End date,"12/26/2016"
Specimen label,"11BG_81_2_run2"
Maximum Load,"0.05442",N

Time,Extension,Load
(s),(mm),(N)
"4.79400","35.55067","0.01112"
"4.80000","35.55116","0.01126"
"4.80600","35.55169","0.01143"
"4.81200","35.55217","0.01158"
"4.81800","35.55265","0.01166"
"4.82400","35.55319","0.01172"
"4.83000","35.55367","0.01171"
"4.83600","35.55420","0.01168"
"4.84200","35.55468","0.01165"
"4.84800","35.55516","0.01167"
"4.85400","35.55570","0.01168"
"4.86000","35.55618","0.01169"
"4.86600","35.55671","0.01169"
"4.87200","35.55719","0.01170"
"4.87800","35.55767","0.01173"
"4.88400","35.55821","0.01174"
"4.89000","35.55869","0.01171"
"4.89600","35.55917","0.01170"
"4.90200","35.55965","0.01170"
"4.90800","35.56018","0.01168"
"4.91400","35.56066","0.01168"
"4.92000","35.56120","0.01168"
"4.92600","35.56168","0.01173"
"4.93200","35.56222","0.01172"
"4.93800","35.56269","0.01166"
"4.94400","35.56318","0.01158"
"4.95000","35.56371","0.01153"
"4.95600","35.56419","0.01147"
"4.96200","35.56473","0.01148"
"4.96800","35.56520","0.01155"
"4.97400","35.56575","0.01159"
"4.98000","35.56622","0.01166"
"4.98600","35.56670","0.01171"
"4.99200","35.56724","0.01177"
"4.99800","35.56771","0.01183"
"5.00400","35.56820","0.01190"
"5.01000","35.56873","0.01194"
"5.01600","35.56921","0.01179"
"5.02200","35.56969","0.01174"
"5.02800","35.57017","0.01178"
"5.03400","35.57071","0.01180"
"5.04000","35.57118","0.01176"
"5.04600","35.57166","0.01177"
"5.05200","35.57220","0.01178"
"5.05800","35.57268","0.01165"
"5.06400","35.57322","0.01153"
"5.07000","35.57370","0.01151"
"5.07600","35.57423","0.01155"
"5.08200","35.57471","0.01166"
"5.08800","35.57519","0.01174"
"5.09400","35.57573","0.01179"
"5.10000","35.57621","0.01182"
"5.10600","35.57674","0.01178"
"5.11200","35.57722","0.01180"
"5.11800","35.57770","0.01185"
"5.12400","35.57818","0.01188"
"5.13000","35.57872","0.01188"
"5.13600","35.57920","0.01188"
"5.14200","35.57967","0.01188"
"5.14800","35.58022","0.01193"
"5.15400","35.58069","0.01201"
"5.16000","35.58117","0.01204"
"5.16600","35.58171","0.01203"
"5.17200","35.58218","0.01195"
"5.17800","35.58266","0.01192"
"5.18400","35.58314","0.01194"
"5.19000","35.58368","0.01190"
"5.19600","35.58416","0.01190"
"5.20200","35.58464","0.01189"
"5.20800","35.58517","0.01187"
"5.21400","35.58565","0.01185"
"5.22000","35.58619","0.01188"
"5.22600","35.58667","0.01189"
"5.23200","35.58721","0.01188"
"5.23800","35.58769","0.01188"
"5.24400","35.58817","0.01192"
"5.25000","35.58870","0.01196"
"5.25600","35.58918","0.01198"
"5.26200","35.58966","0.01195"
"5.26800","35.59014","0.01192"
"5.27400","35.59068","0.01182"
"5.28000","35.59116","0.01169"
"5.28600","35.59163","0.01160"
"5.29200","35.59217","0.01159"
"5.29800","35.59265","0.01164"
"5.30400","35.59312","0.01170"
"5.31000","35.59361","0.01186"
"5.31600","35.59414","0.01200"
"5.32200","35.59462","0.01202"
"5.32800","35.59510","0.01203"
"5.33400","35.59558","0.01199"
"5.34000","35.59612","0.01193"
"5.34600","35.59660","0.01186"
"5.35200","35.59713","0.01177"
"5.35800","35.59761","0.01172"
"5.36400","35.59815","0.01174"
"5.37000","35.59869","0.01179"
"5.37600","35.59922","0.01182"
"5.38200","35.59970","0.01183"
"5.38800","35.60024","0.01180"
"5.39400","35.60072","0.01176"
"5.40000","35.60126","0.01176"
"5.40600","35.60174","0.01179"
"5.41200","35.60221","0.01179"
"5.41800","35.60275","0.01180"
"5.42400","35.60323","0.01179"
"5.43000","35.60371","0.01179"
"5.43600","35.60425","0.01177"
"5.44200","35.60472","0.01172"
"5.44800","35.60520","0.01172"
"5.45400","35.60568","0.01172"
"5.46000","35.60622","0.01172"
"5.46600","35.60670","0.01169"
"5.47200","35.60718","0.01175"
"5.47800","35.60772","0.01190"
"5.48400","35.60820","0.01201"
"5.49000","35.60873","0.01209"
"5.49600","35.60921","0.01217"
"5.50200","35.60975","0.01214"
"5.50800","35.61029","0.01206"
"5.51400","35.61076","0.01202"
"5.52000","35.61130","0.01196"
"5.52600","35.61178","0.01186"
"5.53200","35.61226","0.01178"
"5.53800","35.61280","0.01174"
"5.54400","35.61328","0.01170"
"5.55000","35.61376","0.01166"
"5.55600","35.61423","0.01165"
"5.56200","35.61471","0.01168"
"5.56800","35.61525","0.01171"
"5.57400","35.61573","0.01172"
"5.58000","35.61621","0.01176"
"5.58600","35.61668","0.01188"
"5.59200","35.61716","0.01193"
"5.59800","35.61770","0.01192"
"5.60400","35.61818","0.01194"
"5.61000","35.61872","0.01200"
"5.61600","35.61919","0.01203"
"5.62200","35.61967","0.01201"
"5.62800","35.62021","0.01201"
"5.63400","35.62069","0.01194"
"5.64000","35.62117","0.01191"
"5.64600","35.62171","0.01196"
"5.65200","35.62219","0.01205"
"5.65800","35.62272","0.01211"
"5.66400","35.62320","0.01211"
"5.67000","35.62374","0.01211"
"5.67600","35.62422","0.01208"
"5.68200","35.62470","0.01199"
"5.68800","35.62523","0.01190"
"5.69400","35.62571","0.01185"
"5.70000","35.62619","0.01182"
"5.70600","35.62667","0.01176"
"5.71200","35.62721","0.01177"
"5.71800","35.62769","0.01178"
"5.72400","35.62816","0.01173"
"5.73000","35.62864","0.01167"
"5.73600","35.62918","0.01164"
"5.74200","35.62966","0.01170"
"5.74800","35.63014","0.01173"
"5.75400","35.63068","0.01182"
"5.76000","35.63115","0.01186"
"5.76600","35.63163","0.01185"
"5.77200","35.63217","0.01185"
"5.77800","35.63265","0.01188"
"5.78400","35.63319","0.01194"
"5.79000","35.63366","0.01199"
"5.79600","35.63414","0.01198"
"5.80200","35.63468","0.01196"
"5.80800","35.63516","0.01189"
"5.81400","35.63570","0.01179"
"5.82000","35.63618","0.01173"
"5.82600","35.63671","0.01174"
"5.83200","35.63719","0.01172"
"5.83800","35.63773","0.01176"
"5.84400","35.63821","0.01184"
"5.85000","35.63869","0.01198"
"5.85600","35.63917","0.01205"
"5.86200","35.63964","0.01205"
"5.86800","35.64018","0.01201"
"5.87400","35.64066","0.01197"
"5.88000","35.64114","0.01201"
"5.88600","35.64168","0.01205"
"5.89200","35.64215","0.01208"
"5.89800","35.64263","0.01202"
"5.90400","35.64317","0.01201"
"5.91000","35.64365","0.01203"
"5.91600","35.64419","0.01204"
"5.92200","35.64466","0.01203"
"5.92800","35.64515","0.01205"
"5.93400","35.64568","0.01204"
"5.94000","35.64622","0.01205"
"5.94600","35.64670","0.01214"
"5.95200","35.64724","0.01226"
"5.95800","35.64772","0.01223"
"5.96400","35.64819","0.01216"
"5.97000","35.64874","0.01212"
"5.97600","35.64921","0.01217"
"5.98200","35.64969","0.01218"
"5.98800","35.65017","0.01218"
"5.99400","35.65065","0.01215"
"6.00000","35.65118","0.01209"
"6.00600","35.65166","0.01202"
"6.01200","35.65220","0.01208"
"6.01800","35.65268","0.01211"
"6.02400","35.65316","0.01210"
"6.03000","35.65369","0.01202"
"6.03600","35.65417","0.01199"
"6.04200","35.65471","0.01204"
"6.04800","35.65519","0.01208"
"6.05400","35.65567","0.01213"
"6.06000","35.65621","0.01218"
"6.06600","35.65668","0.01220"
"6.07200","35.65722","0.01226"
"6.07800","35.65770","0.01236"
"6.08400","35.65824","0.01238"
"6.09000","35.65872","0.01231"
"6.09600","35.65925","0.01223"
"6.10200","35.65973","0.01221"
"6.10800","35.66021","0.01220"
"6.11400","35.66075","0.01213"
"6.12000","35.66123","0.01209"
"6.12600","35.66171","0.01207"
"6.13200","35.66219","0.01204"
"6.13800","35.66266","0.01200"
"6.14400","35.66320","0.01201"
"6.15000","35.66368","0.01198"
"6.15600","35.66416","0.01196"
"6.16200","35.66470","0.01194"
"6.16800","35.66517","0.01197"
"6.17400","35.66571","0.01198"
"6.18000","35.66619","0.01200"
"6.18600","35.66667","0.01210"
"6.19200","35.66721","0.01216"
"6.19800","35.66768","0.01219"
"6.20400","35.66816","0.01222"
"6.21000","35.66870","0.01224"
"6.21600","35.66918","0.01217"
"6.22200","35.66972","0.01206"
"6.22800","35.67020","0.01211"
"6.23400","35.67073","0.01219"
"6.24000","35.67121","0.01219"
"6.24600","35.67169","0.01214"
"6.25200","35.67223","0.01205"
"6.25800","35.67271","0.01199"
"6.26400","35.67324","0.01198"
"6.27000","35.67372","0.01203"
"6.27600","35.67420","0.01213"
"6.28200","35.67468","0.01219"
"6.28800","35.67516","0.01215"
"6.29400","35.67570","0.01212"
"6.30000","35.67617","0.01212"
"6.30600","35.67665","0.01216"
"6.31200","35.67713","0.01229"
"6.31800","35.67767","0.01240"
"6.32400","35.67815","0.01247"
"6.33000","35.67868","0.01251"
"6.33600","35.67916","0.01245"
"6.34200","35.67964","0.01232"
"6.34800","35.68018","0.01218"
"6.35400","35.68066","0.01207"
"6.36000","35.68114","0.01208"
"6.36600","35.68167","0.01214"
"6.37200","35.68215","0.01222"
"6.37800","35.68269","0.01222"
"6.38400","35.68317","0.01223"
"6.39000","35.68371","0.01231"
"6.39600","35.68419","0.01239"
"6.40200","35.68467","0.01240"
"6.40800","35.68514","0.01248"
"6.41400","35.68562","0.01254"
"6.42000","35.68616","0.01252"
"6.42600","35.68664","0.01249"
"6.43200","35.68711","0.01241"
"6.43800","35.68766","0.01237"
"6.44400","35.68813","0.01229"
"6.45000","35.68861","0.01220"
"6.45600","35.68915","0.01218"
"6.46200","35.68962","0.01222"
"6.46800","35.69017","0.01226"
"6.47400","35.69064","0.01227"
"6.48000","35.69118","0.01226"
"6.48600","35.69166","0.01222"
"6.49200","35.69220","0.01221"
"6.49800","35.69268","0.01223"
"6.50400","35.69321","0.01227"
"6.51000","35.69370","0.01234"
"6.51600","35.69423","0.01235"
"6.52200","35.69471","0.01234"
"6.52800","35.69525","0.01241"
"6.53400","35.69573","0.01245"
"6.54000","35.69627","0.01243"
"6.54600","35.69674","0.01236"
"6.55200","35.69722","0.01234"
"6.55800","35.69776","0.01236"
"6.56400","35.69824","0.01243"
"6.57000","35.69872","0.01244"
"6.57600","35.69925","0.01254"
"6.58200","35.69973","0.01263"
"6.58800","35.70021","0.01262"
"6.59400","35.70069","0.01252"
"6.60000","35.70123","0.01243"
"6.60600","35.70171","0.01241"
"6.61200","35.70218","0.01246"
"6.61800","35.70266","0.01252"
"6.62400","35.70320","0.01252"
"6.63000","35.70368","0.01253"
"6.63600","35.70416","0.01252"
"6.64200","35.70469","0.01259"
"6.64800","35.70523","0.01260"
"6.65400","35.70571","0.01245"
"6.66000","35.70625","0.01236"
"6.66600","35.70673","0.01229"
"6.67200","35.70726","0.01226"
"6.67800","35.70774","0.01228"
"6.68400","35.70822","0.01233"
"6.69000","35.70876","0.01237"
"6.69600","35.70924","0.01235"
"6.70200","35.70978","0.01237"
"6.70800","35.71025","0.01243"
"6.71400","35.71073","0.01241"
"6.72000","35.71121","0.01234"
"6.72600","35.71175","0.01233"
"6.73200","35.71223","0.01235"
"6.73800","35.71271","0.01237"
"6.74400","35.71318","0.01239"
"6.75000","35.71372","0.01235"
"6.75600","35.71420","0.01227"
"6.76200","35.71468","0.01229"
"6.76800","35.71522","0.01237"
"6.77400","35.71569","0.01243"
"6.78000","35.71624","0.01246"
"6.78600","35.71671","0.01252"
"6.79200","35.71719","0.01264"
"6.79800","35.71773","0.01267"
"6.80400","35.71820","0.01262"
"6.81000","35.71875","0.01261"
"6.81600","35.71922","0.01256"
"6.82200","35.71970","0.01250"
"6.82800","35.72024","0.01248"
"6.83400","35.72072","0.01240"
"6.84000","35.72120","0.01234"
"6.84600","35.72168","0.01237"
"6.85200","35.72221","0.01240"
"6.85800","35.72269","0.01234"
"6.86400","35.72317","0.01231"
"6.87000","35.72365","0.01232"
"6.87600","35.72412","0.01243"
"6.88200","35.72467","0.01256"
"6.88800","35.72514","0.01257"
"6.89400","35.72562","0.01254"
"6.90000","35.72616","0.01249"
"6.90600","35.72663","0.01236"
"6.91200","35.72712","0.01232"
"6.91800","35.72765","0.01233"
"6.92400","35.72813","0.01238"
"6.93000","35.72861","0.01241"
"6.93600","35.72915","0.01238"
"6.94200","35.72963","0.01244"
"6.94800","35.73016","0.01260"
"6.95400","35.73064","0.01271"
"6.96000","35.73118","0.01282"
"6.96600","35.73172","0.01291"
"6.97200","35.73220","0.01286"
"6.97800","35.73273","0.01271"
"6.98400","35.73322","0.01259"
"6.99000","35.73375","0.01252"
"6.99600","35.73423","0.01246"
"7.00200","35.73471","0.01242"
"7.00800","35.73524","0.01240"
"7.01400","35.73573","0.01239"
"7.02000","35.73620","0.01238"
"7.02600","35.73668","0.01249"
"7.03200","35.73722","0.01264"
"7.03800","35.73770","0.01267"
"7.04400","35.73824","0.01268"
"7.05000","35.73871","0.01265"
"7.05600","35.73925","0.01257"
"7.06200","35.73973","0.01256"
"7.06800","35.74027","0.01262"
"7.07400","35.74075","0.01263"
"7.08000","35.74128","0.01266"
"7.08600","35.74176","0.01267"
"7.09200","35.74230","0.01266"
"7.09800","35.74278","0.01258"
"7.10400","35.74326","0.01249"
"7.11000","35.74379","0.01245"
"7.11600","35.74427","0.01239"
"7.12200","35.74481","0.01236"
"7.12800","35.74529","0.01241"
"7.13400","35.74577","0.01249"
"7.14000","35.74631","0.01252"
"7.14600","35.74679","0.01253"
"7.15200","35.74726","0.01257"
"7.15800","35.74775","0.01263"
"7.16400","35.74822","0.01267"
"7.17000","35.74870","0.01269"
"7.17600","35.74924","0.01265"
"7.18200","35.74971","0.01259"
"7.18800","35.75019","0.01256"
"7.19400","35.75067","0.01265"
"7.20000","35.75121","0.01267"
"7.20600","35.75169","0.01265"
"7.21200","35.75222","0.01267"
"7.21800","35.75270","0.01264"
"7.22400","35.75318","0.01261"
"7.23000","35.75372","0.01259"
"7.23600","35.75420","0.01258"
"7.24200","35.75474","0.01257"
"7.24800","35.75522","0.01251"
"7.25400","35.75575","0.01244"
"7.26000","35.75623","0.01245"
"7.26600","35.75671","0.01247"
"7.27200","35.75725","0.01245"
"7.27800","35.75773","0.01249"
"7.28400","35.75821","0.01259"
"7.29000","35.75869","0.01259"
"7.29600","35.75916","0.01256"
"7.30200","35.75970","0.01258"
"7.30800","35.76018","0.01266"
"7.31400","35.76065","0.01272"
"7.32000","35.76120","0.01280"
"7.32600","35.76167","0.01291"
"7.33200","35.76215","0.01297"
"7.33800","35.76269","0.01301"
"7.34400","35.76317","0.01307"
"7.35000","35.76365","0.01307"
"7.35600","35.76418","0.01302"
"7.36200","35.76466","0.01295"
"7.36800","35.76520","0.01292"
"7.37400","35.76568","0.01291"
"7.38000","35.76622","0.01293"
"7.38600","35.76669","0.01294"
"7.39200","35.76717","0.01292"
"7.39800","35.76771","0.01288"
"7.40400","35.76819","0.01280"
"7.41000","35.76867","0.01271"
"7.41600","35.76921","0.01258"
"7.42200","35.76969","0.01251"
"7.42800","35.77016","0.01244"
"7.43400","35.77070","0.01244"
"7.44000","35.77118","0.01248"
"7.44600","35.77166","0.01248"
"7.45200","35.77214","0.01247"
"7.45800","35.77261","0.01245"
"7.46400","35.77316","0.01243"
"7.47000","35.77363","0.01245"
"7.47600","35.77411","0.01247"
"7.48200","35.77459","0.01244"
"7.48800","35.77512","0.01247"
"7.49400","35.77560","0.01253"
"7.50000","35.77608","0.01259"
"7.50600","35.77662","0.01260"
"7.51200","35.77716","0.01257"
"7.51800","35.77764","0.01251"
"7.52400","35.77818","0.01252"
"7.53000","35.77865","0.01264"
"7.53600","35.77919","0.01271"
"7.54200","35.77973","0.01274"
"7.54800","35.78021","0.01275"
"7.55400","35.78069","0.01270"
"7.56000","35.78123","0.01271"
"7.56600","35.78170","0.01280"
"7.57200","35.78218","0.01285"
"7.57800","35.78272","0.01286"
"7.58400","35.78320","0.01289"
"7.59000","35.78368","0.01285"
"7.59600","35.78416","0.01275"
"7.60200","35.78469","0.01269"
"7.60800","35.78517","0.01275"
"7.61400","35.78571","0.01281"
"7.62000","35.78619","0.01280"
"7.62600","35.78667","0.01278"
"7.63200","35.78720","0.01281"
"7.63800","35.78768","0.01285"
"7.64400","35.78822","0.01289"
"7.65000","35.78870","0.01286"
"7.65600","35.78924","0.01278"
"7.66200","35.78972","0.01272"
"7.66800","35.79025","0.01272"
"7.67400","35.79073","0.01275"
"7.68000","35.79127","0.01278"
"7.68600","35.79175","0.01283"
"7.69200","35.79223","0.01286"
"7.69800","35.79276","0.01278"
"7.70400","35.79324","0.01267"
"7.71000","35.79372","0.01264"
"7.71600","35.79420","0.01266"
"7.72200","35.79468","0.01275"
"7.72800","35.79515","0.01286"
"7.73400","35.79570","0.01293"
"7.74000","35.79617","0.01294"
"7.74600","35.79671","0.01295"
"7.75200","35.79719","0.01290"
"7.75800","35.79773","0.01285"
"7.76400","35.79821","0.01280"
"7.77000","35.79868","0.01270"
"7.77600","35.79922","0.01260"
"7.78200","35.79970","0.01254"
"7.78800","35.80024","0.01250"
"7.79400","35.80072","0.01250"
"7.80000","35.80119","0.01248"
"7.80600","35.80173","0.01246"
"7.81200","35.80227","0.01248"
"7.81800","35.80275","0.01252"
"7.82400","35.80329","0.01260"
"7.83000","35.80376","0.01263"
"7.83600","35.80431","0.01267"
"7.84200","35.80478","0.01271"
"7.84800","35.80526","0.01280"
"7.85400","35.80574","0.01286"
"7.86000","35.80622","0.01290"
"7.86600","35.80676","0.01284"
"7.87200","35.80723","0.01272"
"7.87800","35.80771","0.01262"
"7.88400","35.80819","0.01257"
"7.89000","35.80867","0.01256"
"7.89600","35.80921","0.01252"
"7.90200","35.80968","0.01255"
"7.90800","35.81017","0.01268"
"7.91400","35.81070","0.01271"
"7.92000","35.81118","0.01271"
"7.92600","35.81166","0.01280"
"7.93200","35.81219","0.01290"
"7.93800","35.81268","0.01294"
"7.94400","35.81315","0.01292"
"7.95000","35.81369","0.01285"
"7.95600","35.81417","0.01277"
"7.96200","35.81470","0.01273"
"7.96800","35.81519","0.01277"
"7.97400","35.81566","0.01285"
"7.98000","35.81614","0.01294"
"7.98600","35.81668","0.01296"
"7.99200","35.81716","0.01299"
"7.99800","35.81764","0.01296"
"8.00400","35.81812","0.01288"
"8.01000","35.81866","0.01280"
"8.01600","35.81913","0.01276"
"8.02200","35.81961","0.01275"
"8.02800","35.82015","0.01277"
"8.03400","35.82063","0.01278"
"8.04000","35.82111","0.01274"
"8.04600","35.82164","0.01269"
"8.05200","35.82212","0.01270"
"8.05800","35.82266","0.01271"
"8.06400","35.82314","0.01271"
"8.07000","35.82368","0.01277"
"8.07600","35.82415","0.01286"
"8.08200","35.82470","0.01286"
"8.08800","35.82517","0.01280"
"8.09400","35.82571","0.01272"
"8.10000","35.82619","0.01267"
"8.10600","35.82673","0.01271"
"8.11200","35.82721","0.01267"
"8.11800","35.82774","0.01261"
"8.12400","35.82822","0.01258"
"8.13000","35.82870","0.01252"
"8.13600","35.82924","0.01250"
"8.14200","35.82972","0.01257"
"8.14800","35.83019","0.01263"
"8.15400","35.83073","0.01266"
"8.16000","35.83121","0.01265"
"8.16600","35.83175","0.01263"
"8.17200","35.83223","0.01264"
"8.17800","35.83276","0.01270"
"8.18400","35.83324","0.01273"
"8.19000","35.83378","0.01275"
"8.19600","35.83426","0.01276"
"8.20200","35.83474","0.01276"
"8.20800","35.83527","0.01281"
"8.21400","35.83575","0.01287"
"8.22000","35.83623","0.01288"
"8.22600","35.83671","0.01290"
"8.23200","35.83725","0.01298"
"8.23800","35.83773","0.01303"
"8.24400","35.83821","0.01306"
"8.25000","35.83874","0.01318"
"8.25600","35.83922","0.01327"
"8.26200","35.83970","0.01336"
"8.26800","35.84018","0.01339"
"8.27400","35.84072","0.01338"
"8.28000","35.84119","0.01335"
"8.28600","35.84173","0.01322"
"8.29200","35.84221","0.01305"
"8.29800","35.84275","0.01294"
"8.30400","35.84323","0.01292"
"8.31000","35.84377","0.01307"
"8.31600","35.84425","0.01317"
"8.32200","35.84478","0.01326"
"8.32800","35.84526","0.01334"
"8.33400","35.84574","0.01341"
"8.34000","35.84621","0.01342"
"8.34600","35.84676","0.01337"
"8.35200","35.84723","0.01325"
"8.35800","35.84771","0.01322"
"8.36400","35.84825","0.01323"
"8.37000","35.84873","0.01323"
"8.37600","35.84921","0.01326"
"8.38200","35.84974","0.01327"
"8.38800","35.85022","0.01331"
"8.39400","35.85070","0.01340"
"8.40000","35.85118","0.01342"
"8.40600","35.85172","0.01333"
"8.41200","35.85220","0.01319"
"8.41800","35.85273","0.01312"
"8.42400","35.85321","0.01307"
"8.43000","35.85369","0.01307"
"8.43600","35.85423","0.01306"
"8.44200","35.85471","0.01312"
"8.44800","35.85519","0.01325"
"8.45400","35.85572","0.01328"
"8.46000","35.85620","0.01324"
"8.46600","35.85668","0.01326"
"8.47200","35.85722","0.01321"
"8.47800","35.85770","0.01320"
"8.48400","35.85817","0.01318"
"8.49000","35.85871","0.01319"
"8.49600","35.85919","0.01322"
"8.50200","35.85967","0.01321"
"8.50800","35.86015","0.01317"
"8.51400","35.86068","0.01318"
"8.52000","35.86116","0.01316"
"8.52600","35.86164","0.01321"
"8.53200","35.86212","0.01321"
"8.53800","35.86266","0.01315"
"8.54400","35.86314","0.01313"
"8.55000","35.86362","0.01308"
"8.55600","35.86409","0.01314"
"8.56200","35.86463","0.01332"
"8.56800","35.86511","0.01343"
"8.57400","35.86565","0.01338"
"8.58000","35.86613","0.01325"
"8.58600","35.86666","0.01312"
"8.59200","35.86714","0.01302"
"8.59800","35.86768","0.01303"
"8.60400","35.86816","0.01307"
"8.61000","35.86870","0.01308"
"8.61600","35.86918","0.01309"
"8.62200","35.86971","0.01306"
"8.62800","35.87019","0.01305"
"8.63400","35.87067","0.01304"
"8.64000","35.87121","0.01313"
"8.64600","35.87169","0.01319"
"8.65200","35.87217","0.01316"
"8.65800","35.87270","0.01317"
"8.66400","35.87318","0.01325"
"8.67000","35.87366","0.01332"
"8.67600","35.87420","0.01338"
"8.68200","35.87468","0.01340"
"8.68800","35.87516","0.01333"
