End date,"12/26/2016"
Specimen label,"11BG_81_1"
Maximum Load,"0.25816",N

Time,Extension,Load
(s),(mm),(N)
"353.19000","29.43265","0.12383"
"353.19600","29.43313","0.12385"
"353.20200","29.43361","0.12381"
"353.20800","29.43415","0.12374"
"353.21400","29.43463","0.12368"
"353.22000","29.43517","0.12383"
"353.22600","29.43564","0.12390"
"353.23200","29.43612","0.12388"
"353.23800","29.43666","0.12390"
"353.24400","29.43714","0.12389"
"353.25000","29.43762","0.12398"
"353.25600","29.43815","0.12400"
"353.26200","29.43863","0.12407"
"353.26800","29.43917","0.12424"
"353.27400","29.43971","0.12440"
"353.28000","29.44019","0.12460"
"353.28600","29.44073","0.12478"
"353.29200","29.44120","0.12486"
"353.29800","29.44168","0.12483"
"353.30400","29.44222","0.12487"
"353.31000","29.44270","0.12491"
"353.31600","29.44318","0.12490"
"353.32200","29.44366","0.12485"
"353.32800","29.44419","0.12476"
"353.33400","29.44467","0.12479"
"353.34000","29.44515","0.12471"
"353.34600","29.44569","0.12465"
"353.35200","29.44617","0.12473"
"353.35800","29.44671","0.12481"
"353.36400","29.44718","0.12497"
"353.37000","29.44772","0.12516"
"353.37600","29.44820","0.12531"
"353.38200","29.44868","0.12533"
"353.38800","29.44922","0.12527"
"353.39400","29.44970","0.12518"
"353.40000","29.45017","0.12520"
"353.40600","29.45071","0.12520"
"353.41200","29.45119","0.12522"
"353.41800","29.45173","0.12526"
"353.42400","29.45221","0.12529"
"353.43000","29.45268","0.12550"
"353.43600","29.45322","0.12568"
"353.44200","29.45370","0.12580"
"353.44800","29.45418","0.12586"
"353.45400","29.45472","0.12581"
"353.46000","29.45520","0.12574"
"353.46600","29.45573","0.12577"
"353.47200","29.45621","0.12580"
"353.47800","29.45675","0.12582"
"353.48400","29.45723","0.12593"
"353.49000","29.45777","0.12606"
"353.49600","29.45824","0.12611"
"353.50200","29.45878","0.12605"
"353.50800","29.45926","0.12595"
"353.51400","29.45974","0.12598"
"353.52000","29.46028","0.12604"
"353.52600","29.46075","0.12609"
"353.53200","29.46124","0.12617"
"353.53800","29.46177","0.12619"
"353.54400","29.46225","0.12620"
"353.55000","29.46273","0.12628"
"353.55600","29.46326","0.12626"
"353.56200","29.46375","0.12629"
"353.56800","29.46422","0.12648"
"353.57400","29.46470","0.12665"
"353.58000","29.46524","0.12653"
"353.58600","29.46572","0.12638"
"353.59200","29.46620","0.12634"
"353.59800","29.46673","0.12642"
"353.60400","29.46721","0.12640"
"353.61000","29.46775","0.12641"
"353.61600","29.46823","0.12650"
"353.62200","29.46871","0.12659"
"353.62800","29.46924","0.12678"
"353.63400","29.46972","0.12696"
"353.64000","29.47020","0.12709"
"353.64600","29.47074","0.12718"
"353.65200","29.47122","0.12722"
"353.65800","29.47169","0.12719"
"353.66400","29.47223","0.12726"
"353.67000","29.47271","0.12736"
"353.67600","29.47319","0.12744"
"353.68200","29.47373","0.12754"
"353.68800","29.47421","0.12767"
"353.69400","29.47469","0.12791"
"353.70000","29.47517","0.12812"
"353.70600","29.47570","0.12819"
"353.71200","29.47618","0.12805"
"353.71800","29.47666","0.12799"
"353.72400","29.47714","0.12793"
"353.73000","29.47767","0.12785"
"353.73600","29.47816","0.12779"
"353.74200","29.47869","0.12777"
"353.74800","29.47917","0.12784"
"353.75400","29.47965","0.12798"
"353.76000","29.48019","0.12811"
"353.76600","29.48066","0.12827"
"353.77200","29.48120","0.12842"
"353.77800","29.48168","0.12846"
"353.78400","29.48216","0.12851"
"353.79000","29.48270","0.12844"
"353.79600","29.48318","0.12829"
"353.80200","29.48365","0.12835"
"353.80800","29.48419","0.12862"
"353.81400","29.48467","0.12879"
"353.82000","29.48515","0.12880"
"353.82600","29.48569","0.12879"
"353.83200","29.48617","0.12887"
"353.83800","29.48664","0.12888"
"353.84400","29.48718","0.12884"
"353.85000","29.48766","0.12895"
"353.85600","29.48814","0.12909"
"353.86200","29.48868","0.12918"
"353.86800","29.48916","0.12943"
"353.87400","29.48963","0.12966"
"353.88000","29.49017","0.12980"
"353.88600","29.49065","0.12992"
"353.89200","29.49119","0.12988"
"353.89800","29.49167","0.12979"
"353.90400","29.49220","0.12994"
"353.91000","29.49268","0.13016"
"353.91600","29.49322","0.13027"
"353.92200","29.49370","0.13020"
"353.92800","29.49424","0.13010"
"353.93400","29.49472","0.12995"
"353.94000","29.49525","0.12995"
"353.94600","29.49573","0.13004"
"353.95200","29.49621","0.13021"
"353.95800","29.49675","0.13034"
"353.96400","29.49723","0.13041"
"353.97000","29.49771","0.13050"
"353.97600","29.49824","0.13041"
"353.98200","29.49872","0.13033"
"353.98800","29.49920","0.13027"
"353.99400","29.49968","0.13022"
"354.00000","29.50022","0.13018"
"354.00600","29.50069","0.13007"
"354.01200","29.50117","0.12999"
"354.01800","29.50171","0.13004"
"354.02400","29.50219","0.13010"
"354.03000","29.50267","0.13036"
"354.03600","29.50320","0.13055"
"354.04200","29.50374","0.13056"
"354.04800","29.50422","0.13051"
"354.05400","29.50476","0.13036"
"354.06000","29.50524","0.13036"
"354.06600","29.50572","0.13040"
"354.07200","29.50625","0.13031"
"354.07800","29.50673","0.13013"
"354.08400","29.50727","0.13009"
"354.09000","29.50775","0.13026"
"354.09600","29.50823","0.13024"
"354.10200","29.50871","0.13010"
"354.10800","29.50924","0.13006"
"354.11400","29.50972","0.13021"
"354.12000","29.51020","0.13041"
"354.12600","29.51074","0.13063"
"354.13200","29.51122","0.13085"
"354.13800","29.51170","0.13111"
"354.14400","29.51217","0.13134"
"354.15000","29.51271","0.13133"
"354.15600","29.51319","0.13123"
"354.16200","29.51367","0.13113"
"354.16800","29.51421","0.13114"
"354.17400","29.51468","0.13111"
"354.18000","29.51516","0.13116"
"354.18600","29.51570","0.13121"
"354.19200","29.51618","0.13125"
"354.19800","29.51672","0.13139"
"354.20400","29.51720","0.13125"
"354.21000","29.51767","0.13120"
"354.21600","29.51815","0.13130"
"354.22200","29.51869","0.13141"
"354.22800","29.51917","0.13163"
"354.23400","29.51971","0.13185"
"354.24000","29.52019","0.13211"
"354.24600","29.52066","0.13235"
"354.25200","29.52120","0.13245"
"354.25800","29.52168","0.13250"
"354.26400","29.52216","0.13243"
"354.27000","29.52270","0.13248"
"354.27600","29.52318","0.13263"
"354.28200","29.52365","0.13258"
"354.28800","29.52419","0.13241"
"354.29400","29.52467","0.13239"
"354.30000","29.52515","0.13248"
"354.30600","29.52569","0.13250"
"354.31200","29.52617","0.13243"
"354.31800","29.52664","0.13255"
"354.32400","29.52718","0.13278"
"354.33000","29.52766","0.13307"
"354.33600","29.52814","0.13306"
"354.34200","29.52868","0.13282"
"354.34800","29.52916","0.13263"
"354.35400","29.52963","0.13267"
"354.36000","29.53017","0.13267"
"354.36600","29.53065","0.13253"
"354.37200","29.53113","0.13232"
"354.37800","29.53167","0.13214"
"354.38400","29.53214","0.13207"
"354.39000","29.53268","0.13210"
"354.39600","29.53316","0.13219"
"354.40200","29.53364","0.13240"
"354.40800","29.53418","0.13284"
"354.41400","29.53466","0.13324"
"354.42000","29.53519","0.13354"
"354.42600","29.53567","0.13384"
"354.43200","29.53615","0.13412"
"354.43800","29.53669","0.13427"
"354.44400","29.53716","0.13421"
"354.45000","29.53771","0.13409"
"354.45600","29.53818","0.13398"
"354.46200","29.53866","0.13397"
"354.46800","29.53920","0.13420"
"354.47400","29.53968","0.13435"
"354.48000","29.54021","0.13438"
"354.48600","29.54070","0.13458"
"354.49200","29.54117","0.13468"
"354.49800","29.54171","0.13478"
"354.50400","29.54219","0.13477"
"354.51000","29.54267","0.13477"
"354.51600","29.54321","0.13471"
"354.52200","29.54368","0.13456"
"354.52800","29.54416","0.13448"
"354.53400","29.54470","0.13463"
"354.54000","29.54518","0.13485"
"354.54600","29.54572","0.13506"
"354.55200","29.54619","0.13501"
"354.55800","29.54673","0.13482"
"354.56400","29.54727","0.13481"
"354.57000","29.54775","0.13483"
"354.57600","29.54829","0.13475"
"354.58200","29.54876","0.13470"
"354.58800","29.54924","0.13477"
"354.59400","29.54978","0.13481"
"354.60000","29.55026","0.13484"
"354.60600","29.55074","0.13477"
"354.61200","29.55122","0.13478"
"354.61800","29.55176","0.13488"
"354.62400","29.55223","0.13510"
"354.63000","29.55271","0.13533"
"354.63600","29.55325","0.13530"
"354.64200","29.55373","0.13523"
"354.64800","29.55421","0.13519"
"354.65400","29.55468","0.13520"
"354.66000","29.55522","0.13517"
"354.66600","29.55570","0.13515"
"354.67200","29.55618","0.13537"
"354.67800","29.55666","0.13574"
"354.68400","29.55720","0.13611"
"354.69000","29.55767","0.13617"
"354.69600","29.55821","0.13617"
"354.70200","29.55869","0.13640"
"354.70800","29.55923","0.13663"
"354.71400","29.55971","0.13663"
"354.72000","29.56024","0.13659"
"354.72600","29.56072","0.13645"
"354.73200","29.56120","0.13620"
"354.73800","29.56174","0.13590"
"354.74400","29.56222","0.13573"
"354.75000","29.56269","0.13582"
"354.75600","29.56318","0.13595"
"354.76200","29.56365","0.13611"
"354.76800","29.56413","0.13631"
"354.77400","29.56467","0.13653"
"354.78000","29.56515","0.13680"
"354.78600","29.56563","0.13697"
"354.79200","29.56617","0.13695"
"354.79800","29.56664","0.13705"
"354.80400","29.56712","0.13722"
"354.81000","29.56766","0.13735"
"354.81600","29.56814","0.13739"
"354.82200","29.56862","0.13730"
"354.82800","29.56915","0.13721"
"354.83400","29.56963","0.13744"
"354.84000","29.57017","0.13750"
"354.84600","29.57065","0.13736"
"354.85200","29.57119","0.13723"
"354.85800","29.57166","0.13719"
"354.86400","29.57220","0.13717"
"354.87000","29.57268","0.13717"
"354.87600","29.57322","0.13701"
"354.88200","29.57370","0.13696"
"354.88800","29.57418","0.13687"
"354.89400","29.57471","0.13689"
"354.90000","29.57519","0.13699"
"354.90600","29.57567","0.13713"
"354.91200","29.57621","0.13732"
"354.91800","29.57668","0.13769"
"354.92400","29.57717","0.13788"
"354.93000","29.57770","0.13794"
"354.93600","29.57818","0.13802"
"354.94200","29.57866","0.13811"
"354.94800","29.57920","0.13819"
"354.95400","29.57968","0.13814"
"354.96000","29.58021","0.13801"
"354.96600","29.58069","0.13789"
"354.97200","29.58123","0.13793"
"354.97800","29.58171","0.13804"
"354.98400","29.58225","0.13814"
"354.99000","29.58273","0.13806"
"354.99600","29.58326","0.13809"
"355.00200","29.58374","0.13833"
"355.00800","29.58422","0.13859"
"355.01400","29.58476","0.13877"
"355.02000","29.58524","0.13875"
"355.02600","29.58578","0.13868"
"355.03200","29.58625","0.13875"
"355.03800","29.58673","0.13896"
"355.04400","29.58721","0.13904"
"355.05000","29.58775","0.13907"
"355.05600","29.58823","0.13928"
"355.06200","29.58871","0.13948"
"355.06800","29.58918","0.13982"
"355.07400","29.58966","0.13990"
"355.08000","29.59020","0.13978"
"355.08600","29.59068","0.13954"
"355.09200","29.59115","0.13944"
"355.09800","29.59169","0.13950"
"355.10400","29.59217","0.13968"
"355.11000","29.59271","0.13986"
"355.11600","29.59319","0.13996"
"355.12200","29.59367","0.14010"
"355.12800","29.59421","0.14025"
"355.13400","29.59468","0.14041"
"355.14000","29.59522","0.14038"
"355.14600","29.59570","0.14040"
"355.15200","29.59624","0.14051"
"355.15800","29.59672","0.14046"
"355.16400","29.59725","0.14044"
"355.17000","29.59773","0.14052"
"355.17600","29.59821","0.14056"
"355.18200","29.59875","0.14063"
"355.18800","29.59923","0.14073"
"355.19400","29.59971","0.14085"
"355.20000","29.60018","0.14098"
"355.20600","29.60072","0.14114"
"355.21200","29.60120","0.14143"
"355.21800","29.60168","0.14185"
"355.22400","29.60222","0.14196"
"355.23000","29.60270","0.14207"
"355.23600","29.60317","0.14218"
"355.24200","29.60371","0.14224"
"355.24800","29.60419","0.14229"
"355.25400","29.60467","0.14214"
"355.26000","29.60521","0.14186"
"355.26600","29.60568","0.14161"
"355.27200","29.60622","0.14161"
"355.27800","29.60670","0.14152"
"355.28400","29.60718","0.14149"
"355.29000","29.60772","0.14154"
"355.29600","29.60820","0.14171"
"355.30200","29.60874","0.14194"
"355.30800","29.60921","0.14222"
"355.31400","29.60969","0.14250"
"355.32000","29.61017","0.14269"
"355.32600","29.61071","0.14259"
"355.33200","29.61119","0.14248"
"355.33800","29.61166","0.14234"
"355.34400","29.61220","0.14229"
"355.35000","29.61268","0.14236"
"355.35600","29.61316","0.14246"
"355.36200","29.61364","0.14262"
"355.36800","29.61412","0.14288"
"355.37400","29.61465","0.14304"
"355.38000","29.61513","0.14302"
"355.38600","29.61561","0.14280"
"355.39200","29.61615","0.14263"
"355.39800","29.61663","0.14282"
"355.40400","29.61717","0.14295"
"355.41000","29.61764","0.14271"
"355.41600","29.61812","0.14251"
"355.42200","29.61866","0.14275"
"355.42800","29.61920","0.14319"
"355.43400","29.61967","0.14361"
"355.44000","29.62021","0.14378"
"355.44600","29.62069","0.14382"
"355.45200","29.62117","0.14401"
"355.45800","29.62171","0.14403"
"355.46400","29.62219","0.14382"
"355.47000","29.62267","0.14374"
"355.47600","29.62320","0.14377"
"355.48200","29.62368","0.14395"
"355.48800","29.62416","0.14399"
"355.49400","29.62470","0.14385"
"355.50000","29.62518","0.14376"
"355.50600","29.62572","0.14381"
"355.51200","29.62619","0.14393"
"355.51800","29.62667","0.14391"
"355.52400","29.62721","0.14375"
"355.53000","29.62769","0.14357"
"355.53600","29.62823","0.14350"
"355.54200","29.62871","0.14352"
"355.54800","29.62924","0.14375"
"355.55400","29.62972","0.14398"
"355.56000","29.63026","0.14406"
"355.56600","29.63074","0.14414"
"355.57200","29.63128","0.14416"
"355.57800","29.63175","0.14394"
"355.58400","29.63229","0.14377"
"355.59000","29.63277","0.14369"
"355.59600","29.63325","0.14379"
"355.60200","29.63379","0.14393"
"355.60800","29.63427","0.14407"
"355.61400","29.63474","0.14419"
"355.62000","29.63522","0.14441"
"355.62600","29.63570","0.14462"
"355.63200","29.63618","0.14493"
"355.63800","29.63671","0.14527"
"355.64400","29.63720","0.14550"
"355.65000","29.63767","0.14536"
"355.65600","29.63821","0.14523"
"355.66200","29.63869","0.14509"
"355.66800","29.63917","0.14521"
"355.67400","29.63970","0.14507"
"355.68000","29.64018","0.14500"
"355.68600","29.64072","0.14496"
"355.69200","29.64120","0.14504"
"355.69800","29.64174","0.14520"
"355.70400","29.64222","0.14546"
"355.71000","29.64275","0.14575"
"355.71600","29.64323","0.14591"
"355.72200","29.64377","0.14589"
"355.72800","29.64425","0.14581"
"355.73400","29.64473","0.14579"
"355.74000","29.64526","0.14577"
"355.74600","29.64574","0.14576"
"355.75200","29.64622","0.14573"
"355.75800","29.64670","0.14581"
"355.76400","29.64724","0.14604"
"355.77000","29.64771","0.14631"
"355.77600","29.64820","0.14637"
"355.78200","29.64867","0.14616"
"355.78800","29.64921","0.14617"
"355.79400","29.64969","0.14619"
"355.80000","29.65017","0.14622"
"355.80600","29.65071","0.14630"
"355.81200","29.65119","0.14625"
"355.81800","29.65166","0.14617"
"355.82400","29.65220","0.14615"
"355.83000","29.65268","0.14617"
"355.83600","29.65322","0.14633"
"355.84200","29.65369","0.14649"
"355.84800","29.65417","0.14664"
"355.85400","29.65471","0.14687"
"355.86000","29.65525","0.14712"
"355.86600","29.65573","0.14732"
"355.87200","29.65621","0.14748"
"355.87800","29.65675","0.14753"
"355.88400","29.65722","0.14742"
"355.89000","29.65770","0.14736"
"355.89600","29.65818","0.14739"
"355.90200","29.65872","0.14750"
"355.90800","29.65920","0.14748"
"355.91400","29.65967","0.14746"
"355.92000","29.66015","0.14749"
"355.92600","29.66063","0.14767"
"355.93200","29.66117","0.14784"
"355.93800","29.66165","0.14795"
"355.94400","29.66212","0.14805"
"355.95000","29.66266","0.14817"
"355.95600","29.66314","0.14829"
"355.96200","29.66362","0.14833"
"355.96800","29.66416","0.14840"
"355.97400","29.66463","0.14848"
"355.98000","29.66518","0.14864"
"355.98600","29.66565","0.14888"
"355.99200","29.66619","0.14898"
"355.99800","29.66667","0.14897"
"356.00400","29.66721","0.14903"
"356.01000","29.66769","0.14905"
"356.01600","29.66822","0.14904"
"356.02200","29.66870","0.14896"
"356.02800","29.66918","0.14885"
"356.03400","29.66972","0.14888"
"356.04000","29.67020","0.14891"
"356.04600","29.67068","0.14890"
"356.05200","29.67115","0.14895"
"356.05800","29.67169","0.14901"
"356.06400","29.67223","0.14903"
"356.07000","29.67271","0.14911"
"356.07600","29.67319","0.14917"
"356.08200","29.67373","0.14945"
"356.08800","29.67420","0.14978"
"356.09400","29.67474","0.14985"
"356.10000","29.67522","0.14987"
"356.10600","29.67576","0.15003"
"356.11200","29.67624","0.15020"
"356.11800","29.67672","0.15027"
"356.12400","29.67725","0.15037"
"356.13000","29.67773","0.15045"
"356.13600","29.67827","0.15049"
"356.14200","29.67875","0.15050"
"356.14800","29.67929","0.15049"
"356.15400","29.67976","0.15044"
"356.16000","29.68024","0.15038"
"356.16600","29.68078","0.15034"
"356.17200","29.68126","0.15024"
"356.17800","29.68174","0.15018"
"356.18400","29.68222","0.15007"
"356.19000","29.68275","0.14975"
"356.19600","29.68323","0.14958"
"356.20200","29.68371","0.14961"
"356.20800","29.68425","0.14974"
"356.21400","29.68473","0.14977"
"356.22000","29.68521","0.14981"
"356.22600","29.68574","0.14996"
"356.23200","29.68622","0.15004"
"356.23800","29.68670","0.14999"
"356.24400","29.68724","0.15006"
"356.25000","29.68772","0.15032"
"356.25600","29.68820","0.15069"
"356.26200","29.68867","0.15103"
"356.26800","29.68921","0.15118"
"356.27400","29.68969","0.15121"
"356.28000","29.69023","0.15138"
"356.28600","29.69070","0.15152"
"356.29200","29.69124","0.15162"
"356.29800","29.69172","0.15150"
"356.30400","29.69220","0.15122"
"356.31000","29.69274","0.15118"
"356.31600","29.69322","0.15126"
"356.32200","29.69370","0.15131"
"356.32800","29.69417","0.15132"
"356.33400","29.69471","0.15142"
"356.34000","29.69519","0.15149"
"356.34600","29.69567","0.15161"
"356.35200","29.69615","0.15157"
"356.35800","29.69668","0.15152"
"356.36400","29.69716","0.15152"
"356.37000","29.69764","0.15137"
"356.37600","29.69818","0.15121"
"356.38200","29.69866","0.15113"
"356.38800","29.69913","0.15115"
"356.39400","29.69967","0.15131"
"356.40000","29.70015","0.15141"
"356.40600","29.70069","0.15170"
"356.41200","29.70117","0.15198"
"356.41800","29.70165","0.15204"
"356.42400","29.70219","0.15192"
"356.43000","29.70266","0.15183"
"356.43600","29.70320","0.15170"
"356.44200","29.70368","0.15182"
"356.44800","29.70422","0.15193"
"356.45400","29.70470","0.15197"
"356.46000","29.70518","0.15205"
"356.46600","29.70565","0.15211"
"356.47200","29.70619","0.15220"
"356.47800","29.70667","0.15228"
"356.48400","29.70715","0.15230"
"356.49000","29.70763","0.15231"
"356.49600","29.70817","0.15234"
"356.50200","29.70864","0.15248"
"356.50800","29.70912","0.15266"
"356.51400","29.70966","0.15269"
"356.52000","29.71014","0.15277"
"356.52600","29.71068","0.15302"
"356.53200","29.71115","0.15321"
"356.53800","29.71163","0.15324"
"356.54400","29.71217","0.15320"
"356.55000","29.71265","0.15306"
"356.55600","29.71319","0.15301"
"356.56200","29.71367","0.15295"
"356.56800","29.71420","0.15296"
"356.57400","29.71468","0.15310"
"356.58000","29.71522","0.15331"
"356.58600","29.71570","0.15347"
"356.59200","29.71623","0.15357"
"356.59800","29.71671","0.15359"
"356.60400","29.71719","0.15350"
"356.61000","29.71767","0.15353"
"356.61600","29.71821","0.15352"
"356.62200","29.71869","0.15361"
"356.62800","29.71916","0.15369"
"356.63400","29.71971","0.15363"
"356.64000","29.72018","0.15355"
"356.64600","29.72072","0.15341"
"356.65200","29.72120","0.15336"
"356.65800","29.72168","0.15356"
"356.66400","29.72221","0.15367"
"356.67000","29.72269","0.15391"
"356.67600","29.72317","0.15433"
"356.68200","29.72371","0.15465"
"356.68800","29.72419","0.15473"
"356.69400","29.72467","0.15460"
"356.70000","29.72520","0.15436"
"356.70600","29.72568","0.15429"
"356.71200","29.72622","0.15434"
"356.71800","29.72670","0.15430"
"356.72400","29.72724","0.15433"
"356.73000","29.72771","0.15452"
"356.73600","29.72825","0.15465"
"356.74200","29.72873","0.15488"
"356.74800","29.72927","0.15494"
"356.75400","29.72975","0.15491"
"356.76000","29.73023","0.15505"
"356.76600","29.73076","0.15522"
"356.77200","29.73124","0.15533"
"356.77800","29.73172","0.15537"
"356.78400","29.73226","0.15523"
"356.79000","29.73274","0.15523"
"356.79600","29.73322","0.15521"
"356.80200","29.73376","0.15517"
"356.80800","29.73423","0.15516"
"356.81400","29.73471","0.15527"
"356.82000","29.73519","0.15543"
"356.82600","29.73573","0.15565"
"356.83200","29.73621","0.15572"
"356.83800","29.73668","0.15559"
"356.84400","29.73722","0.15548"
"356.85000","29.73770","0.15540"
"356.85600","29.73824","0.15546"
"356.86200","29.73871","0.15549"
"356.86800","29.73925","0.15540"
"356.87400","29.73973","0.15554"
"356.88000","29.74021","0.15569"
"356.88600","29.74075","0.15584"
"356.89200","29.74123","0.15618"
"356.89800","29.74170","0.15635"
"356.90400","29.74219","0.15636"
"356.91000","29.74272","0.15640"
"356.91600","29.74320","0.15632"
"356.92200","29.74368","0.15634"
"356.92800","29.74416","0.15637"
"356.93400","29.74469","0.15627"
"356.94000","29.74517","0.15610"
"356.94600","29.74565","0.15597"
"356.95200","29.74619","0.15581"
"356.95800","29.74667","0.15581"
"356.96400","29.74715","0.15590"
"356.97000","29.74768","0.15597"
"356.97600","29.74816","0.15618"
"356.98200","29.74864","0.15626"
"356.98800","29.74918","0.15616"
"356.99400","29.74966","0.15607"
"357.00000","29.75020","0.15610"
"357.00600","29.75067","0.15625"
"357.01200","29.75121","0.15647"
"357.01800","29.75169","0.15657"
"357.02400","29.75223","0.15679"
"357.03000","29.75271","0.15694"
"357.03600","29.75319","0.15688"
"357.04200","29.75373","0.15684"
"357.04800","29.75420","0.15671"
"357.05400","29.75474","0.15662"
"357.06000","29.75522","0.15661"
"357.06600","29.75570","0.15651"
"357.07200","29.75618","0.15648"
"357.07800","29.75671","0.15652"
"357.08400","29.75719","0.15655"
"357.09000","29.75767","0.15682"
"357.09600","29.75821","0.15703"
"357.10200","29.75869","0.15706"
"357.10800","29.75922","0.15735"
"357.11400","29.75970","0.15756"
"357.12000","29.76024","0.15773"
"357.12600","29.76072","0.15805"
"357.13200","29.76120","0.15826"
"357.13800","29.76174","0.15838"
"357.14400","29.76228","0.15852"
"357.15000","29.76275","0.15840"
"357.15600","29.76323","0.15822"
"357.16200","29.76377","0.15802"
"357.16800","29.76425","0.15775"
"357.17400","29.76479","0.15767"
"357.18000","29.76526","0.15763"
"357.18600","29.76574","0.15766"
"357.19200","29.76628","0.15778"
"357.19800","29.76676","0.15790"
"357.20400","29.76724","0.15806"
"357.21000","29.76771","0.15835"
"357.21600","29.76825","0.15838"
"357.22200","29.76873","0.15847"
"357.22800","29.76921","0.15866"
"357.23400","29.76969","0.15876"
"357.24000","29.77023","0.15885"
"357.24600","29.77070","0.15883"
"357.25200","29.77118","0.15888"
"357.25800","29.77172","0.15902"
"357.26400","29.77220","0.15901"
"357.27000","29.77274","0.15898"
"357.27600","29.77322","0.15907"
"357.28200","29.77375","0.15902"
"357.28800","29.77423","0.15903"
"357.29400","29.77471","0.15911"
"357.30000","29.77525","0.15899"
"357.30600","29.77573","0.15902"
"357.31200","29.77621","0.15916"
"357.31800","29.77674","0.15914"
"357.32400","29.77722","0.15917"
"357.33000","29.77770","0.15918"
"357.33600","29.77824","0.15901"
"357.34200","29.77872","0.15891"
"357.34800","29.77920","0.15894"
"357.35400","29.77973","0.15890"
"357.36000","29.78021","0.15888"
"357.36600","29.78069","0.15878"
"357.37200","29.78123","0.15877"
"357.37800","29.78170","0.15887"
"357.38400","29.78218","0.15892"
"357.39000","29.78266","0.15913"
"357.39600","29.78320","0.15941"
"357.40200","29.78368","0.15946"
"357.40800","29.78416","0.15961"
"357.41400","29.78469","0.15969"
"357.42000","29.78518","0.15978"
"357.42600","29.78565","0.15993"
"357.43200","29.78619","0.15982"
"357.43800","29.78667","0.15962"
"357.44400","29.78721","0.15949"
"357.45000","29.78768","0.15945"
"357.45600","29.78816","0.15958"
"357.46200","29.78864","0.15972"
"357.46800","29.78918","0.15969"
"357.47400","29.78966","0.15970"
"357.48000","29.79014","0.15963"
"357.48600","29.79067","0.15954"
"357.49200","29.79115","0.15953"
"357.49800","29.79163","0.15947"
"357.50400","29.79217","0.15942"
"357.51000","29.79265","0.15951"
"357.51600","29.79313","0.15954"
"357.52200","29.79366","0.15969"
"357.52800","29.79414","0.15985"
"357.53400","29.79462","0.15988"
"357.54000","29.79510","0.15996"
"357.54600","29.79564","0.16012"
"357.55200","29.79612","0.16023"
"357.55800","29.79659","0.16055"
"357.56400","29.79713","0.16071"
"357.57000","29.79767","0.16081"
"357.57600","29.79815","0.16096"
"357.58200","29.79869","0.16089"
"357.58800","29.79917","0.16075"
"357.59400","29.79970","0.16070"
"357.60000","29.80018","0.16062"
"357.60600","29.80066","0.16073"
"357.61200","29.80120","0.16093"
"357.61800","29.80167","0.16102"
"357.62400","29.80215","0.16119"
"357.63000","29.80269","0.16139"
"357.63600","29.80317","0.16155"
"357.64200","29.80371","0.16176"
"357.64800","29.80424","0.16168"
"357.65400","29.80473","0.16156"
"357.66000","29.80526","0.16158"
"357.66600","29.80574","0.16146"
"357.67200","29.80622","0.16141"
"357.67800","29.80676","0.16148"
"357.68400","29.80724","0.16142"
"357.69000","29.80771","0.16150"
"357.69600","29.80819","0.16168"
"357.70200","29.80873","0.16164"
"357.70800","29.80921","0.16175"
"357.71400","29.80975","0.16182"
"357.72000","29.81022","0.16191"
"357.72600","29.81071","0.16198"
"357.73200","29.81124","0.16191"
"357.73800","29.81172","0.16187"
"357.74400","29.81226","0.16208"
"357.75000","29.81273","0.16232"
"357.75600","29.81322","0.16253"
"357.76200","29.81375","0.16261"
"357.76800","29.81423","0.16257"
"357.77400","29.81471","0.16260"
"357.78000","29.81525","0.16258"
"357.78600","29.81572","0.16242"
"357.79200","29.81627","0.16241"
"357.79800","29.81674","0.16239"
"357.80400","29.81722","0.16244"
"357.81000","29.81770","0.16261"
"357.81600","29.81824","0.16262"
"357.82200","29.81871","0.16268"
"357.82800","29.81919","0.16273"
"357.83400","29.81973","0.16261"
"357.84000","29.82021","0.16255"
"357.84600","29.82069","0.16250"
"357.85200","29.82123","0.16236"
"357.85800","29.82170","0.16236"
"357.86400","29.82224","0.16233"
"357.87000","29.82272","0.16231"
"357.87600","29.82320","0.16246"
"357.88200","29.82374","0.16256"
"357.88800","29.82422","0.16258"
"357.89400","29.82469","0.16263"
"357.90000","29.82523","0.16252"
"357.90600","29.82571","0.16264"
"357.91200","29.82619","0.16288"
"357.91800","29.82667","0.16304"
"357.92400","29.82721","0.16329"
"357.93000","29.82768","0.16348"
"357.93600","29.82816","0.16343"
"357.94200","29.82864","0.16341"
"357.94800","29.82918","0.16341"
"357.95400","29.82966","0.16340"
"357.96000","29.83013","0.16342"
"357.96600","29.83067","0.16328"
"357.97200","29.83115","0.16325"
"357.97800","29.83169","0.16334"
"357.98400","29.83217","0.16340"
"357.99000","29.83270","0.16359"
"357.99600","29.83319","0.16378"
"358.00200","29.83372","0.16383"
"358.00800","29.83420","0.16390"
"358.01400","29.83474","0.16376"
"358.02000","29.83522","0.16365"
"358.02600","29.83569","0.16366"
"358.03200","29.83623","0.16363"
"358.03800","29.83671","0.16362"
"358.04400","29.83719","0.16376"
"358.05000","29.83773","0.16362"
"358.05600","29.83821","0.16355"
"358.06200","29.83875","0.16347"
"358.06800","29.83922","0.16330"
"358.07400","29.83970","0.16332"
"358.08000","29.84024","0.16349"
"358.08600","29.84072","0.16372"
"358.09200","29.84120","0.16400"
"358.09800","29.84167","0.16422"
