End date,"12/23/2016"
Specimen label,"21BG_UNK"
Maximum Load,"0.01081",N

Time,Extension,Load
(s),(mm),(N)
"28.36200","2.36372","0.00243"
"28.36800","2.36420","0.00254"
"28.37400","2.36474","0.00253"
"28.38000","2.36521","0.00249"
"28.38600","2.36569","0.00248"
"28.39200","2.36623","0.00246"
"28.39800","2.36671","0.00247"
"28.40400","2.36719","0.00251"
"28.41000","2.36773","0.00248"
"28.41600","2.36820","0.00249"
"28.42200","2.36874","0.00246"
"28.42800","2.36922","0.00250"
"28.43400","2.36970","0.00268"
"28.44000","2.37024","0.00276"
"28.44600","2.37071","0.00276"
"28.45200","2.37119","0.00269"
"28.45800","2.37173","0.00257"
"28.46400","2.37221","0.00258"
"28.47000","2.37269","0.00265"
"28.47600","2.37323","0.00266"
"28.48200","2.37370","0.00271"
"28.48800","2.37418","0.00275"
"28.49400","2.37466","0.00270"
"28.50000","2.37520","0.00271"
"28.50600","2.37568","0.00261"
"28.51200","2.37616","0.00248"
"28.51800","2.37669","0.00247"
"28.52400","2.37717","0.00236"
"28.53000","2.37765","0.00239"
"28.53600","2.37819","0.00246"
"28.54200","2.37867","0.00239"
"28.54800","2.37914","0.00236"
"28.55400","2.37968","0.00240"
"28.56000","2.38016","0.00246"
"28.56600","2.38070","0.00266"
"28.57200","2.38118","0.00279"
"28.57800","2.38172","0.00286"
"28.58400","2.38219","0.00293"
"28.59000","2.38267","0.00291"
"28.59600","2.38321","0.00287"
"28.60200","2.38369","0.00285"
"28.60800","2.38417","0.00270"
"28.61400","2.38471","0.00250"
"28.62000","2.38518","0.00238"
"28.62600","2.38566","0.00238"
"28.63200","2.38620","0.00243"
"28.63800","2.38668","0.00240"
"28.64400","2.38722","0.00235"
"28.65000","2.38770","0.00236"
"28.65600","2.38817","0.00232"
"28.66200","2.38865","0.00235"
"28.66800","2.38919","0.00245"
"28.67400","2.38967","0.00249"
"28.68000","2.39015","0.00255"
"28.68600","2.39062","0.00260"
"28.69200","2.39116","0.00261"
"28.69800","2.39164","0.00270"
"28.70400","2.39218","0.00267"
"28.71000","2.39266","0.00257"
"28.71600","2.39320","0.00266"
"28.72200","2.39367","0.00265"
"28.72800","2.39421","0.00255"
"28.73400","2.39469","0.00257"
"28.74000","2.39517","0.00251"
"28.74600","2.39571","0.00247"
"28.75200","2.39619","0.00243"
"28.75800","2.39672","0.00238"
"28.76400","2.39720","0.00242"
"28.77000","2.39768","0.00255"
"28.77600","2.39822","0.00262"
"28.78200","2.39870","0.00271"
"28.78800","2.39917","0.00280"
"28.79400","2.39971","0.00278"
"28.80000","2.40019","0.00281"
"28.80600","2.40067","0.00282"
"28.81200","2.40115","0.00280"
"28.81800","2.40169","0.00282"
"28.82400","2.40216","0.00273"
"28.83000","2.40264","0.00257"
"28.83600","2.40318","0.00245"
"28.84200","2.40366","0.00236"
"28.84800","2.40420","0.00234"
"28.85400","2.40468","0.00225"
"28.86000","2.40521","0.00213"
"28.86600","2.40575","0.00222"
"28.87200","2.40623","0.00230"
"28.87800","2.40671","0.00231"
"28.88400","2.40725","0.00234"
"28.89000","2.40772","0.00226"
"28.89600","2.40826","0.00220"
"28.90200","2.40874","0.00231"
"28.90800","2.40922","0.00240"
"28.91400","2.40976","0.00244"
"28.92000","2.41024","0.00261"
"28.92600","2.41077","0.00265"
"28.93200","2.41125","0.00269"
"28.93800","2.41173","0.00268"
"28.94400","2.41221","0.00261"
"28.95000","2.41269","0.00249"
"28.95600","2.41323","0.00236"
"28.96200","2.41370","0.00230"
"28.96800","2.41418","0.00244"
"28.97400","2.41466","0.00245"
"28.98000","2.41520","0.00236"
"28.98600","2.41568","0.00229"
"28.99200","2.41621","0.00221"
"28.99800","2.41669","0.00219"
"29.00400","2.41723","0.00224"
"29.01000","2.41771","0.00232"
"29.01600","2.41825","0.00243"
"29.02200","2.41873","0.00247"
"29.02800","2.41920","0.00249"
"29.03400","2.41974","0.00259"
"29.04000","2.42022","0.00255"
"29.04600","2.42070","0.00248"
"29.05200","2.42124","0.00247"
"29.05800","2.42172","0.00244"
"29.06400","2.42219","0.00239"
"29.07000","2.42273","0.00241"
"29.07600","2.42321","0.00247"
"29.08200","2.42369","0.00264"
"29.08800","2.42423","0.00273"
"29.09400","2.42470","0.00278"
"29.10000","2.42518","0.00287"
"29.10600","2.42566","0.00282"
"29.11200","2.42614","0.00272"
"29.11800","2.42668","0.00272"
"29.12400","2.42716","0.00265"
"29.13000","2.42763","0.00259"
"29.13600","2.42817","0.00262"
"29.14200","2.42865","0.00257"
"29.14800","2.42919","0.00253"
"29.15400","2.42967","0.00256"
"29.16000","2.43021","0.00248"
"29.16600","2.43068","0.00251"
"29.17200","2.43116","0.00252"
"29.17800","2.43170","0.00255"
"29.18400","2.43218","0.00264"
"29.19000","2.43266","0.00268"
"29.19600","2.43319","0.00275"
"29.20200","2.43367","0.00280"
"29.20800","2.43415","0.00271"
"29.21400","2.43469","0.00263"
"29.22000","2.43517","0.00259"
"29.22600","2.43565","0.00252"
"29.23200","2.43612","0.00259"
"29.23800","2.43666","0.00256"
"29.24400","2.43714","0.00246"
"29.25000","2.43768","0.00250"
"29.25600","2.43816","0.00254"
"29.26200","2.43864","0.00259"
"29.26800","2.43917","0.00270"
"29.27400","2.43965","0.00272"
"29.28000","2.44019","0.00267"
"29.28600","2.44073","0.00270"
"29.29200","2.44121","0.00272"
"29.29800","2.44174","0.00279"
"29.30400","2.44222","0.00279"
"29.31000","2.44270","0.00269"
"29.31600","2.44324","0.00269"
"29.32200","2.44372","0.00266"
"29.32800","2.44426","0.00257"
"29.33400","2.44473","0.00254"
"29.34000","2.44521","0.00249"
"29.34600","2.44575","0.00247"
"29.35200","2.44623","0.00248"
"29.35800","2.44671","0.00238"
"29.36400","2.44719","0.00228"
"29.37000","2.44766","0.00230"
"29.37600","2.44814","0.00229"
"29.38200","2.44868","0.00240"
"29.38800","2.44916","0.00251"
"29.39400","2.44964","0.00249"
"29.40000","2.45017","0.00255"
"29.40600","2.45065","0.00262"
"29.41200","2.45119","0.00271"
"29.41800","2.45167","0.00286"
"29.42400","2.45215","0.00282"
"29.43000","2.45269","0.00281"
"29.43600","2.45322","0.00281"
"29.44200","2.45370","0.00272"
"29.44800","2.45424","0.00266"
"29.45400","2.45472","0.00258"
"29.46000","2.45526","0.00248"
"29.46600","2.45574","0.00247"
"29.47200","2.45621","0.00259"
"29.47800","2.45675","0.00273"
"29.48400","2.45723","0.00282"
"29.49000","2.45771","0.00276"
"29.49600","2.45819","0.00271"
"29.50200","2.45872","0.00268"
"29.50800","2.45920","0.00265"
"29.51400","2.45968","0.00265"
"29.52000","2.46016","0.00268"
"29.52600","2.46070","0.00265"
"29.53200","2.46118","0.00269"
"29.53800","2.46165","0.00267"
"29.54400","2.46219","0.00259"
"29.55000","2.46267","0.00258"
"29.55600","2.46315","0.00254"
"29.56200","2.46369","0.00240"
"29.56800","2.46417","0.00233"
"29.57400","2.46470","0.00228"
"29.58000","2.46518","0.00229"
"29.58600","2.46572","0.00233"
"29.59200","2.46620","0.00221"
"29.59800","2.46668","0.00215"
"29.60400","2.46722","0.00223"
"29.61000","2.46769","0.00228"
"29.61600","2.46817","0.00238"
"29.62200","2.46865","0.00238"
"29.62800","2.46913","0.00232"
"29.63400","2.46967","0.00237"
"29.64000","2.47014","0.00244"
"29.64600","2.47062","0.00253"
"29.65200","2.47116","0.00257"
"29.65800","2.47164","0.00249"
"29.66400","2.47212","0.00241"
"29.67000","2.47260","0.00230"
"29.67600","2.47313","0.00223"
"29.68200","2.47361","0.00232"
"29.68800","2.47409","0.00241"
"29.69400","2.47463","0.00238"
"29.70000","2.47511","0.00249"
"29.70600","2.47559","0.00253"
"29.71200","2.47612","0.00254"
"29.71800","2.47666","0.00262"
"29.72400","2.47714","0.00265"
"29.73000","2.47768","0.00263"
"29.73600","2.47816","0.00266"
"29.74200","2.47869","0.00267"
"29.74800","2.47917","0.00271"
"29.75400","2.47971","0.00273"
"29.76000","2.48019","0.00265"
"29.76600","2.48067","0.00259"
"29.77200","2.48115","0.00244"
"29.77800","2.48168","0.00219"
"29.78400","2.48216","0.00212"
"29.79000","2.48264","0.00206"
"29.79600","2.48318","0.00202"
"29.80200","2.48366","0.00204"
"29.80800","2.48420","0.00205"
"29.81400","2.48467","0.00216"
"29.82000","2.48515","0.00227"
"29.82600","2.48569","0.00225"
"29.83200","2.48617","0.00236"
"29.83800","2.48665","0.00245"
"29.84400","2.48718","0.00241"
"29.85000","2.48766","0.00240"
"29.85600","2.48820","0.00240"
"29.86200","2.48868","0.00235"
"29.86800","2.48922","0.00232"
"29.87400","2.48970","0.00229"
"29.88000","2.49023","0.00236"
"29.88600","2.49071","0.00247"
"29.89200","2.49125","0.00241"
"29.89800","2.49173","0.00241"
"29.90400","2.49221","0.00237"
"29.91000","2.49269","0.00226"
"29.91600","2.49322","0.00229"
"29.92200","2.49370","0.00230"
"29.92800","2.49418","0.00224"
"29.93400","2.49466","0.00230"
"29.94000","2.49520","0.00238"
"29.94600","2.49567","0.00253"
"29.95200","2.49615","0.00269"
"29.95800","2.49663","0.00273"
"29.96400","2.49717","0.00272"
"29.97000","2.49765","0.00273"
"29.97600","2.49819","0.00274"
"29.98200","2.49866","0.00269"
"29.98800","2.49914","0.00259"
"29.99400","2.49968","0.00244"
"30.00000","2.50016","0.00244"
"30.00600","2.50070","0.00246"
"30.01200","2.50118","0.00247"
"30.01800","2.50171","0.00256"
"30.02400","2.50219","0.00258"
"30.03000","2.50273","0.00257"
"30.03600","2.50321","0.00256"
"30.04200","2.50369","0.00250"
"30.04800","2.50416","0.00252"
"30.05400","2.50470","0.00254"
"30.06000","2.50518","0.00253"
"30.06600","2.50566","0.00251"
"30.07200","2.50614","0.00246"
"30.07800","2.50668","0.00241"
"30.08400","2.50715","0.00245"
"30.09000","2.50763","0.00244"
"30.09600","2.50817","0.00252"
"30.10200","2.50865","0.00273"
"30.10800","2.50913","0.00282"
"30.11400","2.50967","0.00285"
"30.12000","2.51014","0.00296"
"30.12600","2.51062","0.00290"
"30.13200","2.51116","0.00281"
"30.13800","2.51164","0.00274"
"30.14400","2.51218","0.00267"
"30.15000","2.51272","0.00277"
"30.15600","2.51319","0.00280"
"30.16200","2.51367","0.00268"
"30.16800","2.51421","0.00271"
"30.17400","2.51469","0.00264"
"30.18000","2.51517","0.00257"
"30.18600","2.51570","0.00250"
"30.19200","2.51618","0.00248"
"30.19800","2.51666","0.00250"
"30.20400","2.51714","0.00246"
"30.21000","2.51762","0.00236"
"30.21600","2.51816","0.00246"
"30.22200","2.51863","0.00258"
"30.22800","2.51911","0.00257"
"30.23400","2.51959","0.00262"
"30.24000","2.52013","0.00256"
"30.24600","2.52061","0.00246"
"30.25200","2.52109","0.00249"
"30.25800","2.52162","0.00240"
"30.26400","2.52210","0.00225"
"30.27000","2.52264","0.00221"
"30.27600","2.52312","0.00208"
"30.28200","2.52366","0.00199"
"30.28800","2.52413","0.00198"
"30.29400","2.52467","0.00196"
"30.30000","2.52521","0.00208"
"30.30600","2.52569","0.00219"
"30.31200","2.52623","0.00229"
"30.31800","2.52671","0.00253"
"30.32400","2.52718","0.00272"
"30.33000","2.52772","0.00285"
"30.33600","2.52820","0.00287"
"30.34200","2.52868","0.00278"
"30.34800","2.52922","0.00268"
"30.35400","2.52970","0.00261"
"30.36000","2.53017","0.00249"
"30.36600","2.53071","0.00247"
"30.37200","2.53119","0.00249"
"30.37800","2.53167","0.00258"
"30.38400","2.53221","0.00274"
"30.39000","2.53268","0.00277"
"30.39600","2.53316","0.00269"
"30.40200","2.53370","0.00252"
"30.40800","2.53418","0.00237"
"30.41400","2.53472","0.00234"
"30.42000","2.53520","0.00247"
"30.42600","2.53567","0.00258"
"30.43200","2.53621","0.00265"
"30.43800","2.53675","0.00268"
"30.44400","2.53723","0.00270"
"30.45000","2.53771","0.00276"
"30.45600","2.53825","0.00283"
"30.46200","2.53872","0.00276"
"30.46800","2.53920","0.00273"
"30.47400","2.53974","0.00264"
"30.48000","2.54022","0.00251"
"30.48600","2.54070","0.00252"
"30.49200","2.54123","0.00254"
"30.49800","2.54171","0.00257"
"30.50400","2.54219","0.00260"
"30.51000","2.54273","0.00264"
"30.51600","2.54321","0.00272"
"30.52200","2.54369","0.00266"
"30.52800","2.54422","0.00246"
"30.53400","2.54470","0.00229"
"30.54000","2.54518","0.00216"
"30.54600","2.54572","0.00208"
"30.55200","2.54620","0.00213"
"30.55800","2.54668","0.00218"
"30.56400","2.54721","0.00221"
"30.57000","2.54769","0.00230"
"30.57600","2.54823","0.00231"
"30.58200","2.54871","0.00239"
"30.58800","2.54925","0.00251"
"30.59400","2.54972","0.00261"
"30.60000","2.55020","0.00268"
"30.60600","2.55074","0.00268"
"30.61200","2.55122","0.00257"
"30.61800","2.55170","0.00262"
"30.62400","2.55224","0.00255"
"30.63000","2.55271","0.00246"
"30.63600","2.55319","0.00240"
"30.64200","2.55373","0.00234"
"30.64800","2.55421","0.00237"
"30.65400","2.55469","0.00247"
"30.66000","2.55523","0.00246"
"30.66600","2.55570","0.00249"
"30.67200","2.55618","0.00253"
"30.67800","2.55666","0.00246"
"30.68400","2.55720","0.00251"
"30.69000","2.55768","0.00264"
"30.69600","2.55821","0.00271"
"30.70200","2.55869","0.00280"
"30.70800","2.55917","0.00276"
"30.71400","2.55971","0.00266"
"30.72000","2.56025","0.00269"
"30.72600","2.56073","0.00264"
"30.73200","2.56120","0.00269"
"30.73800","2.56174","0.00283"
"30.74400","2.56222","0.00281"
"30.75000","2.56270","0.00280"
"30.75600","2.56318","0.00274"
"30.76200","2.56372","0.00270"
"30.76800","2.56419","0.00285"
"30.77400","2.56467","0.00297"
"30.78000","2.56521","0.00305"
"30.78600","2.56569","0.00300"
"30.79200","2.56617","0.00286"
"30.79800","2.56670","0.00281"
"30.80400","2.56718","0.00273"
"30.81000","2.56766","0.00261"
"30.81600","2.56820","0.00256"
"30.82200","2.56868","0.00252"
"30.82800","2.56916","0.00249"
"30.83400","2.56969","0.00257"
"30.84000","2.57017","0.00262"
"30.84600","2.57071","0.00261"
"30.85200","2.57119","0.00267"
"30.85800","2.57173","0.00264"
"30.86400","2.57221","0.00268"
"30.87000","2.57274","0.00274"
"30.87600","2.57322","0.00262"
"30.88200","2.57370","0.00250"
"30.88800","2.57424","0.00249"
"30.89400","2.57472","0.00242"
"30.90000","2.57519","0.00245"
"30.90600","2.57573","0.00247"
"30.91200","2.57621","0.00244"
"30.91800","2.57675","0.00249"
"30.92400","2.57723","0.00259"
"30.93000","2.57777","0.00270"
"30.93600","2.57824","0.00277"
"30.94200","2.57878","0.00270"
"30.94800","2.57926","0.00261"
"30.95400","2.57974","0.00250"
"30.96000","2.58028","0.00233"
"30.96600","2.58076","0.00230"
"30.97200","2.58123","0.00238"
"30.97800","2.58177","0.00244"
"30.98400","2.58225","0.00260"
"30.99000","2.58273","0.00263"
"30.99600","2.58321","0.00259"
"31.00200","2.58375","0.00267"
"31.00800","2.58422","0.00264"
"31.01400","2.58470","0.00261"
"31.02000","2.58524","0.00273"
"31.02600","2.58572","0.00279"
"31.03200","2.58626","0.00282"
"31.03800","2.58673","0.00278"
"31.04400","2.58721","0.00267"
"31.05000","2.58769","0.00262"
"31.05600","2.58823","0.00258"
"31.06200","2.58871","0.00262"
"31.06800","2.58925","0.00284"
"31.07400","2.58972","0.00301"
"31.08000","2.59020","0.00304"
"31.08600","2.59074","0.00301"
"31.09200","2.59122","0.00287"
"31.09800","2.59170","0.00275"
"31.10400","2.59224","0.00261"
"31.11000","2.59271","0.00251"
"31.11600","2.59319","0.00253"
"31.12200","2.59373","0.00260"
"31.12800","2.59421","0.00263"
"31.13400","2.59469","0.00280"
"31.14000","2.59522","0.00284"
"31.14600","2.59570","0.00278"
"31.15200","2.59624","0.00288"
"31.15800","2.59672","0.00289"
"31.16400","2.59720","0.00292"
"31.17000","2.59774","0.00291"
"31.17600","2.59821","0.00282"
"31.18200","2.59869","0.00277"
"31.18800","2.59923","0.00273"
"31.19400","2.59971","0.00265"
"31.20000","2.60019","0.00259"
"31.20600","2.60072","0.00249"
"31.21200","2.60120","0.00245"
"31.21800","2.60168","0.00247"
"31.22400","2.60222","0.00254"
"31.23000","2.60270","0.00259"
"31.23600","2.60324","0.00262"
"31.24200","2.60371","0.00259"
"31.24800","2.60419","0.00262"
"31.25400","2.60473","0.00254"
"31.26000","2.60521","0.00242"
"31.26600","2.60569","0.00240"
"31.27200","2.60617","0.00236"
"31.27800","2.60670","0.00230"
"31.28400","2.60718","0.00233"
"31.29000","2.60766","0.00238"
"31.29600","2.60820","0.00244"
"31.30200","2.60868","0.00262"
"31.30800","2.60922","0.00265"
"31.31400","2.60969","0.00262"
"31.32000","2.61017","0.00263"
"31.32600","2.61071","0.00256"
"31.33200","2.61119","0.00251"
"31.33800","2.61167","0.00251"
"31.34400","2.61220","0.00242"
"31.35000","2.61268","0.00240"
"31.35600","2.61322","0.00239"
"31.36200","2.61370","0.00237"
"31.36800","2.61418","0.00250"
"31.37400","2.61472","0.00261"
"31.38000","2.61519","0.00270"
"31.38600","2.61567","0.00279"
"31.39200","2.61621","0.00279"
"31.39800","2.61669","0.00289"
"31.40400","2.61717","0.00291"
"31.41000","2.61771","0.00278"
"31.41600","2.61818","0.00262"
"31.42200","2.61872","0.00247"
"31.42800","2.61920","0.00225"
"31.43400","2.61974","0.00222"
"31.44000","2.62022","0.00217"
"31.44600","2.62075","0.00212"
"31.45200","2.62123","0.00219"
"31.45800","2.62177","0.00223"
"31.46400","2.62225","0.00237"
"31.47000","2.62273","0.00264"
"31.47600","2.62327","0.00277"
"31.48200","2.62374","0.00299"
"31.48800","2.62428","0.00311"
"31.49400","2.62476","0.00312"
"31.50000","2.62524","0.00318"
"31.50600","2.62578","0.00315"
"31.51200","2.62626","0.00300"
"31.51800","2.62673","0.00290"
"31.52400","2.62721","0.00277"
"31.53000","2.62769","0.00273"
"31.53600","2.62817","0.00282"
"31.54200","2.62871","0.00290"
"31.54800","2.62919","0.00296"
"31.55400","2.62966","0.00294"
"31.56000","2.63020","0.00280"
"31.56600","2.63068","0.00268"
"31.57200","2.63122","0.00257"
"31.57800","2.63170","0.00249"
"31.58400","2.63223","0.00256"
"31.59000","2.63271","0.00260"
"31.59600","2.63319","0.00268"
"31.60200","2.63373","0.00284"
"31.60800","2.63421","0.00292"
"31.61400","2.63469","0.00302"
"31.62000","2.63522","0.00313"
"31.62600","2.63570","0.00318"
"31.63200","2.63618","0.00322"
"31.63800","2.63672","0.00313"
"31.64400","2.63720","0.00299"
"31.65000","2.63768","0.00293"
"31.65600","2.63815","0.00294"
"31.66200","2.63869","0.00285"
"31.66800","2.63917","0.00277"
"31.67400","2.63965","0.00262"
"31.68000","2.64013","0.00255"
"31.68600","2.64066","0.00256"
"31.69200","2.64114","0.00244"
"31.69800","2.64162","0.00241"
"31.70400","2.64216","0.00249"
"31.71000","2.64264","0.00248"
"31.71600","2.64318","0.00257"
"31.72200","2.64371","0.00271"
"31.72800","2.64419","0.00276"
"31.73400","2.64473","0.00274"
"31.74000","2.64521","0.00270"
"31.74600","2.64575","0.00269"
"31.75200","2.64622","0.00281"
"31.75800","2.64670","0.00285"
"31.76400","2.64724","0.00282"
"31.77000","2.64772","0.00273"
"31.77600","2.64820","0.00257"
"31.78200","2.64868","0.00256"
"31.78800","2.64921","0.00260"
"31.79400","2.64969","0.00258"
"31.80000","2.65017","0.00270"
"31.80600","2.65065","0.00276"
"31.81200","2.65119","0.00274"
"31.81800","2.65167","0.00280"
"31.82400","2.65214","0.00286"
"31.83000","2.65262","0.00292"
"31.83600","2.65316","0.00293"
"31.84200","2.65364","0.00285"
"31.84800","2.65412","0.00285"
"31.85400","2.65466","0.00286"
"31.86000","2.65513","0.00283"
"31.86600","2.65567","0.00298"
"31.87200","2.65615","0.00307"
"31.87800","2.65669","0.00294"
"31.88400","2.65723","0.00285"
"31.89000","2.65770","0.00277"
"31.89600","2.65818","0.00265"
"31.90200","2.65872","0.00255"
"31.90800","2.65920","0.00250"
"31.91400","2.65968","0.00252"
"31.92000","2.66016","0.00256"
"31.92600","2.66063","0.00250"
"31.93200","2.66117","0.00252"
"31.93800","2.66165","0.00257"
"31.94400","2.66213","0.00252"
"31.95000","2.66267","0.00255"
"31.95600","2.66315","0.00260"
"31.96200","2.66368","0.00264"
"31.96800","2.66416","0.00284"
"31.97400","2.66470","0.00297"
"31.98000","2.66518","0.00303"
"31.98600","2.66566","0.00305"
"31.99200","2.66619","0.00287"
"31.99800","2.66667","0.00278"
"32.00400","2.66721","0.00271"
"32.01000","2.66769","0.00263"
"32.01600","2.66823","0.00265"
"32.02200","2.66871","0.00278"
"32.02800","2.66924","0.00280"
"32.03400","2.66972","0.00281"
"32.04000","2.67026","0.00277"
"32.04600","2.67074","0.00270"
"32.05200","2.67122","0.00273"
"32.05800","2.67170","0.00272"
"32.06400","2.67217","0.00272"
"32.07000","2.67271","0.00271"
"32.07600","2.67319","0.00256"
"32.08200","2.67367","0.00259"
"32.08800","2.67421","0.00270"
"32.09400","2.67468","0.00270"
"32.10000","2.67522","0.00277"
"32.10600","2.67570","0.00278"
"32.11200","2.67624","0.00271"
"32.11800","2.67672","0.00269"
"32.12400","2.67720","0.00261"
"32.13000","2.67773","0.00257"
"32.13600","2.67821","0.00265"
"32.14200","2.67875","0.00264"
"32.14800","2.67923","0.00261"
"32.15400","2.67971","0.00259"
