End date,"12/23/2016"
Specimen label,"21AT_UNK"
Maximum Load,"0.00834",N

Time,Extension,Load
(s),(mm),(N)
"57.40800","4.78412","0.00560"
"57.41400","4.78460","0.00553"
"57.42000","4.78508","0.00536"
"57.42600","4.78561","0.00524"
"57.43200","4.78609","0.00517"
"57.43800","4.78657","0.00503"
"57.44400","4.78705","0.00497"
"57.45000","4.78759","0.00493"
"57.45600","4.78807","0.00486"
"57.46200","4.78854","0.00488"
"57.46800","4.78902","0.00496"
"57.47400","4.78956","0.00506"
"57.48000","4.79004","0.00521"
"57.48600","4.79058","0.00519"
"57.49200","4.79105","0.00517"
"57.49800","4.79159","0.00528"
"57.50400","4.79207","0.00540"
"57.51000","4.79261","0.00559"
"57.51600","4.79309","0.00571"
"57.52200","4.79357","0.00571"
"57.52800","4.79410","0.00566"
"57.53400","4.79458","0.00559"
"57.54000","4.79512","0.00552"
"57.54600","4.79566","0.00556"
"57.55200","4.79620","0.00553"
"57.55800","4.79667","0.00546"
"57.56400","4.79721","0.00546"
"57.57000","4.79769","0.00540"
"57.57600","4.79823","0.00538"
"57.58200","4.79871","0.00542"
"57.58800","4.79919","0.00540"
"57.59400","4.79966","0.00541"
"57.60000","4.80014","0.00542"
"57.60600","4.80062","0.00536"
"57.61200","4.80116","0.00547"
"57.61800","4.80164","0.00561"
"57.62400","4.80212","0.00570"
"57.63000","4.80265","0.00580"
"57.63600","4.80313","0.00576"
"57.64200","4.80361","0.00562"
"57.64800","4.80415","0.00544"
"57.65400","4.80463","0.00521"
"57.66000","4.80517","0.00509"
"57.66600","4.80564","0.00511"
"57.67200","4.80618","0.00516"
"57.67800","4.80666","0.00519"
"57.68400","4.80720","0.00522"
"57.69000","4.80768","0.00524"
"57.69600","4.80816","0.00545"
"57.70200","4.80869","0.00560"
"57.70800","4.80917","0.00563"
"57.71400","4.80965","0.00574"
"57.72000","4.81013","0.00574"
"57.72600","4.81067","0.00578"
"57.73200","4.81114","0.00586"
"57.73800","4.81162","0.00586"
"57.74400","4.81210","0.00589"
"57.75000","4.81264","0.00585"
"57.75600","4.81312","0.00561"
"57.76200","4.81360","0.00546"
"57.76800","4.81407","0.00542"
"57.77400","4.81461","0.00536"
"57.78000","4.81509","0.00536"
"57.78600","4.81563","0.00533"
"57.79200","4.81611","0.00539"
"57.79800","4.81659","0.00548"
"57.80400","4.81712","0.00554"
"57.81000","4.81760","0.00574"
"57.81600","4.81814","0.00583"
"57.82200","4.81862","0.00586"
"57.82800","4.81910","0.00596"
"57.83400","4.81963","0.00600"
"57.84000","4.82011","0.00600"
"57.84600","4.82065","0.00608"
"57.85200","4.82113","0.00608"
"57.85800","4.82161","0.00602"
"57.86400","4.82215","0.00608"
"57.87000","4.82262","0.00606"
"57.87600","4.82310","0.00599"
"57.88200","4.82358","0.00597"
"57.88800","4.82406","0.00593"
"57.89400","4.82460","0.00594"
"57.90000","4.82508","0.00594"
"57.90600","4.82555","0.00589"
"57.91200","4.82609","0.00587"
"57.91800","4.82657","0.00582"
"57.92400","4.82705","0.00574"
"57.93000","4.82753","0.00573"
"57.93600","4.82806","0.00568"
"57.94200","4.82854","0.00554"
"57.94800","4.82908","0.00547"
"57.95400","4.82956","0.00534"
"57.96000","4.83004","0.00542"
"57.96600","4.83058","0.00557"
"57.97200","4.83111","0.00558"
"57.97800","4.83159","0.00560"
"57.98400","4.83213","0.00562"
"57.99000","4.83261","0.00557"
"57.99600","4.83315","0.00557"
"58.00200","4.83363","0.00560"
"58.00800","4.83410","0.00559"
"58.01400","4.83458","0.00555"
"58.02000","4.83506","0.00545"
"58.02600","4.83560","0.00544"
"58.03200","4.83608","0.00544"
"58.03800","4.83661","0.00529"
"58.04400","4.83709","0.00527"
"58.05000","4.83757","0.00531"
"58.05600","4.83811","0.00528"
"58.06200","4.83859","0.00540"
"58.06800","4.83913","0.00551"
"58.07400","4.83960","0.00554"
"58.08000","4.84008","0.00550"
"58.08600","4.84062","0.00547"
"58.09200","4.84110","0.00552"
"58.09800","4.84164","0.00568"
"58.10400","4.84211","0.00572"
"58.11000","4.84265","0.00573"
"58.11600","4.84313","0.00565"
"58.12200","4.84367","0.00544"
"58.12800","4.84415","0.00533"
"58.13400","4.84463","0.00532"
"58.14000","4.84516","0.00530"
"58.14600","4.84564","0.00536"
"58.15200","4.84612","0.00542"
"58.15800","4.84666","0.00551"
"58.16400","4.84714","0.00569"
"58.17000","4.84762","0.00586"
"58.17600","4.84815","0.00588"
"58.18200","4.84863","0.00585"
"58.18800","4.84917","0.00570"
"58.19400","4.84965","0.00563"
"58.20000","4.85019","0.00568"
"58.20600","4.85067","0.00564"
"58.21200","4.85114","0.00566"
"58.21800","4.85168","0.00566"
"58.22400","4.85216","0.00552"
"58.23000","4.85270","0.00544"
"58.23600","4.85318","0.00539"
"58.24200","4.85365","0.00553"
"58.24800","4.85419","0.00581"
"58.25400","4.85467","0.00592"
"58.26000","4.85515","0.00590"
"58.26600","4.85569","0.00586"
"58.27200","4.85617","0.00577"
"58.27800","4.85664","0.00586"
"58.28400","4.85712","0.00597"
"58.29000","4.85766","0.00593"
"58.29600","4.85814","0.00583"
"58.30200","4.85862","0.00575"
"58.30800","4.85916","0.00580"
"58.31400","4.85963","0.00595"
"58.32000","4.86011","0.00594"
"58.32600","4.86065","0.00593"
"58.33200","4.86113","0.00604"
"58.33800","4.86167","0.00600"
"58.34400","4.86214","0.00601"
"58.35000","4.86262","0.00595"
"58.35600","4.86310","0.00579"
"58.36200","4.86358","0.00567"
"58.36800","4.86412","0.00557"
"58.37400","4.86460","0.00553"
"58.38000","4.86507","0.00567"
"58.38600","4.86561","0.00584"
"58.39200","4.86609","0.00597"
"58.39800","4.86657","0.00602"
"58.40400","4.86711","0.00597"
"58.41000","4.86759","0.00599"
"58.41600","4.86806","0.00599"
"58.42200","4.86854","0.00592"
"58.42800","4.86908","0.00592"
"58.43400","4.86956","0.00593"
"58.44000","4.87004","0.00579"
"58.44600","4.87057","0.00573"
"58.45200","4.87105","0.00569"
"58.45800","4.87159","0.00563"
"58.46400","4.87207","0.00561"
"58.47000","4.87255","0.00556"
"58.47600","4.87309","0.00553"
"58.48200","4.87356","0.00558"
"58.48800","4.87404","0.00552"
"58.49400","4.87458","0.00546"
"58.50000","4.87506","0.00544"
"58.50600","4.87560","0.00544"
"58.51200","4.87608","0.00549"
"58.51800","4.87661","0.00548"
"58.52400","4.87709","0.00542"
"58.53000","4.87763","0.00539"
"58.53600","4.87811","0.00537"
"58.54200","4.87859","0.00539"
"58.54800","4.87913","0.00557"
"58.55400","4.87960","0.00565"
"58.56000","4.88014","0.00562"
"58.56600","4.88062","0.00555"
"58.57200","4.88110","0.00544"
"58.57800","4.88158","0.00540"
"58.58400","4.88211","0.00542"
"58.59000","4.88259","0.00548"
"58.59600","4.88313","0.00559"
"58.60200","4.88361","0.00564"
"58.60800","4.88415","0.00566"
"58.61400","4.88462","0.00575"
"58.62000","4.88510","0.00579"
"58.62600","4.88564","0.00579"
"58.63200","4.88612","0.00591"
"58.63800","4.88660","0.00588"
"58.64400","4.88714","0.00591"
"58.65000","4.88761","0.00599"
"58.65600","4.88809","0.00585"
"58.66200","4.88863","0.00568"
"58.66800","4.88911","0.00565"
"58.67400","4.88965","0.00571"
"58.68000","4.89013","0.00580"
"58.68600","4.89066","0.00577"
"58.69200","4.89114","0.00570"
"58.69800","4.89162","0.00569"
"58.70400","4.89216","0.00560"
"58.71000","4.89264","0.00554"
"58.71600","4.89312","0.00548"
"58.72200","4.89365","0.00544"
"58.72800","4.89413","0.00551"
"58.73400","4.89461","0.00551"
"58.74000","4.89515","0.00553"
"58.74600","4.89563","0.00567"
"58.75200","4.89616","0.00579"
"58.75800","4.89664","0.00590"
"58.76400","4.89718","0.00606"
"58.77000","4.89766","0.00610"
"58.77600","4.89814","0.00613"
"58.78200","4.89868","0.00603"
"58.78800","4.89915","0.00584"
"58.79400","4.89963","0.00574"
"58.80000","4.90017","0.00574"
"58.80600","4.90065","0.00559"
"58.81200","4.90113","0.00552"
"58.81800","4.90167","0.00552"
"58.82400","4.90214","0.00551"
"58.83000","4.90268","0.00559"
"58.83600","4.90316","0.00557"
"58.84200","4.90364","0.00554"
"58.84800","4.90418","0.00557"
"58.85400","4.90465","0.00563"
"58.86000","4.90513","0.00582"
"58.86600","4.90567","0.00603"
"58.87200","4.90615","0.00614"
"58.87800","4.90663","0.00616"
"58.88400","4.90711","0.00618"
"58.89000","4.90764","0.00611"
"58.89600","4.90812","0.00614"
"58.90200","4.90860","0.00616"
"58.90800","4.90914","0.00617"
"58.91400","4.90962","0.00617"
"58.92000","4.91010","0.00614"
"58.92600","4.91063","0.00612"
"58.93200","4.91111","0.00613"
"58.93800","4.91159","0.00610"
"58.94400","4.91213","0.00612"
"58.95000","4.91261","0.00624"
"58.95600","4.91308","0.00617"
"58.96200","4.91362","0.00611"
"58.96800","4.91410","0.00609"
"58.97400","4.91464","0.00599"
"58.98000","4.91512","0.00579"
"58.98600","4.91560","0.00562"
"58.99200","4.91613","0.00558"
"58.99800","4.91661","0.00553"
"59.00400","4.91715","0.00539"
"59.01000","4.91763","0.00535"
"59.01600","4.91811","0.00543"
"59.02200","4.91859","0.00545"
"59.02800","4.91912","0.00560"
"59.03400","4.91960","0.00564"
"59.04000","4.92008","0.00562"
"59.04600","4.92062","0.00570"
"59.05200","4.92110","0.00571"
"59.05800","4.92158","0.00564"
"59.06400","4.92211","0.00569"
"59.07000","4.92259","0.00572"
"59.07600","4.92307","0.00572"
"59.08200","4.92361","0.00575"
"59.08800","4.92409","0.00579"
"59.09400","4.92456","0.00585"
"59.10000","4.92510","0.00588"
"59.10600","4.92558","0.00586"
"59.11200","4.92612","0.00592"
"59.11800","4.92666","0.00591"
"59.12400","4.92714","0.00587"
"59.13000","4.92761","0.00588"
"59.13600","4.92815","0.00585"
"59.14200","4.92863","0.00578"
"59.14800","4.92917","0.00576"
"59.15400","4.92965","0.00569"
"59.16000","4.93013","0.00574"
"59.16600","4.93066","0.00583"
"59.17200","4.93114","0.00580"
"59.17800","4.93162","0.00578"
"59.18400","4.93216","0.00579"
"59.19000","4.93264","0.00589"
"59.19600","4.93311","0.00600"
"59.20200","4.93365","0.00604"
"59.20800","4.93413","0.00611"
"59.21400","4.93461","0.00611"
"59.22000","4.93515","0.00601"
"59.22600","4.93563","0.00592"
"59.23200","4.93610","0.00592"
"59.23800","4.93664","0.00582"
"59.24400","4.93712","0.00577"
"59.25000","4.93766","0.00582"
"59.25600","4.93820","0.00582"
"59.26200","4.93867","0.00583"
"59.26800","4.93921","0.00584"
"59.27400","4.93969","0.00578"
"59.28000","4.94017","0.00581"
"59.28600","4.94071","0.00584"
"59.29200","4.94119","0.00589"
"59.29800","4.94166","0.00592"
"59.30400","4.94220","0.00590"
"59.31000","4.94268","0.00591"
"59.31600","4.94316","0.00585"
"59.32200","4.94370","0.00572"
"59.32800","4.94418","0.00570"
"59.33400","4.94465","0.00570"
"59.34000","4.94513","0.00562"
"59.34600","4.94567","0.00564"
"59.35200","4.94615","0.00566"
"59.35800","4.94663","0.00565"
"59.36400","4.94711","0.00571"
"59.37000","4.94764","0.00575"
"59.37600","4.94812","0.00579"
"59.38200","4.94860","0.00576"
"59.38800","4.94914","0.00569"
"59.39400","4.94962","0.00575"
"59.40000","4.95015","0.00589"
"59.40600","4.95063","0.00595"
"59.41200","4.95117","0.00593"
"59.41800","4.95165","0.00582"
"59.42400","4.95219","0.00567"
"59.43000","4.95267","0.00560"
"59.43600","4.95314","0.00552"
"59.44200","4.95362","0.00549"
"59.44800","4.95416","0.00557"
"59.45400","4.95464","0.00563"
"59.46000","4.95512","0.00585"
"59.46600","4.95566","0.00609"
"59.47200","4.95613","0.00601"
"59.47800","4.95661","0.00594"
"59.48400","4.95715","0.00592"
"59.49000","4.95763","0.00584"
"59.49600","4.95811","0.00590"
"59.50200","4.95859","0.00599"
"59.50800","4.95906","0.00605"
"59.51400","4.95960","0.00614"
"59.52000","4.96008","0.00617"
"59.52600","4.96056","0.00619"
"59.53200","4.96110","0.00617"
"59.53800","4.96157","0.00603"
"59.54400","4.96205","0.00594"
"59.55000","4.96259","0.00596"
"59.55600","4.96307","0.00598"
"59.56200","4.96361","0.00606"
"59.56800","4.96409","0.00619"
"59.57400","4.96462","0.00625"
"59.58000","4.96510","0.00632"
"59.58600","4.96558","0.00634"
"59.59200","4.96612","0.00636"
"59.59800","4.96660","0.00634"
"59.60400","4.96707","0.00619"
"59.61000","4.96761","0.00607"
"59.61600","4.96809","0.00610"
"59.62200","4.96857","0.00598"
"59.62800","4.96911","0.00591"
"59.63400","4.96959","0.00587"
"59.64000","4.97006","0.00584"
"59.64600","4.97060","0.00585"
"59.65200","4.97108","0.00594"
"59.65800","4.97156","0.00598"
"59.66400","4.97210","0.00604"
"59.67000","4.97258","0.00595"
"59.67600","4.97311","0.00583"
"59.68200","4.97359","0.00581"
"59.68800","4.97413","0.00568"
"59.69400","4.97461","0.00554"
"59.70000","4.97515","0.00546"
"59.70600","4.97563","0.00540"
"59.71200","4.97616","0.00540"
"59.71800","4.97664","0.00556"
"59.72400","4.97712","0.00577"
"59.73000","4.97766","0.00600"
"59.73600","4.97814","0.00603"
"59.74200","4.97867","0.00608"
"59.74800","4.97915","0.00616"
"59.75400","4.97963","0.00611"
"59.76000","4.98017","0.00607"
"59.76600","4.98065","0.00614"
"59.77200","4.98113","0.00614"
"59.77800","4.98160","0.00619"
"59.78400","4.98208","0.00623"
"59.79000","4.98262","0.00622"
"59.79600","4.98310","0.00624"
"59.80200","4.98358","0.00618"
"59.80800","4.98412","0.00606"
"59.81400","4.98459","0.00606"
"59.82000","4.98513","0.00602"
"59.82600","4.98561","0.00601"
"59.83200","4.98615","0.00603"
"59.83800","4.98663","0.00595"
"59.84400","4.98716","0.00594"
"59.85000","4.98764","0.00602"
"59.85600","4.98812","0.00593"
"59.86200","4.98866","0.00598"
"59.86800","4.98914","0.00611"
"59.87400","4.98962","0.00614"
"59.88000","4.99015","0.00619"
"59.88600","4.99063","0.00627"
"59.89200","4.99111","0.00621"
"59.89800","4.99165","0.00616"
"59.90400","4.99213","0.00607"
"59.91000","4.99266","0.00618"
"59.91600","4.99314","0.00641"
"59.92200","4.99362","0.00649"
"59.92800","4.99410","0.00654"
"59.93400","4.99458","0.00652"
"59.94000","4.99512","0.00639"
"59.94600","4.99559","0.00635"
"59.95200","4.99607","0.00628"
"59.95800","4.99655","0.00621"
"59.96400","4.99709","0.00633"
"59.97000","4.99757","0.00641"
"59.97600","4.99811","0.00640"
"59.98200","4.99858","0.00637"
"59.98800","4.99906","0.00629"
"59.99400","4.99960","0.00629"
"60.00000","5.00008","0.00625"
"60.00600","5.00056","0.00607"
"60.01200","5.00110","0.00599"
"60.01800","5.00157","0.00587"
"60.02400","5.00205","0.00579"
"60.03000","5.00259","0.00580"
"60.03600","5.00307","0.00582"
"60.04200","5.00355","0.00586"
"60.04800","5.00409","0.00589"
"60.05400","5.00456","0.00595"
"60.06000","5.00510","0.00602"
"60.06600","5.00558","0.00609"
"60.07200","5.00606","0.00608"
"60.07800","5.00654","0.00610"
"60.08400","5.00701","0.00615"
"60.09000","5.00749","0.00615"
"60.09600","5.00803","0.00627"
"60.10200","5.00851","0.00631"
"60.10800","5.00905","0.00634"
"60.11400","5.00953","0.00635"
"60.12000","5.01006","0.00619"
"60.12600","5.01054","0.00612"
"60.13200","5.01108","0.00615"
"60.13800","5.01156","0.00608"
"60.14400","5.01210","0.00605"
"60.15000","5.01257","0.00611"
"60.15600","5.01311","0.00610"
"60.16200","5.01359","0.00614"
"60.16800","5.01407","0.00609"
"60.17400","5.01461","0.00607"
"60.18000","5.01509","0.00610"
"60.18600","5.01562","0.00606"
"60.19200","5.01610","0.00600"
"60.19800","5.01664","0.00602"
"60.20400","5.01712","0.00600"
"60.21000","5.01760","0.00608"
"60.21600","5.01814","0.00615"
"60.22200","5.01861","0.00608"
"60.22800","5.01909","0.00600"
"60.23400","5.01963","0.00597"
"60.24000","5.02011","0.00593"
"60.24600","5.02065","0.00599"
"60.25200","5.02112","0.00595"
"60.25800","5.02166","0.00584"
"60.26400","5.02214","0.00590"
"60.27000","5.02268","0.00597"
"60.27600","5.02316","0.00604"
"60.28200","5.02370","0.00619"
"60.28800","5.02417","0.00617"
"60.29400","5.02465","0.00616"
"60.30000","5.02513","0.00621"
"60.30600","5.02567","0.00630"
"60.31200","5.02615","0.00631"
"60.31800","5.02663","0.00627"
"60.32400","5.02716","0.00610"
"60.33000","5.02764","0.00603"
"60.33600","5.02812","0.00594"
"60.34200","5.02866","0.00587"
"60.34800","5.02914","0.00595"
"60.35400","5.02968","0.00601"
"60.36000","5.03015","0.00606"
"60.36600","5.03063","0.00612"
"60.37200","5.03117","0.00617"
"60.37800","5.03165","0.00625"
"60.38400","5.03213","0.00624"
"60.39000","5.03266","0.00616"
"60.39600","5.03314","0.00617"
"60.40200","5.03368","0.00618"
"60.40800","5.03416","0.00617"
"60.41400","5.03464","0.00624"
"60.42000","5.03517","0.00622"
"60.42600","5.03565","0.00627"
"60.43200","5.03613","0.00635"
"60.43800","5.03667","0.00629"
"60.44400","5.03715","0.00631"
"60.45000","5.03763","0.00636"
"60.45600","5.03816","0.00621"
"60.46200","5.03864","0.00617"
"60.46800","5.03912","0.00612"
"60.47400","5.03960","0.00601"
"60.48000","5.04014","0.00595"
"60.48600","5.04062","0.00590"
"60.49200","5.04109","0.00590"
"60.49800","5.04163","0.00612"
"60.50400","5.04211","0.00633"
"60.51000","5.04259","0.00656"
"60.51600","5.04313","0.00673"
"60.52200","5.04361","0.00671"
"60.52800","5.04414","0.00656"
"60.53400","5.04462","0.00640"
"60.54000","5.04516","0.00630"
"60.54600","5.04564","0.00633"
"60.55200","5.04618","0.00637"
"60.55800","5.04666","0.00636"
"60.56400","5.04713","0.00633"
"60.57000","5.04767","0.00619"
"60.57600","5.04815","0.00608"
"60.58200","5.04863","0.00610"
"60.58800","5.04911","0.00616"
"60.59400","5.04964","0.00638"
"60.60000","5.05012","0.00664"
"60.60600","5.05060","0.00670"
"60.61200","5.05114","0.00662"
"60.61800","5.05162","0.00653"
"60.62400","5.05210","0.00657"
"60.63000","5.05257","0.00679"
"60.63600","5.05305","0.00675"
"60.64200","5.05359","0.00661"
"60.64800","5.05407","0.00660"
"60.65400","5.05455","0.00650"
"60.66000","5.05508","0.00648"
"60.66600","5.05556","0.00646"
"60.67200","5.05610","0.00633"
"60.67800","5.05658","0.00619"
"60.68400","5.05712","0.00606"
"60.69000","5.05760","0.00602"
"60.69600","5.05813","0.00609"
"60.70200","5.05861","0.00613"
"60.70800","5.05915","0.00611"
"60.71400","5.05963","0.00618"
"60.72000","5.06017","0.00625"
"60.72600","5.06065","0.00633"
"60.73200","5.06112","0.00635"
"60.73800","5.06166","0.00623"
"60.74400","5.06214","0.00620"
"60.75000","5.06262","0.00623"
"60.75600","5.06310","0.00609"
"60.76200","5.06364","0.00598"
"60.76800","5.06411","0.00591"
"60.77400","5.06459","0.00583"
"60.78000","5.06513","0.00580"
"60.78600","5.06561","0.00568"
"60.79200","5.06615","0.00554"
"60.79800","5.06662","0.00554"
"60.80400","5.06710","0.00553"
"60.81000","5.06764","0.00555"
"60.81600","5.06812","0.00555"
"60.82200","5.06866","0.00560"
"60.82800","5.06914","0.00568"
"60.83400","5.06967","0.00580"
"60.84000","5.07015","0.00595"
"60.84600","5.07069","0.00618"
"60.85200","5.07117","0.00626"
"60.85800","5.07165","0.00617"
"60.86400","5.07219","0.00611"
"60.87000","5.07266","0.00596"
"60.87600","5.07314","0.00589"
"60.88200","5.07362","0.00602"
"60.88800","5.07416","0.00606"
"60.89400","5.07464","0.00610"
"60.90000","5.07511","0.00614"
"60.90600","5.07559","0.00609"
"60.91200","5.07613","0.00607"
"60.91800","5.07661","0.00599"
"60.92400","5.07715","0.00589"
"60.93000","5.07763","0.00603"
"60.93600","5.07810","0.00604"
"60.94200","5.07858","0.00597"
"60.94800","5.07912","0.00594"
"60.95400","5.07960","0.00591"
"60.96000","5.08008","0.00586"
"60.96600","5.08062","0.00586"
"60.97200","5.08109","0.00582"
"60.97800","5.08163","0.00578"
"60.98400","5.08217","0.00580"
"60.99000","5.08265","0.00579"
"60.99600","5.08313","0.00582"
"61.00200","5.08366","0.00581"
"61.00800","5.08414","0.00585"
"61.01400","5.08462","0.00597"
"61.02000","5.08516","0.00604"
"61.02600","5.08564","0.00609"
"61.03200","5.08612","0.00624"
"61.03800","5.08659","0.00627"
"61.04400","5.08713","0.00637"
"61.05000","5.08761","0.00640"
"61.05600","5.08809","0.00626"
"61.06200","5.08857","0.00615"
"61.06800","5.08911","0.00601"
"61.07400","5.08958","0.00583"
"61.08000","5.09012","0.00575"
"61.08600","5.09060","0.00576"
"61.09200","5.09108","0.00584"
"61.09800","5.09162","0.00599"
"61.10400","5.09209","0.00601"
"61.11000","5.09257","0.00598"
"61.11600","5.09311","0.00593"
"61.12200","5.09359","0.00575"
"61.12800","5.09413","0.00557"
"61.13400","5.09461","0.00547"
"61.14000","5.09514","0.00533"
"61.14600","5.09562","0.00535"
"61.15200","5.09610","0.00540"
"61.15800","5.09664","0.00549"
"61.16400","5.09712","0.00562"
"61.17000","5.09760","0.00559"
"61.17600","5.09807","0.00548"
"61.18200","5.09861","0.00542"
"61.18800","5.09909","0.00538"
"61.19400","5.09957","0.00550"
"61.20000","5.10011","0.00568"
"61.20600","5.10059","0.00573"
"61.21200","5.10106","0.00572"
"61.21800","5.10160","0.00566"
"61.22400","5.10208","0.00569"
"61.23000","5.10256","0.00592"
"61.23600","5.10310","0.00605"
"61.24200","5.10358","0.00607"
"61.24800","5.10411","0.00598"
"61.25400","5.10459","0.00584"
"61.26000","5.10513","0.00576"
"61.26600","5.10561","0.00577"
"61.27200","5.10615","0.00584"
"61.27800","5.10662","0.00584"
"61.28400","5.10716","0.00586"
"61.29000","5.10764","0.00574"
"61.29600","5.10818","0.00564"
"61.30200","5.10866","0.00563"
"61.30800","5.10914","0.00562"
"61.31400","5.10967","0.00563"
"61.32000","5.11015","0.00553"
"61.32600","5.11063","0.00553"
"61.33200","5.11117","0.00560"
"61.33800","5.11165","0.00562"
"61.34400","5.11218","0.00572"
"61.35000","5.11266","0.00583"
"61.35600","5.11314","0.00591"
"61.36200","5.11362","0.00612"
"61.36800","5.11416","0.00630"
"61.37400","5.11464","0.00631"
"61.38000","5.11511","0.00639"
"61.38600","5.11559","0.00641"
"61.39200","5.11613","0.00642"
"61.39800","5.11661","0.00652"
"61.40400","5.11715","0.00653"
"61.41000","5.11763","0.00645"
"61.41600","5.11816","0.00631"
"61.42200","5.11870","0.00617"
"61.42800","5.11918","0.00618"
"61.43400","5.11972","0.00624"
"61.44000","5.12020","0.00620"
"61.44600","5.12067","0.00615"
"61.45200","5.12115","0.00606"
"61.45800","5.12169","0.00597"
"61.46400","5.12217","0.00610"
"61.47000","5.12265","0.00623"
"61.47600","5.12313","0.00624"
"61.48200","5.12366","0.00621"
"61.48800","5.12414","0.00608"
"61.49400","5.12462","0.00597"
"61.50000","5.12516","0.00599"
"61.50600","5.12564","0.00595"
"61.51200","5.12612","0.00589"
"61.51800","5.12659","0.00590"
"61.52400","5.12713","0.00580"
"61.53000","5.12761","0.00589"
"61.53600","5.12809","0.00597"
"61.54200","5.12863","0.00603"
"61.54800","5.12911","0.00617"
"61.55400","5.12964","0.00611"
"61.56000","5.13012","0.00608"
"61.56600","5.13066","0.00618"
"61.57200","5.13114","0.00615"
"61.57800","5.13168","0.00614"
"61.58400","5.13215","0.00618"
"61.59000","5.13263","0.00612"
"61.59600","5.13317","0.00608"
"61.60200","5.13365","0.00607"
"61.60800","5.13413","0.00601"
"61.61400","5.13461","0.00596"
"61.62000","5.13508","0.00568"
"61.62600","5.13562","0.00538"
"61.63200","5.13610","0.00530"
"61.63800","5.13658","0.00530"
"61.64400","5.13712","0.00541"
"61.65000","5.13759","0.00555"
"61.65600","5.13807","0.00556"
"61.66200","5.13855","0.00561"
"61.66800","5.13909","0.00571"
"61.67400","5.13957","0.00569"
"61.68000","5.14005","0.00571"
"61.68600","5.14058","0.00578"
"61.69200","5.14106","0.00582"
"61.69800","5.14160","0.00594"
"61.70400","5.14208","0.00600"
"61.71000","5.14262","0.00612"
"61.71600","5.14310","0.00621"
"61.72200","5.14363","0.00618"
"61.72800","5.14411","0.00616"
"61.73400","5.14465","0.00613"
"61.74000","5.14513","0.00595"
"61.74600","5.14561","0.00588"
"61.75200","5.14614","0.00593"
"61.75800","5.14662","0.00593"
"61.76400","5.14710","0.00599"
"61.77000","5.14758","0.00598"
"61.77600","5.14812","0.00591"
"61.78200","5.14860","0.00590"
"61.78800","5.14908","0.00587"
"61.79400","5.14961","0.00584"
"61.80000","5.15009","0.00585"
"61.80600","5.15063","0.00585"
"61.81200","5.15111","0.00593"
"61.81800","5.15159","0.00604"
"61.82400","5.15212","0.00613"
"61.83000","5.15266","0.00619"
"61.83600","5.15314","0.00610"
"61.84200","5.15368","0.00603"
"61.84800","5.15416","0.00598"
"61.85400","5.15469","0.00580"
"61.86000","5.15517","0.00565"
"61.86600","5.15571","0.00566"
"61.87200","5.15619","0.00564"
"61.87800","5.15667","0.00565"
"61.88400","5.15721","0.00568"
"61.89000","5.15768","0.00570"
"61.89600","5.15816","0.00581"
"61.90200","5.15864","0.00586"
"61.90800","5.15918","0.00587"
"61.91400","5.15966","0.00596"
"61.92000","5.16014","0.00587"
"61.92600","5.16061","0.00569"
"61.93200","5.16115","0.00563"
"61.93800","5.16163","0.00569"
"61.94400","5.16211","0.00585"
"61.95000","5.16259","0.00596"
"61.95600","5.16312","0.00593"
"61.96200","5.16360","0.00575"
"61.96800","5.16414","0.00558"
"61.97400","5.16462","0.00552"
"61.98000","5.16516","0.00572"
"61.98600","5.16564","0.00592"
"61.99200","5.16617","0.00602"
"61.99800","5.16665","0.00610"
"62.00400","5.16719","0.00604"
"62.01000","5.16767","0.00598"
"62.01600","5.16815","0.00596"
"62.02200","5.16863","0.00587"
"62.02800","5.16916","0.00591"
"62.03400","5.16964","0.00594"
"62.04000","5.17012","0.00593"
"62.04600","5.17060","0.00599"
"62.05200","5.17114","0.00603"
"62.05800","5.17162","0.00600"
"62.06400","5.17209","0.00595"
"62.07000","5.17257","0.00580"
"62.07600","5.17311","0.00569"
"62.08200","5.17359","0.00565"
"62.08800","5.17407","0.00563"
"62.09400","5.17460","0.00572"
"62.10000","5.17508","0.00578"
"62.10600","5.17556","0.00574"
"62.11200","5.17610","0.00574"
"62.11800","5.17658","0.00575"
"62.12400","5.17712","0.00569"
"62.13000","5.17765","0.00577"
"62.13600","5.17813","0.00589"
"62.14200","5.17861","0.00591"
"62.14800","5.17915","0.00598"
"62.15400","5.17963","0.00599"
"62.16000","5.18011","0.00600"
"62.16600","5.18058","0.00597"
"62.17200","5.18112","0.00590"
"62.17800","5.18160","0.00592"
"62.18400","5.18208","0.00605"
"62.19000","5.18262","0.00606"
"62.19600","5.18309","0.00604"
"62.20200","5.18357","0.00597"
"62.20800","5.18411","0.00583"
"62.21400","5.18459","0.00574"
"62.22000","5.18507","0.00565"
"62.22600","5.18561","0.00560"
"62.23200","5.18608","0.00564"
"62.23800","5.18656","0.00556"
"62.24400","5.18704","0.00554"
"62.25000","5.18758","0.00558"
"62.25600","5.18806","0.00551"
"62.26200","5.18860","0.00549"
"62.26800","5.18907","0.00556"
"62.27400","5.18961","0.00558"
"62.28000","5.19009","0.00569"
"62.28600","5.19063","0.00577"
"62.29200","5.19111","0.00590"
"62.29800","5.19159","0.00606"
"62.30400","5.19212","0.00616"
"62.31000","5.19260","0.00620"
"62.31600","5.19308","0.00630"
