End date,"2/26/2017"
Specimen label,"4CT_32_pl"
Maximum Load,"0.14378",N

Time,Extension,Load
(s),(mm),(N)
"42.72000","3.56017","0.10193"
"42.72600","3.56071","0.10192"
"42.73200","3.56118","0.10184"
"42.73800","3.56172","0.10192"
"42.74400","3.56220","0.10205"
"42.75000","3.56274","0.10221"
"42.75600","3.56322","0.10241"
"42.76200","3.56376","0.10244"
"42.76800","3.56423","0.10242"
"42.77400","3.56477","0.10249"
"42.78000","3.56525","0.10247"
"42.78600","3.56573","0.10241"
"42.79200","3.56621","0.10240"
"42.79800","3.56668","0.10248"
"42.80400","3.56722","0.10262"
"42.81000","3.56770","0.10269"
"42.81600","3.56818","0.10266"
"42.82200","3.56872","0.10274"
"42.82800","3.56920","0.10275"
"42.83400","3.56973","0.10277"
"42.84000","3.57021","0.10292"
"42.84600","3.57069","0.10298"
"42.85200","3.57117","0.10302"
"42.85800","3.57171","0.10309"
"42.86400","3.57219","0.10320"
"42.87000","3.57266","0.10340"
"42.87600","3.57320","0.10351"
"42.88200","3.57368","0.10357"
"42.88800","3.57416","0.10375"
"42.89400","3.57470","0.10388"
"42.90000","3.57518","0.10389"
"42.90600","3.57571","0.10395"
"42.91200","3.57619","0.10399"
"42.91800","3.57667","0.10401"
"42.92400","3.57715","0.10405"
"42.93000","3.57769","0.10406"
"42.93600","3.57816","0.10408"
"42.94200","3.57864","0.10414"
"42.94800","3.57912","0.10418"
"42.95400","3.57960","0.10424"
"42.96000","3.58014","0.10437"
"42.96600","3.58062","0.10443"
"42.97200","3.58115","0.10449"
"42.97800","3.58163","0.10446"
"42.98400","3.58211","0.10445"
"42.99000","3.58265","0.10449"
"42.99600","3.58313","0.10446"
"43.00200","3.58361","0.10446"
"43.00800","3.58408","0.10457"
"43.01400","3.58462","0.10458"
"43.02000","3.58510","0.10462"
"43.02600","3.58564","0.10478"
"43.03200","3.58612","0.10495"
"43.03800","3.58665","0.10510"
"43.04400","3.58713","0.10514"
"43.05000","3.58767","0.10517"
"43.05600","3.58815","0.10528"
"43.06200","3.58863","0.10539"
"43.06800","3.58917","0.10551"
"43.07400","3.58964","0.10554"
"43.08000","3.59018","0.10553"
"43.08600","3.59066","0.10559"
"43.09200","3.59120","0.10566"
"43.09800","3.59168","0.10571"
"43.10400","3.59222","0.10579"
"43.11000","3.59269","0.10588"
"43.11600","3.59323","0.10583"
"43.12200","3.59371","0.10575"
"43.12800","3.59425","0.10563"
"43.13400","3.59473","0.10565"
"43.14000","3.59526","0.10571"
"43.14600","3.59574","0.10575"
"43.15200","3.59622","0.10586"
"43.15800","3.59676","0.10607"
"43.16400","3.59724","0.10625"
"43.17000","3.59778","0.10640"
"43.17600","3.59825","0.10643"
"43.18200","3.59879","0.10646"
"43.18800","3.59927","0.10649"
"43.19400","3.59975","0.10649"
"43.20000","3.60029","0.10658"
"43.20600","3.60076","0.10671"
"43.21200","3.60124","0.10679"
"43.21800","3.60172","0.10684"
"43.22400","3.60226","0.10689"
"43.23000","3.60274","0.10688"
"43.23600","3.60322","0.10687"
"43.24200","3.60375","0.10697"
"43.24800","3.60423","0.10711"
"43.25400","3.60471","0.10714"
"43.26000","3.60525","0.10712"
"43.26600","3.60573","0.10721"
"43.27200","3.60627","0.10739"
"43.27800","3.60674","0.10764"
"43.28400","3.60722","0.10780"
"43.29000","3.60776","0.10778"
"43.29600","3.60824","0.10765"
"43.30200","3.60872","0.10753"
"43.30800","3.60925","0.10753"
"43.31400","3.60973","0.10761"
"43.32000","3.61021","0.10777"
"43.32600","3.61075","0.10798"
"43.33200","3.61123","0.10821"
"43.33800","3.61171","0.10832"
"43.34400","3.61224","0.10842"
"43.35000","3.61272","0.10840"
"43.35600","3.61320","0.10844"
"43.36200","3.61374","0.10858"
"43.36800","3.61422","0.10884"
"43.37400","3.61476","0.10904"
"43.38000","3.61523","0.10916"
"43.38600","3.61571","0.10916"
"43.39200","3.61625","0.10917"
"43.39800","3.61673","0.10925"
"43.40400","3.61727","0.10920"
"43.41000","3.61775","0.10914"
"43.41600","3.61828","0.10909"
"43.42200","3.61876","0.10908"
"43.42800","3.61924","0.10915"
"43.43400","3.61972","0.10936"
"43.44000","3.62026","0.10958"
"43.44600","3.62073","0.10989"
"43.45200","3.62121","0.11019"
"43.45800","3.62169","0.11046"
"43.46400","3.62223","0.11065"
"43.47000","3.62271","0.11079"
"43.47600","3.62319","0.11080"
"43.48200","3.62372","0.11077"
"43.48800","3.62420","0.11070"
"43.49400","3.62474","0.11074"
"43.50000","3.62522","0.11084"
"43.50600","3.62570","0.11086"
"43.51200","3.62618","0.11094"
"43.51800","3.62671","0.11106"
"43.52400","3.62719","0.11122"
"43.53000","3.62767","0.11144"
"43.53600","3.62821","0.11145"
"43.54200","3.62869","0.11153"
"43.54800","3.62916","0.11158"
"43.55400","3.62970","0.11153"
"43.56000","3.63018","0.11152"
"43.56600","3.63066","0.11158"
"43.57200","3.63114","0.11171"
"43.57800","3.63168","0.11187"
"43.58400","3.63215","0.11197"
"43.59000","3.63269","0.11189"
"43.59600","3.63317","0.11182"
"43.60200","3.63371","0.11186"
"43.60800","3.63419","0.11202"
"43.61400","3.63473","0.11224"
"43.62000","3.63520","0.11244"
"43.62600","3.63568","0.11265"
"43.63200","3.63616","0.11273"
"43.63800","3.63670","0.11274"
"43.64400","3.63718","0.11284"
"43.65000","3.63766","0.11297"
"43.65600","3.63819","0.11295"
"43.66200","3.63867","0.11297"
"43.66800","3.63921","0.11304"
"43.67400","3.63969","0.11313"
"43.68000","3.64023","0.11329"
"43.68600","3.64070","0.11342"
"43.69200","3.64124","0.11356"
"43.69800","3.64172","0.11368"
"43.70400","3.64226","0.11379"
"43.71000","3.64274","0.11394"
"43.71600","3.64322","0.11411"
"43.72200","3.64375","0.11411"
"43.72800","3.64423","0.11413"
"43.73400","3.64471","0.11411"
"43.74000","3.64525","0.11402"
"43.74600","3.64573","0.11397"
"43.75200","3.64620","0.11401"
"43.75800","3.64674","0.11413"
"43.76400","3.64722","0.11438"
"43.77000","3.64776","0.11457"
"43.77600","3.64824","0.11468"
"43.78200","3.64878","0.11469"
"43.78800","3.64925","0.11461"
"43.79400","3.64973","0.11457"
"43.80000","3.65021","0.11458"
"43.80600","3.65075","0.11464"
"43.81200","3.65123","0.11481"
"43.81800","3.65171","0.11508"
"43.82400","3.65224","0.11532"
"43.83000","3.65272","0.11546"
"43.83600","3.65320","0.11550"
"43.84200","3.65374","0.11549"
"43.84800","3.65422","0.11545"
"43.85400","3.65469","0.11534"
"43.86000","3.65517","0.11536"
"43.86600","3.65571","0.11539"
"43.87200","3.65619","0.11549"
"43.87800","3.65667","0.11575"
"43.88400","3.65721","0.11603"
"43.89000","3.65768","0.11623"
"43.89600","3.65822","0.11642"
"43.90200","3.65870","0.11655"
"43.90800","3.65924","0.11668"
"43.91400","3.65972","0.11676"
"43.92000","3.66026","0.11680"
"43.92600","3.66073","0.11679"
"43.93200","3.66127","0.11679"
"43.93800","3.66175","0.11675"
"43.94400","3.66223","0.11677"
"43.95000","3.66271","0.11678"
"43.95600","3.66319","0.11672"
"43.96200","3.66372","0.11671"
"43.96800","3.66420","0.11675"
"43.97400","3.66468","0.11689"
"43.98000","3.66516","0.11714"
"43.98600","3.66570","0.11737"
"43.99200","3.66617","0.11748"
"43.99800","3.66665","0.11759"
"44.00400","3.66719","0.11754"
"44.01000","3.66767","0.11754"
"44.01600","3.66815","0.11762"
"44.02200","3.66869","0.11766"
"44.02800","3.66916","0.11779"
"44.03400","3.66970","0.11794"
"44.04000","3.67018","0.11796"
"44.04600","3.67072","0.11802"
"44.05200","3.67120","0.11801"
"44.05800","3.67174","0.11805"
"44.06400","3.67221","0.11816"
"44.07000","3.67269","0.11820"
"44.07600","3.67317","0.11840"
"44.08200","3.67365","0.11867"
"44.08800","3.67419","0.11886"
"44.09400","3.67466","0.11906"
"44.10000","3.67514","0.11921"
"44.10600","3.67562","0.11930"
"44.11200","3.67616","0.11941"
"44.11800","3.67664","0.11967"
"44.12400","3.67718","0.11991"
"44.13000","3.67765","0.12000"
"44.13600","3.67813","0.11997"
"44.14200","3.67867","0.11990"
"44.14800","3.67915","0.11990"
"44.15400","3.67963","0.11977"
"44.16000","3.68017","0.11970"
"44.16600","3.68070","0.11964"
"44.17200","3.68118","0.11962"
"44.17800","3.68172","0.11971"
"44.18400","3.68220","0.11987"
"44.19000","3.68274","0.11987"
"44.19600","3.68321","0.11992"
"44.20200","3.68375","0.11993"
"44.20800","3.68423","0.12011"
"44.21400","3.68477","0.12029"
"44.22000","3.68525","0.12038"
"44.22600","3.68573","0.12055"
"44.23200","3.68626","0.12070"
"44.23800","3.68674","0.12084"
"44.24400","3.68722","0.12084"
"44.25000","3.68776","0.12077"
"44.25600","3.68824","0.12083"
"44.26200","3.68872","0.12110"
"44.26800","3.68925","0.12134"
"44.27400","3.68973","0.12134"
"44.28000","3.69021","0.12133"
"44.28600","3.69069","0.12144"
"44.29200","3.69117","0.12163"
"44.29800","3.69170","0.12177"
"44.30400","3.69218","0.12179"
"44.31000","3.69266","0.12186"
"44.31600","3.69320","0.12202"
"44.32200","3.69374","0.12207"
"44.32800","3.69422","0.12206"
"44.33400","3.69475","0.12206"
"44.34000","3.69523","0.12202"
"44.34600","3.69577","0.12198"
"44.35200","3.69625","0.12195"
"44.35800","3.69673","0.12200"
"44.36400","3.69727","0.12216"
"44.37000","3.69774","0.12228"
"44.37600","3.69822","0.12240"
"44.38200","3.69870","0.12251"
"44.38800","3.69918","0.12260"
"44.39400","3.69972","0.12276"
"44.40000","3.70019","0.12291"
"44.40600","3.70067","0.12299"
"44.41200","3.70121","0.12308"
"44.41800","3.70169","0.12320"
"44.42400","3.70217","0.12328"
"44.43000","3.70271","0.12335"
"44.43600","3.70318","0.12340"
"44.44200","3.70372","0.12345"
"44.44800","3.70420","0.12351"
"44.45400","3.70468","0.12366"
"44.46000","3.70522","0.12379"
"44.46600","3.70570","0.12401"
"44.47200","3.70623","0.12412"
"44.47800","3.70671","0.12425"
"44.48400","3.70725","0.12425"
"44.49000","3.70773","0.12417"
"44.49600","3.70827","0.12420"
"44.50200","3.70875","0.12424"
"44.50800","3.70922","0.12427"
"44.51400","3.70970","0.12432"
"44.52000","3.71024","0.12424"
"44.52600","3.71072","0.12418"
"44.53200","3.71120","0.12417"
"44.53800","3.71167","0.12421"
"44.54400","3.71221","0.12433"
"44.55000","3.71269","0.12441"
"44.55600","3.71317","0.12444"
"44.56200","3.71365","0.12456"
"44.56800","3.71419","0.12467"
"44.57400","3.71466","0.12476"
"44.58000","3.71514","0.12479"
"44.58600","3.71562","0.12481"
"44.59200","3.71616","0.12485"
"44.59800","3.71664","0.12481"
"44.60400","3.71712","0.12470"
"44.61000","3.71765","0.12461"
"44.61600","3.71819","0.12461"
"44.62200","3.71867","0.12468"
"44.62800","3.71921","0.12476"
"44.63400","3.71969","0.12478"
"44.64000","3.72022","0.12485"
"44.64600","3.72070","0.12506"
"44.65200","3.72124","0.12530"
"44.65800","3.72172","0.12554"
"44.66400","3.72220","0.12574"
"44.67000","3.72274","0.12577"
"44.67600","3.72321","0.12580"
"44.68200","3.72369","0.12593"
"44.68800","3.72417","0.12599"
"44.69400","3.72471","0.12598"
"44.70000","3.72519","0.12596"
"44.70600","3.72567","0.12586"
"44.71200","3.72620","0.12572"
"44.71800","3.72668","0.12559"
"44.72400","3.72716","0.12553"
"44.73000","3.72770","0.12555"
"44.73600","3.72818","0.12561"
"44.74200","3.72871","0.12572"
"44.74800","3.72919","0.12589"
"44.75400","3.72973","0.12592"
"44.76000","3.73021","0.12594"
"44.76600","3.73075","0.12602"
"44.77200","3.73123","0.12606"
"44.77800","3.73176","0.12618"
"44.78400","3.73224","0.12641"
"44.79000","3.73278","0.12658"
"44.79600","3.73326","0.12665"
"44.80200","3.73380","0.12668"
"44.80800","3.73428","0.12679"
"44.81400","3.73475","0.12685"
"44.82000","3.73523","0.12680"
"44.82600","3.73571","0.12682"
"44.83200","3.73619","0.12691"
"44.83800","3.73667","0.12697"
"44.84400","3.73720","0.12704"
"44.85000","3.73768","0.12698"
"44.85600","3.73816","0.12691"
"44.86200","3.73864","0.12699"
"44.86800","3.73918","0.12708"
"44.87400","3.73966","0.12720"
"44.88000","3.74013","0.12733"
"44.88600","3.74067","0.12740"
"44.89200","3.74115","0.12744"
"44.89800","3.74169","0.12754"
"44.90400","3.74217","0.12759"
"44.91000","3.74271","0.12765"
"44.91600","3.74318","0.12776"
"44.92200","3.74372","0.12778"
"44.92800","3.74420","0.12780"
"44.93400","3.74474","0.12790"
"44.94000","3.74522","0.12798"
"44.94600","3.74569","0.12799"
"44.95200","3.74617","0.12798"
"44.95800","3.74665","0.12796"
"44.96400","3.74719","0.12803"
"44.97000","3.74767","0.12801"
"44.97600","3.74815","0.12807"
"44.98200","3.74862","0.12818"
"44.98800","3.74916","0.12824"
"44.99400","3.74964","0.12835"
"45.00000","3.75012","0.12846"
"45.00600","3.75066","0.12851"
"45.01200","3.75114","0.12851"
"45.01800","3.75167","0.12848"
"45.02400","3.75215","0.12840"
"45.03000","3.75269","0.12838"
"45.03600","3.75317","0.12835"
"45.04200","3.75371","0.12833"
"45.04800","3.75418","0.12838"
"45.05400","3.75472","0.12838"
"45.06000","3.75520","0.12833"
"45.06600","3.75574","0.12836"
"45.07200","3.75622","0.12839"
"45.07800","3.75676","0.12852"
"45.08400","3.75723","0.12861"
"45.09000","3.75771","0.12869"
"45.09600","3.75819","0.12884"
"45.10200","3.75867","0.12894"
"45.10800","3.75915","0.12897"
"45.11400","3.75969","0.12901"
"45.12000","3.76016","0.12897"
"45.12600","3.76064","0.12897"
"45.13200","3.76118","0.12900"
"45.13800","3.76166","0.12901"
"45.14400","3.76214","0.12906"
"45.15000","3.76262","0.12913"
"45.15600","3.76315","0.12918"
"45.16200","3.76363","0.12925"
"45.16800","3.76417","0.12923"
"45.17400","3.76465","0.12915"
"45.18000","3.76513","0.12914"
"45.18600","3.76566","0.12921"
"45.19200","3.76620","0.12932"
"45.19800","3.76668","0.12941"
"45.20400","3.76722","0.12938"
"45.21000","3.76770","0.12942"
"45.21600","3.76824","0.12950"
"45.22200","3.76871","0.12942"
"45.22800","3.76919","0.12940"
"45.23400","3.76967","0.12938"
"45.24000","3.77015","0.12933"
"45.24600","3.77069","0.12937"
"45.25200","3.77116","0.12941"
"45.25800","3.77164","0.12947"
"45.26400","3.77218","0.12956"
"45.27000","3.77266","0.12961"
"45.27600","3.77320","0.12968"
"45.28200","3.77368","0.12970"
"45.28800","3.77421","0.12961"
"45.29400","3.77469","0.12969"
"45.30000","3.77517","0.12983"
"45.30600","3.77571","0.12990"
"45.31200","3.77619","0.13002"
"45.31800","3.77673","0.13008"
"45.32400","3.77720","0.13010"
"45.33000","3.77774","0.13020"
"45.33600","3.77822","0.13031"
"45.34200","3.77876","0.13037"
"45.34800","3.77924","0.13040"
"45.35400","3.77977","0.13032"
"45.36000","3.78025","0.13033"
"45.36600","3.78073","0.13038"
"45.37200","3.78121","0.13041"
"45.37800","3.78175","0.13053"
"45.38400","3.78223","0.13060"
"45.39000","3.78270","0.13059"
"45.39600","3.78318","0.13060"
"45.40200","3.78372","0.13063"
"45.40800","3.78420","0.13066"
"45.41400","3.78474","0.13071"
"45.42000","3.78522","0.13073"
"45.42600","3.78575","0.13076"
"45.43200","3.78623","0.13086"
"45.43800","3.78671","0.13093"
"45.44400","3.78725","0.13090"
"45.45000","3.78773","0.13091"
"45.45600","3.78821","0.13089"
"45.46200","3.78874","0.13095"
"45.46800","3.78922","0.13099"
"45.47400","3.78976","0.13101"
"45.48000","3.79024","0.13098"
"45.48600","3.79078","0.13094"
"45.49200","3.79125","0.13094"
"45.49800","3.79173","0.13094"
"45.50400","3.79221","0.13089"
"45.51000","3.79275","0.13094"
"45.51600","3.79323","0.13105"
"45.52200","3.79371","0.13115"
"45.52800","3.79418","0.13121"
"45.53400","3.79472","0.13125"
"45.54000","3.79520","0.13126"
"45.54600","3.79568","0.13136"
"45.55200","3.79622","0.13141"
"45.55800","3.79669","0.13143"
"45.56400","3.79717","0.13141"
"45.57000","3.79771","0.13141"
"45.57600","3.79819","0.13144"
"45.58200","3.79867","0.13145"
"45.58800","3.79921","0.13141"
"45.59400","3.79968","0.13143"
"45.60000","3.80016","0.13148"
"45.60600","3.80070","0.13154"
"45.61200","3.80118","0.13157"
"45.61800","3.80172","0.13155"
"45.62400","3.80220","0.13155"
"45.63000","3.80267","0.13162"
"45.63600","3.80321","0.13167"
"45.64200","3.80369","0.13172"
"45.64800","3.80417","0.13182"
"45.65400","3.80471","0.13182"
"45.66000","3.80519","0.13181"
"45.66600","3.80566","0.13181"
"45.67200","3.80620","0.13180"
"45.67800","3.80668","0.13185"
"45.68400","3.80722","0.13186"
"45.69000","3.80770","0.13189"
"45.69600","3.80817","0.13197"
"45.70200","3.80871","0.13203"
"45.70800","3.80919","0.13209"
"45.71400","3.80967","0.13216"
"45.72000","3.81021","0.13214"
"45.72600","3.81069","0.13217"
"45.73200","3.81122","0.13223"
"45.73800","3.81170","0.13227"
"45.74400","3.81218","0.13235"
"45.75000","3.81272","0.13240"
"45.75600","3.81320","0.13241"
"45.76200","3.81374","0.13244"
"45.76800","3.81421","0.13245"
"45.77400","3.81475","0.13243"
"45.78000","3.81523","0.13245"
"45.78600","3.81577","0.13242"
"45.79200","3.81625","0.13242"
"45.79800","3.81672","0.13244"
"45.80400","3.81726","0.13244"
"45.81000","3.81774","0.13251"
"45.81600","3.81822","0.13259"
"45.82200","3.81870","0.13261"
"45.82800","3.81924","0.13263"
"45.83400","3.81971","0.13261"
"45.84000","3.82025","0.13263"
"45.84600","3.82073","0.13271"
"45.85200","3.82121","0.13275"
"45.85800","3.82175","0.13274"
"45.86400","3.82223","0.13274"
"45.87000","3.82270","0.13279"
"45.87600","3.82324","0.13283"
"45.88200","3.82372","0.13286"
"45.88800","3.82420","0.13282"
"45.89400","3.82474","0.13277"
"45.90000","3.82521","0.13274"
"45.90600","3.82575","0.13273"
"45.91200","3.82623","0.13275"
"45.91800","3.82671","0.13275"
"45.92400","3.82725","0.13267"
"45.93000","3.82773","0.13263"
"45.93600","3.82826","0.13263"
"45.94200","3.82874","0.13261"
"45.94800","3.82922","0.13266"
"45.95400","3.82970","0.13272"
"45.96000","3.83024","0.13284"
"45.96600","3.83072","0.13299"
"45.97200","3.83125","0.13309"
"45.97800","3.83173","0.13317"
"45.98400","3.83221","0.13320"
"45.99000","3.83275","0.13321"
"45.99600","3.83323","0.13330"
"46.00200","3.83377","0.13332"
"46.00800","3.83424","0.13328"
"46.01400","3.83472","0.13325"
"46.02000","3.83526","0.13325"
"46.02600","3.83574","0.13327"
"46.03200","3.83622","0.13325"
"46.03800","3.83675","0.13318"
"46.04400","3.83723","0.13315"
"46.05000","3.83777","0.13323"
"46.05600","3.83825","0.13335"
"46.06200","3.83873","0.13347"
"46.06800","3.83927","0.13355"
"46.07400","3.83974","0.13356"
"46.08000","3.84028","0.13366"
"46.08600","3.84076","0.13375"
"46.09200","3.84124","0.13380"
"46.09800","3.84172","0.13378"
"46.10400","3.84220","0.13375"
"46.11000","3.84267","0.13381"
"46.11600","3.84321","0.13387"
"46.12200","3.84369","0.13386"
"46.12800","3.84417","0.13388"
"46.13400","3.84465","0.13386"
"46.14000","3.84518","0.13381"
"46.14600","3.84566","0.13379"
"46.15200","3.84614","0.13378"
"46.15800","3.84668","0.13372"
"46.16400","3.84716","0.13369"
"46.17000","3.84764","0.13366"
"46.17600","3.84817","0.13366"
"46.18200","3.84865","0.13369"
"46.18800","3.84919","0.13373"
"46.19400","3.84967","0.13382"
"46.20000","3.85021","0.13386"
"46.20600","3.85069","0.13386"
"46.21200","3.85116","0.13389"
"46.21800","3.85170","0.13399"
"46.22400","3.85218","0.13397"
"46.23000","3.85272","0.13398"
"46.23600","3.85320","0.13402"
"46.24200","3.85367","0.13409"
"46.24800","3.85415","0.13414"
"46.25400","3.85463","0.13417"
"46.26000","3.85517","0.13426"
"46.26600","3.85565","0.13436"
"46.27200","3.85619","0.13439"
"46.27800","3.85666","0.13445"
"46.28400","3.85714","0.13451"
"46.29000","3.85768","0.13457"
"46.29600","3.85816","0.13461"
"46.30200","3.85864","0.13464"
"46.30800","3.85918","0.13466"
"46.31400","3.85965","0.13469"
"46.32000","3.86019","0.13462"
"46.32600","3.86067","0.13459"
"46.33200","3.86121","0.13457"
"46.33800","3.86169","0.13447"
"46.34400","3.86222","0.13441"
"46.35000","3.86270","0.13445"
"46.35600","3.86324","0.13450"
"46.36200","3.86372","0.13458"
"46.36800","3.86420","0.13466"
"46.37400","3.86474","0.13474"
"46.38000","3.86521","0.13483"
"46.38600","3.86575","0.13490"
"46.39200","3.86623","0.13490"
"46.39800","3.86671","0.13483"
"46.40400","3.86725","0.13476"
"46.41000","3.86773","0.13473"
"46.41600","3.86820","0.13477"
"46.42200","3.86868","0.13475"
"46.42800","3.86922","0.13470"
"46.43400","3.86970","0.13471"
"46.44000","3.87018","0.13478"
"46.44600","3.87065","0.13484"
"46.45200","3.87119","0.13487"
"46.45800","3.87167","0.13492"
"46.46400","3.87221","0.13505"
"46.47000","3.87269","0.13519"
"46.47600","3.87323","0.13525"
"46.48200","3.87370","0.13528"
"46.48800","3.87424","0.13523"
"46.49400","3.87472","0.13523"
"46.50000","3.87520","0.13515"
"46.50600","3.87574","0.13508"
"46.51200","3.87622","0.13504"
"46.51800","3.87675","0.13500"
"46.52400","3.87723","0.13498"
"46.53000","3.87771","0.13498"
"46.53600","3.87825","0.13500"
"46.54200","3.87873","0.13507"
"46.54800","3.87920","0.13519"
"46.55400","3.87968","0.13538"
"46.56000","3.88022","0.13555"
"46.56600","3.88070","0.13562"
"46.57200","3.88118","0.13561"
"46.57800","3.88172","0.13559"
"46.58400","3.88219","0.13566"
"46.59000","3.88267","0.13564"
"46.59600","3.88321","0.13565"
"46.60200","3.88369","0.13567"
"46.60800","3.88423","0.13577"
"46.61400","3.88471","0.13596"
"46.62000","3.88518","0.13606"
"46.62600","3.88572","0.13605"
"46.63200","3.88620","0.13603"
"46.63800","3.88674","0.13597"
"46.64400","3.88722","0.13593"
"46.65000","3.88775","0.13602"
"46.65600","3.88823","0.13611"
"46.66200","3.88871","0.13608"
"46.66800","3.88919","0.13600"
"46.67400","3.88967","0.13598"
"46.68000","3.89021","0.13600"
"46.68600","3.89068","0.13594"
"46.69200","3.89116","0.13586"
"46.69800","3.89170","0.13580"
"46.70400","3.89218","0.13578"
"46.71000","3.89266","0.13580"
"46.71600","3.89314","0.13586"
"46.72200","3.89367","0.13591"
"46.72800","3.89415","0.13595"
"46.73400","3.89463","0.13596"
"46.74000","3.89511","0.13600"
"46.74600","3.89565","0.13609"
"46.75200","3.89613","0.13618"
"46.75800","3.89666","0.13632"
"46.76400","3.89714","0.13644"
"46.77000","3.89762","0.13648"
"46.77600","3.89816","0.13652"
"46.78200","3.89864","0.13662"
"46.78800","3.89917","0.13663"
"46.79400","3.89965","0.13660"
"46.80000","3.90019","0.13653"
"46.80600","3.90067","0.13652"
"46.81200","3.90121","0.13648"
"46.81800","3.90169","0.13646"
"46.82400","3.90216","0.13647"
"46.83000","3.90270","0.13647"
"46.83600","3.90318","0.13642"
"46.84200","3.90372","0.13647"
"46.84800","3.90420","0.13657"
"46.85400","3.90468","0.13661"
"46.86000","3.90521","0.13666"
"46.86600","3.90569","0.13666"
"46.87200","3.90623","0.13660"
"46.87800","3.90671","0.13662"
"46.88400","3.90719","0.13661"
"46.89000","3.90772","0.13661"
"46.89600","3.90820","0.13653"
"46.90200","3.90874","0.13653"
"46.90800","3.90922","0.13662"
"46.91400","3.90976","0.13672"
"46.92000","3.91024","0.13688"
"46.92600","3.91071","0.13700"
"46.93200","3.91125","0.13695"
"46.93800","3.91173","0.13689"
"46.94400","3.91227","0.13681"
"46.95000","3.91275","0.13674"
"46.95600","3.91322","0.13672"
"46.96200","3.91376","0.13679"
"46.96800","3.91424","0.13685"
"46.97400","3.91472","0.13692"
"46.98000","3.91520","0.13700"
"46.98600","3.91574","0.13707"
"46.99200","3.91621","0.13705"
"46.99800","3.91675","0.13704"
"47.00400","3.91723","0.13703"
"47.01000","3.91771","0.13700"
"47.01600","3.91819","0.13704"
"47.02200","3.91873","0.13717"
"47.02800","3.91920","0.13729"
"47.03400","3.91968","0.13739"
"47.04000","3.92022","0.13747"
"47.04600","3.92070","0.13745"
"47.05200","3.92124","0.13744"
"47.05800","3.92172","0.13744"
"47.06400","3.92219","0.13746"
"47.07000","3.92273","0.13744"
"47.07600","3.92321","0.13745"
"47.08200","3.92369","0.13750"
"47.08800","3.92423","0.13760"
"47.09400","3.92470","0.13767"
"47.10000","3.92518","0.13779"
"47.10600","3.92572","0.13798"
"47.11200","3.92620","0.13807"
"47.11800","3.92674","0.13806"
"47.12400","3.92722","0.13808"
"47.13000","3.92769","0.13796"
"47.13600","3.92823","0.13781"
"47.14200","3.92871","0.13770"
"47.14800","3.92919","0.13757"
"47.15400","3.92967","0.13747"
"47.16000","3.93015","0.13747"
"47.16600","3.93068","0.13756"
"47.17200","3.93116","0.13769"
"47.17800","3.93164","0.13779"
"47.18400","3.93218","0.13794"
"47.19000","3.93266","0.13809"
"47.19600","3.93319","0.13817"
"47.20200","3.93367","0.13826"
"47.20800","3.93421","0.13830"
"47.21400","3.93469","0.13825"
"47.22000","3.93517","0.13829"
"47.22600","3.93571","0.13826"
"47.23200","3.93618","0.13816"
"47.23800","3.93672","0.13800"
"47.24400","3.93720","0.13794"
"47.25000","3.93768","0.13803"
"47.25600","3.93822","0.13810"
"47.26200","3.93870","0.13812"
"47.26800","3.93923","0.13820"
"47.27400","3.93971","0.13836"
"47.28000","3.94019","0.13844"
"47.28600","3.94067","0.13841"
"47.29200","3.94115","0.13836"
"47.29800","3.94168","0.13838"
"47.30400","3.94216","0.13841"
"47.31000","3.94264","0.13840"
"47.31600","3.94312","0.13838"
"47.32200","3.94366","0.13843"
"47.32800","3.94414","0.13850"
"47.33400","3.94467","0.13860"
"47.34000","3.94515","0.13872"
"47.34600","3.94569","0.13882"
"47.35200","3.94617","0.13891"
"47.35800","3.94671","0.13891"
"47.36400","3.94719","0.13887"
"47.37000","3.94772","0.13884"
"47.37600","3.94820","0.13881"
"47.38200","3.94868","0.13879"
"47.38800","3.94922","0.13865"
"47.39400","3.94970","0.13844"
"47.40000","3.95023","0.13827"
"47.40600","3.95071","0.13824"
"47.41200","3.95119","0.13826"
"47.41800","3.95173","0.13833"
"47.42400","3.95221","0.13851"
"47.43000","3.95275","0.13866"
"47.43600","3.95322","0.13880"
"47.44200","3.95370","0.13897"
"47.44800","3.95424","0.13912"
"47.45400","3.95472","0.13933"
"47.46000","3.95520","0.13947"
"47.46600","3.95574","0.13953"
"47.47200","3.95621","0.13958"
"47.47800","3.95675","0.13957"
"47.48400","3.95723","0.13953"
"47.49000","3.95777","0.13951"
"47.49600","3.95825","0.13942"
"47.50200","3.95878","0.13938"
"47.50800","3.95926","0.13941"
"47.51400","3.95974","0.13930"
"47.52000","3.96022","0.13925"
"47.52600","3.96076","0.13918"
"47.53200","3.96124","0.13914"
"47.53800","3.96171","0.13919"
"47.54400","3.96219","0.13923"
"47.55000","3.96273","0.13928"
"47.55600","3.96321","0.13937"
"47.56200","3.96375","0.13940"
"47.56800","3.96423","0.13956"
"47.57400","3.96476","0.13966"
"47.58000","3.96524","0.13962"
"47.58600","3.96572","0.13962"
"47.59200","3.96626","0.13957"
"47.59800","3.96674","0.13951"
"47.60400","3.96721","0.13955"
"47.61000","3.96775","0.13954"
"47.61600","3.96823","0.13948"
"47.62200","3.96877","0.13954"
"47.62800","3.96925","0.13954"
