End date,"2/26/2017"
Specimen label,"1AT_2.2"
Maximum Load,"0.00830",N

Time,Extension,Load
(s),(mm),(N)
"34.00800","2.83420","0.00036"
"34.01400","2.83468","0.00041"
"34.02000","2.83522","0.00045"
"34.02600","2.83570","0.00055"
"34.03200","2.83618","0.00058"
"34.03800","2.83671","0.00058"
"34.04400","2.83719","0.00059"
"34.05000","2.83773","0.00071"
"34.05600","2.83821","0.00075"
"34.06200","2.83875","0.00062"
"34.06800","2.83923","0.00058"
"34.07400","2.83976","0.00059"
"34.08000","2.84024","0.00061"
"34.08600","2.84072","0.00067"
"34.09200","2.84126","0.00077"
"34.09800","2.84174","0.00092"
"34.10400","2.84222","0.00098"
"34.11000","2.84269","0.00090"
"34.11600","2.84323","0.00082"
"34.12200","2.84371","0.00075"
"34.12800","2.84419","0.00072"
"34.13400","2.84473","0.00082"
"34.14000","2.84520","0.00095"
"34.14600","2.84574","0.00098"
"34.15200","2.84622","0.00088"
"34.15800","2.84676","0.00068"
"34.16400","2.84724","0.00054"
"34.17000","2.84778","0.00050"
"34.17600","2.84825","0.00044"
"34.18200","2.84873","0.00048"
"34.18800","2.84927","0.00056"
"34.19400","2.84975","0.00059"
"34.20000","2.85023","0.00064"
"34.20600","2.85076","0.00064"
"34.21200","2.85124","0.00053"
"34.21800","2.85178","0.00055"
"34.22400","2.85226","0.00057"
"34.23000","2.85274","0.00055"
"34.23600","2.85322","0.00069"
"34.24200","2.85375","0.00082"
"34.24800","2.85423","0.00080"
"34.25400","2.85471","0.00070"
"34.26000","2.85519","0.00064"
"34.26600","2.85573","0.00068"
"34.27200","2.85621","0.00073"
"34.27800","2.85668","0.00064"
"34.28400","2.85722","0.00060"
"34.29000","2.85770","0.00049"
"34.29600","2.85818","0.00039"
"34.30200","2.85872","0.00035"
"34.30800","2.85920","0.00034"
"34.31400","2.85967","0.00027"
"34.32000","2.86021","0.00022"
"34.32600","2.86069","0.00020"
"34.33200","2.86117","0.00016"
"34.33800","2.86165","0.00025"
"34.34400","2.86218","0.00040"
"34.35000","2.86266","0.00048"
"34.35600","2.86314","0.00039"
"34.36200","2.86368","0.00036"
"34.36800","2.86416","0.00036"
"34.37400","2.86464","0.00037"
"34.38000","2.86517","0.00027"
"34.38600","2.86565","0.00025"
"34.39200","2.86613","0.00030"
"34.39800","2.86667","0.00025"
"34.40400","2.86715","0.00021"
"34.41000","2.86763","0.00028"
"34.41600","2.86816","0.00033"
"34.42200","2.86864","0.00030"
"34.42800","2.86918","0.00028"
"34.43400","2.86966","0.00043"
"34.44000","2.87014","0.00062"
"34.44600","2.87067","0.00076"
"34.45200","2.87115","0.00082"
"34.45800","2.87169","0.00085"
"34.46400","2.87217","0.00082"
"34.47000","2.87265","0.00076"
"34.47600","2.87319","0.00073"
"34.48200","2.87366","0.00069"
"34.48800","2.87420","0.00060"
"34.49400","2.87468","0.00057"
"34.50000","2.87522","0.00054"
"34.50600","2.87570","0.00056"
"34.51200","2.87624","0.00061"
"34.51800","2.87671","0.00070"
"34.52400","2.87719","0.00070"
"34.53000","2.87773","0.00065"
"34.53600","2.87821","0.00062"
"34.54200","2.87869","0.00063"
"34.54800","2.87922","0.00064"
"34.55400","2.87970","0.00063"
"34.56000","2.88024","0.00067"
"34.56600","2.88072","0.00072"
"34.57200","2.88126","0.00064"
"34.57800","2.88174","0.00050"
"34.58400","2.88221","0.00042"
"34.59000","2.88275","0.00048"
"34.59600","2.88323","0.00063"
"34.60200","2.88371","0.00075"
"34.60800","2.88425","0.00076"
"34.61400","2.88473","0.00077"
"34.62000","2.88526","0.00076"
"34.62600","2.88574","0.00067"
"34.63200","2.88628","0.00058"
"34.63800","2.88676","0.00049"
"34.64400","2.88724","0.00045"
"34.65000","2.88777","0.00032"
"34.65600","2.88825","0.00018"
"34.66200","2.88873","0.00012"
"34.66800","2.88927","0.00017"
"34.67400","2.88975","0.00028"
"34.68000","2.89023","0.00033"
"34.68600","2.89070","0.00034"
"34.69200","2.89124","0.00044"
"34.69800","2.89172","0.00061"
"34.70400","2.89226","0.00076"
"34.71000","2.89274","0.00082"
"34.71600","2.89328","0.00093"
"34.72200","2.89375","0.00105"
"34.72800","2.89423","0.00107"
"34.73400","2.89477","0.00105"
"34.74000","2.89525","0.00095"
"34.74600","2.89573","0.00077"
"34.75200","2.89626","0.00057"
"34.75800","2.89674","0.00046"
"34.76400","2.89728","0.00042"
"34.77000","2.89776","0.00049"
"34.77600","2.89824","0.00052"
"34.78200","2.89878","0.00059"
"34.78800","2.89925","0.00057"
"34.79400","2.89979","0.00046"
"34.80000","2.90027","0.00036"
"34.80600","2.90075","0.00026"
"34.81200","2.90123","0.00035"
"34.81800","2.90177","0.00041"
"34.82400","2.90224","0.00048"
"34.83000","2.90272","0.00052"
"34.83600","2.90320","0.00060"
"34.84200","2.90374","0.00065"
"34.84800","2.90422","0.00069"
"34.85400","2.90470","0.00075"
"34.86000","2.90517","0.00075"
"34.86600","2.90571","0.00077"
"34.87200","2.90619","0.00075"
"34.87800","2.90667","0.00067"
"34.88400","2.90721","0.00067"
"34.89000","2.90768","0.00079"
"34.89600","2.90816","0.00076"
"34.90200","2.90870","0.00068"
"34.90800","2.90918","0.00065"
"34.91400","2.90972","0.00054"
"34.92000","2.91020","0.00046"
"34.92600","2.91073","0.00043"
"34.93200","2.91121","0.00043"
"34.93800","2.91175","0.00048"
"34.94400","2.91223","0.00061"
"34.95000","2.91271","0.00076"
"34.95600","2.91324","0.00077"
"34.96200","2.91372","0.00068"
"34.96800","2.91420","0.00067"
"34.97400","2.91474","0.00077"
"34.98000","2.91522","0.00093"
"34.98600","2.91570","0.00104"
"34.99200","2.91617","0.00116"
"34.99800","2.91671","0.00122"
"35.00400","2.91719","0.00123"
"35.01000","2.91767","0.00122"
"35.01600","2.91821","0.00109"
"35.02200","2.91869","0.00083"
"35.02800","2.91916","0.00066"
"35.03400","2.91970","0.00056"
"35.04000","2.92018","0.00046"
"35.04600","2.92072","0.00037"
"35.05200","2.92120","0.00042"
"35.05800","2.92174","0.00064"
"35.06400","2.92221","0.00082"
"35.07000","2.92275","0.00090"
"35.07600","2.92323","0.00100"
"35.08200","2.92377","0.00104"
"35.08800","2.92425","0.00096"
"35.09400","2.92478","0.00088"
"35.10000","2.92526","0.00087"
"35.10600","2.92574","0.00093"
"35.11200","2.92622","0.00093"
"35.11800","2.92676","0.00090"
"35.12400","2.92724","0.00068"
"35.13000","2.92771","0.00041"
"35.13600","2.92825","0.00030"
"35.14200","2.92873","0.00031"
"35.14800","2.92921","0.00019"
"35.15400","2.92969","0.00004"
"35.16000","2.93023","0.00001"
"35.16600","2.93070","0.00008"
"35.17200","2.93124","0.00026"
"35.17800","2.93172","0.00034"
"35.18400","2.93220","0.00034"
"35.19000","2.93274","0.00034"
"35.19600","2.93321","0.00029"
"35.20200","2.93375","0.00020"
"35.20800","2.93423","0.00015"
"35.21400","2.93477","0.00014"
"35.22000","2.93525","0.00025"
"35.22600","2.93579","0.00044"
"35.23200","2.93626","0.00053"
"35.23800","2.93680","0.00046"
"35.24400","2.93728","0.00031"
"35.25000","2.93776","0.00031"
"35.25600","2.93830","0.00044"
"35.26200","2.93878","0.00050"
"35.26800","2.93925","0.00054"
"35.27400","2.93979","0.00038"
"35.28000","2.94027","0.00020"
"35.28600","2.94075","0.00011"
"35.29200","2.94123","0.00021"
"35.29800","2.94176","0.00028"
"35.30400","2.94224","0.00026"
"35.31000","2.94272","0.00021"
"35.31600","2.94320","0.00026"
"35.32200","2.94374","0.00028"
"35.32800","2.94422","0.00034"
"35.33400","2.94469","0.00038"
"35.34000","2.94523","0.00039"
"35.34600","2.94571","0.00032"
"35.35200","2.94625","0.00023"
"35.35800","2.94673","0.00018"
"35.36400","2.94727","0.00025"
"35.37000","2.94774","0.00024"
"35.37600","2.94822","0.00021"
"35.38200","2.94870","0.00028"
"35.38800","2.94924","0.00027"
"35.39400","2.94972","0.00035"
"35.40000","2.95019","0.00051"
"35.40600","2.95073","0.00048"
"35.41200","2.95121","0.00041"
"35.41800","2.95175","0.00044"
"35.42400","2.95223","0.00054"
"35.43000","2.95271","0.00060"
"35.43600","2.95324","0.00078"
"35.44200","2.95372","0.00087"
"35.44800","2.95420","0.00090"
"35.45400","2.95468","0.00075"
"35.46000","2.95516","0.00059"
"35.46600","2.95570","0.00048"
"35.47200","2.95617","0.00033"
"35.47800","2.95665","0.00011"
"35.48400","2.95719","0.00004"
"35.49000","2.95767","0.00010"
"35.49600","2.95815","0.00017"
"35.50200","2.95868","0.00022"
"35.50800","2.95916","0.00029"
"35.51400","2.95970","0.00044"
"35.52000","2.96018","0.00060"
"35.52600","2.96066","0.00056"
"35.53200","2.96120","0.00045"
"35.53800","2.96167","0.00027"
"35.54400","2.96221","0.00016"
"35.55000","2.96269","0.00022"
"35.55600","2.96317","0.00039"
"35.56200","2.96371","0.00055"
"35.56800","2.96419","0.00074"
"35.57400","2.96466","0.00090"
"35.58000","2.96520","0.00098"
"35.58600","2.96568","0.00088"
"35.59200","2.96616","0.00083"
"35.59800","2.96670","0.00073"
"35.60400","2.96718","0.00061"
"35.61000","2.96771","0.00059"
"35.61600","2.96819","0.00061"
"35.62200","2.96873","0.00054"
"35.62800","2.96921","0.00037"
"35.63400","2.96969","0.00030"
"35.64000","2.97022","0.00036"
"35.64600","2.97070","0.00039"
"35.65200","2.97124","0.00038"
"35.65800","2.97172","0.00041"
"35.66400","2.97226","0.00041"
"35.67000","2.97274","0.00041"
"35.67600","2.97321","0.00050"
"35.68200","2.97375","0.00066"
"35.68800","2.97423","0.00073"
"35.69400","2.97471","0.00066"
"35.70000","2.97525","0.00050"
"35.70600","2.97572","0.00032"
"35.71200","2.97620","0.00016"
"35.71800","2.97674","0.00007"
"35.72400","2.97722","-0.00005"
"35.73000","2.97770","-0.00010"
"35.73600","2.97824","-0.00004"
"35.74200","2.97871","0.00003"
"35.74800","2.97919","0.00001"
"35.75400","2.97973","-0.00004"
"35.76000","2.98021","0.00009"
"35.76600","2.98075","0.00034"
"35.77200","2.98123","0.00060"
"35.77800","2.98170","0.00080"
"35.78400","2.98224","0.00090"
"35.79000","2.98272","0.00097"
"35.79600","2.98326","0.00094"
"35.80200","2.98374","0.00082"
"35.80800","2.98428","0.00079"
"35.81400","2.98475","0.00081"
"35.82000","2.98523","0.00074"
"35.82600","2.98577","0.00057"
"35.83200","2.98625","0.00041"
"35.83800","2.98673","0.00044"
"35.84400","2.98726","0.00045"
"35.85000","2.98774","0.00051"
"35.85600","2.98828","0.00053"
"35.86200","2.98876","0.00044"
"35.86800","2.98924","0.00042"
"35.87400","2.98972","0.00043"
"35.88000","2.99025","0.00043"
"35.88600","2.99073","0.00039"
"35.89200","2.99121","0.00041"
"35.89800","2.99169","0.00050"
"35.90400","2.99217","0.00061"
"35.91000","2.99271","0.00066"
"35.91600","2.99318","0.00063"
"35.92200","2.99366","0.00058"
"35.92800","2.99420","0.00045"
"35.93400","2.99468","0.00022"
"35.94000","2.99516","0.00003"
"35.94600","2.99569","-0.00002"
"35.95200","2.99617","0.00005"
"35.95800","2.99665","0.00016"
"35.96400","2.99719","0.00032"
"35.97000","2.99767","0.00042"
"35.97600","2.99815","0.00037"
"35.98200","2.99868","0.00029"
"35.98800","2.99916","0.00017"
"35.99400","2.99970","0.00011"
"36.00000","3.00018","0.00008"
"36.00600","3.00066","0.00000"
"36.01200","3.00120","-0.00003"
"36.01800","3.00167","0.00008"
"36.02400","3.00215","0.00019"
"36.03000","3.00263","0.00021"
"36.03600","3.00311","0.00029"
"36.04200","3.00365","0.00028"
"36.04800","3.00413","0.00018"
"36.05400","3.00460","0.00022"
"36.06000","3.00514","0.00039"
"36.06600","3.00562","0.00064"
"36.07200","3.00616","0.00082"
"36.07800","3.00664","0.00098"
"36.08400","3.00717","0.00109"
"36.09000","3.00765","0.00109"
"36.09600","3.00819","0.00097"
"36.10200","3.00867","0.00081"
"36.10800","3.00921","0.00059"
"36.11400","3.00969","0.00040"
"36.12000","3.01016","0.00044"
"36.12600","3.01070","0.00048"
"36.13200","3.01118","0.00053"
"36.13800","3.01172","0.00053"
"36.14400","3.01220","0.00049"
"36.15000","3.01273","0.00043"
"36.15600","3.01321","0.00034"
"36.16200","3.01375","0.00025"
"36.16800","3.01423","0.00016"
"36.17400","3.01471","0.00010"
"36.18000","3.01525","0.00007"
"36.18600","3.01572","0.00017"
"36.19200","3.01620","0.00024"
"36.19800","3.01674","0.00032"
"36.20400","3.01722","0.00038"
"36.21000","3.01776","0.00036"
"36.21600","3.01824","0.00036"
"36.22200","3.01871","0.00025"
"36.22800","3.01925","0.00023"
"36.23400","3.01973","0.00039"
"36.24000","3.02021","0.00043"
"36.24600","3.02075","0.00034"
"36.25200","3.02122","0.00026"
"36.25800","3.02170","0.00032"
"36.26400","3.02224","0.00026"
"36.27000","3.02272","0.00013"
"36.27600","3.02320","0.00016"
"36.28200","3.02374","0.00021"
"36.28800","3.02421","0.00010"
"36.29400","3.02475","-0.00006"
"36.30000","3.02523","-0.00007"
"36.30600","3.02577","0.00000"
"36.31200","3.02625","0.00014"
"36.31800","3.02673","0.00035"
"36.32400","3.02726","0.00052"
"36.33000","3.02774","0.00057"
"36.33600","3.02822","0.00052"
"36.34200","3.02876","0.00038"
"36.34800","3.02924","0.00010"
"36.35400","3.02971","-0.00009"
"36.36000","3.03025","-0.00020"
"36.36600","3.03073","-0.00016"
"36.37200","3.03121","-0.00012"
"36.37800","3.03175","-0.00009"
"36.38400","3.03223","0.00007"
"36.39000","3.03270","0.00031"
"36.39600","3.03324","0.00036"
"36.40200","3.03372","0.00039"
"36.40800","3.03420","0.00050"
"36.41400","3.03468","0.00059"
"36.42000","3.03522","0.00059"
"36.42600","3.03569","0.00052"
"36.43200","3.03617","0.00054"
"36.43800","3.03665","0.00061"
"36.44400","3.03719","0.00062"
"36.45000","3.03767","0.00059"
"36.45600","3.03820","0.00058"
"36.46200","3.03868","0.00048"
"36.46800","3.03916","0.00033"
"36.47400","3.03970","0.00012"
"36.48000","3.04018","-0.00007"
"36.48600","3.04072","-0.00014"
"36.49200","3.04119","0.00003"
"36.49800","3.04173","0.00025"
"36.50400","3.04221","0.00035"
"36.51000","3.04269","0.00035"
"36.51600","3.04323","0.00037"
"36.52200","3.04371","0.00041"
"36.52800","3.04418","0.00041"
"36.53400","3.04466","0.00042"
"36.54000","3.04520","0.00039"
"36.54600","3.04568","0.00029"
"36.55200","3.04616","0.00024"
"36.55800","3.04670","0.00022"
"36.56400","3.04717","0.00029"
"36.57000","3.04765","0.00044"
"36.57600","3.04813","0.00066"
"36.58200","3.04867","0.00094"
"36.58800","3.04915","0.00109"
"36.59400","3.04963","0.00115"
"36.60000","3.05010","0.00119"
"36.60600","3.05064","0.00105"
"36.61200","3.05112","0.00075"
"36.61800","3.05166","0.00052"
"36.62400","3.05214","0.00049"
"36.63000","3.05267","0.00048"
"36.63600","3.05315","0.00042"
"36.64200","3.05369","0.00039"
"36.64800","3.05417","0.00033"
"36.65400","3.05471","0.00023"
"36.66000","3.05519","0.00018"
"36.66600","3.05572","0.00009"
"36.67200","3.05620","-0.00003"
"36.67800","3.05668","-0.00005"
"36.68400","3.05722","-0.00003"
"36.69000","3.05770","0.00001"
"36.69600","3.05817","0.00014"
"36.70200","3.05871","0.00034"
"36.70800","3.05919","0.00054"
"36.71400","3.05967","0.00067"
"36.72000","3.06021","0.00081"
"36.72600","3.06069","0.00087"
"36.73200","3.06116","0.00086"
"36.73800","3.06170","0.00081"
"36.74400","3.06218","0.00071"
"36.75000","3.06266","0.00051"
"36.75600","3.06320","0.00026"
"36.76200","3.06368","-0.00003"
"36.76800","3.06421","-0.00018"
"36.77400","3.06469","-0.00027"
"36.78000","3.06523","-0.00028"
"36.78600","3.06571","-0.00009"
"36.79200","3.06625","0.00017"
"36.79800","3.06672","0.00044"
"36.80400","3.06720","0.00044"
"36.81000","3.06774","0.00037"
"36.81600","3.06822","0.00036"
"36.82200","3.06870","0.00023"
"36.82800","3.06924","0.00015"
"36.83400","3.06971","0.00025"
"36.84000","3.07019","0.00036"
"36.84600","3.07067","0.00042"
"36.85200","3.07121","0.00050"
"36.85800","3.07169","0.00064"
"36.86400","3.07217","0.00073"
"36.87000","3.07270","0.00073"
"36.87600","3.07318","0.00081"
"36.88200","3.07366","0.00085"
"36.88800","3.07420","0.00086"
"36.89400","3.07468","0.00081"
"36.90000","3.07516","0.00066"
"36.90600","3.07569","0.00046"
"36.91200","3.07617","0.00029"
"36.91800","3.07671","0.00026"
"36.92400","3.07719","0.00029"
"36.93000","3.07773","0.00035"
"36.93600","3.07820","0.00038"
"36.94200","3.07874","0.00033"
"36.94800","3.07922","0.00028"
"36.95400","3.07976","0.00012"
"36.96000","3.08024","0.00009"
"36.96600","3.08072","0.00023"
"36.97200","3.08119","0.00037"
"36.97800","3.08167","0.00035"
"36.98400","3.08215","0.00030"
"36.99000","3.08269","0.00031"
"36.99600","3.08317","0.00037"
"37.00200","3.08365","0.00033"
"37.00800","3.08418","0.00032"
"37.01400","3.08466","0.00033"
"37.02000","3.08514","0.00030"
"37.02600","3.08568","0.00037"
"37.03200","3.08616","0.00045"
"37.03800","3.08669","0.00053"
"37.04400","3.08717","0.00053"
"37.05000","3.08765","0.00042"
"37.05600","3.08819","0.00024"
"37.06200","3.08867","0.00004"
"37.06800","3.08921","-0.00008"
"37.07400","3.08968","-0.00012"
"37.08000","3.09022","-0.00007"
"37.08600","3.09070","0.00000"
"37.09200","3.09118","0.00019"
"37.09800","3.09172","0.00032"
"37.10400","3.09219","0.00040"
"37.11000","3.09267","0.00047"
"37.11600","3.09315","0.00052"
"37.12200","3.09369","0.00058"
"37.12800","3.09417","0.00065"
"37.13400","3.09465","0.00064"
"37.14000","3.09518","0.00063"
"37.14600","3.09566","0.00049"
"37.15200","3.09614","0.00026"
"37.15800","3.09668","0.00019"
"37.16400","3.09716","0.00016"
"37.17000","3.09764","0.00018"
"37.17600","3.09817","0.00043"
"37.18200","3.09865","0.00060"
"37.18800","3.09919","0.00062"
"37.19400","3.09967","0.00064"
"37.20000","3.10021","0.00066"
"37.20600","3.10069","0.00053"
"37.21200","3.10122","0.00039"
"37.21800","3.10170","0.00033"
"37.22400","3.10224","0.00032"
"37.23000","3.10272","0.00028"
"37.23600","3.10326","0.00039"
"37.24200","3.10373","0.00058"
"37.24800","3.10421","0.00077"
"37.25400","3.10475","0.00080"
"37.26000","3.10523","0.00081"
"37.26600","3.10577","0.00078"
"37.27200","3.10625","0.00069"
"37.27800","3.10672","0.00066"
"37.28400","3.10726","0.00064"
"37.29000","3.10774","0.00057"
"37.29600","3.10822","0.00057"
"37.30200","3.10876","0.00050"
"37.30800","3.10924","0.00046"
"37.31400","3.10971","0.00048"
"37.32000","3.11019","0.00056"
"37.32600","3.11073","0.00068"
"37.33200","3.11121","0.00083"
"37.33800","3.11169","0.00099"
"37.34400","3.11222","0.00117"
"37.35000","3.11270","0.00121"
"37.35600","3.11324","0.00111"
"37.36200","3.11378","0.00084"
"37.36800","3.11426","0.00056"
"37.37400","3.11474","0.00037"
"37.38000","3.11527","0.00032"
"37.38600","3.11575","0.00037"
"37.39200","3.11629","0.00049"
"37.39800","3.11677","0.00056"
"37.40400","3.11725","0.00062"
"37.41000","3.11773","0.00069"
"37.41600","3.11826","0.00067"
"37.42200","3.11874","0.00065"
"37.42800","3.11922","0.00055"
"37.43400","3.11976","0.00050"
"37.44000","3.12024","0.00051"
"37.44600","3.12071","0.00059"
"37.45200","3.12119","0.00053"
"37.45800","3.12167","0.00052"
"37.46400","3.12221","0.00061"
"37.47000","3.12269","0.00068"
"37.47600","3.12323","0.00064"
"37.48200","3.12370","0.00068"
"37.48800","3.12424","0.00074"
"37.49400","3.12472","0.00078"
"37.50000","3.12526","0.00092"
"37.50600","3.12574","0.00103"
"37.51200","3.12628","0.00105"
"37.51800","3.12675","0.00113"
"37.52400","3.12729","0.00113"
"37.53000","3.12777","0.00102"
"37.53600","3.12825","0.00080"
"37.54200","3.12873","0.00052"
"37.54800","3.12926","0.00034"
"37.55400","3.12974","0.00022"
"37.56000","3.13022","0.00023"
"37.56600","3.13070","0.00025"
"37.57200","3.13118","0.00030"
"37.57800","3.13172","0.00032"
"37.58400","3.13219","0.00039"
"37.59000","3.13267","0.00036"
"37.59600","3.13321","0.00027"
"37.60200","3.13369","0.00018"
"37.60800","3.13417","0.00009"
"37.61400","3.13471","0.00003"
"37.62000","3.13518","0.00003"
"37.62600","3.13566","-0.00001"
"37.63200","3.13620","0.00002"
"37.63800","3.13668","0.00008"
"37.64400","3.13722","0.00002"
"37.65000","3.13770","-0.00003"
"37.65600","3.13823","0.00003"
"37.66200","3.13871","0.00011"
"37.66800","3.13925","0.00016"
"37.67400","3.13973","0.00014"
"37.68000","3.14021","0.00009"
"37.68600","3.14074","-0.00009"
"37.69200","3.14122","-0.00021"
"37.69800","3.14170","-0.00022"
"37.70400","3.14224","-0.00015"
"37.71000","3.14272","0.00000"
"37.71600","3.14320","0.00028"
"37.72200","3.14373","0.00049"
"37.72800","3.14421","0.00058"
"37.73400","3.14469","0.00064"
"37.74000","3.14523","0.00066"
"37.74600","3.14571","0.00062"
"37.75200","3.14625","0.00057"
"37.75800","3.14672","0.00066"
"37.76400","3.14720","0.00078"
"37.77000","3.14774","0.00091"
"37.77600","3.14822","0.00094"
"37.78200","3.14876","0.00087"
"37.78800","3.14929","0.00078"
"37.79400","3.14977","0.00072"
