End date,"12/23/2016"
Specimen label,"17BC_40"
"70.58400","5.88215","0.06645"
"70.59000","5.88269","0.06642"
"70.59600","5.88317","0.06643"
"70.60200","5.88365","0.06648"
"70.60800","5.88419","0.06658"
"70.61400","5.88467","0.06651"
"70.62000","5.88514","0.06641"
"70.62600","5.88568","0.06636"
"70.63200","5.88616","0.06636"
"70.63800","5.88670","0.06636"
"70.64400","5.88718","0.06629"
"70.65000","5.88765","0.06635"
"70.65600","5.88813","0.06659"
"70.66200","5.88867","0.06678"
"70.66800","5.88915","0.06685"
"70.67400","5.88963","0.06676"
"70.68000","5.89017","0.06662"
"70.68600","5.89064","0.06666"
"70.69200","5.89112","0.06674"
"70.69800","5.89166","0.06686"
"70.70400","5.89220","0.06699"
"70.71000","5.89268","0.06700"
"70.71600","5.89322","0.06699"
"70.72200","5.89369","0.06703"
"70.72800","5.89423","0.06703"
"70.73400","5.89471","0.06684"
"70.74000","5.89519","0.06662"
"70.74600","5.89573","0.06675"
"70.75200","5.89620","0.06694"
"70.75800","5.89668","0.06692"
"70.76400","5.89722","0.06681"
"70.77000","5.89770","0.06658"
"70.77600","5.89824","0.06643"
"70.78200","5.89872","0.06640"
"70.78800","5.89919","0.06646"
"70.79400","5.89973","0.06654"
"70.80000","5.90021","0.06650"
"70.80600","5.90069","0.06650"
"70.81200","5.90117","0.06651"
"70.81800","5.90170","0.06646"
"70.82400","5.90218","0.06644"
"70.83000","5.90266","0.06657"
"70.83600","5.90320","0.06677"
"70.84200","5.90368","0.06698"
"70.84800","5.90422","0.06706"
"70.85400","5.90469","0.06719"
"70.86000","5.90523","0.06730"
"70.86600","5.90571","0.06738"
"70.87200","5.90625","0.06752"
"70.87800","5.90673","0.06757"
"70.88400","5.90721","0.06744"
"70.89000","5.90774","0.06732"
"70.89600","5.90822","0.06724"
"70.90200","5.90870","0.06707"
"70.90800","5.90918","0.06694"
"70.91400","5.90972","0.06682"
"70.92000","5.91020","0.06688"
"70.92600","5.91067","0.06708"
"70.93200","5.91121","0.06724"
"70.93800","5.91169","0.06714"
"70.94400","5.91217","0.06703"
"70.95000","5.91265","0.06697"
"70.95600","5.91319","0.06705"
"70.96200","5.91366","0.06717"
"70.96800","5.91414","0.06720"
"70.97400","5.91468","0.06715"
"70.98000","5.91516","0.06709"
"70.98600","5.91564","0.06713"
"70.99200","5.91617","0.06731"
"70.99800","5.91665","0.06735"
"71.00400","5.91713","0.06727"
"71.01000","5.91767","0.06729"
"71.01600","5.91815","0.06728"
"71.02200","5.91863","0.06731"
"71.02800","5.91916","0.06733"
"71.03400","5.91964","0.06733"
"71.04000","5.92012","0.06725"
"71.04600","5.92066","0.06720"
"71.05200","5.92114","0.06721"
"71.05800","5.92161","0.06714"
"71.06400","5.92215","0.06712"
"71.07000","5.92263","0.06714"
"71.07600","5.92317","0.06729"
"71.08200","5.92365","0.06737"
"71.08800","5.92413","0.06741"
"71.09400","5.92466","0.06734"
"71.10000","5.92514","0.06748"
"71.10600","5.92562","0.06760"
"71.11200","5.92616","0.06770"
"71.11800","5.92664","0.06780"
"71.12400","5.92718","0.06786"
"71.13000","5.92765","0.06790"
"71.13600","5.92819","0.06799"
"71.14200","5.92867","0.06803"
"71.14800","5.92921","0.06803"
"71.15400","5.92969","0.06797"
"71.16000","5.93022","0.06796"
"71.16600","5.93070","0.06791"
"71.17200","5.93118","0.06783"
"71.17800","5.93172","0.06772"
"71.18400","5.93220","0.06769"
"71.19000","5.93274","0.06769"
"71.19600","5.93321","0.06777"
"71.20200","5.93369","0.06778"
"71.20800","5.93423","0.06761"
"71.21400","5.93471","0.06760"
"71.22000","5.93525","0.06772"
"71.22600","5.93573","0.06785"
"71.23200","5.93626","0.06786"
"71.23800","5.93674","0.06783"
"71.24400","5.93722","0.06779"
"71.25000","5.93770","0.06788"
"71.25600","5.93824","0.06804"
"71.26200","5.93872","0.06813"
"71.26800","5.93925","0.06807"
"71.27400","5.93973","0.06806"
"71.28000","5.94021","0.06807"
"71.28600","5.94075","0.06800"
"71.29200","5.94123","0.06788"
"71.29800","5.94170","0.06769"
"71.30400","5.94224","0.06757"
"71.31000","5.94272","0.06751"
"71.31600","5.94320","0.06744"
"71.32200","5.94374","0.06743"
"71.32800","5.94422","0.06748"
"71.33400","5.94469","0.06759"
"71.34000","5.94523","0.06771"
"71.34600","5.94571","0.06785"
"71.35200","5.94625","0.06799"
"71.35800","5.94673","0.06803"
"71.36400","5.94726","0.06799"
"71.37000","5.94774","0.06811"
"71.37600","5.94828","0.06827"
"71.38200","5.94876","0.06828"
"71.38800","5.94930","0.06817"
"71.39400","5.94978","0.06805"
"71.40000","5.95031","0.06803"
"71.40600","5.95079","0.06810"
"71.41200","5.95127","0.06821"
"71.41800","5.95175","0.06825"
"71.42400","5.95229","0.06824"
"71.43000","5.95277","0.06831"
"71.43600","5.95324","0.06843"
"71.44200","5.95372","0.06850"
"71.44800","5.95426","0.06852"
"71.45400","5.95474","0.06855"
"71.46000","5.95522","0.06864"
"71.46600","5.95570","0.06854"
"71.47200","5.95623","0.06842"
"71.47800","5.95671","0.06827"
"71.48400","5.95719","0.06823"
"71.49000","5.95773","0.06821"
"71.49600","5.95821","0.06812"
"71.50200","5.95874","0.06811"
"71.50800","5.95922","0.06824"
"71.51400","5.95976","0.06830"
"71.52000","5.96024","0.06839"
"71.52600","5.96072","0.06848"
"71.53200","5.96126","0.06845"
"71.53800","5.96173","0.06847"
"71.54400","5.96221","0.06856"
"71.55000","5.96269","0.06866"
"71.55600","5.96317","0.06864"
"71.56200","5.96365","0.06856"
"71.56800","5.96419","0.06852"
"71.57400","5.96466","0.06848"
"71.58000","5.96514","0.06849"
"71.58600","5.96562","0.06855"
"71.59200","5.96616","0.06853"
"71.59800","5.96664","0.06857"
"71.60400","5.96711","0.06864"
"71.61000","5.96765","0.06869"
"71.61600","5.96813","0.06872"
"71.62200","5.96861","0.06873"
"71.62800","5.96915","0.06860"
"71.63400","5.96963","0.06848"
"71.64000","5.97016","0.06865"
"71.64600","5.97064","0.06877"
"71.65200","5.97118","0.06866"
"71.65800","5.97166","0.06848"
"71.66400","5.97220","0.06843"
"71.67000","5.97267","0.06842"
"71.67600","5.97315","0.06848"
"71.68200","5.97369","0.06850"
"71.68800","5.97417","0.06858"
"71.69400","5.97465","0.06873"
"71.70000","5.97519","0.06902"
"71.70600","5.97566","0.06925"
"71.71200","5.97614","0.06934"
"71.71800","5.97668","0.06938"
"71.72400","5.97716","0.06943"
"71.73000","5.97770","0.06951"
"71.73600","5.97818","0.06948"
"71.74200","5.97865","0.06929"
"71.74800","5.97919","0.06912"
"71.75400","5.97967","0.06919"
"71.76000","5.98021","0.06928"
"71.76600","5.98069","0.06922"
"71.77200","5.98123","0.06901"
"71.77800","5.98170","0.06898"
"71.78400","5.98224","0.06906"
"71.79000","5.98272","0.06908"
"71.79600","5.98326","0.06897"
"71.80200","5.98374","0.06869"
"71.80800","5.98427","0.06855"
"71.81400","5.98475","0.06870"
"71.82000","5.98529","0.06893"
"71.82600","5.98577","0.06909"
"71.83200","5.98625","0.06910"
"71.83800","5.98679","0.06903"
"71.84400","5.98726","0.06917"
"71.85000","5.98774","0.06934"
"71.85600","5.98822","0.06942"
"71.86200","5.98870","0.06941"
"71.86800","5.98924","0.06940"
"71.87400","5.98972","0.06944"
"71.88000","5.99019","0.06968"
"71.88600","5.99067","0.06984"
"71.89200","5.99121","0.06977"
"71.89800","5.99169","0.06957"
"71.90400","5.99223","0.06942"
"71.91000","5.99270","0.06933"
"71.91600","5.99318","0.06939"
"71.92200","5.99372","0.06946"
"71.92800","5.99420","0.06945"
"71.93400","5.99474","0.06948"
"71.94000","5.99522","0.06950"
"71.94600","5.99575","0.06945"
"71.95200","5.99623","0.06927"
"71.95800","5.99671","0.06908"
"71.96400","5.99725","0.06901"
"71.97000","5.99773","0.06915"
"71.97600","5.99821","0.06928"
"71.98200","5.99868","0.06923"
"71.98800","5.99922","0.06920"
"71.99400","5.99970","0.06945"
"72.00000","6.00018","0.06965"
"72.00600","6.00066","0.06970"
"72.01200","6.00120","0.06974"
"72.01800","6.00167","0.06983"
"72.02400","6.00215","0.06991"
"72.03000","6.00269","0.07004"
"72.03600","6.00317","0.07018"
"72.04200","6.00365","0.07008"
"72.04800","6.00418","0.06996"
"72.05400","6.00466","0.06988"
"72.06000","6.00520","0.06984"
"72.06600","6.00568","0.06975"
"72.07200","6.00616","0.06974"
"72.07800","6.00670","0.06985"
"72.08400","6.00717","0.06992"
"72.09000","6.00771","0.06998"
"72.09600","6.00819","0.06998"
"72.10200","6.00873","0.06991"
"72.10800","6.00921","0.06979"
"72.11400","6.00969","0.06976"
"72.12000","6.01016","0.06990"
"72.12600","6.01070","0.07012"
"72.13200","6.01118","0.07025"
"72.13800","6.01166","0.07026"
"72.14400","6.01220","0.07038"
"72.15000","6.01267","0.07063"
"72.15600","6.01315","0.07068"
"72.16200","6.01363","0.07051"
"72.16800","6.01411","0.07035"
"72.17400","6.01465","0.07028"
"72.18000","6.01513","0.07026"
"72.18600","6.01560","0.07016"
"72.19200","6.01614","0.07005"
"72.19800","6.01662","0.06997"
"72.20400","6.01710","0.07007"
"72.21000","6.01764","0.07019"
"72.21600","6.01812","0.07022"
"72.22200","6.01865","0.07023"
"72.22800","6.01919","0.07026"
"72.23400","6.01967","0.07035"
"72.24000","6.02021","0.07042"
"72.24600","6.02069","0.07038"
"72.25200","6.02122","0.07029"
"72.25800","6.02170","0.07020"
"72.26400","6.02218","0.07029"
"72.27000","6.02272","0.07048"
"72.27600","6.02320","0.07052"
"72.28200","6.02368","0.07047"
"72.28800","6.02421","0.07039"
"72.29400","6.02469","0.07047"
"72.30000","6.02517","0.07054"
"72.30600","6.02565","0.07053"
"72.31200","6.02619","0.07041"
"72.31800","6.02667","0.07051"
"72.32400","6.02720","0.07089"
"72.33000","6.02768","0.07123"
"72.33600","6.02816","0.07133"
"72.34200","6.02870","0.07120"
"72.34800","6.02918","0.07114"
"72.35400","6.02972","0.07125"
"72.36000","6.03025","0.07130"
"72.36600","6.03073","0.07128"
"72.37200","6.03127","0.07120"
"72.37800","6.03175","0.07122"
"72.38400","6.03229","0.07144"
"72.39000","6.03276","0.07150"
"72.39600","6.03324","0.07140"
"72.40200","6.03372","0.07130"
"72.40800","6.03426","0.07130"
"72.41400","6.03474","0.07140"
"72.42000","6.03522","0.07153"
"72.42600","6.03569","0.07145"
"72.43200","6.03617","0.07123"
"72.43800","6.03671","0.07105"
"72.44400","6.03719","0.07101"
"72.45000","6.03767","0.07106"
"72.45600","6.03820","0.07096"
"72.46200","6.03868","0.07072"
"72.46800","6.03916","0.07059"
"72.47400","6.03970","0.07064"
"72.48000","6.04018","0.07078"
"72.48600","6.04072","0.07087"
"72.49200","6.04119","0.07091"
"72.49800","6.04173","0.07095"
"72.50400","6.04221","0.07123"
"72.51000","6.04275","0.07153"
"72.51600","6.04323","0.07168"
"72.52200","6.04376","0.07167"
"72.52800","6.04424","0.07163"
"72.53400","6.04478","0.07175"
"72.54000","6.04526","0.07178"
"72.54600","6.04574","0.07163"
"72.55200","6.04628","0.07127"
"72.55800","6.04675","0.07103"
"72.56400","6.04723","0.07108"
"72.57000","6.04771","0.07118"
"72.57600","6.04819","0.07119"
"72.58200","6.04873","0.07127"
"72.58800","6.04921","0.07141"
"72.59400","6.04968","0.07157"
"72.60000","6.05016","0.07179"
"72.60600","6.05064","0.07178"
"72.61200","6.05112","0.07171"
"72.61800","6.05166","0.07164"
"72.62400","6.05214","0.07163"
"72.63000","6.05261","0.07166"
"72.63600","6.05315","0.07157"
"72.64200","6.05363","0.07150"
"72.64800","6.05417","0.07160"
"72.65400","6.05465","0.07183"
"72.66000","6.05518","0.07202"
"72.66600","6.05566","0.07208"
"72.67200","6.05620","0.07209"
"72.67800","6.05668","0.07205"
"72.68400","6.05716","0.07208"
"72.69000","6.05770","0.07208"
"72.69600","6.05817","0.07196"
"72.70200","6.05865","0.07173"
"72.70800","6.05913","0.07156"
"72.71400","6.05961","0.07155"
"72.72000","6.06015","0.07161"
"72.72600","6.06063","0.07166"
"72.73200","6.06110","0.07175"
"72.73800","6.06164","0.07195"
"72.74400","6.06212","0.07210"
"72.75000","6.06260","0.07225"
"72.75600","6.06314","0.07221"
"72.76200","6.06362","0.07219"
"72.76800","6.06409","0.07224"
"72.77400","6.06463","0.07227"
"72.78000","6.06517","0.07233"
"72.78600","6.06565","0.07232"
"72.79200","6.06619","0.07219"
"72.79800","6.06666","0.07215"
"72.80400","6.06720","0.07203"
"72.81000","6.06768","0.07181"
"72.81600","6.06822","0.07180"
"72.82200","6.06870","0.07186"
"72.82800","6.06924","0.07197"
"72.83400","6.06971","0.07210"
"72.84000","6.07019","0.07217"
"72.84600","6.07067","0.07224"
"72.85200","6.07121","0.07221"
"72.85800","6.07169","0.07214"
"72.86400","6.07223","0.07222"
"72.87000","6.07270","0.07228"
"72.87600","6.07324","0.07233"
"72.88200","6.07372","0.07236"
"72.88800","6.07420","0.07251"
"72.89400","6.07474","0.07256"
"72.90000","6.07521","0.07255"
"72.90600","6.07575","0.07259"
"72.91200","6.07623","0.07264"
"72.91800","6.07671","0.07282"
"72.92400","6.07725","0.07291"
"72.93000","6.07773","0.07269"
"72.93600","6.07826","0.07229"
"72.94200","6.07874","0.07194"
"72.94800","6.07928","0.07185"
"72.95400","6.07976","0.07178"
"72.96000","6.08030","0.07166"
"72.96600","6.08078","0.07150"
"72.97200","6.08125","0.07141"
"72.97800","6.08179","0.07154"
"72.98400","6.08227","0.07173"
"72.99000","6.08275","0.07194"
"72.99600","6.08323","0.07202"
"73.00200","6.08376","0.07217"
"73.00800","6.08424","0.07237"
"73.01400","6.08472","0.07255"
"73.02000","6.08520","0.07271"
"73.02600","6.08574","0.07284"
"73.03200","6.08622","0.07284"
"73.03800","6.08669","0.07279"
"73.04400","6.08723","0.07266"
"73.05000","6.08771","0.07260"
"73.05600","6.08819","0.07250"
"73.06200","6.08867","0.07241"
"73.06800","6.08921","0.07258"
"73.07400","6.08968","0.07282"
"73.08000","6.09022","0.07298"
"73.08600","6.09070","0.07305"
"73.09200","6.09124","0.07308"
"73.09800","6.09172","0.07314"
"73.10400","6.09225","0.07322"
"73.11000","6.09273","0.07323"
"73.11600","6.09321","0.07319"
"73.12200","6.09369","0.07317"
"73.12800","6.09423","0.07311"
"73.13400","6.09471","0.07305"
"73.14000","6.09518","0.07300"
"73.14600","6.09566","0.07291"
"73.15200","6.09620","0.07285"
"73.15800","6.09668","0.07291"
"73.16400","6.09716","0.07290"
"73.17000","6.09769","0.07284"
"73.17600","6.09817","0.07277"
"73.18200","6.09865","0.07295"
"73.18800","6.09919","0.07316"
"73.19400","6.09967","0.07324"
"73.20000","6.10015","0.07324"
"73.20600","6.10068","0.07314"
"73.21200","6.10116","0.07315"
"73.21800","6.10164","0.07333"
"73.22400","6.10218","0.07354"
"73.23000","6.10266","0.07369"
"73.23600","6.10320","0.07370"
"73.24200","6.10367","0.07373"
"73.24800","6.10415","0.07375"
"73.25400","6.10469","0.07371"
"73.26000","6.10517","0.07352"
"73.26600","6.10565","0.07323"
"73.27200","6.10619","0.07309"
"73.27800","6.10666","0.07306"
"73.28400","6.10714","0.07319"
"73.29000","6.10768","0.07324"
"73.29600","6.10816","0.07303"
"73.30200","6.10864","0.07284"
"73.30800","6.10918","0.07285"
"73.31400","6.10965","0.07298"
"73.32000","6.11013","0.07322"
"73.32600","6.11067","0.07340"
"73.33200","6.11115","0.07357"
"73.33800","6.11169","0.07375"
"73.34400","6.11216","0.07393"
"73.35000","6.11264","0.07407"
"73.35600","6.11318","0.07403"
"73.36200","6.11366","0.07387"
"73.36800","6.11420","0.07384"
"73.37400","6.11468","0.07377"
"73.38000","6.11521","0.07363"
"73.38600","6.11569","0.07364"
"73.39200","6.11623","0.07372"
"73.39800","6.11671","0.07388"
"73.40400","6.11725","0.07402"
"73.41000","6.11773","0.07391"
"73.41600","6.11826","0.07372"
"73.42200","6.11874","0.07371"
"73.42800","6.11922","0.07365"
"73.43400","6.11976","0.07352"
"73.44000","6.12024","0.07334"
"73.44600","6.12071","0.07307"
"73.45200","6.12125","0.07293"
"73.45800","6.12173","0.07296"
"73.46400","6.12221","0.07305"
"73.47000","6.12275","0.07304"
"73.47600","6.12323","0.07296"
"73.48200","6.12370","0.07285"
"73.48800","6.12418","0.07274"
"73.49400","6.12472","0.07265"
"73.50000","6.12520","0.07268"
"73.50600","6.12574","0.07284"
"73.51200","6.12621","0.07304"
"73.51800","6.12675","0.07329"
"73.52400","6.12723","0.07338"
"73.53000","6.12777","0.07331"
"73.53600","6.12825","0.07329"
"73.54200","6.12873","0.07331"
"73.54800","6.12926","0.07344"
"73.55400","6.12974","0.07354"
"73.56000","6.13022","0.07353"
"73.56600","6.13076","0.07359"
"73.57200","6.13124","0.07369"
"73.57800","6.13172","0.07382"
"73.58400","6.13225","0.07394"
"73.59000","6.13273","0.07391"
"73.59600","6.13321","0.07373"
"73.60200","6.13369","0.07372"
"73.60800","6.13423","0.07379"
"73.61400","6.13471","0.07377"
"73.62000","6.13518","0.07385"
"73.62600","6.13572","0.07375"
"73.63200","6.13620","0.07360"
"73.63800","6.13668","0.07349"
"73.64400","6.13722","0.07340"
"73.65000","6.13769","0.07349"
"73.65600","6.13823","0.07370"
"73.66200","6.13871","0.07395"
"73.66800","6.13925","0.07419"
"73.67400","6.13973","0.07422"
"73.68000","6.14027","0.07408"
"73.68600","6.14074","0.07396"
"73.69200","6.14122","0.07392"
"73.69800","6.14176","0.07394"
"73.70400","6.14224","0.07389"
"73.71000","6.14272","0.07376"
"73.71600","6.14320","0.07375"
"73.72200","6.14373","0.07392"
"73.72800","6.14421","0.07416"
"73.73400","6.14469","0.07432"
"73.74000","6.14517","0.07430"
"73.74600","6.14571","0.07423"
"73.75200","6.14618","0.07416"
"73.75800","6.14666","0.07420"
"73.76400","6.14720","0.07423"
"73.77000","6.14768","0.07408"
"73.77600","6.14816","0.07382"
"73.78200","6.14870","0.07376"
"73.78800","6.14917","0.07386"
"73.79400","6.14971","0.07391"
"73.80000","6.15019","0.07392"
"73.80600","6.15073","0.07386"
"73.81200","6.15121","0.07399"
"73.81800","6.15174","0.07415"
"73.82400","6.15222","0.07412"
"73.83000","6.15270","0.07392"
"73.83600","6.15324","0.07383"
"73.84200","6.15372","0.07383"
"73.84800","6.15420","0.07399"
"73.85400","6.15473","0.07426"
"73.86000","6.15521","0.07433"
"73.86600","6.15575","0.07439"
"73.87200","6.15623","0.07453"
"73.87800","6.15671","0.07457"
"73.88400","6.15725","0.07452"
"73.89000","6.15772","0.07445"
"73.89600","6.15820","0.07433"
"73.90200","6.15868","0.07438"
"73.90800","6.15916","0.07442"
"73.91400","6.15970","0.07440"
"73.92000","6.16017","0.07439"
"73.92600","6.16071","0.07422"
"73.93200","6.16119","0.07414"
"73.93800","6.16173","0.07414"
"73.94400","6.16221","0.07410"
"73.95000","6.16275","0.07388"
"73.95600","6.16323","0.07378"
"73.96200","6.16376","0.07384"
"73.96800","6.16424","0.07417"
"73.97400","6.16478","0.07447"
"73.98000","6.16526","0.07469"
"73.98600","6.16574","0.07489"
"73.99200","6.16627","0.07505"
"73.99800","6.16675","0.07515"
"74.00400","6.16723","0.07514"
"74.01000","6.16777","0.07491"
"74.01600","6.16825","0.07472"
"74.02200","6.16873","0.07460"
"74.02800","6.16920","0.07459"
"74.03400","6.16974","0.07459"
"74.04000","6.17022","0.07456"
"74.04600","6.17070","0.07464"
"74.05200","6.17124","0.07487"
"74.05800","6.17171","0.07501"
"74.06400","6.17225","0.07502"
"74.07000","6.17273","0.07501"
"74.07600","6.17327","0.07493"
"74.08200","6.17375","0.07491"
"74.08800","6.17429","0.07494"
"74.09400","6.17476","0.07490"
"74.10000","6.17524","0.07487"
"74.10600","6.17578","0.07486"
"74.11200","6.17626","0.07493"
"74.11800","6.17674","0.07504"
"74.12400","6.17722","0.07509"
"74.13000","6.17775","0.07500"
"74.13600","6.17823","0.07497"
"74.14200","6.17871","0.07503"
"74.14800","6.17919","0.07505"
"74.15400","6.17973","0.07496"
"74.16000","6.18020","0.07486"
"74.16600","6.18074","0.07483"
"74.17200","6.18122","0.07495"
"74.17800","6.18170","0.07510"
"74.18400","6.18218","0.07522"
"74.19000","6.18266","0.07528"
"74.19600","6.18319","0.07532"
"74.20200","6.18367","0.07534"
"74.20800","6.18415","0.07520"
"74.21400","6.18469","0.07491"
"74.22000","6.18517","0.07475"
"74.22600","6.18571","0.07476"
"74.23200","6.18618","0.07499"
"74.23800","6.18666","0.07523"
"74.24400","6.18720","0.07524"
"74.25000","6.18768","0.07526"
"74.25600","6.18816","0.07527"
"74.26200","6.18869","0.07518"
"74.26800","6.18917","0.07527"
"74.27400","6.18965","0.07543"
"74.28000","6.19019","0.07557"
"74.28600","6.19067","0.07579"
"74.29200","6.19115","0.07603"
"74.29800","6.19168","0.07626"
"74.30400","6.19216","0.07624"
"74.31000","6.19270","0.07598"
"74.31600","6.19318","0.07594"
"74.32200","6.19366","0.07604"
"74.32800","6.19414","0.07610"
"74.33400","6.19461","0.07609"
"74.34000","6.19515","0.07598"
"74.34600","6.19563","0.07599"
"74.35200","6.19611","0.07615"
"74.35800","6.19665","0.07623"
