End date,"12/23/2016"
Specimen label,"17BC_36"
Maximum Load,"1.60068",N

Time,Extension,Load
(s),(mm),(N)
"305.69400","25.47465","1.43858"
"305.70000","25.47513","1.43844"
"305.70600","25.47566","1.43846"
"305.71200","25.47614","1.43858"
"305.71800","25.47662","1.43867"
"305.72400","25.47716","1.43888"
"305.73000","25.47763","1.43919"
"305.73600","25.47812","1.43950"
"305.74200","25.47865","1.43983"
"305.74800","25.47913","1.44025"
"305.75400","25.47967","1.44066"
"305.76000","25.48015","1.44099"
"305.76600","25.48069","1.44127"
"305.77200","25.48122","1.44141"
"305.77800","25.48170","1.44144"
"305.78400","25.48224","1.44138"
"305.79000","25.48272","1.44120"
"305.79600","25.48326","1.44098"
"305.80200","25.48373","1.44073"
"305.80800","25.48421","1.44045"
"305.81400","25.48469","1.44023"
"305.82000","25.48523","1.44007"
"305.82600","25.48571","1.43993"
"305.83200","25.48619","1.43986"
"305.83800","25.48672","1.43984"
"305.84400","25.48720","1.43988"
"305.85000","25.48768","1.43992"
"305.85600","25.48822","1.43995"
"305.86200","25.48870","1.43998"
"305.86800","25.48917","1.44001"
"305.87400","25.48971","1.44003"
"305.88000","25.49019","1.44004"
"305.88600","25.49073","1.44012"
"305.89200","25.49121","1.44021"
"305.89800","25.49174","1.44032"
"305.90400","25.49223","1.44055"
"305.91000","25.49276","1.44081"
"305.91600","25.49330","1.44113"
"305.92200","25.49378","1.44150"
"305.92800","25.49426","1.44193"
"305.93400","25.49479","1.44233"
"305.94000","25.49527","1.44256"
"305.94600","25.49575","1.44271"
"305.95200","25.49623","1.44275"
"305.95800","25.49677","1.44265"
"305.96400","25.49725","1.44249"
"305.97000","25.49772","1.44229"
"305.97600","25.49820","1.44203"
"305.98200","25.49868","1.44174"
"305.98800","25.49922","1.44144"
"305.99400","25.49970","1.44120"
"306.00000","25.50018","1.44103"
"306.00600","25.50071","1.44090"
"306.01200","25.50119","1.44085"
"306.01800","25.50167","1.44084"
"306.02400","25.50221","1.44080"
"306.03000","25.50269","1.44086"
"306.03600","25.50323","1.44098"
"306.04200","25.50370","1.44104"
"306.04800","25.50424","1.44113"
"306.05400","25.50472","1.44124"
"306.06000","25.50526","1.44130"
"306.06600","25.50574","1.44151"
"306.07200","25.50622","1.44168"
"306.07800","25.50675","1.44183"
"306.08400","25.50723","1.44211"
"306.09000","25.50771","1.44244"
"306.09600","25.50825","1.44283"
"306.10200","25.50873","1.44339"
"306.10800","25.50920","1.44385"
"306.11400","25.50968","1.44434"
"306.12000","25.51016","1.44472"
"306.12600","25.51070","1.44484"
"306.13200","25.51118","1.44491"
"306.13800","25.51172","1.44477"
"306.14400","25.51219","1.44445"
"306.15000","25.51267","1.44415"
"306.15600","25.51315","1.44383"
"306.16200","25.51369","1.44352"
"306.16800","25.51417","1.44329"
"306.17400","25.51470","1.44310"
"306.18000","25.51518","1.44300"
"306.18600","25.51572","1.44300"
"306.19200","25.51620","1.44298"
"306.19800","25.51674","1.44308"
"306.20400","25.51722","1.44318"
"306.21000","25.51769","1.44316"
"306.21600","25.51823","1.44318"
"306.22200","25.51871","1.44317"
"306.22800","25.51925","1.44312"
"306.23400","25.51973","1.44316"
"306.24000","25.52021","1.44319"
"306.24600","25.52068","1.44340"
"306.25200","25.52122","1.44369"
"306.25800","25.52170","1.44401"
"306.26400","25.52218","1.44461"
"306.27000","25.52272","1.44529"
"306.27600","25.52320","1.44566"
"306.28200","25.52367","1.44600"
"306.28800","25.52421","1.44628"
"306.29400","25.52469","1.44623"
"306.30000","25.52517","1.44609"
"306.30600","25.52571","1.44600"
"306.31200","25.52618","1.44570"
"306.31800","25.52672","1.44529"
"306.32400","25.52720","1.44486"
"306.33000","25.52774","1.44439"
"306.33600","25.52822","1.44390"
"306.34200","25.52876","1.44343"
"306.34800","25.52924","1.44302"
"306.35400","25.52971","1.44277"
"306.36000","25.53025","1.44255"
"306.36600","25.53073","1.44237"
"306.37200","25.53121","1.44234"
"306.37800","25.53174","1.44236"
"306.38400","25.53222","1.44242"
"306.39000","25.53270","1.44250"
"306.39600","25.53318","1.44254"
"306.40200","25.53372","1.44256"
"306.40800","25.53420","1.44260"
"306.41400","25.53473","1.44280"
"306.42000","25.53522","1.44307"
"306.42600","25.53569","1.44331"
"306.43200","25.53623","1.44360"
"306.43800","25.53671","1.44403"
"306.44400","25.53719","1.44468"
"306.45000","25.53772","1.44539"
"306.45600","25.53820","1.44594"
"306.46200","25.53868","1.44646"
"306.46800","25.53922","1.44687"
"306.47400","25.53970","1.44698"
"306.48000","25.54024","1.44701"
"306.48600","25.54071","1.44688"
"306.49200","25.54125","1.44649"
"306.49800","25.54173","1.44612"
"306.50400","25.54221","1.44569"
"306.51000","25.54275","1.44527"
"306.51600","25.54323","1.44495"
"306.52200","25.54370","1.44458"
"306.52800","25.54424","1.44437"
"306.53400","25.54472","1.44439"
"306.54000","25.54520","1.44430"
"306.54600","25.54573","1.44428"
"306.55200","25.54622","1.44440"
"306.55800","25.54669","1.44434"
"306.56400","25.54723","1.44433"
"306.57000","25.54771","1.44444"
"306.57600","25.54819","1.44449"
"306.58200","25.54873","1.44459"
"306.58800","25.54921","1.44464"
"306.59400","25.54968","1.44463"
"306.60000","25.55016","1.44493"
"306.60600","25.55070","1.44540"
"306.61200","25.55118","1.44604"
"306.61800","25.55171","1.44690"
"306.62400","25.55219","1.44764"
"306.63000","25.55273","1.44821"
"306.63600","25.55321","1.44877"
"306.64200","25.55375","1.44908"
"306.64800","25.55422","1.44923"
"306.65400","25.55470","1.44925"
"306.66000","25.55524","1.44888"
"306.66600","25.55572","1.44838"
"306.67200","25.55620","1.44779"
"306.67800","25.55668","1.44718"
"306.68400","25.55721","1.44669"
"306.69000","25.55769","1.44621"
"306.69600","25.55817","1.44583"
"306.70200","25.55871","1.44563"
"306.70800","25.55919","1.44553"
"306.71400","25.55967","1.44559"
"306.72000","25.56015","1.44568"
"306.72600","25.56068","1.44574"
"306.73200","25.56116","1.44599"
"306.73800","25.56164","1.44618"
"306.74400","25.56218","1.44624"
"306.75000","25.56265","1.44636"
"306.75600","25.56314","1.44645"
"306.76200","25.56367","1.44661"
"306.76800","25.56415","1.44694"
"306.77400","25.56463","1.44731"
"306.78000","25.56517","1.44784"
"306.78600","25.56565","1.44853"
"306.79200","25.56613","1.44911"
"306.79800","25.56666","1.44980"
"306.80400","25.56714","1.45050"
"306.81000","25.56768","1.45101"
"306.81600","25.56816","1.45147"
"306.82200","25.56863","1.45173"
"306.82800","25.56917","1.45163"
"306.83400","25.56965","1.45141"
"306.84000","25.57019","1.45103"
"306.84600","25.57067","1.45053"
"306.85200","25.57115","1.45006"
"306.85800","25.57169","1.44951"
"306.86400","25.57216","1.44910"
"306.87000","25.57264","1.44891"
"306.87600","25.57318","1.44869"
"306.88200","25.57366","1.44862"
"306.88800","25.57419","1.44866"
"306.89400","25.57467","1.44869"
"306.90000","25.57521","1.44871"
"306.90600","25.57569","1.44872"
"306.91200","25.57623","1.44877"
"306.91800","25.57671","1.44884"
"306.92400","25.57725","1.44880"
"306.93000","25.57772","1.44881"
"306.93600","25.57826","1.44883"
"306.94200","25.57874","1.44890"
"306.94800","25.57922","1.44924"
"306.95400","25.57975","1.44974"
"306.96000","25.58023","1.45027"
"306.96600","25.58077","1.45097"
"306.97200","25.58125","1.45163"
"306.97800","25.58179","1.45244"
"306.98400","25.58227","1.45332"
"306.99000","25.58274","1.45379"
"306.99600","25.58328","1.45390"
"307.00200","25.58376","1.45381"
"307.00800","25.58424","1.45343"
"307.01400","25.58472","1.45286"
"307.02000","25.58520","1.45228"
"307.02600","25.58573","1.45167"
"307.03200","25.58621","1.45103"
"307.03800","25.58675","1.45044"
"307.04400","25.58723","1.45005"
"307.05000","25.58777","1.44972"
"307.05600","25.58825","1.44942"
"307.06200","25.58872","1.44931"
"307.06800","25.58926","1.44940"
"307.07400","25.58974","1.44943"
"307.08000","25.59028","1.44949"
"307.08600","25.59076","1.44965"
"307.09200","25.59130","1.44976"
"307.09800","25.59177","1.44990"
"307.10400","25.59225","1.45001"
"307.11000","25.59279","1.45018"
"307.11600","25.59327","1.45046"
"307.12200","25.59375","1.45075"
"307.12800","25.59429","1.45130"
"307.13400","25.59476","1.45194"
"307.14000","25.59524","1.45251"
"307.14600","25.59572","1.45316"
"307.15200","25.59620","1.45390"
"307.15800","25.59674","1.45454"
"307.16400","25.59721","1.45509"
"307.17000","25.59775","1.45542"
"307.17600","25.59823","1.45555"
"307.18200","25.59871","1.45556"
"307.18800","25.59925","1.45530"
"307.19400","25.59973","1.45482"
"307.20000","25.60027","1.45428"
"307.20600","25.60074","1.45351"
"307.21200","25.60128","1.45285"
"307.21800","25.60176","1.45246"
"307.22400","25.60224","1.45205"
"307.23000","25.60278","1.45191"
"307.23600","25.60325","1.45195"
"307.24200","25.60373","1.45188"
"307.24800","25.60421","1.45197"
"307.25400","25.60469","1.45208"
"307.26000","25.60517","1.45207"
"307.26600","25.60564","1.45212"
"307.27200","25.60618","1.45225"
"307.27800","25.60666","1.45238"
"307.28400","25.60714","1.45282"
"307.29000","25.60768","1.45327"
"307.29600","25.60816","1.45375"
"307.30200","25.60870","1.45444"
"307.30800","25.60917","1.45519"
"307.31400","25.60965","1.45611"
"307.32000","25.61013","1.45722"
"307.32600","25.61067","1.45803"
"307.33200","25.61115","1.45873"
"307.33800","25.61168","1.45912"
"307.34400","25.61216","1.45908"
"307.35000","25.61270","1.45883"
"307.35600","25.61324","1.45840"
"307.36200","25.61372","1.45781"
"307.36800","25.61426","1.45718"
"307.37400","25.61473","1.45647"
"307.38000","25.61521","1.45589"
"307.38600","25.61575","1.45546"
"307.39200","25.61623","1.45505"
"307.39800","25.61671","1.45477"
"307.40400","25.61724","1.45472"
"307.41000","25.61772","1.45471"
"307.41600","25.61820","1.45477"
"307.42200","25.61874","1.45495"
"307.42800","25.61922","1.45531"
"307.43400","25.61975","1.45562"
"307.44000","25.62024","1.45586"
"307.44600","25.62071","1.45621"
"307.45200","25.62125","1.45668"
"307.45800","25.62173","1.45703"
"307.46400","25.62227","1.45748"
"307.47000","25.62274","1.45814"
"307.47600","25.62328","1.45895"
"307.48200","25.62376","1.45987"
"307.48800","25.62430","1.46079"
"307.49400","25.62478","1.46178"
"307.50000","25.62531","1.46269"
"307.50600","25.62580","1.46336"
"307.51200","25.62633","1.46397"
"307.51800","25.62681","1.46441"
"307.52400","25.62735","1.46420"
"307.53000","25.62783","1.46367"
"307.53600","25.62830","1.46310"
"307.54200","25.62878","1.46229"
"307.54800","25.62926","1.46144"
"307.55400","25.62974","1.46085"
"307.56000","25.63022","1.46030"
"307.56600","25.63076","1.45987"
"307.57200","25.63124","1.45964"
"307.57800","25.63171","1.45945"
"307.58400","25.63219","1.45946"
"307.59000","25.63273","1.45949"
"307.59600","25.63321","1.45940"
"307.60200","25.63369","1.45946"
"307.60800","25.63423","1.45941"
"307.61400","25.63470","1.45926"
"307.62000","25.63524","1.45922"
"307.62600","25.63572","1.45940"
"307.63200","25.63626","1.45961"
"307.63800","25.63674","1.45989"
"307.64400","25.63721","1.46052"
"307.65000","25.63775","1.46137"
"307.65600","25.63823","1.46232"
"307.66200","25.63871","1.46345"
"307.66800","25.63919","1.46458"
"307.67400","25.63972","1.46567"
"307.68000","25.64021","1.46668"
"307.68600","25.64068","1.46726"
"307.69200","25.64122","1.46730"
"307.69800","25.64170","1.46710"
"307.70400","25.64218","1.46621"
"307.71000","25.64272","1.46522"
"307.71600","25.64319","1.46433"
"307.72200","25.64373","1.46311"
"307.72800","25.64421","1.46199"
"307.73400","25.64469","1.46128"
"307.74000","25.64522","1.46049"
"307.74600","25.64570","1.46018"
"307.75200","25.64618","1.46013"
"307.75800","25.64672","1.45987"
"307.76400","25.64720","1.45982"
"307.77000","25.64768","1.45980"
"307.77600","25.64821","1.45971"
"307.78200","25.64869","1.46014"
"307.78800","25.64917","1.46059"
"307.79400","25.64971","1.46073"
"307.80000","25.65019","1.46101"
"307.80600","25.65067","1.46145"
"307.81200","25.65115","1.46207"
"307.81800","25.65168","1.46294"
"307.82400","25.65216","1.46387"
"307.83000","25.65264","1.46482"
"307.83600","25.65318","1.46597"
"307.84200","25.65365","1.46717"
"307.84800","25.65419","1.46813"
"307.85400","25.65467","1.46894"
"307.86000","25.65515","1.46932"
"307.86600","25.65569","1.46923"
"307.87200","25.65617","1.46897"
"307.87800","25.65664","1.46869"
"307.88400","25.65713","1.46815"
"307.89000","25.65766","1.46739"
"307.89600","25.65814","1.46653"
"307.90200","25.65862","1.46568"
"307.90800","25.65916","1.46493"
"307.91400","25.65963","1.46434"
"307.92000","25.66017","1.46403"
"307.92600","25.66065","1.46391"
"307.93200","25.66119","1.46393"
"307.93800","25.66167","1.46408"
"307.94400","25.66215","1.46431"
"307.95000","25.66269","1.46455"
"307.95600","25.66316","1.46468"
"307.96200","25.66370","1.46499"
"307.96800","25.66418","1.46524"
"307.97400","25.66472","1.46546"
"307.98000","25.66519","1.46590"
"307.98600","25.66567","1.46667"
"307.99200","25.66621","1.46748"
"307.99800","25.66669","1.46828"
"308.00400","25.66723","1.46917"
"308.01000","25.66771","1.46997"
"308.01600","25.66825","1.47077"
"308.02200","25.66872","1.47151"
"308.02800","25.66920","1.47211"
"308.03400","25.66974","1.47260"
"308.04000","25.67022","1.47288"
"308.04600","25.67076","1.47286"
"308.05200","25.67123","1.47286"
"308.05800","25.67171","1.47252"
"308.06400","25.67225","1.47172"
"308.07000","25.67273","1.47102"
"308.07600","25.67321","1.47043"
"308.08200","25.67375","1.46981"
"308.08800","25.67422","1.46940"
"308.09400","25.67470","1.46920"
"308.10000","25.67524","1.46924"
"308.10600","25.67572","1.46944"
"308.11200","25.67620","1.46972"
"308.11800","25.67673","1.46997"
"308.12400","25.67721","1.47003"
"308.13000","25.67775","1.46992"
"308.13600","25.67823","1.46981"
"308.14200","25.67877","1.46994"
"308.14800","25.67924","1.47015"
"308.15400","25.67979","1.47049"
"308.16000","25.68026","1.47114"
"308.16600","25.68074","1.47191"
"308.17200","25.68128","1.47255"
"308.17800","25.68176","1.47361"
"308.18400","25.68224","1.47473"
"308.19000","25.68278","1.47567"
"308.19600","25.68325","1.47657"
"308.20200","25.68379","1.47740"
"308.20800","25.68427","1.47795"
"308.21400","25.68475","1.47812"
"308.22000","25.68522","1.47797"
"308.22600","25.68576","1.47752"
"308.23200","25.68624","1.47693"
"308.23800","25.68672","1.47623"
"308.24400","25.68726","1.47557"
"308.25000","25.68774","1.47510"
"308.25600","25.68821","1.47464"
"308.26200","25.68875","1.47414"
"308.26800","25.68923","1.47398"
"308.27400","25.68977","1.47390"
"308.28000","25.69025","1.47380"
"308.28600","25.69073","1.47375"
"308.29200","25.69126","1.47376"
"308.29800","25.69174","1.47368"
"308.30400","25.69222","1.47361"
"308.31000","25.69270","1.47347"
"308.31600","25.69324","1.47338"
"308.32200","25.69372","1.47350"
"308.32800","25.69419","1.47380"
"308.33400","25.69473","1.47414"
"308.34000","25.69521","1.47484"
"308.34600","25.69569","1.47576"
"308.35200","25.69617","1.47679"
"308.35800","25.69671","1.47797"
"308.36400","25.69718","1.47898"
"308.37000","25.69766","1.47971"
"308.37600","25.69814","1.48008"
"308.38200","25.69868","1.48017"
"308.38800","25.69916","1.48008"
"308.39400","25.69963","1.47962"
"308.40000","25.70017","1.47906"
"308.40600","25.70065","1.47842"
"308.41200","25.70113","1.47749"
"308.41800","25.70167","1.47662"
"308.42400","25.70215","1.47597"
"308.43000","25.70268","1.47540"
"308.43600","25.70316","1.47502"
"308.44200","25.70370","1.47477"
"308.44800","25.70418","1.47460"
"308.45400","25.70466","1.47453"
"308.46000","25.70519","1.47442"
"308.46600","25.70568","1.47448"
"308.47200","25.70621","1.47464"
"308.47800","25.70669","1.47480"
"308.48400","25.70717","1.47493"
"308.49000","25.70771","1.47537"
"308.49600","25.70824","1.47590"
"308.50200","25.70872","1.47660"
"308.50800","25.70920","1.47744"
"308.51400","25.70974","1.47820"
"308.52000","25.71022","1.47920"
"308.52600","25.71075","1.48046"
"308.53200","25.71124","1.48153"
"308.53800","25.71171","1.48247"
"308.54400","25.71225","1.48326"
"308.55000","25.71273","1.48353"
"308.55600","25.71327","1.48359"
"308.56200","25.71374","1.48341"
"308.56800","25.71428","1.48292"
"308.57400","25.71476","1.48241"
"308.58000","25.71524","1.48170"
"308.58600","25.71572","1.48090"
"308.59200","25.71626","1.48039"
"308.59800","25.71673","1.47990"
"308.60400","25.71721","1.47938"
"308.61000","25.71775","1.47915"
"308.61600","25.71823","1.47891"
"308.62200","25.71871","1.47882"
"308.62800","25.71925","1.47909"
"308.63400","25.71972","1.47931"
"308.64000","25.72026","1.47949"
"308.64600","25.72074","1.47981"
"308.65200","25.72122","1.47995"
"308.65800","25.72175","1.48029"
"308.66400","25.72223","1.48089"
"308.67000","25.72271","1.48143"
"308.67600","25.72319","1.48202"
"308.68200","25.72373","1.48281"
"308.68800","25.72421","1.48352"
"308.69400","25.72475","1.48440"
"308.70000","25.72523","1.48545"
"308.70600","25.72570","1.48619"
"308.71200","25.72624","1.48685"
"308.71800","25.72672","1.48747"
"308.72400","25.72725","1.48780"
"308.73000","25.72773","1.48782"
"308.73600","25.72821","1.48776"
"308.74200","25.72875","1.48778"
"308.74800","25.72923","1.48762"
"308.75400","25.72971","1.48707"
"308.76000","25.73025","1.48652"
"308.76600","25.73073","1.48606"
"308.77200","25.73126","1.48544"
"308.77800","25.73174","1.48486"
"308.78400","25.73222","1.48450"
"308.79000","25.73276","1.48434"
"308.79600","25.73330","1.48418"
"308.80200","25.73377","1.48398"
"308.80800","25.73425","1.48404"
"308.81400","25.73479","1.48400"
"308.82000","25.73527","1.48406"
"308.82600","25.73575","1.48431"
"308.83200","25.73622","1.48459"
"308.83800","25.73670","1.48493"
"308.84400","25.73724","1.48528"
"308.85000","25.73772","1.48575"
"308.85600","25.73820","1.48652"
"308.86200","25.73868","1.48731"
"308.86800","25.73921","1.48817"
"308.87400","25.73969","1.48930"
"308.88000","25.74017","1.49040"
"308.88600","25.74065","1.49126"
"308.89200","25.74119","1.49204"
"308.89800","25.74166","1.49263"
"308.90400","25.74220","1.49284"
"308.91000","25.74268","1.49291"
"308.91600","25.74316","1.49288"
"308.92200","25.74370","1.49242"
"308.92800","25.74418","1.49180"
"308.93400","25.74472","1.49116"
"308.94000","25.74519","1.49046"
"308.94600","25.74567","1.48976"
"308.95200","25.74615","1.48915"
"308.95800","25.74663","1.48858"
"308.96400","25.74717","1.48818"
"308.97000","25.74764","1.48791"
"308.97600","25.74813","1.48772"
"308.98200","25.74860","1.48771"
"308.98800","25.74914","1.48781"
"308.99400","25.74962","1.48791"
"309.00000","25.75016","1.48819"
"309.00600","25.75063","1.48856"
"309.01200","25.75111","1.48896"
"309.01800","25.75165","1.48944"
"309.02400","25.75213","1.49018"
"309.03000","25.75267","1.49116"
"309.03600","25.75315","1.49218"
"309.04200","25.75368","1.49318"
"309.04800","25.75416","1.49408"
"309.05400","25.75470","1.49507"
"309.06000","25.75524","1.49575"
"309.06600","25.75572","1.49594"
"309.07200","25.75626","1.49609"
"309.07800","25.75673","1.49593"
"309.08400","25.75727","1.49522"
"309.09000","25.75775","1.49377"
"309.09600","25.75829","1.49188"
"309.10200","25.75877","1.49038"
"309.10800","25.75930","1.48845"
"309.11400","25.75978","1.48678"
"309.12000","25.76026","1.48609"
"309.12600","25.76080","1.48501"
"309.13200","25.76128","1.48418"
"309.13800","25.76176","1.48433"
"309.14400","25.76229","1.48424"
"309.15000","25.76277","1.48435"
"309.15600","25.76325","1.48489"
"309.16200","25.76373","1.48501"
"309.16800","25.76427","1.48522"
"309.17400","25.76474","1.48560"
"309.18000","25.76522","1.48559"
"309.18600","25.76576","1.48607"
"309.19200","25.76624","1.48669"
"309.19800","25.76672","1.48727"
"309.20400","25.76726","1.48836"
"309.21000","25.76774","1.48931"
"309.21600","25.76827","1.49003"
"309.22200","25.76875","1.49099"
"309.22800","25.76923","1.49176"
"309.23400","25.76977","1.49235"
"309.24000","25.77024","1.49289"
"309.24600","25.77078","1.49295"
"309.25200","25.77126","1.49281"
"309.25800","25.77174","1.49260"
"309.26400","25.77222","1.49193"
"309.27000","25.77276","1.49141"
"309.27600","25.77324","1.49120"
"309.28200","25.77372","1.49068"
"309.28800","25.77425","1.49035"
"309.29400","25.77473","1.49019"
"309.30000","25.77521","1.48988"
"309.30600","25.77569","1.48981"
"309.31200","25.77622","1.48982"
"309.31800","25.77670","1.48983"
"309.32400","25.77718","1.49017"
"309.33000","25.77772","1.49037"
"309.33600","25.77820","1.49039"
"309.34200","25.77874","1.49063"
"309.34800","25.77921","1.49070"
"309.35400","25.77975","1.49068"
"309.36000","25.78023","1.49102"
"309.36600","25.78077","1.49157"
"309.37200","25.78125","1.49220"
"309.37800","25.78178","1.49288"
"309.38400","25.78226","1.49357"
"309.39000","25.78274","1.49442"
"309.39600","25.78322","1.49536"
"309.40200","25.78376","1.49611"
"309.40800","25.78424","1.49678"
"309.41400","25.78472","1.49733"
"309.42000","25.78519","1.49743"
"309.42600","25.78567","1.49732"
"309.43200","25.78621","1.49704"
"309.43800","25.78669","1.49646"
"309.44400","25.78717","1.49580"
"309.45000","25.78771","1.49533"
"309.45600","25.78818","1.49500"
"309.46200","25.78866","1.49461"
"309.46800","25.78920","1.49444"
"309.47400","25.78968","1.49445"
"309.48000","25.79016","1.49444"
"309.48600","25.79070","1.49422"
"309.49200","25.79117","1.49404"
"309.49800","25.79171","1.49401"
"309.50400","25.79219","1.49411"
"309.51000","25.79267","1.49423"
"309.51600","25.79320","1.49457"
"309.52200","25.79368","1.49490"
"309.52800","25.79422","1.49511"
"309.53400","25.79470","1.49541"
"309.54000","25.79518","1.49599"
"309.54600","25.79572","1.49665"
"309.55200","25.79619","1.49722"
"309.55800","25.79667","1.49798"
"309.56400","25.79715","1.49890"
"309.57000","25.79763","1.49964"
"309.57600","25.79817","1.50027"
"309.58200","25.79865","1.50070"
"309.58800","25.79913","1.50092"
"309.59400","25.79966","1.50102"
"309.60000","25.80014","1.50086"
"309.60600","25.80068","1.50055"
"309.61200","25.80116","1.50017"
"309.61800","25.80170","1.49952"
"309.62400","25.80217","1.49883"
"309.63000","25.80271","1.49832"
"309.63600","25.80319","1.49795"
"309.64200","25.80373","1.49761"
"309.64800","25.80427","1.49740"
"309.65400","25.80474","1.49722"
"309.66000","25.80528","1.49721"
"309.66600","25.80576","1.49745"
"309.67200","25.80630","1.49773"
"309.67800","25.80678","1.49795"
"309.68400","25.80726","1.49827"
"309.69000","25.80779","1.49855"
"309.69600","25.80827","1.49875"
"309.70200","25.80875","1.49899"
"309.70800","25.80923","1.49937"
"309.71400","25.80971","1.49989"
"309.72000","25.81025","1.50067"
"309.72600","25.81072","1.50148"
"309.73200","25.81120","1.50237"
"309.73800","25.81174","1.50326"
"309.74400","25.81222","1.50400"
"309.75000","25.81269","1.50447"
"309.75600","25.81323","1.50463"
"309.76200","25.81371","1.50456"
"309.76800","25.81425","1.50429"
"309.77400","25.81473","1.50404"
"309.78000","25.81527","1.50365"
"309.78600","25.81574","1.50302"
"309.79200","25.81628","1.50255"
"309.79800","25.81676","1.50206"
"309.80400","25.81724","1.50162"
"309.81000","25.81778","1.50146"
"309.81600","25.81825","1.50143"
"309.82200","25.81874","1.50139"
"309.82800","25.81927","1.50139"
"309.83400","25.81975","1.50141"
"309.84000","25.82023","1.50147"
"309.84600","25.82071","1.50160"
"309.85200","25.82119","1.50168"
"309.85800","25.82172","1.50195"
"309.86400","25.82220","1.50221"
"309.87000","25.82268","1.50234"
"309.87600","25.82322","1.50274"
"309.88200","25.82370","1.50341"
"309.88800","25.82418","1.50398"
"309.89400","25.82471","1.50455"
"309.90000","25.82519","1.50532"
"309.90600","25.82567","1.50576"
"309.91200","25.82621","1.50598"
"309.91800","25.82668","1.50619"
"309.92400","25.82722","1.50603"
"309.93000","25.82770","1.50583"
"309.93600","25.82818","1.50559"
"309.94200","25.82872","1.50502"
"309.94800","25.82920","1.50456"
"309.95400","25.82974","1.50422"
"309.96000","25.83021","1.50370"
"309.96600","25.83069","1.50334"
"309.97200","25.83123","1.50312"
"309.97800","25.83171","1.50268"
"309.98400","25.83219","1.50255"
"309.99000","25.83266","1.50271"
"309.99600","25.83320","1.50266"
"310.00200","25.83368","1.50271"
"310.00800","25.83416","1.50271"
"310.01400","25.83464","1.50264"
"310.02000","25.83512","1.50272"
"310.02600","25.83565","1.50280"
"310.03200","25.83613","1.50300"
"310.03800","25.83667","1.50349"
"310.04400","25.83715","1.50388"
"310.05000","25.83763","1.50420"
"310.05600","25.83817","1.50485"
"310.06200","25.83864","1.50564"
"310.06800","25.83918","1.50631"
"310.07400","25.83966","1.50715"
"310.08000","25.84020","1.50810"
"310.08600","25.84068","1.50900"
"310.09200","25.84122","1.50976"
"310.09800","25.84169","1.51022"
"310.10400","25.84217","1.51029"
"310.11000","25.84271","1.51011"
"310.11600","25.84319","1.50966"
"310.12200","25.84367","1.50919"
"310.12800","25.84414","1.50858"
"310.13400","25.84468","1.50790"
"310.14000","25.84516","1.50725"
"310.14600","25.84570","1.50680"
"310.15200","25.84618","1.50641"
"310.15800","25.84672","1.50605"
"310.16400","25.84720","1.50591"
"310.17000","25.84767","1.50590"
"310.17600","25.84821","1.50590"
"310.18200","25.84869","1.50580"
"310.18800","25.84917","1.50572"
"310.19400","25.84970","1.50563"
"310.20000","25.85018","1.50564"
"310.20600","25.85072","1.50600"
"310.21200","25.85120","1.50664"
"310.21800","25.85174","1.50732"
"310.22400","25.85222","1.50818"
"310.23000","25.85275","1.50912"
"310.23600","25.85324","1.51018"
"310.24200","25.85371","1.51128"
"310.24800","25.85425","1.51208"
"310.25400","25.85473","1.51289"
"310.26000","25.85521","1.51373"
"310.26600","25.85575","1.51427"
"310.27200","25.85622","1.51464"
"310.27800","25.85670","1.51487"
"310.28400","25.85724","1.51483"
"310.29000","25.85772","1.51466"
"310.29600","25.85826","1.51409"
"310.30200","25.85873","1.51335"
"310.30800","25.85927","1.51273"
"310.31400","25.85975","1.51203"
"310.32000","25.86029","1.51117"
"310.32600","25.86077","1.51075"
"310.33200","25.86124","1.51040"
"310.33800","25.86178","1.50999"
"310.34400","25.86226","1.50985"
"310.35000","25.86274","1.50988"
"310.35600","25.86328","1.51005"
"310.36200","25.86376","1.51036"
"310.36800","25.86423","1.51069"
"310.37400","25.86477","1.51121"
"310.38000","25.86525","1.51174"
"310.38600","25.86573","1.51229"
"310.39200","25.86621","1.51306"
"310.39800","25.86675","1.51394"
"310.40400","25.86722","1.51479"
"310.41000","25.86770","1.51569"
"310.41600","25.86824","1.51688"
"310.42200","25.86872","1.51796"
"310.42800","25.86920","1.51880"
"310.43400","25.86974","1.51977"
"310.44000","25.87021","1.52053"
"310.44600","25.87075","1.52076"
"310.45200","25.87123","1.52063"
"310.45800","25.87171","1.52025"
"310.46400","25.87219","1.51955"
"310.47000","25.87273","1.51855"
"310.47600","25.87320","1.51757"
"310.48200","25.87368","1.51673"
"310.48800","25.87422","1.51610"
"310.49400","25.87470","1.51561"
"310.50000","25.87518","1.51528"
"310.50600","25.87572","1.51532"
"310.51200","25.87619","1.51516"
"310.51800","25.87667","1.51498"
"310.52400","25.87721","1.51518"
"310.53000","25.87769","1.51544"
"310.53600","25.87817","1.51550"
"310.54200","25.87864","1.51600"
"310.54800","25.87918","1.51681"
"310.55400","25.87966","1.51765"
"310.56000","25.88014","1.51847"
"310.56600","25.88068","1.51918"
"310.57200","25.88116","1.52000"
"310.57800","25.88169","1.52097"
"310.58400","25.88217","1.52197"
"310.59000","25.88265","1.52299"
"310.59600","25.88319","1.52405"
"310.60200","25.88367","1.52489"
