End date,"11/4/2016"
Specimen label,""
Maximum Load,"1.49282",N

Time,Extension,Load
(s),(mm),(N)
"149.20200","12.43359","0.54985"
"149.20799","12.43407","0.55004"
"149.21400","12.43455","0.55012"
"149.22000","12.43509","0.55021"
"149.22600","12.43556","0.55036"
"149.23199","12.43610","0.55054"
"149.23801","12.43658","0.55062"
"149.24400","12.43706","0.55066"
"149.25000","12.43760","0.55075"
"149.25600","12.43808","0.55089"
"149.26199","12.43861","0.55101"
"149.26801","12.43909","0.55116"
"149.27400","12.43963","0.55126"
"149.28000","12.44011","0.55130"
"149.28600","12.44059","0.55143"
"149.29201","12.44112","0.55160"
"149.29800","12.44160","0.55171"
"149.30400","12.44208","0.55175"
"149.31000","12.44256","0.55184"
"149.31599","12.44310","0.55193"
"149.32201","12.44358","0.55200"
"149.32800","12.44405","0.55205"
"149.33400","12.44453","0.55213"
"149.34000","12.44507","0.55216"
"149.34599","12.44555","0.55211"
"149.35201","12.44609","0.55210"
"149.35800","12.44657","0.55222"
"149.36400","12.44710","0.55243"
"149.37000","12.44758","0.55269"
"149.37601","12.44806","0.55293"
"149.38200","12.44860","0.55316"
"149.38800","12.44914","0.55328"
"149.39400","12.44962","0.55335"
"149.39999","12.45015","0.55343"
"149.40601","12.45063","0.55353"
"149.41200","12.45117","0.55373"
"149.41800","12.45165","0.55390"
"149.42400","12.45213","0.55407"
"149.42999","12.45267","0.55419"
"149.43600","12.45314","0.55427"
"149.44200","12.45368","0.55441"
"149.44800","12.45416","0.55471"
"149.45399","12.45464","0.55498"
"149.46001","12.45518","0.55502"
"149.46600","12.45566","0.55493"
"149.47200","12.45613","0.55493"
"149.47800","12.45667","0.55488"
"149.48399","12.45715","0.55482"
"149.49001","12.45763","0.55480"
"149.49600","12.45817","0.55485"
"149.50200","12.45864","0.55494"
"149.50800","12.45912","0.55511"
"149.51401","12.45960","0.55547"
"149.52000","12.46014","0.55565"
"149.52600","12.46062","0.55575"
"149.53200","12.46116","0.55590"
"149.53799","12.46163","0.55605"
"149.54401","12.46217","0.55634"
"149.55000","12.46265","0.55668"
"149.55600","12.46319","0.55693"
"149.56200","12.46367","0.55724"
"149.56799","12.46420","0.55749"
"149.57401","12.46468","0.55763"
"149.58000","12.46516","0.55773"
"149.58600","12.46570","0.55772"
"149.59200","12.46618","0.55784"
"149.59801","12.46666","0.55800"
"149.60400","12.46719","0.55822"
"149.61000","12.46767","0.55857"
"149.61600","12.46815","0.55900"
"149.62199","12.46863","0.55924"
"149.62801","12.46917","0.55951"
"149.63400","12.46965","0.55973"
"149.64000","12.47012","0.55978"
"149.64600","12.47066","0.55994"
"149.65199","12.47114","0.56009"
"149.65800","12.47162","0.56006"
"149.66400","12.47216","0.56001"
"149.67000","12.47264","0.56005"
"149.67599","12.47311","0.56014"
"149.68201","12.47365","0.56026"
"149.68800","12.47413","0.56043"
"149.69400","12.47461","0.56058"
"149.70000","12.47515","0.56069"
"149.70599","12.47563","0.56086"
"149.71201","12.47610","0.56114"
"149.71800","12.47664","0.56143"
"149.72400","12.47712","0.56154"
"149.73000","12.47760","0.56152"
"149.73599","12.47808","0.56159"
"149.74200","12.47861","0.56176"
"149.74800","12.47909","0.56199"
"149.75400","12.47957","0.56210"
"149.75999","12.48005","0.56226"
"149.76601","12.48059","0.56244"
"149.77200","12.48106","0.56263"
"149.77800","12.48154","0.56283"
"149.78400","12.48208","0.56310"
"149.78999","12.48256","0.56341"
"149.79601","12.48304","0.56364"
"149.80200","12.48358","0.56391"
"149.80800","12.48405","0.56413"
"149.81400","12.48453","0.56434"
"149.82001","12.48507","0.56454"
"149.82600","12.48555","0.56489"
"149.83200","12.48609","0.56529"
"149.83800","12.48657","0.56550"
"149.84399","12.48710","0.56570"
"149.85001","12.48758","0.56590"
"149.85600","12.48812","0.56598"
"149.86200","12.48860","0.56591"
"149.86800","12.48914","0.56594"
"149.87399","12.48961","0.56610"
"149.88000","12.49015","0.56608"
"149.88600","12.49063","0.56604"
"149.89200","12.49111","0.56627"
"149.89799","12.49165","0.56654"
"149.90401","12.49213","0.56676"
"149.91000","12.49260","0.56703"
"149.91600","12.49314","0.56717"
"149.92200","12.49362","0.56734"
"149.92799","12.49416","0.56759"
"149.93401","12.49464","0.56793"
"149.94000","12.49512","0.56825"
"149.94600","12.49565","0.56843"
"149.95200","12.49613","0.56858"
"149.95799","12.49667","0.56889"
"149.96400","12.49715","0.56891"
"149.97000","12.49763","0.56878"
"149.97600","12.49816","0.56891"
"149.98199","12.49864","0.56920"
"149.98801","12.49918","0.56934"
"149.99400","12.49966","0.56949"
"150.00000","12.50020","0.56974"
"150.00600","12.50068","0.56983"
"150.01199","12.50121","0.56990"
"150.01801","12.50169","0.57015"
"150.02400","12.50217","0.57052"
"150.03000","12.50265","0.57078"
"150.03600","12.50319","0.57086"
"150.04201","12.50367","0.57114"
"150.04800","12.50414","0.57142"
"150.05400","12.50462","0.57166"
"150.06000","12.50516","0.57186"
"150.06599","12.50564","0.57190"
"150.07201","12.50612","0.57182"
"150.07800","12.50660","0.57187"
"150.08400","12.50713","0.57210"
"150.09000","12.50761","0.57240"
"150.09599","12.50815","0.57273"
"150.10201","12.50863","0.57308"
"150.10800","12.50911","0.57335"
"150.11400","12.50964","0.57346"
"150.12000","12.51012","0.57370"
"150.12601","12.51066","0.57399"
"150.13200","12.51114","0.57406"
"150.13800","12.51162","0.57416"
"150.14400","12.51216","0.57443"
"150.14999","12.51263","0.57459"
"150.15601","12.51311","0.57474"
"150.16200","12.51365","0.57500"
"150.16800","12.51413","0.57527"
"150.17400","12.51461","0.57546"
"150.17999","12.51509","0.57553"
"150.18600","12.51562","0.57556"
"150.19200","12.51610","0.57560"
"150.19800","12.51658","0.57567"
"150.20399","12.51712","0.57589"
"150.21001","12.51760","0.57609"
"150.21600","12.51807","0.57623"
"150.22200","12.51855","0.57638"
"150.22800","12.51909","0.57657"
"150.23399","12.51957","0.57678"
"150.24001","12.52005","0.57686"
"150.24600","12.52059","0.57696"
"150.25200","12.52106","0.57727"
"150.25800","12.52160","0.57765"
"150.26401","12.52208","0.57783"
"150.27000","12.52262","0.57803"
"150.27600","12.52310","0.57828"
"150.28200","12.52363","0.57834"
"150.28799","12.52411","0.57846"
"150.29401","12.52459","0.57868"
"150.30000","12.52507","0.57886"
"150.30600","12.52561","0.57899"
"150.31200","12.52609","0.57919"
"150.31799","12.52656","0.57938"
"150.32401","12.52704","0.57942"
"150.33000","12.52758","0.57952"
"150.33600","12.52806","0.57982"
"150.34200","12.52854","0.58010"
"150.34801","12.52902","0.58014"
"150.35400","12.52955","0.58025"
"150.36000","12.53003","0.58046"
"150.36600","12.53051","0.58070"
"150.37199","12.53099","0.58091"
"150.37801","12.53153","0.58111"
"150.38400","12.53201","0.58135"
"150.39000","12.53248","0.58145"
"150.39600","12.53302","0.58152"
"150.40199","12.53356","0.58162"
"150.40800","12.53404","0.58174"
"150.41400","12.53458","0.58180"
"150.42000","12.53512","0.58177"
"150.42599","12.53559","0.58183"
"150.43201","12.53613","0.58193"
"150.43800","12.53661","0.58194"
"150.44400","12.53715","0.58187"
"150.45000","12.53763","0.58182"
"150.45599","12.53810","0.58190"
"150.46201","12.53864","0.58185"
"150.46800","12.53912","0.58192"
"150.47400","12.53960","0.58212"
"150.48000","12.54014","0.58227"
"150.48599","12.54062","0.58238"
"150.49200","12.54109","0.58260"
"150.49800","12.54163","0.58277"
"150.50400","12.54211","0.58294"
"150.50999","12.54265","0.58319"
"150.51601","12.54313","0.58343"
"150.52200","12.54361","0.58368"
"150.52800","12.54414","0.58393"
"150.53400","12.54462","0.58419"
"150.53999","12.54516","0.58441"
"150.54601","12.54564","0.58445"
"150.55200","12.54618","0.58447"
"150.55800","12.54665","0.58464"
"150.56400","12.54719","0.58483"
"150.57001","12.54767","0.58501"
"150.57600","12.54821","0.58515"
"150.58200","12.54869","0.58525"
"150.58800","12.54917","0.58542"
"150.59399","12.54964","0.58560"
"150.60001","12.55012","0.58572"
"150.60600","12.55060","0.58582"
"150.61200","12.55114","0.58585"
"150.61800","12.55162","0.58586"
"150.62399","12.55210","0.58593"
"150.63000","12.55263","0.58598"
"150.63600","12.55311","0.58597"
"150.64200","12.55365","0.58603"
"150.64799","12.55413","0.58611"
"150.65401","12.55467","0.58613"
"150.66000","12.55514","0.58615"
"150.66600","12.55562","0.58617"
"150.67200","12.55616","0.58635"
"150.67799","12.55664","0.58650"
"150.68401","12.55718","0.58663"
"150.69000","12.55766","0.58680"
"150.69600","12.55819","0.58694"
"150.70200","12.55867","0.58706"
"150.70799","12.55921","0.58716"
"150.71400","12.55969","0.58730"
"150.72000","12.56017","0.58739"
"150.72600","12.56071","0.58751"
"150.73199","12.56118","0.58765"
"150.73801","12.56166","0.58781"
"150.74400","12.56220","0.58796"
"150.75000","12.56268","0.58809"
"150.75600","12.56316","0.58821"
"150.76199","12.56363","0.58827"
"150.76801","12.56411","0.58833"
"150.77400","12.56465","0.58831"
"150.78000","12.56513","0.58826"
"150.78600","12.56561","0.58830"
"150.79201","12.56608","0.58836"
"150.79800","12.56656","0.58842"
"150.80400","12.56710","0.58853"
"150.81000","12.56758","0.58868"
"150.81599","12.56806","0.58878"
"150.82201","12.56860","0.58891"
"150.82800","12.56907","0.58907"
"150.83400","12.56955","0.58919"
"150.84000","12.57009","0.58927"
"150.84599","12.57057","0.58934"
"150.85201","12.57111","0.58947"
"150.85800","12.57159","0.58959"
"150.86400","12.57206","0.58958"
"150.87000","12.57254","0.58962"
"150.87601","12.57302","0.58974"
"150.88200","12.57356","0.58977"
"150.88800","12.57404","0.58971"
"150.89400","12.57452","0.58970"
"150.89999","12.57505","0.58977"
"150.90601","12.57553","0.58988"
"150.91200","12.57601","0.58994"
"150.91800","12.57655","0.59004"
"150.92400","12.57703","0.59017"
"150.92999","12.57757","0.59025"
"150.93600","12.57804","0.59034"
"150.94200","12.57852","0.59044"
"150.94800","12.57906","0.59050"
"150.95399","12.57954","0.59059"
"150.96001","12.58008","0.59062"
"150.96600","12.58055","0.59064"
"150.97200","12.58109","0.59061"
"150.97800","12.58157","0.59055"
"150.98399","12.58211","0.59056"
"150.99001","12.58259","0.59065"
"150.99600","12.58313","0.59077"
"151.00200","12.58360","0.59092"
"151.00800","12.58414","0.59108"
"151.01401","12.58462","0.59118"
"151.02000","12.58510","0.59120"
"151.02600","12.58564","0.59126"
"151.03200","12.58612","0.59132"
"151.03799","12.58665","0.59139"
"151.04401","12.58713","0.59151"
"151.05000","12.58767","0.59163"
"151.05600","12.58815","0.59173"
"151.06200","12.58869","0.59183"
"151.06799","12.58916","0.59192"
"151.07401","12.58964","0.59205"
"151.08000","12.59018","0.59214"
"151.08600","12.59066","0.59221"
"151.09200","12.59114","0.59226"
"151.09801","12.59168","0.59230"
"151.10400","12.59215","0.59233"
"151.11000","12.59263","0.59239"
"151.11600","12.59317","0.59243"
"151.12199","12.59365","0.59246"
"151.12801","12.59413","0.59241"
"151.13400","12.59467","0.59237"
"151.14000","12.59514","0.59237"
"151.14600","12.59562","0.59237"
"151.15199","12.59610","0.59240"
"151.15800","12.59664","0.59244"
"151.16400","12.59712","0.59251"
"151.17000","12.59766","0.59257"
"151.17599","12.59813","0.59266"
"151.18201","12.59861","0.59272"
"151.18800","12.59915","0.59274"
"151.19400","12.59963","0.59280"
"151.20000","12.60017","0.59288"
"151.20599","12.60064","0.59298"
"151.21201","12.60118","0.59307"
"151.21800","12.60166","0.59314"
"151.22400","12.60220","0.59326"
"151.23000","12.60268","0.59340"
"151.23599","12.60316","0.59356"
"151.24200","12.60363","0.59369"
"151.24800","12.60417","0.59379"
"151.25400","12.60465","0.59391"
"151.25999","12.60513","0.59399"
"151.26601","12.60567","0.59406"
"151.27200","12.60614","0.59407"
"151.27800","12.60662","0.59404"
"151.28400","12.60716","0.59396"
"151.28999","12.60764","0.59392"
"151.29601","12.60812","0.59391"
"151.30200","12.60866","0.59390"
"151.30800","12.60913","0.59391"
"151.31400","12.60961","0.59394"
"151.32001","12.61015","0.59394"
"151.32600","12.61063","0.59387"
"151.33200","12.61111","0.59386"
"151.33800","12.61165","0.59389"
"151.34399","12.61212","0.59393"
"151.35001","12.61260","0.59400"
"151.35600","12.61314","0.59412"
"151.36200","12.61362","0.59427"
"151.36800","12.61410","0.59450"
"151.37399","12.61463","0.59469"
"151.38000","12.61511","0.59485"
"151.38600","12.61559","0.59492"
"151.39200","12.61613","0.59496"
"151.39799","12.61661","0.59503"
"151.40401","12.61709","0.59510"
"151.41000","12.61756","0.59517"
"151.41600","12.61804","0.59526"
"151.42200","12.61858","0.59529"
"151.42799","12.61906","0.59524"
"151.43401","12.61954","0.59533"
"151.44000","12.62002","0.59547"
"151.44600","12.62055","0.59555"
"151.45200","12.62103","0.59557"
"151.45799","12.62151","0.59562"
"151.46400","12.62205","0.59565"
"151.47000","12.62253","0.59564"
"151.47600","12.62307","0.59564"
"151.48199","12.62360","0.59571"
"151.48801","12.62408","0.59581"
"151.49400","12.62462","0.59586"
"151.50000","12.62510","0.59594"
"151.50600","12.62558","0.59600"
"151.51199","12.62611","0.59599"
"151.51801","12.62659","0.59594"
"151.52400","12.62713","0.59598"
"151.53000","12.62761","0.59603"
"151.53600","12.62809","0.59614"
"151.54201","12.62863","0.59626"
"151.54800","12.62910","0.59638"
"151.55400","12.62964","0.59653"
"151.56000","12.63012","0.59664"
"151.56599","12.63060","0.59679"
"151.57201","12.63114","0.59685"
"151.57800","12.63162","0.59684"
"151.58400","12.63215","0.59679"
"151.59000","12.63263","0.59671"
"151.59599","12.63311","0.59662"
"151.60201","12.63365","0.59657"
"151.60800","12.63413","0.59661"
"151.61400","12.63466","0.59674"
"151.62000","12.63514","0.59681"
"151.62601","12.63568","0.59694"
"151.63200","12.63616","0.59707"
"151.63800","12.63670","0.59707"
"151.64400","12.63718","0.59700"
"151.64999","12.63765","0.59692"
"151.65601","12.63819","0.59687"
"151.66200","12.63867","0.59693"
"151.66800","12.63915","0.59708"
"151.67400","12.63963","0.59724"
"151.67999","12.64017","0.59738"
"151.68600","12.64064","0.59747"
"151.69200","12.64112","0.59758"
"151.69800","12.64166","0.59776"
"151.70399","12.64214","0.59788"
"151.71001","12.64262","0.59792"
"151.71600","12.64316","0.59802"
"151.72200","12.64363","0.59814"
"151.72800","12.64411","0.59813"
"151.73399","12.64465","0.59815"
"151.74001","12.64513","0.59824"
"151.74600","12.64567","0.59836"
"151.75200","12.64614","0.59846"
"151.75800","12.64662","0.59849"
"151.76401","12.64716","0.59848"
"151.77000","12.64764","0.59848"
"151.77600","12.64818","0.59842"
"151.78200","12.64865","0.59842"
"151.78799","12.64919","0.59843"
"151.79401","12.64967","0.59839"
"151.80000","12.65015","0.59846"
"151.80600","12.65063","0.59861"
"151.81200","12.65117","0.59880"
"151.81799","12.65164","0.59884"
"151.82401","12.65212","0.59897"
"151.83000","12.65266","0.59919"
"151.83600","12.65314","0.59934"
"151.84200","12.65368","0.59955"
"151.84801","12.65416","0.59974"
"151.85400","12.65463","0.59987"
"151.86000","12.65517","0.59997"
"151.86600","12.65565","0.60008"
"151.87199","12.65613","0.60017"
"151.87801","12.65667","0.60018"
"151.88400","12.65715","0.60018"
"151.89000","12.65762","0.60026"
"151.89600","12.65810","0.60040"
"151.90199","12.65864","0.60049"
"151.90800","12.65912","0.60048"
"151.91400","12.65966","0.60053"
"151.92000","12.66013","0.60055"
"151.92599","12.66061","0.60056"
"151.93201","12.66115","0.60073"
"151.93800","12.66163","0.60083"
"151.94400","12.66211","0.60095"
"151.95000","12.66265","0.60109"
"151.95599","12.66312","0.60123"
"151.96201","12.66360","0.60128"
"151.96800","12.66408","0.60132"
"151.97400","12.66456","0.60140"
"151.98000","12.66510","0.60135"
"151.98599","12.66558","0.60134"
"151.99200","12.66611","0.60143"
"151.99800","12.66659","0.60157"
"152.00400","12.66713","0.60163"
"152.00999","12.66761","0.60165"
"152.01601","12.66815","0.60166"
"152.02200","12.66862","0.60167"
"152.02800","12.66910","0.60171"
"152.03400","12.66958","0.60185"
"152.03999","12.67006","0.60191"
"152.04601","12.67060","0.60193"
"152.05200","12.67108","0.60199"
"152.05800","12.67156","0.60214"
"152.06400","12.67209","0.60228"
"152.07001","12.67257","0.60230"
"152.07600","12.67311","0.60227"
"152.08200","12.67359","0.60235"
"152.08800","12.67407","0.60239"
"152.09399","12.67460","0.60234"
"152.10001","12.67508","0.60232"
"152.10600","12.67556","0.60236"
"152.11200","12.67610","0.60231"
"152.11800","12.67658","0.60236"
"152.12399","12.67712","0.60265"
"152.13000","12.67759","0.60294"
"152.13600","12.67813","0.60315"
"152.14200","12.67867","0.60339"
"152.14799","12.67915","0.60360"
"152.15401","12.67969","0.60368"
"152.16000","12.68016","0.60380"
"152.16600","12.68070","0.60401"
"152.17200","12.68118","0.60420"
"152.17799","12.68166","0.60431"
"152.18401","12.68214","0.60436"
"152.19000","12.68268","0.60446"
"152.19600","12.68315","0.60445"
"152.20200","12.68363","0.60438"
"152.20799","12.68411","0.60437"
"152.21400","12.68465","0.60447"
"152.22000","12.68513","0.60462"
"152.22600","12.68561","0.60480"
"152.23199","12.68614","0.60501"
"152.23801","12.68662","0.60515"
"152.24400","12.68710","0.60519"
"152.25000","12.68764","0.60526"
"152.25600","12.68812","0.60538"
"152.26199","12.68865","0.60543"
"152.26801","12.68913","0.60543"
"152.27400","12.68967","0.60544"
"152.28000","12.69015","0.60545"
"152.28600","12.69063","0.60551"
"152.29201","12.69116","0.60560"
"152.29800","12.69164","0.60570"
"152.30400","12.69218","0.60577"
"152.31000","12.69266","0.60581"
"152.31599","12.69314","0.60584"
"152.32201","12.69362","0.60599"
"152.32800","12.69409","0.60608"
"152.33400","12.69463","0.60611"
"152.34000","12.69511","0.60626"
"152.34599","12.69559","0.60649"
"152.35201","12.69613","0.60660"
"152.35800","12.69661","0.60664"
"152.36400","12.69708","0.60672"
"152.37000","12.69756","0.60676"
"152.37601","12.69804","0.60675"
"152.38200","12.69858","0.60690"
"152.38800","12.69906","0.60713"
"152.39400","12.69954","0.60730"
"152.39999","12.70007","0.60740"
"152.40601","12.70055","0.60759"
"152.41200","12.70109","0.60781"
"152.41800","12.70157","0.60792"
"152.42400","12.70211","0.60800"
"152.42999","12.70259","0.60808"
"152.43600","12.70312","0.60810"
"152.44200","12.70360","0.60805"
"152.44800","12.70408","0.60802"
"152.45399","12.70456","0.60811"
"152.46001","12.70510","0.60821"
"152.46600","12.70558","0.60819"
"152.47200","12.70605","0.60830"
"152.47800","12.70659","0.60844"
"152.48399","12.70707","0.60862"
"152.49001","12.70755","0.60878"
"152.49600","12.70803","0.60893"
"152.50200","12.70856","0.60904"
"152.50800","12.70904","0.60912"
"152.51401","12.70952","0.60921"
"152.52000","12.71000","0.60927"
"152.52600","12.71054","0.60945"
"152.53200","12.71102","0.60955"
"152.53799","12.71155","0.60962"
"152.54401","12.71203","0.60966"
"152.55000","12.71251","0.60970"
"152.55600","12.71305","0.60971"
"152.56200","12.71359","0.60975"
"152.56799","12.71407","0.60983"
"152.57401","12.71460","0.60985"
"152.58000","12.71508","0.60981"
"152.58600","12.71556","0.60982"
"152.59200","12.71610","0.60991"
"152.59801","12.71658","0.61011"
"152.60400","12.71711","0.61037"
"152.61000","12.71759","0.61061"
"152.61600","12.71807","0.61079"
"152.62199","12.71855","0.61094"
"152.62801","12.71909","0.61105"
"152.63400","12.71957","0.61120"
"152.64000","12.72010","0.61136"
"152.64600","12.72058","0.61141"
"152.65199","12.72106","0.61147"
"152.65800","12.72160","0.61162"
"152.66400","12.72208","0.61172"
"152.67000","12.72262","0.61169"
"152.67599","12.72309","0.61167"
"152.68201","12.72357","0.61184"
"152.68800","12.72411","0.61201"
"152.69400","12.72459","0.61214"
"152.70000","12.72513","0.61229"
"152.70599","12.72561","0.61233"
"152.71201","12.72614","0.61230"
"152.71800","12.72662","0.61235"
"152.72400","12.72716","0.61249"
"152.73000","12.72764","0.61259"
"152.73599","12.72812","0.61263"
"152.74200","12.72865","0.61267"
"152.74800","12.72913","0.61287"
"152.75400","12.72961","0.61297"
"152.75999","12.73009","0.61282"
"152.76601","12.73063","0.61279"
"152.77200","12.73110","0.61305"
"152.77800","12.73158","0.61332"
"152.78400","12.73212","0.61339"
"152.78999","12.73260","0.61346"
"152.79601","12.73314","0.61368"
"152.80200","12.73362","0.61395"
"152.80800","12.73409","0.61420"
"152.81400","12.73463","0.61439"
"152.82001","12.73511","0.61444"
"152.82600","12.73565","0.61447"
"152.83200","12.73613","0.61475"
"152.83800","12.73666","0.61512"
"152.84399","12.73714","0.61518"
"152.85001","12.73768","0.61496"
"152.85600","12.73816","0.61495"
"152.86200","12.73870","0.61520"
"152.86800","12.73918","0.61545"
"152.87399","12.73965","0.61553"
"152.88000","12.74019","0.61561"
"152.88600","12.74067","0.61578"
"152.89200","12.74115","0.61607"
"152.89799","12.74169","0.61636"
"152.90401","12.74217","0.61647"
"152.91000","12.74264","0.61646"
"152.91600","12.74312","0.61633"
"152.92200","12.74360","0.61621"
"152.92799","12.74414","0.61613"
"152.93401","12.74462","0.61600"
"152.94000","12.74510","0.61587"
"152.94600","12.74557","0.61591"
"152.95200","12.74611","0.61606"
"152.95799","12.74659","0.61619"
"152.96400","12.74707","0.61631"
"152.97000","12.74761","0.61649"
"152.97600","12.74809","0.61666"
"152.98199","12.74856","0.61703"
"152.98801","12.74910","0.61735"
"152.99400","12.74958","0.61741"
"153.00000","12.75006","0.61747"
"153.00600","12.75060","0.61757"
"153.01199","12.75107","0.61770"
"153.01801","12.75155","0.61790"
"153.02400","12.75209","0.61805"
"153.03000","12.75257","0.61806"
"153.03600","12.75305","0.61809"
"153.04201","12.75353","0.61818"
"153.04800","12.75406","0.61835"
"153.05400","12.75454","0.61851"
"153.06000","12.75502","0.61878"
"153.06599","12.75556","0.61901"
"153.07201","12.75604","0.61918"
"153.07800","12.75652","0.61937"
"153.08400","12.75705","0.61955"
"153.09000","12.75753","0.61963"
"153.09599","12.75801","0.61974"
"153.10201","12.75855","0.61991"
"153.10800","12.75909","0.62007"
"153.11400","12.75957","0.62034"
"153.12000","12.76010","0.62050"
"153.12601","12.76058","0.62063"
"153.13200","12.76112","0.62080"
"153.13800","12.76160","0.62082"
"153.14400","12.76214","0.62081"
"153.14999","12.76261","0.62087"
"153.15601","12.76315","0.62083"
"153.16200","12.76363","0.62066"
"153.16800","12.76417","0.62078"
"153.17400","12.76465","0.62107"
"153.17999","12.76513","0.62136"
"153.18600","12.76566","0.62169"
"153.19200","12.76614","0.62208"
"153.19800","12.76662","0.62250"
"153.20399","12.76716","0.62275"
"153.21001","12.76764","0.62289"
"153.21600","12.76812","0.62293"
"153.22200","12.76865","0.62295"
"153.22800","12.76913","0.62294"
"153.23399","12.76961","0.62287"
"153.24001","12.77009","0.62292"
"153.24600","12.77063","0.62308"
"153.25200","12.77110","0.62315"
"153.25800","12.77164","0.62318"
"153.26401","12.77212","0.62323"
"153.27000","12.77266","0.62317"
"153.27600","12.77314","0.62313"
"153.28200","12.77368","0.62323"
"153.28799","12.77415","0.62336"
"153.29401","12.77463","0.62354"
"153.30000","12.77517","0.62381"
"153.30600","12.77565","0.62398"
"153.31200","12.77613","0.62419"
"153.31799","12.77667","0.62452"
"153.32401","12.77714","0.62477"
"153.33000","12.77762","0.62496"
"153.33600","12.77816","0.62507"
"153.34200","12.77864","0.62518"
"153.34801","12.77912","0.62537"
"153.35400","12.77965","0.62547"
"153.36000","12.78013","0.62551"
"153.36600","12.78067","0.62563"
"153.37199","12.78115","0.62590"
"153.37801","12.78163","0.62615"
"153.38400","12.78216","0.62643"
"153.39000","12.78264","0.62663"
"153.39600","12.78318","0.62677"
"153.40199","12.78366","0.62686"
"153.40800","12.78414","0.62702"
"153.41400","12.78468","0.62731"
"153.42000","12.78515","0.62746"
"153.42599","12.78569","0.62756"
"153.43201","12.78617","0.62778"
"153.43800","12.78671","0.62809"
"153.44400","12.78719","0.62818"
"153.45000","12.78767","0.62826"
"153.45599","12.78814","0.62835"
"153.46201","12.78862","0.62845"
"153.46800","12.78916","0.62857"
"153.47400","12.78964","0.62878"
"153.48000","12.79012","0.62911"
"153.48599","12.79060","0.62948"
"153.49200","12.79107","0.62980"
"153.49800","12.79161","0.63011"
"153.50400","12.79209","0.63023"
"153.50999","12.79257","0.63029"
"153.51601","12.79311","0.63033"
"153.52200","12.79359","0.63021"
"153.52800","12.79406","0.63017"
"153.53400","12.79460","0.63031"
"153.53999","12.79508","0.63060"
"153.54601","12.79556","0.63083"
"153.55200","12.79610","0.63093"
"153.55800","12.79658","0.63110"
"153.56400","12.79711","0.63134"
"153.57001","12.79759","0.63149"
"153.57600","12.79813","0.63166"
"153.58200","12.79861","0.63201"
"153.58800","12.79909","0.63249"
"153.59399","12.79962","0.63293"
"153.60001","12.80010","0.63318"
"153.60600","12.80058","0.63337"
"153.61200","12.80112","0.63353"
"153.61800","12.80160","0.63362"
"153.62399","12.80208","0.63386"
"153.63000","12.80255","0.63413"
"153.63600","12.80309","0.63439"
"153.64200","12.80357","0.63443"
"153.64799","12.80411","0.63433"
"153.65401","12.80459","0.63423"
"153.66000","12.80507","0.63417"
"153.66600","12.80554","0.63421"
"153.67200","12.80608","0.63422"
"153.67799","12.80656","0.63428"
"153.68401","12.80710","0.63437"
"153.69000","12.80758","0.63430"
"153.69600","12.80811","0.63429"
"153.70200","12.80859","0.63456"
"153.70799","12.80913","0.63497"
"153.71400","12.80961","0.63524"
"153.72000","12.81015","0.63545"
"153.72600","12.81063","0.63579"
"153.73199","12.81116","0.63613"
"153.73801","12.81164","0.63649"
"153.74400","12.81212","0.63677"
"153.75000","12.81266","0.63686"
"153.75600","12.81314","0.63705"
"153.76199","12.81361","0.63725"
"153.76801","12.81409","0.63721"
"153.77400","12.81463","0.63719"
"153.78000","12.81511","0.63738"
"153.78600","12.81565","0.63769"
"153.79201","12.81613","0.63788"
"153.79800","12.81660","0.63804"
"153.80400","12.81714","0.63832"
"153.81000","12.81762","0.63853"
"153.81599","12.81810","0.63869"
"153.82201","12.81858","0.63892"
"153.82800","12.81911","0.63908"
"153.83400","12.81959","0.63924"
"153.84000","12.82013","0.63937"
"153.84599","12.82061","0.63946"
"153.85201","12.82115","0.63952"
"153.85800","12.82163","0.63971"
"153.86400","12.82217","0.63996"
"153.87000","12.82264","0.64017"
"153.87601","12.82318","0.64017"
"153.88200","12.82366","0.64018"
"153.88800","12.82414","0.64029"
"153.89400","12.82462","0.64057"
"153.89999","12.82515","0.64092"
"153.90601","12.82563","0.64115"
"153.91200","12.82611","0.64130"
"153.91800","12.82665","0.64137"
"153.92400","12.82713","0.64136"
"153.92999","12.82761","0.64141"
"153.93600","12.82814","0.64170"
"153.94200","12.82862","0.64205"
"153.94800","12.82910","0.64237"
"153.95399","12.82964","0.64267"
"153.96001","12.83012","0.64286"
"153.96600","12.83060","0.64302"
"153.97200","12.83107","0.64325"
"153.97800","12.83161","0.64337"
"153.98399","12.83209","0.64332"
"153.99001","12.83263","0.64341"
"153.99600","12.83311","0.64358"
"154.00200","12.83364","0.64365"
"154.00800","12.83412","0.64381"
"154.01401","12.83466","0.64396"
"154.02000","12.83514","0.64414"
"154.02600","12.83562","0.64433"
"154.03200","12.83609","0.64458"
"154.03799","12.83663","0.64480"
"154.04401","12.83711","0.64497"
"154.05000","12.83759","0.64501"
"154.05600","12.83807","0.64503"
"154.06200","12.83861","0.64530"
"154.06799","12.83908","0.64557"
"154.07401","12.83956","0.64567"
"154.08000","12.84010","0.64572"
"154.08600","12.84058","0.64602"
"154.09200","12.84106","0.64611"
"154.09801","12.84154","0.64619"
"154.10400","12.84202","0.64632"
"154.11000","12.84255","0.64647"
"154.11600","12.84303","0.64653"
