End date,"11/4/2016"
Specimen label,""
"70.65600","5.88807","0.00476"
"70.66200","5.88861","0.00493"
"70.66800","5.88909","0.00498"
"70.67400","5.88957","0.00505"
"70.68000","5.89011","0.00502"
"70.68600","5.89058","0.00494"
"70.69200","5.89112","0.00494"
"70.69800","5.89160","0.00488"
"70.70400","5.89214","0.00493"
"70.71000","5.89262","0.00504"
"70.71600","5.89310","0.00502"
"70.72200","5.89363","0.00503"
"70.72800","5.89411","0.00507"
"70.73400","5.89465","0.00504"
"70.74000","5.89513","0.00512"
"70.74600","5.89561","0.00505"
"70.75200","5.89614","0.00502"
"70.75800","5.89662","0.00509"
"70.76400","5.89710","0.00503"
"70.77000","5.89764","0.00499"
"70.77600","5.89812","0.00498"
"70.78200","5.89860","0.00499"
"70.78800","5.89913","0.00514"
"70.79400","5.89961","0.00535"
"70.80000","5.90009","0.00537"
"70.80600","5.90063","0.00542"
"70.81200","5.90111","0.00544"
"70.81800","5.90159","0.00544"
"70.82400","5.90212","0.00556"
"70.83000","5.90260","0.00563"
"70.83600","5.90314","0.00564"
"70.84200","5.90362","0.00563"
"70.84800","5.90410","0.00556"
"70.85400","5.90463","0.00551"
"70.86000","5.90511","0.00553"
"70.86600","5.90565","0.00540"
"70.87200","5.90613","0.00526"
"70.87800","5.90661","0.00505"
"70.88400","5.90709","0.00484"
"70.89000","5.90762","0.00471"
"70.89600","5.90810","0.00467"
"70.90200","5.90858","0.00470"
"70.90800","5.90906","0.00479"
"70.91400","5.90960","0.00488"
"70.92000","5.91008","0.00491"
"70.92600","5.91061","0.00496"
"70.93200","5.91109","0.00488"
"70.93800","5.91157","0.00479"
"70.94400","5.91211","0.00474"
"70.95000","5.91259","0.00471"
"70.95600","5.91313","0.00468"
"70.96200","5.91360","0.00470"
"70.96800","5.91414","0.00487"
"70.97400","5.91462","0.00508"
"70.98000","5.91516","0.00520"
"70.98600","5.91564","0.00519"
"70.99200","5.91617","0.00527"
"70.99800","5.91665","0.00530"
"71.00400","5.91713","0.00540"
"71.01000","5.91767","0.00555"
"71.01600","5.91815","0.00554"
"71.02200","5.91863","0.00548"
"71.02800","5.91916","0.00540"
"71.03400","5.91964","0.00527"
"71.04000","5.92012","0.00522"
"71.04600","5.92066","0.00497"
"71.05200","5.92114","0.00485"
"71.05800","5.92161","0.00491"
"71.06400","5.92209","0.00491"
"71.07000","5.92263","0.00489"
"71.07600","5.92311","0.00503"
"71.08200","5.92359","0.00512"
"71.08800","5.92413","0.00515"
"71.09400","5.92460","0.00517"
"71.10000","5.92508","0.00530"
"71.10600","5.92562","0.00541"
"71.11200","5.92610","0.00538"
"71.11800","5.92658","0.00541"
"71.12400","5.92712","0.00542"
"71.13000","5.92759","0.00545"
"71.13600","5.92813","0.00544"
"71.14200","5.92861","0.00543"
"71.14800","5.92909","0.00529"
"71.15400","5.92957","0.00520"
"71.16000","5.93011","0.00520"
"71.16600","5.93058","0.00515"
"71.17200","5.93106","0.00521"
"71.17800","5.93154","0.00519"
"71.18400","5.93208","0.00504"
"71.19000","5.93256","0.00505"
"71.19600","5.93303","0.00509"
"71.20200","5.93357","0.00508"
"71.20800","5.93405","0.00517"
"71.21400","5.93453","0.00514"
"71.22000","5.93501","0.00506"
"71.22600","5.93555","0.00500"
"71.23200","5.93602","0.00501"
"71.23800","5.93650","0.00514"
"71.24400","5.93704","0.00529"
"71.25000","5.93758","0.00539"
"71.25600","5.93806","0.00535"
"71.26200","5.93860","0.00519"
"71.26800","5.93913","0.00497"
"71.27400","5.93961","0.00492"
"71.28000","5.94015","0.00489"
"71.28600","5.94063","0.00486"
"71.29200","5.94117","0.00494"
"71.29800","5.94164","0.00503"
"71.30400","5.94212","0.00514"
"71.31000","5.94266","0.00528"
"71.31600","5.94314","0.00528"
"71.32200","5.94362","0.00525"
"71.32800","5.94410","0.00514"
"71.33400","5.94463","0.00505"
"71.34000","5.94511","0.00517"
"71.34600","5.94559","0.00526"
"71.35200","5.94613","0.00527"
"71.35800","5.94661","0.00518"
"71.36400","5.94709","0.00504"
"71.37000","5.94762","0.00507"
"71.37600","5.94810","0.00514"
"71.38200","5.94864","0.00506"
"71.38800","5.94912","0.00498"
"71.39400","5.94966","0.00500"
"71.40000","5.95014","0.00491"
"71.40600","5.95067","0.00490"
"71.41200","5.95115","0.00494"
"71.41800","5.95169","0.00494"
"71.42400","5.95217","0.00508"
"71.43000","5.95271","0.00514"
"71.43600","5.95318","0.00517"
"71.44200","5.95366","0.00521"
"71.44800","5.95420","0.00517"
"71.45400","5.95468","0.00525"
"71.46000","5.95516","0.00535"
"71.46600","5.95564","0.00529"
"71.47200","5.95611","0.00518"
"71.47800","5.95665","0.00499"
"71.48400","5.95713","0.00482"
"71.49000","5.95761","0.00472"
"71.49600","5.95815","0.00466"
"71.50200","5.95863","0.00469"
"71.50800","5.95910","0.00485"
"71.51400","5.95964","0.00496"
"71.52000","5.96012","0.00502"
"71.52600","5.96060","0.00508"
"71.53200","5.96114","0.00498"
"71.53800","5.96161","0.00493"
"71.54400","5.96215","0.00478"
"71.55000","5.96263","0.00459"
"71.55600","5.96317","0.00452"
"71.56200","5.96365","0.00450"
"71.56800","5.96419","0.00455"
"71.57400","5.96466","0.00464"
"71.58000","5.96520","0.00467"
"71.58600","5.96568","0.00471"
"71.59200","5.96616","0.00480"
"71.59800","5.96664","0.00497"
"71.60400","5.96717","0.00521"
"71.61000","5.96765","0.00552"
"71.61600","5.96813","0.00574"
"71.62200","5.96861","0.00572"
"71.62800","5.96915","0.00555"
"71.63400","5.96963","0.00537"
"71.64000","5.97016","0.00542"
"71.64600","5.97064","0.00541"
"71.65200","5.97112","0.00547"
"71.65800","5.97160","0.00559"
"71.66400","5.97214","0.00558"
"71.67000","5.97262","0.00554"
"71.67600","5.97309","0.00553"
"71.68200","5.97363","0.00554"
"71.68800","5.97411","0.00558"
"71.69400","5.97465","0.00549"
"71.70000","5.97513","0.00521"
"71.70600","5.97566","0.00514"
"71.71200","5.97614","0.00515"
"71.71800","5.97662","0.00502"
"71.72400","5.97710","0.00494"
"71.73000","5.97764","0.00485"
"71.73600","5.97812","0.00493"
"71.74200","5.97859","0.00506"
"71.74800","5.97907","0.00513"
"71.75400","5.97955","0.00520"
"71.76000","5.98009","0.00522"
"71.76600","5.98057","0.00511"
"71.77200","5.98105","0.00501"
"71.77800","5.98158","0.00505"
"71.78400","5.98206","0.00525"
"71.79000","5.98254","0.00547"
"71.79600","5.98308","0.00554"
"71.80200","5.98356","0.00558"
"71.80800","5.98410","0.00550"
"71.81400","5.98457","0.00537"
"71.82000","5.98505","0.00527"
"71.82600","5.98559","0.00523"
"71.83200","5.98607","0.00522"
"71.83800","5.98661","0.00528"
"71.84400","5.98708","0.00534"
"71.85000","5.98762","0.00531"
"71.85600","5.98810","0.00536"
"71.86200","5.98858","0.00554"
"71.86800","5.98912","0.00565"
"71.87400","5.98960","0.00577"
"71.88000","5.99013","0.00584"
"71.88600","5.99061","0.00594"
"71.89200","5.99109","0.00595"
"71.89800","5.99163","0.00581"
"71.90400","5.99211","0.00562"
"71.91000","5.99265","0.00556"
"71.91600","5.99318","0.00541"
"71.92200","5.99366","0.00530"
"71.92800","5.99414","0.00535"
"71.93400","5.99468","0.00540"
"71.94000","5.99516","0.00540"
"71.94600","5.99569","0.00535"
"71.95200","5.99617","0.00532"
"71.95800","5.99665","0.00534"
"71.96400","5.99719","0.00530"
"71.97000","5.99767","0.00521"
"71.97600","5.99815","0.00521"
"71.98200","5.99868","0.00517"
"71.98800","5.99916","0.00511"
"71.99400","5.99970","0.00513"
"72.00000","6.00018","0.00503"
"72.00600","6.00066","0.00492"
"72.01200","6.00120","0.00489"
"72.01800","6.00167","0.00486"
"72.02400","6.00215","0.00500"
"72.03000","6.00269","0.00512"
"72.03600","6.00317","0.00510"
"72.04200","6.00365","0.00517"
"72.04800","6.00418","0.00513"
"72.05400","6.00472","0.00514"
"72.06000","6.00520","0.00529"
"72.06600","6.00568","0.00533"
"72.07200","6.00622","0.00540"
"72.07800","6.00670","0.00538"
"72.08400","6.00717","0.00531"
"72.09000","6.00771","0.00538"
"72.09600","6.00819","0.00526"
"72.10200","6.00867","0.00510"
"72.10800","6.00921","0.00508"
"72.11400","6.00969","0.00506"
"72.12000","6.01016","0.00510"
"72.12600","6.01064","0.00522"
"72.13200","6.01118","0.00525"
"72.13800","6.01166","0.00521"
"72.14400","6.01214","0.00508"
"72.15000","6.01267","0.00490"
"72.15600","6.01315","0.00485"
"72.16200","6.01363","0.00496"
"72.16800","6.01417","0.00515"
"72.17400","6.01465","0.00533"
"72.18000","6.01513","0.00531"
"72.18600","6.01566","0.00527"
"72.19200","6.01614","0.00531"
"72.19800","6.01668","0.00520"
"72.20400","6.01716","0.00515"
"72.21000","6.01764","0.00522"
"72.21600","6.01817","0.00510"
"72.22200","6.01865","0.00500"
"72.22800","6.01919","0.00495"
"72.23400","6.01967","0.00488"
"72.24000","6.02015","0.00489"
"72.24600","6.02063","0.00491"
"72.25200","6.02116","0.00496"
"72.25800","6.02164","0.00521"
"72.26400","6.02212","0.00535"
"72.27000","6.02266","0.00540"
"72.27600","6.02314","0.00533"
"72.28200","6.02362","0.00521"
"72.28800","6.02409","0.00509"
"72.29400","6.02463","0.00497"
"72.30000","6.02511","0.00493"
"72.30600","6.02565","0.00502"
"72.31200","6.02613","0.00501"
"72.31800","6.02661","0.00491"
"72.32400","6.02714","0.00485"
"72.33000","6.02762","0.00487"
"72.33600","6.02816","0.00488"
"72.34200","6.02864","0.00495"
"72.34800","6.02918","0.00497"
"72.35400","6.02965","0.00506"
"72.36000","6.03013","0.00524"
"72.36600","6.03067","0.00538"
"72.37200","6.03115","0.00554"
"72.37800","6.03163","0.00562"
"72.38400","6.03217","0.00548"
"72.39000","6.03264","0.00529"
"72.39600","6.03312","0.00514"
"72.40200","6.03366","0.00505"
"72.40800","6.03414","0.00514"
"72.41400","6.03462","0.00521"
"72.42000","6.03516","0.00521"
"72.42600","6.03563","0.00520"
"72.43200","6.03611","0.00512"
"72.43800","6.03665","0.00509"
"72.44400","6.03713","0.00511"
"72.45000","6.03767","0.00508"
"72.45600","6.03815","0.00498"
"72.46200","6.03862","0.00488"
"72.46800","6.03916","0.00474"
"72.47400","6.03964","0.00464"
"72.48000","6.04018","0.00464"
"72.48600","6.04066","0.00475"
"72.49200","6.04119","0.00485"
"72.49800","6.04167","0.00485"
"72.50400","6.04215","0.00488"
"72.51000","6.04269","0.00487"
"72.51600","6.04317","0.00491"
"72.52200","6.04365","0.00501"
"72.52800","6.04412","0.00511"
"72.53400","6.04466","0.00528"
"72.54000","6.04514","0.00534"
"72.54600","6.04562","0.00521"
"72.55200","6.04616","0.00515"
"72.55800","6.04664","0.00516"
"72.56400","6.04711","0.00513"
"72.57000","6.04765","0.00509"
"72.57600","6.04813","0.00501"
"72.58200","6.04861","0.00490"
"72.58800","6.04915","0.00485"
"72.59400","6.04962","0.00489"
"72.60000","6.05016","0.00490"
"72.60600","6.05064","0.00503"
"72.61200","6.05112","0.00507"
"72.61800","6.05166","0.00517"
"72.62400","6.05214","0.00528"
"72.63000","6.05267","0.00525"
"72.63600","6.05315","0.00523"
"72.64200","6.05369","0.00532"
"72.64800","6.05417","0.00531"
"72.65400","6.05465","0.00533"
"72.66000","6.05518","0.00542"
"72.66600","6.05566","0.00544"
"72.67200","6.05614","0.00542"
"72.67800","6.05662","0.00547"
"72.68400","6.05716","0.00549"
"72.69000","6.05764","0.00554"
"72.69600","6.05817","0.00559"
"72.70200","6.05865","0.00569"
"72.70800","6.05913","0.00585"
"72.71400","6.05967","0.00574"
"72.72000","6.06015","0.00558"
"72.72600","6.06069","0.00546"
"72.73200","6.06116","0.00536"
"72.73800","6.06164","0.00531"
"72.74400","6.06212","0.00522"
"72.75000","6.06260","0.00510"
"72.75600","6.06308","0.00500"
"72.76200","6.06362","0.00494"
"72.76800","6.06409","0.00495"
"72.77400","6.06463","0.00489"
"72.78000","6.06511","0.00477"
"72.78600","6.06559","0.00466"
"72.79200","6.06613","0.00470"
"72.79800","6.06661","0.00467"
"72.80400","6.06708","0.00463"
"72.81000","6.06762","0.00461"
"72.81600","6.06810","0.00469"
"72.82200","6.06858","0.00484"
"72.82800","6.06906","0.00511"
"72.83400","6.06959","0.00543"
"72.84000","6.07007","0.00558"
"72.84600","6.07061","0.00553"
"72.85200","6.07109","0.00555"
"72.85800","6.07163","0.00563"
"72.86400","6.07211","0.00565"
"72.87000","6.07264","0.00565"
"72.87600","6.07312","0.00561"
"72.88200","6.07366","0.00538"
"72.88800","6.07414","0.00526"
"72.89400","6.07462","0.00535"
"72.90000","6.07515","0.00545"
"72.90600","6.07563","0.00543"
"72.91200","6.07611","0.00541"
"72.91800","6.07665","0.00536"
"72.92400","6.07713","0.00539"
"72.93000","6.07761","0.00542"
"72.93600","6.07814","0.00546"
"72.94200","6.07862","0.00553"
"72.94800","6.07916","0.00554"
"72.95400","6.07964","0.00566"
"72.96000","6.08012","0.00574"
"72.96600","6.08066","0.00573"
"72.97200","6.08113","0.00572"
"72.97800","6.08167","0.00568"
"72.98400","6.08215","0.00556"
"72.99000","6.08269","0.00549"
"72.99600","6.08317","0.00548"
"73.00200","6.08370","0.00550"
"73.00800","6.08418","0.00556"
"73.01400","6.08472","0.00558"
"73.02000","6.08520","0.00556"
"73.02600","6.08568","0.00545"
"73.03200","6.08616","0.00526"
"73.03800","6.08669","0.00521"
"73.04400","6.08717","0.00511"
"73.05000","6.08765","0.00513"
"73.05600","6.08813","0.00521"
"73.06200","6.08861","0.00509"
"73.06800","6.08915","0.00508"
"73.07400","6.08962","0.00523"
"73.08000","6.09010","0.00525"
"73.08600","6.09058","0.00518"
"73.09200","6.09112","0.00520"
"73.09800","6.09160","0.00528"
"73.10400","6.09213","0.00553"
"73.11000","6.09261","0.00569"
"73.11600","6.09309","0.00566"
"73.12200","6.09363","0.00546"
"73.12800","6.09411","0.00532"
"73.13400","6.09465","0.00528"
"73.14000","6.09512","0.00531"
"73.14600","6.09566","0.00514"
"73.15200","6.09614","0.00503"
"73.15800","6.09668","0.00502"
"73.16400","6.09716","0.00500"
"73.17000","6.09764","0.00507"
"73.17600","6.09817","0.00533"
"73.18200","6.09865","0.00552"
"73.18800","6.09913","0.00564"
"73.19400","6.09961","0.00574"
"73.20000","6.10009","0.00574"
"73.20600","6.10063","0.00574"
"73.21200","6.10110","0.00570"
"73.21800","6.10158","0.00569"
"73.22400","6.10212","0.00571"
"73.23000","6.10260","0.00564"
"73.23600","6.10308","0.00547"
"73.24200","6.10361","0.00533"
"73.24800","6.10409","0.00518"
"73.25400","6.10463","0.00511"
"73.26000","6.10511","0.00514"
"73.26600","6.10565","0.00513"
"73.27200","6.10613","0.00502"
"73.27800","6.10660","0.00496"
"73.28400","6.10714","0.00483"
"73.29000","6.10762","0.00488"
"73.29600","6.10816","0.00492"
"73.30200","6.10864","0.00500"
"73.30800","6.10912","0.00507"
"73.31400","6.10959","0.00506"
"73.32000","6.11007","0.00494"
"73.32600","6.11061","0.00502"
"73.33200","6.11109","0.00513"
"73.33800","6.11157","0.00516"
"73.34400","6.11210","0.00513"
"73.35000","6.11258","0.00507"
"73.35600","6.11306","0.00503"
"73.36200","6.11354","0.00497"
"73.36800","6.11408","0.00499"
"73.37400","6.11456","0.00514"
"73.38000","6.11503","0.00520"
"73.38600","6.11551","0.00522"
"73.39200","6.11605","0.00528"
"73.39800","6.11653","0.00528"
"73.40400","6.11707","0.00540"
"73.41000","6.11755","0.00557"
"73.41600","6.11808","0.00562"
"73.42200","6.11862","0.00561"
"73.42800","6.11910","0.00556"
"73.43400","6.11964","0.00539"
"73.44000","6.12012","0.00532"
"73.44600","6.12059","0.00530"
"73.45200","6.12113","0.00519"
"73.45800","6.12161","0.00506"
"73.46400","6.12209","0.00484"
"73.47000","6.12257","0.00470"
"73.47600","6.12311","0.00467"
"73.48200","6.12358","0.00476"
"73.48800","6.12406","0.00491"
"73.49400","6.12460","0.00505"
"73.50000","6.12508","0.00524"
"73.50600","6.12562","0.00541"
"73.51200","6.12610","0.00547"
"73.51800","6.12657","0.00546"
"73.52400","6.12711","0.00557"
"73.53000","6.12759","0.00568"
"73.53600","6.12813","0.00581"
"73.54200","6.12861","0.00590"
"73.54800","6.12914","0.00584"
"73.55400","6.12962","0.00570"
"73.56000","6.13016","0.00550"
"73.56600","6.13064","0.00521"
"73.57200","6.13118","0.00499"
"73.57800","6.13166","0.00483"
"73.58400","6.13219","0.00471"
"73.59000","6.13267","0.00482"
"73.59600","6.13315","0.00506"
"73.60200","6.13369","0.00534"
"73.60800","6.13417","0.00559"
"73.61400","6.13464","0.00575"
"73.62000","6.13512","0.00587"
"73.62600","6.13560","0.00592"
"73.63200","6.13614","0.00584"
"73.63800","6.13662","0.00582"
"73.64400","6.13716","0.00578"
"73.65000","6.13763","0.00579"
"73.65600","6.13811","0.00589"
"73.66200","6.13865","0.00583"
"73.66800","6.13913","0.00563"
"73.67400","6.13967","0.00549"
"73.68000","6.14015","0.00528"
"73.68600","6.14068","0.00507"
"73.69200","6.14116","0.00506"
"73.69800","6.14164","0.00503"
"73.70400","6.14218","0.00492"
"73.71000","6.14266","0.00490"
"73.71600","6.14320","0.00499"
"73.72200","6.14367","0.00523"
"73.72800","6.14415","0.00534"
"73.73400","6.14469","0.00536"
"73.74000","6.14517","0.00537"
"73.74600","6.14565","0.00541"
"73.75200","6.14612","0.00546"
"73.75800","6.14660","0.00544"
"73.76400","6.14714","0.00522"
"73.77000","6.14762","0.00500"
"73.77600","6.14810","0.00491"
"73.78200","6.14858","0.00488"
"73.78800","6.14911","0.00504"
"73.79400","6.14959","0.00529"
"73.80000","6.15007","0.00549"
"73.80600","6.15055","0.00580"
"73.81200","6.15109","0.00592"
"73.81800","6.15157","0.00586"
"73.82400","6.15210","0.00587"
"73.83000","6.15258","0.00571"
"73.83600","6.15312","0.00549"
"73.84200","6.15360","0.00538"
"73.84800","6.15414","0.00540"
"73.85400","6.15461","0.00553"
"73.86000","6.15509","0.00564"
"73.86600","6.15563","0.00553"
"73.87200","6.15611","0.00535"
"73.87800","6.15665","0.00516"
"73.88400","6.15713","0.00498"
"73.89000","6.15760","0.00493"
"73.89600","6.15808","0.00486"
"73.90200","6.15862","0.00479"
"73.90800","6.15910","0.00484"
"73.91400","6.15958","0.00489"
"73.92000","6.16006","0.00493"
"73.92600","6.16059","0.00504"
"73.93200","6.16107","0.00519"
"73.93800","6.16155","0.00532"
"73.94400","6.16209","0.00532"
"73.95000","6.16257","0.00532"
"73.95600","6.16305","0.00529"
"73.96200","6.16358","0.00523"
"73.96800","6.16406","0.00510"
"73.97400","6.16460","0.00509"
"73.98000","6.16514","0.00510"
"73.98600","6.16562","0.00506"
"73.99200","6.16615","0.00510"
"73.99800","6.16663","0.00519"
"74.00400","6.16711","0.00532"
"74.01000","6.16765","0.00545"
"74.01600","6.16813","0.00550"
"74.02200","6.16867","0.00561"
"74.02800","6.16914","0.00570"
"74.03400","6.16962","0.00570"
"74.04000","6.17016","0.00567"
"74.04600","6.17064","0.00548"
"74.05200","6.17118","0.00520"
"74.05800","6.17166","0.00498"
"74.06400","6.17213","0.00481"
"74.07000","6.17267","0.00469"
"74.07600","6.17315","0.00458"
"74.08200","6.17363","0.00446"
"74.08800","6.17417","0.00462"
"74.09400","6.17464","0.00495"
"74.10000","6.17512","0.00520"
"74.10600","6.17566","0.00539"
"74.11200","6.17614","0.00544"
"74.11800","6.17662","0.00535"
"74.12400","6.17716","0.00533"
"74.13000","6.17763","0.00539"
"74.13600","6.17817","0.00538"
"74.14200","6.17865","0.00534"
"74.14800","6.17919","0.00527"
"74.15400","6.17967","0.00529"
"74.16000","6.18020","0.00523"
"74.16600","6.18068","0.00525"
"74.17200","6.18116","0.00540"
"74.17800","6.18164","0.00549"
"74.18400","6.18218","0.00558"
"74.19000","6.18266","0.00566"
"74.19600","6.18313","0.00558"
"74.20200","6.18361","0.00555"
"74.20800","6.18415","0.00563"
"74.21400","6.18463","0.00561"
"74.22000","6.18517","0.00543"
"74.22600","6.18565","0.00516"
"74.23200","6.18612","0.00499"
"74.23800","6.18666","0.00506"
"74.24400","6.18714","0.00522"
"74.25000","6.18762","0.00531"
"74.25600","6.18816","0.00539"
"74.26200","6.18863","0.00550"
"74.26800","6.18917","0.00563"
"74.27400","6.18965","0.00571"
"74.28000","6.19019","0.00574"
"74.28600","6.19067","0.00564"
"74.29200","6.19121","0.00547"
"74.29800","6.19168","0.00516"
"74.30400","6.19222","0.00493"
"74.31000","6.19270","0.00482"
"74.31600","6.19318","0.00467"
"74.32200","6.19366","0.00475"
"74.32800","6.19414","0.00483"
"74.33400","6.19467","0.00492"
"74.34000","6.19515","0.00509"
"74.34600","6.19563","0.00522"
"74.35200","6.19611","0.00541"
"74.35800","6.19659","0.00566"
"74.36400","6.19712","0.00572"
"74.37000","6.19760","0.00576"
"74.37600","6.19808","0.00576"
"74.38200","6.19862","0.00564"
"74.38800","6.19910","0.00545"
"74.39400","6.19958","0.00522"
"74.40000","6.20011","0.00511"
"74.40600","6.20059","0.00518"
"74.41200","6.20113","0.00524"
"74.41800","6.20161","0.00523"
"74.42400","6.20215","0.00533"
"74.43000","6.20263","0.00545"
"74.43600","6.20316","0.00555"
"74.44200","6.20364","0.00566"
"74.44800","6.20412","0.00576"
"74.45400","6.20466","0.00590"
"74.46000","6.20514","0.00595"
"74.46600","6.20562","0.00592"
"74.47200","6.20609","0.00592"
"74.47800","6.20663","0.00592"
"74.48400","6.20711","0.00589"
"74.49000","6.20759","0.00582"
"74.49600","6.20813","0.00576"
"74.50200","6.20861","0.00571"
"74.50800","6.20908","0.00573"
"74.51400","6.20962","0.00569"
"74.52000","6.21010","0.00556"
"74.52600","6.21058","0.00552"
"74.53200","6.21112","0.00558"
"74.53800","6.21159","0.00579"
"74.54400","6.21213","0.00597"
"74.55000","6.21261","0.00598"
"74.55600","6.21315","0.00609"
"74.56200","6.21363","0.00601"
"74.56800","6.21417","0.00560"
"74.57400","6.21464","0.00520"
"74.58000","6.21518","0.00479"
"74.58600","6.21566","0.00451"
"74.59200","6.21620","0.00455"
"74.59800","6.21668","0.00477"
"74.60400","6.21715","0.00501"
"74.61000","6.21769","0.00515"
"74.61600","6.21817","0.00524"
"74.62200","6.21865","0.00536"
"74.62800","6.21919","0.00543"
"74.63400","6.21967","0.00541"
"74.64000","6.22014","0.00540"
"74.64600","6.22068","0.00539"
"74.65200","6.22116","0.00543"
"74.65800","6.22164","0.00554"
"74.66400","6.22212","0.00564"
"74.67000","6.22266","0.00561"
"74.67600","6.22313","0.00554"
"74.68200","6.22361","0.00544"
"74.68800","6.22415","0.00539"
"74.69400","6.22463","0.00542"
"74.70000","6.22511","0.00541"
"74.70600","6.22564","0.00540"
"74.71200","6.22618","0.00556"
"74.71800","6.22666","0.00573"
"74.72400","6.22714","0.00580"
"74.73000","6.22768","0.00579"
"74.73600","6.22816","0.00570"
"74.74200","6.22869","0.00556"
"74.74800","6.22917","0.00542"
"74.75400","6.22965","0.00547"
"74.76000","6.23013","0.00554"
"74.76600","6.23067","0.00547"
"74.77200","6.23115","0.00547"
"74.77800","6.23162","0.00541"
"74.78400","6.23216","0.00531"
"74.79000","6.23264","0.00518"
"74.79600","6.23318","0.00508"
"74.80200","6.23366","0.00495"
"74.80800","6.23414","0.00494"
"74.81400","6.23461","0.00499"
"74.82000","6.23515","0.00508"
"74.82600","6.23563","0.00520"
"74.83200","6.23611","0.00532"
"74.83800","6.23665","0.00557"
"74.84400","6.23712","0.00574"
"74.85000","6.23766","0.00589"
"74.85600","6.23814","0.00605"
"74.86200","6.23868","0.00611"
"74.86800","6.23916","0.00603"
"74.87400","6.23964","0.00591"
"74.88000","6.24017","0.00567"
"74.88600","6.24065","0.00538"
"74.89200","6.24113","0.00526"
"74.89800","6.24161","0.00507"
"74.90400","6.24209","0.00490"
"74.91000","6.24262","0.00489"
"74.91600","6.24310","0.00492"
"74.92200","6.24358","0.00497"
"74.92800","6.24412","0.00499"
"74.93400","6.24460","0.00506"
"74.94000","6.24508","0.00520"
"74.94600","6.24561","0.00524"
"74.95200","6.24609","0.00531"
"74.95800","6.24657","0.00537"
"74.96400","6.24705","0.00531"
"74.97000","6.24759","0.00528"
"74.97600","6.24807","0.00531"
"74.98200","6.24854","0.00535"
"74.98800","6.24908","0.00546"
"74.99400","6.24956","0.00557"
"75.00000","6.25010","0.00556"
"75.00600","6.25058","0.00560"
"75.01200","6.25112","0.00568"
"75.01800","6.25159","0.00580"
"75.02400","6.25213","0.00599"
"75.03000","6.25261","0.00603"
"75.03600","6.25315","0.00591"
"75.04200","6.25363","0.00583"
"75.04800","6.25411","0.00566"
"75.05400","6.25458","0.00560"
"75.06000","6.25512","0.00561"
"75.06600","6.25560","0.00570"
"75.07200","6.25608","0.00593"
"75.07800","6.25662","0.00608"
"75.08400","6.25709","0.00601"
"75.09000","6.25763","0.00589"
"75.09600","6.25811","0.00558"
"75.10200","6.25865","0.00525"
"75.10800","6.25913","0.00511"
"75.11400","6.25961","0.00513"
"75.12000","6.26014","0.00528"
"75.12600","6.26068","0.00542"
"75.13200","6.26116","0.00551"
"75.13800","6.26170","0.00562"
"75.14400","6.26218","0.00562"
"75.15000","6.26271","0.00562"
"75.15600","6.26319","0.00570"
"75.16200","6.26373","0.00576"
"75.16800","6.26421","0.00560"
"75.17400","6.26469","0.00548"
"75.18000","6.26523","0.00528"
"75.18600","6.26570","0.00511"
"75.19200","6.26618","0.00497"
"75.19800","6.26666","0.00475"
"75.20400","6.26714","0.00469"
"75.21000","6.26768","0.00469"
"75.21600","6.26816","0.00457"
"75.22200","6.26863","0.00456"
"75.22800","6.26911","0.00462"
"75.23400","6.26965","0.00472"
"75.24000","6.27013","0.00490"
"75.24600","6.27061","0.00495"
"75.25200","6.27114","0.00515"
"75.25800","6.27162","0.00540"
"75.26400","6.27216","0.00556"
"75.27000","6.27264","0.00577"
"75.27600","6.27318","0.00578"
"75.28200","6.27366","0.00559"
"75.28800","6.27419","0.00555"
"75.29400","6.27467","0.00563"
"75.30000","6.27521","0.00560"
"75.30600","6.27569","0.00571"
"75.31200","6.27617","0.00576"
"75.31800","6.27665","0.00567"
"75.32400","6.27718","0.00545"
"75.33000","6.27766","0.00532"
"75.33600","6.27814","0.00529"
"75.34200","6.27862","0.00522"
"75.34800","6.27910","0.00516"
"75.35400","6.27964","0.00517"
"75.36000","6.28011","0.00518"
"75.36600","6.28059","0.00539"
"75.37200","6.28113","0.00553"
"75.37800","6.28161","0.00560"
"75.38400","6.28209","0.00554"
"75.39000","6.28256","0.00548"
"75.39600","6.28310","0.00543"
"75.40200","6.28358","0.00550"
"75.40800","6.28406","0.00564"
"75.41400","6.28460","0.00559"
"75.42000","6.28514","0.00556"
"75.42600","6.28561","0.00559"
"75.43200","6.28615","0.00561"
"75.43800","6.28663","0.00566"
"75.44400","6.28711","0.00578"
"75.45000","6.28765","0.00596"
"75.45600","6.28812","0.00612"
"75.46200","6.28860","0.00610"
"75.46800","6.28914","0.00605"
"75.47400","6.28962","0.00592"
"75.48000","6.29010","0.00576"
"75.48600","6.29064","0.00572"
"75.49200","6.29111","0.00566"
"75.49800","6.29159","0.00558"
"75.50400","6.29213","0.00558"
"75.51000","6.29261","0.00562"
"75.51600","6.29309","0.00562"
"75.52200","6.29357","0.00554"
"75.52800","6.29410","0.00543"
"75.53400","6.29458","0.00536"
"75.54000","6.29506","0.00541"
"75.54600","6.29560","0.00543"
"75.55200","6.29608","0.00541"
"75.55800","6.29662","0.00542"
"75.56400","6.29709","0.00551"
"75.57000","6.29763","0.00568"
"75.57600","6.29811","0.00589"
"75.58200","6.29865","0.00593"
