End date,"2/12/2017"
Specimen label,"10BG_Unk2"
Maximum Load,"0.64592",N

Time,Extension,Load
(s),(mm),(N)
"232.82400","19.40218","0.46741"
"232.83000","19.40272","0.46743"
"232.83600","19.40320","0.46747"
"232.84200","19.40374","0.46749"
"232.84800","19.40421","0.46750"
"232.85400","19.40469","0.46750"
"232.86000","19.40523","0.46751"
"232.86600","19.40571","0.46745"
"232.87200","19.40625","0.46748"
"232.87800","19.40673","0.46752"
"232.88400","19.40726","0.46760"
"232.89000","19.40774","0.46779"
"232.89600","19.40828","0.46790"
"232.90200","19.40876","0.46801"
"232.90800","19.40930","0.46808"
"232.91400","19.40977","0.46819"
"232.92000","19.41025","0.46827"
"232.92600","19.41079","0.46830"
"232.93200","19.41127","0.46839"
"232.93800","19.41175","0.46850"
"232.94400","19.41223","0.46864"
"232.95000","19.41271","0.46884"
"232.95600","19.41324","0.46895"
"232.96200","19.41372","0.46902"
"232.96800","19.41420","0.46904"
"232.97400","19.41468","0.46892"
"232.98000","19.41522","0.46882"
"232.98600","19.41570","0.46874"
"232.99200","19.41617","0.46866"
"232.99800","19.41671","0.46873"
"233.00400","19.41719","0.46887"
"233.01000","19.41767","0.46900"
"233.01600","19.41821","0.46914"
"233.02200","19.41868","0.46925"
"233.02800","19.41922","0.46944"
"233.03400","19.41970","0.46962"
"233.04000","19.42024","0.46973"
"233.04600","19.42072","0.46992"
"233.05200","19.42120","0.47009"
"233.05800","19.42167","0.47015"
"233.06400","19.42215","0.47019"
"233.07000","19.42269","0.47021"
"233.07600","19.42317","0.47024"
"233.08200","19.42365","0.47033"
"233.08800","19.42413","0.47044"
"233.09400","19.42466","0.47043"
"233.10000","19.42514","0.47047"
"233.10600","19.42562","0.47053"
"233.11200","19.42616","0.47051"
"233.11800","19.42664","0.47052"
"233.12400","19.42718","0.47052"
"233.13000","19.42765","0.47062"
"233.13600","19.42813","0.47076"
"233.14200","19.42867","0.47097"
"233.14800","19.42915","0.47128"
"233.15400","19.42969","0.47151"
"233.16000","19.43016","0.47171"
"233.16600","19.43070","0.47182"
"233.17200","19.43118","0.47186"
"233.17800","19.43172","0.47189"
"233.18400","19.43220","0.47194"
"233.19000","19.43274","0.47195"
"233.19600","19.43321","0.47204"
"233.20200","19.43375","0.47204"
"233.20800","19.43423","0.47166"
"233.21400","19.43471","0.47127"
"233.22000","19.43519","0.47095"
"233.22600","19.43572","0.47071"
"233.23200","19.43620","0.47030"
"233.23800","19.43674","0.47003"
"233.24400","19.43722","0.46997"
"233.25000","19.43770","0.47022"
"233.25600","19.43823","0.47042"
"233.26200","19.43871","0.47058"
"233.26800","19.43925","0.47083"
"233.27400","19.43973","0.47095"
"233.28000","19.44021","0.47095"
"233.28600","19.44075","0.47095"
"233.29200","19.44123","0.47109"
"233.29800","19.44170","0.47121"
"233.30400","19.44224","0.47124"
"233.31000","19.44272","0.47122"
"233.31600","19.44320","0.47124"
"233.32200","19.44374","0.47126"
"233.32800","19.44421","0.47136"
"233.33400","19.44469","0.47141"
"233.34000","19.44523","0.47134"
"233.34600","19.44571","0.47131"
"233.35200","19.44619","0.47131"
"233.35800","19.44673","0.47131"
"233.36400","19.44720","0.47126"
"233.37000","19.44768","0.47120"
"233.37600","19.44822","0.47121"
"233.38200","19.44876","0.47132"
"233.38800","19.44924","0.47147"
"233.39400","19.44971","0.47172"
"233.40000","19.45025","0.47201"
"233.40600","19.45073","0.47218"
"233.41200","19.45121","0.47230"
"233.41800","19.45175","0.47244"
"233.42400","19.45222","0.47242"
"233.43000","19.45270","0.47235"
"233.43600","19.45324","0.47229"
"233.44200","19.45372","0.47219"
"233.44800","19.45420","0.47218"
"233.45400","19.45474","0.47226"
"233.46000","19.45522","0.47243"
"233.46600","19.45569","0.47264"
"233.47200","19.45623","0.47287"
"233.47800","19.45671","0.47304"
"233.48400","19.45725","0.47318"
"233.49000","19.45773","0.47330"
"233.49600","19.45820","0.47335"
"233.50200","19.45874","0.47328"
"233.50800","19.45922","0.47329"
"233.51400","19.45970","0.47338"
"233.52000","19.46024","0.47337"
"233.52600","19.46072","0.47329"
"233.53200","19.46119","0.47327"
"233.53800","19.46167","0.47338"
"233.54400","19.46221","0.47346"
"233.55000","19.46269","0.47358"
"233.55600","19.46317","0.47372"
"233.56200","19.46371","0.47386"
"233.56800","19.46418","0.47391"
"233.57400","19.46466","0.47390"
"233.58000","19.46520","0.47396"
"233.58600","19.46568","0.47402"
"233.59200","19.46616","0.47403"
"233.59800","19.46663","0.47406"
"233.60400","19.46711","0.47406"
"233.61000","19.46765","0.47405"
"233.61600","19.46813","0.47408"
"233.62200","19.46861","0.47424"
"233.62800","19.46909","0.47437"
"233.63400","19.46962","0.47459"
"233.64000","19.47010","0.47476"
"233.64600","19.47064","0.47495"
"233.65200","19.47112","0.47511"
"233.65800","19.47166","0.47518"
"233.66400","19.47214","0.47526"
"233.67000","19.47267","0.47542"
"233.67600","19.47315","0.47549"
"233.68200","19.47369","0.47567"
"233.68800","19.47417","0.47590"
"233.69400","19.47465","0.47601"
"233.70000","19.47518","0.47597"
"233.70600","19.47566","0.47583"
"233.71200","19.47620","0.47572"
"233.71800","19.47668","0.47565"
"233.72400","19.47722","0.47552"
"233.73000","19.47770","0.47550"
"233.73600","19.47823","0.47563"
"233.74200","19.47871","0.47573"
"233.74800","19.47919","0.47589"
"233.75400","19.47973","0.47611"
"233.76000","19.48021","0.47632"
"233.76600","19.48068","0.47657"
"233.77200","19.48122","0.47684"
"233.77800","19.48170","0.47705"
"233.78400","19.48224","0.47720"
"233.79000","19.48272","0.47716"
"233.79600","19.48326","0.47722"
"233.80200","19.48374","0.47735"
"233.80800","19.48427","0.47735"
"233.81400","19.48475","0.47743"
"233.82000","19.48529","0.47761"
"233.82600","19.48577","0.47781"
"233.83200","19.48625","0.47792"
"233.83800","19.48679","0.47800"
"233.84400","19.48726","0.47819"
"233.85000","19.48774","0.47826"
"233.85600","19.48828","0.47824"
"233.86200","19.48876","0.47830"
"233.86800","19.48924","0.47836"
"233.87400","19.48971","0.47831"
"233.88000","19.49025","0.47821"
"233.88600","19.49073","0.47829"
"233.89200","19.49127","0.47844"
"233.89800","19.49175","0.47859"
"233.90400","19.49223","0.47863"
"233.91000","19.49270","0.47878"
"233.91600","19.49324","0.47902"
"233.92200","19.49372","0.47916"
"233.92800","19.49426","0.47934"
"233.93400","19.49474","0.47950"
"233.94000","19.49521","0.47952"
"233.94600","19.49575","0.47945"
"233.95200","19.49623","0.47961"
"233.95800","19.49677","0.47975"
"233.96400","19.49725","0.47975"
"233.97000","19.49773","0.47970"
"233.97600","19.49826","0.47980"
"233.98200","19.49874","0.47996"
"233.98800","19.49922","0.48004"
"233.99400","19.49976","0.48006"
"234.00000","19.50024","0.48029"
"234.00600","19.50072","0.48053"
"234.01200","19.50119","0.48066"
"234.01800","19.50173","0.48068"
"234.02400","19.50221","0.48081"
"234.03000","19.50275","0.48092"
"234.03600","19.50323","0.48104"
"234.04200","19.50371","0.48114"
"234.04800","19.50424","0.48122"
"234.05400","19.50472","0.48119"
"234.06000","19.50520","0.48113"
"234.06600","19.50568","0.48107"
"234.07200","19.50622","0.48110"
"234.07800","19.50669","0.48124"
"234.08400","19.50717","0.48139"
"234.09000","19.50771","0.48156"
"234.09600","19.50819","0.48171"
"234.10200","19.50873","0.48181"
"234.10800","19.50920","0.48184"
"234.11400","19.50968","0.48188"
"234.12000","19.51022","0.48191"
"234.12600","19.51070","0.48201"
"234.13200","19.51118","0.48221"
"234.13800","19.51172","0.48238"
"234.14400","19.51220","0.48253"
"234.15000","19.51267","0.48267"
"234.15600","19.51315","0.48286"
"234.16200","19.51369","0.48295"
"234.16800","19.51417","0.48298"
"234.17400","19.51471","0.48301"
"234.18000","19.51518","0.48303"
"234.18600","19.51572","0.48304"
"234.19200","19.51620","0.48301"
"234.19800","19.51668","0.48303"
"234.20400","19.51722","0.48324"
"234.21000","19.51770","0.48334"
"234.21600","19.51818","0.48337"
"234.22200","19.51865","0.48343"
"234.22800","19.51919","0.48345"
"234.23400","19.51967","0.48337"
"234.24000","19.52015","0.48332"
"234.24600","19.52069","0.48346"
"234.25200","19.52116","0.48368"
"234.25800","19.52164","0.48389"
"234.26400","19.52218","0.48409"
"234.27000","19.52266","0.48426"
"234.27600","19.52314","0.48442"
"234.28200","19.52367","0.48447"
"234.28800","19.52415","0.48453"
"234.29400","19.52469","0.48458"
"234.30000","19.52517","0.48460"
"234.30600","19.52571","0.48467"
"234.31200","19.52619","0.48480"
"234.31800","19.52672","0.48488"
"234.32400","19.52720","0.48484"
"234.33000","19.52774","0.48484"
"234.33600","19.52828","0.48493"
"234.34200","19.52876","0.48500"
"234.34800","19.52929","0.48508"
"234.35400","19.52977","0.48515"
"234.36000","19.53025","0.48533"
"234.36600","19.53073","0.48544"
"234.37200","19.53121","0.48551"
"234.37800","19.53175","0.48560"
"234.38400","19.53222","0.48566"
"234.39000","19.53270","0.48575"
"234.39600","19.53324","0.48583"
"234.40200","19.53372","0.48591"
"234.40800","19.53419","0.48590"
"234.41400","19.53473","0.48588"
"234.42000","19.53521","0.48598"
"234.42600","19.53569","0.48618"
"234.43200","19.53623","0.48616"
"234.43800","19.53671","0.48612"
"234.44400","19.53725","0.48629"
"234.45000","19.53773","0.48645"
"234.45600","19.53826","0.48653"
"234.46200","19.53874","0.48656"
"234.46800","19.53922","0.48664"
"234.47400","19.53976","0.48681"
"234.48000","19.54024","0.48690"
"234.48600","19.54077","0.48695"
"234.49200","19.54125","0.48713"
"234.49800","19.54173","0.48722"
"234.50400","19.54221","0.48730"
"234.51000","19.54275","0.48755"
"234.51600","19.54322","0.48773"
"234.52200","19.54370","0.48773"
"234.52800","19.54418","0.48769"
"234.53400","19.54466","0.48775"
"234.54000","19.54520","0.48782"
"234.54600","19.54568","0.48787"
"234.55200","19.54615","0.48808"
"234.55800","19.54663","0.48835"
"234.56400","19.54717","0.48835"
"234.57000","19.54765","0.48827"
"234.57600","19.54819","0.48824"
"234.58200","19.54867","0.48822"
"234.58800","19.54914","0.48818"
"234.59400","19.54968","0.48820"
"234.60000","19.55016","0.48826"
"234.60600","19.55070","0.48838"
"234.61200","19.55118","0.48857"
"234.61800","19.55171","0.48877"
"234.62400","19.55219","0.48898"
"234.63000","19.55273","0.48915"
"234.63600","19.55321","0.48937"
"234.64200","19.55369","0.48964"
"234.64800","19.55423","0.48987"
"234.65400","19.55470","0.48986"
"234.66000","19.55518","0.48976"
"234.66600","19.55572","0.48961"
"234.67200","19.55620","0.48962"
"234.67800","19.55668","0.48959"
"234.68400","19.55716","0.48949"
"234.69000","19.55769","0.48952"
"234.69600","19.55817","0.48947"
"234.70200","19.55865","0.48940"
"234.70800","19.55913","0.48948"
"234.71400","19.55967","0.48966"
"234.72000","19.56014","0.48982"
"234.72600","19.56068","0.48999"
"234.73200","19.56116","0.49009"
"234.73800","19.56164","0.49023"
"234.74400","19.56218","0.49036"
"234.75000","19.56272","0.49040"
"234.75600","19.56319","0.49061"
"234.76200","19.56367","0.49081"
"234.76800","19.56421","0.49086"
"234.77400","19.56469","0.49088"
"234.78000","19.56523","0.49095"
"234.78600","19.56571","0.49109"
"234.79200","19.56618","0.49123"
"234.79800","19.56666","0.49115"
"234.80400","19.56720","0.49111"
"234.81000","19.56768","0.49107"
"234.81600","19.56822","0.49089"
"234.82200","19.56870","0.49080"
"234.82800","19.56917","0.49086"
"234.83400","19.56971","0.49094"
"234.84000","19.57019","0.49115"
"234.84600","19.57067","0.49149"
"234.85200","19.57121","0.49180"
"234.85800","19.57169","0.49193"
"234.86400","19.57222","0.49182"
"234.87000","19.57270","0.49190"
"234.87600","19.57318","0.49203"
"234.88200","19.57372","0.49184"
"234.88800","19.57420","0.49174"
"234.89400","19.57474","0.49182"
"234.90000","19.57521","0.49177"
"234.90600","19.57575","0.49178"
"234.91200","19.57623","0.49188"
"234.91800","19.57671","0.49199"
"234.92400","19.57725","0.49204"
"234.93000","19.57772","0.49207"
"234.93600","19.57820","0.49225"
"234.94200","19.57874","0.49249"
"234.94800","19.57922","0.49270"
"234.95400","19.57970","0.49291"
"234.96000","19.58017","0.49328"
"234.96600","19.58072","0.49340"
"234.97200","19.58119","0.49339"
"234.97800","19.58173","0.49346"
"234.98400","19.58221","0.49353"
"234.99000","19.58274","0.49351"
"234.99600","19.58323","0.49350"
"235.00200","19.58376","0.49355"
"235.00800","19.58424","0.49372"
"235.01400","19.58478","0.49378"
"235.02000","19.58526","0.49377"
"235.02600","19.58573","0.49392"
"235.03200","19.58628","0.49407"
"235.03800","19.58675","0.49405"
"235.04400","19.58729","0.49406"
"235.05000","19.58777","0.49421"
"235.05600","19.58825","0.49430"
"235.06200","19.58879","0.49421"
"235.06800","19.58926","0.49418"
"235.07400","19.58974","0.49420"
"235.08000","19.59028","0.49431"
"235.08600","19.59076","0.49440"
"235.09200","19.59124","0.49444"
"235.09800","19.59171","0.49443"
"235.10400","19.59219","0.49444"
"235.11000","19.59273","0.49463"
"235.11600","19.59321","0.49479"
"235.12200","19.59369","0.49479"
"235.12800","19.59417","0.49475"
"235.13400","19.59464","0.49496"
"235.14000","19.59518","0.49531"
"235.14600","19.59566","0.49545"
"235.15200","19.59614","0.49556"
"235.15800","19.59668","0.49569"
"235.16400","19.59715","0.49578"
"235.17000","19.59769","0.49570"
"235.17600","19.59817","0.49571"
"235.18200","19.59865","0.49581"
"235.18800","19.59919","0.49587"
"235.19400","19.59967","0.49580"
"235.20000","19.60020","0.49588"
"235.20600","19.60068","0.49602"
"235.21200","19.60116","0.49611"
"235.21800","19.60164","0.49618"
"235.22400","19.60218","0.49636"
"235.23000","19.60266","0.49652"
"235.23600","19.60313","0.49652"
"235.24200","19.60361","0.49658"
"235.24800","19.60415","0.49659"
"235.25400","19.60463","0.49654"
"235.26000","19.60511","0.49651"
"235.26600","19.60565","0.49640"
"235.27200","19.60612","0.49649"
"235.27800","19.60660","0.49659"
"235.28400","19.60714","0.49654"
"235.29000","19.60762","0.49658"
"235.29600","19.60816","0.49656"
"235.30200","19.60870","0.49648"
"235.30800","19.60917","0.49652"
"235.31400","19.60971","0.49655"
"235.32000","19.61019","0.49669"
"235.32600","19.61073","0.49681"
"235.33200","19.61121","0.49680"
"235.33800","19.61174","0.49692"
"235.34400","19.61222","0.49709"
"235.35000","19.61270","0.49723"
"235.35600","19.61324","0.49738"
"235.36200","19.61372","0.49743"
"235.36800","19.61425","0.49745"
"235.37400","19.61473","0.49753"
"235.38000","19.61527","0.49767"
"235.38600","19.61575","0.49773"
"235.39200","19.61623","0.49779"
"235.39800","19.61677","0.49781"
"235.40400","19.61724","0.49792"
"235.41000","19.61772","0.49810"
"235.41600","19.61820","0.49821"
"235.42200","19.61874","0.49822"
"235.42800","19.61922","0.49824"
"235.43400","19.61970","0.49822"
"235.44000","19.62023","0.49832"
"235.44600","19.62071","0.49839"
"235.45200","19.62125","0.49850"
"235.45800","19.62173","0.49854"
"235.46400","19.62221","0.49847"
"235.47000","19.62275","0.49833"
"235.47600","19.62322","0.49826"
"235.48200","19.62376","0.49817"
"235.48800","19.62424","0.49809"
"235.49400","19.62472","0.49805"
"235.50000","19.62526","0.49813"
"235.50600","19.62573","0.49813"
"235.51200","19.62621","0.49811"
"235.51800","19.62669","0.49821"
"235.52400","19.62723","0.49828"
"235.53000","19.62771","0.49832"
"235.53600","19.62818","0.49835"
"235.54200","19.62872","0.49844"
"235.54800","19.62920","0.49850"
"235.55400","19.62968","0.49863"
"235.56000","19.63022","0.49883"
"235.56600","19.63070","0.49894"
"235.57200","19.63117","0.49894"
"235.57800","19.63171","0.49895"
"235.58400","19.63219","0.49903"
"235.59000","19.63273","0.49921"
"235.59600","19.63321","0.49922"
"235.60200","19.63375","0.49921"
"235.60800","19.63422","0.49925"
"235.61400","19.63476","0.49916"
"235.62000","19.63524","0.49911"
"235.62600","19.63572","0.49920"
"235.63200","19.63626","0.49919"
"235.63800","19.63674","0.49920"
"235.64400","19.63721","0.49922"
"235.65000","19.63769","0.49919"
"235.65600","19.63817","0.49917"
"235.66200","19.63871","0.49909"
"235.66800","19.63919","0.49910"
"235.67400","19.63967","0.49923"
"235.68000","19.64014","0.49924"
"235.68600","19.64068","0.49924"
"235.69200","19.64116","0.49945"
"235.69800","19.64164","0.49963"
"235.70400","19.64218","0.49982"
"235.71000","19.64265","0.49993"
"235.71600","19.64313","0.49977"
"235.72200","19.64367","0.49959"
"235.72800","19.64415","0.49940"
"235.73400","19.64469","0.49925"
"235.74000","19.64517","0.49917"
"235.74600","19.64565","0.49922"
"235.75200","19.64618","0.49930"
"235.75800","19.64666","0.49932"
"235.76400","19.64720","0.49924"
"235.77000","19.64768","0.49921"
"235.77600","19.64822","0.49929"
"235.78200","19.64869","0.49939"
"235.78800","19.64917","0.49945"
"235.79400","19.64971","0.49957"
"235.80000","19.65019","0.49958"
"235.80600","19.65067","0.49948"
"235.81200","19.65114","0.49933"
"235.81800","19.65168","0.49925"
"235.82400","19.65216","0.49923"
"235.83000","19.65264","0.49916"
"235.83600","19.65318","0.49901"
"235.84200","19.65366","0.49887"
"235.84800","19.65413","0.49889"
"235.85400","19.65467","0.49890"
"235.86000","19.65515","0.49897"
"235.86600","19.65569","0.49909"
"235.87200","19.65617","0.49916"
"235.87800","19.65671","0.49933"
"235.88400","19.65718","0.49945"
"235.89000","19.65772","0.49967"
"235.89600","19.65820","0.50000"
"235.90200","19.65874","0.50020"
"235.90800","19.65922","0.50046"
"235.91400","19.65976","0.50063"
"235.92000","19.66023","0.50075"
"235.92600","19.66071","0.50087"
"235.93200","19.66125","0.50093"
"235.93800","19.66173","0.50109"
"235.94400","19.66220","0.50119"
"235.95000","19.66274","0.50109"
"235.95600","19.66322","0.50096"
"235.96200","19.66370","0.50077"
"235.96800","19.66424","0.50050"
"235.97400","19.66472","0.50030"
"235.98000","19.66520","0.50028"
"235.98600","19.66568","0.50046"
"235.99200","19.66621","0.50079"
"235.99800","19.66669","0.50105"
"236.00400","19.66717","0.50118"
"236.01000","19.66771","0.50121"
"236.01600","19.66818","0.50117"
"236.02200","19.66872","0.50109"
"236.02800","19.66920","0.50107"
"236.03400","19.66974","0.50116"
"236.04000","19.67022","0.50130"
"236.04600","19.67076","0.50136"
"236.05200","19.67124","0.50143"
"236.05800","19.67177","0.50144"
"236.06400","19.67225","0.50129"
"236.07000","19.67273","0.50129"
"236.07600","19.67327","0.50133"
"236.08200","19.67374","0.50141"
"236.08800","19.67422","0.50157"
"236.09400","19.67470","0.50182"
"236.10000","19.67524","0.50198"
"236.10600","19.67572","0.50220"
"236.11200","19.67626","0.50226"
"236.11800","19.67673","0.50238"
"236.12400","19.67721","0.50261"
"236.13000","19.67775","0.50264"
"236.13600","19.67823","0.50262"
"236.14200","19.67871","0.50274"
"236.14800","19.67925","0.50274"
"236.15400","19.67972","0.50253"
"236.16000","19.68020","0.50249"
"236.16600","19.68074","0.50248"
"236.17200","19.68122","0.50242"
"236.17800","19.68170","0.50247"
"236.18400","19.68224","0.50263"
"236.19000","19.68271","0.50287"
"236.19600","19.68325","0.50297"
"236.20200","19.68373","0.50314"
"236.20800","19.68427","0.50340"
"236.21400","19.68475","0.50353"
"236.22000","19.68523","0.50363"
"236.22600","19.68576","0.50370"
"236.23200","19.68624","0.50361"
"236.23800","19.68672","0.50349"
"236.24400","19.68720","0.50355"
"236.25000","19.68773","0.50365"
"236.25600","19.68822","0.50379"
"236.26200","19.68869","0.50383"
"236.26800","19.68923","0.50383"
"236.27400","19.68971","0.50398"
"236.28000","19.69019","0.50401"
"236.28600","19.69067","0.50400"
"236.29200","19.69114","0.50420"
"236.29800","19.69168","0.50426"
"236.30400","19.69216","0.50420"
"236.31000","19.69264","0.50413"
"236.31600","19.69318","0.50416"
"236.32200","19.69366","0.50420"
"236.32800","19.69419","0.50422"
"236.33400","19.69467","0.50424"
"236.34000","19.69521","0.50432"
"236.34600","19.69569","0.50440"
"236.35200","19.69623","0.50446"
"236.35800","19.69670","0.50462"
"236.36400","19.69718","0.50459"
"236.37000","19.69772","0.50455"
"236.37600","19.69820","0.50463"
"236.38200","19.69868","0.50472"
"236.38800","19.69916","0.50485"
"236.39400","19.69969","0.50501"
"236.40000","19.70017","0.50516"
"236.40600","19.70065","0.50535"
"236.41200","19.70119","0.50543"
"236.41800","19.70167","0.50543"
"236.42400","19.70221","0.50548"
"236.43000","19.70268","0.50548"
"236.43600","19.70322","0.50551"
"236.44200","19.70370","0.50559"
"236.44800","19.70418","0.50562"
"236.45400","19.70472","0.50561"
"236.46000","19.70519","0.50556"
"236.46600","19.70573","0.50554"
"236.47200","19.70621","0.50560"
"236.47800","19.70675","0.50576"
"236.48400","19.70723","0.50581"
"236.49000","19.70777","0.50589"
"236.49600","19.70824","0.50603"
"236.50200","19.70878","0.50616"
"236.50800","19.70926","0.50632"
"236.51400","19.70974","0.50639"
"236.52000","19.71022","0.50635"
"236.52600","19.71070","0.50625"
"236.53200","19.71123","0.50620"
"236.53800","19.71171","0.50624"
"236.54400","19.71219","0.50629"
"236.55000","19.71267","0.50623"
"236.55600","19.71321","0.50624"
"236.56200","19.71368","0.50623"
"236.56800","19.71416","0.50616"
"236.57400","19.71470","0.50613"
"236.58000","19.71518","0.50606"
"236.58600","19.71566","0.50600"
"236.59200","19.71619","0.50611"
"236.59800","19.71667","0.50622"
"236.60400","19.71721","0.50626"
"236.61000","19.71769","0.50629"
"236.61600","19.71823","0.50629"
"236.62200","19.71871","0.50646"
"236.62800","19.71925","0.50674"
"236.63400","19.71972","0.50687"
"236.64000","19.72026","0.50694"
"236.64600","19.72074","0.50699"
"236.65200","19.72128","0.50704"
"236.65800","19.72176","0.50719"
"236.66400","19.72223","0.50737"
"236.67000","19.72271","0.50746"
"236.67600","19.72325","0.50749"
"236.68200","19.72373","0.50747"
"236.68800","19.72421","0.50743"
"236.69400","19.72469","0.50738"
"236.70000","19.72522","0.50732"
"236.70600","19.72570","0.50732"
"236.71200","19.72618","0.50733"
"236.71800","19.72666","0.50735"
"236.72400","19.72720","0.50737"
"236.73000","19.72768","0.50739"
"236.73600","19.72815","0.50745"
"236.74200","19.72869","0.50756"
"236.74800","19.72917","0.50763"
"236.75400","19.72965","0.50771"
"236.76000","19.73019","0.50778"
"236.76600","19.73067","0.50778"
"236.77200","19.73120","0.50772"
"236.77800","19.73168","0.50757"
"236.78400","19.73216","0.50745"
"236.79000","19.73264","0.50750"
"236.79600","19.73318","0.50751"
"236.80200","19.73365","0.50758"
"236.80800","19.73413","0.50773"
"236.81400","19.73467","0.50778"
"236.82000","19.73515","0.50782"
"236.82600","19.73563","0.50797"
"236.83200","19.73617","0.50812"
"236.83800","19.73664","0.50821"
"236.84400","19.73712","0.50828"
"236.85000","19.73760","0.50825"
"236.85600","19.73814","0.50822"
"236.86200","19.73862","0.50827"
"236.86800","19.73910","0.50830"
"236.87400","19.73963","0.50838"
"236.88000","19.74011","0.50839"
"236.88600","19.74059","0.50845"
"236.89200","19.74113","0.50849"
"236.89800","19.74161","0.50859"
"236.90400","19.74215","0.50866"
"236.91000","19.74268","0.50871"
"236.91600","19.74316","0.50878"
"236.92200","19.74370","0.50887"
"236.92800","19.74418","0.50889"
"236.93400","19.74466","0.50889"
"236.94000","19.74520","0.50893"
"236.94600","19.74567","0.50892"
"236.95200","19.74621","0.50888"
"236.95800","19.74669","0.50887"
"236.96400","19.74717","0.50886"
"236.97000","19.74771","0.50882"
"236.97600","19.74818","0.50878"
"236.98200","19.74872","0.50879"
"236.98800","19.74920","0.50883"
"236.99400","19.74968","0.50892"
"237.00000","19.75022","0.50898"
"237.00600","19.75070","0.50906"
"237.01200","19.75123","0.50907"
"237.01800","19.75171","0.50898"
"237.02400","19.75219","0.50896"
"237.03000","19.75273","0.50901"
"237.03600","19.75320","0.50905"
"237.04200","19.75368","0.50911"
"237.04800","19.75422","0.50915"
"237.05400","19.75470","0.50917"
"237.06000","19.75524","0.50925"
"237.06600","19.75572","0.50936"
"237.07200","19.75620","0.50946"
"237.07800","19.75668","0.50954"
"237.08400","19.75721","0.50955"
"237.09000","19.75769","0.50955"
"237.09600","19.75817","0.50958"
"237.10200","19.75871","0.50962"
"237.10800","19.75918","0.50964"
"237.11400","19.75966","0.50964"
"237.12000","19.76020","0.50965"
"237.12600","19.76068","0.50965"
"237.13200","19.76122","0.50968"
"237.13800","19.76170","0.50972"
"237.14400","19.76224","0.50972"
"237.15000","19.76271","0.50971"
"237.15600","19.76325","0.50964"
"237.16200","19.76373","0.50956"
"237.16800","19.76421","0.50958"
"237.17400","19.76469","0.50957"
"237.18000","19.76516","0.50954"
"237.18600","19.76570","0.50958"
"237.19200","19.76618","0.50965"
"237.19800","19.76666","0.50981"
"237.20400","19.76719","0.50991"
"237.21000","19.76768","0.51005"
"237.21600","19.76815","0.51019"
"237.22200","19.76869","0.51024"
"237.22800","19.76917","0.51027"
"237.23400","19.76971","0.51031"
"237.24000","19.77019","0.51027"
"237.24600","19.77066","0.51021"
"237.25200","19.77120","0.51018"
"237.25800","19.77168","0.51013"
"237.26400","19.77222","0.51010"
"237.27000","19.77270","0.51009"
"237.27600","19.77317","0.51008"
"237.28200","19.77365","0.51019"
"237.28800","19.77419","0.51031"
"237.29400","19.77467","0.51033"
"237.30000","19.77515","0.51041"
"237.30600","19.77569","0.51043"
"237.31200","19.77617","0.51042"
"237.31800","19.77664","0.51038"
"237.32400","19.77712","0.51027"
"237.33000","19.77766","0.51015"
"237.33600","19.77814","0.51010"
"237.34200","19.77868","0.51010"
"237.34800","19.77915","0.51020"
"237.35400","19.77963","0.51036"
"237.36000","19.78017","0.51052"
"237.36600","19.78065","0.51068"
"237.37200","19.78113","0.51076"
"237.37800","19.78167","0.51075"
"237.38400","19.78214","0.51078"
"237.39000","19.78262","0.51080"
"237.39600","19.78316","0.51083"
"237.40200","19.78364","0.51089"
"237.40800","19.78418","0.51089"
"237.41400","19.78465","0.51099"
"237.42000","19.78519","0.51102"
"237.42600","19.78567","0.51095"
"237.43200","19.78615","0.51094"
"237.43800","19.78669","0.51087"
"237.44400","19.78717","0.51083"
"237.45000","19.78765","0.51085"
"237.45600","19.78818","0.51081"
"237.46200","19.78866","0.51081"
"237.46800","19.78914","0.51080"
"237.47400","19.78967","0.51071"
"237.48000","19.79016","0.51062"
"237.48600","19.79063","0.51059"
"237.49200","19.79117","0.51060"
"237.49800","19.79165","0.51073"
"237.50400","19.79219","0.51080"
"237.51000","19.79267","0.51083"
"237.51600","19.79315","0.51086"
"237.52200","19.79368","0.51080"
"237.52800","19.79416","0.51073"
"237.53400","19.79470","0.51071"
"237.54000","19.79518","0.51063"
"237.54600","19.79572","0.51056"
"237.55200","19.79625","0.51051"
"237.55800","19.79673","0.51050"
"237.56400","19.79727","0.51061"
"237.57000","19.79775","0.51068"
"237.57600","19.79823","0.51079"
"237.58200","19.79871","0.51103"
"237.58800","19.79918","0.51120"
"237.59400","19.79972","0.51127"
"237.60000","19.80020","0.51133"
"237.60600","19.80068","0.51132"
"237.61200","19.80116","0.51129"
"237.61800","19.80169","0.51117"
"237.62400","19.80217","0.51102"
"237.63000","19.80271","0.51096"
"237.63600","19.80319","0.51088"
"237.64200","19.80367","0.51074"
"237.64800","19.80420","0.51065"
"237.65400","19.80468","0.51053"
"237.66000","19.80516","0.51045"
"237.66600","19.80570","0.51043"
"237.67200","19.80618","0.51051"
"237.67800","19.80672","0.51061"
"237.68400","19.80720","0.51073"
"237.69000","19.80773","0.51072"
"237.69600","19.80821","0.51075"
"237.70200","19.80875","0.51089"
"237.70800","19.80923","0.51099"
"237.71400","19.80971","0.51111"
"237.72000","19.81025","0.51111"
"237.72600","19.81072","0.51103"
"237.73200","19.81120","0.51109"
