End date,"2/12/2017"
Specimen label,"10BG_Unk1"
"361.96800","30.16412","0.04252"
"361.97400","30.16466","0.04257"
"361.98000","30.16514","0.04259"
"361.98600","30.16561","0.04253"
"361.99200","30.16615","0.04252"
"361.99800","30.16663","0.04254"
"362.00400","30.16717","0.04253"
"362.01000","30.16765","0.04251"
"362.01600","30.16818","0.04250"
"362.02200","30.16866","0.04254"
"362.02800","30.16914","0.04251"
"362.03400","30.16968","0.04245"
"362.04000","30.17016","0.04245"
"362.04600","30.17070","0.04237"
"362.05200","30.17117","0.04229"
"362.05800","30.17171","0.04218"
"362.06400","30.17219","0.04189"
"362.07000","30.17267","0.04103"
"362.07600","30.17315","0.03943"
"362.08200","30.17369","0.03766"
"362.08800","30.17416","0.03649"
"362.09400","30.17464","0.03614"
"362.10000","30.17518","0.03647"
"362.10600","30.17566","0.03693"
"362.11200","30.17620","0.03705"
"362.11800","30.17668","0.03667"
"362.12400","30.17721","0.03616"
"362.13000","30.17769","0.03610"
"362.13600","30.17823","0.03656"
"362.14200","30.17871","0.03728"
"362.14800","30.17925","0.03789"
"362.15400","30.17972","0.03790"
"362.16000","30.18026","0.03743"
"362.16600","30.18074","0.03707"
"362.17200","30.18122","0.03708"
"362.17800","30.18176","0.03750"
"362.18400","30.18224","0.03810"
"362.19000","30.18271","0.03859"
"362.19600","30.18319","0.03879"
"362.20200","30.18367","0.03865"
"362.20800","30.18421","0.03843"
"362.21400","30.18469","0.03863"
"362.22000","30.18517","0.03910"
"362.22600","30.18570","0.03960"
"362.23200","30.18618","0.03990"
"362.23800","30.18666","0.03996"
"362.24400","30.18720","0.03985"
"362.25000","30.18768","0.03987"
"362.25600","30.18822","0.04018"
"362.26200","30.18869","0.04065"
"362.26800","30.18923","0.04105"
"362.27400","30.18971","0.04116"
"362.28000","30.19019","0.04101"
"362.28600","30.19073","0.04082"
"362.29200","30.19121","0.04067"
"362.29800","30.19168","0.04069"
"362.30400","30.19222","0.04071"
"362.31000","30.19270","0.04058"
"362.31600","30.19318","0.04027"
"362.32200","30.19372","0.03982"
"362.32800","30.19419","0.03947"
"362.33400","30.19473","0.03938"
"362.34000","30.19521","0.03940"
"362.34600","30.19569","0.03952"
"362.35200","30.19617","0.03946"
"362.35800","30.19664","0.03918"
"362.36400","30.19718","0.03877"
"362.37000","30.19766","0.03840"
"362.37600","30.19814","0.03819"
"362.38200","30.19868","0.03814"
"362.38800","30.19916","0.03802"
"362.39400","30.19970","0.03773"
"362.40000","30.20017","0.03735"
"362.40600","30.20065","0.03696"
"362.41200","30.20119","0.03672"
"362.41800","30.20167","0.03677"
"362.42400","30.20215","0.03694"
"362.43000","30.20268","0.03706"
"362.43600","30.20316","0.03705"
"362.44200","30.20364","0.03683"
"362.44800","30.20418","0.03670"
"362.45400","30.20465","0.03666"
"362.46000","30.20514","0.03679"
"362.46600","30.20561","0.03702"
"362.47200","30.20615","0.03699"
"362.47800","30.20663","0.03686"
"362.48400","30.20711","0.03679"
"362.49000","30.20765","0.03676"
"362.49600","30.20813","0.03681"
"362.50200","30.20860","0.03686"
"362.50800","30.20908","0.03690"
"362.51400","30.20962","0.03697"
"362.52000","30.21010","0.03694"
"362.52600","30.21063","0.03696"
"362.53200","30.21111","0.03710"
"362.53800","30.21165","0.03726"
"362.54400","30.21213","0.03744"
"362.55000","30.21267","0.03770"
"362.55600","30.21315","0.03784"
"362.56200","30.21369","0.03788"
"362.56800","30.21416","0.03796"
"362.57400","30.21470","0.03815"
"362.58000","30.21518","0.03844"
"362.58600","30.21566","0.03872"
"362.59200","30.21614","0.03890"
"362.59800","30.21661","0.03904"
"362.60400","30.21715","0.03912"
"362.61000","30.21763","0.03918"
"362.61600","30.21811","0.03929"
"362.62200","30.21865","0.03945"
"362.62800","30.21913","0.03959"
"362.63400","30.21960","0.03972"
"362.64000","30.22014","0.03977"
"362.64600","30.22062","0.03980"
"362.65200","30.22116","0.03979"
"362.65800","30.22164","0.03979"
"362.66400","30.22212","0.03983"
"362.67000","30.22265","0.03982"
"362.67600","30.22313","0.03974"
"362.68200","30.22367","0.03969"
"362.68800","30.22421","0.03960"
"362.69400","30.22469","0.03952"
"362.70000","30.22523","0.03952"
"362.70600","30.22576","0.03945"
"362.71200","30.22624","0.03928"
"362.71800","30.22672","0.03909"
"362.72400","30.22726","0.03885"
"362.73000","30.22773","0.03872"
"362.73600","30.22821","0.03870"
"362.74200","30.22869","0.03875"
"362.74800","30.22917","0.03872"
"362.75400","30.22971","0.03854"
"362.76000","30.23019","0.03832"
"362.76600","30.23072","0.03818"
"362.77200","30.23120","0.03806"
"362.77800","30.23168","0.03794"
"362.78400","30.23222","0.03787"
"362.79000","30.23270","0.03777"
"362.79600","30.23324","0.03771"
"362.80200","30.23371","0.03761"
"362.80800","30.23419","0.03743"
"362.81400","30.23473","0.03736"
"362.82000","30.23521","0.03722"
"362.82600","30.23575","0.03693"
"362.83200","30.23623","0.03674"
"362.83800","30.23676","0.03658"
"362.84400","30.23724","0.03648"
"362.85000","30.23778","0.03657"
"362.85600","30.23826","0.03661"
"362.86200","30.23874","0.03670"
"362.86800","30.23922","0.03683"
"362.87400","30.23975","0.03684"
"362.88000","30.24023","0.03682"
"362.88600","30.24071","0.03681"
"362.89200","30.24119","0.03682"
"362.89800","30.24166","0.03695"
"362.90400","30.24215","0.03708"
"362.91000","30.24268","0.03734"
"362.91600","30.24316","0.03762"
"362.92200","30.24364","0.03772"
"362.92800","30.24418","0.03783"
"362.93400","30.24465","0.03796"
"362.94000","30.24513","0.03811"
"362.94600","30.24561","0.03830"
"362.95200","30.24615","0.03850"
"362.95800","30.24663","0.03856"
"362.96400","30.24711","0.03857"
"362.97000","30.24764","0.03856"
"362.97600","30.24813","0.03859"
"362.98200","30.24866","0.03870"
"362.98800","30.24914","0.03889"
"362.99400","30.24962","0.03915"
"363.00000","30.25016","0.03942"
"363.00600","30.25063","0.03969"
"363.01200","30.25111","0.03992"
"363.01800","30.25159","0.04007"
"363.02400","30.25213","0.04016"
"363.03000","30.25261","0.04025"
"363.03600","30.25308","0.04031"
"363.04200","30.25362","0.04031"
"363.04800","30.25410","0.04030"
"363.05400","30.25464","0.04023"
"363.06000","30.25512","0.04016"
"363.06600","30.25560","0.04010"
"363.07200","30.25614","0.03999"
"363.07800","30.25661","0.03995"
"363.08400","30.25715","0.03996"
"363.09000","30.25763","0.04000"
"363.09600","30.25817","0.04000"
"363.10200","30.25865","0.03991"
"363.10800","30.25918","0.03973"
"363.11400","30.25966","0.03959"
"363.12000","30.26014","0.03947"
"363.12600","30.26068","0.03927"
"363.13200","30.26116","0.03915"
"363.13800","30.26170","0.03898"
"363.14400","30.26217","0.03881"
"363.15000","30.26265","0.03873"
"363.15600","30.26319","0.03862"
"363.16200","30.26367","0.03856"
"363.16800","30.26415","0.03855"
"363.17400","30.26469","0.03846"
"363.18000","30.26516","0.03833"
"363.18600","30.26570","0.03821"
"363.19200","30.26618","0.03807"
"363.19800","30.26666","0.03800"
"363.20400","30.26720","0.03792"
"363.21000","30.26768","0.03775"
"363.21600","30.26822","0.03764"
"363.22200","30.26869","0.03753"
"363.22800","30.26917","0.03745"
"363.23400","30.26971","0.03748"
"363.24000","30.27019","0.03752"
"363.24600","30.27072","0.03757"
"363.25200","30.27120","0.03763"
"363.25800","30.27168","0.03768"
"363.26400","30.27222","0.03767"
"363.27000","30.27270","0.03774"
"363.27600","30.27324","0.03781"
"363.28200","30.27371","0.03793"
"363.28800","30.27419","0.03799"
"363.29400","30.27467","0.03803"
"363.30000","30.27521","0.03808"
"363.30600","30.27569","0.03812"
"363.31200","30.27617","0.03813"
"363.31800","30.27670","0.03818"
"363.32400","30.27718","0.03824"
"363.33000","30.27772","0.03827"
"363.33600","30.27820","0.03824"
"363.34200","30.27873","0.03820"
"363.34800","30.27921","0.03820"
"363.35400","30.27975","0.03824"
"363.36000","30.28023","0.03839"
"363.36600","30.28071","0.03859"
"363.37200","30.28119","0.03871"
"363.37800","30.28173","0.03886"
"363.38400","30.28221","0.03901"
"363.39000","30.28268","0.03913"
"363.39600","30.28322","0.03934"
"363.40200","30.28370","0.03955"
"363.40800","30.28424","0.03966"
"363.41400","30.28471","0.03978"
"363.42000","30.28519","0.03990"
"363.42600","30.28573","0.03992"
"363.43200","30.28621","0.03990"
"363.43800","30.28669","0.03980"
"363.44400","30.28723","0.03965"
"363.45000","30.28770","0.03952"
"363.45600","30.28818","0.03947"
"363.46200","30.28866","0.03952"
"363.46800","30.28920","0.03956"
"363.47400","30.28968","0.03954"
"363.48000","30.29016","0.03951"
"363.48600","30.29069","0.03946"
"363.49200","30.29117","0.03943"
"363.49800","30.29165","0.03951"
"363.50400","30.29219","0.03957"
"363.51000","30.29267","0.03957"
"363.51600","30.29315","0.03961"
"363.52200","30.29368","0.03957"
"363.52800","30.29416","0.03942"
"363.53400","30.29464","0.03935"
"363.54000","30.29518","0.03924"
"363.54600","30.29565","0.03911"
"363.55200","30.29613","0.03912"
"363.55800","30.29667","0.03912"
"363.56400","30.29715","0.03914"
"363.57000","30.29769","0.03911"
"363.57600","30.29817","0.03899"
"363.58200","30.29871","0.03895"
"363.58800","30.29918","0.03890"
"363.59400","30.29966","0.03885"
"363.60000","30.30020","0.03884"
"363.60600","30.30068","0.03867"
"363.61200","30.30116","0.03854"
"363.61800","30.30163","0.03844"
"363.62400","30.30217","0.03830"
"363.63000","30.30265","0.03816"
"363.63600","30.30319","0.03804"
"363.64200","30.30367","0.03792"
"363.64800","30.30415","0.03783"
"363.65400","30.30469","0.03781"
"363.66000","30.30516","0.03790"
"363.66600","30.30564","0.03810"
"363.67200","30.30618","0.03828"
"363.67800","30.30666","0.03836"
"363.68400","30.30719","0.03836"
"363.69000","30.30767","0.03833"
"363.69600","30.30821","0.03840"
"363.70200","30.30869","0.03859"
"363.70800","30.30923","0.03867"
"363.71400","30.30971","0.03872"
"363.72000","30.31025","0.03877"
"363.72600","30.31072","0.03885"
"363.73200","30.31120","0.03897"
"363.73800","30.31168","0.03911"
"363.74400","30.31222","0.03921"
"363.75000","30.31270","0.03936"
"363.75600","30.31317","0.03948"
"363.76200","30.31371","0.03949"
"363.76800","30.31419","0.03950"
"363.77400","30.31467","0.03957"
"363.78000","30.31521","0.03965"
"363.78600","30.31569","0.03968"
"363.79200","30.31616","0.03977"
"363.79800","30.31670","0.03990"
"363.80400","30.31718","0.04000"
"363.81000","30.31766","0.04007"
"363.81600","30.31820","0.04013"
"363.82200","30.31868","0.04014"
"363.82800","30.31921","0.04014"
"363.83400","30.31975","0.04020"
"363.84000","30.32023","0.04020"
"363.84600","30.32077","0.04012"
"363.85200","30.32125","0.04006"
"363.85800","30.32172","0.04001"
"363.86400","30.32226","0.04000"
"363.87000","30.32274","0.03993"
"363.87600","30.32328","0.03985"
"363.88200","30.32376","0.03977"
"363.88800","30.32424","0.03964"
"363.89400","30.32471","0.03959"
"363.90000","30.32525","0.03964"
"363.90600","30.32573","0.03964"
"363.91200","30.32621","0.03954"
"363.91800","30.32675","0.03935"
"363.92400","30.32722","0.03917"
"363.93000","30.32770","0.03905"
"363.93600","30.32824","0.03902"
"363.94200","30.32872","0.03906"
"363.94800","30.32920","0.03912"
"363.95400","30.32968","0.03911"
"363.96000","30.33022","0.03907"
"363.96600","30.33069","0.03900"
"363.97200","30.33117","0.03886"
"363.97800","30.33171","0.03880"
"363.98400","30.33219","0.03881"
"363.99000","30.33273","0.03878"
"363.99600","30.33320","0.03876"
"364.00200","30.33368","0.03871"
"364.00800","30.33422","0.03858"
"364.01400","30.33470","0.03846"
"364.02000","30.33518","0.03839"
"364.02600","30.33566","0.03837"
"364.03200","30.33619","0.03848"
"364.03800","30.33667","0.03855"
"364.04400","30.33715","0.03856"
"364.05000","30.33763","0.03856"
"364.05600","30.33817","0.03846"
"364.06200","30.33864","0.03845"
"364.06800","30.33918","0.03857"
"364.07400","30.33966","0.03861"
"364.08000","30.34014","0.03861"
"364.08600","30.34068","0.03861"
"364.09200","30.34116","0.03865"
"364.09800","30.34163","0.03877"
"364.10400","30.34217","0.03896"
"364.11000","30.34265","0.03906"
"364.11600","30.34313","0.03912"
"364.12200","30.34367","0.03913"
"364.12800","30.34415","0.03913"
"364.13400","30.34468","0.03916"
"364.14000","30.34516","0.03920"
"364.14600","30.34570","0.03923"
"364.15200","30.34618","0.03923"
"364.15800","30.34672","0.03932"
"364.16400","30.34719","0.03947"
"364.17000","30.34767","0.03967"
"364.17600","30.34821","0.03983"
"364.18200","30.34869","0.03997"
"364.18800","30.34917","0.04007"
"364.19400","30.34971","0.04009"
"364.20000","30.35018","0.04015"
"364.20600","30.35066","0.04017"
"364.21200","30.35120","0.04020"
"364.21800","30.35168","0.04027"
"364.22400","30.35216","0.04025"
"364.23000","30.35270","0.04016"
"364.23600","30.35317","0.04011"
"364.24200","30.35371","0.04003"
"364.24800","30.35419","0.03994"
"364.25400","30.35467","0.03986"
"364.26000","30.35521","0.03976"
"364.26600","30.35569","0.03983"
"364.27200","30.35622","0.03997"
"364.27800","30.35670","0.04008"
"364.28400","30.35724","0.04013"
"364.29000","30.35772","0.04007"
"364.29600","30.35826","0.03994"
"364.30200","30.35873","0.03985"
"364.30800","30.35921","0.03980"
"364.31400","30.35969","0.03990"
"364.32000","30.36023","0.03995"
"364.32600","30.36071","0.03998"
"364.33200","30.36119","0.04000"
"364.33800","30.36167","0.03994"
"364.34400","30.36214","0.03979"
"364.35000","30.36268","0.03965"
"364.35600","30.36316","0.03950"
"364.36200","30.36364","0.03939"
"364.36800","30.36417","0.03935"
"364.37400","30.36465","0.03928"
"364.38000","30.36513","0.03929"
"364.38600","30.36567","0.03931"
"364.39200","30.36615","0.03930"
"364.39800","30.36669","0.03931"
"364.40400","30.36723","0.03929"
"364.41000","30.36770","0.03925"
"364.41600","30.36824","0.03925"
"364.42200","30.36872","0.03922"
"364.42800","30.36926","0.03916"
"364.43400","30.36974","0.03909"
"364.44000","30.37027","0.03903"
"364.44600","30.37075","0.03901"
"364.45200","30.37123","0.03905"
"364.45800","30.37177","0.03912"
"364.46400","30.37225","0.03924"
"364.47000","30.37272","0.03935"
"364.47600","30.37321","0.03948"
"364.48200","30.37374","0.03956"
"364.48800","30.37422","0.03962"
"364.49400","30.37470","0.03967"
"364.50000","30.37518","0.03976"
"364.50600","30.37572","0.03984"
"364.51200","30.37619","0.03993"
"364.51800","30.37667","0.03996"
"364.52400","30.37715","0.03989"
"364.53000","30.37769","0.03986"
"364.53600","30.37817","0.03991"
"364.54200","30.37864","0.03990"
"364.54800","30.37918","0.03988"
"364.55400","30.37966","0.03992"
"364.56000","30.38020","0.03991"
"364.56600","30.38068","0.03989"
"364.57200","30.38116","0.03990"
"364.57800","30.38169","0.03993"
"364.58400","30.38217","0.04003"
"364.59000","30.38265","0.04010"
"364.59600","30.38319","0.04021"
"364.60200","30.38367","0.04024"
"364.60800","30.38415","0.04018"
"364.61400","30.38462","0.04007"
"364.62000","30.38510","0.03998"
"364.62600","30.38564","0.03995"
"364.63200","30.38612","0.03996"
"364.63800","30.38665","0.04004"
"364.64400","30.38713","0.04016"
"364.65000","30.38761","0.04025"
"364.65600","30.38809","0.04027"
"364.66200","30.38863","0.04023"
"364.66800","30.38911","0.04014"
"364.67400","30.38959","0.04003"
"364.68000","30.39013","0.03992"
"364.68600","30.39060","0.03985"
"364.69200","30.39114","0.03981"
"364.69800","30.39168","0.03977"
"364.70400","30.39216","0.03972"
"364.71000","30.39269","0.03968"
"364.71600","30.39317","0.03971"
"364.72200","30.39371","0.03967"
"364.72800","30.39419","0.03964"
"364.73400","30.39473","0.03968"
"364.74000","30.39520","0.03971"
"364.74600","30.39569","0.03967"
"364.75200","30.39616","0.03958"
"364.75800","30.39664","0.03945"
"364.76400","30.39718","0.03937"
"364.77000","30.39766","0.03925"
"364.77600","30.39819","0.03917"
"364.78200","30.39867","0.03919"
"364.78800","30.39915","0.03919"
"364.79400","30.39969","0.03924"
"364.80000","30.40017","0.03931"
"364.80600","30.40071","0.03930"
"364.81200","30.40118","0.03930"
"364.81800","30.40166","0.03926"
"364.82400","30.40220","0.03921"
"364.83000","30.40268","0.03924"
"364.83600","30.40322","0.03924"
"364.84200","30.40376","0.03918"
"364.84800","30.40423","0.03919"
"364.85400","30.40471","0.03918"
"364.86000","30.40525","0.03915"
"364.86600","30.40573","0.03918"
"364.87200","30.40621","0.03926"
"364.87800","30.40675","0.03932"
"364.88400","30.40722","0.03939"
"364.89000","30.40770","0.03953"
"364.89600","30.40818","0.03972"
"364.90200","30.40866","0.03988"
"364.90800","30.40920","0.03997"
"364.91400","30.40968","0.04007"
"364.92000","30.41015","0.04011"
"364.92600","30.41063","0.04007"
"364.93200","30.41117","0.04008"
"364.93800","30.41165","0.04016"
"364.94400","30.41219","0.04011"
"364.95000","30.41266","0.04009"
"364.95600","30.41314","0.04007"
"364.96200","30.41368","0.04010"
"364.96800","30.41416","0.04017"
"364.97400","30.41464","0.04035"
"364.98000","30.41518","0.04049"
"364.98600","30.41571","0.04052"
"364.99200","30.41619","0.04056"
"364.99800","30.41673","0.04064"
"365.00400","30.41721","0.04064"
"365.01000","30.41775","0.04064"
"365.01600","30.41822","0.04072"
"365.02200","30.41870","0.04081"
"365.02800","30.41924","0.04085"
"365.03400","30.41972","0.04087"
"365.04000","30.42020","0.04082"
"365.04600","30.42068","0.04075"
"365.05200","30.42122","0.04067"
"365.05800","30.42169","0.04054"
"365.06400","30.42217","0.04043"
"365.07000","30.42265","0.04033"
"365.07600","30.42319","0.04033"
"365.08200","30.42367","0.04030"
"365.08800","30.42414","0.04023"
"365.09400","30.42468","0.04012"
"365.10000","30.42516","0.03996"
"365.10600","30.42570","0.03981"
"365.11200","30.42618","0.03983"
"365.11800","30.42665","0.03988"
"365.12400","30.42719","0.03991"
"365.13000","30.42767","0.03985"
"365.13600","30.42815","0.03981"
"365.14200","30.42869","0.03968"
"365.14800","30.42917","0.03955"
"365.15400","30.42971","0.03949"
"365.16000","30.43018","0.03945"
"365.16600","30.43066","0.03943"
"365.17200","30.43114","0.03944"
"365.17800","30.43162","0.03946"
"365.18400","30.43210","0.03952"
"365.19000","30.43263","0.03956"
"365.19600","30.43311","0.03958"
"365.20200","30.43359","0.03957"
"365.20800","30.43413","0.03952"
"365.21400","30.43461","0.03948"
"365.22000","30.43509","0.03944"
"365.22600","30.43562","0.03942"
"365.23200","30.43610","0.03946"
"365.23800","30.43664","0.03954"
"365.24400","30.43712","0.03969"
"365.25000","30.43766","0.03980"
"365.25600","30.43814","0.03986"
"365.26200","30.43867","0.03991"
"365.26800","30.43915","0.03996"
"365.27400","30.43969","0.04004"
"365.28000","30.44017","0.04010"
"365.28600","30.44071","0.04019"
"365.29200","30.44118","0.04021"
"365.29800","30.44172","0.04019"
"365.30400","30.44220","0.04018"
"365.31000","30.44268","0.04016"
"365.31600","30.44322","0.04019"
"365.32200","30.44370","0.04024"
"365.32800","30.44417","0.04026"
"365.33400","30.44471","0.04032"
"365.34000","30.44519","0.04039"
"365.34600","30.44573","0.04046"
"365.35200","30.44621","0.04053"
"365.35800","30.44674","0.04059"
"365.36400","30.44722","0.04065"
"365.37000","30.44770","0.04068"
"365.37600","30.44824","0.04068"
"365.38200","30.44872","0.04072"
"365.38800","30.44920","0.04076"
"365.39400","30.44973","0.04079"
"365.40000","30.45021","0.04081"
"365.40600","30.45069","0.04078"
"365.41200","30.45123","0.04078"
"365.41800","30.45171","0.04080"
"365.42400","30.45225","0.04080"
"365.43000","30.45272","0.04080"
"365.43600","30.45320","0.04081"
"365.44200","30.45374","0.04070"
"365.44800","30.45422","0.04058"
"365.45400","30.45469","0.04049"
"365.46000","30.45518","0.04040"
"365.46600","30.45571","0.04035"
"365.47200","30.45619","0.04030"
"365.47800","30.45673","0.04022"
"365.48400","30.45721","0.04018"
"365.49000","30.45769","0.04016"
"365.49600","30.45823","0.04013"
"365.50200","30.45870","0.04008"
"365.50800","30.45924","0.03997"
"365.51400","30.45972","0.03994"
"365.52000","30.46020","0.03992"
"365.52600","30.46073","0.03991"
"365.53200","30.46121","0.03994"
"365.53800","30.46169","0.03996"
"365.54400","30.46223","0.03983"
"365.55000","30.46271","0.03982"
"365.55600","30.46319","0.03985"
"365.56200","30.46373","0.03999"
"365.56800","30.46420","0.04005"
"365.57400","30.46474","0.04011"
"365.58000","30.46522","0.04015"
"365.58600","30.46570","0.04018"
"365.59200","30.46623","0.04020"
"365.59800","30.46671","0.04018"
"365.60400","30.46719","0.04015"
"365.61000","30.46773","0.04009"
"365.61600","30.46821","0.04012"
"365.62200","30.46869","0.04023"
"365.62800","30.46922","0.04028"
"365.63400","30.46970","0.04027"
"365.64000","30.47024","0.04023"
"365.64600","30.47072","0.04022"
"365.65200","30.47120","0.04025"
"365.65800","30.47168","0.04022"
"365.66400","30.47221","0.04020"
"365.67000","30.47269","0.04025"
"365.67600","30.47317","0.04035"
"365.68200","30.47371","0.04044"
"365.68800","30.47419","0.04051"
"365.69400","30.47466","0.04059"
"365.70000","30.47520","0.04062"
"365.70600","30.47568","0.04061"
"365.71200","30.47622","0.04066"
"365.71800","30.47670","0.04073"
"365.72400","30.47718","0.04087"
"365.73000","30.47772","0.04096"
"365.73600","30.47819","0.04107"
"365.74200","30.47867","0.04104"
"365.74800","30.47921","0.04102"
"365.75400","30.47969","0.04096"
"365.76000","30.48017","0.04093"
"365.76600","30.48071","0.04091"
"365.77200","30.48118","0.04085"
"365.77800","30.48172","0.04077"
"365.78400","30.48220","0.04073"
"365.79000","30.48268","0.04074"
"365.79600","30.48322","0.04071"
"365.80200","30.48369","0.04064"
"365.80800","30.48417","0.04061"
"365.81400","30.48471","0.04067"
"365.82000","30.48519","0.04071"
"365.82600","30.48573","0.04076"
"365.83200","30.48620","0.04079"
"365.83800","30.48668","0.04078"
"365.84400","30.48722","0.04072"
"365.85000","30.48770","0.04056"
"365.85600","30.48818","0.04043"
"365.86200","30.48872","0.04040"
"365.86800","30.48919","0.04037"
"365.87400","30.48973","0.04036"
"365.88000","30.49021","0.04039"
"365.88600","30.49069","0.04038"
"365.89200","30.49123","0.04035"
"365.89800","30.49171","0.04035"
"365.90400","30.49224","0.04033"
"365.91000","30.49272","0.04030"
"365.91600","30.49320","0.04029"
"365.92200","30.49374","0.04026"
"365.92800","30.49422","0.04013"
"365.93400","30.49470","0.04004"
"365.94000","30.49523","0.04005"
"365.94600","30.49571","0.04011"
"365.95200","30.49619","0.04014"
"365.95800","30.49673","0.04021"
"365.96400","30.49721","0.04025"
"365.97000","30.49768","0.04026"
"365.97600","30.49822","0.04029"
"365.98200","30.49870","0.04030"
"365.98800","30.49918","0.04035"
"365.99400","30.49972","0.04040"
"366.00000","30.50020","0.04045"
"366.00600","30.50074","0.04048"
"366.01200","30.50121","0.04056"
"366.01800","30.50175","0.04063"
"366.02400","30.50223","0.04065"
"366.03000","30.50277","0.04065"
"366.03600","30.50324","0.04063"
"366.04200","30.50372","0.04054"
"366.04800","30.50420","0.04047"
"366.05400","30.50474","0.04040"
"366.06000","30.50522","0.04037"
"366.06600","30.50570","0.04038"
"366.07200","30.50624","0.04040"
"366.07800","30.50672","0.04052"
"366.08400","30.50719","0.04061"
"366.09000","30.50773","0.04067"
"366.09600","30.50821","0.04073"
"366.10200","30.50869","0.04078"
"366.10800","30.50917","0.04079"
"366.11400","30.50970","0.04083"
"366.12000","30.51018","0.04083"
"366.12600","30.51072","0.04073"
"366.13200","30.51120","0.04072"
"366.13800","30.51174","0.04080"
"366.14400","30.51221","0.04081"
"366.15000","30.51275","0.04080"
"366.15600","30.51323","0.04079"
"366.16200","30.51371","0.04075"
"366.16800","30.51425","0.04073"
"366.17400","30.51473","0.04073"
"366.18000","30.51520","0.04073"
"366.18600","30.51568","0.04084"
"366.19200","30.51616","0.04088"
"366.19800","30.51670","0.04089"
"366.20400","30.51718","0.04087"
"366.21000","30.51765","0.04087"
"366.21600","30.51819","0.04091"
"366.22200","30.51867","0.04095"
"366.22800","30.51915","0.04094"
"366.23400","30.51969","0.04091"
"366.24000","30.52017","0.04090"
"366.24600","30.52064","0.04089"
"366.25200","30.52118","0.04090"
"366.25800","30.52166","0.04085"
"366.26400","30.52214","0.04087"
"366.27000","30.52268","0.04087"
"366.27600","30.52316","0.04090"
"366.28200","30.52369","0.04089"
"366.28800","30.52417","0.04079"
"366.29400","30.52471","0.04068"
"366.30000","30.52519","0.04061"
"366.30600","30.52573","0.04057"
"366.31200","30.52620","0.04060"
"366.31800","30.52668","0.04070"
"366.32400","30.52716","0.04081"
"366.33000","30.52770","0.04090"
"366.33600","30.52818","0.04096"
"366.34200","30.52866","0.04090"
"366.34800","30.52914","0.04074"
"366.35400","30.52967","0.04057"
"366.36000","30.53015","0.04047"
"366.36600","30.53069","0.04046"
"366.37200","30.53117","0.04049"
"366.37800","30.53164","0.04056"
"366.38400","30.53218","0.04061"
"366.39000","30.53266","0.04066"
"366.39600","30.53320","0.04077"
"366.40200","30.53368","0.04086"
"366.40800","30.53422","0.04100"
"366.41400","30.53470","0.04104"
"366.42000","30.53523","0.04097"
"366.42600","30.53571","0.04077"
"366.43200","30.53625","0.04066"
"366.43800","30.53673","0.04063"
"366.44400","30.53727","0.04057"
"366.45000","30.53774","0.04052"
"366.45600","30.53828","0.04053"
"366.46200","30.53876","0.04057"
"366.46800","30.53924","0.04062"
"366.47400","30.53978","0.04070"
"366.48000","30.54026","0.04081"
"366.48600","30.54073","0.04088"
"366.49200","30.54121","0.04092"
"366.49800","30.54169","0.04097"
"366.50400","30.54223","0.04099"
"366.51000","30.54271","0.04103"
"366.51600","30.54319","0.04106"
"366.52200","30.54366","0.04111"
"366.52800","30.54420","0.04108"
"366.53400","30.54468","0.04107"
"366.54000","30.54516","0.04102"
"366.54600","30.54569","0.04095"
"366.55200","30.54617","0.04092"
"366.55800","30.54665","0.04092"
"366.56400","30.54719","0.04097"
"366.57000","30.54767","0.04106"
"366.57600","30.54821","0.04114"
"366.58200","30.54869","0.04121"
"366.58800","30.54917","0.04124"
"366.59400","30.54970","0.04123"
"366.60000","30.55018","0.04120"
"366.60600","30.55072","0.04118"
"366.61200","30.55120","0.04111"
"366.61800","30.55167","0.04106"
"366.62400","30.55215","0.04105"
"366.63000","30.55269","0.04097"
"366.63600","30.55317","0.04083"
"366.64200","30.55365","0.04067"
"366.64800","30.55412","0.04064"
"366.65400","30.55466","0.04068"
"366.66000","30.55514","0.04078"
"366.66600","30.55562","0.04081"
"366.67200","30.55610","0.04072"
"366.67800","30.55664","0.04063"
"366.68400","30.55712","0.04060"
"366.69000","30.55765","0.04063"
"366.69600","30.55813","0.04069"
"366.70200","30.55861","0.04074"
"366.70800","30.55915","0.04073"
"366.71400","30.55963","0.04071"
"366.72000","30.56017","0.04066"
"366.72600","30.56064","0.04062"
"366.73200","30.56112","0.04064"
"366.73800","30.56166","0.04068"
"366.74400","30.56214","0.04075"
"366.75000","30.56262","0.04082"
"366.75600","30.56316","0.04093"
"366.76200","30.56363","0.04101"
"366.76800","30.56411","0.04113"
"366.77400","30.56465","0.04112"
"366.78000","30.56513","0.04108"
"366.78600","30.56561","0.04100"
"366.79200","30.56614","0.04095"
"366.79800","30.56662","0.04095"
"366.80400","30.56710","0.04096"
"366.81000","30.56764","0.04096"
"366.81600","30.56812","0.04098"
"366.82200","30.56860","0.04101"
"366.82800","30.56913","0.04114"
"366.83400","30.56961","0.04127"
"366.84000","30.57015","0.04130"
"366.84600","30.57063","0.04125"
"366.85200","30.57117","0.04119"
"366.85800","30.57164","0.04114"
"366.86400","30.57218","0.04115"
"366.87000","30.57266","0.04117"
"366.87600","30.57320","0.04126"
"366.88200","30.57368","0.04128"
"366.88800","30.57422","0.04127"
