End date,"12/17/2016"
Specimen label,"15CG_Unk"
Maximum Load,"0.01489",N

Time,Extension,Load
(s),(mm),(N)
"34.55400","2.87970","0.01233"
"34.56000","2.88018","0.01248"
"34.56600","2.88066","0.01256"
"34.57200","2.88120","0.01256"
"34.57800","2.88168","0.01256"
"34.58400","2.88221","0.01256"
"34.59000","2.88269","0.01254"
"34.59600","2.88323","0.01249"
"34.60200","2.88371","0.01235"
"34.60800","2.88419","0.01222"
"34.61400","2.88473","0.01218"
"34.62000","2.88520","0.01214"
"34.62600","2.88574","0.01215"
"34.63200","2.88622","0.01219"
"34.63800","2.88676","0.01228"
"34.64400","2.88724","0.01237"
"34.65000","2.88771","0.01239"
"34.65600","2.88819","0.01235"
"34.66200","2.88867","0.01231"
"34.66800","2.88921","0.01222"
"34.67400","2.88969","0.01224"
"34.68000","2.89017","0.01234"
"34.68600","2.89070","0.01244"
"34.69200","2.89118","0.01248"
"34.69800","2.89166","0.01256"
"34.70400","2.89220","0.01260"
"34.71000","2.89268","0.01267"
"34.71600","2.89322","0.01278"
"34.72200","2.89369","0.01289"
"34.72800","2.89423","0.01288"
"34.73400","2.89471","0.01279"
"34.74000","2.89519","0.01265"
"34.74600","2.89573","0.01263"
"34.75200","2.89620","0.01259"
"34.75800","2.89668","0.01253"
"34.76400","2.89722","0.01253"
"34.77000","2.89770","0.01244"
"34.77600","2.89824","0.01231"
"34.78200","2.89872","0.01226"
"34.78800","2.89919","0.01219"
"34.79400","2.89973","0.01212"
"34.80000","2.90021","0.01208"
"34.80600","2.90069","0.01213"
"34.81200","2.90123","0.01223"
"34.81800","2.90171","0.01229"
"34.82400","2.90224","0.01239"
"34.83000","2.90272","0.01242"
"34.83600","2.90320","0.01237"
"34.84200","2.90374","0.01230"
"34.84800","2.90422","0.01225"
"34.85400","2.90476","0.01213"
"34.86000","2.90523","0.01207"
"34.86600","2.90571","0.01217"
"34.87200","2.90625","0.01232"
"34.87800","2.90673","0.01239"
"34.88400","2.90721","0.01238"
"34.89000","2.90774","0.01236"
"34.89600","2.90822","0.01246"
"34.90200","2.90870","0.01250"
"34.90800","2.90924","0.01263"
"34.91400","2.90972","0.01283"
"34.92000","2.91020","0.01291"
"34.92600","2.91073","0.01283"
"34.93200","2.91121","0.01268"
"34.93800","2.91169","0.01250"
"34.94400","2.91217","0.01239"
"34.95000","2.91271","0.01232"
"34.95600","2.91319","0.01230"
"34.96200","2.91372","0.01228"
"34.96800","2.91420","0.01225"
"34.97400","2.91468","0.01226"
"34.98000","2.91522","0.01239"
"34.98600","2.91570","0.01243"
"34.99200","2.91617","0.01240"
"34.99800","2.91671","0.01240"
"35.00400","2.91719","0.01232"
"35.01000","2.91767","0.01227"
"35.01600","2.91821","0.01224"
"35.02200","2.91869","0.01231"
"35.02800","2.91916","0.01246"
"35.03400","2.91970","0.01255"
"35.04000","2.92018","0.01260"
"35.04600","2.92066","0.01257"
"35.05200","2.92114","0.01248"
"35.05800","2.92168","0.01242"
"35.06400","2.92215","0.01241"
"35.07000","2.92263","0.01233"
"35.07600","2.92311","0.01222"
"35.08200","2.92365","0.01217"
"35.08800","2.92413","0.01215"
"35.09400","2.92466","0.01219"
"35.10000","2.92514","0.01225"
"35.10600","2.92568","0.01236"
"35.11200","2.92622","0.01250"
"35.11800","2.92670","0.01255"
"35.12400","2.92724","0.01253"
"35.13000","2.92771","0.01253"
"35.13600","2.92825","0.01248"
"35.14200","2.92873","0.01247"
"35.14800","2.92921","0.01258"
"35.15400","2.92969","0.01259"
"35.16000","2.93023","0.01249"
"35.16600","2.93070","0.01243"
"35.17200","2.93118","0.01236"
"35.17800","2.93172","0.01229"
"35.18400","2.93220","0.01219"
"35.19000","2.93268","0.01216"
"35.19600","2.93321","0.01218"
"35.20200","2.93369","0.01220"
"35.20800","2.93417","0.01222"
"35.21400","2.93471","0.01232"
"35.22000","2.93519","0.01246"
"35.22600","2.93567","0.01255"
"35.23200","2.93620","0.01259"
"35.23800","2.93674","0.01257"
"35.24400","2.93722","0.01257"
"35.25000","2.93776","0.01260"
"35.25600","2.93824","0.01256"
"35.26200","2.93878","0.01257"
"35.26800","2.93925","0.01261"
"35.27400","2.93979","0.01259"
"35.28000","2.94027","0.01258"
"35.28600","2.94075","0.01255"
"35.29200","2.94123","0.01250"
"35.29800","2.94176","0.01248"
"35.30400","2.94224","0.01246"
"35.31000","2.94272","0.01251"
"35.31600","2.94320","0.01247"
"35.32200","2.94368","0.01241"
"35.32800","2.94422","0.01249"
"35.33400","2.94469","0.01263"
"35.34000","2.94523","0.01268"
"35.34600","2.94571","0.01270"
"35.35200","2.94619","0.01263"
"35.35800","2.94673","0.01250"
"35.36400","2.94721","0.01235"
"35.37000","2.94774","0.01224"
"35.37600","2.94822","0.01223"
"35.38200","2.94876","0.01228"
"35.38800","2.94924","0.01230"
"35.39400","2.94978","0.01229"
"35.40000","2.95025","0.01238"
"35.40600","2.95079","0.01249"
"35.41200","2.95127","0.01265"
"35.41800","2.95175","0.01273"
"35.42400","2.95229","0.01278"
"35.43000","2.95277","0.01280"
"35.43600","2.95324","0.01271"
"35.44200","2.95378","0.01257"
"35.44800","2.95426","0.01245"
"35.45400","2.95474","0.01235"
"35.46000","2.95522","0.01229"
"35.46600","2.95570","0.01225"
"35.47200","2.95623","0.01223"
"35.47800","2.95671","0.01229"
"35.48400","2.95719","0.01238"
"35.49000","2.95767","0.01244"
"35.49600","2.95821","0.01249"
"35.50200","2.95868","0.01251"
"35.50800","2.95916","0.01255"
"35.51400","2.95970","0.01259"
"35.52000","2.96018","0.01267"
"35.52600","2.96066","0.01278"
"35.53200","2.96120","0.01290"
"35.53800","2.96167","0.01296"
"35.54400","2.96221","0.01295"
"35.55000","2.96275","0.01286"
"35.55600","2.96323","0.01275"
"35.56200","2.96371","0.01272"
"35.56800","2.96425","0.01270"
"35.57400","2.96472","0.01261"
"35.58000","2.96520","0.01252"
"35.58600","2.96568","0.01243"
"35.59200","2.96622","0.01236"
"35.59800","2.96670","0.01238"
"35.60400","2.96718","0.01246"
"35.61000","2.96765","0.01255"
"35.61600","2.96819","0.01266"
"35.62200","2.96867","0.01272"
"35.62800","2.96915","0.01274"
"35.63400","2.96963","0.01267"
"35.64000","2.97016","0.01255"
"35.64600","2.97064","0.01250"
"35.65200","2.97118","0.01247"
"35.65800","2.97166","0.01237"
"35.66400","2.97214","0.01240"
"35.67000","2.97268","0.01251"
"35.67600","2.97315","0.01253"
"35.68200","2.97369","0.01246"
"35.68800","2.97423","0.01244"
"35.69400","2.97471","0.01247"
"35.70000","2.97525","0.01241"
"35.70600","2.97572","0.01246"
"35.71200","2.97620","0.01255"
"35.71800","2.97674","0.01263"
"35.72400","2.97722","0.01265"
"35.73000","2.97770","0.01270"
"35.73600","2.97818","0.01265"
"35.74200","2.97871","0.01255"
"35.74800","2.97919","0.01244"
"35.75400","2.97973","0.01239"
"35.76000","2.98021","0.01242"
"35.76600","2.98069","0.01238"
"35.77200","2.98123","0.01233"
"35.77800","2.98170","0.01241"
"35.78400","2.98218","0.01243"
"35.79000","2.98272","0.01238"
"35.79600","2.98320","0.01238"
"35.80200","2.98374","0.01235"
"35.80800","2.98422","0.01232"
"35.81400","2.98469","0.01232"
"35.82000","2.98523","0.01243"
"35.82600","2.98571","0.01255"
"35.83200","2.98625","0.01261"
"35.83800","2.98673","0.01267"
"35.84400","2.98726","0.01286"
"35.85000","2.98774","0.01298"
"35.85600","2.98828","0.01307"
"35.86200","2.98876","0.01305"
"35.86800","2.98924","0.01298"
"35.87400","2.98978","0.01295"
"35.88000","2.99025","0.01299"
"35.88600","2.99073","0.01299"
"35.89200","2.99121","0.01289"
"35.89800","2.99175","0.01279"
"35.90400","2.99223","0.01266"
"35.91000","2.99271","0.01253"
"35.91600","2.99324","0.01241"
"35.92200","2.99372","0.01237"
"35.92800","2.99420","0.01239"
"35.93400","2.99474","0.01244"
"35.94000","2.99522","0.01246"
"35.94600","2.99569","0.01245"
"35.95200","2.99623","0.01237"
"35.95800","2.99671","0.01235"
"35.96400","2.99725","0.01243"
"35.97000","2.99773","0.01248"
"35.97600","2.99827","0.01247"
"35.98200","2.99874","0.01245"
"35.98800","2.99928","0.01240"
"35.99400","2.99976","0.01242"
"36.00000","3.00024","0.01235"
"36.00600","3.00078","0.01231"
"36.01200","3.00126","0.01237"
"36.01800","3.00173","0.01238"
"36.02400","3.00221","0.01241"
"36.03000","3.00269","0.01252"
"36.03600","3.00317","0.01264"
"36.04200","3.00371","0.01273"
"36.04800","3.00418","0.01283"
"36.05400","3.00466","0.01279"
"36.06000","3.00520","0.01269"
"36.06600","3.00568","0.01255"
"36.07200","3.00616","0.01244"
"36.07800","3.00664","0.01237"
"36.08400","3.00717","0.01231"
"36.09000","3.00765","0.01232"
"36.09600","3.00819","0.01254"
"36.10200","3.00867","0.01270"
"36.10800","3.00921","0.01280"
"36.11400","3.00969","0.01286"
"36.12000","3.01022","0.01285"
"36.12600","3.01070","0.01278"
"36.13200","3.01124","0.01267"
"36.13800","3.01172","0.01259"
"36.14400","3.01220","0.01262"
"36.15000","3.01267","0.01258"
"36.15600","3.01321","0.01253"
"36.16200","3.01369","0.01258"
"36.16800","3.01417","0.01252"
"36.17400","3.01465","0.01239"
"36.18000","3.01519","0.01232"
"36.18600","3.01566","0.01229"
"36.19200","3.01614","0.01226"
"36.19800","3.01668","0.01226"
"36.20400","3.01716","0.01231"
"36.21000","3.01764","0.01237"
"36.21600","3.01818","0.01240"
"36.22200","3.01865","0.01247"
"36.22800","3.01913","0.01262"
"36.23400","3.01967","0.01274"
"36.24000","3.02015","0.01272"
"36.24600","3.02069","0.01277"
"36.25200","3.02122","0.01284"
"36.25800","3.02170","0.01293"
"36.26400","3.02224","0.01292"
"36.27000","3.02272","0.01289"
"36.27600","3.02320","0.01288"
"36.28200","3.02374","0.01284"
"36.28800","3.02421","0.01280"
"36.29400","3.02475","0.01282"
"36.30000","3.02523","0.01278"
"36.30600","3.02571","0.01262"
"36.31200","3.02619","0.01257"
"36.31800","3.02673","0.01256"
"36.32400","3.02720","0.01255"
"36.33000","3.02768","0.01258"
"36.33600","3.02822","0.01260"
"36.34200","3.02870","0.01261"
"36.34800","3.02918","0.01258"
"36.35400","3.02966","0.01250"
"36.36000","3.03019","0.01256"
"36.36600","3.03067","0.01270"
"36.37200","3.03115","0.01282"
"36.37800","3.03169","0.01288"
"36.38400","3.03217","0.01288"
"36.39000","3.03270","0.01282"
"36.39600","3.03324","0.01276"
"36.40200","3.03372","0.01275"
"36.40800","3.03426","0.01270"
"36.41400","3.03474","0.01270"
"36.42000","3.03528","0.01273"
"36.42600","3.03575","0.01275"
"36.43200","3.03623","0.01275"
"36.43800","3.03677","0.01276"
"36.44400","3.03725","0.01288"
"36.45000","3.03779","0.01296"
"36.45600","3.03826","0.01288"
"36.46200","3.03874","0.01287"
"36.46800","3.03928","0.01293"
"36.47400","3.03976","0.01298"
"36.48000","3.04024","0.01304"
"36.48600","3.04078","0.01308"
"36.49200","3.04125","0.01315"
"36.49800","3.04173","0.01317"
"36.50400","3.04221","0.01314"
"36.51000","3.04275","0.01315"
"36.51600","3.04323","0.01313"
"36.52200","3.04371","0.01303"
"36.52800","3.04424","0.01302"
"36.53400","3.04472","0.01301"
"36.54000","3.04526","0.01295"
"36.54600","3.04574","0.01291"
"36.55200","3.04622","0.01284"
"36.55800","3.04676","0.01284"
"36.56400","3.04723","0.01282"
"36.57000","3.04771","0.01284"
"36.57600","3.04825","0.01292"
"36.58200","3.04873","0.01305"
"36.58800","3.04921","0.01310"
"36.59400","3.04968","0.01319"
"36.60000","3.05016","0.01326"
"36.60600","3.05070","0.01321"
"36.61200","3.05118","0.01319"
"36.61800","3.05166","0.01307"
"36.62400","3.05220","0.01292"
"36.63000","3.05267","0.01292"
"36.63600","3.05315","0.01292"
"36.64200","3.05369","0.01286"
"36.64800","3.05417","0.01281"
"36.65400","3.05471","0.01281"
"36.66000","3.05519","0.01280"
"36.66600","3.05566","0.01267"
"36.67200","3.05620","0.01257"
"36.67800","3.05668","0.01251"
"36.68400","3.05716","0.01241"
"36.69000","3.05770","0.01228"
"36.69600","3.05817","0.01230"
"36.70200","3.05871","0.01241"
"36.70800","3.05919","0.01245"
"36.71400","3.05967","0.01248"
"36.72000","3.06021","0.01252"
"36.72600","3.06069","0.01260"
"36.73200","3.06122","0.01266"
"36.73800","3.06170","0.01281"
"36.74400","3.06218","0.01310"
"36.75000","3.06272","0.01330"
"36.75600","3.06320","0.01342"
"36.76200","3.06368","0.01349"
"36.76800","3.06421","0.01354"
"36.77400","3.06469","0.01349"
"36.78000","3.06523","0.01343"
"36.78600","3.06571","0.01336"
"36.79200","3.06619","0.01323"
"36.79800","3.06672","0.01312"
"36.80400","3.06720","0.01311"
"36.81000","3.06768","0.01309"
"36.81600","3.06822","0.01296"
"36.82200","3.06870","0.01288"
"36.82800","3.06924","0.01288"
"36.83400","3.06971","0.01286"
"36.84000","3.07019","0.01282"
"36.84600","3.07073","0.01279"
"36.85200","3.07121","0.01274"
"36.85800","3.07169","0.01262"
"36.86400","3.07223","0.01250"
"36.87000","3.07270","0.01250"
"36.87600","3.07318","0.01250"
"36.88200","3.07372","0.01249"
"36.88800","3.07420","0.01236"
"36.89400","3.07468","0.01232"
"36.90000","3.07516","0.01234"
"36.90600","3.07569","0.01238"
"36.91200","3.07617","0.01259"
"36.91800","3.07671","0.01285"
"36.92400","3.07719","0.01306"
"36.93000","3.07767","0.01316"
"36.93600","3.07820","0.01310"
"36.94200","3.07868","0.01305"
"36.94800","3.07922","0.01309"
"36.95400","3.07970","0.01308"
"36.96000","3.08024","0.01308"
"36.96600","3.08072","0.01305"
"36.97200","3.08125","0.01290"
"36.97800","3.08173","0.01275"
"36.98400","3.08221","0.01262"
"36.99000","3.08275","0.01252"
"36.99600","3.08323","0.01255"
"37.00200","3.08376","0.01261"
"37.00800","3.08424","0.01272"
"37.01400","3.08472","0.01279"
"37.02000","3.08526","0.01281"
"37.02600","3.08574","0.01284"
"37.03200","3.08622","0.01289"
"37.03800","3.08675","0.01290"
"37.04400","3.08723","0.01296"
"37.05000","3.08771","0.01297"
"37.05600","3.08825","0.01296"
"37.06200","3.08873","0.01304"
"37.06800","3.08921","0.01313"
"37.07400","3.08974","0.01313"
"37.08000","3.09022","0.01314"
"37.08600","3.09070","0.01316"
"37.09200","3.09118","0.01309"
"37.09800","3.09172","0.01302"
"37.10400","3.09219","0.01297"
"37.11000","3.09267","0.01297"
"37.11600","3.09321","0.01298"
"37.12200","3.09369","0.01299"
"37.12800","3.09423","0.01303"
"37.13400","3.09471","0.01295"
"37.14000","3.09518","0.01274"
"37.14600","3.09572","0.01260"
"37.15200","3.09620","0.01249"
"37.15800","3.09668","0.01246"
"37.16400","3.09716","0.01251"
"37.17000","3.09764","0.01255"
"37.17600","3.09817","0.01265"
"37.18200","3.09865","0.01280"
"37.18800","3.09919","0.01282"
"37.19400","3.09967","0.01284"
"37.20000","3.10015","0.01285"
"37.20600","3.10063","0.01288"
"37.21200","3.10110","0.01299"
"37.21800","3.10164","0.01300"
"37.22400","3.10212","0.01295"
"37.23000","3.10260","0.01293"
"37.23600","3.10308","0.01299"
"37.24200","3.10362","0.01302"
"37.24800","3.10409","0.01307"
"37.25400","3.10463","0.01310"
"37.26000","3.10517","0.01316"
"37.26600","3.10565","0.01319"
"37.27200","3.10619","0.01322"
"37.27800","3.10672","0.01334"
"37.28400","3.10720","0.01340"
"37.29000","3.10774","0.01332"
"37.29600","3.10822","0.01319"
"37.30200","3.10876","0.01311"
"37.30800","3.10924","0.01294"
"37.31400","3.10971","0.01278"
"37.32000","3.11025","0.01282"
"37.32600","3.11073","0.01288"
"37.33200","3.11121","0.01289"
"37.33800","3.11169","0.01277"
"37.34400","3.11222","0.01270"
"37.35000","3.11270","0.01272"
"37.35600","3.11324","0.01262"
"37.36200","3.11372","0.01255"
"37.36800","3.11420","0.01255"
"37.37400","3.11474","0.01250"
"37.38000","3.11521","0.01252"
"37.38600","3.11575","0.01267"
"37.39200","3.11623","0.01282"
"37.39800","3.11671","0.01299"
"37.40400","3.11725","0.01316"
"37.41000","3.11778","0.01332"
"37.41600","3.11826","0.01339"
"37.42200","3.11880","0.01326"
"37.42800","3.11928","0.01323"
"37.43400","3.11976","0.01321"
"37.44000","3.12030","0.01307"
"37.44600","3.12077","0.01296"
"37.45200","3.12125","0.01294"
"37.45800","3.12173","0.01293"
"37.46400","3.12221","0.01290"
"37.47000","3.12275","0.01299"
"37.47600","3.12323","0.01302"
"37.48200","3.12370","0.01300"
"37.48800","3.12418","0.01294"
"37.49400","3.12472","0.01296"
"37.50000","3.12520","0.01303"
"37.50600","3.12568","0.01305"
"37.51200","3.12622","0.01305"
"37.51800","3.12669","0.01299"
"37.52400","3.12717","0.01288"
"37.53000","3.12771","0.01281"
"37.53600","3.12819","0.01272"
"37.54200","3.12873","0.01261"
"37.54800","3.12920","0.01264"
"37.55400","3.12968","0.01268"
"37.56000","3.13022","0.01284"
"37.56600","3.13070","0.01302"
"37.57200","3.13124","0.01311"
"37.57800","3.13178","0.01320"
"37.58400","3.13225","0.01322"
"37.59000","3.13273","0.01324"
"37.59600","3.13321","0.01324"
"37.60200","3.13375","0.01320"
"37.60800","3.13423","0.01324"
"37.61400","3.13471","0.01323"
"37.62000","3.13518","0.01312"
"37.62600","3.13572","0.01314"
"37.63200","3.13620","0.01317"
"37.63800","3.13674","0.01315"
"37.64400","3.13722","0.01319"
"37.65000","3.13770","0.01328"
"37.65600","3.13823","0.01335"
"37.66200","3.13871","0.01342"
"37.66800","3.13919","0.01342"
"37.67400","3.13973","0.01326"
"37.68000","3.14021","0.01310"
"37.68600","3.14068","0.01300"
"37.69200","3.14122","0.01298"
"37.69800","3.14170","0.01304"
"37.70400","3.14224","0.01316"
"37.71000","3.14272","0.01320"
"37.71600","3.14320","0.01321"
"37.72200","3.14373","0.01319"
"37.72800","3.14421","0.01318"
"37.73400","3.14469","0.01308"
"37.74000","3.14517","0.01296"
"37.74600","3.14571","0.01300"
"37.75200","3.14618","0.01299"
"37.75800","3.14666","0.01297"
"37.76400","3.14714","0.01305"
"37.77000","3.14762","0.01313"
"37.77600","3.14816","0.01320"
"37.78200","3.14864","0.01319"
"37.78800","3.14911","0.01319"
"37.79400","3.14965","0.01333"
"37.80000","3.15013","0.01337"
"37.80600","3.15067","0.01327"
"37.81200","3.15115","0.01328"
"37.81800","3.15163","0.01330"
"37.82400","3.15216","0.01329"
"37.83000","3.15264","0.01329"
"37.83600","3.15318","0.01326"
"37.84200","3.15366","0.01317"
"37.84800","3.15420","0.01307"
"37.85400","3.15468","0.01298"
"37.86000","3.15515","0.01301"
"37.86600","3.15569","0.01304"
"37.87200","3.15617","0.01301"
"37.87800","3.15665","0.01302"
"37.88400","3.15719","0.01301"
"37.89000","3.15766","0.01290"
"37.89600","3.15820","0.01288"
"37.90200","3.15868","0.01291"
"37.90800","3.15922","0.01294"
"37.91400","3.15970","0.01285"
"37.92000","3.16024","0.01271"
"37.92600","3.16071","0.01266"
"37.93200","3.16125","0.01270"
"37.93800","3.16173","0.01273"
"37.94400","3.16221","0.01284"
"37.95000","3.16275","0.01300"
"37.95600","3.16323","0.01312"
"37.96200","3.16370","0.01315"
"37.96800","3.16424","0.01324"
"37.97400","3.16472","0.01323"
"37.98000","3.16526","0.01319"
"37.98600","3.16574","0.01321"
"37.99200","3.16621","0.01326"
"37.99800","3.16675","0.01324"
"38.00400","3.16723","0.01318"
"38.01000","3.16771","0.01327"
"38.01600","3.16825","0.01332"
"38.02200","3.16873","0.01330"
"38.02800","3.16920","0.01325"
"38.03400","3.16974","0.01318"
"38.04000","3.17022","0.01305"
"38.04600","3.17076","0.01302"
"38.05200","3.17124","0.01300"
"38.05800","3.17178","0.01306"
"38.06400","3.17225","0.01313"
"38.07000","3.17279","0.01308"
"38.07600","3.17327","0.01301"
"38.08200","3.17375","0.01301"
"38.08800","3.17429","0.01294"
"38.09400","3.17476","0.01291"
"38.10000","3.17524","0.01290"
"38.10600","3.17572","0.01293"
"38.11200","3.17626","0.01296"
"38.11800","3.17674","0.01299"
"38.12400","3.17722","0.01306"
"38.13000","3.17769","0.01311"
"38.13600","3.17823","0.01310"
"38.14200","3.17871","0.01311"
"38.14800","3.17919","0.01303"
"38.15400","3.17973","0.01295"
"38.16000","3.18021","0.01288"
"38.16600","3.18068","0.01285"
"38.17200","3.18122","0.01286"
"38.17800","3.18170","0.01282"
"38.18400","3.18224","0.01280"
"38.19000","3.18272","0.01282"
"38.19600","3.18319","0.01291"
"38.20200","3.18373","0.01298"
"38.20800","3.18421","0.01304"
"38.21400","3.18475","0.01304"
"38.22000","3.18523","0.01312"
"38.22600","3.18571","0.01323"
"38.23200","3.18624","0.01328"
"38.23800","3.18672","0.01328"
"38.24400","3.18720","0.01333"
"38.25000","3.18774","0.01335"
"38.25600","3.18822","0.01334"
"38.26200","3.18870","0.01335"
"38.26800","3.18917","0.01334"
"38.27400","3.18965","0.01331"
"38.28000","3.19019","0.01326"
"38.28600","3.19067","0.01319"
"38.29200","3.19115","0.01312"
"38.29800","3.19168","0.01308"
"38.30400","3.19216","0.01305"
"38.31000","3.19264","0.01305"
"38.31600","3.19318","0.01313"
"38.32200","3.19366","0.01315"
"38.32800","3.19420","0.01327"
"38.33400","3.19467","0.01332"
"38.34000","3.19521","0.01328"
"38.34600","3.19569","0.01316"
