End date,"12/17/2016"
Specimen label,"15CG_21_run2"
Maximum Load,"0.15933",N

Time,Extension,Load
(s),(mm),(N)
"84.25800","7.02168","0.00123"
"84.26400","7.02216","0.00127"
"84.27000","7.02270","0.00129"
"84.27600","7.02318","0.00124"
"84.28200","7.02372","0.00121"
"84.28800","7.02419","0.00121"
"84.29400","7.02473","0.00120"
"84.30000","7.02521","0.00121"
"84.30600","7.02569","0.00126"
"84.31200","7.02623","0.00128"
"84.31800","7.02671","0.00122"
"84.32400","7.02718","0.00120"
"84.33000","7.02772","0.00129"
"84.33600","7.02820","0.00147"
"84.34200","7.02868","0.00155"
"84.34800","7.02922","0.00160"
"84.35400","7.02970","0.00161"
"84.36000","7.03017","0.00159"
"84.36600","7.03065","0.00163"
"84.37200","7.03113","0.00171"
"84.37800","7.03167","0.00177"
"84.38400","7.03215","0.00178"
"84.39000","7.03262","0.00175"
"84.39600","7.03310","0.00164"
"84.40200","7.03364","0.00158"
"84.40800","7.03412","0.00151"
"84.41400","7.03460","0.00146"
"84.42000","7.03514","0.00141"
"84.42600","7.03561","0.00138"
"84.43200","7.03615","0.00150"
"84.43800","7.03663","0.00159"
"84.44400","7.03717","0.00162"
"84.45000","7.03765","0.00165"
"84.45600","7.03818","0.00164"
"84.46200","7.03866","0.00158"
"84.46800","7.03914","0.00154"
"84.47400","7.03968","0.00156"
"84.48000","7.04016","0.00163"
"84.48600","7.04070","0.00167"
"84.49200","7.04117","0.00167"
"84.49800","7.04165","0.00169"
"84.50400","7.04213","0.00172"
"84.51000","7.04267","0.00171"
"84.51600","7.04315","0.00172"
"84.52200","7.04363","0.00175"
"84.52800","7.04410","0.00173"
"84.53400","7.04458","0.00168"
"84.54000","7.04512","0.00153"
"84.54600","7.04560","0.00128"
"84.55200","7.04608","0.00107"
"84.55800","7.04661","0.00091"
"84.56400","7.04709","0.00088"
"84.57000","7.04757","0.00092"
"84.57600","7.04811","0.00094"
"84.58200","7.04865","0.00104"
"84.58800","7.04913","0.00119"
"84.59400","7.04966","0.00123"
"84.60000","7.05014","0.00128"
"84.60600","7.05068","0.00134"
"84.61200","7.05116","0.00129"
"84.61800","7.05164","0.00125"
"84.62400","7.05212","0.00124"
"84.63000","7.05265","0.00131"
"84.63600","7.05313","0.00135"
"84.64200","7.05361","0.00140"
"84.64800","7.05415","0.00155"
"84.65400","7.05463","0.00168"
"84.66000","7.05511","0.00168"
"84.66600","7.05564","0.00172"
"84.67200","7.05612","0.00167"
"84.67800","7.05666","0.00149"
"84.68400","7.05714","0.00133"
"84.69000","7.05768","0.00133"
"84.69600","7.05815","0.00138"
"84.70200","7.05863","0.00137"
"84.70800","7.05917","0.00131"
"84.71400","7.05965","0.00137"
"84.72000","7.06013","0.00142"
"84.72600","7.06067","0.00141"
"84.73200","7.06114","0.00140"
"84.73800","7.06168","0.00141"
"84.74400","7.06222","0.00136"
"84.75000","7.06270","0.00138"
"84.75600","7.06324","0.00143"
"84.76200","7.06371","0.00145"
"84.76800","7.06419","0.00137"
"84.77400","7.06473","0.00129"
"84.78000","7.06521","0.00129"
"84.78600","7.06569","0.00141"
"84.79200","7.06617","0.00149"
"84.79800","7.06670","0.00167"
"84.80400","7.06718","0.00180"
"84.81000","7.06766","0.00185"
"84.81600","7.06820","0.00181"
"84.82200","7.06868","0.00174"
"84.82800","7.06922","0.00171"
"84.83400","7.06969","0.00170"
"84.84000","7.07017","0.00165"
"84.84600","7.07071","0.00169"
"84.85200","7.07119","0.00173"
"84.85800","7.07167","0.00170"
"84.86400","7.07221","0.00163"
"84.87000","7.07268","0.00156"
"84.87600","7.07316","0.00142"
"84.88200","7.07370","0.00123"
"84.88800","7.07418","0.00112"
"84.89400","7.07472","0.00108"
"84.90000","7.07519","0.00115"
"84.90600","7.07573","0.00121"
"84.91200","7.07621","0.00121"
"84.91800","7.07669","0.00119"
"84.92400","7.07717","0.00119"
"84.93000","7.07771","0.00130"
"84.93600","7.07818","0.00144"
"84.94200","7.07866","0.00148"
"84.94800","7.07914","0.00151"
"84.95400","7.07968","0.00156"
"84.96000","7.08016","0.00151"
"84.96600","7.08064","0.00151"
"84.97200","7.08117","0.00155"
"84.97800","7.08165","0.00159"
"84.98400","7.08213","0.00161"
"84.99000","7.08267","0.00161"
"84.99600","7.08315","0.00164"
"85.00200","7.08362","0.00177"
"85.00800","7.08416","0.00182"
"85.01400","7.08464","0.00173"
"85.02000","7.08518","0.00159"
"85.02600","7.08566","0.00148"
"85.03200","7.08614","0.00144"
"85.03800","7.08667","0.00141"
"85.04400","7.08715","0.00142"
"85.05000","7.08763","0.00145"
"85.05600","7.08811","0.00137"
"85.06200","7.08865","0.00128"
"85.06800","7.08913","0.00127"
"85.07400","7.08960","0.00130"
"85.08000","7.09014","0.00140"
"85.08600","7.09062","0.00146"
"85.09200","7.09110","0.00143"
"85.09800","7.09164","0.00147"
"85.10400","7.09211","0.00148"
"85.11000","7.09265","0.00142"
"85.11600","7.09313","0.00138"
"85.12200","7.09361","0.00139"
"85.12800","7.09415","0.00132"
"85.13400","7.09463","0.00127"
"85.14000","7.09516","0.00122"
"85.14600","7.09564","0.00120"
"85.15200","7.09612","0.00128"
"85.15800","7.09666","0.00139"
"85.16400","7.09714","0.00156"
"85.17000","7.09762","0.00167"
"85.17600","7.09815","0.00165"
"85.18200","7.09863","0.00171"
"85.18800","7.09917","0.00186"
"85.19400","7.09965","0.00191"
"85.20000","7.10019","0.00190"
"85.20600","7.10066","0.00179"
"85.21200","7.10114","0.00161"
"85.21800","7.10168","0.00144"
"85.22400","7.10216","0.00134"
"85.23000","7.10270","0.00141"
"85.23600","7.10318","0.00150"
"85.24200","7.10371","0.00151"
"85.24800","7.10419","0.00161"
"85.25400","7.10473","0.00169"
"85.26000","7.10521","0.00162"
"85.26600","7.10569","0.00161"
"85.27200","7.10623","0.00162"
"85.27800","7.10670","0.00161"
"85.28400","7.10718","0.00160"
"85.29000","7.10766","0.00145"
"85.29600","7.10820","0.00135"
"85.30200","7.10868","0.00130"
"85.30800","7.10921","0.00130"
"85.31400","7.10969","0.00144"
"85.32000","7.11017","0.00159"
"85.32600","7.11071","0.00158"
"85.33200","7.11119","0.00158"
"85.33800","7.11173","0.00153"
"85.34400","7.11220","0.00150"
"85.35000","7.11268","0.00149"
"85.35600","7.11322","0.00149"
"85.36200","7.11370","0.00145"
"85.36800","7.11418","0.00147"
"85.37400","7.11472","0.00140"
"85.38000","7.11519","0.00131"
"85.38600","7.11573","0.00134"
"85.39200","7.11621","0.00134"
"85.39800","7.11669","0.00138"
"85.40400","7.11723","0.00148"
"85.41000","7.11770","0.00156"
"85.41600","7.11818","0.00160"
"85.42200","7.11866","0.00163"
"85.42800","7.11920","0.00160"
"85.43400","7.11968","0.00159"
"85.44000","7.12016","0.00156"
"85.44600","7.12069","0.00154"
"85.45200","7.12117","0.00154"
"85.45800","7.12165","0.00150"
"85.46400","7.12219","0.00148"
"85.47000","7.12267","0.00152"
"85.47600","7.12315","0.00149"
"85.48200","7.12368","0.00139"
"85.48800","7.12416","0.00134"
"85.49400","7.12464","0.00131"
"85.50000","7.12512","0.00134"
"85.50600","7.12566","0.00137"
"85.51200","7.12614","0.00142"
"85.51800","7.12661","0.00150"
"85.52400","7.12709","0.00151"
"85.53000","7.12763","0.00149"
"85.53600","7.12811","0.00156"
"85.54200","7.12865","0.00162"
"85.54800","7.12912","0.00168"
"85.55400","7.12960","0.00173"
"85.56000","7.13014","0.00166"
"85.56600","7.13062","0.00160"
"85.57200","7.13110","0.00147"
"85.57800","7.13164","0.00133"
"85.58400","7.13211","0.00132"
"85.59000","7.13259","0.00134"
"85.59600","7.13307","0.00134"
"85.60200","7.13361","0.00137"
"85.60800","7.13415","0.00141"
"85.61400","7.13463","0.00144"
"85.62000","7.13510","0.00139"
"85.62600","7.13564","0.00133"
"85.63200","7.13612","0.00138"
"85.63800","7.13666","0.00145"
"85.64400","7.13714","0.00146"
"85.65000","7.13767","0.00152"
"85.65600","7.13815","0.00159"
"85.66200","7.13863","0.00165"
"85.66800","7.13917","0.00168"
"85.67400","7.13965","0.00161"
"85.68000","7.14013","0.00160"
"85.68600","7.14066","0.00151"
"85.69200","7.14114","0.00144"
"85.69800","7.14168","0.00148"
"85.70400","7.14216","0.00145"
"85.71000","7.14270","0.00139"
"85.71600","7.14318","0.00145"
"85.72200","7.14365","0.00149"
"85.72800","7.14419","0.00151"
"85.73400","7.14467","0.00153"
"85.74000","7.14515","0.00162"
"85.74600","7.14569","0.00170"
"85.75200","7.14616","0.00177"
"85.75800","7.14670","0.00179"
"85.76400","7.14718","0.00180"
"85.77000","7.14772","0.00178"
"85.77600","7.14820","0.00176"
"85.78200","7.14868","0.00180"
"85.78800","7.14915","0.00182"
"85.79400","7.14963","0.00178"
"85.80000","7.15017","0.00175"
"85.80600","7.15065","0.00175"
"85.81200","7.15113","0.00175"
"85.81800","7.15161","0.00170"
"85.82400","7.15214","0.00160"
"85.83000","7.15262","0.00151"
"85.83600","7.15310","0.00149"
"85.84200","7.15364","0.00142"
"85.84800","7.15412","0.00136"
"85.85400","7.15465","0.00131"
"85.86000","7.15513","0.00116"
"85.86600","7.15561","0.00106"
"85.87200","7.15615","0.00111"
"85.87800","7.15663","0.00120"
"85.88400","7.15717","0.00129"
"85.89000","7.15770","0.00129"
"85.89600","7.15818","0.00133"
"85.90200","7.15872","0.00145"
"85.90800","7.15920","0.00147"
"85.91400","7.15968","0.00160"
"85.92000","7.16022","0.00169"
"85.92600","7.16069","0.00171"
"85.93200","7.16117","0.00173"
"85.93800","7.16165","0.00178"
"85.94400","7.16213","0.00180"
"85.95000","7.16267","0.00180"
"85.95600","7.16314","0.00176"
"85.96200","7.16362","0.00177"
"85.96800","7.16416","0.00174"
"85.97400","7.16464","0.00169"
"85.98000","7.16518","0.00178"
"85.98600","7.16566","0.00189"
"85.99200","7.16613","0.00187"
"85.99800","7.16667","0.00182"
"86.00400","7.16715","0.00175"
"86.01000","7.16763","0.00163"
"86.01600","7.16817","0.00154"
"86.02200","7.16865","0.00154"
"86.02800","7.16918","0.00151"
"86.03400","7.16966","0.00155"
"86.04000","7.17020","0.00162"
"86.04600","7.17068","0.00177"
"86.05200","7.17116","0.00191"
"86.05800","7.17170","0.00191"
"86.06400","7.17217","0.00189"
"86.07000","7.17265","0.00183"
"86.07600","7.17313","0.00174"
"86.08200","7.17361","0.00168"
"86.08800","7.17415","0.00158"
"86.09400","7.17462","0.00139"
"86.10000","7.17510","0.00126"
"86.10600","7.17558","0.00116"
"86.11200","7.17612","0.00121"
"86.11800","7.17660","0.00129"
"86.12400","7.17708","0.00133"
"86.13000","7.17755","0.00147"
"86.13600","7.17809","0.00157"
"86.14200","7.17857","0.00153"
"86.14800","7.17905","0.00147"
"86.15400","7.17959","0.00144"
"86.16000","7.18007","0.00140"
"86.16600","7.18060","0.00143"
"86.17200","7.18114","0.00148"
"86.17800","7.18162","0.00148"
"86.18400","7.18216","0.00152"
"86.19000","7.18264","0.00160"
"86.19600","7.18317","0.00169"
"86.20200","7.18365","0.00171"
"86.20800","7.18413","0.00166"
"86.21400","7.18467","0.00167"
"86.22000","7.18515","0.00168"
"86.22600","7.18563","0.00170"
"86.23200","7.18610","0.00176"
"86.23800","7.18664","0.00174"
"86.24400","7.18712","0.00163"
"86.25000","7.18766","0.00155"
"86.25600","7.18814","0.00152"
"86.26200","7.18867","0.00151"
"86.26800","7.18915","0.00149"
"86.27400","7.18963","0.00145"
"86.28000","7.19017","0.00147"
"86.28600","7.19065","0.00154"
"86.29200","7.19119","0.00155"
"86.29800","7.19166","0.00158"
"86.30400","7.19214","0.00163"
"86.31000","7.19268","0.00158"
"86.31600","7.19316","0.00153"
"86.32200","7.19370","0.00148"
"86.32800","7.19418","0.00144"
"86.33400","7.19471","0.00150"
"86.34000","7.19519","0.00162"
"86.34600","7.19567","0.00163"
"86.35200","7.19615","0.00163"
"86.35800","7.19669","0.00156"
"86.36400","7.19717","0.00159"
"86.37000","7.19764","0.00163"
"86.37600","7.19812","0.00155"
"86.38200","7.19866","0.00155"
"86.38800","7.19914","0.00165"
"86.39400","7.19962","0.00173"
"86.40000","7.20015","0.00175"
"86.40600","7.20063","0.00171"
"86.41200","7.20117","0.00165"
"86.41800","7.20165","0.00157"
"86.42400","7.20213","0.00144"
"86.43000","7.20267","0.00141"
"86.43600","7.20314","0.00141"
"86.44200","7.20368","0.00135"
"86.44800","7.20416","0.00139"
"86.45400","7.20464","0.00147"
"86.46000","7.20518","0.00152"
"86.46600","7.20566","0.00163"
"86.47200","7.20619","0.00176"
"86.47800","7.20667","0.00181"
"86.48400","7.20715","0.00184"
"86.49000","7.20769","0.00181"
"86.49600","7.20817","0.00175"
"86.50200","7.20870","0.00173"
"86.50800","7.20918","0.00169"
"86.51400","7.20966","0.00166"
"86.52000","7.21014","0.00167"
"86.52600","7.21068","0.00170"
"86.53200","7.21116","0.00173"
"86.53800","7.21163","0.00174"
"86.54400","7.21211","0.00174"
"86.55000","7.21265","0.00173"
"86.55600","7.21313","0.00174"
"86.56200","7.21367","0.00179"
"86.56800","7.21415","0.00185"
"86.57400","7.21462","0.00182"
"86.58000","7.21516","0.00176"
"86.58600","7.21564","0.00167"
"86.59200","7.21612","0.00156"
"86.59800","7.21666","0.00153"
"86.60400","7.21714","0.00153"
"86.61000","7.21761","0.00153"
"86.61600","7.21815","0.00155"
"86.62200","7.21863","0.00155"
"86.62800","7.21911","0.00158"
"86.63400","7.21965","0.00164"
"86.64000","7.22012","0.00162"
"86.64600","7.22060","0.00158"
"86.65200","7.22114","0.00159"
"86.65800","7.22162","0.00157"
"86.66400","7.22210","0.00155"
"86.67000","7.22264","0.00158"
"86.67600","7.22311","0.00161"
"86.68200","7.22359","0.00162"
"86.68800","7.22413","0.00162"
"86.69400","7.22461","0.00160"
"86.70000","7.22509","0.00169"
"86.70600","7.22562","0.00175"
"86.71200","7.22610","0.00176"
"86.71800","7.22658","0.00174"
"86.72400","7.22712","0.00164"
"86.73000","7.22760","0.00157"
"86.73600","7.22814","0.00155"
"86.74200","7.22861","0.00154"
"86.74800","7.22915","0.00159"
"86.75400","7.22963","0.00163"
"86.76000","7.23017","0.00164"
"86.76600","7.23065","0.00168"
"86.77200","7.23113","0.00174"
"86.77800","7.23160","0.00181"
"86.78400","7.23214","0.00182"
"86.79000","7.23262","0.00171"
"86.79600","7.23316","0.00163"
"86.80200","7.23364","0.00156"
"86.80800","7.23412","0.00152"
"86.81400","7.23465","0.00163"
"86.82000","7.23513","0.00180"
"86.82600","7.23561","0.00188"
"86.83200","7.23615","0.00193"
"86.83800","7.23663","0.00194"
"86.84400","7.23716","0.00187"
"86.85000","7.23764","0.00178"
"86.85600","7.23812","0.00175"
"86.86200","7.23866","0.00178"
"86.86800","7.23914","0.00180"
"86.87400","7.23962","0.00171"
"86.88000","7.24015","0.00163"
"86.88600","7.24063","0.00161"
"86.89200","7.24117","0.00152"
"86.89800","7.24165","0.00148"
"86.90400","7.24219","0.00149"
"86.91000","7.24267","0.00147"
"86.91600","7.24314","0.00145"
"86.92200","7.24368","0.00150"
"86.92800","7.24416","0.00159"
"86.93400","7.24464","0.00172"
"86.94000","7.24518","0.00182"
"86.94600","7.24565","0.00183"
"86.95200","7.24613","0.00178"
"86.95800","7.24667","0.00164"
"86.96400","7.24715","0.00157"
"86.97000","7.24769","0.00171"
"86.97600","7.24817","0.00191"
"86.98200","7.24864","0.00198"
"86.98800","7.24918","0.00206"
"86.99400","7.24966","0.00203"
"87.00000","7.25014","0.00204"
"87.00600","7.25062","0.00203"
"87.01200","7.25116","0.00205"
"87.01800","7.25163","0.00208"
"87.02400","7.25217","0.00196"
"87.03000","7.25265","0.00187"
"87.03600","7.25313","0.00176"
"87.04200","7.25367","0.00159"
"87.04800","7.25415","0.00147"
"87.05400","7.25468","0.00149"
"87.06000","7.25516","0.00146"
"87.06600","7.25564","0.00143"
"87.07200","7.25618","0.00142"
"87.07800","7.25666","0.00144"
"87.08400","7.25713","0.00156"
"87.09000","7.25767","0.00160"
"87.09600","7.25815","0.00160"
"87.10200","7.25863","0.00167"
"87.10800","7.25917","0.00169"
"87.11400","7.25965","0.00175"
"87.12000","7.26012","0.00183"
"87.12600","7.26066","0.00187"
"87.13200","7.26114","0.00191"
"87.13800","7.26162","0.00188"
"87.14400","7.26216","0.00184"
"87.15000","7.26264","0.00177"
"87.15600","7.26311","0.00168"
"87.16200","7.26365","0.00167"
"87.16800","7.26413","0.00185"
"87.17400","7.26461","0.00197"
"87.18000","7.26515","0.00195"
"87.18600","7.26562","0.00194"
"87.19200","7.26610","0.00182"
"87.19800","7.26664","0.00162"
"87.20400","7.26712","0.00147"
"87.21000","7.26760","0.00136"
"87.21600","7.26814","0.00133"
"87.22200","7.26861","0.00129"
"87.22800","7.26915","0.00133"
"87.23400","7.26963","0.00144"
"87.24000","7.27011","0.00144"
"87.24600","7.27065","0.00154"
"87.25200","7.27112","0.00172"
"87.25800","7.27166","0.00177"
"87.26400","7.27214","0.00177"
"87.27000","7.27262","0.00172"
"87.27600","7.27316","0.00162"
"87.28200","7.27364","0.00156"
"87.28800","7.27411","0.00146"
"87.29400","7.27465","0.00137"
"87.30000","7.27513","0.00137"
"87.30600","7.27567","0.00136"
"87.31200","7.27615","0.00137"
"87.31800","7.27663","0.00139"
"87.32400","7.27716","0.00142"
"87.33000","7.27764","0.00151"
"87.33600","7.27818","0.00159"
"87.34200","7.27866","0.00159"
"87.34800","7.27920","0.00157"
"87.35400","7.27967","0.00161"
"87.36000","7.28015","0.00156"
"87.36600","7.28069","0.00156"
"87.37200","7.28117","0.00169"
"87.37800","7.28165","0.00175"
"87.38400","7.28219","0.00177"
"87.39000","7.28266","0.00166"
"87.39600","7.28314","0.00159"
"87.40200","7.28368","0.00170"
"87.40800","7.28416","0.00176"
"87.41400","7.28464","0.00177"
"87.42000","7.28512","0.00178"
"87.42600","7.28565","0.00175"
"87.43200","7.28613","0.00172"
"87.43800","7.28661","0.00176"
"87.44400","7.28715","0.00183"
"87.45000","7.28763","0.00180"
"87.45600","7.28817","0.00172"
"87.46200","7.28870","0.00165"
"87.46800","7.28918","0.00158"
"87.47400","7.28972","0.00147"
"87.48000","7.29020","0.00145"
"87.48600","7.29074","0.00158"
"87.49200","7.29121","0.00170"
"87.49800","7.29169","0.00173"
"87.50400","7.29223","0.00173"
"87.51000","7.29271","0.00170"
"87.51600","7.29319","0.00167"
"87.52200","7.29373","0.00170"
"87.52800","7.29420","0.00181"
"87.53400","7.29468","0.00197"
"87.54000","7.29522","0.00193"
"87.54600","7.29570","0.00182"
"87.55200","7.29618","0.00175"
"87.55800","7.29666","0.00168"
"87.56400","7.29719","0.00161"
"87.57000","7.29767","0.00165"
"87.57600","7.29815","0.00161"
"87.58200","7.29869","0.00156"
"87.58800","7.29917","0.00150"
"87.59400","7.29964","0.00143"
"87.60000","7.30018","0.00149"
"87.60600","7.30066","0.00156"
"87.61200","7.30120","0.00160"
"87.61800","7.30168","0.00168"
"87.62400","7.30222","0.00174"
"87.63000","7.30269","0.00185"
"87.63600","7.30317","0.00202"
"87.64200","7.30371","0.00206"
"87.64800","7.30419","0.00208"
"87.65400","7.30467","0.00208"
"87.66000","7.30515","0.00201"
"87.66600","7.30562","0.00190"
"87.67200","7.30610","0.00182"
"87.67800","7.30664","0.00175"
"87.68400","7.30712","0.00180"
"87.69000","7.30760","0.00180"
"87.69600","7.30814","0.00175"
"87.70200","7.30861","0.00179"
"87.70800","7.30909","0.00180"
"87.71400","7.30963","0.00186"
"87.72000","7.31011","0.00189"
"87.72600","7.31059","0.00190"
"87.73200","7.31112","0.00188"
"87.73800","7.31160","0.00179"
"87.74400","7.31214","0.00176"
"87.75000","7.31268","0.00180"
"87.75600","7.31316","0.00179"
"87.76200","7.31369","0.00179"
"87.76800","7.31417","0.00185"
"87.77400","7.31465","0.00187"
"87.78000","7.31519","0.00179"
"87.78600","7.31567","0.00168"
"87.79200","7.31615","0.00155"
"87.79800","7.31668","0.00153"
"87.80400","7.31716","0.00159"
"87.81000","7.31764","0.00164"
"87.81600","7.31812","0.00176"
"87.82200","7.31866","0.00178"
"87.82800","7.31914","0.00168"
"87.83400","7.31961","0.00165"
"87.84000","7.32015","0.00166"
"87.84600","7.32063","0.00166"
"87.85200","7.32117","0.00164"
"87.85800","7.32165","0.00164"
"87.86400","7.32213","0.00162"
"87.87000","7.32266","0.00171"
"87.87600","7.32320","0.00185"
"87.88200","7.32368","0.00201"
"87.88800","7.32422","0.00205"
"87.89400","7.32470","0.00198"
"87.90000","7.32523","0.00187"
"87.90600","7.32571","0.00179"
"87.91200","7.32619","0.00178"
"87.91800","7.32673","0.00180"
"87.92400","7.32721","0.00176"
"87.93000","7.32769","0.00179"
"87.93600","7.32822","0.00177"
"87.94200","7.32870","0.00178"
"87.94800","7.32918","0.00184"
"87.95400","7.32966","0.00189"
"87.96000","7.33020","0.00188"
"87.96600","7.33068","0.00187"
"87.97200","7.33115","0.00182"
"87.97800","7.33163","0.00173"
"87.98400","7.33217","0.00165"
"87.99000","7.33265","0.00159"
"87.99600","7.33313","0.00162"
"88.00200","7.33366","0.00167"
"88.00800","7.33414","0.00162"
"88.01400","7.33462","0.00159"
"88.02000","7.33516","0.00149"
"88.02600","7.33570","0.00141"
"88.03200","7.33618","0.00143"
"88.03800","7.33671","0.00144"
"88.04400","7.33719","0.00149"
"88.05000","7.33773","0.00157"
