End date,"2/25/2017"
Specimen label,"1DG_unk"
Maximum Load,"0.41180",N

Time,Extension,Load
(s),(mm),(N)
"351.84600","29.32067","0.30344"
"351.85200","29.32115","0.30334"
"351.85800","29.32169","0.30315"
"351.86400","29.32216","0.30306"
"351.87000","29.32270","0.30306"
"351.87600","29.32318","0.30311"
"351.88200","29.32372","0.30332"
"351.88800","29.32420","0.30344"
"351.89400","29.32467","0.30337"
"351.90000","29.32521","0.30337"
"351.90600","29.32569","0.30345"
"351.91200","29.32617","0.30348"
"351.91800","29.32671","0.30357"
"351.92400","29.32718","0.30357"
"351.93000","29.32772","0.30357"
"351.93600","29.32820","0.30368"
"351.94200","29.32874","0.30376"
"351.94800","29.32922","0.30376"
"351.95400","29.32969","0.30369"
"351.96000","29.33023","0.30362"
"351.96600","29.33071","0.30362"
"351.97200","29.33119","0.30365"
"351.97800","29.33173","0.30356"
"351.98400","29.33221","0.30354"
"351.99000","29.33268","0.30360"
"351.99600","29.33323","0.30372"
"352.00200","29.33370","0.30377"
"352.00800","29.33418","0.30378"
"352.01400","29.33472","0.30379"
"352.02000","29.33520","0.30387"
"352.02600","29.33573","0.30395"
"352.03200","29.33621","0.30393"
"352.03800","29.33669","0.30396"
"352.04400","29.33717","0.30401"
"352.05000","29.33765","0.30412"
"352.05600","29.33819","0.30421"
"352.06200","29.33866","0.30429"
"352.06800","29.33914","0.30451"
"352.07400","29.33962","0.30480"
"352.08000","29.34016","0.30488"
"352.08600","29.34064","0.30489"
"352.09200","29.34111","0.30478"
"352.09800","29.34165","0.30467"
"352.10400","29.34213","0.30468"
"352.11000","29.34261","0.30478"
"352.11600","29.34315","0.30486"
"352.12200","29.34363","0.30486"
"352.12800","29.34410","0.30460"
"352.13400","29.34464","0.30445"
"352.14000","29.34512","0.30448"
"352.14600","29.34566","0.30447"
"352.15200","29.34614","0.30438"
"352.15800","29.34668","0.30422"
"352.16400","29.34715","0.30405"
"352.17000","29.34763","0.30406"
"352.17600","29.34817","0.30416"
"352.18200","29.34865","0.30433"
"352.18800","29.34919","0.30460"
"352.19400","29.34967","0.30471"
"352.20000","29.35015","0.30477"
"352.20600","29.35062","0.30479"
"352.21200","29.35116","0.30475"
"352.21800","29.35164","0.30478"
"352.22400","29.35212","0.30479"
"352.23000","29.35265","0.30472"
"352.23600","29.35313","0.30467"
"352.24200","29.35361","0.30465"
"352.24800","29.35415","0.30462"
"352.25400","29.35463","0.30464"
"352.26000","29.35511","0.30456"
"352.26600","29.35564","0.30445"
"352.27200","29.35612","0.30446"
"352.27800","29.35666","0.30450"
"352.28400","29.35714","0.30463"
"352.29000","29.35768","0.30468"
"352.29600","29.35816","0.30484"
"352.30200","29.35870","0.30513"
"352.30800","29.35917","0.30524"
"352.31400","29.35971","0.30531"
"352.32000","29.36019","0.30539"
"352.32600","29.36073","0.30551"
"352.33200","29.36121","0.30551"
"352.33800","29.36168","0.30549"
"352.34400","29.36222","0.30540"
"352.35000","29.36270","0.30533"
"352.35600","29.36318","0.30518"
"352.36200","29.36372","0.30499"
"352.36800","29.36419","0.30493"
"352.37400","29.36467","0.30502"
"352.38000","29.36515","0.30516"
"352.38600","29.36569","0.30533"
"352.39200","29.36617","0.30552"
"352.39800","29.36665","0.30570"
"352.40400","29.36719","0.30603"
"352.41000","29.36766","0.30617"
"352.41600","29.36814","0.30600"
"352.42200","29.36868","0.30576"
"352.42800","29.36916","0.30560"
"352.43400","29.36970","0.30573"
"352.44000","29.37017","0.30583"
"352.44600","29.37071","0.30569"
"352.45200","29.37119","0.30568"
"352.45800","29.37173","0.30587"
"352.46400","29.37221","0.30594"
"352.47000","29.37268","0.30602"
"352.47600","29.37322","0.30611"
"352.48200","29.37370","0.30619"
"352.48800","29.37424","0.30633"
"352.49400","29.37472","0.30640"
"352.50000","29.37520","0.30643"
"352.50600","29.37574","0.30643"
"352.51200","29.37621","0.30641"
"352.51800","29.37669","0.30631"
"352.52400","29.37717","0.30629"
"352.53000","29.37771","0.30632"
"352.53600","29.37819","0.30667"
"352.54200","29.37866","0.30702"
"352.54800","29.37914","0.30725"
"352.55400","29.37968","0.30737"
"352.56000","29.38016","0.30724"
"352.56600","29.38070","0.30714"
"352.57200","29.38118","0.30706"
"352.57800","29.38171","0.30700"
"352.58400","29.38219","0.30706"
"352.59000","29.38273","0.30701"
"352.59600","29.38321","0.30687"
"352.60200","29.38369","0.30688"
"352.60800","29.38422","0.30687"
"352.61400","29.38470","0.30684"
"352.62000","29.38518","0.30693"
"352.62600","29.38572","0.30701"
"352.63200","29.38620","0.30691"
"352.63800","29.38667","0.30683"
"352.64400","29.38721","0.30675"
"352.65000","29.38769","0.30687"
"352.65600","29.38817","0.30694"
"352.66200","29.38871","0.30689"
"352.66800","29.38919","0.30688"
"352.67400","29.38966","0.30699"
"352.68000","29.39014","0.30712"
"352.68600","29.39068","0.30725"
"352.69200","29.39116","0.30729"
"352.69800","29.39164","0.30726"
"352.70400","29.39212","0.30723"
"352.71000","29.39265","0.30727"
"352.71600","29.39314","0.30711"
"352.72200","29.39361","0.30696"
"352.72800","29.39409","0.30693"
"352.73400","29.39463","0.30712"
"352.74000","29.39511","0.30723"
"352.74600","29.39559","0.30722"
"352.75200","29.39612","0.30723"
"352.75800","29.39660","0.30717"
"352.76400","29.39714","0.30709"
"352.77000","29.39762","0.30706"
"352.77600","29.39816","0.30725"
"352.78200","29.39863","0.30735"
"352.78800","29.39911","0.30735"
"352.79400","29.39965","0.30718"
"352.80000","29.40013","0.30696"
"352.80600","29.40067","0.30686"
"352.81200","29.40115","0.30688"
"352.81800","29.40162","0.30680"
"352.82400","29.40216","0.30666"
"352.83000","29.40264","0.30667"
"352.83600","29.40318","0.30695"
"352.84200","29.40366","0.30719"
"352.84800","29.40413","0.30738"
"352.85400","29.40467","0.30754"
"352.86000","29.40515","0.30760"
"352.86600","29.40569","0.30768"
"352.87200","29.40617","0.30773"
"352.87800","29.40671","0.30765"
"352.88400","29.40718","0.30751"
"352.89000","29.40772","0.30738"
"352.89600","29.40820","0.30725"
"352.90200","29.40868","0.30721"
"352.90800","29.40921","0.30727"
"352.91400","29.40969","0.30729"
"352.92000","29.41023","0.30743"
"352.92600","29.41071","0.30750"
"352.93200","29.41119","0.30751"
"352.93800","29.41167","0.30763"
"352.94400","29.41221","0.30793"
"352.95000","29.41269","0.30827"
"352.95600","29.41316","0.30855"
"352.96200","29.41370","0.30866"
"352.96800","29.41418","0.30868"
"352.97400","29.41466","0.30873"
"352.98000","29.41513","0.30875"
"352.98600","29.41567","0.30865"
"352.99200","29.41615","0.30858"
"352.99800","29.41669","0.30859"
"353.00400","29.41717","0.30849"
"353.01000","29.41771","0.30834"
"353.01600","29.41819","0.30833"
"353.02200","29.41872","0.30837"
"353.02800","29.41920","0.30840"
"353.03400","29.41968","0.30858"
"353.04000","29.42022","0.30874"
"353.04600","29.42069","0.30878"
"353.05200","29.42123","0.30886"
"353.05800","29.42171","0.30885"
"353.06400","29.42219","0.30872"
"353.07000","29.42273","0.30862"
"353.07600","29.42321","0.30869"
"353.08200","29.42375","0.30901"
"353.08800","29.42422","0.30923"
"353.09400","29.42470","0.30925"
"353.10000","29.42524","0.30940"
"353.10600","29.42572","0.30945"
"353.11200","29.42620","0.30943"
"353.11800","29.42667","0.30959"
"353.12400","29.42715","0.30973"
"353.13000","29.42769","0.30985"
"353.13600","29.42817","0.30983"
"353.14200","29.42865","0.30973"
"353.14800","29.42912","0.30937"
"353.15400","29.42966","0.30912"
"353.16000","29.43014","0.30905"
"353.16600","29.43062","0.30912"
"353.17200","29.43116","0.30925"
"353.17800","29.43164","0.30932"
"353.18400","29.43211","0.30955"
"353.19000","29.43265","0.30981"
"353.19600","29.43313","0.31004"
"353.20200","29.43361","0.31033"
"353.20800","29.43415","0.31041"
"353.21400","29.43463","0.31038"
"353.22000","29.43517","0.31044"
"353.22600","29.43564","0.31054"
"353.23200","29.43618","0.31052"
"353.23800","29.43666","0.31047"
"353.24400","29.43714","0.31035"
"353.25000","29.43762","0.31015"
"353.25600","29.43815","0.30995"
"353.26200","29.43863","0.30995"
"353.26800","29.43911","0.31021"
"353.27400","29.43959","0.31038"
"353.28000","29.44013","0.31027"
"353.28600","29.44061","0.31012"
"353.29200","29.44108","0.31004"
"353.29800","29.44162","0.31011"
"353.30400","29.44216","0.31019"
"353.31000","29.44264","0.31015"
"353.31600","29.44312","0.31014"
"353.32200","29.44366","0.30999"
"353.32800","29.44413","0.30980"
"353.33400","29.44467","0.30985"
"353.34000","29.44515","0.31002"
"353.34600","29.44563","0.31027"
"353.35200","29.44617","0.31053"
"353.35800","29.44665","0.31067"
"353.36400","29.44718","0.31079"
"353.37000","29.44766","0.31087"
"353.37600","29.44820","0.31082"
"353.38200","29.44868","0.31074"
"353.38800","29.44922","0.31060"
"353.39400","29.44970","0.31051"
"353.40000","29.45017","0.31039"
"353.40600","29.45071","0.31028"
"353.41200","29.45119","0.31015"
"353.41800","29.45167","0.31023"
"353.42400","29.45221","0.31053"
"353.43000","29.45268","0.31087"
"353.43600","29.45322","0.31122"
"353.44200","29.45370","0.31127"
"353.44800","29.45418","0.31122"
"353.45400","29.45472","0.31112"
"353.46000","29.45520","0.31099"
"353.46600","29.45568","0.31085"
"353.47200","29.45615","0.31076"
"353.47800","29.45669","0.31085"
"353.48400","29.45717","0.31107"
"353.49000","29.45765","0.31134"
"353.49600","29.45818","0.31145"
"353.50200","29.45866","0.31167"
"353.50800","29.45914","0.31204"
"353.51400","29.45968","0.31232"
"353.52000","29.46016","0.31244"
"353.52600","29.46070","0.31244"
"353.53200","29.46118","0.31228"
"353.53800","29.46171","0.31212"
"353.54400","29.46219","0.31181"
"353.55000","29.46267","0.31153"
"353.55600","29.46321","0.31133"
"353.56200","29.46368","0.31147"
"353.56800","29.46416","0.31171"
"353.57400","29.46470","0.31177"
"353.58000","29.46518","0.31172"
"353.58600","29.46566","0.31193"
"353.59200","29.46620","0.31216"
"353.59800","29.46667","0.31232"
"353.60400","29.46721","0.31236"
"353.61000","29.46769","0.31231"
"353.61600","29.46817","0.31225"
"353.62200","29.46871","0.31231"
"353.62800","29.46919","0.31243"
"353.63400","29.46966","0.31238"
"353.64000","29.47020","0.31217"
"353.64600","29.47068","0.31199"
"353.65200","29.47116","0.31193"
"353.65800","29.47164","0.31182"
"353.66400","29.47211","0.31188"
"353.67000","29.47265","0.31210"
"353.67600","29.47313","0.31226"
"353.68200","29.47361","0.31248"
"353.68800","29.47415","0.31269"
"353.69400","29.47463","0.31293"
"353.70000","29.47517","0.31294"
"353.70600","29.47564","0.31277"
"353.71200","29.47618","0.31265"
"353.71800","29.47666","0.31263"
"353.72400","29.47720","0.31263"
"353.73000","29.47767","0.31264"
"353.73600","29.47816","0.31271"
"353.74200","29.47869","0.31273"
"353.74800","29.47917","0.31263"
"353.75400","29.47965","0.31274"
"353.76000","29.48013","0.31285"
"353.76600","29.48066","0.31274"
"353.77200","29.48114","0.31255"
"353.77800","29.48162","0.31255"
"353.78400","29.48216","0.31257"
"353.79000","29.48264","0.31256"
"353.79600","29.48312","0.31266"
"353.80200","29.48365","0.31293"
"353.80800","29.48413","0.31312"
"353.81400","29.48461","0.31334"
"353.82000","29.48509","0.31352"
"353.82600","29.48563","0.31350"
"353.83200","29.48610","0.31338"
"353.83800","29.48659","0.31326"
"353.84400","29.48712","0.31331"
"353.85000","29.48760","0.31340"
"353.85600","29.48814","0.31355"
"353.86200","29.48868","0.31369"
"353.86800","29.48916","0.31376"
"353.87400","29.48969","0.31378"
"353.88000","29.49017","0.31378"
"353.88600","29.49071","0.31362"
"353.89200","29.49119","0.31359"
"353.89800","29.49167","0.31347"
"353.90400","29.49220","0.31338"
"353.91000","29.49268","0.31333"
"353.91600","29.49316","0.31325"
"353.92200","29.49370","0.31328"
"353.92800","29.49417","0.31337"
"353.93400","29.49465","0.31347"
"353.94000","29.49519","0.31356"
"353.94600","29.49567","0.31349"
"353.95200","29.49615","0.31339"
"353.95800","29.49669","0.31323"
"353.96400","29.49717","0.31322"
"353.97000","29.49765","0.31330"
"353.97600","29.49818","0.31341"
"353.98200","29.49866","0.31372"
"353.98800","29.49920","0.31402"
"353.99400","29.49968","0.31432"
"354.00000","29.50022","0.31441"
"354.00600","29.50069","0.31434"
"354.01200","29.50123","0.31408"
"354.01800","29.50171","0.31404"
"354.02400","29.50225","0.31410"
"354.03000","29.50273","0.31410"
"354.03600","29.50320","0.31416"
"354.04200","29.50374","0.31431"
"354.04800","29.50422","0.31442"
"354.05400","29.50470","0.31442"
"354.06000","29.50524","0.31432"
"354.06600","29.50572","0.31443"
"354.07200","29.50620","0.31457"
"354.07800","29.50667","0.31451"
"354.08400","29.50721","0.31442"
"354.09000","29.50769","0.31430"
"354.09600","29.50817","0.31418"
"354.10200","29.50865","0.31429"
"354.10800","29.50918","0.31438"
"354.11400","29.50966","0.31432"
"354.12000","29.51014","0.31443"
"354.12600","29.51068","0.31460"
"354.13200","29.51116","0.31473"
"354.13800","29.51164","0.31453"
"354.14400","29.51217","0.31424"
"354.15000","29.51265","0.31436"
"354.15600","29.51319","0.31459"
"354.16200","29.51367","0.31460"
"354.16800","29.51421","0.31458"
"354.17400","29.51468","0.31469"
"354.18000","29.51522","0.31494"
"354.18600","29.51570","0.31496"
"354.19200","29.51618","0.31474"
"354.19800","29.51672","0.31447"
"354.20400","29.51720","0.31437"
"354.21000","29.51767","0.31446"
"354.21600","29.51815","0.31444"
"354.22200","29.51863","0.31460"
"354.22800","29.51911","0.31491"
"354.23400","29.51965","0.31521"
"354.24000","29.52013","0.31536"
"354.24600","29.52061","0.31535"
"354.25200","29.52114","0.31534"
"354.25800","29.52162","0.31561"
"354.26400","29.52216","0.31575"
"354.27000","29.52264","0.31566"
"354.27600","29.52311","0.31567"
"354.28200","29.52365","0.31584"
"354.28800","29.52413","0.31598"
"354.29400","29.52467","0.31608"
"354.30000","29.52515","0.31615"
"354.30600","29.52569","0.31634"
"354.31200","29.52617","0.31651"
"354.31800","29.52670","0.31658"
"354.32400","29.52718","0.31668"
"354.33000","29.52766","0.31671"
"354.33600","29.52814","0.31664"
"354.34200","29.52868","0.31655"
"354.34800","29.52916","0.31659"
"354.35400","29.52963","0.31659"
"354.36000","29.53011","0.31649"
"354.36600","29.53065","0.31643"
"354.37200","29.53113","0.31641"
"354.37800","29.53160","0.31650"
"354.38400","29.53214","0.31645"
"354.39000","29.53262","0.31637"
"354.39600","29.53310","0.31627"
"354.40200","29.53364","0.31629"
"354.40800","29.53412","0.31650"
"354.41400","29.53466","0.31682"
"354.42000","29.53513","0.31700"
"354.42600","29.53561","0.31691"
"354.43200","29.53615","0.31670"
"354.43800","29.53669","0.31658"
"354.44400","29.53716","0.31640"
"354.45000","29.53771","0.31621"
"354.45600","29.53818","0.31609"
"354.46200","29.53872","0.31619"
"354.46800","29.53920","0.31647"
"354.47400","29.53968","0.31661"
"354.48000","29.54021","0.31672"
"354.48600","29.54070","0.31689"
"354.49200","29.54123","0.31719"
"354.49800","29.54171","0.31733"
"354.50400","29.54219","0.31730"
"354.51000","29.54272","0.31716"
"354.51600","29.54321","0.31702"
"354.52200","29.54368","0.31699"
"354.52800","29.54422","0.31691"
"354.53400","29.54470","0.31679"
"354.54000","29.54518","0.31698"
"354.54600","29.54566","0.31721"
"354.55200","29.54613","0.31731"
"354.55800","29.54667","0.31751"
"354.56400","29.54715","0.31769"
"354.57000","29.54769","0.31782"
"354.57600","29.54817","0.31785"
"354.58200","29.54870","0.31781"
"354.58800","29.54918","0.31776"
"354.59400","29.54972","0.31781"
"354.60000","29.55020","0.31777"
"354.60600","29.55074","0.31766"
"354.61200","29.55122","0.31750"
"354.61800","29.55169","0.31732"
"354.62400","29.55217","0.31741"
"354.63000","29.55271","0.31749"
"354.63600","29.55319","0.31762"
"354.64200","29.55367","0.31775"
"354.64800","29.55415","0.31784"
"354.65400","29.55468","0.31789"
"354.66000","29.55516","0.31781"
"354.66600","29.55564","0.31769"
"354.67200","29.55618","0.31789"
"354.67800","29.55666","0.31820"
"354.68400","29.55713","0.31838"
"354.69000","29.55767","0.31838"
"354.69600","29.55815","0.31819"
"354.70200","29.55863","0.31813"
"354.70800","29.55917","0.31816"
"354.71400","29.55965","0.31814"
"354.72000","29.56019","0.31785"
"354.72600","29.56066","0.31782"
"354.73200","29.56120","0.31819"
"354.73800","29.56168","0.31864"
"354.74400","29.56222","0.31895"
"354.75000","29.56269","0.31904"
"354.75600","29.56318","0.31890"
"354.76200","29.56371","0.31873"
"354.76800","29.56419","0.31876"
"354.77400","29.56467","0.31885"
"354.78000","29.56521","0.31897"
"354.78600","29.56569","0.31895"
"354.79200","29.56617","0.31877"
"354.79800","29.56664","0.31860"
"354.80400","29.56718","0.31854"
"354.81000","29.56766","0.31860"
"354.81600","29.56814","0.31865"
"354.82200","29.56862","0.31867"
"354.82800","29.56915","0.31881"
"354.83400","29.56963","0.31906"
"354.84000","29.57011","0.31935"
"354.84600","29.57065","0.31956"
"354.85200","29.57113","0.31983"
"354.85800","29.57161","0.32013"
"354.86400","29.57214","0.32021"
"354.87000","29.57262","0.32007"
"354.87600","29.57316","0.32007"
"354.88200","29.57364","0.32013"
"354.88800","29.57418","0.32011"
"354.89400","29.57465","0.31989"
"354.90000","29.57519","0.31976"
"354.90600","29.57567","0.31974"
"354.91200","29.57615","0.31969"
"354.91800","29.57668","0.31969"
"354.92400","29.57717","0.31972"
"354.93000","29.57764","0.31980"
"354.93600","29.57812","0.31998"
"354.94200","29.57866","0.32001"
"354.94800","29.57914","0.31993"
"354.95400","29.57961","0.31981"
"354.96000","29.58016","0.31980"
"354.96600","29.58063","0.31982"
"354.97200","29.58111","0.31968"
"354.97800","29.58165","0.31964"
"354.98400","29.58213","0.31975"
"354.99000","29.58266","0.31991"
"354.99600","29.58315","0.32001"
"355.00200","29.58368","0.31996"
"355.00800","29.58416","0.31989"
"355.01400","29.58470","0.31983"
"355.02000","29.58518","0.31976"
"355.02600","29.58572","0.31979"
"355.03200","29.58619","0.31998"
"355.03800","29.58673","0.32000"
"355.04400","29.58721","0.32005"
"355.05000","29.58769","0.32027"
"355.05600","29.58823","0.32053"
"355.06200","29.58871","0.32063"
"355.06800","29.58924","0.32056"
"355.07400","29.58972","0.32047"
"355.08000","29.59020","0.32052"
"355.08600","29.59068","0.32064"
"355.09200","29.59122","0.32063"
"355.09800","29.59169","0.32071"
"355.10400","29.59217","0.32068"
"355.11000","29.59265","0.32061"
"355.11600","29.59313","0.32050"
"355.12200","29.59367","0.32061"
"355.12800","29.59414","0.32062"
"355.13400","29.59468","0.32054"
"355.14000","29.59516","0.32057"
"355.14600","29.59564","0.32061"
"355.15200","29.59618","0.32076"
"355.15800","29.59666","0.32094"
"355.16400","29.59719","0.32107"
"355.17000","29.59767","0.32108"
"355.17600","29.59815","0.32092"
"355.18200","29.59869","0.32081"
"355.18800","29.59917","0.32080"
"355.19400","29.59965","0.32091"
"355.20000","29.60018","0.32117"
"355.20600","29.60066","0.32139"
"355.21200","29.60114","0.32160"
"355.21800","29.60168","0.32179"
"355.22400","29.60216","0.32195"
"355.23000","29.60264","0.32176"
"355.23600","29.60317","0.32151"
"355.24200","29.60365","0.32145"
"355.24800","29.60413","0.32150"
"355.25400","29.60461","0.32156"
"355.26000","29.60515","0.32158"
"355.26600","29.60563","0.32169"
"355.27200","29.60610","0.32174"
"355.27800","29.60664","0.32192"
"355.28400","29.60712","0.32192"
"355.29000","29.60760","0.32195"
"355.29600","29.60814","0.32211"
"355.30200","29.60861","0.32232"
"355.30800","29.60915","0.32233"
"355.31400","29.60963","0.32213"
"355.32000","29.61017","0.32196"
"355.32600","29.61065","0.32187"
"355.33200","29.61113","0.32179"
"355.33800","29.61166","0.32177"
"355.34400","29.61214","0.32168"
"355.35000","29.61262","0.32174"
"355.35600","29.61316","0.32200"
"355.36200","29.61364","0.32233"
"355.36800","29.61412","0.32261"
"355.37400","29.61465","0.32280"
"355.38000","29.61513","0.32300"
"355.38600","29.61567","0.32306"
"355.39200","29.61615","0.32314"
"355.39800","29.61663","0.32308"
"355.40400","29.61717","0.32272"
"355.41000","29.61764","0.32248"
"355.41600","29.61812","0.32248"
"355.42200","29.61860","0.32268"
"355.42800","29.61914","0.32288"
"355.43400","29.61962","0.32301"
"355.44000","29.62009","0.32313"
"355.44600","29.62063","0.32322"
"355.45200","29.62111","0.32323"
"355.45800","29.62165","0.32300"
"355.46400","29.62213","0.32275"
"355.47000","29.62267","0.32279"
"355.47600","29.62315","0.32294"
"355.48200","29.62362","0.32305"
"355.48800","29.62416","0.32298"
"355.49400","29.62464","0.32279"
"355.50000","29.62512","0.32279"
"355.50600","29.62565","0.32290"
"355.51200","29.62613","0.32307"
"355.51800","29.62661","0.32302"
"355.52400","29.62715","0.32276"
"355.53000","29.62763","0.32261"
"355.53600","29.62816","0.32242"
"355.54200","29.62864","0.32242"
"355.54800","29.62912","0.32261"
"355.55400","29.62966","0.32270"
"355.56000","29.63014","0.32275"
"355.56600","29.63068","0.32286"
"355.57200","29.63116","0.32298"
"355.57800","29.63169","0.32318"
"355.58400","29.63217","0.32332"
"355.59000","29.63271","0.32342"
"355.59600","29.63319","0.32339"
"355.60200","29.63372","0.32321"
"355.60800","29.63420","0.32309"
"355.61400","29.63468","0.32311"
"355.62000","29.63522","0.32330"
"355.62600","29.63570","0.32360"
"355.63200","29.63618","0.32382"
"355.63800","29.63671","0.32386"
"355.64400","29.63720","0.32378"
"355.65000","29.63767","0.32377"
"355.65600","29.63821","0.32386"
"355.66200","29.63869","0.32389"
"355.66800","29.63923","0.32379"
"355.67400","29.63970","0.32375"
"355.68000","29.64018","0.32374"
"355.68600","29.64066","0.32385"
"355.69200","29.64120","0.32397"
"355.69800","29.64168","0.32412"
"355.70400","29.64222","0.32412"
"355.71000","29.64269","0.32397"
"355.71600","29.64318","0.32372"
"355.72200","29.64371","0.32373"
"355.72800","29.64419","0.32379"
"355.73400","29.64473","0.32375"
"355.74000","29.64521","0.32388"
"355.74600","29.64568","0.32403"
"355.75200","29.64622","0.32420"
"355.75800","29.64670","0.32441"
"355.76400","29.64718","0.32461"
"355.77000","29.64771","0.32476"
"355.77600","29.64820","0.32484"
"355.78200","29.64867","0.32482"
"355.78800","29.64915","0.32475"
"355.79400","29.64963","0.32456"
"355.80000","29.65011","0.32449"
"355.80600","29.65065","0.32455"
"355.81200","29.65112","0.32463"
"355.81800","29.65160","0.32454"
"355.82400","29.65214","0.32445"
"355.83000","29.65262","0.32446"
"355.83600","29.65310","0.32477"
"355.84200","29.65364","0.32496"
"355.84800","29.65411","0.32506"
"355.85400","29.65465","0.32514"
"355.86000","29.65513","0.32514"
"355.86600","29.65567","0.32516"
"355.87200","29.65615","0.32509"
"355.87800","29.65663","0.32520"
"355.88400","29.65717","0.32524"
"355.89000","29.65764","0.32532"
"355.89600","29.65818","0.32545"
"355.90200","29.65866","0.32546"
"355.90800","29.65914","0.32543"
"355.91400","29.65967","0.32541"
"355.92000","29.66015","0.32563"
"355.92600","29.66069","0.32580"
"355.93200","29.66117","0.32584"
"355.93800","29.66165","0.32583"
"355.94400","29.66212","0.32581"
"355.95000","29.66261","0.32589"
"355.95600","29.66314","0.32593"
"355.96200","29.66362","0.32573"
"355.96800","29.66410","0.32555"
"355.97400","29.66463","0.32541"
"355.98000","29.66512","0.32540"
"355.98600","29.66559","0.32545"
"355.99200","29.66613","0.32556"
"355.99800","29.66661","0.32563"
"356.00400","29.66715","0.32568"
"356.01000","29.66769","0.32582"
"356.01600","29.66817","0.32574"
"356.02200","29.66870","0.32564"
"356.02800","29.66918","0.32572"
"356.03400","29.66972","0.32582"
"356.04000","29.67020","0.32586"
"356.04600","29.67068","0.32584"
"356.05200","29.67121","0.32597"
"356.05800","29.67169","0.32609"
"356.06400","29.67223","0.32609"
"356.07000","29.67271","0.32592"
"356.07600","29.67319","0.32583"
"356.08200","29.67367","0.32577"
"356.08800","29.67420","0.32570"
"356.09400","29.67468","0.32565"
"356.10000","29.67516","0.32567"
"356.10600","29.67570","0.32587"
"356.11200","29.67618","0.32601"
"356.11800","29.67665","0.32599"
"356.12400","29.67719","0.32582"
"356.13000","29.67767","0.32581"
"356.13600","29.67815","0.32605"
"356.14200","29.67869","0.32625"
"356.14800","29.67917","0.32629"
"356.15400","29.67970","0.32623"
"356.16000","29.68018","0.32624"
"356.16600","29.68072","0.32640"
"356.17200","29.68126","0.32652"
"356.17800","29.68174","0.32669"
"356.18400","29.68228","0.32683"
"356.19000","29.68275","0.32683"
"356.19600","29.68323","0.32698"
"356.20200","29.68377","0.32694"
"356.20800","29.68425","0.32685"
"356.21400","29.68473","0.32680"
"356.22000","29.68521","0.32675"
"356.22600","29.68574","0.32676"
"356.23200","29.68622","0.32695"
"356.23800","29.68670","0.32705"
"356.24400","29.68718","0.32708"
"356.25000","29.68772","0.32718"
"356.25600","29.68820","0.32736"
"356.26200","29.68873","0.32765"
"356.26800","29.68921","0.32781"
"356.27400","29.68969","0.32797"
"356.28000","29.69023","0.32805"
"356.28600","29.69070","0.32812"
"356.29200","29.69118","0.32808"
"356.29800","29.69172","0.32785"
"356.30400","29.69220","0.32757"
"356.31000","29.69268","0.32733"
"356.31600","29.69322","0.32718"
"356.32200","29.69370","0.32704"
"356.32800","29.69423","0.32698"
"356.33400","29.69471","0.32684"
"356.34000","29.69519","0.32685"
"356.34600","29.69573","0.32699"
"356.35200","29.69621","0.32717"
"356.35800","29.69668","0.32724"
"356.36400","29.69716","0.32735"
"356.37000","29.69764","0.32748"
"356.37600","29.69812","0.32766"
"356.38200","29.69860","0.32769"
"356.38800","29.69913","0.32773"
"356.39400","29.69962","0.32780"
"356.40000","29.70009","0.32790"
"356.40600","29.70063","0.32781"
"356.41200","29.70111","0.32778"
"356.41800","29.70165","0.32776"
"356.42400","29.70213","0.32775"
"356.43000","29.70260","0.32784"
"356.43600","29.70314","0.32791"
"356.44200","29.70362","0.32790"
"356.44800","29.70410","0.32791"
"356.45400","29.70464","0.32777"
"356.46000","29.70511","0.32774"
"356.46600","29.70559","0.32794"
"356.47200","29.70613","0.32824"
"356.47800","29.70661","0.32819"
"356.48400","29.70715","0.32817"
"356.49000","29.70763","0.32830"
"356.49600","29.70811","0.32830"
"356.50200","29.70864","0.32819"
"356.50800","29.70912","0.32798"
"356.51400","29.70966","0.32798"
"356.52000","29.71014","0.32806"
"356.52600","29.71062","0.32814"
"356.53200","29.71115","0.32819"
"356.53800","29.71163","0.32844"
"356.54400","29.71217","0.32881"
"356.55000","29.71265","0.32909"
"356.55600","29.71319","0.32929"
"356.56200","29.71367","0.32948"
"356.56800","29.71420","0.32964"
"356.57400","29.71468","0.32977"
"356.58000","29.71516","0.32987"
"356.58600","29.71570","0.32969"
"356.59200","29.71618","0.32952"
"356.59800","29.71671","0.32941"
"356.60400","29.71719","0.32930"
"356.61000","29.71767","0.32937"
"356.61600","29.71821","0.32952"
"356.62200","29.71869","0.32952"
"356.62800","29.71916","0.32943"
"356.63400","29.71971","0.32935"
"356.64000","29.72018","0.32915"
"356.64600","29.72072","0.32910"
"356.65200","29.72120","0.32923"
"356.65800","29.72168","0.32937"
"356.66400","29.72221","0.32933"
"356.67000","29.72269","0.32924"
"356.67600","29.72317","0.32921"
"356.68200","29.72371","0.32938"
"356.68800","29.72419","0.32947"
"356.69400","29.72467","0.32941"
"356.70000","29.72520","0.32943"
"356.70600","29.72568","0.32942"
"356.71200","29.72616","0.32943"
"356.71800","29.72664","0.32952"
"356.72400","29.72718","0.32974"
"356.73000","29.72766","0.33002"
"356.73600","29.72813","0.33030"
"356.74200","29.72867","0.33046"
"356.74800","29.72915","0.33056"
"356.75400","29.72963","0.33070"
