End date,"2/25/2017"
Specimen label,"1BG_5.2"
Maximum Load,"0.02768",N

Time,Extension,Load
(s),(mm),(N)
"17.22000","1.43519","0.00113"
"17.22600","1.43567","0.00121"
"17.23200","1.43614","0.00123"
"17.23800","1.43668","0.00127"
"17.24400","1.43716","0.00124"
"17.25000","1.43764","0.00147"
"17.25600","1.43812","0.00169"
"17.26200","1.43860","0.00177"
"17.26800","1.43913","0.00175"
"17.27400","1.43961","0.00166"
"17.28000","1.44009","0.00155"
"17.28600","1.44057","0.00151"
"17.29200","1.44111","0.00151"
"17.29800","1.44159","0.00153"
"17.30400","1.44206","0.00149"
"17.31000","1.44260","0.00144"
"17.31600","1.44308","0.00136"
"17.32200","1.44362","0.00125"
"17.32800","1.44410","0.00106"
"17.33400","1.44463","0.00081"
"17.34000","1.44511","0.00070"
"17.34600","1.44565","0.00067"
"17.35200","1.44613","0.00066"
"17.35800","1.44661","0.00068"
"17.36400","1.44709","0.00066"
"17.37000","1.44762","0.00063"
"17.37600","1.44810","0.00072"
"17.38200","1.44858","0.00083"
"17.38800","1.44906","0.00107"
"17.39400","1.44960","0.00118"
"17.40000","1.45008","0.00135"
"17.40600","1.45055","0.00160"
"17.41200","1.45103","0.00179"
"17.41800","1.45157","0.00191"
"17.42400","1.45205","0.00183"
"17.43000","1.45259","0.00174"
"17.43600","1.45307","0.00163"
"17.44200","1.45360","0.00150"
"17.44800","1.45408","0.00146"
"17.45400","1.45462","0.00139"
"17.46000","1.45516","0.00136"
"17.46600","1.45564","0.00137"
"17.47200","1.45617","0.00133"
"17.47800","1.45665","0.00125"
"17.48400","1.45719","0.00116"
"17.49000","1.45767","0.00116"
"17.49600","1.45815","0.00118"
"17.50200","1.45869","0.00128"
"17.50800","1.45916","0.00142"
"17.51400","1.45964","0.00155"
"17.52000","1.46018","0.00166"
"17.52600","1.46066","0.00180"
"17.53200","1.46114","0.00187"
"17.53800","1.46167","0.00186"
"17.54400","1.46215","0.00183"
"17.55000","1.46263","0.00172"
"17.55600","1.46317","0.00173"
"17.56200","1.46365","0.00168"
"17.56800","1.46419","0.00154"
"17.57400","1.46466","0.00142"
"17.58000","1.46514","0.00134"
"17.58600","1.46568","0.00123"
"17.59200","1.46616","0.00109"
"17.59800","1.46670","0.00107"
"17.60400","1.46718","0.00115"
"17.61000","1.46771","0.00137"
"17.61600","1.46819","0.00154"
"17.62200","1.46873","0.00181"
"17.62800","1.46921","0.00201"
"17.63400","1.46969","0.00195"
"17.64000","1.47022","0.00191"
"17.64600","1.47070","0.00187"
"17.65200","1.47124","0.00166"
"17.65800","1.47172","0.00151"
"17.66400","1.47220","0.00150"
"17.67000","1.47268","0.00139"
"17.67600","1.47321","0.00119"
"17.68200","1.47369","0.00110"
"17.68800","1.47417","0.00120"
"17.69400","1.47471","0.00141"
"17.70000","1.47519","0.00151"
"17.70600","1.47567","0.00168"
"17.71200","1.47614","0.00180"
"17.71800","1.47668","0.00180"
"17.72400","1.47716","0.00179"
"17.73000","1.47764","0.00163"
"17.73600","1.47812","0.00148"
"17.74200","1.47865","0.00143"
"17.74800","1.47913","0.00142"
"17.75400","1.47967","0.00146"
"17.76000","1.48015","0.00139"
"17.76600","1.48069","0.00130"
"17.77200","1.48117","0.00127"
"17.77800","1.48164","0.00123"
"17.78400","1.48218","0.00121"
"17.79000","1.48266","0.00106"
"17.79600","1.48314","0.00093"
"17.80200","1.48362","0.00102"
"17.80800","1.48416","0.00108"
"17.81400","1.48463","0.00107"
"17.82000","1.48511","0.00113"
"17.82600","1.48559","0.00136"
"17.83200","1.48613","0.00155"
"17.83800","1.48661","0.00166"
"17.84400","1.48709","0.00169"
"17.85000","1.48762","0.00165"
"17.85600","1.48810","0.00163"
"17.86200","1.48864","0.00165"
"17.86800","1.48912","0.00165"
"17.87400","1.48960","0.00170"
"17.88000","1.49013","0.00170"
"17.88600","1.49061","0.00161"
"17.89200","1.49109","0.00150"
"17.89800","1.49163","0.00137"
"17.90400","1.49211","0.00133"
"17.91000","1.49265","0.00141"
"17.91600","1.49312","0.00133"
"17.92200","1.49360","0.00123"
"17.92800","1.49414","0.00119"
"17.93400","1.49462","0.00121"
"17.94000","1.49510","0.00138"
"17.94600","1.49558","0.00148"
"17.95200","1.49611","0.00154"
"17.95800","1.49659","0.00155"
"17.96400","1.49713","0.00158"
"17.97000","1.49761","0.00158"
"17.97600","1.49809","0.00150"
"17.98200","1.49862","0.00151"
"17.98800","1.49910","0.00157"
"17.99400","1.49958","0.00160"
"18.00000","1.50012","0.00175"
"18.00600","1.50060","0.00186"
"18.01200","1.50114","0.00174"
"18.01800","1.50161","0.00160"
"18.02400","1.50215","0.00147"
"18.03000","1.50263","0.00147"
"18.03600","1.50317","0.00149"
"18.04200","1.50365","0.00147"
"18.04800","1.50413","0.00154"
"18.05400","1.50466","0.00163"
"18.06000","1.50514","0.00175"
"18.06600","1.50568","0.00188"
"18.07200","1.50616","0.00201"
"18.07800","1.50670","0.00213"
"18.08400","1.50717","0.00215"
"18.09000","1.50765","0.00213"
"18.09600","1.50819","0.00219"
"18.10200","1.50867","0.00217"
"18.10800","1.50921","0.00209"
"18.11400","1.50969","0.00195"
"18.12000","1.51016","0.00176"
"18.12600","1.51064","0.00153"
"18.13200","1.51118","0.00128"
"18.13800","1.51166","0.00100"
"18.14400","1.51214","0.00084"
"18.15000","1.51268","0.00073"
"18.15600","1.51315","0.00067"
"18.16200","1.51363","0.00083"
"18.16800","1.51417","0.00091"
"18.17400","1.51465","0.00103"
"18.18000","1.51519","0.00112"
"18.18600","1.51566","0.00118"
"18.19200","1.51620","0.00123"
"18.19800","1.51668","0.00138"
"18.20400","1.51722","0.00152"
"18.21000","1.51770","0.00162"
"18.21600","1.51818","0.00163"
"18.22200","1.51871","0.00167"
"18.22800","1.51919","0.00169"
"18.23400","1.51967","0.00164"
"18.24000","1.52021","0.00158"
"18.24600","1.52069","0.00148"
"18.25200","1.52117","0.00147"
"18.25800","1.52170","0.00153"
"18.26400","1.52218","0.00162"
"18.27000","1.52266","0.00170"
"18.27600","1.52314","0.00165"
"18.28200","1.52362","0.00162"
"18.28800","1.52415","0.00161"
"18.29400","1.52463","0.00163"
"18.30000","1.52511","0.00165"
"18.30600","1.52565","0.00166"
"18.31200","1.52613","0.00167"
"18.31800","1.52667","0.00164"
"18.32400","1.52714","0.00155"
"18.33000","1.52768","0.00156"
"18.33600","1.52816","0.00156"
"18.34200","1.52870","0.00159"
"18.34800","1.52918","0.00150"
"18.35400","1.52966","0.00134"
"18.36000","1.53019","0.00132"
"18.36600","1.53067","0.00140"
"18.37200","1.53115","0.00133"
"18.37800","1.53163","0.00133"
"18.38400","1.53211","0.00131"
"18.39000","1.53264","0.00134"
"18.39600","1.53312","0.00138"
"18.40200","1.53366","0.00147"
"18.40800","1.53414","0.00156"
"18.41400","1.53462","0.00176"
"18.42000","1.53510","0.00204"
"18.42600","1.53563","0.00227"
"18.43200","1.53611","0.00233"
"18.43800","1.53659","0.00237"
"18.44400","1.53713","0.00234"
"18.45000","1.53761","0.00215"
"18.45600","1.53815","0.00204"
"18.46200","1.53862","0.00201"
"18.46800","1.53916","0.00198"
"18.47400","1.53964","0.00197"
"18.48000","1.54018","0.00189"
"18.48600","1.54066","0.00173"
"18.49200","1.54114","0.00167"
"18.49800","1.54167","0.00168"
"18.50400","1.54215","0.00180"
"18.51000","1.54263","0.00193"
"18.51600","1.54317","0.00191"
"18.52200","1.54365","0.00184"
"18.52800","1.54412","0.00168"
"18.53400","1.54466","0.00147"
"18.54000","1.54514","0.00133"
"18.54600","1.54568","0.00118"
"18.55200","1.54616","0.00118"
"18.55800","1.54664","0.00131"
"18.56400","1.54717","0.00149"
"18.57000","1.54765","0.00160"
"18.57600","1.54813","0.00167"
"18.58200","1.54861","0.00171"
"18.58800","1.54915","0.00172"
"18.59400","1.54963","0.00167"
"18.60000","1.55010","0.00170"
"18.60600","1.55064","0.00182"
"18.61200","1.55118","0.00168"
"18.61800","1.55166","0.00146"
"18.62400","1.55214","0.00135"
"18.63000","1.55267","0.00142"
"18.63600","1.55315","0.00145"
"18.64200","1.55369","0.00154"
"18.64800","1.55417","0.00172"
"18.65400","1.55471","0.00186"
"18.66000","1.55519","0.00188"
"18.66600","1.55566","0.00192"
"18.67200","1.55620","0.00195"
"18.67800","1.55668","0.00193"
"18.68400","1.55716","0.00183"
"18.69000","1.55764","0.00169"
"18.69600","1.55817","0.00156"
"18.70200","1.55865","0.00149"
"18.70800","1.55913","0.00141"
"18.71400","1.55967","0.00153"
"18.72000","1.56015","0.00182"
"18.72600","1.56069","0.00187"
"18.73200","1.56116","0.00175"
"18.73800","1.56164","0.00159"
"18.74400","1.56218","0.00155"
"18.75000","1.56266","0.00144"
"18.75600","1.56320","0.00139"
"18.76200","1.56368","0.00143"
"18.76800","1.56421","0.00144"
"18.77400","1.56469","0.00142"
"18.78000","1.56517","0.00130"
"18.78600","1.56571","0.00126"
"18.79200","1.56619","0.00130"
"18.79800","1.56667","0.00134"
"18.80400","1.56714","0.00143"
"18.81000","1.56768","0.00164"
"18.81600","1.56816","0.00180"
"18.82200","1.56864","0.00182"
"18.82800","1.56918","0.00180"
"18.83400","1.56965","0.00164"
"18.84000","1.57013","0.00153"
"18.84600","1.57067","0.00143"
"18.85200","1.57115","0.00134"
"18.85800","1.57163","0.00131"
"18.86400","1.57211","0.00132"
"18.87000","1.57264","0.00140"
"18.87600","1.57312","0.00157"
"18.88200","1.57360","0.00179"
"18.88800","1.57408","0.00215"
"18.89400","1.57462","0.00239"
"18.90000","1.57510","0.00247"
"18.90600","1.57563","0.00253"
"18.91200","1.57611","0.00258"
"18.91800","1.57659","0.00251"
"18.92400","1.57713","0.00228"
"18.93000","1.57761","0.00208"
"18.93600","1.57808","0.00193"
"18.94200","1.57862","0.00187"
"18.94800","1.57910","0.00187"
"18.95400","1.57958","0.00183"
"18.96000","1.58012","0.00164"
"18.96600","1.58060","0.00152"
"18.97200","1.58113","0.00162"
"18.97800","1.58161","0.00186"
"18.98400","1.58209","0.00196"
"18.99000","1.58263","0.00199"
"18.99600","1.58311","0.00201"
"19.00200","1.58359","0.00208"
"19.00800","1.58406","0.00216"
"19.01400","1.58460","0.00217"
"19.02000","1.58508","0.00215"
"19.02600","1.58556","0.00208"
"19.03200","1.58610","0.00192"
"19.03800","1.58657","0.00175"
"19.04400","1.58711","0.00162"
"19.05000","1.58759","0.00155"
"19.05600","1.58813","0.00148"
"19.06200","1.58861","0.00154"
"19.06800","1.58909","0.00161"
"19.07400","1.58962","0.00170"
"19.08000","1.59010","0.00160"
"19.08600","1.59058","0.00146"
"19.09200","1.59112","0.00146"
"19.09800","1.59160","0.00162"
"19.10400","1.59214","0.00164"
"19.11000","1.59261","0.00155"
"19.11600","1.59315","0.00134"
"19.12200","1.59363","0.00123"
"19.12800","1.59417","0.00115"
"19.13400","1.59465","0.00106"
"19.14000","1.59518","0.00103"
"19.14600","1.59566","0.00097"
"19.15200","1.59614","0.00101"
"19.15800","1.59662","0.00109"
"19.16400","1.59716","0.00124"
"19.17000","1.59764","0.00131"
"19.17600","1.59811","0.00135"
"19.18200","1.59865","0.00139"
"19.18800","1.59913","0.00158"
"19.19400","1.59967","0.00156"
"19.20000","1.60015","0.00150"
"19.20600","1.60063","0.00154"
"19.21200","1.60116","0.00165"
"19.21800","1.60164","0.00167"
"19.22400","1.60212","0.00169"
"19.23000","1.60266","0.00168"
"19.23600","1.60314","0.00173"
"19.24200","1.60367","0.00177"
"19.24800","1.60415","0.00177"
"19.25400","1.60463","0.00183"
"19.26000","1.60517","0.00183"
"19.26600","1.60571","0.00179"
"19.27200","1.60619","0.00176"
"19.27800","1.60672","0.00169"
"19.28400","1.60720","0.00159"
"19.29000","1.60774","0.00153"
"19.29600","1.60822","0.00147"
"19.30200","1.60870","0.00150"
"19.30800","1.60918","0.00159"
"19.31400","1.60965","0.00157"
"19.32000","1.61013","0.00162"
"19.32600","1.61067","0.00174"
"19.33200","1.61115","0.00185"
"19.33800","1.61169","0.00195"
"19.34400","1.61216","0.00203"
"19.35000","1.61264","0.00188"
"19.35600","1.61318","0.00180"
"19.36200","1.61366","0.00183"
"19.36800","1.61414","0.00179"
"19.37400","1.61468","0.00169"
"19.38000","1.61515","0.00163"
"19.38600","1.61563","0.00158"
"19.39200","1.61617","0.00134"
"19.39800","1.61665","0.00122"
"19.40400","1.61713","0.00113"
"19.41000","1.61767","0.00112"
"19.41600","1.61814","0.00120"
"19.42200","1.61862","0.00145"
"19.42800","1.61916","0.00156"
"19.43400","1.61964","0.00161"
"19.44000","1.62012","0.00155"
"19.44600","1.62060","0.00147"
"19.45200","1.62107","0.00144"
"19.45800","1.62161","0.00142"
"19.46400","1.62209","0.00134"
"19.47000","1.62257","0.00138"
"19.47600","1.62311","0.00144"
"19.48200","1.62358","0.00161"
"19.48800","1.62406","0.00179"
"19.49400","1.62460","0.00196"
"19.50000","1.62508","0.00197"
"19.50600","1.62562","0.00194"
"19.51200","1.62610","0.00186"
"19.51800","1.62657","0.00175"
"19.52400","1.62711","0.00156"
"19.53000","1.62759","0.00158"
"19.53600","1.62807","0.00163"
"19.54200","1.62861","0.00167"
"19.54800","1.62909","0.00153"
"19.55400","1.62962","0.00132"
"19.56000","1.63010","0.00107"
"19.56600","1.63058","0.00082"
"19.57200","1.63112","0.00074"
"19.57800","1.63166","0.00085"
"19.58400","1.63213","0.00094"
"19.59000","1.63261","0.00102"
"19.59600","1.63315","0.00111"
"19.60200","1.63363","0.00114"
"19.60800","1.63411","0.00115"
"19.61400","1.63465","0.00119"
"19.62000","1.63512","0.00134"
"19.62600","1.63566","0.00144"
"19.63200","1.63614","0.00145"
"19.63800","1.63662","0.00144"
"19.64400","1.63716","0.00147"
"19.65000","1.63764","0.00154"
"19.65600","1.63811","0.00172"
"19.66200","1.63865","0.00188"
"19.66800","1.63913","0.00203"
"19.67400","1.63961","0.00208"
"19.68000","1.64015","0.00192"
"19.68600","1.64062","0.00161"
"19.69200","1.64110","0.00138"
"19.69800","1.64164","0.00135"
"19.70400","1.64212","0.00139"
"19.71000","1.64266","0.00138"
"19.71600","1.64314","0.00134"
"19.72200","1.64367","0.00138"
"19.72800","1.64415","0.00151"
"19.73400","1.64463","0.00169"
"19.74000","1.64517","0.00186"
"19.74600","1.64565","0.00188"
"19.75200","1.64619","0.00186"
"19.75800","1.64666","0.00190"
"19.76400","1.64714","0.00191"
"19.77000","1.64768","0.00184"
"19.77600","1.64816","0.00183"
"19.78200","1.64864","0.00180"
"19.78800","1.64917","0.00183"
"19.79400","1.64965","0.00179"
"19.80000","1.65013","0.00175"
"19.80600","1.65067","0.00177"
"19.81200","1.65115","0.00176"
"19.81800","1.65163","0.00174"
"19.82400","1.65216","0.00163"
"19.83000","1.65264","0.00151"
"19.83600","1.65318","0.00160"
"19.84200","1.65366","0.00185"
"19.84800","1.65414","0.00197"
"19.85400","1.65468","0.00211"
"19.86000","1.65515","0.00220"
"19.86600","1.65563","0.00231"
"19.87200","1.65617","0.00231"
"19.87800","1.65665","0.00239"
"19.88400","1.65713","0.00241"
"19.89000","1.65766","0.00236"
"19.89600","1.65814","0.00233"
"19.90200","1.65868","0.00224"
"19.90800","1.65916","0.00208"
"19.91400","1.65970","0.00205"
"19.92000","1.66018","0.00209"
"19.92600","1.66065","0.00214"
"19.93200","1.66119","0.00207"
"19.93800","1.66167","0.00189"
"19.94400","1.66215","0.00178"
"19.95000","1.66263","0.00159"
"19.95600","1.66317","0.00136"
"19.96200","1.66364","0.00129"
"19.96800","1.66412","0.00125"
"19.97400","1.66460","0.00129"
"19.98000","1.66508","0.00146"
"19.98600","1.66562","0.00174"
"19.99200","1.66610","0.00181"
"19.99800","1.66657","0.00182"
"20.00400","1.66711","0.00201"
"20.01000","1.66759","0.00226"
"20.01600","1.66807","0.00234"
"20.02200","1.66861","0.00225"
"20.02800","1.66908","0.00221"
"20.03400","1.66962","0.00212"
"20.04000","1.67010","0.00195"
"20.04600","1.67064","0.00178"
"20.05200","1.67112","0.00170"
"20.05800","1.67166","0.00165"
"20.06400","1.67213","0.00157"
"20.07000","1.67261","0.00163"
"20.07600","1.67315","0.00180"
"20.08200","1.67363","0.00185"
"20.08800","1.67411","0.00195"
"20.09400","1.67464","0.00212"
"20.10000","1.67512","0.00214"
"20.10600","1.67560","0.00203"
"20.11200","1.67608","0.00188"
"20.11800","1.67662","0.00178"
"20.12400","1.67710","0.00174"
"20.13000","1.67757","0.00163"
"20.13600","1.67811","0.00156"
"20.14200","1.67859","0.00153"
"20.14800","1.67907","0.00151"
"20.15400","1.67961","0.00142"
"20.16000","1.68009","0.00131"
"20.16600","1.68062","0.00125"
"20.17200","1.68110","0.00127"
"20.17800","1.68164","0.00122"
"20.18400","1.68212","0.00108"
"20.19000","1.68266","0.00097"
"20.19600","1.68314","0.00091"
"20.20200","1.68367","0.00093"
"20.20800","1.68415","0.00106"
"20.21400","1.68469","0.00123"
"20.22000","1.68517","0.00147"
"20.22600","1.68565","0.00161"
"20.23200","1.68612","0.00165"
"20.23800","1.68666","0.00168"
"20.24400","1.68714","0.00165"
"20.25000","1.68762","0.00157"
"20.25600","1.68810","0.00159"
"20.26200","1.68864","0.00164"
"20.26800","1.68911","0.00159"
"20.27400","1.68965","0.00156"
"20.28000","1.69013","0.00135"
"20.28600","1.69061","0.00119"
"20.29200","1.69109","0.00121"
"20.29800","1.69163","0.00125"
"20.30400","1.69210","0.00121"
"20.31000","1.69258","0.00114"
"20.31600","1.69312","0.00109"
"20.32200","1.69360","0.00107"
"20.32800","1.69414","0.00104"
"20.33400","1.69467","0.00103"
"20.34000","1.69515","0.00103"
"20.34600","1.69569","0.00103"
"20.35200","1.69617","0.00109"
"20.35800","1.69671","0.00114"
"20.36400","1.69719","0.00123"
"20.37000","1.69772","0.00139"
"20.37600","1.69820","0.00150"
"20.38200","1.69868","0.00144"
"20.38800","1.69916","0.00147"
"20.39400","1.69970","0.00152"
"20.40000","1.70018","0.00151"
"20.40600","1.70065","0.00143"
"20.41200","1.70119","0.00137"
"20.41800","1.70167","0.00146"
"20.42400","1.70215","0.00162"
"20.43000","1.70269","0.00183"
"20.43600","1.70316","0.00205"
"20.44200","1.70364","0.00218"
"20.44800","1.70418","0.00207"
"20.45400","1.70466","0.00179"
"20.46000","1.70514","0.00149"
"20.46600","1.70562","0.00125"
"20.47200","1.70615","0.00104"
"20.47800","1.70663","0.00108"
"20.48400","1.70717","0.00115"
"20.49000","1.70765","0.00124"
"20.49600","1.70819","0.00132"
"20.50200","1.70867","0.00140"
"20.50800","1.70914","0.00154"
"20.51400","1.70962","0.00163"
"20.52000","1.71016","0.00171"
"20.52600","1.71064","0.00176"
"20.53200","1.71112","0.00166"
"20.53800","1.71160","0.00162"
"20.54400","1.71213","0.00173"
"20.55000","1.71261","0.00184"
"20.55600","1.71309","0.00181"
"20.56200","1.71363","0.00182"
"20.56800","1.71411","0.00173"
"20.57400","1.71464","0.00153"
"20.58000","1.71512","0.00131"
"20.58600","1.71560","0.00117"
"20.59200","1.71608","0.00112"
"20.59800","1.71662","0.00119"
"20.60400","1.71710","0.00145"
"20.61000","1.71757","0.00173"
"20.61600","1.71811","0.00189"
"20.62200","1.71859","0.00205"
"20.62800","1.71913","0.00205"
"20.63400","1.71961","0.00198"
"20.64000","1.72014","0.00190"
"20.64600","1.72062","0.00177"
"20.65200","1.72116","0.00164"
"20.65800","1.72164","0.00157"
"20.66400","1.72212","0.00147"
"20.67000","1.72266","0.00158"
"20.67600","1.72313","0.00181"
"20.68200","1.72361","0.00185"
"20.68800","1.72415","0.00189"
"20.69400","1.72463","0.00191"
"20.70000","1.72511","0.00186"
"20.70600","1.72565","0.00182"
"20.71200","1.72612","0.00186"
"20.71800","1.72666","0.00186"
"20.72400","1.72714","0.00188"
"20.73000","1.72762","0.00182"
"20.73600","1.72816","0.00176"
"20.74200","1.72863","0.00179"
"20.74800","1.72917","0.00180"
"20.75400","1.72965","0.00173"
"20.76000","1.73019","0.00160"
"20.76600","1.73067","0.00163"
"20.77200","1.73115","0.00175"
"20.77800","1.73168","0.00174"
"20.78400","1.73216","0.00164"
"20.79000","1.73264","0.00163"
"20.79600","1.73318","0.00158"
"20.80200","1.73366","0.00156"
"20.80800","1.73414","0.00159"
"20.81400","1.73467","0.00159"
"20.82000","1.73515","0.00150"
"20.82600","1.73563","0.00144"
"20.83200","1.73611","0.00140"
"20.83800","1.73659","0.00133"
"20.84400","1.73713","0.00136"
"20.85000","1.73760","0.00132"
"20.85600","1.73808","0.00129"
"20.86200","1.73862","0.00136"
"20.86800","1.73910","0.00151"
"20.87400","1.73964","0.00157"
"20.88000","1.74011","0.00150"
"20.88600","1.74059","0.00144"
"20.89200","1.74113","0.00141"
"20.89800","1.74161","0.00141"
"20.90400","1.74215","0.00153"
"20.91000","1.74263","0.00169"
"20.91600","1.74316","0.00178"
"20.92200","1.74364","0.00184"
"20.92800","1.74418","0.00192"
"20.93400","1.74466","0.00185"
"20.94000","1.74520","0.00167"
"20.94600","1.74568","0.00154"
"20.95200","1.74615","0.00161"
"20.95800","1.74669","0.00179"
"20.96400","1.74717","0.00188"
"20.97000","1.74765","0.00197"
"20.97600","1.74813","0.00200"
"20.98200","1.74860","0.00194"
"20.98800","1.74914","0.00176"
"20.99400","1.74962","0.00175"
"21.00000","1.75010","0.00186"
"21.00600","1.75064","0.00193"
"21.01200","1.75112","0.00191"
