End date,"1/8/2017"
Specimen label,"11AT_NL"
Maximum Load,"0.06823",N

Time,Extension,Load
(s),(mm),(N)
"33.06600","2.75570","0.01271"
"33.07200","2.75618","0.01268"
"33.07800","2.75672","0.01267"
"33.08400","2.75719","0.01261"
"33.09000","2.75767","0.01253"
"33.09600","2.75815","0.01254"
"33.10200","2.75869","0.01266"
"33.10800","2.75917","0.01280"
"33.11400","2.75971","0.01288"
"33.12000","2.76018","0.01292"
"33.12600","2.76072","0.01285"
"33.13200","2.76120","0.01282"
"33.13800","2.76168","0.01270"
"33.14400","2.76222","0.01266"
"33.15000","2.76270","0.01272"
"33.15600","2.76317","0.01274"
"33.16200","2.76365","0.01247"
"33.16800","2.76419","0.01215"
"33.17400","2.76467","0.01200"
"33.18000","2.76515","0.01203"
"33.18600","2.76562","0.01223"
"33.19200","2.76616","0.01242"
"33.19800","2.76664","0.01252"
"33.20400","2.76712","0.01261"
"33.21000","2.76766","0.01267"
"33.21600","2.76814","0.01272"
"33.22200","2.76867","0.01272"
"33.22800","2.76915","0.01272"
"33.23400","2.76963","0.01270"
"33.24000","2.77017","0.01265"
"33.24600","2.77065","0.01263"
"33.25200","2.77113","0.01265"
"33.25800","2.77166","0.01274"
"33.26400","2.77214","0.01289"
"33.27000","2.77268","0.01303"
"33.27600","2.77322","0.01313"
"33.28200","2.77370","0.01311"
"33.28800","2.77423","0.01309"
"33.29400","2.77471","0.01310"
"33.30000","2.77519","0.01310"
"33.30600","2.77573","0.01310"
"33.31200","2.77621","0.01307"
"33.31800","2.77669","0.01304"
"33.32400","2.77722","0.01305"
"33.33000","2.77770","0.01308"
"33.33600","2.77818","0.01315"
"33.34200","2.77866","0.01315"
"33.34800","2.77920","0.01314"
"33.35400","2.77968","0.01319"
"33.36000","2.78021","0.01325"
"33.36600","2.78069","0.01319"
"33.37200","2.78117","0.01322"
"33.37800","2.78171","0.01336"
"33.38400","2.78219","0.01353"
"33.39000","2.78266","0.01360"
"33.39600","2.78320","0.01374"
"33.40200","2.78368","0.01385"
"33.40800","2.78422","0.01388"
"33.41400","2.78476","0.01392"
"33.42000","2.78524","0.01399"
"33.42600","2.78577","0.01405"
"33.43200","2.78625","0.01407"
"33.43800","2.78673","0.01401"
"33.44400","2.78727","0.01392"
"33.45000","2.78775","0.01377"
"33.45600","2.78823","0.01361"
"33.46200","2.78870","0.01366"
"33.46800","2.78924","0.01380"
"33.47400","2.78972","0.01386"
"33.48000","2.79020","0.01386"
"33.48600","2.79068","0.01375"
"33.49200","2.79121","0.01372"
"33.49800","2.79169","0.01361"
"33.50400","2.79217","0.01355"
"33.51000","2.79271","0.01361"
"33.51600","2.79319","0.01356"
"33.52200","2.79373","0.01338"
"33.52800","2.79420","0.01326"
"33.53400","2.79474","0.01323"
"33.54000","2.79522","0.01326"
"33.54600","2.79576","0.01319"
"33.55200","2.79624","0.01328"
"33.55800","2.79677","0.01336"
"33.56400","2.79725","0.01346"
"33.57000","2.79773","0.01353"
"33.57600","2.79827","0.01368"
"33.58200","2.79875","0.01379"
"33.58800","2.79923","0.01375"
"33.59400","2.79976","0.01358"
"33.60000","2.80024","0.01355"
"33.60600","2.80072","0.01368"
"33.61200","2.80120","0.01384"
"33.61800","2.80168","0.01392"
"33.62400","2.80222","0.01396"
"33.63000","2.80269","0.01380"
"33.63600","2.80317","0.01359"
"33.64200","2.80365","0.01354"
"33.64800","2.80419","0.01354"
"33.65400","2.80467","0.01359"
"33.66000","2.80515","0.01380"
"33.66600","2.80568","0.01388"
"33.67200","2.80616","0.01393"
"33.67800","2.80670","0.01406"
"33.68400","2.80718","0.01421"
"33.69000","2.80766","0.01440"
"33.69600","2.80819","0.01453"
"33.70200","2.80867","0.01458"
"33.70800","2.80921","0.01457"
"33.71400","2.80969","0.01447"
"33.72000","2.81023","0.01445"
"33.72600","2.81071","0.01441"
"33.73200","2.81124","0.01440"
"33.73800","2.81172","0.01432"
"33.74400","2.81220","0.01418"
"33.75000","2.81268","0.01418"
"33.75600","2.81322","0.01414"
"33.76200","2.81370","0.01420"
"33.76800","2.81417","0.01423"
"33.77400","2.81471","0.01427"
"33.78000","2.81519","0.01443"
"33.78600","2.81567","0.01453"
"33.79200","2.81615","0.01463"
"33.79800","2.81662","0.01463"
"33.80400","2.81716","0.01453"
"33.81000","2.81764","0.01447"
"33.81600","2.81812","0.01437"
"33.82200","2.81866","0.01431"
"33.82800","2.81914","0.01431"
"33.83400","2.81967","0.01430"
"33.84000","2.82021","0.01428"
"33.84600","2.82069","0.01425"
"33.85200","2.82123","0.01419"
"33.85800","2.82171","0.01412"
"33.86400","2.82225","0.01420"
"33.87000","2.82272","0.01431"
"33.87600","2.82320","0.01445"
"33.88200","2.82368","0.01455"
"33.88800","2.82416","0.01446"
"33.89400","2.82470","0.01431"
"33.90000","2.82518","0.01428"
"33.90600","2.82565","0.01431"
"33.91200","2.82619","0.01430"
"33.91800","2.82667","0.01433"
"33.92400","2.82721","0.01436"
"33.93000","2.82769","0.01440"
"33.93600","2.82822","0.01455"
"33.94200","2.82870","0.01475"
"33.94800","2.82918","0.01488"
"33.95400","2.82972","0.01488"
"33.96000","2.83020","0.01482"
"33.96600","2.83074","0.01470"
"33.97200","2.83121","0.01471"
"33.97800","2.83175","0.01497"
"33.98400","2.83223","0.01514"
"33.99000","2.83277","0.01518"
"33.99600","2.83325","0.01519"
"34.00200","2.83372","0.01512"
"34.00800","2.83426","0.01509"
"34.01400","2.83474","0.01511"
"34.02000","2.83528","0.01509"
"34.02600","2.83576","0.01502"
"34.03200","2.83624","0.01489"
"34.03800","2.83671","0.01479"
"34.04400","2.83725","0.01476"
"34.05000","2.83773","0.01481"
"34.05600","2.83821","0.01484"
"34.06200","2.83875","0.01484"
"34.06800","2.83923","0.01476"
"34.07400","2.83970","0.01471"
"34.08000","2.84024","0.01465"
"34.08600","2.84072","0.01472"
"34.09200","2.84126","0.01480"
"34.09800","2.84174","0.01471"
"34.10400","2.84222","0.01463"
"34.11000","2.84275","0.01459"
"34.11600","2.84323","0.01471"
"34.12200","2.84371","0.01484"
"34.12800","2.84425","0.01496"
"34.13400","2.84473","0.01504"
"34.14000","2.84526","0.01506"
"34.14600","2.84574","0.01502"
"34.15200","2.84622","0.01505"
"34.15800","2.84676","0.01509"
"34.16400","2.84724","0.01501"
"34.17000","2.84772","0.01492"
"34.17600","2.84819","0.01497"
"34.18200","2.84873","0.01505"
"34.18800","2.84921","0.01508"
"34.19400","2.84969","0.01515"
"34.20000","2.85023","0.01525"
"34.20600","2.85071","0.01537"
"34.21200","2.85118","0.01548"
"34.21800","2.85172","0.01555"
"34.22400","2.85220","0.01563"
"34.23000","2.85268","0.01566"
"34.23600","2.85322","0.01560"
"34.24200","2.85369","0.01553"
"34.24800","2.85417","0.01550"
"34.25400","2.85471","0.01547"
"34.26000","2.85519","0.01547"
"34.26600","2.85567","0.01556"
"34.27200","2.85621","0.01561"
"34.27800","2.85668","0.01553"
"34.28400","2.85722","0.01535"
"34.29000","2.85770","0.01520"
"34.29600","2.85818","0.01508"
"34.30200","2.85872","0.01501"
"34.30800","2.85920","0.01494"
"34.31400","2.85967","0.01497"
"34.32000","2.86015","0.01507"
"34.32600","2.86069","0.01516"
"34.33200","2.86117","0.01530"
"34.33800","2.86165","0.01543"
"34.34400","2.86218","0.01550"
"34.35000","2.86266","0.01551"
"34.35600","2.86320","0.01550"
"34.36200","2.86368","0.01550"
"34.36800","2.86422","0.01551"
"34.37400","2.86470","0.01547"
"34.38000","2.86523","0.01547"
"34.38600","2.86571","0.01555"
"34.39200","2.86619","0.01560"
"34.39800","2.86673","0.01561"
"34.40400","2.86721","0.01563"
"34.41000","2.86769","0.01566"
"34.41600","2.86822","0.01571"
"34.42200","2.86870","0.01570"
"34.42800","2.86924","0.01572"
"34.43400","2.86972","0.01580"
"34.44000","2.87020","0.01577"
"34.44600","2.87067","0.01557"
"34.45200","2.87121","0.01540"
"34.45800","2.87169","0.01528"
"34.46400","2.87223","0.01528"
"34.47000","2.87271","0.01530"
"34.47600","2.87325","0.01538"
"34.48200","2.87372","0.01544"
"34.48800","2.87426","0.01548"
"34.49400","2.87474","0.01551"
"34.50000","2.87528","0.01550"
"34.50600","2.87576","0.01549"
"34.51200","2.87624","0.01550"
"34.51800","2.87677","0.01558"
"34.52400","2.87725","0.01568"
"34.53000","2.87773","0.01566"
"34.53600","2.87827","0.01565"
"34.54200","2.87875","0.01558"
"34.54800","2.87922","0.01553"
"34.55400","2.87970","0.01541"
"34.56000","2.88024","0.01538"
"34.56600","2.88072","0.01524"
"34.57200","2.88126","0.01512"
"34.57800","2.88174","0.01518"
"34.58400","2.88221","0.01537"
"34.59000","2.88275","0.01546"
"34.59600","2.88323","0.01550"
"34.60200","2.88377","0.01545"
"34.60800","2.88425","0.01543"
"34.61400","2.88473","0.01539"
"34.62000","2.88526","0.01534"
"34.62600","2.88574","0.01514"
"34.63200","2.88628","0.01487"
"34.63800","2.88676","0.01458"
"34.64400","2.88724","0.01436"
"34.65000","2.88777","0.01422"
"34.65600","2.88825","0.01409"
"34.66200","2.88873","0.01388"
"34.66800","2.88927","0.01365"
"34.67400","2.88975","0.01345"
"34.68000","2.89023","0.01332"
"34.68600","2.89076","0.01328"
"34.69200","2.89124","0.01322"
"34.69800","2.89172","0.01297"
"34.70400","2.89220","0.01265"
"34.71000","2.89274","0.01243"
"34.71600","2.89322","0.01232"
"34.72200","2.89375","0.01229"
"34.72800","2.89423","0.01223"
"34.73400","2.89471","0.01216"
"34.74000","2.89519","0.01221"
"34.74600","2.89573","0.01229"
"34.75200","2.89620","0.01239"
"34.75800","2.89668","0.01247"
"34.76400","2.89716","0.01259"
"34.77000","2.89770","0.01262"
"34.77600","2.89818","0.01263"
"34.78200","2.89872","0.01269"
"34.78800","2.89919","0.01278"
"34.79400","2.89967","0.01281"
"34.80000","2.90021","0.01279"
"34.80600","2.90069","0.01261"
"34.81200","2.90117","0.01230"
"34.81800","2.90171","0.01199"
"34.82400","2.90218","0.01181"
"34.83000","2.90266","0.01167"
"34.83600","2.90314","0.01150"
"34.84200","2.90368","0.01131"
"34.84800","2.90416","0.01117"
"34.85400","2.90464","0.01109"
"34.86000","2.90517","0.01105"
"34.86600","2.90565","0.01109"
"34.87200","2.90619","0.01115"
"34.87800","2.90667","0.01097"
"34.88400","2.90721","0.01072"
"34.89000","2.90768","0.01046"
"34.89600","2.90822","0.01024"
"34.90200","2.90870","0.01003"
"34.90800","2.90918","0.00994"
"34.91400","2.90972","0.00983"
"34.92000","2.91020","0.00968"
"34.92600","2.91073","0.00955"
"34.93200","2.91121","0.00929"
"34.93800","2.91169","0.00909"
"34.94400","2.91223","0.00902"
"34.95000","2.91271","0.00907"
"34.95600","2.91324","0.00914"
"34.96200","2.91372","0.00922"
"34.96800","2.91420","0.00931"
"34.97400","2.91474","0.00944"
"34.98000","2.91522","0.00954"
"34.98600","2.91570","0.00958"
"34.99200","2.91623","0.00966"
"34.99800","2.91671","0.00974"
"35.00400","2.91725","0.00974"
"35.01000","2.91773","0.00986"
"35.01600","2.91827","0.00997"
"35.02200","2.91875","0.01005"
"35.02800","2.91922","0.01006"
"35.03400","2.91976","0.00993"
"35.04000","2.92024","0.00980"
"35.04600","2.92072","0.00965"
"35.05200","2.92120","0.00955"
"35.05800","2.92174","0.00958"
"35.06400","2.92221","0.00962"
"35.07000","2.92269","0.00964"
"35.07600","2.92317","0.00961"
"35.08200","2.92371","0.00981"
"35.08800","2.92419","0.00998"
"35.09400","2.92466","0.01003"
"35.10000","2.92520","0.01002"
"35.10600","2.92568","0.01004"
"35.11200","2.92622","0.01006"
"35.11800","2.92670","0.01015"
"35.12400","2.92718","0.01013"
"35.13000","2.92771","0.01002"
"35.13600","2.92819","0.00991"
"35.14200","2.92873","0.00982"
"35.14800","2.92927","0.00980"
"35.15400","2.92975","0.00981"
"35.16000","2.93023","0.00982"
"35.16600","2.93076","0.00993"
"35.17200","2.93124","0.01004"
"35.17800","2.93172","0.01015"
"35.18400","2.93226","0.01017"
"35.19000","2.93274","0.01024"
"35.19600","2.93321","0.01034"
"35.20200","2.93369","0.01045"
"35.20800","2.93423","0.01054"
"35.21400","2.93471","0.01055"
"35.22000","2.93519","0.01054"
"35.22600","2.93573","0.01066"
"35.23200","2.93620","0.01079"
"35.23800","2.93674","0.01087"
"35.24400","2.93722","0.01080"
"35.25000","2.93770","0.01070"
"35.25600","2.93824","0.01068"
"35.26200","2.93872","0.01072"
"35.26800","2.93925","0.01089"
"35.27400","2.93973","0.01106"
"35.28000","2.94021","0.01110"
"35.28600","2.94075","0.01104"
"35.29200","2.94123","0.01100"
"35.29800","2.94176","0.01097"
"35.30400","2.94224","0.01103"
"35.31000","2.94272","0.01119"
"35.31600","2.94326","0.01127"
"35.32200","2.94374","0.01131"
"35.32800","2.94422","0.01143"
"35.33400","2.94469","0.01157"
"35.34000","2.94517","0.01175"
"35.34600","2.94571","0.01178"
"35.35200","2.94619","0.01184"
"35.35800","2.94667","0.01178"
"35.36400","2.94715","0.01165"
"35.37000","2.94762","0.01148"
"35.37600","2.94816","0.01146"
"35.38200","2.94864","0.01147"
"35.38800","2.94912","0.01139"
"35.39400","2.94966","0.01133"
"35.40000","2.95014","0.01143"
"35.40600","2.95067","0.01165"
"35.41200","2.95115","0.01193"
"35.41800","2.95169","0.01212"
"35.42400","2.95217","0.01218"
"35.43000","2.95271","0.01200"
"35.43600","2.95318","0.01183"
"35.44200","2.95372","0.01189"
"35.44800","2.95420","0.01204"
"35.45400","2.95474","0.01220"
"35.46000","2.95522","0.01215"
"35.46600","2.95570","0.01209"
"35.47200","2.95623","0.01217"
"35.47800","2.95671","0.01220"
"35.48400","2.95719","0.01221"
"35.49000","2.95773","0.01223"
"35.49600","2.95821","0.01210"
"35.50200","2.95874","0.01203"
"35.50800","2.95922","0.01213"
"35.51400","2.95976","0.01228"
"35.52000","2.96024","0.01240"
"35.52600","2.96072","0.01241"
"35.53200","2.96126","0.01232"
"35.53800","2.96173","0.01213"
"35.54400","2.96227","0.01198"
"35.55000","2.96275","0.01190"
"35.55600","2.96323","0.01191"
"35.56200","2.96377","0.01194"
"35.56800","2.96425","0.01200"
"35.57400","2.96478","0.01202"
"35.58000","2.96526","0.01206"
"35.58600","2.96580","0.01209"
"35.59200","2.96628","0.01220"
"35.59800","2.96682","0.01226"
"35.60400","2.96729","0.01218"
"35.61000","2.96777","0.01200"
"35.61600","2.96825","0.01186"
"35.62200","2.96873","0.01175"
"35.62800","2.96927","0.01167"
"35.63400","2.96975","0.01167"
"35.64000","2.97022","0.01166"
"35.64600","2.97070","0.01154"
"35.65200","2.97124","0.01139"
"35.65800","2.97172","0.01129"
"35.66400","2.97220","0.01125"
"35.67000","2.97274","0.01128"
"35.67600","2.97321","0.01137"
"35.68200","2.97375","0.01140"
"35.68800","2.97423","0.01144"
"35.69400","2.97477","0.01151"
"35.70000","2.97525","0.01155"
"35.70600","2.97572","0.01173"
"35.71200","2.97626","0.01187"
"35.71800","2.97674","0.01177"
"35.72400","2.97728","0.01170"
"35.73000","2.97776","0.01160"
"35.73600","2.97824","0.01158"
"35.74200","2.97877","0.01166"
"35.74800","2.97925","0.01168"
"35.75400","2.97973","0.01158"
"35.76000","2.98027","0.01144"
"35.76600","2.98075","0.01136"
"35.77200","2.98123","0.01145"
"35.77800","2.98170","0.01162"
"35.78400","2.98224","0.01184"
"35.79000","2.98272","0.01206"
"35.79600","2.98320","0.01211"
"35.80200","2.98374","0.01200"
"35.80800","2.98422","0.01195"
"35.81400","2.98469","0.01199"
"35.82000","2.98523","0.01204"
"35.82600","2.98571","0.01203"
"35.83200","2.98619","0.01189"
"35.83800","2.98673","0.01171"
"35.84400","2.98720","0.01163"
"35.85000","2.98768","0.01158"
"35.85600","2.98822","0.01157"
"35.86200","2.98870","0.01149"
"35.86800","2.98918","0.01150"
"35.87400","2.98972","0.01159"
"35.88000","2.99019","0.01159"
"35.88600","2.99067","0.01156"
"35.89200","2.99115","0.01155"
"35.89800","2.99169","0.01148"
"35.90400","2.99217","0.01128"
"35.91000","2.99271","0.01122"
"35.91600","2.99318","0.01131"
"35.92200","2.99366","0.01147"
"35.92800","2.99414","0.01166"
"35.93400","2.99468","0.01193"
"35.94000","2.99516","0.01215"
"35.94600","2.99564","0.01218"
"35.95200","2.99617","0.01215"
"35.95800","2.99665","0.01218"
"35.96400","2.99719","0.01212"
"35.97000","2.99767","0.01206"
"35.97600","2.99821","0.01208"
"35.98200","2.99868","0.01216"
"35.98800","2.99916","0.01209"
"35.99400","2.99970","0.01198"
"36.00000","3.00018","0.01190"
"36.00600","3.00072","0.01177"
"36.01200","3.00120","0.01174"
"36.01800","3.00173","0.01178"
"36.02400","3.00221","0.01201"
"36.03000","3.00269","0.01222"
"36.03600","3.00323","0.01236"
"36.04200","3.00371","0.01240"
"36.04800","3.00418","0.01247"
"36.05400","3.00472","0.01258"
"36.06000","3.00520","0.01276"
"36.06600","3.00568","0.01295"
"36.07200","3.00622","0.01302"
"36.07800","3.00670","0.01292"
"36.08400","3.00723","0.01289"
"36.09000","3.00771","0.01285"
"36.09600","3.00819","0.01282"
"36.10200","3.00873","0.01277"
"36.10800","3.00921","0.01271"
"36.11400","3.00969","0.01274"
"36.12000","3.01022","0.01260"
"36.12600","3.01070","0.01253"
"36.13200","3.01124","0.01254"
"36.13800","3.01172","0.01260"
"36.14400","3.01220","0.01265"
"36.15000","3.01273","0.01272"
"36.15600","3.01321","0.01284"
"36.16200","3.01375","0.01301"
"36.16800","3.01423","0.01315"
"36.17400","3.01471","0.01325"
"36.18000","3.01525","0.01332"
"36.18600","3.01572","0.01325"
"36.19200","3.01620","0.01311"
"36.19800","3.01674","0.01293"
"36.20400","3.01722","0.01278"
"36.21000","3.01770","0.01263"
"36.21600","3.01824","0.01262"
"36.22200","3.01871","0.01262"
"36.22800","3.01919","0.01259"
"36.23400","3.01973","0.01256"
"36.24000","3.02021","0.01253"
"36.24600","3.02069","0.01247"
"36.25200","3.02117","0.01246"
"36.25800","3.02170","0.01251"
"36.26400","3.02218","0.01253"
"36.27000","3.02266","0.01254"
"36.27600","3.02320","0.01257"
"36.28200","3.02368","0.01249"
"36.28800","3.02421","0.01240"
"36.29400","3.02469","0.01244"
"36.30000","3.02523","0.01248"
"36.30600","3.02571","0.01250"
"36.31200","3.02625","0.01251"
"36.31800","3.02673","0.01263"
"36.32400","3.02720","0.01272"
"36.33000","3.02774","0.01269"
"36.33600","3.02822","0.01264"
"36.34200","3.02870","0.01258"
"36.34800","3.02924","0.01246"
"36.35400","3.02971","0.01234"
"36.36000","3.03019","0.01223"
"36.36600","3.03073","0.01211"
"36.37200","3.03121","0.01201"
"36.37800","3.03169","0.01196"
"36.38400","3.03217","0.01193"
"36.39000","3.03270","0.01201"
"36.39600","3.03318","0.01198"
"36.40200","3.03366","0.01187"
"36.40800","3.03420","0.01185"
"36.41400","3.03468","0.01198"
"36.42000","3.03516","0.01213"
"36.42600","3.03569","0.01229"
"36.43200","3.03617","0.01238"
"36.43800","3.03665","0.01245"
"36.44400","3.03719","0.01252"
"36.45000","3.03767","0.01260"
"36.45600","3.03820","0.01265"
"36.46200","3.03868","0.01258"
"36.46800","3.03916","0.01254"
"36.47400","3.03964","0.01257"
"36.48000","3.04018","0.01254"
"36.48600","3.04066","0.01252"
"36.49200","3.04113","0.01266"
"36.49800","3.04167","0.01286"
"36.50400","3.04215","0.01308"
"36.51000","3.04269","0.01325"
"36.51600","3.04317","0.01336"
"36.52200","3.04365","0.01325"
"36.52800","3.04418","0.01311"
"36.53400","3.04466","0.01302"
"36.54000","3.04520","0.01297"
"36.54600","3.04568","0.01290"
"36.55200","3.04616","0.01295"
"36.55800","3.04670","0.01301"
"36.56400","3.04717","0.01308"
"36.57000","3.04771","0.01321"
"36.57600","3.04819","0.01330"
"36.58200","3.04867","0.01335"
"36.58800","3.04921","0.01338"
"36.59400","3.04968","0.01331"
"36.60000","3.05016","0.01331"
"36.60600","3.05070","0.01333"
"36.61200","3.05118","0.01340"
"36.61800","3.05172","0.01355"
"36.62400","3.05220","0.01372"
"36.63000","3.05267","0.01376"
"36.63600","3.05315","0.01368"
"36.64200","3.05369","0.01364"
"36.64800","3.05417","0.01363"
"36.65400","3.05465","0.01373"
"36.66000","3.05519","0.01384"
"36.66600","3.05566","0.01386"
"36.67200","3.05614","0.01385"
"36.67800","3.05668","0.01382"
"36.68400","3.05716","0.01380"
"36.69000","3.05764","0.01388"
"36.69600","3.05817","0.01393"
"36.70200","3.05865","0.01390"
"36.70800","3.05919","0.01388"
"36.71400","3.05973","0.01383"
"36.72000","3.06021","0.01382"
"36.72600","3.06075","0.01386"
"36.73200","3.06122","0.01384"
"36.73800","3.06176","0.01375"
"36.74400","3.06224","0.01357"
"36.75000","3.06278","0.01336"
"36.75600","3.06326","0.01328"
"36.76200","3.06374","0.01336"
"36.76800","3.06427","0.01352"
"36.77400","3.06475","0.01363"
"36.78000","3.06523","0.01368"
"36.78600","3.06571","0.01365"
"36.79200","3.06625","0.01375"
"36.79800","3.06672","0.01381"
"36.80400","3.06720","0.01385"
"36.81000","3.06768","0.01393"
"36.81600","3.06822","0.01398"
"36.82200","3.06870","0.01388"
"36.82800","3.06918","0.01384"
"36.83400","3.06971","0.01389"
"36.84000","3.07019","0.01392"
"36.84600","3.07073","0.01396"
"36.85200","3.07121","0.01397"
"36.85800","3.07169","0.01393"
