End date,"1/8/2017"
Specimen label,"20DT_UNK"
Maximum Load,"0.19153",N

Time,Extension,Load
(s),(mm),(N)
"65.94000","5.49520","-0.02079"
"65.94600","5.49567","-0.02085"
"65.95200","5.49621","-0.02104"
"65.95800","5.49669","-0.02129"
"65.96400","5.49717","-0.02148"
"65.97000","5.49771","-0.02157"
"65.97600","5.49819","-0.02163"
"65.98200","5.49866","-0.02174"
"65.98800","5.49920","-0.02176"
"65.99400","5.49968","-0.02163"
"66.00000","5.50022","-0.02149"
"66.00600","5.50070","-0.02140"
"66.01200","5.50118","-0.02131"
"66.01800","5.50171","-0.02122"
"66.02400","5.50219","-0.02104"
"66.03000","5.50273","-0.02091"
"66.03600","5.50321","-0.02073"
"66.04200","5.50369","-0.02063"
"66.04800","5.50416","-0.02063"
"66.05400","5.50470","-0.02065"
"66.06000","5.50518","-0.02071"
"66.06600","5.50572","-0.02084"
"66.07200","5.50620","-0.02092"
"66.07800","5.50668","-0.02083"
"66.08400","5.50715","-0.02071"
"66.09000","5.50769","-0.02070"
"66.09600","5.50817","-0.02078"
"66.10200","5.50865","-0.02080"
"66.10800","5.50919","-0.02080"
"66.11400","5.50967","-0.02081"
"66.12000","5.51014","-0.02087"
"66.12600","5.51068","-0.02084"
"66.13200","5.51116","-0.02092"
"66.13800","5.51170","-0.02089"
"66.14400","5.51218","-0.02075"
"66.15000","5.51265","-0.02073"
"66.15600","5.51319","-0.02081"
"66.16200","5.51367","-0.02073"
"66.16800","5.51415","-0.02067"
"66.17400","5.51469","-0.02060"
"66.18000","5.51517","-0.02052"
"66.18600","5.51570","-0.02051"
"66.19200","5.51618","-0.02052"
"66.19800","5.51666","-0.02051"
"66.20400","5.51720","-0.02046"
"66.21000","5.51768","-0.02046"
"66.21600","5.51821","-0.02055"
"66.22200","5.51869","-0.02071"
"66.22800","5.51923","-0.02087"
"66.23400","5.51971","-0.02094"
"66.24000","5.52019","-0.02092"
"66.24600","5.52073","-0.02093"
"66.25200","5.52120","-0.02091"
"66.25800","5.52168","-0.02074"
"66.26400","5.52222","-0.02063"
"66.27000","5.52270","-0.02069"
"66.27600","5.52324","-0.02069"
"66.28200","5.52372","-0.02076"
"66.28800","5.52419","-0.02078"
"66.29400","5.52467","-0.02067"
"66.30000","5.52521","-0.02065"
"66.30600","5.52569","-0.02077"
"66.31200","5.52623","-0.02082"
"66.31800","5.52671","-0.02084"
"66.32400","5.52718","-0.02088"
"66.33000","5.52772","-0.02084"
"66.33600","5.52820","-0.02076"
"66.34200","5.52868","-0.02061"
"66.34800","5.52922","-0.02051"
"66.35400","5.52969","-0.02058"
"66.36000","5.53017","-0.02068"
"66.36600","5.53065","-0.02080"
"66.37200","5.53113","-0.02091"
"66.37800","5.53167","-0.02096"
"66.38400","5.53215","-0.02108"
"66.39000","5.53262","-0.02113"
"66.39600","5.53316","-0.02106"
"66.40200","5.53364","-0.02106"
"66.40800","5.53412","-0.02095"
"66.41400","5.53466","-0.02076"
"66.42000","5.53514","-0.02058"
"66.42600","5.53567","-0.02042"
"66.43200","5.53615","-0.02033"
"66.43800","5.53669","-0.02032"
"66.44400","5.53717","-0.02041"
"66.45000","5.53765","-0.02057"
"66.45600","5.53818","-0.02075"
"66.46200","5.53872","-0.02085"
"66.46800","5.53920","-0.02088"
"66.47400","5.53968","-0.02094"
"66.48000","5.54022","-0.02104"
"66.48600","5.54070","-0.02110"
"66.49200","5.54123","-0.02108"
"66.49800","5.54171","-0.02100"
"66.50400","5.54219","-0.02099"
"66.51000","5.54267","-0.02098"
"66.51600","5.54315","-0.02095"
"66.52200","5.54369","-0.02095"
"66.52800","5.54416","-0.02078"
"66.53400","5.54464","-0.02063"
"66.54000","5.54518","-0.02061"
"66.54600","5.54566","-0.02065"
"66.55200","5.54614","-0.02059"
"66.55800","5.54668","-0.02058"
"66.56400","5.54715","-0.02062"
"66.57000","5.54769","-0.02065"
"66.57600","5.54817","-0.02065"
"66.58200","5.54865","-0.02075"
"66.58800","5.54919","-0.02081"
"66.59400","5.54966","-0.02088"
"66.60000","5.55020","-0.02088"
"66.60600","5.55068","-0.02087"
"66.61200","5.55116","-0.02077"
"66.61800","5.55170","-0.02054"
"66.62400","5.55218","-0.02039"
"66.63000","5.55265","-0.02032"
"66.63600","5.55319","-0.02024"
"66.64200","5.55367","-0.02020"
"66.64800","5.55415","-0.02029"
"66.65400","5.55463","-0.02025"
"66.66000","5.55516","-0.02019"
"66.66600","5.55564","-0.02027"
"66.67200","5.55612","-0.02038"
"66.67800","5.55666","-0.02044"
"66.68400","5.55714","-0.02042"
"66.69000","5.55762","-0.02036"
"66.69600","5.55815","-0.02034"
"66.70200","5.55863","-0.02036"
"66.70800","5.55911","-0.02044"
"66.71400","5.55965","-0.02056"
"66.72000","5.56019","-0.02064"
"66.72600","5.56067","-0.02064"
"66.73200","5.56120","-0.02081"
"66.73800","5.56168","-0.02098"
"66.74400","5.56222","-0.02113"
"66.75000","5.56270","-0.02124"
"66.75600","5.56318","-0.02117"
"66.76200","5.56371","-0.02101"
"66.76800","5.56419","-0.02079"
"66.77400","5.56467","-0.02059"
"66.78000","5.56521","-0.02050"
"66.78600","5.56569","-0.02043"
"66.79200","5.56617","-0.02024"
"66.79800","5.56665","-0.02014"
"66.80400","5.56718","-0.02016"
"66.81000","5.56766","-0.02022"
"66.81600","5.56820","-0.02022"
"66.82200","5.56868","-0.02015"
"66.82800","5.56922","-0.02003"
"66.83400","5.56969","-0.02001"
"66.84000","5.57017","-0.02005"
"66.84600","5.57071","-0.02014"
"66.85200","5.57119","-0.02014"
"66.85800","5.57167","-0.02007"
"66.86400","5.57221","-0.02008"
"66.87000","5.57268","-0.02014"
"66.87600","5.57322","-0.02004"
"66.88200","5.57370","-0.01999"
"66.88800","5.57424","-0.01997"
"66.89400","5.57472","-0.01988"
"66.90000","5.57525","-0.01986"
"66.90600","5.57573","-0.01982"
"66.91200","5.57627","-0.01985"
"66.91800","5.57675","-0.01993"
"66.92400","5.57723","-0.02008"
"66.93000","5.57771","-0.02014"
"66.93600","5.57818","-0.02017"
"66.94200","5.57866","-0.02016"
"66.94800","5.57920","-0.02018"
"66.95400","5.57968","-0.02010"
"66.96000","5.58016","-0.02000"
"66.96600","5.58069","-0.01998"
"66.97200","5.58117","-0.02001"
"66.97800","5.58165","-0.01995"
"66.98400","5.58219","-0.01989"
"66.99000","5.58267","-0.01992"
"66.99600","5.58321","-0.01996"
"67.00200","5.58368","-0.02009"
"67.00800","5.58416","-0.02023"
"67.01400","5.58470","-0.02026"
"67.02000","5.58518","-0.02025"
"67.02600","5.58572","-0.02011"
"67.03200","5.58620","-0.01993"
"67.03800","5.58673","-0.01985"
"67.04400","5.58721","-0.01973"
"67.05000","5.58769","-0.01966"
"67.05600","5.58823","-0.01976"
"67.06200","5.58871","-0.01997"
"67.06800","5.58919","-0.02014"
"67.07400","5.58966","-0.02021"
"67.08000","5.59014","-0.02028"
"67.08600","5.59068","-0.02030"
"67.09200","5.59116","-0.02028"
"67.09800","5.59170","-0.02026"
"67.10400","5.59218","-0.02026"
"67.11000","5.59265","-0.02023"
"67.11600","5.59319","-0.02021"
"67.12200","5.59367","-0.02025"
"67.12800","5.59415","-0.02019"
"67.13400","5.59469","-0.02018"
"67.14000","5.59516","-0.02017"
"67.14600","5.59564","-0.02024"
"67.15200","5.59618","-0.02033"
"67.15800","5.59666","-0.02032"
"67.16400","5.59714","-0.02025"
"67.17000","5.59768","-0.02014"
"67.17600","5.59815","-0.02003"
"67.18200","5.59869","-0.02019"
"67.18800","5.59917","-0.02043"
"67.19400","5.59965","-0.02051"
"67.20000","5.60019","-0.02048"
"67.20600","5.60066","-0.02044"
"67.21200","5.60114","-0.02039"
"67.21800","5.60168","-0.02038"
"67.22400","5.60216","-0.02048"
"67.23000","5.60264","-0.02058"
"67.23600","5.60318","-0.02053"
"67.24200","5.60365","-0.02048"
"67.24800","5.60419","-0.02045"
"67.25400","5.60467","-0.02037"
"67.26000","5.60521","-0.02031"
"67.26600","5.60569","-0.02046"
"67.27200","5.60623","-0.02053"
"67.27800","5.60670","-0.02048"
"67.28400","5.60718","-0.02043"
"67.29000","5.60772","-0.02041"
"67.29600","5.60820","-0.02046"
"67.30200","5.60868","-0.02044"
"67.30800","5.60921","-0.02043"
"67.31400","5.60969","-0.02047"
"67.32000","5.61023","-0.02043"
"67.32600","5.61071","-0.02037"
"67.33200","5.61119","-0.02035"
"67.33800","5.61173","-0.02026"
"67.34400","5.61220","-0.02014"
"67.35000","5.61274","-0.02011"
"67.35600","5.61322","-0.02009"
"67.36200","5.61370","-0.02011"
"67.36800","5.61418","-0.02004"
"67.37400","5.61472","-0.01993"
"67.38000","5.61519","-0.01993"
"67.38600","5.61567","-0.01998"
"67.39200","5.61621","-0.02000"
"67.39800","5.61669","-0.02003"
"67.40400","5.61717","-0.02007"
"67.41000","5.61771","-0.02002"
"67.41600","5.61818","-0.01999"
"67.42200","5.61872","-0.01995"
"67.42800","5.61920","-0.01982"
"67.43400","5.61968","-0.01986"
"67.44000","5.62016","-0.01995"
"67.44600","5.62069","-0.02000"
"67.45200","5.62117","-0.02007"
"67.45800","5.62165","-0.02011"
"67.46400","5.62219","-0.02018"
"67.47000","5.62267","-0.02021"
"67.47600","5.62315","-0.02008"
"67.48200","5.62368","-0.01997"
"67.48800","5.62416","-0.01990"
"67.49400","5.62464","-0.01984"
"67.50000","5.62518","-0.01982"
"67.50600","5.62566","-0.01984"
"67.51200","5.62619","-0.01990"
"67.51800","5.62667","-0.01999"
"67.52400","5.62715","-0.01999"
"67.53000","5.62769","-0.01999"
"67.53600","5.62817","-0.02004"
"67.54200","5.62871","-0.02010"
"67.54800","5.62918","-0.02020"
"67.55400","5.62966","-0.02024"
"67.56000","5.63014","-0.02023"
"67.56600","5.63068","-0.02026"
"67.57200","5.63116","-0.02021"
"67.57800","5.63164","-0.02010"
"67.58400","5.63217","-0.02003"
"67.59000","5.63265","-0.02010"
"67.59600","5.63313","-0.02020"
"67.60200","5.63367","-0.02031"
"67.60800","5.63415","-0.02041"
"67.61400","5.63463","-0.02033"
"67.62000","5.63516","-0.02012"
"67.62600","5.63564","-0.01992"
"67.63200","5.63612","-0.01983"
"67.63800","5.63666","-0.01976"
"67.64400","5.63714","-0.01967"
"67.65000","5.63767","-0.01971"
"67.65600","5.63815","-0.01975"
"67.66200","5.63863","-0.01976"
"67.66800","5.63917","-0.01982"
"67.67400","5.63965","-0.01976"
"67.68000","5.64013","-0.01978"
"67.68600","5.64066","-0.01983"
"67.69200","5.64114","-0.01984"
"67.69800","5.64162","-0.01976"
"67.70400","5.64216","-0.01972"
"67.71000","5.64264","-0.01981"
"67.71600","5.64312","-0.01985"
"67.72200","5.64359","-0.01996"
"67.72800","5.64413","-0.02007"
"67.73400","5.64461","-0.02017"
"67.74000","5.64515","-0.02022"
"67.74600","5.64563","-0.02028"
"67.75200","5.64616","-0.02026"
"67.75800","5.64664","-0.02014"
"67.76400","5.64712","-0.02013"
"67.77000","5.64766","-0.02016"
"67.77600","5.64814","-0.02001"
"67.78200","5.64862","-0.01989"
"67.78800","5.64915","-0.01987"
"67.79400","5.64963","-0.01984"
"67.80000","5.65017","-0.01981"
"67.80600","5.65065","-0.01980"
"67.81200","5.65119","-0.01974"
"67.81800","5.65167","-0.01965"
"67.82400","5.65220","-0.01964"
"67.83000","5.65268","-0.01964"
"67.83600","5.65316","-0.01957"
"67.84200","5.65370","-0.01951"
"67.84800","5.65418","-0.01951"
"67.85400","5.65465","-0.01959"
"67.86000","5.65519","-0.01957"
"67.86600","5.65567","-0.01960"
"67.87200","5.65621","-0.01966"
"67.87800","5.65669","-0.01962"
"67.88400","5.65723","-0.01961"
"67.89000","5.65770","-0.01966"
"67.89600","5.65824","-0.01974"
"67.90200","5.65872","-0.01977"
"67.90800","5.65920","-0.01975"
"67.91400","5.65968","-0.01974"
"67.92000","5.66022","-0.01972"
"67.92600","5.66069","-0.01964"
"67.93200","5.66117","-0.01959"
"67.93800","5.66165","-0.01970"
"67.94400","5.66219","-0.01982"
"67.95000","5.66267","-0.01988"
"67.95600","5.66321","-0.01984"
"67.96200","5.66368","-0.01984"
"67.96800","5.66416","-0.01985"
"67.97400","5.66470","-0.01984"
"67.98000","5.66518","-0.01987"
"67.98600","5.66566","-0.01994"
"67.99200","5.66619","-0.01998"
"67.99800","5.66667","-0.01995"
"68.00400","5.66715","-0.02009"
"68.01000","5.66769","-0.02012"
"68.01600","5.66817","-0.02005"
"68.02200","5.66871","-0.01998"
"68.02800","5.66918","-0.01993"
"68.03400","5.66966","-0.01994"
"68.04000","5.67020","-0.02004"
"68.04600","5.67068","-0.02011"
"68.05200","5.67116","-0.02010"
"68.05800","5.67169","-0.02001"
"68.06400","5.67217","-0.01982"
"68.07000","5.67265","-0.01963"
"68.07600","5.67313","-0.01937"
"68.08200","5.67367","-0.01918"
"68.08800","5.67415","-0.01917"
"68.09400","5.67462","-0.01922"
"68.10000","5.67510","-0.01926"
"68.10600","5.67564","-0.01938"
"68.11200","5.67612","-0.01959"
"68.11800","5.67660","-0.01971"
"68.12400","5.67714","-0.01980"
"68.13000","5.67761","-0.01990"
"68.13600","5.67815","-0.01991"
"68.14200","5.67863","-0.01983"
"68.14800","5.67911","-0.01977"
"68.15400","5.67965","-0.01978"
"68.16000","5.68013","-0.01977"
"68.16600","5.68066","-0.01974"
"68.17200","5.68114","-0.01977"
"68.17800","5.68168","-0.01968"
"68.18400","5.68216","-0.01954"
"68.19000","5.68270","-0.01936"
"68.19600","5.68317","-0.01929"
"68.20200","5.68365","-0.01935"
"68.20800","5.68419","-0.01931"
"68.21400","5.68467","-0.01933"
"68.22000","5.68515","-0.01928"
"68.22600","5.68563","-0.01930"
"68.23200","5.68616","-0.01932"
"68.23800","5.68664","-0.01935"
"68.24400","5.68712","-0.01930"
"68.25000","5.68766","-0.01925"
"68.25600","5.68814","-0.01932"
"68.26200","5.68862","-0.01945"
"68.26800","5.68915","-0.01963"
"68.27400","5.68963","-0.01969"
"68.28000","5.69011","-0.01970"
"68.28600","5.69065","-0.01972"
"68.29200","5.69113","-0.01978"
"68.29800","5.69166","-0.01985"
"68.30400","5.69214","-0.01992"
"68.31000","5.69268","-0.01994"
"68.31600","5.69322","-0.02006"
"68.32200","5.69370","-0.02009"
"68.32800","5.69418","-0.02001"
"68.33400","5.69471","-0.01979"
"68.34000","5.69519","-0.01966"
"68.34600","5.69567","-0.01968"
"68.35200","5.69621","-0.01966"
"68.35800","5.69669","-0.01962"
"68.36400","5.69717","-0.01970"
"68.37000","5.69764","-0.01969"
"68.37600","5.69818","-0.01952"
"68.38200","5.69866","-0.01946"
"68.38800","5.69914","-0.01954"
"68.39400","5.69968","-0.01958"
"68.40000","5.70015","-0.01956"
"68.40600","5.70069","-0.01964"
"68.41200","5.70117","-0.01974"
"68.41800","5.70165","-0.01981"
"68.42400","5.70219","-0.01981"
"68.43000","5.70267","-0.01975"
"68.43600","5.70314","-0.01964"
"68.44200","5.70368","-0.01952"
"68.44800","5.70422","-0.01944"
"68.45400","5.70470","-0.01939"
"68.46000","5.70524","-0.01937"
"68.46600","5.70572","-0.01949"
"68.47200","5.70625","-0.01954"
"68.47800","5.70673","-0.01955"
"68.48400","5.70721","-0.01946"
"68.49000","5.70769","-0.01942"
"68.49600","5.70823","-0.01938"
"68.50200","5.70870","-0.01934"
"68.50800","5.70918","-0.01930"
"68.51400","5.70972","-0.01936"
"68.52000","5.71020","-0.01950"
"68.52600","5.71068","-0.01954"
"68.53200","5.71116","-0.01947"
"68.53800","5.71169","-0.01937"
"68.54400","5.71217","-0.01936"
"68.55000","5.71265","-0.01939"
"68.55600","5.71319","-0.01943"
"68.56200","5.71367","-0.01944"
"68.56800","5.71421","-0.01943"
"68.57400","5.71468","-0.01942"
"68.58000","5.71516","-0.01952"
"68.58600","5.71570","-0.01967"
"68.59200","5.71618","-0.01977"
"68.59800","5.71672","-0.01984"
"68.60400","5.71719","-0.01980"
"68.61000","5.71767","-0.01959"
"68.61600","5.71821","-0.01924"
"68.62200","5.71869","-0.01900"
"68.62800","5.71917","-0.01885"
"68.63400","5.71965","-0.01881"
"68.64000","5.72018","-0.01886"
"68.64600","5.72066","-0.01897"
"68.65200","5.72114","-0.01919"
"68.65800","5.72162","-0.01932"
"68.66400","5.72216","-0.01936"
"68.67000","5.72264","-0.01938"
"68.67600","5.72311","-0.01940"
"68.68200","5.72359","-0.01940"
"68.68800","5.72413","-0.01934"
"68.69400","5.72461","-0.01928"
"68.70000","5.72509","-0.01932"
"68.70600","5.72557","-0.01935"
"68.71200","5.72610","-0.01936"
"68.71800","5.72658","-0.01931"
"68.72400","5.72712","-0.01935"
"68.73000","5.72760","-0.01940"
"68.73600","5.72814","-0.01926"
"68.74200","5.72861","-0.01913"
"68.74800","5.72915","-0.01909"
"68.75400","5.72963","-0.01911"
"68.76000","5.73017","-0.01918"
"68.76600","5.73065","-0.01916"
"68.77200","5.73118","-0.01917"
"68.77800","5.73166","-0.01914"
"68.78400","5.73220","-0.01925"
"68.79000","5.73268","-0.01943"
"68.79600","5.73316","-0.01949"
"68.80200","5.73370","-0.01953"
"68.80800","5.73417","-0.01944"
"68.81400","5.73465","-0.01939"
"68.82000","5.73519","-0.01941"
"68.82600","5.73567","-0.01950"
"68.83200","5.73615","-0.01965"
"68.83800","5.73669","-0.01973"
"68.84400","5.73716","-0.01962"
"68.85000","5.73764","-0.01950"
"68.85600","5.73818","-0.01939"
"68.86200","5.73866","-0.01930"
"68.86800","5.73920","-0.01939"
"68.87400","5.73974","-0.01958"
"68.88000","5.74021","-0.01977"
"68.88600","5.74069","-0.01992"
"68.89200","5.74123","-0.02003"
"68.89800","5.74171","-0.02018"
"68.90400","5.74225","-0.02027"
"68.91000","5.74272","-0.02023"
"68.91600","5.74320","-0.02002"
"68.92200","5.74374","-0.01982"
"68.92800","5.74422","-0.01960"
"68.93400","5.74470","-0.01944"
"68.94000","5.74518","-0.01932"
"68.94600","5.74571","-0.01924"
"68.95200","5.74619","-0.01917"
"68.95800","5.74667","-0.01917"
"68.96400","5.74721","-0.01925"
"68.97000","5.74769","-0.01939"
"68.97600","5.74817","-0.01952"
"68.98200","5.74870","-0.01952"
"68.98800","5.74918","-0.01953"
"68.99400","5.74966","-0.01958"
"69.00000","5.75014","-0.01969"
"69.00600","5.75068","-0.01986"
"69.01200","5.75115","-0.01987"
"69.01800","5.75169","-0.01979"
"69.02400","5.75223","-0.01979"
"69.03000","5.75271","-0.01979"
"69.03600","5.75325","-0.01980"
"69.04200","5.75373","-0.01982"
"69.04800","5.75426","-0.01974"
"69.05400","5.75474","-0.01976"
"69.06000","5.75528","-0.01983"
"69.06600","5.75576","-0.01987"
"69.07200","5.75624","-0.01984"
"69.07800","5.75678","-0.01986"
"69.08400","5.75725","-0.01987"
"69.09000","5.75773","-0.01981"
"69.09600","5.75827","-0.01974"
"69.10200","5.75875","-0.01968"
"69.10800","5.75923","-0.01956"
"69.11400","5.75971","-0.01945"
"69.12000","5.76018","-0.01943"
"69.12600","5.76072","-0.01943"
"69.13200","5.76120","-0.01951"
"69.13800","5.76168","-0.01961"
"69.14400","5.76216","-0.01960"
"69.15000","5.76269","-0.01953"
"69.15600","5.76317","-0.01949"
"69.16200","5.76371","-0.01948"
"69.16800","5.76419","-0.01933"
"69.17400","5.76473","-0.01913"
"69.18000","5.76521","-0.01911"
"69.18600","5.76574","-0.01916"
"69.19200","5.76622","-0.01910"
"69.19800","5.76670","-0.01903"
"69.20400","5.76718","-0.01909"
"69.21000","5.76772","-0.01909"
"69.21600","5.76820","-0.01907"
"69.22200","5.76867","-0.01920"
"69.22800","5.76915","-0.01935"
"69.23400","5.76963","-0.01937"
"69.24000","5.77017","-0.01937"
"69.24600","5.77065","-0.01936"
"69.25200","5.77112","-0.01936"
"69.25800","5.77160","-0.01919"
"69.26400","5.77214","-0.01912"
"69.27000","5.77262","-0.01915"
"69.27600","5.77310","-0.01917"
"69.28200","5.77364","-0.01925"
"69.28800","5.77411","-0.01924"
"69.29400","5.77459","-0.01915"
"69.30000","5.77513","-0.01893"
"69.30600","5.77561","-0.01867"
"69.31200","5.77615","-0.01847"
"69.31800","5.77669","-0.01836"
"69.32400","5.77716","-0.01836"
"69.33000","5.77770","-0.01845"
"69.33600","5.77818","-0.01874"
"69.34200","5.77872","-0.01896"
"69.34800","5.77920","-0.01902"
"69.35400","5.77968","-0.01913"
"69.36000","5.78021","-0.01927"
"69.36600","5.78069","-0.01940"
"69.37200","5.78117","-0.01943"
"69.37800","5.78171","-0.01943"
"69.38400","5.78219","-0.01941"
"69.39000","5.78266","-0.01936"
"69.39600","5.78320","-0.01923"
"69.40200","5.78368","-0.01911"
"69.40800","5.78422","-0.01903"
"69.41400","5.78470","-0.01893"
"69.42000","5.78524","-0.01881"
"69.42600","5.78571","-0.01879"
"69.43200","5.78625","-0.01884"
"69.43800","5.78673","-0.01887"
"69.44400","5.78721","-0.01889"
"69.45000","5.78775","-0.01888"
"69.45600","5.78822","-0.01884"
"69.46200","5.78876","-0.01878"
"69.46800","5.78924","-0.01878"
"69.47400","5.78978","-0.01881"
"69.48000","5.79026","-0.01891"
"69.48600","5.79080","-0.01895"
"69.49200","5.79127","-0.01895"
"69.49800","5.79175","-0.01898"
"69.50400","5.79223","-0.01899"
"69.51000","5.79271","-0.01903"
"69.51600","5.79319","-0.01904"
"69.52200","5.79373","-0.01913"
"69.52800","5.79420","-0.01930"
"69.53400","5.79468","-0.01952"
"69.54000","5.79516","-0.01961"
"69.54600","5.79570","-0.01960"
"69.55200","5.79618","-0.01959"
"69.55800","5.79665","-0.01954"
"69.56400","5.79719","-0.01956"
"69.57000","5.79767","-0.01957"
"69.57600","5.79815","-0.01949"
"69.58200","5.79869","-0.01944"
"69.58800","5.79917","-0.01944"
"69.59400","5.79970","-0.01951"
"69.60000","5.80018","-0.01965"
"69.60600","5.80072","-0.01969"
"69.61200","5.80120","-0.01956"
"69.61800","5.80168","-0.01931"
"69.62400","5.80222","-0.01914"
"69.63000","5.80269","-0.01913"
"69.63600","5.80317","-0.01907"
"69.64200","5.80365","-0.01898"
"69.64800","5.80419","-0.01887"
"69.65400","5.80467","-0.01887"
"69.66000","5.80515","-0.01884"
"69.66600","5.80568","-0.01880"
"69.67200","5.80616","-0.01873"
"69.67800","5.80664","-0.01872"
"69.68400","5.80718","-0.01886"
"69.69000","5.80766","-0.01900"
"69.69600","5.80814","-0.01917"
"69.70200","5.80867","-0.01925"
"69.70800","5.80915","-0.01926"
"69.71400","5.80963","-0.01925"
"69.72000","5.81017","-0.01932"
"69.72600","5.81065","-0.01929"
"69.73200","5.81112","-0.01919"
