End date,"12/16/2016"
Specimen label,"6DG_Unk"
Maximum Load,"0.12815",N

Time,Extension,Load
(s),(mm),(N)
"294.24600","24.52070","0.00536"
"294.25200","24.52118","0.00535"
"294.25800","24.52166","0.00527"
"294.26400","24.52220","0.00518"
"294.27000","24.52267","0.00498"
"294.27600","24.52316","0.00492"
"294.28200","24.52369","0.00486"
"294.28800","24.52417","0.00469"
"294.29400","24.52465","0.00466"
"294.30000","24.52519","0.00468"
"294.30600","24.52567","0.00470"
"294.31200","24.52615","0.00485"
"294.31800","24.52668","0.00499"
"294.32400","24.52716","0.00497"
"294.33000","24.52764","0.00504"
"294.33600","24.52818","0.00509"
"294.34200","24.52865","0.00513"
"294.34800","24.52913","0.00527"
"294.35400","24.52967","0.00532"
"294.36000","24.53015","0.00534"
"294.36600","24.53069","0.00539"
"294.37200","24.53117","0.00534"
"294.37800","24.53171","0.00539"
"294.38400","24.53218","0.00544"
"294.39000","24.53266","0.00537"
"294.39600","24.53320","0.00539"
"294.40200","24.53368","0.00535"
"294.40800","24.53416","0.00520"
"294.41400","24.53469","0.00512"
"294.42000","24.53517","0.00503"
"294.42600","24.53565","0.00498"
"294.43200","24.53619","0.00494"
"294.43800","24.53667","0.00482"
"294.44400","24.53720","0.00483"
"294.45000","24.53768","0.00478"
"294.45600","24.53822","0.00465"
"294.46200","24.53870","0.00461"
"294.46800","24.53918","0.00461"
"294.47400","24.53972","0.00461"
"294.48000","24.54020","0.00459"
"294.48600","24.54067","0.00452"
"294.49200","24.54121","0.00457"
"294.49800","24.54169","0.00469"
"294.50400","24.54223","0.00480"
"294.51000","24.54271","0.00509"
"294.51600","24.54325","0.00534"
"294.52200","24.54372","0.00540"
"294.52800","24.54420","0.00543"
"294.53400","24.54468","0.00537"
"294.54000","24.54516","0.00524"
"294.54600","24.54570","0.00517"
"294.55200","24.54617","0.00503"
"294.55800","24.54665","0.00489"
"294.56400","24.54719","0.00485"
"294.57000","24.54767","0.00485"
"294.57600","24.54821","0.00498"
"294.58200","24.54869","0.00507"
"294.58800","24.54922","0.00503"
"294.59400","24.54970","0.00509"
"294.60000","24.55024","0.00511"
"294.60600","24.55072","0.00505"
"294.61200","24.55120","0.00503"
"294.61800","24.55173","0.00510"
"294.62400","24.55222","0.00507"
"294.63000","24.55275","0.00505"
"294.63600","24.55323","0.00490"
"294.64200","24.55371","0.00481"
"294.64800","24.55424","0.00486"
"294.65400","24.55473","0.00493"
"294.66000","24.55526","0.00498"
"294.66600","24.55574","0.00490"
"294.67200","24.55622","0.00467"
"294.67800","24.55670","0.00466"
"294.68400","24.55723","0.00477"
"294.69000","24.55771","0.00490"
"294.69600","24.55819","0.00500"
"294.70200","24.55873","0.00501"
"294.70800","24.55921","0.00495"
"294.71400","24.55969","0.00510"
"294.72000","24.56022","0.00507"
"294.72600","24.56071","0.00506"
"294.73200","24.56124","0.00510"
"294.73800","24.56172","0.00507"
"294.74400","24.56226","0.00512"
"294.75000","24.56274","0.00515"
"294.75600","24.56321","0.00506"
"294.76200","24.56375","0.00501"
"294.76800","24.56423","0.00497"
"294.77400","24.56471","0.00498"
"294.78000","24.56519","0.00501"
"294.78600","24.56573","0.00496"
"294.79200","24.56620","0.00491"
"294.79800","24.56668","0.00479"
"294.80400","24.56722","0.00468"
"294.81000","24.56770","0.00476"
"294.81600","24.56818","0.00474"
"294.82200","24.56872","0.00465"
"294.82800","24.56919","0.00471"
"294.83400","24.56967","0.00476"
"294.84000","24.57021","0.00469"
"294.84600","24.57069","0.00478"
"294.85200","24.57117","0.00478"
"294.85800","24.57164","0.00480"
"294.86400","24.57212","0.00489"
"294.87000","24.57266","0.00490"
"294.87600","24.57314","0.00483"
"294.88200","24.57368","0.00487"
"294.88800","24.57416","0.00475"
"294.89400","24.57470","0.00468"
"294.90000","24.57517","0.00474"
"294.90600","24.57565","0.00481"
"294.91200","24.57619","0.00500"
"294.91800","24.57667","0.00521"
"294.92400","24.57715","0.00528"
"294.93000","24.57768","0.00538"
"294.93600","24.57816","0.00543"
"294.94200","24.57864","0.00545"
"294.94800","24.57918","0.00544"
"294.95400","24.57965","0.00533"
"294.96000","24.58014","0.00535"
"294.96600","24.58068","0.00540"
"294.97200","24.58115","0.00536"
"294.97800","24.58163","0.00529"
"294.98400","24.58217","0.00522"
"294.99000","24.58265","0.00520"
"294.99600","24.58318","0.00528"
"295.00200","24.58366","0.00528"
"295.00800","24.58420","0.00520"
"295.01400","24.58468","0.00518"
"295.02000","24.58522","0.00512"
"295.02600","24.58570","0.00514"
"295.03200","24.58624","0.00514"
"295.03800","24.58671","0.00513"
"295.04400","24.58725","0.00519"
"295.05000","24.58773","0.00526"
"295.05600","24.58821","0.00520"
"295.06200","24.58874","0.00517"
"295.06800","24.58922","0.00509"
"295.07400","24.58970","0.00499"
"295.08000","24.59024","0.00494"
"295.08600","24.59072","0.00477"
"295.09200","24.59120","0.00468"
"295.09800","24.59167","0.00471"
"295.10400","24.59215","0.00468"
"295.11000","24.59269","0.00465"
"295.11600","24.59317","0.00468"
"295.12200","24.59365","0.00473"
"295.12800","24.59418","0.00478"
"295.13400","24.59467","0.00477"
"295.14000","24.59514","0.00472"
"295.14600","24.59568","0.00481"
"295.15200","24.59616","0.00492"
"295.15800","24.59669","0.00507"
"295.16400","24.59718","0.00528"
"295.17000","24.59771","0.00544"
"295.17600","24.59819","0.00561"
"295.18200","24.59873","0.00565"
"295.18800","24.59921","0.00540"
"295.19400","24.59975","0.00518"
"295.20000","24.60023","0.00504"
"295.20600","24.60076","0.00498"
"295.21200","24.60124","0.00503"
"295.21800","24.60172","0.00510"
"295.22400","24.60226","0.00510"
"295.23000","24.60273","0.00508"
"295.23600","24.60321","0.00500"
"295.24200","24.60369","0.00489"
"295.24800","24.60423","0.00479"
"295.25400","24.60471","0.00462"
"295.26000","24.60519","0.00462"
"295.26600","24.60566","0.00469"
"295.27200","24.60614","0.00478"
"295.27800","24.60668","0.00494"
"295.28400","24.60716","0.00496"
"295.29000","24.60764","0.00478"
"295.29600","24.60818","0.00463"
"295.30200","24.60865","0.00454"
"295.30800","24.60919","0.00462"
"295.31400","24.60967","0.00483"
"295.32000","24.61021","0.00496"
"295.32600","24.61069","0.00509"
"295.33200","24.61117","0.00522"
"295.33800","24.61164","0.00532"
"295.34400","24.61218","0.00546"
"295.35000","24.61266","0.00554"
"295.35600","24.61314","0.00550"
"295.36200","24.61362","0.00548"
"295.36800","24.61415","0.00525"
"295.37400","24.61463","0.00502"
"295.38000","24.61511","0.00496"
"295.38600","24.61565","0.00495"
"295.39200","24.61613","0.00492"
"295.39800","24.61661","0.00485"
"295.40400","24.61708","0.00468"
"295.41000","24.61762","0.00448"
"295.41600","24.61810","0.00437"
"295.42200","24.61858","0.00431"
"295.42800","24.61912","0.00435"
"295.43400","24.61960","0.00436"
"295.44000","24.62013","0.00434"
"295.44600","24.62061","0.00446"
"295.45200","24.62115","0.00471"
"295.45800","24.62169","0.00487"
"295.46400","24.62217","0.00499"
"295.47000","24.62271","0.00514"
"295.47600","24.62318","0.00526"
"295.48200","24.62366","0.00532"
"295.48800","24.62420","0.00522"
"295.49400","24.62468","0.00525"
"295.50000","24.62516","0.00533"
"295.50600","24.62570","0.00527"
"295.51200","24.62617","0.00526"
"295.51800","24.62665","0.00506"
"295.52400","24.62719","0.00484"
"295.53000","24.62767","0.00470"
"295.53600","24.62821","0.00441"
"295.54200","24.62868","0.00430"
"295.54800","24.62922","0.00430"
"295.55400","24.62970","0.00422"
"295.56000","24.63018","0.00421"
"295.56600","24.63072","0.00423"
"295.57200","24.63120","0.00423"
"295.57800","24.63167","0.00430"
"295.58400","24.63221","0.00441"
"295.59000","24.63275","0.00451"
"295.59600","24.63323","0.00463"
"295.60200","24.63377","0.00456"
"295.60800","24.63424","0.00445"
"295.61400","24.63478","0.00442"
"295.62000","24.63526","0.00435"
"295.62600","24.63574","0.00430"
"295.63200","24.63622","0.00434"
"295.63800","24.63676","0.00435"
"295.64400","24.63724","0.00446"
"295.65000","24.63771","0.00456"
"295.65600","24.63819","0.00456"
"295.66200","24.63873","0.00462"
"295.66800","24.63921","0.00460"
"295.67400","24.63968","0.00463"
"295.68000","24.64022","0.00473"
"295.68600","24.64070","0.00474"
"295.69200","24.64118","0.00477"
"295.69800","24.64166","0.00488"
"295.70400","24.64220","0.00487"
"295.71000","24.64267","0.00484"
"295.71600","24.64315","0.00482"
"295.72200","24.64369","0.00466"
"295.72800","24.64417","0.00459"
"295.73400","24.64471","0.00452"
"295.74000","24.64519","0.00444"
"295.74600","24.64572","0.00456"
"295.75200","24.64620","0.00452"
"295.75800","24.64674","0.00444"
"295.76400","24.64722","0.00455"
"295.77000","24.64770","0.00461"
"295.77600","24.64823","0.00456"
"295.78200","24.64871","0.00451"
"295.78800","24.64919","0.00448"
"295.79400","24.64967","0.00456"
"295.80000","24.65021","0.00466"
"295.80600","24.65069","0.00464"
"295.81200","24.65117","0.00475"
"295.81800","24.65170","0.00487"
"295.82400","24.65218","0.00488"
"295.83000","24.65266","0.00485"
"295.83600","24.65314","0.00476"
"295.84200","24.65368","0.00467"
"295.84800","24.65416","0.00458"
"295.85400","24.65463","0.00444"
"295.86000","24.65517","0.00440"
"295.86600","24.65565","0.00448"
"295.87200","24.65619","0.00454"
"295.87800","24.65666","0.00466"
"295.88400","24.65720","0.00480"
"295.89000","24.65768","0.00475"
"295.89600","24.65822","0.00470"
"295.90200","24.65870","0.00461"
"295.90800","24.65918","0.00448"
"295.91400","24.65965","0.00452"
"295.92000","24.66019","0.00463"
"295.92600","24.66067","0.00466"
"295.93200","24.66115","0.00477"
"295.93800","24.66163","0.00471"
"295.94400","24.66217","0.00475"
"295.95000","24.66264","0.00472"
"295.95600","24.66312","0.00458"
"295.96200","24.66366","0.00458"
"295.96800","24.66414","0.00460"
"295.97400","24.66462","0.00462"
"295.98000","24.66516","0.00467"
"295.98600","24.66563","0.00469"
"295.99200","24.66611","0.00464"
"295.99800","24.66665","0.00457"
"296.00400","24.66713","0.00444"
"296.01000","24.66767","0.00435"
"296.01600","24.66815","0.00434"
"296.02200","24.66868","0.00434"
"296.02800","24.66916","0.00437"
"296.03400","24.66970","0.00440"
"296.04000","24.67018","0.00428"
"296.04600","24.67066","0.00433"
"296.05200","24.67119","0.00435"
"296.05800","24.67167","0.00432"
"296.06400","24.67221","0.00435"
"296.07000","24.67269","0.00433"
"296.07600","24.67317","0.00433"
"296.08200","24.67371","0.00445"
"296.08800","24.67418","0.00445"
"296.09400","24.67472","0.00448"
"296.10000","24.67520","0.00460"
"296.10600","24.67568","0.00467"
"296.11200","24.67621","0.00479"
"296.11800","24.67669","0.00481"
"296.12400","24.67717","0.00471"
"296.13000","24.67771","0.00473"
"296.13600","24.67819","0.00466"
"296.14200","24.67867","0.00454"
"296.14800","24.67921","0.00446"
"296.15400","24.67969","0.00435"
"296.16000","24.68016","0.00437"
"296.16600","24.68070","0.00439"
"296.17200","24.68118","0.00436"
"296.17800","24.68172","0.00436"
"296.18400","24.68219","0.00425"
"296.19000","24.68267","0.00411"
"296.19600","24.68321","0.00410"
"296.20200","24.68369","0.00424"
"296.20800","24.68417","0.00439"
"296.21400","24.68471","0.00452"
"296.22000","24.68518","0.00462"
"296.22600","24.68566","0.00471"
"296.23200","24.68620","0.00461"
"296.23800","24.68668","0.00428"
"296.24400","24.68716","0.00405"
"296.25000","24.68769","0.00399"
"296.25600","24.68817","0.00397"
"296.26200","24.68865","0.00398"
"296.26800","24.68919","0.00404"
"296.27400","24.68967","0.00412"
"296.28000","24.69015","0.00419"
"296.28600","24.69068","0.00426"
"296.29200","24.69116","0.00424"
"296.29800","24.69164","0.00429"
"296.30400","24.69218","0.00428"
"296.31000","24.69266","0.00426"
"296.31600","24.69320","0.00424"
"296.32200","24.69367","0.00415"
"296.32800","24.69415","0.00410"
"296.33400","24.69469","0.00405"
"296.34000","24.69517","0.00398"
"296.34600","24.69565","0.00406"
"296.35200","24.69619","0.00415"
"296.35800","24.69666","0.00420"
"296.36400","24.69720","0.00436"
"296.37000","24.69768","0.00438"
"296.37600","24.69816","0.00432"
"296.38200","24.69870","0.00426"
"296.38800","24.69918","0.00413"
"296.39400","24.69971","0.00407"
"296.40000","24.70019","0.00412"
"296.40600","24.70067","0.00412"
"296.41200","24.70115","0.00422"
"296.41800","24.70169","0.00437"
"296.42400","24.70217","0.00443"
"296.43000","24.70264","0.00451"
"296.43600","24.70312","0.00449"
"296.44200","24.70366","0.00445"
"296.44800","24.70414","0.00451"
"296.45400","24.70468","0.00452"
"296.46000","24.70515","0.00453"
"296.46600","24.70563","0.00446"
"296.47200","24.70611","0.00436"
"296.47800","24.70665","0.00431"
"296.48400","24.70713","0.00429"
"296.49000","24.70761","0.00433"
"296.49600","24.70815","0.00447"
"296.50200","24.70862","0.00453"
"296.50800","24.70910","0.00454"
"296.51400","24.70964","0.00460"
"296.52000","24.71012","0.00447"
"296.52600","24.71066","0.00436"
"296.53200","24.71113","0.00430"
"296.53800","24.71167","0.00427"
"296.54400","24.71215","0.00431"
"296.55000","24.71269","0.00435"
"296.55600","24.71317","0.00428"
"296.56200","24.71365","0.00430"
"296.56800","24.71412","0.00431"
"296.57400","24.71466","0.00429"
"296.58000","24.71514","0.00433"
"296.58600","24.71562","0.00434"
"296.59200","24.71616","0.00433"
"296.59800","24.71663","0.00429"
"296.60400","24.71717","0.00420"
"296.61000","24.71765","0.00427"
"296.61600","24.71819","0.00431"
"296.62200","24.71867","0.00426"
"296.62800","24.71920","0.00428"
"296.63400","24.71968","0.00433"
"296.64000","24.72016","0.00430"
"296.64600","24.72070","0.00433"
"296.65200","24.72118","0.00431"
"296.65800","24.72172","0.00436"
"296.66400","24.72220","0.00441"
"296.67000","24.72273","0.00433"
"296.67600","24.72321","0.00423"
"296.68200","24.72375","0.00415"
"296.68800","24.72429","0.00405"
"296.69400","24.72477","0.00402"
"296.70000","24.72524","0.00409"
"296.70600","24.72572","0.00417"
"296.71200","24.72626","0.00440"
"296.71800","24.72674","0.00454"
"296.72400","24.72722","0.00456"
"296.73000","24.72770","0.00468"
"296.73600","24.72824","0.00471"
"296.74200","24.72871","0.00468"
"296.74800","24.72919","0.00468"
"296.75400","24.72973","0.00468"
"296.76000","24.73021","0.00477"
"296.76600","24.73068","0.00481"
"296.77200","24.73122","0.00479"
"296.77800","24.73170","0.00483"
"296.78400","24.73218","0.00488"
"296.79000","24.73272","0.00488"
"296.79600","24.73320","0.00496"
"296.80200","24.73367","0.00500"
"296.80800","24.73421","0.00501"
"296.81400","24.73469","0.00505"
"296.82000","24.73523","0.00493"
"296.82600","24.73571","0.00473"
"296.83200","24.73624","0.00465"
"296.83800","24.73672","0.00455"
"296.84400","24.73720","0.00457"
"296.85000","24.73768","0.00465"
"296.85600","24.73816","0.00452"
"296.86200","24.73870","0.00442"
"296.86800","24.73918","0.00439"
"296.87400","24.73965","0.00442"
"296.88000","24.74019","0.00454"
"296.88600","24.74067","0.00458"
"296.89200","24.74115","0.00451"
"296.89800","24.74169","0.00441"
"296.90400","24.74217","0.00426"
"296.91000","24.74270","0.00413"
"296.91600","24.74318","0.00416"
"296.92200","24.74366","0.00421"
"296.92800","24.74420","0.00429"
"296.93400","24.74467","0.00429"
"296.94000","24.74516","0.00420"
"296.94600","24.74569","0.00426"
"296.95200","24.74617","0.00422"
"296.95800","24.74671","0.00421"
"296.96400","24.74719","0.00425"
"296.97000","24.74773","0.00427"
"296.97600","24.74820","0.00441"
"296.98200","24.74874","0.00464"
"296.98800","24.74922","0.00480"
"296.99400","24.74970","0.00490"
"297.00000","24.75023","0.00494"
"297.00600","24.75072","0.00489"
"297.01200","24.75119","0.00493"
"297.01800","24.75167","0.00496"
"297.02400","24.75215","0.00502"
"297.03000","24.75269","0.00514"
"297.03600","24.75317","0.00509"
"297.04200","24.75364","0.00499"
"297.04800","24.75418","0.00491"
"297.05400","24.75466","0.00472"
"297.06000","24.75520","0.00464"
"297.06600","24.75568","0.00462"
"297.07200","24.75616","0.00456"
"297.07800","24.75669","0.00451"
"297.08400","24.75717","0.00446"
"297.09000","24.75765","0.00439"
"297.09600","24.75819","0.00441"
"297.10200","24.75867","0.00428"
"297.10800","24.75920","0.00426"
"297.11400","24.75968","0.00447"
"297.12000","24.76022","0.00463"
"297.12600","24.76070","0.00470"
"297.13200","24.76118","0.00470"
"297.13800","24.76165","0.00469"
"297.14400","24.76219","0.00467"
"297.15000","24.76267","0.00458"
"297.15600","24.76315","0.00445"
"297.16200","24.76369","0.00438"
"297.16800","24.76417","0.00439"
"297.17400","24.76471","0.00447"
"297.18000","24.76518","0.00471"
"297.18600","24.76572","0.00479"
"297.19200","24.76620","0.00483"
"297.19800","24.76674","0.00483"
"297.20400","24.76722","0.00468"
"297.21000","24.76775","0.00444"
"297.21600","24.76823","0.00425"
"297.22200","24.76871","0.00421"
"297.22800","24.76925","0.00430"
"297.23400","24.76973","0.00436"
"297.24000","24.77027","0.00436"
"297.24600","24.77074","0.00442"
"297.25200","24.77122","0.00444"
"297.25800","24.77176","0.00446"
"297.26400","24.77224","0.00457"
"297.27000","24.77272","0.00458"
"297.27600","24.77320","0.00462"
"297.28200","24.77373","0.00469"
"297.28800","24.77421","0.00468"
"297.29400","24.77469","0.00466"
"297.30000","24.77523","0.00457"
"297.30600","24.77571","0.00440"
"297.31200","24.77618","0.00434"
"297.31800","24.77672","0.00427"
"297.32400","24.77720","0.00421"
"297.33000","24.77768","0.00419"
"297.33600","24.77822","0.00417"
"297.34200","24.77870","0.00415"
"297.34800","24.77917","0.00416"
"297.35400","24.77971","0.00419"
"297.36000","24.78019","0.00434"
"297.36600","24.78067","0.00449"
"297.37200","24.78121","0.00454"
"297.37800","24.78168","0.00464"
"297.38400","24.78216","0.00469"
"297.39000","24.78270","0.00461"
"297.39600","24.78318","0.00453"
"297.40200","24.78366","0.00443"
"297.40800","24.78414","0.00446"
"297.41400","24.78467","0.00458"
"297.42000","24.78515","0.00460"
"297.42600","24.78563","0.00463"
"297.43200","24.78617","0.00467"
"297.43800","24.78665","0.00460"
"297.44400","24.78719","0.00457"
"297.45000","24.78766","0.00445"
"297.45600","24.78814","0.00410"
"297.46200","24.78868","0.00381"
"297.46800","24.78922","0.00364"
"297.47400","24.78970","0.00372"
"297.48000","24.79018","0.00390"
"297.48600","24.79071","0.00411"
"297.49200","24.79119","0.00423"
"297.49800","24.79167","0.00424"
"297.50400","24.79221","0.00419"
"297.51000","24.79269","0.00414"
"297.51600","24.79317","0.00419"
"297.52200","24.79370","0.00420"
"297.52800","24.79418","0.00422"
"297.53400","24.79466","0.00427"
"297.54000","24.79520","0.00426"
"297.54600","24.79568","0.00437"
"297.55200","24.79616","0.00441"
"297.55800","24.79663","0.00443"
"297.56400","24.79717","0.00450"
"297.57000","24.79765","0.00448"
"297.57600","24.79813","0.00451"
"297.58200","24.79867","0.00454"
"297.58800","24.79914","0.00441"
"297.59400","24.79968","0.00426"
"297.60000","24.80016","0.00412"
"297.60600","24.80070","0.00404"
"297.61200","24.80118","0.00413"
"297.61800","24.80172","0.00419"
"297.62400","24.80219","0.00415"
"297.63000","24.80267","0.00416"
"297.63600","24.80321","0.00411"
"297.64200","24.80369","0.00407"
"297.64800","24.80416","0.00411"
"297.65400","24.80464","0.00417"
"297.66000","24.80512","0.00432"
"297.66600","24.80566","0.00456"
"297.67200","24.80614","0.00466"
"297.67800","24.80668","0.00473"
"297.68400","24.80716","0.00461"
"297.69000","24.80764","0.00442"
"297.69600","24.80817","0.00428"
"297.70200","24.80865","0.00418"
"297.70800","24.80919","0.00417"
"297.71400","24.80967","0.00431"
"297.72000","24.81021","0.00439"
"297.72600","24.81068","0.00437"
"297.73200","24.81122","0.00437"
"297.73800","24.81170","0.00435"
"297.74400","24.81224","0.00449"
"297.75000","24.81272","0.00461"
"297.75600","24.81326","0.00459"
"297.76200","24.81373","0.00471"
"297.76800","24.81427","0.00483"
"297.77400","24.81475","0.00482"
"297.78000","24.81523","0.00477"
"297.78600","24.81570","0.00469"
"297.79200","24.81618","0.00465"
"297.79800","24.81672","0.00461"
"297.80400","24.81720","0.00455"
"297.81000","24.81768","0.00453"
"297.81600","24.81822","0.00448"
"297.82200","24.81870","0.00441"
"297.82800","24.81917","0.00445"
"297.83400","24.81971","0.00447"
"297.84000","24.82019","0.00438"
"297.84600","24.82073","0.00448"
"297.85200","24.82121","0.00458"
"297.85800","24.82174","0.00471"
"297.86400","24.82222","0.00494"
"297.87000","24.82276","0.00498"
"297.87600","24.82324","0.00493"
"297.88200","24.82372","0.00489"
"297.88800","24.82425","0.00482"
"297.89400","24.82474","0.00475"
"297.90000","24.82521","0.00472"
"297.90600","24.82575","0.00465"
"297.91200","24.82623","0.00461"
"297.91800","24.82671","0.00456"
"297.92400","24.82719","0.00448"
"297.93000","24.82766","0.00443"
"297.93600","24.82814","0.00435"
"297.94200","24.82868","0.00421"
"297.94800","24.82916","0.00414"
"297.95400","24.82964","0.00413"
"297.96000","24.83018","0.00415"
"297.96600","24.83065","0.00420"
"297.97200","24.83113","0.00418"
"297.97800","24.83167","0.00434"
"297.98400","24.83215","0.00452"
"297.99000","24.83263","0.00459"
"297.99600","24.83316","0.00466"
"298.00200","24.83364","0.00458"
"298.00800","24.83412","0.00442"
"298.01400","24.83466","0.00440"
"298.02000","24.83514","0.00432"
"298.02600","24.83567","0.00433"
"298.03200","24.83615","0.00443"
"298.03800","24.83669","0.00459"
"298.04400","24.83717","0.00474"
"298.05000","24.83771","0.00483"
"298.05600","24.83819","0.00473"
"298.06200","24.83866","0.00452"
"298.06800","24.83914","0.00436"
"298.07400","24.83968","0.00424"
"298.08000","24.84016","0.00425"
"298.08600","24.84064","0.00426"
"298.09200","24.84118","0.00429"
"298.09800","24.84165","0.00441"
"298.10400","24.84213","0.00445"
"298.11000","24.84267","0.00448"
"298.11600","24.84315","0.00461"
"298.12200","24.84369","0.00468"
"298.12800","24.84417","0.00478"
"298.13400","24.84464","0.00483"
"298.14000","24.84518","0.00467"
"298.14600","24.84566","0.00455"
"298.15200","24.84614","0.00436"
"298.15800","24.84668","0.00422"
"298.16400","24.84715","0.00426"
"298.17000","24.84769","0.00426"
"298.17600","24.84817","0.00435"
"298.18200","24.84871","0.00455"
"298.18800","24.84925","0.00466"
"298.19400","24.84973","0.00466"
"298.20000","24.85020","0.00470"
"298.20600","24.85068","0.00468"
"298.21200","24.85122","0.00472"
"298.21800","24.85170","0.00467"
"298.22400","24.85218","0.00457"
"298.23000","24.85271","0.00452"
"298.23600","24.85319","0.00444"
"298.24200","24.85367","0.00440"
"298.24800","24.85421","0.00445"
"298.25400","24.85469","0.00441"
"298.26000","24.85523","0.00446"
"298.26600","24.85571","0.00460"
"298.27200","24.85618","0.00463"
"298.27800","24.85672","0.00472"
"298.28400","24.85720","0.00479"
"298.29000","24.85768","0.00454"
"298.29600","24.85822","0.00429"
"298.30200","24.85869","0.00415"
"298.30800","24.85917","0.00424"
"298.31400","24.85971","0.00453"
"298.32000","24.86019","0.00478"
"298.32600","24.86073","0.00506"
"298.33200","24.86121","0.00518"
"298.33800","24.86174","0.00509"
"298.34400","24.86222","0.00500"
"298.35000","24.86270","0.00488"
"298.35600","24.86324","0.00478"
"298.36200","24.86372","0.00476"
"298.36800","24.86419","0.00473"
"298.37400","24.86473","0.00467"
"298.38000","24.86521","0.00472"
"298.38600","24.86575","0.00472"
"298.39200","24.86623","0.00477"
"298.39800","24.86677","0.00488"
"298.40400","24.86724","0.00494"
"298.41000","24.86772","0.00508"
"298.41600","24.86826","0.00521"
"298.42200","24.86874","0.00525"
"298.42800","24.86928","0.00527"
"298.43400","24.86976","0.00519"
"298.44000","24.87023","0.00506"
"298.44600","24.87071","0.00495"
"298.45200","24.87125","0.00482"
"298.45800","24.87173","0.00468"
"298.46400","24.87221","0.00469"
"298.47000","24.87275","0.00465"
"298.47600","24.87322","0.00466"
"298.48200","24.87376","0.00467"
"298.48800","24.87424","0.00465"
"298.49400","24.87472","0.00476"
"298.50000","24.87520","0.00492"
"298.50600","24.87574","0.00501"
"298.51200","24.87621","0.00518"
"298.51800","24.87669","0.00529"
"298.52400","24.87717","0.00525"
"298.53000","24.87765","0.00524"
"298.53600","24.87819","0.00513"
"298.54200","24.87866","0.00495"
"298.54800","24.87914","0.00474"
"298.55400","24.87968","0.00450"
"298.56000","24.88016","0.00434"
"298.56600","24.88064","0.00426"
"298.57200","24.88112","0.00419"
"298.57800","24.88165","0.00420"
"298.58400","24.88213","0.00410"
"298.59000","24.88261","0.00398"
"298.59600","24.88315","0.00402"
"298.60200","24.88363","0.00420"
"298.60800","24.88417","0.00438"
"298.61400","24.88464","0.00463"
"298.62000","24.88512","0.00473"
"298.62600","24.88566","0.00477"
"298.63200","24.88614","0.00474"
"298.63800","24.88667","0.00454"
"298.64400","24.88716","0.00442"
"298.65000","24.88763","0.00435"
"298.65600","24.88817","0.00422"
"298.66200","24.88865","0.00417"
"298.66800","24.88919","0.00410"
"298.67400","24.88967","0.00403"
"298.68000","24.89014","0.00410"
"298.68600","24.89068","0.00414"
"298.69200","24.89116","0.00415"
"298.69800","24.89170","0.00433"
"298.70400","24.89218","0.00457"
"298.71000","24.89265","0.00482"
"298.71600","24.89319","0.00490"
"298.72200","24.89367","0.00483"
"298.72800","24.89421","0.00475"
"298.73400","24.89469","0.00472"
"298.74000","24.89516","0.00480"
"298.74600","24.89571","0.00493"
"298.75200","24.89618","0.00494"
"298.75800","24.89672","0.00491"
"298.76400","24.89720","0.00486"
"298.77000","24.89774","0.00469"
"298.77600","24.89822","0.00452"
"298.78200","24.89869","0.00448"
"298.78800","24.89923","0.00444"
"298.79400","24.89971","0.00453"
"298.80000","24.90025","0.00459"
"298.80600","24.90072","0.00456"
"298.81200","24.90120","0.00468"
"298.81800","24.90168","0.00472"
"298.82400","24.90222","0.00463"
"298.83000","24.90270","0.00467"
"298.83600","24.90318","0.00472"
"298.84200","24.90366","0.00475"
"298.84800","24.90420","0.00491"
"298.85400","24.90467","0.00497"
"298.86000","24.90515","0.00502"
"298.86600","24.90569","0.00498"
"298.87200","24.90617","0.00482"
"298.87800","24.90665","0.00480"
"298.88400","24.90718","0.00484"
"298.89000","24.90766","0.00486"
"298.89600","24.90820","0.00489"
"298.90200","24.90868","0.00480"
"298.90800","24.90915","0.00476"
"298.91400","24.90969","0.00484"
"298.92000","24.91017","0.00488"
"298.92600","24.91065","0.00494"
"298.93200","24.91119","0.00493"
"298.93800","24.91167","0.00479"
"298.94400","24.91215","0.00470"
"298.95000","24.91268","0.00456"
"298.95600","24.91316","0.00439"
"298.96200","24.91364","0.00438"
"298.96800","24.91418","0.00434"
"298.97400","24.91466","0.00440"
"298.98000","24.91520","0.00465"
"298.98600","24.91567","0.00481"
"298.99200","24.91615","0.00486"
"298.99800","24.91669","0.00484"
"299.00400","24.91717","0.00463"
"299.01000","24.91771","0.00454"
"299.01600","24.91819","0.00458"
"299.02200","24.91866","0.00457"
"299.02800","24.91920","0.00459"
"299.03400","24.91968","0.00460"
"299.04000","24.92022","0.00451"
"299.04600","24.92069","0.00450"
"299.05200","24.92123","0.00448"
"299.05800","24.92171","0.00442"
"299.06400","24.92219","0.00446"
"299.07000","24.92267","0.00442"
"299.07600","24.92321","0.00438"
"299.08200","24.92368","0.00434"
"299.08800","24.92416","0.00428"
"299.09400","24.92464","0.00434"
"299.10000","24.92518","0.00434"
"299.10600","24.92566","0.00429"
"299.11200","24.92614","0.00439"
"299.11800","24.92667","0.00449"
"299.12400","24.92715","0.00456"
"299.13000","24.92763","0.00470"
"299.13600","24.92811","0.00484"
"299.14200","24.92865","0.00487"
"299.14800","24.92912","0.00489"
"299.15400","24.92961","0.00467"
