End date,"1/21/2017"
Specimen label,"19DT_NT"
Maximum Load,"0.07495",N

Time,Extension,Load
(s),(mm),(N)
"4.51800","0.37661","-0.00381"
"4.52400","0.37715","-0.00382"
"4.53000","0.37763","-0.00398"
"4.53600","0.37811","-0.00404"
"4.54200","0.37859","-0.00414"
"4.54800","0.37913","-0.00423"
"4.55400","0.37960","-0.00422"
"4.56000","0.38008","-0.00427"
"4.56600","0.38056","-0.00429"
"4.57200","0.38110","-0.00421"
"4.57800","0.38158","-0.00410"
"4.58400","0.38211","-0.00407"
"4.59000","0.38259","-0.00410"
"4.59600","0.38313","-0.00407"
"4.60200","0.38367","-0.00386"
"4.60800","0.38415","-0.00382"
"4.61400","0.38469","-0.00381"
"4.62000","0.38516","-0.00391"
"4.62600","0.38564","-0.00387"
"4.63200","0.38618","-0.00381"
"4.63800","0.38666","-0.00387"
"4.64400","0.38714","-0.00396"
"4.65000","0.38768","-0.00394"
"4.65600","0.38815","-0.00393"
"4.66200","0.38863","-0.00386"
"4.66800","0.38917","-0.00377"
"4.67400","0.38965","-0.00370"
"4.68000","0.39019","-0.00355"
"4.68600","0.39066","-0.00340"
"4.69200","0.39120","-0.00328"
"4.69800","0.39168","-0.00317"
"4.70400","0.39216","-0.00312"
"4.71000","0.39270","-0.00320"
"4.71600","0.39318","-0.00332"
"4.72200","0.39371","-0.00357"
"4.72800","0.39419","-0.00396"
"4.73400","0.39473","-0.00417"
"4.74000","0.39521","-0.00427"
"4.74600","0.39575","-0.00429"
"4.75200","0.39623","-0.00421"
"4.75800","0.39670","-0.00419"
"4.76400","0.39724","-0.00406"
"4.77000","0.39772","-0.00405"
"4.77600","0.39820","-0.00406"
"4.78200","0.39868","-0.00402"
"4.78800","0.39915","-0.00406"
"4.79400","0.39969","-0.00415"
"4.80000","0.40017","-0.00407"
"4.80600","0.40065","-0.00410"
"4.81200","0.40119","-0.00416"
"4.81800","0.40167","-0.00417"
"4.82400","0.40214","-0.00423"
"4.83000","0.40268","-0.00426"
"4.83600","0.40316","-0.00428"
"4.84200","0.40370","-0.00436"
"4.84800","0.40418","-0.00434"
"4.85400","0.40466","-0.00427"
"4.86000","0.40519","-0.00437"
"4.86600","0.40567","-0.00426"
"4.87200","0.40621","-0.00420"
"4.87800","0.40669","-0.00429"
"4.88400","0.40717","-0.00421"
"4.89000","0.40770","-0.00394"
"4.89600","0.40818","-0.00375"
"4.90200","0.40872","-0.00370"
"4.90800","0.40920","-0.00374"
"4.91400","0.40968","-0.00375"
"4.92000","0.41022","-0.00378"
"4.92600","0.41069","-0.00388"
"4.93200","0.41117","-0.00386"
"4.93800","0.41171","-0.00384"
"4.94400","0.41219","-0.00391"
"4.95000","0.41267","-0.00388"
"4.95600","0.41321","-0.00389"
"4.96200","0.41368","-0.00394"
"4.96800","0.41416","-0.00390"
"4.97400","0.41470","-0.00391"
"4.98000","0.41518","-0.00377"
"4.98600","0.41566","-0.00360"
"4.99200","0.41619","-0.00358"
"4.99800","0.41667","-0.00357"
"5.00400","0.41715","-0.00366"
"5.01000","0.41769","-0.00393"
"5.01600","0.41817","-0.00399"
"5.02200","0.41865","-0.00392"
"5.02800","0.41918","-0.00390"
"5.03400","0.41966","-0.00384"
"5.04000","0.42014","-0.00383"
"5.04600","0.42062","-0.00381"
"5.05200","0.42116","-0.00375"
"5.05800","0.42164","-0.00374"
"5.06400","0.42211","-0.00376"
"5.07000","0.42259","-0.00376"
"5.07600","0.42313","-0.00369"
"5.08200","0.42361","-0.00360"
"5.08800","0.42415","-0.00362"
"5.09400","0.42463","-0.00372"
"5.10000","0.42510","-0.00385"
"5.10600","0.42564","-0.00398"
"5.11200","0.42612","-0.00413"
"5.11800","0.42666","-0.00421"
"5.12400","0.42714","-0.00423"
"5.13000","0.42761","-0.00424"
"5.13600","0.42815","-0.00408"
"5.14200","0.42863","-0.00392"
"5.14800","0.42917","-0.00378"
"5.15400","0.42965","-0.00373"
"5.16000","0.43013","-0.00381"
"5.16600","0.43066","-0.00372"
"5.17200","0.43114","-0.00370"
"5.17800","0.43168","-0.00368"
"5.18400","0.43216","-0.00361"
"5.19000","0.43264","-0.00362"
"5.19600","0.43312","-0.00359"
"5.20200","0.43365","-0.00352"
"5.20800","0.43413","-0.00355"
"5.21400","0.43461","-0.00374"
"5.22000","0.43515","-0.00399"
"5.22600","0.43563","-0.00426"
"5.23200","0.43616","-0.00425"
"5.23800","0.43664","-0.00400"
"5.24400","0.43718","-0.00363"
"5.25000","0.43766","-0.00324"
"5.25600","0.43820","-0.00313"
"5.26200","0.43868","-0.00324"
"5.26800","0.43915","-0.00337"
"5.27400","0.43969","-0.00350"
"5.28000","0.44017","-0.00357"
"5.28600","0.44065","-0.00358"
"5.29200","0.44119","-0.00359"
"5.29800","0.44167","-0.00358"
"5.30400","0.44214","-0.00362"
"5.31000","0.44268","-0.00381"
"5.31600","0.44316","-0.00375"
"5.32200","0.44370","-0.00383"
"5.32800","0.44418","-0.00401"
"5.33400","0.44465","-0.00402"
"5.34000","0.44519","-0.00395"
"5.34600","0.44567","-0.00391"
"5.35200","0.44615","-0.00387"
"5.35800","0.44669","-0.00374"
"5.36400","0.44717","-0.00355"
"5.37000","0.44764","-0.00347"
"5.37600","0.44818","-0.00356"
"5.38200","0.44866","-0.00360"
"5.38800","0.44920","-0.00358"
"5.39400","0.44968","-0.00371"
"5.40000","0.45016","-0.00367"
"5.40600","0.45069","-0.00359"
"5.41200","0.45117","-0.00350"
"5.41800","0.45165","-0.00345"
"5.42400","0.45219","-0.00349"
"5.43000","0.45267","-0.00347"
"5.43600","0.45314","-0.00338"
"5.44200","0.45362","-0.00346"
"5.44800","0.45416","-0.00355"
"5.45400","0.45464","-0.00366"
"5.46000","0.45518","-0.00374"
"5.46600","0.45566","-0.00371"
"5.47200","0.45619","-0.00372"
"5.47800","0.45667","-0.00365"
"5.48400","0.45715","-0.00359"
"5.49000","0.45769","-0.00350"
"5.49600","0.45817","-0.00338"
"5.50200","0.45865","-0.00328"
"5.50800","0.45918","-0.00342"
"5.51400","0.45966","-0.00351"
"5.52000","0.46014","-0.00356"
"5.52600","0.46068","-0.00366"
"5.53200","0.46116","-0.00370"
"5.53800","0.46163","-0.00368"
"5.54400","0.46217","-0.00362"
"5.55000","0.46265","-0.00348"
"5.55600","0.46313","-0.00338"
"5.56200","0.46367","-0.00340"
"5.56800","0.46415","-0.00344"
"5.57400","0.46462","-0.00358"
"5.58000","0.46516","-0.00369"
"5.58600","0.46564","-0.00376"
"5.59200","0.46612","-0.00389"
"5.59800","0.46666","-0.00385"
"5.60400","0.46714","-0.00376"
"5.61000","0.46761","-0.00379"
"5.61600","0.46815","-0.00374"
"5.62200","0.46863","-0.00360"
"5.62800","0.46911","-0.00343"
"5.63400","0.46965","-0.00324"
"5.64000","0.47013","-0.00315"
"5.64600","0.47060","-0.00313"
"5.65200","0.47114","-0.00321"
"5.65800","0.47162","-0.00337"
"5.66400","0.47210","-0.00348"
"5.67000","0.47264","-0.00354"
"5.67600","0.47311","-0.00357"
"5.68200","0.47365","-0.00350"
"5.68800","0.47413","-0.00341"
"5.69400","0.47461","-0.00362"
"5.70000","0.47515","-0.00371"
"5.70600","0.47563","-0.00376"
"5.71200","0.47616","-0.00379"
"5.71800","0.47664","-0.00367"
"5.72400","0.47712","-0.00350"
"5.73000","0.47766","-0.00341"
"5.73600","0.47814","-0.00325"
"5.74200","0.47868","-0.00320"
"5.74800","0.47915","-0.00317"
"5.75400","0.47963","-0.00314"
"5.76000","0.48017","-0.00313"
"5.76600","0.48065","-0.00317"
"5.77200","0.48119","-0.00323"
"5.77800","0.48166","-0.00338"
"5.78400","0.48214","-0.00357"
"5.79000","0.48268","-0.00379"
"5.79600","0.48316","-0.00390"
"5.80200","0.48364","-0.00384"
"5.80800","0.48418","-0.00378"
"5.81400","0.48465","-0.00364"
"5.82000","0.48513","-0.00355"
"5.82600","0.48567","-0.00347"
"5.83200","0.48615","-0.00338"
"5.83800","0.48663","-0.00330"
"5.84400","0.48711","-0.00343"
"5.85000","0.48764","-0.00347"
"5.85600","0.48812","-0.00351"
"5.86200","0.48860","-0.00348"
"5.86800","0.48914","-0.00330"
"5.87400","0.48962","-0.00329"
"5.88000","0.49015","-0.00332"
"5.88600","0.49063","-0.00335"
"5.89200","0.49117","-0.00330"
"5.89800","0.49171","-0.00323"
"5.90400","0.49219","-0.00317"
"5.91000","0.49273","-0.00318"
"5.91600","0.49320","-0.00300"
"5.92200","0.49368","-0.00289"
"5.92800","0.49422","-0.00303"
"5.93400","0.49470","-0.00305"
"5.94000","0.49518","-0.00318"
"5.94600","0.49572","-0.00331"
"5.95200","0.49619","-0.00342"
"5.95800","0.49667","-0.00342"
"5.96400","0.49721","-0.00335"
"5.97000","0.49769","-0.00349"
"5.97600","0.49817","-0.00373"
"5.98200","0.49864","-0.00385"
"5.98800","0.49918","-0.00383"
"5.99400","0.49966","-0.00378"
"6.00000","0.50014","-0.00366"
"6.00600","0.50068","-0.00353"
"6.01200","0.50116","-0.00346"
"6.01800","0.50169","-0.00337"
"6.02400","0.50217","-0.00340"
"6.03000","0.50265","-0.00343"
"6.03600","0.50319","-0.00339"
"6.04200","0.50367","-0.00347"
"6.04800","0.50421","-0.00336"
"6.05400","0.50468","-0.00333"
"6.06000","0.50516","-0.00355"
"6.06600","0.50570","-0.00366"
"6.07200","0.50618","-0.00368"
"6.07800","0.50666","-0.00351"
"6.08400","0.50713","-0.00335"
"6.09000","0.50767","-0.00322"
"6.09600","0.50815","-0.00309"
"6.10200","0.50863","-0.00314"
"6.10800","0.50911","-0.00341"
"6.11400","0.50965","-0.00352"
"6.12000","0.51012","-0.00349"
"6.12600","0.51060","-0.00344"
"6.13200","0.51114","-0.00335"
"6.13800","0.51162","-0.00324"
"6.14400","0.51216","-0.00314"
"6.15000","0.51264","-0.00294"
"6.15600","0.51311","-0.00288"
"6.16200","0.51365","-0.00301"
"6.16800","0.51413","-0.00304"
"6.17400","0.51467","-0.00313"
"6.18000","0.51515","-0.00325"
"6.18600","0.51568","-0.00339"
"6.19200","0.51616","-0.00362"
"6.19800","0.51670","-0.00363"
"6.20400","0.51718","-0.00353"
"6.21000","0.51772","-0.00342"
"6.21600","0.51820","-0.00336"
"6.22200","0.51867","-0.00343"
"6.22800","0.51921","-0.00346"
"6.23400","0.51969","-0.00339"
"6.24000","0.52017","-0.00346"
"6.24600","0.52065","-0.00350"
"6.25200","0.52119","-0.00352"
"6.25800","0.52166","-0.00343"
"6.26400","0.52214","-0.00335"
"6.27000","0.52268","-0.00323"
"6.27600","0.52316","-0.00327"
"6.28200","0.52370","-0.00332"
"6.28800","0.52417","-0.00337"
"6.29400","0.52471","-0.00334"
"6.30000","0.52519","-0.00321"
"6.30600","0.52573","-0.00320"
"6.31200","0.52621","-0.00336"
"6.31800","0.52675","-0.00343"
"6.32400","0.52722","-0.00352"
"6.33000","0.52770","-0.00355"
"6.33600","0.52824","-0.00349"
"6.34200","0.52878","-0.00343"
"6.34800","0.52926","-0.00343"
"6.35400","0.52974","-0.00348"
"6.36000","0.53021","-0.00358"
"6.36600","0.53075","-0.00359"
"6.37200","0.53123","-0.00366"
"6.37800","0.53171","-0.00366"
"6.38400","0.53219","-0.00343"
"6.39000","0.53266","-0.00324"
"6.39600","0.53314","-0.00309"
"6.40200","0.53368","-0.00308"
"6.40800","0.53416","-0.00308"
"6.41400","0.53464","-0.00295"
"6.42000","0.53518","-0.00286"
"6.42600","0.53565","-0.00285"
"6.43200","0.53613","-0.00277"
"6.43800","0.53667","-0.00263"
"6.44400","0.53715","-0.00260"
"6.45000","0.53769","-0.00265"
"6.45600","0.53817","-0.00275"
"6.46200","0.53870","-0.00289"
"6.46800","0.53918","-0.00295"
"6.47400","0.53972","-0.00301"
"6.48000","0.54020","-0.00303"
"6.48600","0.54074","-0.00306"
"6.49200","0.54121","-0.00327"
"6.49800","0.54175","-0.00340"
"6.50400","0.54223","-0.00358"
"6.51000","0.54271","-0.00360"
"6.51600","0.54319","-0.00358"
"6.52200","0.54367","-0.00349"
"6.52800","0.54420","-0.00342"
"6.53400","0.54468","-0.00326"
"6.54000","0.54516","-0.00305"
"6.54600","0.54564","-0.00296"
"6.55200","0.54618","-0.00297"
"6.55800","0.54666","-0.00312"
"6.56400","0.54713","-0.00318"
"6.57000","0.54767","-0.00313"
"6.57600","0.54815","-0.00316"
"6.58200","0.54869","-0.00305"
"6.58800","0.54917","-0.00301"
"6.59400","0.54965","-0.00320"
"6.60000","0.55018","-0.00335"
"6.60600","0.55066","-0.00341"
"6.61200","0.55120","-0.00338"
"6.61800","0.55168","-0.00330"
"6.62400","0.55216","-0.00326"
"6.63000","0.55269","-0.00326"
"6.63600","0.55317","-0.00316"
"6.64200","0.55365","-0.00310"
"6.64800","0.55413","-0.00308"
"6.65400","0.55467","-0.00308"
"6.66000","0.55515","-0.00318"
"6.66600","0.55562","-0.00325"
"6.67200","0.55610","-0.00331"
"6.67800","0.55658","-0.00332"
"6.68400","0.55712","-0.00325"
"6.69000","0.55760","-0.00312"
"6.69600","0.55808","-0.00308"
"6.70200","0.55861","-0.00297"
"6.70800","0.55909","-0.00302"
"6.71400","0.55957","-0.00317"
"6.72000","0.56011","-0.00323"
"6.72600","0.56059","-0.00329"
"6.73200","0.56112","-0.00330"
"6.73800","0.56160","-0.00323"
"6.74400","0.56214","-0.00317"
"6.75000","0.56262","-0.00308"
"6.75600","0.56316","-0.00311"
"6.76200","0.56370","-0.00319"
"6.76800","0.56417","-0.00318"
"6.77400","0.56471","-0.00317"
"6.78000","0.56519","-0.00319"
"6.78600","0.56567","-0.00315"
"6.79200","0.56621","-0.00328"
"6.79800","0.56669","-0.00332"
"6.80400","0.56716","-0.00335"
"6.81000","0.56764","-0.00351"
"6.81600","0.56818","-0.00357"
"6.82200","0.56866","-0.00347"
"6.82800","0.56914","-0.00342"
"6.83400","0.56967","-0.00331"
"6.84000","0.57015","-0.00316"
"6.84600","0.57069","-0.00314"
"6.85200","0.57117","-0.00318"
"6.85800","0.57165","-0.00320"
"6.86400","0.57219","-0.00323"
"6.87000","0.57266","-0.00326"
"6.87600","0.57320","-0.00324"
"6.88200","0.57368","-0.00325"
"6.88800","0.57416","-0.00340"
"6.89400","0.57470","-0.00370"
"6.90000","0.57518","-0.00382"
"6.90600","0.57571","-0.00371"
"6.91200","0.57619","-0.00361"
"6.91800","0.57673","-0.00335"
"6.92400","0.57721","-0.00309"
"6.93000","0.57769","-0.00283"
"6.93600","0.57822","-0.00259"
"6.94200","0.57870","-0.00253"
"6.94800","0.57918","-0.00244"
"6.95400","0.57966","-0.00243"
"6.96000","0.58014","-0.00258"
"6.96600","0.58068","-0.00263"
"6.97200","0.58115","-0.00271"
"6.97800","0.58163","-0.00277"
"6.98400","0.58217","-0.00274"
"6.99000","0.58265","-0.00262"
"6.99600","0.58313","-0.00250"
"7.00200","0.58367","-0.00236"
"7.00800","0.58414","-0.00235"
"7.01400","0.58468","-0.00245"
"7.02000","0.58516","-0.00262"
"7.02600","0.58570","-0.00281"
"7.03200","0.58618","-0.00300"
"7.03800","0.58671","-0.00307"
"7.04400","0.58719","-0.00318"
"7.05000","0.58767","-0.00310"
"7.05600","0.58821","-0.00292"
"7.06200","0.58869","-0.00285"
"7.06800","0.58917","-0.00276"
"7.07400","0.58970","-0.00275"
"7.08000","0.59018","-0.00274"
"7.08600","0.59066","-0.00270"
"7.09200","0.59120","-0.00281"
"7.09800","0.59168","-0.00289"
"7.10400","0.59216","-0.00298"
"7.11000","0.59263","-0.00314"
"7.11600","0.59311","-0.00321"
"7.12200","0.59365","-0.00324"
"7.12800","0.59413","-0.00315"
"7.13400","0.59461","-0.00299"
"7.14000","0.59515","-0.00291"
"7.14600","0.59562","-0.00294"
"7.15200","0.59616","-0.00304"
"7.15800","0.59664","-0.00322"
"7.16400","0.59712","-0.00338"
"7.17000","0.59766","-0.00344"
"7.17600","0.59813","-0.00353"
"7.18200","0.59867","-0.00350"
"7.18800","0.59915","-0.00333"
"7.19400","0.59963","-0.00328"
"7.20000","0.60017","-0.00315"
"7.20600","0.60065","-0.00288"
"7.21200","0.60112","-0.00282"
"7.21800","0.60166","-0.00282"
"7.22400","0.60214","-0.00277"
"7.23000","0.60262","-0.00270"
"7.23600","0.60316","-0.00260"
"7.24200","0.60364","-0.00254"
"7.24800","0.60411","-0.00237"
"7.25400","0.60465","-0.00220"
"7.26000","0.60513","-0.00206"
"7.26600","0.60561","-0.00202"
"7.27200","0.60615","-0.00216"
"7.27800","0.60662","-0.00234"
"7.28400","0.60710","-0.00261"
"7.29000","0.60764","-0.00285"
"7.29600","0.60812","-0.00295"
"7.30200","0.60866","-0.00289"
"7.30800","0.60914","-0.00279"
"7.31400","0.60961","-0.00264"
"7.32000","0.61015","-0.00262"
"7.32600","0.61063","-0.00275"
"7.33200","0.61111","-0.00286"
"7.33800","0.61165","-0.00287"
"7.34400","0.61213","-0.00297"
"7.35000","0.61260","-0.00289"
"7.35600","0.61314","-0.00275"
"7.36200","0.61362","-0.00264"
"7.36800","0.61410","-0.00253"
"7.37400","0.61464","-0.00262"
"7.38000","0.61511","-0.00269"
"7.38600","0.61565","-0.00270"
"7.39200","0.61613","-0.00265"
"7.39800","0.61661","-0.00249"
"7.40400","0.61715","-0.00227"
"7.41000","0.61763","-0.00222"
"7.41600","0.61810","-0.00232"
"7.42200","0.61864","-0.00258"
"7.42800","0.61912","-0.00285"
"7.43400","0.61960","-0.00302"
"7.44000","0.62014","-0.00304"
"7.44600","0.62062","-0.00302"
"7.45200","0.62109","-0.00292"
"7.45800","0.62163","-0.00283"
"7.46400","0.62211","-0.00279"
"7.47000","0.62265","-0.00274"
"7.47600","0.62313","-0.00266"
"7.48200","0.62366","-0.00258"
"7.48800","0.62414","-0.00252"
"7.49400","0.62462","-0.00249"
"7.50000","0.62516","-0.00249"
"7.50600","0.62564","-0.00256"
"7.51200","0.62612","-0.00271"
"7.51800","0.62665","-0.00269"
"7.52400","0.62713","-0.00267"
"7.53000","0.62767","-0.00279"
"7.53600","0.62815","-0.00289"
"7.54200","0.62869","-0.00301"
"7.54800","0.62917","-0.00297"
"7.55400","0.62964","-0.00289"
"7.56000","0.63018","-0.00281"
"7.56600","0.63066","-0.00274"
"7.57200","0.63114","-0.00279"
"7.57800","0.63162","-0.00291"
"7.58400","0.63215","-0.00285"
"7.59000","0.63263","-0.00285"
"7.59600","0.63317","-0.00295"
"7.60200","0.63365","-0.00303"
"7.60800","0.63413","-0.00303"
"7.61400","0.63467","-0.00306"
"7.62000","0.63514","-0.00296"
"7.62600","0.63562","-0.00294"
"7.63200","0.63616","-0.00288"
"7.63800","0.63664","-0.00282"
"7.64400","0.63712","-0.00289"
"7.65000","0.63766","-0.00294"
"7.65600","0.63813","-0.00302"
"7.66200","0.63861","-0.00310"
"7.66800","0.63915","-0.00309"
"7.67400","0.63963","-0.00328"
"7.68000","0.64017","-0.00337"
"7.68600","0.64064","-0.00334"
"7.69200","0.64112","-0.00324"
"7.69800","0.64166","-0.00311"
"7.70400","0.64214","-0.00293"
"7.71000","0.64262","-0.00280"
"7.71600","0.64310","-0.00269"
"7.72200","0.64363","-0.00267"
"7.72800","0.64411","-0.00266"
"7.73400","0.64459","-0.00244"
"7.74000","0.64507","-0.00233"
"7.74600","0.64561","-0.00245"
"7.75200","0.64609","-0.00271"
"7.75800","0.64662","-0.00297"
"7.76400","0.64710","-0.00300"
"7.77000","0.64758","-0.00290"
"7.77600","0.64812","-0.00287"
"7.78200","0.64860","-0.00270"
"7.78800","0.64908","-0.00247"
"7.79400","0.64961","-0.00243"
"7.80000","0.65009","-0.00235"
"7.80600","0.65063","-0.00227"
"7.81200","0.65111","-0.00212"
"7.81800","0.65165","-0.00198"
"7.82400","0.65212","-0.00187"
"7.83000","0.65266","-0.00192"
"7.83600","0.65314","-0.00203"
"7.84200","0.65362","-0.00212"
"7.84800","0.65416","-0.00219"
"7.85400","0.65464","-0.00213"
"7.86000","0.65517","-0.00209"
"7.86600","0.65565","-0.00208"
"7.87200","0.65613","-0.00213"
"7.87800","0.65667","-0.00222"
"7.88400","0.65715","-0.00222"
"7.89000","0.65768","-0.00227"
"7.89600","0.65816","-0.00238"
"7.90200","0.65864","-0.00242"
"7.90800","0.65918","-0.00253"
"7.91400","0.65966","-0.00245"
"7.92000","0.66020","-0.00228"
"7.92600","0.66067","-0.00221"
"7.93200","0.66115","-0.00227"
"7.93800","0.66169","-0.00244"
"7.94400","0.66217","-0.00274"
"7.95000","0.66265","-0.00295"
"7.95600","0.66319","-0.00299"
"7.96200","0.66366","-0.00305"
"7.96800","0.66420","-0.00302"
"7.97400","0.66468","-0.00295"
"7.98000","0.66516","-0.00279"
"7.98600","0.66570","-0.00268"
"7.99200","0.66618","-0.00261"
"7.99800","0.66665","-0.00256"
"8.00400","0.66713","-0.00241"
"8.01000","0.66767","-0.00234"
"8.01600","0.66815","-0.00234"
"8.02200","0.66863","-0.00228"
"8.02800","0.66916","-0.00219"
"8.03400","0.66964","-0.00213"
"8.04000","0.67018","-0.00216"
"8.04600","0.67066","-0.00217"
"8.05200","0.67120","-0.00219"
"8.05800","0.67168","-0.00218"
"8.06400","0.67215","-0.00221"
"8.07000","0.67269","-0.00228"
"8.07600","0.67317","-0.00241"
"8.08200","0.67365","-0.00253"
"8.08800","0.67419","-0.00270"
"8.09400","0.67467","-0.00287"
"8.10000","0.67520","-0.00281"
"8.10600","0.67568","-0.00275"
"8.11200","0.67622","-0.00267"
"8.11800","0.67670","-0.00258"
"8.12400","0.67718","-0.00246"
"8.13000","0.67765","-0.00240"
"8.13600","0.67819","-0.00226"
"8.14200","0.67867","-0.00230"
"8.14800","0.67915","-0.00231"
"8.15400","0.67969","-0.00233"
"8.16000","0.68017","-0.00252"
"8.16600","0.68064","-0.00268"
"8.17200","0.68118","-0.00275"
"8.17800","0.68166","-0.00274"
"8.18400","0.68220","-0.00264"
"8.19000","0.68268","-0.00268"
"8.19600","0.68322","-0.00291"
"8.20200","0.68369","-0.00293"
"8.20800","0.68417","-0.00278"
"8.21400","0.68465","-0.00265"
"8.22000","0.68513","-0.00248"
"8.22600","0.68561","-0.00227"
"8.23200","0.68614","-0.00216"
"8.23800","0.68662","-0.00213"
"8.24400","0.68710","-0.00235"
"8.25000","0.68758","-0.00249"
"8.25600","0.68812","-0.00253"
"8.26200","0.68860","-0.00267"
"8.26800","0.68907","-0.00272"
"8.27400","0.68961","-0.00273"
"8.28000","0.69009","-0.00249"
"8.28600","0.69057","-0.00227"
"8.29200","0.69111","-0.00220"
"8.29800","0.69159","-0.00210"
"8.30400","0.69206","-0.00205"
"8.31000","0.69260","-0.00208"
"8.31600","0.69314","-0.00200"
"8.32200","0.69362","-0.00198"
"8.32800","0.69416","-0.00206"
"8.33400","0.69463","-0.00220"
"8.34000","0.69517","-0.00235"
"8.34600","0.69565","-0.00251"
"8.35200","0.69619","-0.00263"
"8.35800","0.69667","-0.00276"
"8.36400","0.69721","-0.00269"
"8.37000","0.69768","-0.00264"
"8.37600","0.69822","-0.00278"
"8.38200","0.69870","-0.00280"
"8.38800","0.69918","-0.00266"
"8.39400","0.69972","-0.00248"
"8.40000","0.70020","-0.00233"
"8.40600","0.70067","-0.00225"
"8.41200","0.70121","-0.00229"
"8.41800","0.70169","-0.00235"
"8.42400","0.70223","-0.00251"
"8.43000","0.70271","-0.00261"
"8.43600","0.70318","-0.00275"
"8.44200","0.70372","-0.00286"
"8.44800","0.70420","-0.00292"
"8.45400","0.70474","-0.00289"
"8.46000","0.70528","-0.00288"
"8.46600","0.70576","-0.00277"
"8.47200","0.70629","-0.00269"
"8.47800","0.70677","-0.00269"
"8.48400","0.70725","-0.00262"
"8.49000","0.70779","-0.00263"
"8.49600","0.70827","-0.00267"
"8.50200","0.70880","-0.00272"
"8.50800","0.70928","-0.00273"
"8.51400","0.70976","-0.00256"
"8.52000","0.71024","-0.00229"
"8.52600","0.71072","-0.00209"
"8.53200","0.71120","-0.00194"
"8.53800","0.71167","-0.00191"
"8.54400","0.71215","-0.00214"
"8.55000","0.71269","-0.00240"
"8.55600","0.71317","-0.00249"
"8.56200","0.71365","-0.00245"
"8.56800","0.71413","-0.00220"
"8.57400","0.71466","-0.00201"
"8.58000","0.71514","-0.00203"
"8.58600","0.71562","-0.00210"
"8.59200","0.71616","-0.00230"
"8.59800","0.71664","-0.00234"
"8.60400","0.71718","-0.00225"
"8.61000","0.71765","-0.00225"
"8.61600","0.71819","-0.00221"
"8.62200","0.71867","-0.00221"
"8.62800","0.71921","-0.00231"
"8.63400","0.71969","-0.00240"
"8.64000","0.72016","-0.00250"
"8.64600","0.72070","-0.00256"
"8.65200","0.72118","-0.00247"
"8.65800","0.72166","-0.00248"
"8.66400","0.72214","-0.00230"
"8.67000","0.72268","-0.00200"
"8.67600","0.72315","-0.00186"
"8.68200","0.72369","-0.00180"
"8.68800","0.72417","-0.00175"
