End date,"1/21/2017"
Specimen label,"14DT_NoLabel"
Maximum Load,"0.00887",N

Time,Extension,Load
(s),(mm),(N)
"24.78600","2.06573","-0.00017"
"24.79200","2.06621","-0.00024"
"24.79800","2.06668","-0.00030"
"24.80400","2.06722","-0.00031"
"24.81000","2.06770","-0.00014"
"24.81600","2.06818","0.00000"
"24.82200","2.06872","0.00002"
"24.82800","2.06920","0.00001"
"24.83400","2.06967","-0.00005"
"24.84000","2.07021","-0.00019"
"24.84600","2.07069","-0.00031"
"24.85200","2.07117","-0.00040"
"24.85800","2.07171","-0.00040"
"24.86400","2.07219","-0.00025"
"24.87000","2.07272","-0.00016"
"24.87600","2.07320","-0.00008"
"24.88200","2.07368","-0.00002"
"24.88800","2.07422","-0.00006"
"24.89400","2.07470","-0.00013"
"24.90000","2.07518","-0.00009"
"24.90600","2.07571","-0.00016"
"24.91200","2.07619","-0.00027"
"24.91800","2.07667","-0.00028"
"24.92400","2.07721","-0.00023"
"24.93000","2.07769","-0.00007"
"24.93600","2.07816","-0.00001"
"24.94200","2.07870","-0.00002"
"24.94800","2.07918","-0.00014"
"24.95400","2.07972","-0.00020"
"24.96000","2.08020","-0.00026"
"24.96600","2.08074","-0.00029"
"24.97200","2.08121","-0.00026"
"24.97800","2.08169","-0.00022"
"24.98400","2.08217","-0.00017"
"24.99000","2.08271","-0.00022"
"24.99600","2.08319","-0.00030"
"25.00200","2.08367","-0.00035"
"25.00800","2.08420","-0.00037"
"25.01400","2.08468","-0.00038"
"25.02000","2.08522","-0.00033"
"25.02600","2.08570","-0.00034"
"25.03200","2.08624","-0.00040"
"25.03800","2.08671","-0.00047"
"25.04400","2.08719","-0.00059"
"25.05000","2.08773","-0.00068"
"25.05600","2.08821","-0.00075"
"25.06200","2.08869","-0.00078"
"25.06800","2.08923","-0.00066"
"25.07400","2.08970","-0.00051"
"25.08000","2.09024","-0.00042"
"25.08600","2.09072","-0.00039"
"25.09200","2.09126","-0.00035"
"25.09800","2.09174","-0.00024"
"25.10400","2.09227","-0.00017"
"25.11000","2.09275","-0.00011"
"25.11600","2.09323","-0.00005"
"25.12200","2.09377","-0.00002"
"25.12800","2.09425","-0.00006"
"25.13400","2.09473","-0.00009"
"25.14000","2.09526","-0.00005"
"25.14600","2.09574","0.00007"
"25.15200","2.09622","0.00009"
"25.15800","2.09676","0.00016"
"25.16400","2.09724","0.00019"
"25.17000","2.09778","0.00008"
"25.17600","2.09825","-0.00008"
"25.18200","2.09873","-0.00016"
"25.18800","2.09921","-0.00023"
"25.19400","2.09975","-0.00039"
"25.20000","2.10023","-0.00058"
"25.20600","2.10076","-0.00066"
"25.21200","2.10124","-0.00055"
"25.21800","2.10172","-0.00047"
"25.22400","2.10220","-0.00041"
"25.23000","2.10274","-0.00039"
"25.23600","2.10322","-0.00037"
"25.24200","2.10375","-0.00042"
"25.24800","2.10423","-0.00042"
"25.25400","2.10471","-0.00038"
"25.26000","2.10519","-0.00028"
"25.26600","2.10573","-0.00012"
"25.27200","2.10621","0.00004"
"25.27800","2.10668","0.00012"
"25.28400","2.10716","0.00007"
"25.29000","2.10764","-0.00007"
"25.29600","2.10818","-0.00014"
"25.30200","2.10866","-0.00017"
"25.30800","2.10914","-0.00023"
"25.31400","2.10967","-0.00030"
"25.32000","2.11015","-0.00042"
"25.32600","2.11063","-0.00045"
"25.33200","2.11117","-0.00046"
"25.33800","2.11165","-0.00046"
"25.34400","2.11219","-0.00035"
"25.35000","2.11266","-0.00023"
"25.35600","2.11320","-0.00020"
"25.36200","2.11368","-0.00018"
"25.36800","2.11416","-0.00020"
"25.37400","2.11470","-0.00022"
"25.38000","2.11517","-0.00025"
"25.38600","2.11571","-0.00029"
"25.39200","2.11619","-0.00030"
"25.39800","2.11673","-0.00024"
"25.40400","2.11721","-0.00022"
"25.41000","2.11769","-0.00017"
"25.41600","2.11822","-0.00013"
"25.42200","2.11870","-0.00022"
"25.42800","2.11918","-0.00031"
"25.43400","2.11966","-0.00042"
"25.44000","2.12020","-0.00051"
"25.44600","2.12067","-0.00055"
"25.45200","2.12115","-0.00048"
"25.45800","2.12169","-0.00043"
"25.46400","2.12217","-0.00045"
"25.47000","2.12265","-0.00047"
"25.47600","2.12319","-0.00047"
"25.48200","2.12366","-0.00050"
"25.48800","2.12414","-0.00059"
"25.49400","2.12468","-0.00067"
"25.50000","2.12522","-0.00060"
"25.50600","2.12570","-0.00045"
"25.51200","2.12624","-0.00036"
"25.51800","2.12671","-0.00028"
"25.52400","2.12719","-0.00023"
"25.53000","2.12773","-0.00008"
"25.53600","2.12821","-0.00002"
"25.54200","2.12875","-0.00009"
"25.54800","2.12922","-0.00019"
"25.55400","2.12970","-0.00022"
"25.56000","2.13024","-0.00025"
"25.56600","2.13072","-0.00031"
"25.57200","2.13120","-0.00033"
"25.57800","2.13174","-0.00034"
"25.58400","2.13221","-0.00041"
"25.59000","2.13269","-0.00049"
"25.59600","2.13323","-0.00055"
"25.60200","2.13371","-0.00051"
"25.60800","2.13419","-0.00046"
"25.61400","2.13467","-0.00037"
"25.62000","2.13520","-0.00029"
"25.62600","2.13568","-0.00023"
"25.63200","2.13616","-0.00017"
"25.63800","2.13670","-0.00014"
"25.64400","2.13718","-0.00019"
"25.65000","2.13772","-0.00026"
"25.65600","2.13819","-0.00033"
"25.66200","2.13873","-0.00035"
"25.66800","2.13927","-0.00033"
"25.67400","2.13975","-0.00028"
"25.68000","2.14029","-0.00027"
"25.68600","2.14076","-0.00032"
"25.69200","2.14124","-0.00035"
"25.69800","2.14178","-0.00037"
"25.70400","2.14226","-0.00049"
"25.71000","2.14274","-0.00062"
"25.71600","2.14322","-0.00064"
"25.72200","2.14369","-0.00060"
"25.72800","2.14423","-0.00049"
"25.73400","2.14471","-0.00033"
"25.74000","2.14519","-0.00018"
"25.74600","2.14573","-0.00018"
"25.75200","2.14621","-0.00016"
"25.75800","2.14668","-0.00010"
"25.76400","2.14722","-0.00002"
"25.77000","2.14770","0.00005"
"25.77600","2.14824","0.00010"
"25.78200","2.14872","0.00007"
"25.78800","2.14919","0.00001"
"25.79400","2.14973","0.00002"
"25.80000","2.15021","0.00001"
"25.80600","2.15075","0.00000"
"25.81200","2.15123","-0.00002"
"25.81800","2.15177","0.00003"
"25.82400","2.15224","0.00002"
"25.83000","2.15278","-0.00006"
"25.83600","2.15326","-0.00010"
"25.84200","2.15374","-0.00009"
"25.84800","2.15422","-0.00011"
"25.85400","2.15470","-0.00020"
"25.86000","2.15517","-0.00022"
"25.86600","2.15571","-0.00018"
"25.87200","2.15619","-0.00017"
"25.87800","2.15667","-0.00030"
"25.88400","2.15715","-0.00035"
"25.89000","2.15768","-0.00033"
"25.89600","2.15816","-0.00032"
"25.90200","2.15864","-0.00029"
"25.90800","2.15918","-0.00029"
"25.91400","2.15966","-0.00030"
"25.92000","2.16014","-0.00028"
"25.92600","2.16067","-0.00026"
"25.93200","2.16115","-0.00023"
"25.93800","2.16163","-0.00020"
"25.94400","2.16217","-0.00013"
"25.95000","2.16265","-0.00009"
"25.95600","2.16319","-0.00005"
"25.96200","2.16366","-0.00011"
"25.96800","2.16414","-0.00021"
"25.97400","2.16468","-0.00028"
"25.98000","2.16516","-0.00034"
"25.98600","2.16564","-0.00040"
"25.99200","2.16617","-0.00042"
"25.99800","2.16665","-0.00038"
"26.00400","2.16713","-0.00033"
"26.01000","2.16767","-0.00020"
"26.01600","2.16815","-0.00013"
"26.02200","2.16869","-0.00008"
"26.02800","2.16916","0.00000"
"26.03400","2.16970","-0.00001"
"26.04000","2.17018","-0.00011"
"26.04600","2.17066","-0.00010"
"26.05200","2.17120","-0.00001"
"26.05800","2.17168","0.00013"
"26.06400","2.17221","0.00027"
"26.07000","2.17269","0.00034"
"26.07600","2.17323","0.00021"
"26.08200","2.17371","0.00011"
"26.08800","2.17419","0.00009"
"26.09400","2.17472","0.00004"
"26.10000","2.17520","-0.00006"
"26.10600","2.17574","-0.00017"
"26.11200","2.17622","-0.00022"
"26.11800","2.17676","-0.00021"
"26.12400","2.17724","-0.00020"
"26.13000","2.17771","-0.00028"
"26.13600","2.17819","-0.00034"
"26.14200","2.17873","-0.00038"
"26.14800","2.17921","-0.00036"
"26.15400","2.17975","-0.00039"
"26.16000","2.18023","-0.00047"
"26.16600","2.18076","-0.00049"
"26.17200","2.18124","-0.00048"
"26.17800","2.18172","-0.00045"
"26.18400","2.18220","-0.00041"
"26.19000","2.18274","-0.00040"
"26.19600","2.18321","-0.00035"
"26.20200","2.18369","-0.00029"
"26.20800","2.18417","-0.00016"
"26.21400","2.18471","-0.00005"
"26.22000","2.18519","0.00001"
"26.22600","2.18567","0.00016"
"26.23200","2.18620","0.00022"
"26.23800","2.18668","0.00026"
"26.24400","2.18716","0.00020"
"26.25000","2.18770","0.00008"
"26.25600","2.18818","-0.00007"
"26.26200","2.18866","-0.00014"
"26.26800","2.18919","-0.00016"
"26.27400","2.18967","-0.00009"
"26.28000","2.19021","-0.00010"
"26.28600","2.19069","-0.00016"
"26.29200","2.19117","-0.00019"
"26.29800","2.19170","-0.00026"
"26.30400","2.19218","-0.00028"
"26.31000","2.19272","-0.00032"
"26.31600","2.19320","-0.00037"
"26.32200","2.19374","-0.00031"
"26.32800","2.19422","-0.00025"
"26.33400","2.19469","-0.00022"
"26.34000","2.19517","-0.00016"
"26.34600","2.19571","-0.00013"
"26.35200","2.19619","-0.00009"
"26.35800","2.19667","0.00003"
"26.36400","2.19721","0.00007"
"26.37000","2.19768","-0.00001"
"26.37600","2.19822","-0.00014"
"26.38200","2.19870","-0.00028"
"26.38800","2.19918","-0.00041"
"26.39400","2.19972","-0.00046"
"26.40000","2.20020","-0.00047"
"26.40600","2.20067","-0.00040"
"26.41200","2.20121","-0.00035"
"26.41800","2.20169","-0.00030"
"26.42400","2.20217","-0.00034"
"26.43000","2.20265","-0.00034"
"26.43600","2.20318","-0.00040"
"26.44200","2.20366","-0.00042"
"26.44800","2.20414","-0.00041"
"26.45400","2.20468","-0.00040"
"26.46000","2.20516","-0.00036"
"26.46600","2.20570","-0.00026"
"26.47200","2.20617","-0.00008"
"26.47800","2.20665","0.00004"
"26.48400","2.20719","0.00013"
"26.49000","2.20767","0.00019"
"26.49600","2.20815","0.00022"
"26.50200","2.20863","0.00025"
"26.50800","2.20916","0.00024"
"26.51400","2.20964","0.00012"
"26.52000","2.21012","0.00004"
"26.52600","2.21060","0.00003"
"26.53200","2.21114","0.00007"
"26.53800","2.21161","0.00001"
"26.54400","2.21215","-0.00005"
"26.55000","2.21263","-0.00014"
"26.55600","2.21317","-0.00025"
"26.56200","2.21365","-0.00030"
"26.56800","2.21419","-0.00026"
"26.57400","2.21466","-0.00014"
"26.58000","2.21514","-0.00008"
"26.58600","2.21568","0.00000"
"26.59200","2.21616","0.00007"
"26.59800","2.21670","0.00011"
"26.60400","2.21724","0.00012"
"26.61000","2.21771","0.00009"
"26.61600","2.21819","0.00001"
"26.62200","2.21873","-0.00004"
"26.62800","2.21921","0.00001"
"26.63400","2.21975","0.00005"
"26.64000","2.22022","0.00003"
"26.64600","2.22070","0.00001"
"26.65200","2.22124","0.00004"
"26.65800","2.22172","0.00002"
"26.66400","2.22220","0.00001"
"26.67000","2.22274","-0.00001"
"26.67600","2.22321","-0.00002"
"26.68200","2.22375","-0.00005"
"26.68800","2.22423","-0.00011"
"26.69400","2.22477","-0.00015"
"26.70000","2.22525","-0.00024"
"26.70600","2.22573","-0.00033"
"26.71200","2.22626","-0.00039"
"26.71800","2.22674","-0.00043"
"26.72400","2.22722","-0.00046"
"26.73000","2.22776","-0.00043"
"26.73600","2.22824","-0.00044"
"26.74200","2.22871","-0.00039"
"26.74800","2.22919","-0.00037"
"26.75400","2.22973","-0.00039"
"26.76000","2.23021","-0.00035"
"26.76600","2.23069","-0.00033"
"26.77200","2.23123","-0.00030"
"26.77800","2.23170","-0.00024"
"26.78400","2.23218","-0.00025"
"26.79000","2.23272","-0.00021"
"26.79600","2.23320","-0.00019"
"26.80200","2.23374","-0.00010"
"26.80800","2.23422","-0.00006"
"26.81400","2.23469","-0.00011"
"26.82000","2.23523","-0.00020"
"26.82600","2.23571","-0.00026"
"26.83200","2.23619","-0.00030"
"26.83800","2.23673","-0.00029"
"26.84400","2.23720","-0.00033"
"26.85000","2.23768","-0.00034"
"26.85600","2.23822","-0.00026"
"26.86200","2.23870","-0.00005"
"26.86800","2.23918","0.00012"
"26.87400","2.23966","0.00013"
"26.88000","2.24019","0.00012"
"26.88600","2.24067","0.00007"
"26.89200","2.24121","-0.00006"
"26.89800","2.24169","-0.00020"
"26.90400","2.24217","-0.00018"
"26.91000","2.24265","-0.00010"
"26.91600","2.24318","0.00004"
"26.92200","2.24366","0.00015"
"26.92800","2.24414","0.00026"
"26.93400","2.24468","0.00031"
"26.94000","2.24516","0.00024"
"26.94600","2.24564","0.00007"
"26.95200","2.24617","-0.00007"
"26.95800","2.24665","-0.00012"
"26.96400","2.24719","-0.00017"
"26.97000","2.24767","-0.00016"
"26.97600","2.24815","-0.00010"
"26.98200","2.24868","-0.00009"
"26.98800","2.24916","-0.00011"
"26.99400","2.24964","-0.00015"
"27.00000","2.25012","-0.00015"
"27.00600","2.25066","-0.00017"
"27.01200","2.25114","-0.00024"
"27.01800","2.25161","-0.00032"
"27.02400","2.25215","-0.00033"
"27.03000","2.25263","-0.00035"
"27.03600","2.25317","-0.00040"
"27.04200","2.25365","-0.00036"
"27.04800","2.25413","-0.00023"
"27.05400","2.25460","-0.00008"
"27.06000","2.25514","-0.00005"
"27.06600","2.25562","-0.00007"
"27.07200","2.25616","-0.00003"
"27.07800","2.25664","0.00001"
"27.08400","2.25711","0.00009"
"27.09000","2.25765","0.00002"
"27.09600","2.25813","-0.00010"
"27.10200","2.25867","-0.00017"
"27.10800","2.25921","-0.00020"
"27.11400","2.25969","-0.00027"
"27.12000","2.26022","-0.00031"
"27.12600","2.26070","-0.00034"
"27.13200","2.26124","-0.00041"
"27.13800","2.26172","-0.00040"
"27.14400","2.26220","-0.00038"
"27.15000","2.26268","-0.00029"
"27.15600","2.26321","-0.00018"
"27.16200","2.26369","-0.00024"
"27.16800","2.26417","-0.00021"
"27.17400","2.26471","-0.00013"
"27.18000","2.26519","-0.00011"
"27.18600","2.26566","-0.00009"
"27.19200","2.26620","-0.00002"
"27.19800","2.26668","0.00004"
"27.20400","2.26722","0.00002"
"27.21000","2.26770","0.00003"
"27.21600","2.26818","0.00000"
"27.22200","2.26871","-0.00006"
"27.22800","2.26919","-0.00010"
"27.23400","2.26973","-0.00015"
"27.24000","2.27021","-0.00021"
"27.24600","2.27075","-0.00035"
"27.25200","2.27122","-0.00050"
"27.25800","2.27176","-0.00057"
"27.26400","2.27224","-0.00054"
"27.27000","2.27272","-0.00052"
"27.27600","2.27326","-0.00046"
"27.28200","2.27374","-0.00041"
"27.28800","2.27421","-0.00046"
"27.29400","2.27469","-0.00059"
"27.30000","2.27523","-0.00067"
"27.30600","2.27571","-0.00064"
"27.31200","2.27619","-0.00052"
"27.31800","2.27667","-0.00033"
"27.32400","2.27720","-0.00012"
"27.33000","2.27768","-0.00003"
"27.33600","2.27822","0.00002"
"27.34200","2.27870","0.00007"
"27.34800","2.27918","0.00009"
"27.35400","2.27972","0.00008"
"27.36000","2.28019","0.00002"
"27.36600","2.28073","0.00004"
"27.37200","2.28121","0.00007"
"27.37800","2.28169","-0.00002"
"27.38400","2.28223","-0.00012"
"27.39000","2.28270","-0.00016"
"27.39600","2.28324","-0.00020"
"27.40200","2.28372","-0.00022"
"27.40800","2.28426","-0.00019"
"27.41400","2.28474","-0.00016"
"27.42000","2.28522","-0.00025"
"27.42600","2.28575","-0.00029"
"27.43200","2.28623","-0.00026"
"27.43800","2.28671","-0.00023"
"27.44400","2.28719","-0.00019"
"27.45000","2.28767","-0.00011"
"27.45600","2.28821","-0.00006"
"27.46200","2.28868","-0.00021"
"27.46800","2.28916","-0.00036"
"27.47400","2.28964","-0.00033"
"27.48000","2.29018","-0.00030"
"27.48600","2.29066","-0.00024"
"27.49200","2.29114","-0.00020"
"27.49800","2.29161","-0.00014"
"27.50400","2.29215","-0.00006"
"27.51000","2.29263","0.00001"
"27.51600","2.29317","0.00009"
"27.52200","2.29365","0.00017"
"27.52800","2.29412","0.00021"
"27.53400","2.29466","0.00015"
"27.54000","2.29514","0.00012"
"27.54600","2.29568","0.00013"
"27.55200","2.29616","0.00016"
"27.55800","2.29664","0.00014"
"27.56400","2.29717","0.00012"
"27.57000","2.29765","0.00012"
"27.57600","2.29813","0.00016"
"27.58200","2.29861","0.00022"
"27.58800","2.29909","0.00028"
"27.59400","2.29962","0.00026"
"27.60000","2.30010","0.00015"
"27.60600","2.30058","0.00008"
"27.61200","2.30112","0.00014"
"27.61800","2.30160","0.00011"
"27.62400","2.30208","0.00016"
"27.63000","2.30261","0.00024"
"27.63600","2.30309","0.00020"
"27.64200","2.30363","0.00007"
"27.64800","2.30417","-0.00006"
"27.65400","2.30465","-0.00015"
"27.66000","2.30519","-0.00022"
"27.66600","2.30566","-0.00017"
"27.67200","2.30620","-0.00013"
"27.67800","2.30668","0.00000"
"27.68400","2.30722","0.00013"
"27.69000","2.30770","0.00020"
"27.69600","2.30823","0.00026"
"27.70200","2.30871","0.00022"
"27.70800","2.30919","0.00015"
"27.71400","2.30973","0.00016"
"27.72000","2.31021","0.00015"
"27.72600","2.31075","0.00016"
"27.73200","2.31122","0.00018"
"27.73800","2.31170","0.00019"
"27.74400","2.31224","0.00010"
"27.75000","2.31272","0.00002"
"27.75600","2.31326","-0.00004"
"27.76200","2.31374","-0.00025"
"27.76800","2.31421","-0.00041"
"27.77400","2.31469","-0.00043"
"27.78000","2.31523","-0.00041"
"27.78600","2.31571","-0.00036"
"27.79200","2.31619","-0.00032"
"27.79800","2.31672","-0.00023"
"27.80400","2.31720","-0.00013"
"27.81000","2.31774","-0.00006"
"27.81600","2.31822","0.00006"
"27.82200","2.31876","0.00019"
"27.82800","2.31924","0.00028"
"27.83400","2.31971","0.00027"
"27.84000","2.32025","0.00011"
"27.84600","2.32073","0.00002"
"27.85200","2.32121","-0.00006"
"27.85800","2.32175","-0.00006"
"27.86400","2.32223","-0.00003"
"27.87000","2.32270","-0.00004"
"27.87600","2.32318","-0.00015"
"27.88200","2.32372","-0.00032"
"27.88800","2.32420","-0.00042"
"27.89400","2.32468","-0.00046"
"27.90000","2.32521","-0.00044"
"27.90600","2.32569","-0.00041"
"27.91200","2.32617","-0.00034"
"27.91800","2.32671","-0.00022"
"27.92400","2.32719","-0.00014"
"27.93000","2.32767","-0.00010"
"27.93600","2.32820","-0.00012"
"27.94200","2.32868","-0.00020"
"27.94800","2.32922","-0.00024"
"27.95400","2.32970","-0.00032"
"27.96000","2.33024","-0.00039"
"27.96600","2.33072","-0.00041"
"27.97200","2.33125","-0.00043"
"27.97800","2.33173","-0.00047"
"27.98400","2.33221","-0.00051"
"27.99000","2.33275","-0.00052"
"27.99600","2.33323","-0.00055"
"28.00200","2.33371","-0.00051"
"28.00800","2.33424","-0.00045"
"28.01400","2.33472","-0.00041"
"28.02000","2.33520","-0.00039"
"28.02600","2.33574","-0.00023"
"28.03200","2.33622","-0.00009"
"28.03800","2.33669","-0.00001"
"28.04400","2.33717","0.00008"
"28.05000","2.33771","0.00014"
"28.05600","2.33819","0.00016"
"28.06200","2.33867","0.00017"
"28.06800","2.33921","0.00014"
"28.07400","2.33968","0.00004"
"28.08000","2.34016","-0.00018"
"28.08600","2.34070","-0.00031"
"28.09200","2.34118","-0.00036"
"28.09800","2.34172","-0.00044"
"28.10400","2.34220","-0.00047"
"28.11000","2.34267","-0.00044"
"28.11600","2.34321","-0.00036"
"28.12200","2.34369","-0.00035"
"28.12800","2.34417","-0.00041"
"28.13400","2.34471","-0.00041"
"28.14000","2.34518","-0.00037"
"28.14600","2.34566","-0.00033"
"28.15200","2.34614","-0.00029"
"28.15800","2.34668","-0.00026"
"28.16400","2.34716","-0.00021"
"28.17000","2.34764","-0.00014"
"28.17600","2.34811","-0.00014"
"28.18200","2.34865","-0.00019"
"28.18800","2.34913","-0.00023"
"28.19400","2.34961","-0.00036"
"28.20000","2.35015","-0.00045"
"28.20600","2.35063","-0.00050"
"28.21200","2.35116","-0.00050"
"28.21800","2.35164","-0.00046"
"28.22400","2.35218","-0.00035"
"28.23000","2.35272","-0.00025"
"28.23600","2.35320","-0.00026"
"28.24200","2.35373","-0.00028"
"28.24800","2.35421","-0.00033"
"28.25400","2.35475","-0.00028"
"28.26000","2.35523","-0.00013"
"28.26600","2.35577","-0.00004"
"28.27200","2.35625","0.00001"
"28.27800","2.35678","0.00002"
"28.28400","2.35726","0.00002"
"28.29000","2.35774","0.00003"
"28.29600","2.35828","-0.00005"
"28.30200","2.35876","-0.00016"
"28.30800","2.35924","-0.00029"
"28.31400","2.35971","-0.00030"
"28.32000","2.36025","-0.00027"
"28.32600","2.36073","-0.00022"
"28.33200","2.36121","-0.00021"
"28.33800","2.36169","-0.00015"
"28.34400","2.36222","0.00001"
"28.35000","2.36270","0.00016"
"28.35600","2.36318","0.00027"
"28.36200","2.36372","0.00024"
"28.36800","2.36420","0.00018"
"28.37400","2.36474","0.00005"
"28.38000","2.36521","-0.00002"
"28.38600","2.36575","-0.00009"
"28.39200","2.36623","-0.00014"
"28.39800","2.36677","-0.00020"
"28.40400","2.36725","-0.00020"
"28.41000","2.36779","-0.00018"
"28.41600","2.36826","-0.00016"
"28.42200","2.36874","-0.00014"
"28.42800","2.36928","-0.00019"
"28.43400","2.36976","-0.00023"
"28.44000","2.37024","-0.00013"
"28.44600","2.37071","-0.00008"
"28.45200","2.37125","-0.00003"
"28.45800","2.37173","-0.00004"
"28.46400","2.37221","-0.00004"
"28.47000","2.37269","-0.00004"
"28.47600","2.37323","-0.00008"
"28.48200","2.37370","-0.00013"
"28.48800","2.37418","-0.00017"
"28.49400","2.37466","-0.00026"
"28.50000","2.37520","-0.00033"
"28.50600","2.37568","-0.00027"
"28.51200","2.37616","-0.00019"
"28.51800","2.37669","-0.00019"
"28.52400","2.37717","-0.00022"
"28.53000","2.37771","-0.00023"
"28.53600","2.37819","-0.00022"
"28.54200","2.37873","-0.00014"
"28.54800","2.37920","0.00005"
"28.55400","2.37974","0.00025"
"28.56000","2.38022","0.00036"
"28.56600","2.38070","0.00036"
"28.57200","2.38118","0.00029"
