End date,"1/21/2017"
Specimen label,"19CG_NoLabel2"
"383.56200","31.96372","0.00148"
"383.56800","31.96420","0.00154"
"383.57400","31.96468","0.00160"
"383.58000","31.96522","0.00166"
"383.58600","31.96569","0.00171"
"383.59200","31.96618","0.00178"
"383.59800","31.96671","0.00188"
"383.60400","31.96719","0.00205"
"383.61000","31.96767","0.00212"
"383.61600","31.96821","0.00211"
"383.62200","31.96869","0.00219"
"383.62800","31.96916","0.00220"
"383.63400","31.96970","0.00210"
"383.64000","31.97018","0.00206"
"383.64600","31.97072","0.00198"
"383.65200","31.97120","0.00188"
"383.65800","31.97173","0.00179"
"383.66400","31.97221","0.00174"
"383.67000","31.97275","0.00187"
"383.67600","31.97323","0.00200"
"383.68200","31.97371","0.00202"
"383.68800","31.97419","0.00192"
"383.69400","31.97473","0.00182"
"383.70000","31.97520","0.00175"
"383.70600","31.97568","0.00176"
"383.71200","31.97616","0.00185"
"383.71800","31.97670","0.00198"
"383.72400","31.97718","0.00202"
"383.73000","31.97765","0.00202"
"383.73600","31.97819","0.00211"
"383.74200","31.97867","0.00207"
"383.74800","31.97921","0.00202"
"383.75400","31.97969","0.00200"
"383.76000","31.98016","0.00199"
"383.76600","31.98071","0.00202"
"383.77200","31.98118","0.00203"
"383.77800","31.98166","0.00197"
"383.78400","31.98220","0.00190"
"383.79000","31.98268","0.00183"
"383.79600","31.98316","0.00178"
"383.80200","31.98369","0.00185"
"383.80800","31.98417","0.00199"
"383.81400","31.98471","0.00213"
"383.82000","31.98519","0.00224"
"383.82600","31.98573","0.00241"
"383.83200","31.98620","0.00255"
"383.83800","31.98668","0.00254"
"383.84400","31.98722","0.00239"
"383.85000","31.98770","0.00226"
"383.85600","31.98818","0.00229"
"383.86200","31.98866","0.00228"
"383.86800","31.98919","0.00227"
"383.87400","31.98967","0.00228"
"383.88000","31.99015","0.00220"
"383.88600","31.99069","0.00206"
"383.89200","31.99117","0.00195"
"383.89800","31.99165","0.00187"
"383.90400","31.99218","0.00184"
"383.91000","31.99266","0.00180"
"383.91600","31.99314","0.00174"
"383.92200","31.99368","0.00179"
"383.92800","31.99416","0.00188"
"383.93400","31.99463","0.00194"
"383.94000","31.99517","0.00200"
"383.94600","31.99565","0.00193"
"383.95200","31.99613","0.00180"
"383.95800","31.99667","0.00171"
"383.96400","31.99714","0.00163"
"383.97000","31.99763","0.00163"
"383.97600","31.99810","0.00167"
"383.98200","31.99864","0.00174"
"383.98800","31.99912","0.00181"
"383.99400","31.99960","0.00180"
"384.00000","32.00014","0.00173"
"384.00600","32.00061","0.00169"
"384.01200","32.00115","0.00165"
"384.01800","32.00163","0.00156"
"384.02400","32.00211","0.00161"
"384.03000","32.00265","0.00173"
"384.03600","32.00312","0.00172"
"384.04200","32.00366","0.00172"
"384.04800","32.00414","0.00174"
"384.05400","32.00468","0.00180"
"384.06000","32.00516","0.00184"
"384.06600","32.00563","0.00192"
"384.07200","32.00618","0.00194"
"384.07800","32.00665","0.00192"
"384.08400","32.00719","0.00185"
"384.09000","32.00767","0.00183"
"384.09600","32.00821","0.00181"
"384.10200","32.00869","0.00184"
"384.10800","32.00922","0.00188"
"384.11400","32.00970","0.00187"
"384.12000","32.01018","0.00185"
"384.12600","32.01072","0.00177"
"384.13200","32.01120","0.00163"
"384.13800","32.01167","0.00158"
"384.14400","32.01221","0.00167"
"384.15000","32.01269","0.00175"
"384.15600","32.01323","0.00186"
"384.16200","32.01371","0.00194"
"384.16800","32.01424","0.00194"
"384.17400","32.01472","0.00194"
"384.18000","32.01520","0.00189"
"384.18600","32.01574","0.00182"
"384.19200","32.01622","0.00179"
"384.19800","32.01669","0.00174"
"384.20400","32.01723","0.00168"
"384.21000","32.01771","0.00164"
"384.21600","32.01819","0.00157"
"384.22200","32.01873","0.00155"
"384.22800","32.01921","0.00158"
"384.23400","32.01969","0.00160"
"384.24000","32.02022","0.00159"
"384.24600","32.02070","0.00153"
"384.25200","32.02124","0.00156"
"384.25800","32.02172","0.00165"
"384.26400","32.02220","0.00184"
"384.27000","32.02274","0.00201"
"384.27600","32.02321","0.00215"
"384.28200","32.02369","0.00222"
"384.28800","32.02417","0.00216"
"384.29400","32.02471","0.00206"
"384.30000","32.02519","0.00203"
"384.30600","32.02573","0.00208"
"384.31200","32.02620","0.00210"
"384.31800","32.02668","0.00203"
"384.32400","32.02722","0.00198"
"384.33000","32.02770","0.00196"
"384.33600","32.02818","0.00200"
"384.34200","32.02865","0.00207"
"384.34800","32.02919","0.00202"
"384.35400","32.02967","0.00195"
"384.36000","32.03015","0.00192"
"384.36600","32.03069","0.00201"
"384.37200","32.03117","0.00202"
"384.37800","32.03164","0.00200"
"384.38400","32.03218","0.00195"
"384.39000","32.03266","0.00196"
"384.39600","32.03320","0.00188"
"384.40200","32.03368","0.00176"
"384.40800","32.03421","0.00171"
"384.41400","32.03469","0.00164"
"384.42000","32.03517","0.00163"
"384.42600","32.03565","0.00167"
"384.43200","32.03619","0.00179"
"384.43800","32.03667","0.00200"
"384.44400","32.03714","0.00205"
"384.45000","32.03768","0.00204"
"384.45600","32.03816","0.00197"
"384.46200","32.03864","0.00195"
"384.46800","32.03918","0.00203"
"384.47400","32.03966","0.00216"
"384.48000","32.04020","0.00224"
"384.48600","32.04067","0.00234"
"384.49200","32.04115","0.00231"
"384.49800","32.04163","0.00218"
"384.50400","32.04217","0.00205"
"384.51000","32.04264","0.00190"
"384.51600","32.04312","0.00176"
"384.52200","32.04366","0.00173"
"384.52800","32.04414","0.00182"
"384.53400","32.04468","0.00187"
"384.54000","32.04515","0.00196"
"384.54600","32.04570","0.00201"
"384.55200","32.04617","0.00200"
"384.55800","32.04671","0.00199"
"384.56400","32.04719","0.00198"
"384.57000","32.04767","0.00188"
"384.57600","32.04815","0.00179"
"384.58200","32.04868","0.00180"
"384.58800","32.04916","0.00182"
"384.59400","32.04964","0.00183"
"384.60000","32.05012","0.00190"
"384.60600","32.05066","0.00201"
"384.61200","32.05114","0.00207"
"384.61800","32.05167","0.00215"
"384.62400","32.05215","0.00224"
"384.63000","32.05263","0.00222"
"384.63600","32.05317","0.00218"
"384.64200","32.05365","0.00210"
"384.64800","32.05418","0.00203"
"384.65400","32.05466","0.00191"
"384.66000","32.05520","0.00183"
"384.66600","32.05568","0.00184"
"384.67200","32.05622","0.00186"
"384.67800","32.05670","0.00182"
"384.68400","32.05723","0.00182"
"384.69000","32.05777","0.00191"
"384.69600","32.05825","0.00184"
"384.70200","32.05879","0.00169"
"384.70800","32.05927","0.00157"
"384.71400","32.05975","0.00151"
"384.72000","32.06023","0.00151"
"384.72600","32.06070","0.00152"
"384.73200","32.06124","0.00156"
"384.73800","32.06172","0.00162"
"384.74400","32.06219","0.00165"
"384.75000","32.06268","0.00165"
"384.75600","32.06321","0.00167"
"384.76200","32.06369","0.00167"
"384.76800","32.06417","0.00175"
"384.77400","32.06470","0.00185"
"384.78000","32.06519","0.00203"
"384.78600","32.06572","0.00216"
"384.79200","32.06620","0.00217"
"384.79800","32.06674","0.00211"
"384.80400","32.06722","0.00206"
"384.81000","32.06770","0.00195"
"384.81600","32.06823","0.00190"
"384.82200","32.06871","0.00179"
"384.82800","32.06919","0.00170"
"384.83400","32.06973","0.00168"
"384.84000","32.07021","0.00169"
"384.84600","32.07069","0.00165"
"384.85200","32.07122","0.00157"
"384.85800","32.07170","0.00152"
"384.86400","32.07218","0.00159"
"384.87000","32.07266","0.00165"
"384.87600","32.07320","0.00170"
"384.88200","32.07368","0.00170"
"384.88800","32.07415","0.00163"
"384.89400","32.07469","0.00161"
"384.90000","32.07517","0.00165"
"384.90600","32.07565","0.00169"
"384.91200","32.07613","0.00168"
"384.91800","32.07666","0.00173"
"384.92400","32.07714","0.00189"
"384.93000","32.07762","0.00202"
"384.93600","32.07816","0.00202"
"384.94200","32.07864","0.00196"
"384.94800","32.07917","0.00188"
"384.95400","32.07965","0.00186"
"384.96000","32.08013","0.00190"
"384.96600","32.08061","0.00200"
"384.97200","32.08115","0.00212"
"384.97800","32.08163","0.00219"
"384.98400","32.08211","0.00219"
"384.99000","32.08258","0.00218"
"384.99600","32.08312","0.00215"
"385.00200","32.08360","0.00211"
"385.00800","32.08408","0.00209"
"385.01400","32.08462","0.00201"
"385.02000","32.08509","0.00188"
"385.02600","32.08558","0.00184"
"385.03200","32.08611","0.00180"
"385.03800","32.08659","0.00179"
"385.04400","32.08707","0.00176"
"385.05000","32.08760","0.00182"
"385.05600","32.08809","0.00187"
"385.06200","32.08862","0.00183"
"385.06800","32.08910","0.00185"
"385.07400","32.08964","0.00194"
"385.08000","32.09011","0.00193"
"385.08600","32.09066","0.00189"
"385.09200","32.09113","0.00192"
"385.09800","32.09167","0.00195"
"385.10400","32.09215","0.00196"
"385.11000","32.09269","0.00204"
"385.11600","32.09317","0.00207"
"385.12200","32.09370","0.00206"
"385.12800","32.09418","0.00204"
"385.13400","32.09472","0.00198"
"385.14000","32.09520","0.00193"
"385.14600","32.09568","0.00184"
"385.15200","32.09622","0.00177"
"385.15800","32.09669","0.00180"
"385.16400","32.09717","0.00199"
"385.17000","32.09771","0.00203"
"385.17600","32.09819","0.00192"
"385.18200","32.09867","0.00187"
"385.18800","32.09921","0.00185"
"385.19400","32.09968","0.00189"
"385.20000","32.10022","0.00197"
"385.20600","32.10070","0.00201"
"385.21200","32.10118","0.00209"
"385.21800","32.10172","0.00219"
"385.22400","32.10219","0.00236"
"385.23000","32.10273","0.00242"
"385.23600","32.10321","0.00236"
"385.24200","32.10375","0.00233"
"385.24800","32.10423","0.00229"
"385.25400","32.10477","0.00224"
"385.26000","32.10524","0.00214"
"385.26600","32.10572","0.00201"
"385.27200","32.10626","0.00196"
"385.27800","32.10674","0.00192"
"385.28400","32.10722","0.00194"
"385.29000","32.10770","0.00200"
"385.29600","32.10817","0.00201"
"385.30200","32.10865","0.00193"
"385.30800","32.10913","0.00188"
"385.31400","32.10967","0.00183"
"385.32000","32.11015","0.00173"
"385.32600","32.11069","0.00170"
"385.33200","32.11116","0.00177"
"385.33800","32.11170","0.00192"
"385.34400","32.11218","0.00197"
"385.35000","32.11272","0.00195"
"385.35600","32.11320","0.00194"
"385.36200","32.11374","0.00194"
"385.36800","32.11421","0.00194"
"385.37400","32.11469","0.00196"
"385.38000","32.11523","0.00198"
"385.38600","32.11571","0.00197"
"385.39200","32.11625","0.00191"
"385.39800","32.11673","0.00188"
"385.40400","32.11726","0.00189"
"385.41000","32.11774","0.00197"
"385.41600","32.11822","0.00214"
"385.42200","32.11870","0.00232"
"385.42800","32.11924","0.00235"
"385.43400","32.11971","0.00227"
"385.44000","32.12019","0.00216"
"385.44600","32.12067","0.00197"
"385.45200","32.12115","0.00189"
"385.45800","32.12163","0.00188"
"385.46400","32.12217","0.00189"
"385.47000","32.12264","0.00188"
"385.47600","32.12312","0.00190"
"385.48200","32.12366","0.00190"
"385.48800","32.12414","0.00198"
"385.49400","32.12461","0.00201"
"385.50000","32.12516","0.00204"
"385.50600","32.12563","0.00213"
"385.51200","32.12611","0.00224"
"385.51800","32.12665","0.00238"
"385.52400","32.12713","0.00248"
"385.53000","32.12767","0.00247"
"385.53600","32.12820","0.00239"
"385.54200","32.12868","0.00235"
"385.54800","32.12916","0.00223"
"385.55400","32.12970","0.00218"
"385.56000","32.13018","0.00216"
"385.56600","32.13065","0.00216"
"385.57200","32.13120","0.00219"
"385.57800","32.13167","0.00212"
"385.58400","32.13215","0.00205"
"385.59000","32.13263","0.00198"
"385.59600","32.13311","0.00197"
"385.60200","32.13365","0.00201"
"385.60800","32.13412","0.00208"
"385.61400","32.13460","0.00217"
"385.62000","32.13508","0.00224"
"385.62600","32.13562","0.00225"
"385.63200","32.13610","0.00224"
"385.63800","32.13657","0.00213"
"385.64400","32.13711","0.00196"
"385.65000","32.13759","0.00189"
"385.65600","32.13813","0.00187"
"385.66200","32.13861","0.00184"
"385.66800","32.13914","0.00183"
"385.67400","32.13963","0.00185"
"385.68000","32.14016","0.00185"
"385.68600","32.14064","0.00187"
"385.69200","32.14118","0.00188"
"385.69800","32.14165","0.00186"
"385.70400","32.14214","0.00187"
"385.71000","32.14261","0.00183"
"385.71600","32.14315","0.00181"
"385.72200","32.14363","0.00185"
"385.72800","32.14411","0.00197"
"385.73400","32.14465","0.00203"
"385.74000","32.14512","0.00206"
"385.74600","32.14566","0.00192"
"385.75200","32.14614","0.00180"
"385.75800","32.14662","0.00175"
"385.76400","32.14716","0.00171"
"385.77000","32.14764","0.00178"
"385.77600","32.14817","0.00187"
"385.78200","32.14865","0.00189"
"385.78800","32.14913","0.00195"
"385.79400","32.14967","0.00200"
"385.80000","32.15015","0.00205"
"385.80600","32.15068","0.00216"
"385.81200","32.15116","0.00225"
"385.81800","32.15170","0.00222"
"385.82400","32.15218","0.00217"
"385.83000","32.15272","0.00214"
"385.83600","32.15320","0.00206"
"385.84200","32.15368","0.00193"
"385.84800","32.15421","0.00179"
"385.85400","32.15469","0.00165"
"385.86000","32.15517","0.00158"
"385.86600","32.15565","0.00153"
"385.87200","32.15619","0.00156"
"385.87800","32.15667","0.00162"
"385.88400","32.15714","0.00167"
"385.89000","32.15768","0.00165"
"385.89600","32.15816","0.00163"
"385.90200","32.15870","0.00163"
"385.90800","32.15918","0.00170"
"385.91400","32.15965","0.00180"
"385.92000","32.16019","0.00183"
"385.92600","32.16067","0.00183"
"385.93200","32.16115","0.00189"
"385.93800","32.16169","0.00201"
"385.94400","32.16216","0.00209"
"385.95000","32.16264","0.00214"
"385.95600","32.16318","0.00211"
"385.96200","32.16366","0.00202"
"385.96800","32.16420","0.00194"
"385.97400","32.16467","0.00185"
"385.98000","32.16521","0.00173"
"385.98600","32.16569","0.00168"
"385.99200","32.16617","0.00170"
"385.99800","32.16665","0.00172"
"386.00400","32.16719","0.00182"
"386.01000","32.16767","0.00189"
"386.01600","32.16814","0.00189"
"386.02200","32.16862","0.00197"
"386.02800","32.16916","0.00214"
"386.03400","32.16964","0.00230"
"386.04000","32.17012","0.00256"
"386.04600","32.17065","0.00271"
"386.05200","32.17113","0.00269"
"386.05800","32.17161","0.00258"
"386.06400","32.17215","0.00243"
"386.07000","32.17263","0.00218"
"386.07600","32.17310","0.00189"
"386.08200","32.17365","0.00167"
"386.08800","32.17412","0.00146"
"386.09400","32.17460","0.00128"
"386.10000","32.17514","0.00126"
"386.10600","32.17562","0.00130"
"386.11200","32.17616","0.00128"
"386.11800","32.17663","0.00135"
"386.12400","32.17711","0.00157"
"386.13000","32.17765","0.00171"
"386.13600","32.17813","0.00182"
"386.14200","32.17861","0.00196"
"386.14800","32.17908","0.00204"
"386.15400","32.17962","0.00214"
"386.16000","32.18010","0.00228"
"386.16600","32.18064","0.00236"
"386.17200","32.18112","0.00244"
"386.17800","32.18159","0.00244"
"386.18400","32.18214","0.00232"
"386.19000","32.18261","0.00218"
"386.19600","32.18315","0.00212"
"386.20200","32.18363","0.00204"
"386.20800","32.18417","0.00202"
"386.21400","32.18465","0.00201"
"386.22000","32.18512","0.00203"
"386.22600","32.18566","0.00206"
"386.23200","32.18614","0.00208"
"386.23800","32.18668","0.00209"
"386.24400","32.18716","0.00207"
"386.25000","32.18763","0.00207"
"386.25600","32.18818","0.00205"
"386.26200","32.18865","0.00195"
"386.26800","32.18913","0.00188"
"386.27400","32.18967","0.00201"
"386.28000","32.19014","0.00210"
"386.28600","32.19069","0.00218"
"386.29200","32.19116","0.00217"
"386.29800","32.19164","0.00213"
"386.30400","32.19218","0.00206"
"386.31000","32.19266","0.00200"
"386.31600","32.19320","0.00200"
"386.32200","32.19367","0.00198"
"386.32800","32.19421","0.00187"
"386.33400","32.19469","0.00178"
"386.34000","32.19517","0.00174"
"386.34600","32.19565","0.00183"
"386.35200","32.19618","0.00183"
"386.35800","32.19666","0.00181"
"386.36400","32.19714","0.00185"
"386.37000","32.19768","0.00189"
"386.37600","32.19816","0.00192"
"386.38200","32.19870","0.00189"
"386.38800","32.19917","0.00185"
"386.39400","32.19971","0.00179"
"386.40000","32.20019","0.00180"
"386.40600","32.20067","0.00187"
"386.41200","32.20121","0.00199"
"386.41800","32.20169","0.00206"
"386.42400","32.20216","0.00221"
"386.43000","32.20270","0.00235"
"386.43600","32.20318","0.00231"
"386.44200","32.20372","0.00221"
"386.44800","32.20420","0.00212"
"386.45400","32.20473","0.00215"
"386.46000","32.20521","0.00212"
"386.46600","32.20569","0.00203"
"386.47200","32.20623","0.00198"
"386.47800","32.20671","0.00186"
"386.48400","32.20719","0.00174"
"386.49000","32.20773","0.00171"
"386.49600","32.20820","0.00168"
"386.50200","32.20868","0.00168"
"386.50800","32.20916","0.00171"
"386.51400","32.20970","0.00169"
"386.52000","32.21017","0.00168"
"386.52600","32.21065","0.00161"
"386.53200","32.21119","0.00156"
"386.53800","32.21167","0.00156"
"386.54400","32.21221","0.00150"
"386.55000","32.21268","0.00150"
"386.55600","32.21317","0.00152"
"386.56200","32.21364","0.00148"
"386.56800","32.21412","0.00154"
"386.57400","32.21466","0.00161"
"386.58000","32.21514","0.00174"
"386.58600","32.21562","0.00185"
"386.59200","32.21615","0.00191"
"386.59800","32.21663","0.00192"
"386.60400","32.21717","0.00185"
"386.61000","32.21765","0.00179"
"386.61600","32.21813","0.00176"
"386.62200","32.21867","0.00171"
"386.62800","32.21915","0.00165"
"386.63400","32.21962","0.00163"
"386.64000","32.22016","0.00159"
"386.64600","32.22064","0.00156"
"386.65200","32.22112","0.00157"
"386.65800","32.22160","0.00164"
"386.66400","32.22213","0.00173"
"386.67000","32.22261","0.00178"
"386.67600","32.22315","0.00185"
"386.68200","32.22363","0.00188"
"386.68800","32.22417","0.00194"
"386.69400","32.22464","0.00183"
"386.70000","32.22512","0.00181"
"386.70600","32.22566","0.00197"
"386.71200","32.22614","0.00216"
"386.71800","32.22668","0.00236"
"386.72400","32.22715","0.00250"
"386.73000","32.22770","0.00253"
"386.73600","32.22817","0.00245"
"386.74200","32.22865","0.00235"
"386.74800","32.22919","0.00226"
"386.75400","32.22966","0.00220"
"386.76000","32.23021","0.00207"
"386.76600","32.23068","0.00203"
"386.77200","32.23122","0.00203"
"386.77800","32.23170","0.00197"
"386.78400","32.23218","0.00193"
"386.79000","32.23272","0.00195"
"386.79600","32.23319","0.00196"
"386.80200","32.23367","0.00191"
"386.80800","32.23421","0.00190"
"386.81400","32.23469","0.00198"
"386.82000","32.23517","0.00197"
"386.82600","32.23570","0.00199"
"386.83200","32.23618","0.00194"
"386.83800","32.23672","0.00187"
"386.84400","32.23720","0.00172"
"386.85000","32.23774","0.00165"
"386.85600","32.23822","0.00165"
"386.86200","32.23870","0.00170"
"386.86800","32.23917","0.00176"
"386.87400","32.23971","0.00178"
"386.88000","32.24019","0.00183"
"386.88600","32.24067","0.00189"
"386.89200","32.24115","0.00191"
"386.89800","32.24168","0.00194"
"386.90400","32.24216","0.00199"
"386.91000","32.24264","0.00211"
"386.91600","32.24318","0.00218"
"386.92200","32.24366","0.00214"
"386.92800","32.24413","0.00211"
"386.93400","32.24467","0.00204"
"386.94000","32.24515","0.00195"
"386.94600","32.24569","0.00191"
"386.95200","32.24617","0.00190"
"386.95800","32.24670","0.00197"
"386.96400","32.24718","0.00205"
"386.97000","32.24772","0.00215"
"386.97600","32.24820","0.00231"
"386.98200","32.24874","0.00241"
"386.98800","32.24922","0.00239"
"386.99400","32.24976","0.00231"
"387.00000","32.25023","0.00226"
"387.00600","32.25071","0.00218"
"387.01200","32.25119","0.00209"
"387.01800","32.25167","0.00213"
"387.02400","32.25221","0.00222"
"387.03000","32.25269","0.00227"
"387.03600","32.25317","0.00233"
"387.04200","32.25364","0.00236"
"387.04800","32.25418","0.00236"
"387.05400","32.25466","0.00235"
"387.06000","32.25513","0.00227"
"387.06600","32.25568","0.00205"
"387.07200","32.25615","0.00180"
"387.07800","32.25663","0.00167"
"387.08400","32.25717","0.00163"
"387.09000","32.25765","0.00161"
"387.09600","32.25819","0.00156"
"387.10200","32.25866","0.00159"
"387.10800","32.25914","0.00165"
"387.11400","32.25968","0.00165"
"387.12000","32.26016","0.00167"
"387.12600","32.26070","0.00180"
"387.13200","32.26117","0.00188"
"387.13800","32.26165","0.00188"
"387.14400","32.26213","0.00184"
"387.15000","32.26261","0.00170"
"387.15600","32.26315","0.00151"
"387.16200","32.26363","0.00144"
"387.16800","32.26411","0.00143"
"387.17400","32.26458","0.00154"
"387.18000","32.26512","0.00160"
"387.18600","32.26560","0.00159"
"387.19200","32.26608","0.00158"
"387.19800","32.26656","0.00160"
"387.20400","32.26709","0.00172"
"387.21000","32.26757","0.00180"
"387.21600","32.26805","0.00185"
"387.22200","32.26859","0.00196"
"387.22800","32.26907","0.00203"
"387.23400","32.26960","0.00200"
"387.24000","32.27008","0.00193"
"387.24600","32.27062","0.00179"
"387.25200","32.27116","0.00173"
"387.25800","32.27164","0.00171"
"387.26400","32.27218","0.00179"
"387.27000","32.27266","0.00186"
"387.27600","32.27319","0.00184"
"387.28200","32.27367","0.00183"
"387.28800","32.27415","0.00185"
"387.29400","32.27469","0.00181"
"387.30000","32.27517","0.00174"
"387.30600","32.27564","0.00169"
"387.31200","32.27618","0.00162"
"387.31800","32.27666","0.00170"
"387.32400","32.27714","0.00183"
"387.33000","32.27768","0.00196"
"387.33600","32.27816","0.00204"
"387.34200","32.27869","0.00200"
"387.34800","32.27917","0.00195"
"387.35400","32.27965","0.00185"
"387.36000","32.28019","0.00175"
"387.36600","32.28067","0.00169"
"387.37200","32.28120","0.00171"
"387.37800","32.28168","0.00163"
"387.38400","32.28222","0.00159"
"387.39000","32.28270","0.00151"
"387.39600","32.28324","0.00143"
"387.40200","32.28371","0.00138"
"387.40800","32.28419","0.00140"
"387.41400","32.28473","0.00146"
"387.42000","32.28521","0.00147"
"387.42600","32.28569","0.00148"
"387.43200","32.28623","0.00160"
"387.43800","32.28671","0.00165"
"387.44400","32.28719","0.00168"
"387.45000","32.28766","0.00178"
"387.45600","32.28820","0.00185"
"387.46200","32.28868","0.00188"
"387.46800","32.28916","0.00191"
"387.47400","32.28970","0.00198"
"387.48000","32.29018","0.00195"
"387.48600","32.29071","0.00185"
"387.49200","32.29119","0.00180"
"387.49800","32.29167","0.00183"
"387.50400","32.29221","0.00190"
"387.51000","32.29269","0.00200"
"387.51600","32.29322","0.00204"
"387.52200","32.29370","0.00201"
"387.52800","32.29418","0.00200"
"387.53400","32.29472","0.00193"
"387.54000","32.29520","0.00193"
"387.54600","32.29573","0.00191"
"387.55200","32.29622","0.00191"
"387.55800","32.29669","0.00199"
"387.56400","32.29723","0.00204"
"387.57000","32.29771","0.00199"
"387.57600","32.29824","0.00192"
"387.58200","32.29873","0.00185"
"387.58800","32.29920","0.00182"
"387.59400","32.29974","0.00178"
"387.60000","32.30022","0.00177"
"387.60600","32.30070","0.00185"
"387.61200","32.30118","0.00191"
"387.61800","32.30171","0.00187"
"387.62400","32.30219","0.00195"
"387.63000","32.30267","0.00200"
"387.63600","32.30321","0.00205"
"387.64200","32.30369","0.00204"
"387.64800","32.30416","0.00207"
"387.65400","32.30470","0.00198"
"387.66000","32.30518","0.00183"
"387.66600","32.30566","0.00180"
"387.67200","32.30620","0.00185"
"387.67800","32.30667","0.00192"
"387.68400","32.30716","0.00190"
"387.69000","32.30769","0.00196"
"387.69600","32.30817","0.00198"
"387.70200","32.30865","0.00198"
"387.70800","32.30913","0.00193"
"387.71400","32.30967","0.00186"
"387.72000","32.31014","0.00178"
"387.72600","32.31062","0.00177"
"387.73200","32.31116","0.00173"
"387.73800","32.31164","0.00171"
"387.74400","32.31218","0.00160"
"387.75000","32.31265","0.00150"
"387.75600","32.31313","0.00149"
"387.76200","32.31367","0.00158"
"387.76800","32.31415","0.00170"
"387.77400","32.31463","0.00182"
"387.78000","32.31517","0.00191"
"387.78600","32.31565","0.00197"
"387.79200","32.31612","0.00197"
"387.79800","32.31666","0.00196"
"387.80400","32.31714","0.00189"
"387.81000","32.31768","0.00184"
"387.81600","32.31816","0.00182"
"387.82200","32.31869","0.00186"
"387.82800","32.31917","0.00193"
"387.83400","32.31965","0.00196"
"387.84000","32.32019","0.00199"
"387.84600","32.32067","0.00194"
"387.85200","32.32121","0.00190"
"387.85800","32.32169","0.00183"
"387.86400","32.32216","0.00181"
"387.87000","32.32270","0.00185"
"387.87600","32.32318","0.00181"
"387.88200","32.32372","0.00184"
"387.88800","32.32420","0.00199"
"387.89400","32.32467","0.00200"
"387.90000","32.32521","0.00184"
"387.90600","32.32569","0.00176"
"387.91200","32.32616","0.00177"
"387.91800","32.32671","0.00182"
"387.92400","32.32718","0.00195"
"387.93000","32.32766","0.00205"
"387.93600","32.32820","0.00205"
"387.94200","32.32868","0.00194"
"387.94800","32.32916","0.00181"
"387.95400","32.32969","0.00178"
"387.96000","32.33017","0.00178"
"387.96600","32.33071","0.00183"
"387.97200","32.33119","0.00193"
"387.97800","32.33173","0.00208"
"387.98400","32.33220","0.00218"
"387.99000","32.33268","0.00231"
"387.99600","32.33322","0.00236"
"388.00200","32.33370","0.00235"
"388.00800","32.33418","0.00228"
"388.01400","32.33472","0.00216"
"388.02000","32.33520","0.00208"
"388.02600","32.33567","0.00210"
"388.03200","32.33621","0.00218"
"388.03800","32.33669","0.00224"
"388.04400","32.33723","0.00218"
"388.05000","32.33771","0.00206"
"388.05600","32.33818","0.00205"
"388.06200","32.33867","0.00202"
"388.06800","32.33920","0.00202"
"388.07400","32.33968","0.00202"
"388.08000","32.34016","0.00199"
"388.08600","32.34063","0.00201"
"388.09200","32.34118","0.00202"
"388.09800","32.34165","0.00189"
"388.10400","32.34219","0.00178"
"388.11000","32.34267","0.00177"
"388.11600","32.34315","0.00174"
"388.12200","32.34369","0.00166"
"388.12800","32.34416","0.00163"
"388.13400","32.34470","0.00163"
"388.14000","32.34518","0.00167"
"388.14600","32.34566","0.00179"
"388.15200","32.34620","0.00182"
"388.15800","32.34667","0.00181"
"388.16400","32.34715","0.00188"
"388.17000","32.34769","0.00202"
"388.17600","32.34817","0.00212"
"388.18200","32.34865","0.00222"
"388.18800","32.34919","0.00232"
"388.19400","32.34967","0.00232"
"388.20000","32.35014","0.00219"
"388.20600","32.35068","0.00207"
"388.21200","32.35116","0.00202"
"388.21800","32.35164","0.00193"
"388.22400","32.35212","0.00192"
"388.23000","32.35265","0.00194"
"388.23600","32.35313","0.00189"
"388.24200","32.35361","0.00186"
"388.24800","32.35415","0.00196"
"388.25400","32.35463","0.00203"
"388.26000","32.35516","0.00201"
"388.26600","32.35564","0.00202"
"388.27200","32.35612","0.00206"
"388.27800","32.35666","0.00221"
"388.28400","32.35714","0.00227"
"388.29000","32.35761","0.00229"
"388.29600","32.35815","0.00230"
"388.30200","32.35863","0.00226"
"388.30800","32.35911","0.00217"
"388.31400","32.35965","0.00211"
"388.32000","32.36013","0.00202"
"388.32600","32.36061","0.00184"
"388.33200","32.36114","0.00174"
"388.33800","32.36162","0.00168"
"388.34400","32.36210","0.00162"
"388.35000","32.36264","0.00155"
"388.35600","32.36312","0.00152"
"388.36200","32.36366","0.00156"
"388.36800","32.36413","0.00162"
"388.37400","32.36461","0.00168"
"388.38000","32.36515","0.00169"
"388.38600","32.36563","0.00164"
"388.39200","32.36617","0.00156"
"388.39800","32.36665","0.00161"
"388.40400","32.36712","0.00170"
"388.41000","32.36766","0.00174"
"388.41600","32.36814","0.00182"
"388.42200","32.36868","0.00205"
"388.42800","32.36916","0.00221"
"388.43400","32.36963","0.00220"
"388.44000","32.37017","0.00217"
"388.44600","32.37065","0.00213"
"388.45200","32.37113","0.00218"
"388.45800","32.37167","0.00219"
"388.46400","32.37215","0.00220"
"388.47000","32.37262","0.00216"
"388.47600","32.37316","0.00216"
"388.48200","32.37364","0.00209"
