End date,"12/21/2016"
Specimen label,"23DG_88_run2"
"612.82800","80.06859","0.00278"
"612.83400","80.06912","0.00277"
"612.84000","80.06961","0.00274"
"612.84600","80.07008","0.00269"
"612.85200","80.07062","0.00262"
"612.85800","80.07110","0.00262"
"612.86400","80.07162","0.00257"
"612.87000","80.07212","0.00256"
"612.87600","80.07259","0.00260"
"612.88200","80.07307","0.00263"
"612.88800","80.07361","0.00273"
"612.89400","80.07408","0.00278"
"612.90000","80.07456","0.00276"
"612.90600","80.07510","0.00278"
"612.91200","80.07558","0.00279"
"612.91800","80.07612","0.00281"
"612.92400","80.07660","0.00275"
"612.93000","80.07713","0.00259"
"612.93600","80.07762","0.00253"
"612.94200","80.07816","0.00255"
"612.94800","80.07862","0.00256"
"612.95400","80.07911","0.00260"
"612.96000","80.07965","0.00270"
"612.96600","80.08012","0.00268"
"612.97200","80.08060","0.00267"
"612.97800","80.08109","0.00261"
"612.98400","80.08163","0.00254"
"612.99000","80.08210","0.00258"
"612.99600","80.08257","0.00265"
"613.00200","80.08311","0.00276"
"613.00800","80.08360","0.00288"
"613.01400","80.08407","0.00292"
"613.02000","80.08462","0.00297"
"613.02600","80.08509","0.00305"
"613.03200","80.08556","0.00297"
"613.03800","80.08611","0.00290"
"613.04400","80.08659","0.00285"
"613.05000","80.08707","0.00281"
"613.05600","80.08754","0.00275"
"613.06200","80.08808","0.00265"
"613.06800","80.08855","0.00257"
"613.07400","80.08910","0.00254"
"613.08000","80.08958","0.00252"
"613.08600","80.09005","0.00252"
"613.09200","80.09058","0.00256"
"613.09800","80.09106","0.00249"
"613.10400","80.09155","0.00246"
"613.11000","80.09203","0.00240"
"613.11600","80.09256","0.00229"
"613.12200","80.09304","0.00229"
"613.12800","80.09352","0.00231"
"613.13400","80.09406","0.00229"
"613.14000","80.09453","0.00234"
"613.14600","80.09502","0.00241"
"613.15200","80.09554","0.00250"
"613.15800","80.09604","0.00263"
"613.16400","80.09657","0.00266"
"613.17000","80.09705","0.00260"
"613.17600","80.09753","0.00255"
"613.18200","80.09806","0.00249"
"613.18800","80.09855","0.00251"
"613.19400","80.09902","0.00250"
"613.20000","80.09956","0.00250"
"613.20600","80.10004","0.00249"
"613.21200","80.10052","0.00248"
"613.21800","80.10105","0.00246"
"613.22400","80.10153","0.00250"
"613.23000","80.10207","0.00254"
"613.23600","80.10254","0.00254"
"613.24200","80.10303","0.00255"
"613.24800","80.10357","0.00251"
"613.25400","80.10403","0.00251"
"613.26000","80.10452","0.00258"
"613.26600","80.10506","0.00265"
"613.27200","80.10553","0.00272"
"613.27800","80.10608","0.00271"
"613.28400","80.10656","0.00276"
"613.29000","80.10703","0.00287"
"613.29600","80.10757","0.00289"
"613.30200","80.10806","0.00275"
"613.30800","80.10858","0.00267"
"613.31400","80.10906","0.00266"
"613.32000","80.10954","0.00270"
"613.32600","80.11008","0.00273"
"613.33200","80.11057","0.00270"
"613.33800","80.11103","0.00269"
"613.34400","80.11158","0.00263"
"613.35000","80.11205","0.00256"
"613.35600","80.11259","0.00261"
"613.36200","80.11308","0.00268"
"613.36800","80.11356","0.00269"
"613.37400","80.11409","0.00265"
"613.38000","80.11456","0.00254"
"613.38600","80.11504","0.00250"
"613.39200","80.11558","0.00250"
"613.39800","80.11607","0.00248"
"613.40400","80.11654","0.00249"
"613.41000","80.11707","0.00250"
"613.41600","80.11755","0.00245"
"613.42200","80.11810","0.00246"
"613.42800","80.11857","0.00259"
"613.43400","80.11911","0.00270"
"613.44000","80.11959","0.00272"
"613.44600","80.12012","0.00263"
"613.45200","80.12061","0.00255"
"613.45800","80.12115","0.00256"
"613.46400","80.12161","0.00256"
"613.47000","80.12210","0.00254"
"613.47600","80.12264","0.00257"
"613.48200","80.12311","0.00254"
"613.48800","80.12359","0.00261"
"613.49400","80.12407","0.00275"
"613.50000","80.12460","0.00284"
"613.50600","80.12509","0.00293"
"613.51200","80.12556","0.00295"
"613.51800","80.12611","0.00296"
"613.52400","80.12659","0.00297"
"613.53000","80.12705","0.00295"
"613.53600","80.12754","0.00286"
"613.54200","80.12802","0.00283"
"613.54800","80.12855","0.00279"
"613.55400","80.12903","0.00278"
"613.56000","80.12951","0.00280"
"613.56600","80.13006","0.00273"
"613.57200","80.13053","0.00269"
"613.57800","80.13107","0.00262"
"613.58400","80.13160","0.00251"
"613.59000","80.13208","0.00244"
"613.59600","80.13257","0.00245"
"613.60200","80.13309","0.00253"
"613.60800","80.13358","0.00266"
"613.61400","80.13406","0.00272"
"613.62000","80.13454","0.00279"
"613.62600","80.13508","0.00288"
"613.63200","80.13554","0.00288"
"613.63800","80.13603","0.00282"
"613.64400","80.13657","0.00277"
"613.65000","80.13705","0.00272"
"613.65600","80.13752","0.00273"
"613.66200","80.13806","0.00269"
"613.66800","80.13853","0.00263"
"613.67400","80.13901","0.00258"
"613.68000","80.13956","0.00253"
"613.68600","80.14004","0.00252"
"613.69200","80.14052","0.00257"
"613.69800","80.14098","0.00258"
"613.70400","80.14153","0.00254"
"613.71000","80.14201","0.00253"
"613.71600","80.14255","0.00264"
"613.72200","80.14303","0.00284"
"613.72800","80.14355","0.00298"
"613.73400","80.14404","0.00303"
"613.74000","80.14458","0.00307"
"613.74600","80.14506","0.00299"
"613.75200","80.14553","0.00285"
"613.75800","80.14607","0.00276"
"613.76400","80.14655","0.00266"
"613.77000","80.14703","0.00262"
"613.77600","80.14758","0.00264"
"613.78200","80.14805","0.00258"
"613.78800","80.14852","0.00264"
"613.79400","80.14907","0.00277"
"613.80000","80.14954","0.00284"
"613.80600","80.15002","0.00288"
"613.81200","80.15056","0.00291"
"613.81800","80.15104","0.00283"
"613.82400","80.15152","0.00279"
"613.83000","80.15205","0.00288"
"613.83600","80.15253","0.00295"
"613.84200","80.15306","0.00303"
"613.84800","80.15354","0.00300"
"613.85400","80.15402","0.00300"
"613.86000","80.15457","0.00306"
"613.86600","80.15504","0.00301"
"613.87200","80.15558","0.00299"
"613.87800","80.15606","0.00295"
"613.88400","80.15659","0.00276"
"613.89000","80.15708","0.00260"
"613.89600","80.15761","0.00255"
"613.90200","80.15808","0.00252"
"613.90800","80.15857","0.00255"
"613.91400","80.15905","0.00246"
"613.92000","80.15953","0.00231"
"613.92600","80.16006","0.00217"
"613.93200","80.16055","0.00213"
"613.93800","80.16102","0.00224"
"613.94400","80.16156","0.00242"
"613.95000","80.16203","0.00251"
"613.95600","80.16252","0.00263"
"613.96200","80.16299","0.00273"
"613.96800","80.16354","0.00276"
"613.97400","80.16401","0.00280"
"613.98000","80.16455","0.00280"
"613.98600","80.16503","0.00279"
"613.99200","80.16557","0.00279"
"613.99800","80.16605","0.00277"
"614.00400","80.16658","0.00275"
"614.01000","80.16706","0.00277"
"614.01600","80.16759","0.00277"
"614.02200","80.16807","0.00275"
"614.02800","80.16862","0.00267"
"614.03400","80.16910","0.00256"
"614.04000","80.16957","0.00251"
"614.04600","80.17011","0.00250"
"614.05200","80.17059","0.00252"
"614.05800","80.17107","0.00257"
"614.06400","80.17161","0.00254"
"614.07000","80.17208","0.00246"
"614.07600","80.17256","0.00248"
"614.08200","80.17303","0.00249"
"614.08800","80.17358","0.00266"
"614.09400","80.17406","0.00276"
"614.10000","80.17454","0.00272"
"614.10600","80.17501","0.00267"
"614.11200","80.17556","0.00264"
"614.11800","80.17603","0.00263"
"614.12400","80.17651","0.00267"
"614.13000","80.17705","0.00271"
"614.13600","80.17752","0.00268"
"614.14200","80.17807","0.00259"
"614.14800","80.17854","0.00243"
"614.15400","80.17908","0.00228"
"614.16000","80.17956","0.00217"
"614.16600","80.18002","0.00220"
"614.17200","80.18058","0.00231"
"614.17800","80.18105","0.00238"
"614.18400","80.18153","0.00238"
"614.19000","80.18200","0.00247"
"614.19600","80.18255","0.00247"
"614.20200","80.18303","0.00249"
"614.20800","80.18350","0.00263"
"614.21400","80.18398","0.00268"
"614.22000","80.18446","0.00272"
"614.22600","80.18500","0.00276"
"614.23200","80.18547","0.00278"
"614.23800","80.18595","0.00275"
"614.24400","80.18649","0.00269"
"614.25000","80.18697","0.00259"
"614.25600","80.18744","0.00260"
"614.26200","80.18799","0.00256"
"614.26800","80.18847","0.00248"
"614.27400","80.18894","0.00250"
"614.28000","80.18948","0.00252"
"614.28600","80.19002","0.00256"
"614.29200","80.19050","0.00266"
"614.29800","80.19104","0.00266"
"614.30400","80.19157","0.00269"
"614.31000","80.19210","0.00280"
"614.31600","80.19260","0.00286"
"614.32200","80.19306","0.00290"
"614.32800","80.19361","0.00286"
"614.33400","80.19408","0.00276"
"614.34000","80.19456","0.00270"
"614.34600","80.19504","0.00260"
"614.35200","80.19559","0.00252"
"614.35800","80.19605","0.00250"
"614.36400","80.19659","0.00251"
"614.37000","80.19707","0.00245"
"614.37600","80.19756","0.00240"
"614.38200","80.19810","0.00237"
"614.38800","80.19857","0.00244"
"614.39400","80.19905","0.00255"
"614.40000","80.19958","0.00262"
"614.40600","80.20007","0.00272"
"614.41200","80.20060","0.00281"
"614.41800","80.20107","0.00288"
"614.42400","80.20162","0.00297"
"614.43000","80.20210","0.00301"
"614.43600","80.20264","0.00303"
"614.44200","80.20312","0.00305"
"614.44800","80.20364","0.00306"
"614.45400","80.20413","0.00300"
"614.46000","80.20467","0.00292"
"614.46600","80.20514","0.00281"
"614.47200","80.20562","0.00274"
"614.47800","80.20610","0.00267"
"614.48400","80.20658","0.00263"
"614.49000","80.20706","0.00266"
"614.49600","80.20754","0.00270"
"614.50200","80.20808","0.00274"
"614.50800","80.20856","0.00283"
"614.51400","80.20903","0.00291"
"614.52000","80.20957","0.00289"
"614.52600","80.21005","0.00284"
"614.53200","80.21053","0.00279"
"614.53800","80.21106","0.00284"
"614.54400","80.21154","0.00289"
"614.55000","80.21209","0.00285"
"614.55600","80.21256","0.00284"
"614.56200","80.21310","0.00280"
"614.56800","80.21358","0.00279"
"614.57400","80.21406","0.00284"
"614.58000","80.21460","0.00284"
"614.58600","80.21507","0.00288"
"614.59200","80.21561","0.00294"
"614.59800","80.21609","0.00291"
"614.60400","80.21663","0.00281"
"614.61000","80.21711","0.00270"
"614.61600","80.21758","0.00252"
"614.62200","80.21806","0.00238"
"614.62800","80.21860","0.00235"
"614.63400","80.21908","0.00239"
"614.64000","80.21955","0.00244"
"614.64600","80.22009","0.00252"
"614.65200","80.22057","0.00257"
"614.65800","80.22104","0.00259"
"614.66400","80.22160","0.00250"
"614.67000","80.22207","0.00246"
"614.67600","80.22255","0.00242"
"614.68200","80.22308","0.00238"
"614.68800","80.22356","0.00237"
"614.69400","80.22404","0.00232"
"614.70000","80.22458","0.00228"
"614.70600","80.22506","0.00237"
"614.71200","80.22553","0.00242"
"614.71800","80.22607","0.00248"
"614.72400","80.22655","0.00249"
"614.73000","80.22704","0.00245"
"614.73600","80.22756","0.00235"
"614.74200","80.22804","0.00227"
"614.74800","80.22853","0.00221"
"614.75400","80.22900","0.00219"
"614.76000","80.22954","0.00223"
"614.76600","80.23002","0.00222"
"614.77200","80.23050","0.00222"
"614.77800","80.23098","0.00230"
"614.78400","80.23151","0.00236"
"614.79000","80.23199","0.00248"
"614.79600","80.23253","0.00262"
"614.80200","80.23300","0.00270"
"614.80800","80.23348","0.00283"
"614.81400","80.23403","0.00296"
"614.82000","80.23450","0.00303"
"614.82600","80.23498","0.00305"
"614.83200","80.23552","0.00303"
"614.83800","80.23600","0.00298"
"614.84400","80.23654","0.00291"
"614.85000","80.23701","0.00283"
"614.85600","80.23755","0.00278"
"614.86200","80.23803","0.00274"
"614.86800","80.23857","0.00271"
"614.87400","80.23904","0.00269"
"614.88000","80.23959","0.00259"
"614.88600","80.24007","0.00247"
"614.89200","80.24055","0.00251"
"614.89800","80.24103","0.00257"
"614.90400","80.24156","0.00258"
"614.91000","80.24203","0.00255"
"614.91600","80.24252","0.00254"
"614.92200","80.24306","0.00250"
"614.92800","80.24354","0.00245"
"614.93400","80.24406","0.00246"
"614.94000","80.24454","0.00260"
"614.94600","80.24508","0.00271"
"614.95200","80.24557","0.00266"
"614.95800","80.24611","0.00256"
"614.96400","80.24658","0.00253"
"614.97000","80.24706","0.00263"
"614.97600","80.24760","0.00271"
"614.98200","80.24808","0.00265"
"614.98800","80.24856","0.00262"
"614.99400","80.24909","0.00251"
"615.00000","80.24957","0.00239"
"615.00600","80.25010","0.00237"
"615.01200","80.25058","0.00242"
"615.01800","80.25107","0.00241"
"615.02400","80.25154","0.00241"
"615.03000","80.25208","0.00245"
"615.03600","80.25256","0.00258"
"615.04200","80.25304","0.00270"
"615.04800","80.25357","0.00271"
"615.05400","80.25405","0.00269"
"615.06000","80.25453","0.00269"
"615.06600","80.25507","0.00266"
"615.07200","80.25555","0.00266"
"615.07800","80.25609","0.00271"
"615.08400","80.25657","0.00272"
"615.09000","80.25710","0.00278"
"615.09600","80.25758","0.00279"
"615.10200","80.25806","0.00271"
"615.10800","80.25859","0.00268"
"615.11400","80.25908","0.00271"
"615.12000","80.25955","0.00274"
"615.12600","80.26010","0.00269"
"615.13200","80.26057","0.00259"
"615.13800","80.26105","0.00247"
"615.14400","80.26159","0.00234"
"615.15000","80.26205","0.00229"
"615.15600","80.26254","0.00236"
"615.16200","80.26308","0.00234"
"615.16800","80.26356","0.00227"
"615.17400","80.26403","0.00222"
"615.18000","80.26457","0.00225"
"615.18600","80.26506","0.00228"
"615.19200","80.26553","0.00232"
"615.19800","80.26608","0.00238"
"615.20400","80.26655","0.00242"
"615.21000","80.26709","0.00242"
"615.21600","80.26757","0.00243"
"615.22200","80.26810","0.00249"
"615.22800","80.26858","0.00258"
"615.23400","80.26906","0.00264"
"615.24000","80.26961","0.00265"
"615.24600","80.27008","0.00262"
"615.25200","80.27061","0.00257"
"615.25800","80.27110","0.00258"
"615.26400","80.27157","0.00257"
"615.27000","80.27205","0.00256"
"615.27600","80.27259","0.00259"
"615.28200","80.27307","0.00254"
"615.28800","80.27354","0.00250"
"615.29400","80.27409","0.00251"
"615.30000","80.27457","0.00251"
"615.30600","80.27505","0.00250"
"615.31200","80.27552","0.00248"
"615.31800","80.27599","0.00242"
"615.32400","80.27654","0.00242"
"615.33000","80.27702","0.00252"
"615.33600","80.27749","0.00264"
"615.34200","80.27803","0.00277"
"615.34800","80.27851","0.00277"
"615.35400","80.27905","0.00273"
"615.36000","80.27953","0.00266"
"615.36600","80.28007","0.00259"
"615.37200","80.28053","0.00258"
"615.37800","80.28108","0.00254"
"615.38400","80.28156","0.00251"
"615.39000","80.28210","0.00252"
"615.39600","80.28258","0.00256"
"615.40200","80.28305","0.00263"
"615.40800","80.28359","0.00269"
"615.41400","80.28407","0.00266"
"615.42000","80.28455","0.00258"
"615.42600","80.28508","0.00250"
"615.43200","80.28556","0.00250"
"615.43800","80.28610","0.00261"
"615.44400","80.28658","0.00273"
"615.45000","80.28706","0.00275"
"615.45600","80.28760","0.00269"
"615.46200","80.28807","0.00262"
"615.46800","80.28854","0.00254"
"615.47400","80.28903","0.00262"
"615.48000","80.28957","0.00278"
"615.48600","80.29005","0.00287"
"615.49200","80.29059","0.00289"
"615.49800","80.29106","0.00279"
"615.50400","80.29160","0.00268"
"615.51000","80.29208","0.00259"
"615.51600","80.29261","0.00258"
"615.52200","80.29309","0.00271"
"615.52800","80.29357","0.00277"
"615.53400","80.29412","0.00271"
"615.54000","80.29459","0.00273"
"615.54600","80.29507","0.00279"
"615.55200","80.29555","0.00280"
"615.55800","80.29609","0.00279"
"615.56400","80.29656","0.00278"
"615.57000","80.29704","0.00270"
"615.57600","80.29758","0.00267"
"615.58200","80.29805","0.00268"
"615.58800","80.29860","0.00278"
"615.59400","80.29908","0.00284"
"615.60000","80.29961","0.00281"
"615.60600","80.30009","0.00278"
"615.61200","80.30057","0.00272"
"615.61800","80.30111","0.00267"
"615.62400","80.30158","0.00269"
"615.63000","80.30207","0.00270"
"615.63600","80.30260","0.00275"
"615.64200","80.30307","0.00283"
"615.64800","80.30363","0.00280"
"615.65400","80.30410","0.00279"
"615.66000","80.30463","0.00275"
"615.66600","80.30511","0.00266"
"615.67200","80.30560","0.00267"
"615.67800","80.30608","0.00272"
"615.68400","80.30661","0.00275"
"615.69000","80.30709","0.00279"
"615.69600","80.30756","0.00282"
"615.70200","80.30805","0.00275"
"615.70800","80.30859","0.00275"
"615.71400","80.30907","0.00273"
"615.72000","80.30954","0.00270"
"615.72600","80.31007","0.00273"
"615.73200","80.31062","0.00275"
"615.73800","80.31109","0.00280"
"615.74400","80.31163","0.00284"
"615.75000","80.31211","0.00279"
"615.75600","80.31258","0.00274"
"615.76200","80.31307","0.00271"
"615.76800","80.31354","0.00271"
"615.77400","80.31409","0.00274"
"615.78000","80.31456","0.00267"
"615.78600","80.31503","0.00257"
"615.79200","80.31551","0.00250"
"615.79800","80.31606","0.00243"
"615.80400","80.31653","0.00248"
"615.81000","80.31701","0.00260"
"615.81600","80.31755","0.00262"
"615.82200","80.31803","0.00274"
"615.82800","80.31851","0.00284"
"615.83400","80.31905","0.00285"
"615.84000","80.31953","0.00286"
"615.84600","80.32000","0.00280"
"615.85200","80.32054","0.00268"
"615.85800","80.32102","0.00266"
"615.86400","80.32150","0.00263"
"615.87000","80.32204","0.00272"
"615.87600","80.32252","0.00289"
"615.88200","80.32306","0.00299"
"615.88800","80.32352","0.00299"
"615.89400","80.32407","0.00294"
"615.90000","80.32455","0.00284"
"615.90600","80.32502","0.00277"
"615.91200","80.32557","0.00272"
"615.91800","80.32604","0.00276"
"615.92400","80.32652","0.00284"
"615.93000","80.32706","0.00289"
"615.93600","80.32754","0.00294"
"615.94200","80.32802","0.00298"
"615.94800","80.32855","0.00299"
"615.95400","80.32903","0.00299"
"615.96000","80.32951","0.00290"
"615.96600","80.33005","0.00277"
"615.97200","80.33053","0.00270"
"615.97800","80.33105","0.00267"
"615.98400","80.33154","0.00259"
"615.99000","80.33202","0.00260"
"615.99600","80.33257","0.00269"
"616.00200","80.33304","0.00278"
"616.00800","80.33357","0.00286"
"616.01400","80.33405","0.00294"
"616.02000","80.33459","0.00297"
"616.02600","80.33514","0.00297"
"616.03200","80.33560","0.00291"
"616.03800","80.33614","0.00296"
"616.04400","80.33662","0.00300"
"616.05000","80.33716","0.00296"
"616.05600","80.33765","0.00292"
"616.06200","80.33812","0.00287"
"616.06800","80.33865","0.00277"
"616.07400","80.33913","0.00279"
"616.08000","80.33961","0.00288"
"616.08600","80.34010","0.00293"
"616.09200","80.34057","0.00284"
"616.09800","80.34104","0.00269"
"616.10400","80.34158","0.00258"
"616.11000","80.34207","0.00257"
"616.11600","80.34254","0.00261"
"616.12200","80.34309","0.00273"
"616.12800","80.34356","0.00288"
"616.13400","80.34404","0.00295"
"616.14000","80.34457","0.00296"
"616.14600","80.34505","0.00293"
"616.15200","80.34554","0.00287"
"616.15800","80.34606","0.00281"
"616.16400","80.34661","0.00275"
"616.17000","80.34709","0.00280"
"616.17600","80.34756","0.00282"
"616.18200","80.34811","0.00281"
"616.18800","80.34858","0.00285"
"616.19400","80.34907","0.00292"
"616.20000","80.34960","0.00294"
"616.20600","80.35008","0.00295"
"616.21200","80.35056","0.00296"
"616.21800","80.35103","0.00288"
"616.22400","80.35158","0.00282"
"616.23000","80.35205","0.00277"
"616.23600","80.35253","0.00273"
"616.24200","80.35307","0.00273"
"616.24800","80.35355","0.00265"
"616.25400","80.35403","0.00262"
"616.26000","80.35455","0.00259"
"616.26600","80.35504","0.00253"
"616.27200","80.35551","0.00253"
"616.27800","80.35605","0.00254"
"616.28400","80.35653","0.00253"
"616.29000","80.35707","0.00252"
"616.29600","80.35755","0.00247"
"616.30200","80.35809","0.00240"
"616.30800","80.35857","0.00238"
"616.31400","80.35905","0.00237"
"616.32000","80.35959","0.00238"
"616.32600","80.36006","0.00249"
"616.33200","80.36054","0.00256"
"616.33800","80.36102","0.00267"
"616.34400","80.36150","0.00272"
"616.35000","80.36204","0.00271"
"616.35600","80.36251","0.00267"
"616.36200","80.36305","0.00263"
"616.36800","80.36353","0.00266"
"616.37400","80.36401","0.00276"
"616.38000","80.36454","0.00277"
"616.38600","80.36502","0.00279"
"616.39200","80.36550","0.00288"
"616.39800","80.36598","0.00293"
"616.40400","80.36652","0.00288"
"616.41000","80.36700","0.00284"
"616.41600","80.36748","0.00283"
"616.42200","80.36795","0.00291"
"616.42800","80.36849","0.00301"
"616.43400","80.36903","0.00303"
"616.44000","80.36950","0.00306"
"616.44600","80.37005","0.00301"
"616.45200","80.37052","0.00288"
"616.45800","80.37106","0.00278"
"616.46400","80.37154","0.00267"
"616.47000","80.37208","0.00266"
"616.47600","80.37255","0.00272"
"616.48200","80.37310","0.00274"
"616.48800","80.37358","0.00280"
"616.49400","80.37405","0.00282"
"616.50000","80.37459","0.00280"
"616.50600","80.37507","0.00279"
"616.51200","80.37560","0.00281"
"616.51800","80.37609","0.00272"
"616.52400","80.37663","0.00270"
"616.53000","80.37710","0.00262"
"616.53600","80.37758","0.00255"
"616.54200","80.37812","0.00265"
"616.54800","80.37859","0.00270"
"616.55400","80.37907","0.00277"
"616.56000","80.37955","0.00277"
"616.56600","80.38008","0.00270"
"616.57200","80.38058","0.00270"
"616.57800","80.38111","0.00272"
"616.58400","80.38158","0.00271"
"616.59000","80.38206","0.00280"
"616.59600","80.38260","0.00285"
"616.60200","80.38309","0.00280"
"616.60800","80.38356","0.00278"
"616.61400","80.38409","0.00277"
"616.62000","80.38457","0.00285"
"616.62600","80.38505","0.00287"
"616.63200","80.38559","0.00279"
"616.63800","80.38607","0.00279"
"616.64400","80.38655","0.00280"
"616.65000","80.38708","0.00281"
"616.65600","80.38757","0.00293"
"616.66200","80.38805","0.00296"
"616.66800","80.38857","0.00287"
"616.67400","80.38905","0.00279"
"616.68000","80.38953","0.00265"
"616.68600","80.39008","0.00261"
"616.69200","80.39056","0.00269"
"616.69800","80.39103","0.00277"
"616.70400","80.39157","0.00280"
"616.71000","80.39204","0.00282"
"616.71600","80.39252","0.00281"
"616.72200","80.39307","0.00284"
"616.72800","80.39355","0.00300"
"616.73400","80.39408","0.00313"
"616.74000","80.39456","0.00325"
"616.74600","80.39504","0.00327"
"616.75200","80.39557","0.00317"
"616.75800","80.39606","0.00313"
"616.76400","80.39653","0.00307"
"616.77000","80.39706","0.00309"
"616.77600","80.39754","0.00314"
"616.78200","80.39809","0.00307"
"616.78800","80.39856","0.00295"
"616.79400","80.39903","0.00289"
"616.80000","80.39959","0.00276"
"616.80600","80.40006","0.00266"
"616.81200","80.40054","0.00252"
"616.81800","80.40101","0.00236"
"616.82400","80.40156","0.00225"
"616.83000","80.40204","0.00218"
"616.83600","80.40251","0.00223"
"616.84200","80.40298","0.00232"
"616.84800","80.40353","0.00242"
"616.85400","80.40400","0.00247"
"616.86000","80.40455","0.00249"
"616.86600","80.40503","0.00245"
"616.87200","80.40556","0.00242"
"616.87800","80.40604","0.00246"
"616.88400","80.40658","0.00251"
"616.89000","80.40705","0.00257"
"616.89600","80.40753","0.00255"
"616.90200","80.40807","0.00253"
"616.90800","80.40855","0.00257"
"616.91400","80.40902","0.00258"
"616.92000","80.40957","0.00252"
"616.92600","80.41005","0.00243"
"616.93200","80.41052","0.00233"
"616.93800","80.41106","0.00234"
"616.94400","80.41154","0.00243"
"616.95000","80.41203","0.00251"
"616.95600","80.41256","0.00260"
"616.96200","80.41303","0.00263"
"616.96800","80.41351","0.00255"
"616.97400","80.41398","0.00259"
"616.98000","80.41447","0.00265"
"616.98600","80.41501","0.00274"
"616.99200","80.41549","0.00275"
"616.99800","80.41602","0.00274"
"617.00400","80.41651","0.00273"
"617.01000","80.41704","0.00276"
"617.01600","80.41751","0.00278"
"617.02200","80.41806","0.00286"
"617.02800","80.41853","0.00291"
"617.03400","80.41902","0.00293"
"617.04000","80.41956","0.00290"
"617.04600","80.42003","0.00280"
"617.05200","80.42051","0.00278"
"617.05800","80.42104","0.00276"
"617.06400","80.42153","0.00267"
"617.07000","80.42206","0.00253"
"617.07600","80.42255","0.00244"
"617.08200","80.42302","0.00239"
"617.08800","80.42355","0.00245"
"617.09400","80.42403","0.00253"
"617.10000","80.42458","0.00257"
"617.10600","80.42506","0.00260"
"617.11200","80.42552","0.00265"
"617.11800","80.42607","0.00266"
"617.12400","80.42655","0.00267"
"617.13000","80.42702","0.00270"
"617.13600","80.42757","0.00273"
"617.14200","80.42804","0.00282"
"617.14800","80.42853","0.00279"
"617.15400","80.42906","0.00281"
"617.16000","80.42954","0.00283"
"617.16600","80.43007","0.00276"
"617.17200","80.43055","0.00271"
"617.17800","80.43110","0.00262"
"617.18400","80.43156","0.00245"
"617.19000","80.43204","0.00238"
"617.19600","80.43259","0.00246"
"617.20200","80.43305","0.00254"
"617.20800","80.43355","0.00264"
"617.21400","80.43408","0.00272"
"617.22000","80.43456","0.00277"
"617.22600","80.43504","0.00287"
"617.23200","80.43558","0.00290"
"617.23800","80.43606","0.00286"
"617.24400","80.43654","0.00279"
"617.25000","80.43707","0.00267"
"617.25600","80.43755","0.00265"
"617.26200","80.43808","0.00271"
"617.26800","80.43856","0.00270"
"617.27400","80.43905","0.00272"
"617.28000","80.43958","0.00272"
"617.28600","80.44005","0.00279"
"617.29200","80.44061","0.00287"
"617.29800","80.44108","0.00282"
"617.30400","80.44162","0.00278"
"617.31000","80.44209","0.00288"
"617.31600","80.44262","0.00288"
"617.32200","80.44311","0.00286"
"617.32800","80.44359","0.00288"
"617.33400","80.44413","0.00287"
"617.34000","80.44460","0.00290"
"617.34600","80.44508","0.00294"
"617.35200","80.44556","0.00299"
"617.35800","80.44609","0.00304"
"617.36400","80.44657","0.00294"
"617.37000","80.44705","0.00287"
"617.37600","80.44753","0.00283"
"617.38200","80.44807","0.00278"
"617.38800","80.44855","0.00286"
"617.39400","80.44903","0.00293"
"617.40000","80.44951","0.00284"
"617.40600","80.45004","0.00276"
"617.41200","80.45052","0.00273"
"617.41800","80.45100","0.00278"
"617.42400","80.45148","0.00285"
"617.43000","80.45201","0.00284"
"617.43600","80.45249","0.00282"
"617.44200","80.45304","0.00279"
"617.44800","80.45351","0.00275"
"617.45400","80.45405","0.00276"
"617.46000","80.45453","0.00276"
"617.46600","80.45506","0.00268"
"617.47200","80.45555","0.00258"
"617.47800","80.45602","0.00252"
"617.48400","80.45656","0.00256"
"617.49000","80.45704","0.00274"
"617.49600","80.45753","0.00284"
"617.50200","80.45800","0.00285"
"617.50800","80.45853","0.00280"
"617.51400","80.45901","0.00275"
"617.52000","80.45949","0.00274"
"617.52600","80.46003","0.00280"
"617.53200","80.46050","0.00274"
"617.53800","80.46104","0.00266"
"617.54400","80.46152","0.00263"
"617.55000","80.46199","0.00257"
"617.55600","80.46255","0.00260"
"617.56200","80.46302","0.00265"
"617.56800","80.46356","0.00263"
"617.57400","80.46404","0.00263"
"617.58000","80.46456","0.00264"
"617.58600","80.46512","0.00263"
"617.59200","80.46559","0.00265"
"617.59800","80.46613","0.00262"
"617.60400","80.46661","0.00258"
"617.61000","80.46715","0.00256"
"617.61600","80.46762","0.00255"
"617.62200","80.46810","0.00264"
"617.62800","80.46864","0.00282"
"617.63400","80.46911","0.00290"
"617.64000","80.46960","0.00292"
"617.64600","80.47014","0.00287"
"617.65200","80.47060","0.00281"
"617.65800","80.47108","0.00278"
"617.66400","80.47163","0.00269"
"617.67000","80.47211","0.00261"
"617.67600","80.47259","0.00263"
"617.68200","80.47306","0.00263"
"617.68800","80.47360","0.00271"
"617.69400","80.47408","0.00269"
"617.70000","80.47456","0.00265"
"617.70600","80.47510","0.00268"
"617.71200","80.47558","0.00279"
"617.71800","80.47604","0.00284"
"617.72400","80.47659","0.00287"
"617.73000","80.47707","0.00289"
"617.73600","80.47760","0.00292"
"617.74200","80.47809","0.00295"
"617.74800","80.47862","0.00290"
