End date,"12/21/2016"
Specimen label,"24BG_95_run3"
Maximum Load,"0.04333",N

Time,Extension,Load
(s),(mm),(N)
"514.45200","61.71655","0.00704"
"514.45800","61.71709","0.00674"
"514.46400","61.71757","0.00669"
"514.47000","61.71811","0.00682"
"514.47600","61.71864","0.00694"
"514.48200","61.71912","0.00691"
"514.48800","61.71966","0.00677"
"514.49400","61.72014","0.00651"
"514.50000","61.72062","0.00636"
"514.50600","61.72109","0.00639"
"514.51200","61.72157","0.00665"
"514.51800","61.72211","0.00678"
"514.52400","61.72259","0.00673"
"514.53000","61.72307","0.00665"
"514.53600","61.72361","0.00659"
"514.54200","61.72408","0.00668"
"514.54800","61.72462","0.00687"
"514.55400","61.72510","0.00687"
"514.56000","61.72558","0.00673"
"514.56600","61.72612","0.00655"
"514.57200","61.72660","0.00654"
"514.57800","61.72713","0.00680"
"514.58400","61.72761","0.00704"
"514.59000","61.72815","0.00704"
"514.59600","61.72863","0.00689"
"514.60200","61.72917","0.00669"
"514.60800","61.72964","0.00664"
"514.61400","61.73018","0.00679"
"514.62000","61.73072","0.00688"
"514.62600","61.73120","0.00686"
"514.63200","61.73174","0.00671"
"514.63800","61.73221","0.00648"
"514.64400","61.73270","0.00652"
"514.65000","61.73317","0.00670"
"514.65600","61.73371","0.00682"
"514.66200","61.73419","0.00685"
"514.66800","61.73467","0.00671"
"514.67400","61.73515","0.00652"
"514.68000","61.73568","0.00650"
"514.68600","61.73616","0.00658"
"514.69200","61.73670","0.00666"
"514.69800","61.73718","0.00663"
"514.70400","61.73766","0.00645"
"514.71000","61.73819","0.00639"
"514.71600","61.73868","0.00653"
"514.72200","61.73921","0.00673"
"514.72800","61.73969","0.00689"
"514.73400","61.74017","0.00686"
"514.74000","61.74071","0.00661"
"514.74600","61.74119","0.00652"
"514.75200","61.74173","0.00661"
"514.75800","61.74220","0.00683"
"514.76400","61.74268","0.00703"
"514.77000","61.74322","0.00701"
"514.77600","61.74370","0.00684"
"514.78200","61.74423","0.00678"
"514.78800","61.74471","0.00684"
"514.79400","61.74519","0.00697"
"514.80000","61.74567","0.00707"
"514.80600","61.74620","0.00703"
"514.81200","61.74669","0.00695"
"514.81800","61.74717","0.00687"
"514.82400","61.74764","0.00691"
"514.83000","61.74812","0.00702"
"514.83600","61.74860","0.00696"
"514.84200","61.74914","0.00685"
"514.84800","61.74961","0.00677"
"514.85400","61.75010","0.00684"
"514.86000","61.75063","0.00692"
"514.86600","61.75111","0.00702"
"514.87200","61.75159","0.00704"
"514.87800","61.75212","0.00702"
"514.88400","61.75261","0.00697"
"514.89000","61.75315","0.00694"
"514.89600","61.75362","0.00707"
"514.90200","61.75415","0.00714"
"514.90800","61.75464","0.00710"
"514.91400","61.75518","0.00704"
"514.92000","61.75566","0.00694"
"514.92600","61.75613","0.00684"
"514.93200","61.75667","0.00686"
"514.93800","61.75715","0.00691"
"514.94400","61.75763","0.00701"
"514.95000","61.75811","0.00703"
"514.95600","61.75859","0.00701"
"514.96200","61.75906","0.00701"
"514.96800","61.75960","0.00702"
"514.97400","61.76008","0.00703"
"514.98000","61.76056","0.00709"
"514.98600","61.76110","0.00711"
"514.99200","61.76157","0.00709"
"514.99800","61.76205","0.00713"
"515.00400","61.76259","0.00718"
"515.01000","61.76307","0.00720"
"515.01600","61.76360","0.00715"
"515.02200","61.76408","0.00707"
"515.02800","61.76463","0.00705"
"515.03400","61.76516","0.00707"
"515.04000","61.76564","0.00708"
"515.04600","61.76617","0.00711"
"515.05200","61.76665","0.00707"
"515.05800","61.76719","0.00698"
"515.06400","61.76767","0.00688"
"515.07000","61.76821","0.00687"
"515.07600","61.76868","0.00694"
"515.08200","61.76917","0.00695"
"515.08800","61.76964","0.00696"
"515.09400","61.77019","0.00695"
"515.10000","61.77066","0.00692"
"515.10600","61.77114","0.00695"
"515.11200","61.77168","0.00712"
"515.11800","61.77215","0.00719"
"515.12400","61.77263","0.00716"
"515.13000","61.77317","0.00713"
"515.13600","61.77365","0.00705"
"515.14200","61.77413","0.00710"
"515.14800","61.77466","0.00725"
"515.15400","61.77515","0.00737"
"515.16000","61.77562","0.00741"
"515.16600","61.77616","0.00741"
"515.17200","61.77664","0.00743"
"515.17800","61.77718","0.00755"
"515.18400","61.77772","0.00766"
"515.19000","61.77819","0.00766"
"515.19600","61.77873","0.00767"
"515.20200","61.77921","0.00764"
"515.20800","61.77969","0.00756"
"515.21400","61.78023","0.00761"
"515.22000","61.78070","0.00772"
"515.22600","61.78118","0.00783"
"515.23200","61.78166","0.00789"
"515.23800","61.78220","0.00791"
"515.24400","61.78268","0.00797"
"515.25000","61.78316","0.00797"
"515.25600","61.78370","0.00800"
"515.26200","61.78417","0.00799"
"515.26800","61.78465","0.00793"
"515.27400","61.78519","0.00790"
"515.28000","61.78567","0.00796"
"515.28600","61.78614","0.00803"
"515.29200","61.78668","0.00809"
"515.29800","61.78716","0.00817"
"515.30400","61.78764","0.00820"
"515.31000","61.78818","0.00812"
"515.31600","61.78865","0.00800"
"515.32200","61.78920","0.00792"
"515.32800","61.78968","0.00790"
"515.33400","61.79015","0.00789"
"515.34000","61.79069","0.00778"
"515.34600","61.79117","0.00772"
"515.35200","61.79165","0.00766"
"515.35800","61.79213","0.00760"
"515.36400","61.79266","0.00772"
"515.37000","61.79314","0.00779"
"515.37600","61.79362","0.00776"
"515.38200","61.79416","0.00782"
"515.38800","61.79464","0.00795"
"515.39400","61.79512","0.00807"
"515.40000","61.79565","0.00813"
"515.40600","61.79613","0.00815"
"515.41200","61.79667","0.00816"
"515.41800","61.79715","0.00815"
"515.42400","61.79763","0.00812"
"515.43000","61.79810","0.00808"
"515.43600","61.79864","0.00804"
"515.44200","61.79912","0.00801"
"515.44800","61.79966","0.00796"
"515.45400","61.80014","0.00799"
"515.46000","61.80061","0.00813"
"515.46600","61.80115","0.00830"
"515.47200","61.80164","0.00840"
"515.47800","61.80211","0.00845"
"515.48400","61.80265","0.00839"
"515.49000","61.80312","0.00823"
"515.49600","61.80360","0.00808"
"515.50200","61.80408","0.00794"
"515.50800","61.80462","0.00785"
"515.51400","61.80510","0.00780"
"515.52000","61.80564","0.00771"
"515.52600","61.80612","0.00768"
"515.53200","61.80659","0.00774"
"515.53800","61.80713","0.00776"
"515.54400","61.80761","0.00777"
"515.55000","61.80815","0.00773"
"515.55600","61.80863","0.00761"
"515.56200","61.80910","0.00757"
"515.56800","61.80964","0.00757"
"515.57400","61.81012","0.00754"
"515.58000","61.81060","0.00752"
"515.58600","61.81114","0.00747"
"515.59200","61.81162","0.00739"
"515.59800","61.81216","0.00734"
"515.60400","61.81263","0.00718"
"515.61000","61.81311","0.00703"
"515.61600","61.81365","0.00692"
"515.62200","61.81413","0.00684"
"515.62800","61.81461","0.00684"
"515.63400","61.81514","0.00689"
"515.64000","61.81562","0.00695"
"515.64600","61.81610","0.00705"
"515.65200","61.81664","0.00710"
"515.65800","61.81712","0.00716"
"515.66400","61.81760","0.00725"
"515.67000","61.81814","0.00715"
"515.67600","61.81868","0.00701"
"515.68200","61.81915","0.00691"
"515.68800","61.81963","0.00675"
"515.69400","61.82017","0.00674"
"515.70000","61.82065","0.00680"
"515.70600","61.82119","0.00683"
"515.71200","61.82166","0.00691"
"515.71800","61.82214","0.00699"
"515.72400","61.82262","0.00698"
"515.73000","61.82316","0.00694"
"515.73600","61.82363","0.00691"
"515.74200","61.82411","0.00687"
"515.74800","61.82465","0.00689"
"515.75400","61.82513","0.00689"
"515.76000","61.82567","0.00681"
"515.76600","61.82615","0.00676"
"515.77200","61.82663","0.00671"
"515.77800","61.82716","0.00671"
"515.78400","61.82764","0.00669"
"515.79000","61.82812","0.00663"
"515.79600","61.82866","0.00665"
"515.80200","61.82914","0.00668"
"515.80800","61.82967","0.00665"
"515.81400","61.83015","0.00662"
"515.82000","61.83063","0.00656"
"515.82600","61.83117","0.00650"
"515.83200","61.83165","0.00645"
"515.83800","61.83218","0.00652"
"515.84400","61.83266","0.00666"
"515.85000","61.83315","0.00679"
"515.85600","61.83368","0.00686"
"515.86200","61.83416","0.00696"
"515.86800","61.83464","0.00702"
"515.87400","61.83512","0.00698"
"515.88000","61.83565","0.00698"
"515.88600","61.83613","0.00692"
"515.89200","61.83661","0.00684"
"515.89800","61.83714","0.00678"
"515.90400","61.83762","0.00672"
"515.91000","61.83810","0.00672"
"515.91600","61.83865","0.00674"
"515.92200","61.83912","0.00671"
"515.92800","61.83960","0.00676"
"515.93400","61.84008","0.00686"
"515.94000","61.84061","0.00694"
"515.94600","61.84109","0.00706"
"515.95200","61.84163","0.00705"
"515.95800","61.84211","0.00693"
"515.96400","61.84259","0.00688"
"515.97000","61.84313","0.00686"
"515.97600","61.84361","0.00682"
"515.98200","61.84414","0.00678"
"515.98800","61.84462","0.00675"
"515.99400","61.84510","0.00678"
"516.00000","61.84563","0.00684"
"516.00600","61.84612","0.00683"
"516.01200","61.84660","0.00686"
"516.01800","61.84713","0.00691"
"516.02400","61.84761","0.00688"
"516.03000","61.84809","0.00691"
"516.03600","61.84863","0.00693"
"516.04200","61.84910","0.00689"
"516.04800","61.84958","0.00687"
"516.05400","61.85012","0.00688"
"516.06000","61.85060","0.00693"
"516.06600","61.85108","0.00696"
"516.07200","61.85161","0.00694"
"516.07800","61.85209","0.00692"
"516.08400","61.85263","0.00689"
"516.09000","61.85312","0.00693"
"516.09600","61.85359","0.00705"
"516.10200","61.85413","0.00707"
"516.10800","61.85461","0.00711"
"516.11400","61.85514","0.00714"
"516.12000","61.85562","0.00716"
"516.12600","61.85616","0.00722"
"516.13200","61.85664","0.00727"
"516.13800","61.85712","0.00732"
"516.14400","61.85765","0.00738"
"516.15000","61.85813","0.00739"
"516.15600","61.85867","0.00726"
"516.16200","61.85915","0.00718"
"516.16800","61.85963","0.00713"
"516.17400","61.86016","0.00709"
"516.18000","61.86064","0.00708"
"516.18600","61.86112","0.00709"
"516.19200","61.86166","0.00714"
"516.19800","61.86214","0.00721"
"516.20400","61.86262","0.00729"
"516.21000","61.86316","0.00742"
"516.21600","61.86363","0.00754"
"516.22200","61.86417","0.00760"
"516.22800","61.86465","0.00769"
"516.23400","61.86513","0.00762"
"516.24000","61.86567","0.00759"
"516.24600","61.86614","0.00757"
"516.25200","61.86668","0.00756"
"516.25800","61.86716","0.00751"
"516.26400","61.86764","0.00745"
"516.27000","61.86818","0.00738"
"516.27600","61.86865","0.00733"
"516.28200","61.86914","0.00736"
"516.28800","61.86967","0.00732"
"516.29400","61.87015","0.00726"
"516.30000","61.87063","0.00724"
"516.30600","61.87117","0.00720"
"516.31200","61.87165","0.00722"
"516.31800","61.87218","0.00731"
"516.32400","61.87266","0.00739"
"516.33000","61.87320","0.00753"
"516.33600","61.87368","0.00770"
"516.34200","61.87416","0.00776"
"516.34800","61.87469","0.00781"
"516.35400","61.87517","0.00780"
"516.36000","61.87565","0.00774"
"516.36600","61.87619","0.00775"
"516.37200","61.87667","0.00769"
"516.37800","61.87715","0.00763"
"516.38400","61.87769","0.00757"
"516.39000","61.87816","0.00754"
"516.39600","61.87864","0.00761"
"516.40200","61.87918","0.00774"
"516.40800","61.87966","0.00782"
"516.41400","61.88013","0.00786"
"516.42000","61.88067","0.00787"
"516.42600","61.88115","0.00787"
"516.43200","61.88163","0.00790"
"516.43800","61.88217","0.00790"
"516.44400","61.88264","0.00791"
"516.45000","61.88313","0.00796"
"516.45600","61.88367","0.00789"
"516.46200","61.88414","0.00784"
"516.46800","61.88462","0.00777"
"516.47400","61.88515","0.00771"
"516.48000","61.88564","0.00777"
"516.48600","61.88612","0.00775"
"516.49200","61.88665","0.00768"
"516.49800","61.88713","0.00762"
"516.50400","61.88761","0.00758"
"516.51000","61.88809","0.00765"
"516.51600","61.88857","0.00774"
"516.52200","61.88910","0.00786"
"516.52800","61.88958","0.00806"
"516.53400","61.89006","0.00821"
"516.54000","61.89060","0.00822"
"516.54600","61.89108","0.00827"
"516.55200","61.89162","0.00838"
"516.55800","61.89209","0.00842"
"516.56400","61.89257","0.00847"
"516.57000","61.89305","0.00850"
"516.57600","61.89359","0.00845"
"516.58200","61.89407","0.00839"
"516.58800","61.89454","0.00837"
"516.59400","61.89508","0.00833"
"516.60000","61.89557","0.00833"
"516.60600","61.89610","0.00832"
"516.61200","61.89658","0.00824"
"516.61800","61.89711","0.00816"
"516.62400","61.89759","0.00810"
"516.63000","61.89814","0.00814"
"516.63600","61.89867","0.00816"
"516.64200","61.89915","0.00814"
"516.64800","61.89968","0.00816"
"516.65400","61.90017","0.00822"
"516.66000","61.90065","0.00828"
"516.66600","61.90112","0.00839"
"516.67200","61.90166","0.00837"
"516.67800","61.90214","0.00827"
"516.68400","61.90262","0.00817"
"516.69000","61.90315","0.00806"
"516.69600","61.90363","0.00798"
"516.70200","61.90417","0.00790"
"516.70800","61.90465","0.00786"
"516.71400","61.90513","0.00781"
"516.72000","61.90566","0.00777"
"516.72600","61.90615","0.00782"
"516.73200","61.90668","0.00787"
"516.73800","61.90716","0.00784"
"516.74400","61.90770","0.00778"
"516.75000","61.90818","0.00767"
"516.75600","61.90872","0.00750"
"516.76200","61.90919","0.00738"
"516.76800","61.90974","0.00733"
"516.77400","61.91021","0.00722"
"516.78000","61.91075","0.00711"
"516.78600","61.91123","0.00704"
"516.79200","61.91170","0.00708"
"516.79800","61.91218","0.00723"
"516.80400","61.91266","0.00731"
"516.81000","61.91320","0.00730"
"516.81600","61.91368","0.00729"
"516.82200","61.91416","0.00727"
"516.82800","61.91464","0.00731"
"516.83400","61.91511","0.00731"
"516.84000","61.91565","0.00725"
"516.84600","61.91613","0.00724"
"516.85200","61.91660","0.00723"
"516.85800","61.91715","0.00715"
"516.86400","61.91762","0.00715"
"516.87000","61.91816","0.00717"
"516.87600","61.91864","0.00719"
"516.88200","61.91912","0.00718"
"516.88800","61.91965","0.00711"
"516.89400","61.92014","0.00701"
"516.90000","61.92068","0.00694"
"516.90600","61.92115","0.00684"
"516.91200","61.92168","0.00681"
"516.91800","61.92216","0.00675"
"516.92400","61.92271","0.00671"
"516.93000","61.92319","0.00672"
"516.93600","61.92372","0.00676"
"516.94200","61.92420","0.00689"
"516.94800","61.92468","0.00699"
"516.95400","61.92516","0.00705"
"516.96000","61.92564","0.00704"
"516.96600","61.92617","0.00699"
"516.97200","61.92665","0.00693"
"516.97800","61.92713","0.00695"
"516.98400","61.92767","0.00702"
"516.99000","61.92815","0.00709"
"516.99600","61.92863","0.00709"
"517.00200","61.92916","0.00708"
"517.00800","61.92964","0.00701"
"517.01400","61.93012","0.00702"
"517.02000","61.93060","0.00705"
"517.02600","61.93113","0.00707"
"517.03200","61.93161","0.00703"
"517.03800","61.93215","0.00691"
"517.04400","61.93264","0.00683"
"517.05000","61.93317","0.00689"
"517.05600","61.93364","0.00692"
"517.06200","61.93412","0.00697"
"517.06800","61.93467","0.00701"
"517.07400","61.93515","0.00698"
"517.08000","61.93562","0.00699"
"517.08600","61.93610","0.00707"
"517.09200","61.93664","0.00707"
"517.09800","61.93711","0.00699"
"517.10400","61.93759","0.00688"
"517.11000","61.93807","0.00690"
"517.11600","61.93855","0.00698"
"517.12200","61.93909","0.00709"
"517.12800","61.93956","0.00725"
"517.13400","61.94005","0.00735"
"517.14000","61.94059","0.00731"
"517.14600","61.94107","0.00722"
"517.15200","61.94154","0.00717"
"517.15800","61.94208","0.00716"
"517.16400","61.94256","0.00714"
"517.17000","61.94309","0.00705"
"517.17600","61.94357","0.00702"
"517.18200","61.94411","0.00702"
"517.18800","61.94465","0.00709"
"517.19400","61.94513","0.00729"
"517.20000","61.94566","0.00747"
"517.20600","61.94614","0.00756"
"517.21200","61.94668","0.00758"
"517.21800","61.94716","0.00756"
"517.22400","61.94770","0.00751"
"517.23000","61.94817","0.00741"
"517.23600","61.94865","0.00727"
"517.24200","61.94919","0.00719"
"517.24800","61.94967","0.00720"
"517.25400","61.95015","0.00720"
"517.26000","61.95069","0.00719"
"517.26600","61.95117","0.00737"
"517.27200","61.95164","0.00753"
"517.27800","61.95218","0.00769"
"517.28400","61.95266","0.00785"
"517.29000","61.95314","0.00788"
"517.29600","61.95368","0.00782"
"517.30200","61.95415","0.00774"
"517.30800","61.95463","0.00775"
"517.31400","61.95517","0.00777"
"517.32000","61.95565","0.00777"
"517.32600","61.95619","0.00782"
"517.33200","61.95673","0.00795"
"517.33800","61.95720","0.00799"
"517.34400","61.95768","0.00793"
"517.35000","61.95823","0.00789"
"517.35600","61.95870","0.00785"
"517.36200","61.95918","0.00790"
"517.36800","61.95966","0.00789"
"517.37400","61.96019","0.00786"
"517.38000","61.96067","0.00787"
"517.38600","61.96115","0.00788"
"517.39200","61.96163","0.00786"
"517.39800","61.96217","0.00795"
"517.40400","61.96264","0.00799"
"517.41000","61.96313","0.00799"
"517.41600","61.96366","0.00793"
"517.42200","61.96414","0.00779"
"517.42800","61.96461","0.00766"
"517.43400","61.96516","0.00758"
"517.44000","61.96564","0.00747"
"517.44600","61.96611","0.00737"
"517.45200","61.96665","0.00731"
"517.45800","61.96713","0.00733"
"517.46400","61.96761","0.00748"
"517.47000","61.96815","0.00756"
"517.47600","61.96869","0.00767"
"517.48200","61.96916","0.00782"
"517.48800","61.96964","0.00786"
"517.49400","61.97018","0.00780"
"517.50000","61.97065","0.00775"
"517.50600","61.97120","0.00774"
"517.51200","61.97168","0.00779"
"517.51800","61.97215","0.00786"
"517.52400","61.97263","0.00786"
"517.53000","61.97311","0.00790"
"517.53600","61.97365","0.00795"
"517.54200","61.97412","0.00792"
"517.54800","61.97460","0.00793"
"517.55400","61.97514","0.00792"
"517.56000","61.97562","0.00801"
"517.56600","61.97610","0.00806"
"517.57200","61.97657","0.00809"
"517.57800","61.97712","0.00821"
"517.58400","61.97760","0.00827"
"517.59000","61.97813","0.00824"
"517.59600","61.97861","0.00824"
"517.60200","61.97909","0.00819"
"517.60800","61.97963","0.00811"
"517.61400","61.98011","0.00811"
"517.62000","61.98064","0.00811"
"517.62600","61.98112","0.00812"
"517.63200","61.98166","0.00806"
"517.63800","61.98214","0.00793"
"517.64400","61.98268","0.00780"
"517.65000","61.98315","0.00774"
"517.65600","61.98363","0.00769"
"517.66200","61.98411","0.00771"
"517.66800","61.98465","0.00780"
"517.67400","61.98512","0.00782"
"517.68000","61.98561","0.00782"
"517.68600","61.98608","0.00779"
"517.69200","61.98662","0.00772"
"517.69800","61.98710","0.00772"
"517.70400","61.98758","0.00766"
"517.71000","61.98812","0.00760"
"517.71600","61.98859","0.00756"
"517.72200","61.98913","0.00762"
"517.72800","61.98961","0.00775"
"517.73400","61.99009","0.00794"
"517.74000","61.99063","0.00804"
"517.74600","61.99110","0.00811"
"517.75200","61.99164","0.00815"
"517.75800","61.99212","0.00817"
"517.76400","61.99266","0.00822"
"517.77000","61.99314","0.00824"
"517.77600","61.99368","0.00823"
"517.78200","61.99416","0.00818"
"517.78800","61.99469","0.00810"
"517.79400","61.99517","0.00805"
"517.80000","61.99565","0.00804"
"517.80600","61.99613","0.00798"
"517.81200","61.99667","0.00791"
"517.81800","61.99714","0.00791"
"517.82400","61.99768","0.00792"
"517.83000","61.99816","0.00800"
"517.83600","61.99870","0.00805"
"517.84200","61.99918","0.00799"
"517.84800","61.99965","0.00788"
"517.85400","62.00019","0.00773"
"517.86000","62.00067","0.00765"
"517.86600","62.00115","0.00773"
"517.87200","62.00163","0.00775"
"517.87800","62.00217","0.00778"
"517.88400","62.00265","0.00785"
"517.89000","62.00312","0.00790"
"517.89600","62.00366","0.00796"
"517.90200","62.00420","0.00797"
"517.90800","62.00468","0.00794"
"517.91400","62.00522","0.00796"
"517.92000","62.00569","0.00790"
"517.92600","62.00623","0.00779"
"517.93200","62.00671","0.00770"
"517.93800","62.00719","0.00762"
"517.94400","62.00772","0.00753"
"517.95000","62.00820","0.00748"
"517.95600","62.00869","0.00741"
"517.96200","62.00916","0.00739"
"517.96800","62.00970","0.00743"
"517.97400","62.01018","0.00748"
"517.98000","62.01066","0.00750"
"517.98600","62.01120","0.00741"
"517.99200","62.01167","0.00726"
"517.99800","62.01215","0.00712"
"518.00400","62.01269","0.00700"
"518.01000","62.01316","0.00701"
"518.01600","62.01365","0.00717"
"518.02200","62.01413","0.00726"
"518.02800","62.01466","0.00732"
"518.03400","62.01514","0.00731"
"518.04000","62.01568","0.00729"
"518.04600","62.01616","0.00730"
"518.05200","62.01670","0.00725"
"518.05800","62.01718","0.00715"
"518.06400","62.01771","0.00709"
"518.07000","62.01819","0.00708"
"518.07600","62.01867","0.00708"
"518.08200","62.01921","0.00704"
"518.08800","62.01968","0.00706"
"518.09400","62.02016","0.00707"
"518.10000","62.02065","0.00703"
"518.10600","62.02112","0.00697"
"518.11200","62.02165","0.00698"
"518.11800","62.02213","0.00702"
"518.12400","62.02261","0.00702"
"518.13000","62.02316","0.00705"
"518.13600","62.02363","0.00704"
"518.14200","62.02417","0.00705"
"518.14800","62.02465","0.00713"
"518.15400","62.02512","0.00717"
"518.16000","62.02560","0.00725"
"518.16600","62.02614","0.00732"
"518.17200","62.02662","0.00728"
"518.17800","62.02710","0.00721"
"518.18400","62.02763","0.00720"
"518.19000","62.02811","0.00716"
"518.19600","62.02859","0.00710"
"518.20200","62.02913","0.00705"
"518.20800","62.02961","0.00705"
"518.21400","62.03015","0.00699"
"518.22000","62.03063","0.00699"
"518.22600","62.03111","0.00704"
"518.23200","62.03164","0.00713"
"518.23800","62.03212","0.00716"
"518.24400","62.03260","0.00718"
"518.25000","62.03314","0.00721"
"518.25600","62.03361","0.00720"
"518.26200","62.03409","0.00717"
"518.26800","62.03463","0.00720"
"518.27400","62.03511","0.00725"
"518.28000","62.03565","0.00728"
"518.28600","62.03612","0.00728"
"518.29200","62.03666","0.00737"
"518.29800","62.03714","0.00753"
"518.30400","62.03762","0.00762"
"518.31000","62.03816","0.00768"
"518.31600","62.03864","0.00762"
"518.32200","62.03912","0.00752"
"518.32800","62.03965","0.00751"
"518.33400","62.04013","0.00752"
"518.34000","62.04067","0.00750"
"518.34600","62.04115","0.00755"
"518.35200","62.04169","0.00760"
"518.35800","62.04217","0.00759"
"518.36400","62.04270","0.00763"
"518.37000","62.04318","0.00765"
"518.37600","62.04372","0.00769"
"518.38200","62.04420","0.00768"
"518.38800","62.04468","0.00758"
"518.39400","62.04516","0.00752"
"518.40000","62.04569","0.00745"
"518.40600","62.04617","0.00739"
"518.41200","62.04665","0.00749"
"518.41800","62.04719","0.00768"
"518.42400","62.04767","0.00789"
"518.43000","62.04814","0.00797"
"518.43600","62.04862","0.00795"
"518.44200","62.04916","0.00799"
"518.44800","62.04964","0.00804"
"518.45400","62.05018","0.00802"
"518.46000","62.05066","0.00804"
"518.46600","62.05114","0.00813"
"518.47200","62.05167","0.00810"
"518.47800","62.05215","0.00799"
"518.48400","62.05268","0.00799"
"518.49000","62.05317","0.00799"
"518.49600","62.05371","0.00801"
"518.50200","62.05418","0.00805"
"518.50800","62.05466","0.00808"
"518.51400","62.05514","0.00812"
"518.52000","62.05568","0.00816"
"518.52600","62.05615","0.00818"
"518.53200","62.05663","0.00823"
"518.53800","62.05717","0.00827"
"518.54400","62.05765","0.00821"
"518.55000","62.05813","0.00816"
"518.55600","62.05867","0.00812"
"518.56200","62.05915","0.00812"
"518.56800","62.05963","0.00812"
"518.57400","62.06016","0.00813"
"518.58000","62.06064","0.00822"
"518.58600","62.06112","0.00826"
"518.59200","62.06166","0.00827"
"518.59800","62.06214","0.00829"
"518.60400","62.06261","0.00820"
"518.61000","62.06315","0.00808"
"518.61600","62.06363","0.00795"
"518.62200","62.06417","0.00791"
"518.62800","62.06464","0.00795"
"518.63400","62.06519","0.00797"
"518.64000","62.06567","0.00797"
"518.64600","62.06614","0.00803"
"518.65200","62.06662","0.00807"
"518.65800","62.06715","0.00810"
"518.66400","62.06764","0.00819"
"518.67000","62.06811","0.00829"
"518.67600","62.06859","0.00836"
"518.68200","62.06913","0.00842"
"518.68800","62.06961","0.00843"
"518.69400","62.07015","0.00836"
"518.70000","62.07062","0.00831"
"518.70600","62.07110","0.00824"
"518.71200","62.07164","0.00816"
"518.71800","62.07212","0.00810"
"518.72400","62.07260","0.00805"
"518.73000","62.07308","0.00807"
"518.73600","62.07362","0.00814"
"518.74200","62.07410","0.00820"
"518.74800","62.07457","0.00826"
"518.75400","62.07511","0.00826"
"518.76000","62.07559","0.00824"
"518.76600","62.07613","0.00820"
"518.77200","62.07666","0.00820"
"518.77800","62.07714","0.00821"
"518.78400","62.07762","0.00821"
"518.79000","62.07816","0.00807"
"518.79600","62.07870","0.00798"
"518.80200","62.07917","0.00777"
"518.80800","62.07965","0.00760"
"518.81400","62.08014","0.00750"
"518.82000","62.08067","0.00747"
"518.82600","62.08115","0.00751"
"518.83200","62.08163","0.00764"
"518.83800","62.08217","0.00772"
"518.84400","62.08264","0.00780"
"518.85000","62.08312","0.00793"
"518.85600","62.08366","0.00794"
"518.86200","62.08414","0.00794"
"518.86800","62.08461","0.00801"
"518.87400","62.08515","0.00804"
"518.88000","62.08563","0.00808"
"518.88600","62.08617","0.00808"
"518.89200","62.08665","0.00800"
"518.89800","62.08713","0.00798"
"518.90400","62.08766","0.00797"
"518.91000","62.08820","0.00797"
"518.91600","62.08868","0.00797"
"518.92200","62.08922","0.00786"
"518.92800","62.08969","0.00768"
"518.93400","62.09023","0.00745"
"518.94000","62.09072","0.00733"
"518.94600","62.09119","0.00735"
"518.95200","62.09173","0.00736"
"518.95800","62.09221","0.00739"
"518.96400","62.09269","0.00745"
"518.97000","62.09317","0.00746"
"518.97600","62.09364","0.00752"
"518.98200","62.09418","0.00762"
"518.98800","62.09466","0.00765"
"518.99400","62.09513","0.00762"
"519.00000","62.09568","0.00764"
"519.00600","62.09616","0.00768"
"519.01200","62.09664","0.00764"
"519.01800","62.09717","0.00760"
"519.02400","62.09765","0.00767"
"519.03000","62.09819","0.00782"
"519.03600","62.09867","0.00793"
"519.04200","62.09914","0.00794"
"519.04800","62.09968","0.00803"
"519.05400","62.10022","0.00802"
"519.06000","62.10070","0.00791"
"519.06600","62.10124","0.00782"
"519.07200","62.10172","0.00774"
"519.07800","62.10219","0.00769"
"519.08400","62.10268","0.00768"
"519.09000","62.10321","0.00768"
"519.09600","62.10369","0.00765"
"519.10200","62.10416","0.00759"
"519.10800","62.10471","0.00749"
"519.11400","62.10519","0.00743"
"519.12000","62.10566","0.00740"
"519.12600","62.10614","0.00747"
"519.13200","62.10662","0.00759"
"519.13800","62.10715","0.00765"
"519.14400","62.10764","0.00768"
"519.15000","62.10812","0.00756"
"519.15600","62.10860","0.00749"
"519.16200","62.10913","0.00752"
"519.16800","62.10960","0.00753"
"519.17400","62.11009","0.00749"
"519.18000","62.11063","0.00746"
"519.18600","62.11110","0.00734"
"519.19200","62.11164","0.00725"
"519.19800","62.11212","0.00721"
"519.20400","62.11266","0.00720"
"519.21000","62.11314","0.00723"
"519.21600","62.11367","0.00729"
"519.22200","62.11415","0.00728"
"519.22800","62.11464","0.00732"
"519.23400","62.11517","0.00736"
"519.24000","62.11564","0.00740"
"519.24600","62.11612","0.00748"
"519.25200","62.11666","0.00752"
"519.25800","62.11715","0.00755"
"519.26400","62.11762","0.00752"
"519.27000","62.11810","0.00752"
"519.27600","62.11864","0.00756"
"519.28200","62.11911","0.00762"
"519.28800","62.11959","0.00762"
"519.29400","62.12007","0.00760"
"519.30000","62.12061","0.00765"
"519.30600","62.12109","0.00767"
"519.31200","62.12156","0.00768"
"519.31800","62.12210","0.00756"
"519.32400","62.12258","0.00745"
"519.33000","62.12312","0.00747"
"519.33600","62.12360","0.00749"
"519.34200","62.12414","0.00750"
"519.34800","62.12462","0.00755"
"519.35400","62.12515","0.00752"
"519.36000","62.12563","0.00753"
