End date,"12/21/2016"
Specimen label,"23DGG_81"
Maximum Load,"0.23561",N

Time,Extension,Load
(s),(mm),(N)
"68.02200","5.66871","0.00590"
"68.02800","5.66924","0.00590"
"68.03400","5.66972","0.00587"
"68.04000","5.67020","0.00584"
"68.04600","5.67074","0.00583"
"68.05200","5.67122","0.00583"
"68.05800","5.67169","0.00570"
"68.06400","5.67223","0.00555"
"68.07000","5.67271","0.00551"
"68.07600","5.67319","0.00544"
"68.08200","5.67367","0.00546"
"68.08800","5.67421","0.00550"
"68.09400","5.67468","0.00550"
"68.10000","5.67516","0.00555"
"68.10600","5.67570","0.00564"
"68.11200","5.67618","0.00567"
"68.11800","5.67672","0.00576"
"68.12400","5.67720","0.00579"
"68.13000","5.67773","0.00574"
"68.13600","5.67821","0.00565"
"68.14200","5.67875","0.00554"
"68.14800","5.67923","0.00554"
"68.15400","5.67971","0.00556"
"68.16000","5.68019","0.00562"
"68.16600","5.68072","0.00570"
"68.17200","5.68120","0.00572"
"68.17800","5.68168","0.00564"
"68.18400","5.68216","0.00560"
"68.19000","5.68270","0.00555"
"68.19600","5.68317","0.00548"
"68.20200","5.68365","0.00549"
"68.20800","5.68419","0.00548"
"68.21400","5.68467","0.00553"
"68.22000","5.68515","0.00564"
"68.22600","5.68563","0.00580"
"68.23200","5.68616","0.00594"
"68.23800","5.68664","0.00606"
"68.24400","5.68712","0.00613"
"68.25000","5.68766","0.00610"
"68.25600","5.68814","0.00603"
"68.26200","5.68867","0.00592"
"68.26800","5.68915","0.00580"
"68.27400","5.68969","0.00569"
"68.28000","5.69017","0.00563"
"68.28600","5.69071","0.00564"
"68.29200","5.69119","0.00563"
"68.29800","5.69172","0.00565"
"68.30400","5.69220","0.00566"
"68.31000","5.69268","0.00564"
"68.31600","5.69322","0.00556"
"68.32200","5.69370","0.00544"
"68.32800","5.69418","0.00538"
"68.33400","5.69465","0.00545"
"68.34000","5.69519","0.00556"
"68.34600","5.69567","0.00565"
"68.35200","5.69621","0.00575"
"68.35800","5.69669","0.00574"
"68.36400","5.69717","0.00567"
"68.37000","5.69770","0.00565"
"68.37600","5.69818","0.00576"
"68.38200","5.69872","0.00593"
"68.38800","5.69920","0.00601"
"68.39400","5.69968","0.00605"
"68.40000","5.70021","0.00610"
"68.40600","5.70075","0.00612"
"68.41200","5.70123","0.00615"
"68.41800","5.70177","0.00611"
"68.42400","5.70225","0.00605"
"68.43000","5.70279","0.00594"
"68.43600","5.70326","0.00573"
"68.44200","5.70374","0.00559"
"68.44800","5.70428","0.00555"
"68.45400","5.70476","0.00556"
"68.46000","5.70524","0.00562"
"68.46600","5.70572","0.00574"
"68.47200","5.70625","0.00577"
"68.47800","5.70673","0.00576"
"68.48400","5.70721","0.00581"
"68.49000","5.70769","0.00583"
"68.49600","5.70817","0.00580"
"68.50200","5.70870","0.00581"
"68.50800","5.70918","0.00577"
"68.51400","5.70972","0.00577"
"68.52000","5.71020","0.00581"
"68.52600","5.71068","0.00579"
"68.53200","5.71122","0.00583"
"68.53800","5.71169","0.00584"
"68.54400","5.71223","0.00579"
"68.55000","5.71271","0.00576"
"68.55600","5.71325","0.00579"
"68.56200","5.71373","0.00583"
"68.56800","5.71427","0.00584"
"68.57400","5.71474","0.00577"
"68.58000","5.71528","0.00572"
"68.58600","5.71576","0.00571"
"68.59200","5.71624","0.00573"
"68.59800","5.71672","0.00577"
"68.60400","5.71725","0.00581"
"68.61000","5.71773","0.00585"
"68.61600","5.71821","0.00587"
"68.62200","5.71869","0.00578"
"68.62800","5.71917","0.00575"
"68.63400","5.71971","0.00584"
"68.64000","5.72018","0.00590"
"68.64600","5.72066","0.00583"
"68.65200","5.72114","0.00577"
"68.65800","5.72168","0.00571"
"68.66400","5.72216","0.00562"
"68.67000","5.72270","0.00559"
"68.67600","5.72317","0.00551"
"68.68200","5.72371","0.00547"
"68.68800","5.72419","0.00555"
"68.69400","5.72467","0.00566"
"68.70000","5.72521","0.00573"
"68.70600","5.72569","0.00581"
"68.71200","5.72622","0.00586"
"68.71800","5.72670","0.00590"
"68.72400","5.72718","0.00591"
"68.73000","5.72766","0.00594"
"68.73600","5.72820","0.00607"
"68.74200","5.72867","0.00617"
"68.74800","5.72915","0.00625"
"68.75400","5.72969","0.00628"
"68.76000","5.73017","0.00625"
"68.76600","5.73065","0.00618"
"68.77200","5.73113","0.00609"
"68.77800","5.73166","0.00606"
"68.78400","5.73214","0.00606"
"68.79000","5.73262","0.00603"
"68.79600","5.73310","0.00593"
"68.80200","5.73364","0.00588"
"68.80800","5.73412","0.00577"
"68.81400","5.73459","0.00572"
"68.82000","5.73513","0.00575"
"68.82600","5.73561","0.00571"
"68.83200","5.73615","0.00572"
"68.83800","5.73663","0.00571"
"68.84400","5.73716","0.00567"
"68.85000","5.73770","0.00569"
"68.85600","5.73818","0.00573"
"68.86200","5.73872","0.00576"
"68.86800","5.73920","0.00583"
"68.87400","5.73968","0.00584"
"68.88000","5.74021","0.00583"
"68.88600","5.74069","0.00586"
"68.89200","5.74117","0.00588"
"68.89800","5.74171","0.00587"
"68.90400","5.74219","0.00593"
"68.91000","5.74267","0.00600"
"68.91600","5.74320","0.00607"
"68.92200","5.74368","0.00610"
"68.92800","5.74422","0.00609"
"68.93400","5.74470","0.00614"
"68.94000","5.74518","0.00618"
"68.94600","5.74571","0.00615"
"68.95200","5.74619","0.00610"
"68.95800","5.74673","0.00603"
"68.96400","5.74721","0.00594"
"68.97000","5.74769","0.00584"
"68.97600","5.74823","0.00577"
"68.98200","5.74870","0.00577"
"68.98800","5.74924","0.00575"
"68.99400","5.74972","0.00577"
"69.00000","5.75020","0.00575"
"69.00600","5.75074","0.00570"
"69.01200","5.75122","0.00567"
"69.01800","5.75169","0.00567"
"69.02400","5.75223","0.00564"
"69.03000","5.75271","0.00562"
"69.03600","5.75319","0.00566"
"69.04200","5.75367","0.00565"
"69.04800","5.75420","0.00560"
"69.05400","5.75468","0.00557"
"69.06000","5.75516","0.00561"
"69.06600","5.75570","0.00568"
"69.07200","5.75618","0.00574"
"69.07800","5.75672","0.00583"
"69.08400","5.75719","0.00595"
"69.09000","5.75767","0.00593"
"69.09600","5.75821","0.00589"
"69.10200","5.75869","0.00592"
"69.10800","5.75923","0.00593"
"69.11400","5.75971","0.00600"
"69.12000","5.76018","0.00605"
"69.12600","5.76072","0.00615"
"69.13200","5.76120","0.00625"
"69.13800","5.76174","0.00638"
"69.14400","5.76222","0.00649"
"69.15000","5.76269","0.00660"
"69.15600","5.76323","0.00661"
"69.16200","5.76371","0.00650"
"69.16800","5.76419","0.00646"
"69.17400","5.76473","0.00637"
"69.18000","5.76521","0.00623"
"69.18600","5.76568","0.00608"
"69.19200","5.76622","0.00594"
"69.19800","5.76670","0.00584"
"69.20400","5.76718","0.00576"
"69.21000","5.76772","0.00570"
"69.21600","5.76820","0.00567"
"69.22200","5.76867","0.00563"
"69.22800","5.76915","0.00561"
"69.23400","5.76969","0.00572"
"69.24000","5.77017","0.00580"
"69.24600","5.77065","0.00581"
"69.25200","5.77118","0.00582"
"69.25800","5.77166","0.00587"
"69.26400","5.77214","0.00591"
"69.27000","5.77268","0.00592"
"69.27600","5.77316","0.00593"
"69.28200","5.77370","0.00603"
"69.28800","5.77417","0.00609"
"69.29400","5.77465","0.00602"
"69.30000","5.77519","0.00602"
"69.30600","5.77567","0.00596"
"69.31200","5.77615","0.00594"
"69.31800","5.77669","0.00596"
"69.32400","5.77716","0.00587"
"69.33000","5.77764","0.00576"
"69.33600","5.77812","0.00578"
"69.34200","5.77866","0.00575"
"69.34800","5.77914","0.00571"
"69.35400","5.77968","0.00570"
"69.36000","5.78015","0.00566"
"69.36600","5.78063","0.00572"
"69.37200","5.78111","0.00583"
"69.37800","5.78165","0.00587"
"69.38400","5.78213","0.00589"
"69.39000","5.78266","0.00591"
"69.39600","5.78314","0.00592"
"69.40200","5.78368","0.00601"
"69.40800","5.78416","0.00605"
"69.41400","5.78470","0.00606"
"69.42000","5.78518","0.00606"
"69.42600","5.78571","0.00598"
"69.43200","5.78619","0.00597"
"69.43800","5.78667","0.00604"
"69.44400","5.78721","0.00605"
"69.45000","5.78769","0.00608"
"69.45600","5.78817","0.00606"
"69.46200","5.78870","0.00602"
"69.46800","5.78918","0.00603"
"69.47400","5.78972","0.00600"
"69.48000","5.79020","0.00591"
"69.48600","5.79074","0.00591"
"69.49200","5.79121","0.00584"
"69.49800","5.79175","0.00575"
"69.50400","5.79223","0.00574"
"69.51000","5.79271","0.00580"
"69.51600","5.79325","0.00590"
"69.52200","5.79373","0.00595"
"69.52800","5.79420","0.00594"
"69.53400","5.79474","0.00593"
"69.54000","5.79522","0.00589"
"69.54600","5.79570","0.00583"
"69.55200","5.79624","0.00590"
"69.55800","5.79672","0.00597"
"69.56400","5.79719","0.00603"
"69.57000","5.79773","0.00611"
"69.57600","5.79821","0.00612"
"69.58200","5.79869","0.00611"
"69.58800","5.79923","0.00603"
"69.59400","5.79970","0.00592"
"69.60000","5.80018","0.00582"
"69.60600","5.80072","0.00570"
"69.61200","5.80120","0.00565"
"69.61800","5.80168","0.00576"
"69.62400","5.80222","0.00588"
"69.63000","5.80269","0.00593"
"69.63600","5.80323","0.00600"
"69.64200","5.80371","0.00604"
"69.64800","5.80419","0.00603"
"69.65400","5.80473","0.00601"
"69.66000","5.80520","0.00597"
"69.66600","5.80574","0.00598"
"69.67200","5.80622","0.00597"
"69.67800","5.80670","0.00591"
"69.68400","5.80724","0.00595"
"69.69000","5.80772","0.00601"
"69.69600","5.80825","0.00612"
"69.70200","5.80873","0.00630"
"69.70800","5.80927","0.00638"
"69.71400","5.80975","0.00637"
"69.72000","5.81029","0.00625"
"69.72600","5.81077","0.00607"
"69.73200","5.81124","0.00598"
"69.73800","5.81178","0.00594"
"69.74400","5.81226","0.00595"
"69.75000","5.81274","0.00596"
"69.75600","5.81322","0.00590"
"69.76200","5.81369","0.00589"
"69.76800","5.81423","0.00593"
"69.77400","5.81471","0.00594"
"69.78000","5.81519","0.00597"
"69.78600","5.81567","0.00604"
"69.79200","5.81621","0.00608"
"69.79800","5.81668","0.00608"
"69.80400","5.81716","0.00605"
"69.81000","5.81770","0.00602"
"69.81600","5.81818","0.00602"
"69.82200","5.81866","0.00601"
"69.82800","5.81920","0.00591"
"69.83400","5.81967","0.00593"
"69.84000","5.82015","0.00601"
"69.84600","5.82069","0.00604"
"69.85200","5.82117","0.00603"
"69.85800","5.82165","0.00604"
"69.86400","5.82219","0.00605"
"69.87000","5.82266","0.00613"
"69.87600","5.82314","0.00617"
"69.88200","5.82362","0.00619"
"69.88800","5.82410","0.00613"
"69.89400","5.82464","0.00598"
"69.90000","5.82511","0.00587"
"69.90600","5.82559","0.00581"
"69.91200","5.82613","0.00583"
"69.91800","5.82661","0.00608"
"69.92400","5.82709","0.00631"
"69.93000","5.82763","0.00643"
"69.93600","5.82810","0.00647"
"69.94200","5.82864","0.00636"
"69.94800","5.82912","0.00628"
"69.95400","5.82966","0.00623"
"69.96000","5.83014","0.00618"
"69.96600","5.83068","0.00614"
"69.97200","5.83121","0.00611"
"69.97800","5.83169","0.00610"
"69.98400","5.83223","0.00611"
"69.99000","5.83271","0.00609"
"69.99600","5.83325","0.00610"
"70.00200","5.83372","0.00614"
"70.00800","5.83426","0.00617"
"70.01400","5.83474","0.00619"
"70.02000","5.83528","0.00620"
"70.02600","5.83576","0.00623"
"70.03200","5.83624","0.00623"
"70.03800","5.83671","0.00615"
"70.04400","5.83725","0.00612"
"70.05000","5.83773","0.00607"
"70.05600","5.83821","0.00599"
"70.06200","5.83875","0.00595"
"70.06800","5.83923","0.00599"
"70.07400","5.83970","0.00597"
"70.08000","5.84024","0.00597"
"70.08600","5.84072","0.00601"
"70.09200","5.84120","0.00609"
"70.09800","5.84174","0.00617"
"70.10400","5.84222","0.00618"
"70.11000","5.84275","0.00616"
"70.11600","5.84323","0.00609"
"70.12200","5.84377","0.00600"
"70.12800","5.84425","0.00592"
"70.13400","5.84479","0.00591"
"70.14000","5.84526","0.00590"
"70.14600","5.84574","0.00587"
"70.15200","5.84628","0.00590"
"70.15800","5.84676","0.00589"
"70.16400","5.84724","0.00595"
"70.17000","5.84771","0.00611"
"70.17600","5.84819","0.00612"
"70.18200","5.84873","0.00609"
"70.18800","5.84921","0.00600"
"70.19400","5.84969","0.00592"
"70.20000","5.85023","0.00590"
"70.20600","5.85070","0.00585"
"70.21200","5.85118","0.00582"
"70.21800","5.85172","0.00584"
"70.22400","5.85220","0.00582"
"70.23000","5.85268","0.00584"
"70.23600","5.85322","0.00586"
"70.24200","5.85369","0.00594"
"70.24800","5.85417","0.00603"
"70.25400","5.85471","0.00606"
"70.26000","5.85519","0.00608"
"70.26600","5.85573","0.00609"
"70.27200","5.85621","0.00602"
"70.27800","5.85674","0.00596"
"70.28400","5.85722","0.00599"
"70.29000","5.85776","0.00597"
"70.29600","5.85824","0.00593"
"70.30200","5.85872","0.00592"
"70.30800","5.85920","0.00585"
"70.31400","5.85967","0.00581"
"70.32000","5.86021","0.00588"
"70.32600","5.86069","0.00596"
"70.33200","5.86117","0.00604"
"70.33800","5.86171","0.00612"
"70.34400","5.86218","0.00611"
"70.35000","5.86272","0.00606"
"70.35600","5.86320","0.00599"
"70.36200","5.86368","0.00597"
"70.36800","5.86422","0.00591"
"70.37400","5.86470","0.00585"
"70.38000","5.86517","0.00582"
"70.38600","5.86565","0.00595"
"70.39200","5.86619","0.00617"
"70.39800","5.86667","0.00632"
"70.40400","5.86715","0.00640"
"70.41000","5.86769","0.00641"
"70.41600","5.86816","0.00641"
"70.42200","5.86864","0.00632"
"70.42800","5.86918","0.00626"
"70.43400","5.86966","0.00626"
"70.44000","5.87014","0.00623"
"70.44600","5.87067","0.00615"
"70.45200","5.87115","0.00611"
"70.45800","5.87163","0.00607"
"70.46400","5.87217","0.00605"
"70.47000","5.87265","0.00601"
"70.47600","5.87313","0.00594"
"70.48200","5.87366","0.00593"
"70.48800","5.87414","0.00593"
"70.49400","5.87468","0.00589"
"70.50000","5.87516","0.00594"
"70.50600","5.87570","0.00602"
"70.51200","5.87617","0.00614"
"70.51800","5.87665","0.00624"
"70.52400","5.87719","0.00627"
"70.53000","5.87767","0.00632"
"70.53600","5.87821","0.00642"
"70.54200","5.87869","0.00643"
"70.54800","5.87916","0.00644"
"70.55400","5.87970","0.00643"
"70.56000","5.88018","0.00631"
"70.56600","5.88066","0.00631"
"70.57200","5.88120","0.00626"
"70.57800","5.88168","0.00618"
"70.58400","5.88221","0.00609"
"70.59000","5.88269","0.00595"
"70.59600","5.88323","0.00589"
"70.60200","5.88371","0.00593"
"70.60800","5.88425","0.00600"
"70.61400","5.88472","0.00599"
"70.62000","5.88526","0.00608"
"70.62600","5.88574","0.00614"
"70.63200","5.88628","0.00619"
"70.63800","5.88676","0.00626"
"70.64400","5.88724","0.00637"
"70.65000","5.88777","0.00646"
"70.65600","5.88825","0.00645"
"70.66200","5.88873","0.00643"
"70.66800","5.88927","0.00646"
"70.67400","5.88975","0.00650"
"70.68000","5.89029","0.00656"
"70.68600","5.89076","0.00662"
"70.69200","5.89124","0.00657"
"70.69800","5.89178","0.00649"
"70.70400","5.89226","0.00645"
"70.71000","5.89274","0.00645"
"70.71600","5.89322","0.00647"
"70.72200","5.89375","0.00640"
"70.72800","5.89423","0.00633"
"70.73400","5.89471","0.00635"
"70.74000","5.89519","0.00633"
"70.74600","5.89573","0.00620"
"70.75200","5.89620","0.00623"
"70.75800","5.89674","0.00629"
"70.76400","5.89722","0.00630"
"70.77000","5.89770","0.00625"
"70.77600","5.89824","0.00614"
"70.78200","5.89872","0.00613"
"70.78800","5.89919","0.00611"
"70.79400","5.89973","0.00608"
"70.80000","5.90021","0.00610"
"70.80600","5.90069","0.00615"
"70.81200","5.90117","0.00623"
"70.81800","5.90170","0.00637"
"70.82400","5.90218","0.00638"
"70.83000","5.90266","0.00631"
"70.83600","5.90320","0.00623"
"70.84200","5.90368","0.00615"
"70.84800","5.90416","0.00605"
"70.85400","5.90469","0.00595"
"70.86000","5.90517","0.00586"
"70.86600","5.90565","0.00591"
"70.87200","5.90619","0.00600"
"70.87800","5.90667","0.00600"
"70.88400","5.90715","0.00604"
"70.89000","5.90768","0.00604"
"70.89600","5.90816","0.00600"
"70.90200","5.90864","0.00612"
"70.90800","5.90918","0.00622"
"70.91400","5.90966","0.00627"
"70.92000","5.91020","0.00620"
"70.92600","5.91067","0.00612"
"70.93200","5.91115","0.00617"
"70.93800","5.91169","0.00625"
"70.94400","5.91217","0.00629"
"70.95000","5.91265","0.00637"
"70.95600","5.91313","0.00641"
"70.96200","5.91366","0.00639"
"70.96800","5.91414","0.00639"
"70.97400","5.91462","0.00638"
"70.98000","5.91510","0.00639"
"70.98600","5.91564","0.00643"
"70.99200","5.91617","0.00641"
"70.99800","5.91665","0.00639"
"71.00400","5.91713","0.00631"
"71.01000","5.91767","0.00620"
"71.01600","5.91815","0.00612"
"71.02200","5.91869","0.00606"
"71.02800","5.91916","0.00597"
"71.03400","5.91964","0.00589"
"71.04000","5.92018","0.00579"
"71.04600","5.92066","0.00574"
"71.05200","5.92120","0.00581"
"71.05800","5.92167","0.00593"
"71.06400","5.92221","0.00608"
"71.07000","5.92269","0.00628"
"71.07600","5.92317","0.00632"
"71.08200","5.92371","0.00635"
"71.08800","5.92419","0.00643"
"71.09400","5.92472","0.00651"
"71.10000","5.92520","0.00658"
"71.10600","5.92568","0.00660"
"71.11200","5.92616","0.00653"
"71.11800","5.92670","0.00650"
"71.12400","5.92718","0.00640"
"71.13000","5.92771","0.00643"
"71.13600","5.92819","0.00654"
"71.14200","5.92873","0.00658"
"71.14800","5.92921","0.00667"
"71.15400","5.92969","0.00667"
"71.16000","5.93022","0.00660"
"71.16600","5.93070","0.00663"
"71.17200","5.93118","0.00664"
"71.17800","5.93172","0.00658"
"71.18400","5.93220","0.00646"
"71.19000","5.93268","0.00631"
"71.19600","5.93321","0.00623"
"71.20200","5.93369","0.00630"
"71.20800","5.93423","0.00637"
"71.21400","5.93471","0.00643"
"71.22000","5.93519","0.00645"
"71.22600","5.93573","0.00642"
"71.23200","5.93620","0.00647"
"71.23800","5.93674","0.00653"
"71.24400","5.93722","0.00652"
"71.25000","5.93770","0.00650"
"71.25600","5.93824","0.00647"
"71.26200","5.93872","0.00648"
"71.26800","5.93919","0.00653"
"71.27400","5.93973","0.00645"
"71.28000","5.94021","0.00632"
"71.28600","5.94075","0.00622"
"71.29200","5.94123","0.00616"
"71.29800","5.94176","0.00611"
"71.30400","5.94224","0.00613"
"71.31000","5.94272","0.00623"
"71.31600","5.94320","0.00635"
"71.32200","5.94368","0.00638"
"71.32800","5.94422","0.00633"
"71.33400","5.94469","0.00636"
"71.34000","5.94517","0.00639"
"71.34600","5.94571","0.00638"
"71.35200","5.94619","0.00638"
"71.35800","5.94667","0.00642"
"71.36400","5.94720","0.00644"
"71.37000","5.94768","0.00633"
"71.37600","5.94816","0.00622"
"71.38200","5.94870","0.00624"
"71.38800","5.94918","0.00628"
"71.39400","5.94966","0.00624"
"71.40000","5.95019","0.00622"
"71.40600","5.95067","0.00625"
"71.41200","5.95115","0.00623"
"71.41800","5.95169","0.00617"
"71.42400","5.95217","0.00609"
"71.43000","5.95271","0.00615"
"71.43600","5.95318","0.00627"
"71.44200","5.95372","0.00628"
"71.44800","5.95420","0.00636"
"71.45400","5.95468","0.00640"
"71.46000","5.95522","0.00635"
"71.46600","5.95570","0.00634"
"71.47200","5.95617","0.00638"
"71.47800","5.95665","0.00635"
"71.48400","5.95719","0.00632"
"71.49000","5.95767","0.00627"
"71.49600","5.95815","0.00622"
"71.50200","5.95863","0.00621"
"71.50800","5.95916","0.00612"
"71.51400","5.95964","0.00614"
"71.52000","5.96012","0.00625"
"71.52600","5.96066","0.00634"
"71.53200","5.96114","0.00650"
"71.53800","5.96161","0.00661"
"71.54400","5.96215","0.00660"
"71.55000","5.96263","0.00660"
"71.55600","5.96317","0.00667"
"71.56200","5.96371","0.00673"
"71.56800","5.96419","0.00679"
"71.57400","5.96472","0.00681"
"71.58000","5.96520","0.00678"
"71.58600","5.96568","0.00672"
"71.59200","5.96622","0.00654"
"71.59800","5.96670","0.00648"
"71.60400","5.96717","0.00655"
"71.61000","5.96765","0.00660"
"71.61600","5.96819","0.00663"
"71.62200","5.96867","0.00658"
"71.62800","5.96921","0.00651"
"71.63400","5.96969","0.00652"
"71.64000","5.97016","0.00652"
"71.64600","5.97070","0.00649"
"71.65200","5.97118","0.00646"
"71.65800","5.97172","0.00644"
"71.66400","5.97220","0.00647"
"71.67000","5.97267","0.00654"
"71.67600","5.97321","0.00658"
"71.68200","5.97369","0.00658"
"71.68800","5.97423","0.00665"
"71.69400","5.97471","0.00664"
"71.70000","5.97525","0.00668"
"71.70600","5.97572","0.00674"
"71.71200","5.97626","0.00680"
"71.71800","5.97674","0.00681"
"71.72400","5.97728","0.00680"
"71.73000","5.97776","0.00676"
"71.73600","5.97824","0.00674"
"71.74200","5.97877","0.00674"
"71.74800","5.97925","0.00677"
"71.75400","5.97973","0.00678"
"71.76000","5.98021","0.00670"
"71.76600","5.98075","0.00662"
"71.77200","5.98123","0.00652"
"71.77800","5.98170","0.00651"
"71.78400","5.98224","0.00655"
"71.79000","5.98272","0.00651"
"71.79600","5.98320","0.00660"
"71.80200","5.98374","0.00671"
"71.80800","5.98422","0.00677"
"71.81400","5.98469","0.00680"
