End date,"12/21/2016"
Specimen label,"24BG_95_run2"
"110.97600","16.75602","0.01105"
"110.98200","16.75649","0.01106"
"110.98800","16.75703","0.01104"
"110.99400","16.75751","0.01099"
"111.00000","16.75799","0.01097"
"111.00600","16.75853","0.01092"
"111.01200","16.75901","0.01101"
"111.01800","16.75949","0.01114"
"111.02400","16.76002","0.01118"
"111.03000","16.76050","0.01119"
"111.03600","16.76104","0.01120"
"111.04200","16.76152","0.01118"
"111.04800","16.76200","0.01113"
"111.05400","16.76254","0.01102"
"111.06000","16.76301","0.01093"
"111.06600","16.76355","0.01085"
"111.07200","16.76403","0.01076"
"111.07800","16.76451","0.01070"
"111.08400","16.76505","0.01071"
"111.09000","16.76552","0.01076"
"111.09600","16.76600","0.01073"
"111.10200","16.76654","0.01065"
"111.10800","16.76702","0.01067"
"111.11400","16.76750","0.01077"
"111.12000","16.76803","0.01090"
"111.12600","16.76851","0.01108"
"111.13200","16.76899","0.01119"
"111.13800","16.76953","0.01109"
"111.14400","16.77001","0.01102"
"111.15000","16.77048","0.01097"
"111.15600","16.77102","0.01096"
"111.16200","16.77150","0.01100"
"111.16800","16.77204","0.01097"
"111.17400","16.77252","0.01089"
"111.18000","16.77300","0.01085"
"111.18600","16.77353","0.01074"
"111.19200","16.77401","0.01071"
"111.19800","16.77449","0.01071"
"111.20400","16.77497","0.01061"
"111.21000","16.77551","0.01058"
"111.21600","16.77599","0.01066"
"111.22200","16.77646","0.01082"
"111.22800","16.77700","0.01102"
"111.23400","16.77748","0.01116"
"111.24000","16.77802","0.01118"
"111.24600","16.77850","0.01118"
"111.25200","16.77898","0.01102"
"111.25800","16.77951","0.01097"
"111.26400","16.77999","0.01095"
"111.27000","16.78047","0.01091"
"111.27600","16.78101","0.01094"
"111.28200","16.78149","0.01095"
"111.28800","16.78197","0.01092"
"111.29400","16.78250","0.01102"
"111.30000","16.78298","0.01111"
"111.30600","16.78346","0.01110"
"111.31200","16.78400","0.01110"
"111.31800","16.78448","0.01106"
"111.32400","16.78502","0.01097"
"111.33000","16.78549","0.01089"
"111.33600","16.78597","0.01084"
"111.34200","16.78651","0.01083"
"111.34800","16.78699","0.01089"
"111.35400","16.78747","0.01085"
"111.36000","16.78794","0.01085"
"111.36600","16.78848","0.01100"
"111.37200","16.78896","0.01106"
"111.37800","16.78950","0.01108"
"111.38400","16.78998","0.01101"
"111.39000","16.79051","0.01092"
"111.39600","16.79099","0.01091"
"111.40200","16.79153","0.01089"
"111.40800","16.79201","0.01086"
"111.41400","16.79255","0.01088"
"111.42000","16.79303","0.01086"
"111.42600","16.79356","0.01092"
"111.43200","16.79404","0.01106"
"111.43800","16.79458","0.01109"
"111.44400","16.79506","0.01115"
"111.45000","16.79560","0.01120"
"111.45600","16.79607","0.01118"
"111.46200","16.79655","0.01115"
"111.46800","16.79709","0.01113"
"111.47400","16.79757","0.01113"
"111.48000","16.79805","0.01124"
"111.48600","16.79859","0.01118"
"111.49200","16.79906","0.01103"
"111.49800","16.79954","0.01097"
"111.50400","16.80002","0.01090"
"111.51000","16.80050","0.01086"
"111.51600","16.80098","0.01079"
"111.52200","16.80152","0.01065"
"111.52800","16.80199","0.01058"
"111.53400","16.80253","0.01058"
"111.54000","16.80301","0.01071"
"111.54600","16.80355","0.01086"
"111.55200","16.80403","0.01095"
"111.55800","16.80457","0.01099"
"111.56400","16.80504","0.01107"
"111.57000","16.80552","0.01102"
"111.57600","16.80606","0.01097"
"111.58200","16.80654","0.01108"
"111.58800","16.80702","0.01117"
"111.59400","16.80750","0.01117"
"111.60000","16.80803","0.01116"
"111.60600","16.80851","0.01109"
"111.61200","16.80899","0.01101"
"111.61800","16.80953","0.01099"
"111.62400","16.81001","0.01091"
"111.63000","16.81048","0.01089"
"111.63600","16.81096","0.01087"
"111.64200","16.81144","0.01083"
"111.64800","16.81198","0.01090"
"111.65400","16.81246","0.01094"
"111.66000","16.81293","0.01101"
"111.66600","16.81347","0.01100"
"111.67200","16.81395","0.01093"
"111.67800","16.81449","0.01086"
"111.68400","16.81497","0.01083"
"111.69000","16.81551","0.01083"
"111.69600","16.81604","0.01092"
"111.70200","16.81652","0.01087"
"111.70800","16.81700","0.01080"
"111.71400","16.81754","0.01082"
"111.72000","16.81802","0.01091"
"111.72600","16.81856","0.01108"
"111.73200","16.81903","0.01128"
"111.73800","16.81951","0.01141"
"111.74400","16.81999","0.01144"
"111.75000","16.82047","0.01133"
"111.75600","16.82101","0.01119"
"111.76200","16.82149","0.01115"
"111.76800","16.82196","0.01115"
"111.77400","16.82250","0.01112"
"111.78000","16.82298","0.01107"
"111.78600","16.82346","0.01097"
"111.79200","16.82394","0.01103"
"111.79800","16.82447","0.01114"
"111.80400","16.82495","0.01123"
"111.81000","16.82543","0.01127"
"111.81600","16.82597","0.01123"
"111.82200","16.82645","0.01110"
"111.82800","16.82693","0.01102"
"111.83400","16.82747","0.01101"
"111.84000","16.82794","0.01102"
"111.84600","16.82848","0.01103"
"111.85200","16.82896","0.01094"
"111.85800","16.82950","0.01078"
"111.86400","16.82998","0.01072"
"111.87000","16.83045","0.01072"
"111.87600","16.83093","0.01077"
"111.88200","16.83147","0.01088"
"111.88800","16.83195","0.01097"
"111.89400","16.83243","0.01104"
"111.90000","16.83297","0.01109"
"111.90600","16.83344","0.01113"
"111.91200","16.83392","0.01115"
"111.91800","16.83446","0.01107"
"111.92400","16.83494","0.01095"
"111.93000","16.83548","0.01097"
"111.93600","16.83596","0.01098"
"111.94200","16.83643","0.01098"
"111.94800","16.83697","0.01102"
"111.95400","16.83745","0.01109"
"111.96000","16.83799","0.01112"
"111.96600","16.83847","0.01114"
"111.97200","16.83900","0.01113"
"111.97800","16.83948","0.01122"
"111.98400","16.84002","0.01125"
"111.99000","16.84050","0.01122"
"111.99600","16.84104","0.01124"
"112.00200","16.84152","0.01112"
"112.00800","16.84200","0.01102"
"112.01400","16.84253","0.01100"
"112.02000","16.84301","0.01100"
"112.02600","16.84349","0.01099"
"112.03200","16.84403","0.01106"
"112.03800","16.84451","0.01108"
"112.04400","16.84498","0.01111"
"112.05000","16.84546","0.01107"
"112.05600","16.84600","0.01102"
"112.06200","16.84648","0.01105"
"112.06800","16.84696","0.01109"
"112.07400","16.84749","0.01106"
"112.08000","16.84797","0.01116"
"112.08600","16.84845","0.01120"
"112.09200","16.84899","0.01120"
"112.09800","16.84947","0.01119"
"112.10400","16.84995","0.01110"
"112.11000","16.85048","0.01102"
"112.11600","16.85096","0.01090"
"112.12200","16.85150","0.01087"
"112.12800","16.85198","0.01093"
"112.13400","16.85252","0.01090"
"112.14000","16.85299","0.01082"
"112.14600","16.85353","0.01083"
"112.15200","16.85401","0.01085"
"112.15800","16.85449","0.01087"
"112.16400","16.85497","0.01095"
"112.17000","16.85545","0.01100"
"112.17600","16.85599","0.01103"
"112.18200","16.85646","0.01112"
"112.18800","16.85694","0.01114"
"112.19400","16.85748","0.01119"
"112.20000","16.85796","0.01122"
"112.20600","16.85844","0.01115"
"112.21200","16.85897","0.01106"
"112.21800","16.85945","0.01101"
"112.22400","16.85993","0.01098"
"112.23000","16.86047","0.01103"
"112.23600","16.86095","0.01102"
"112.24200","16.86143","0.01095"
"112.24800","16.86196","0.01092"
"112.25400","16.86244","0.01092"
"112.26000","16.86298","0.01094"
"112.26600","16.86346","0.01102"
"112.27200","16.86400","0.01114"
"112.27800","16.86448","0.01131"
"112.28400","16.86501","0.01137"
"112.29000","16.86549","0.01139"
"112.29600","16.86597","0.01142"
"112.30200","16.86651","0.01137"
"112.30800","16.86699","0.01131"
"112.31400","16.86746","0.01127"
"112.32000","16.86794","0.01114"
"112.32600","16.86848","0.01101"
"112.33200","16.86896","0.01100"
"112.33800","16.86950","0.01098"
"112.34400","16.86998","0.01102"
"112.35000","16.87045","0.01104"
"112.35600","16.87093","0.01100"
"112.36200","16.87147","0.01104"
"112.36800","16.87195","0.01106"
"112.37400","16.87243","0.01111"
"112.38000","16.87291","0.01128"
"112.38600","16.87344","0.01126"
"112.39200","16.87392","0.01118"
"112.39800","16.87446","0.01119"
"112.40400","16.87494","0.01122"
"112.41000","16.87547","0.01131"
"112.41600","16.87595","0.01135"
"112.42200","16.87649","0.01138"
"112.42800","16.87697","0.01143"
"112.43400","16.87751","0.01138"
"112.44000","16.87799","0.01131"
"112.44600","16.87847","0.01125"
"112.45200","16.87894","0.01118"
"112.45800","16.87948","0.01107"
"112.46400","16.87996","0.01103"
"112.47000","16.88044","0.01105"
"112.47600","16.88098","0.01104"
"112.48200","16.88145","0.01112"
"112.48800","16.88199","0.01123"
"112.49400","16.88247","0.01132"
"112.50000","16.88295","0.01139"
"112.50600","16.88349","0.01147"
"112.51200","16.88397","0.01161"
"112.51800","16.88450","0.01166"
"112.52400","16.88498","0.01158"
"112.53000","16.88546","0.01151"
"112.53600","16.88600","0.01141"
"112.54200","16.88648","0.01125"
"112.54800","16.88701","0.01116"
"112.55400","16.88749","0.01113"
"112.56000","16.88803","0.01110"
"112.56600","16.88857","0.01102"
"112.57200","16.88905","0.01092"
"112.57800","16.88959","0.01087"
"112.58400","16.89006","0.01086"
"112.59000","16.89054","0.01084"
"112.59600","16.89102","0.01092"
"112.60200","16.89150","0.01096"
"112.60800","16.89204","0.01100"
"112.61400","16.89252","0.01103"
"112.62000","16.89299","0.01102"
"112.62600","16.89353","0.01102"
"112.63200","16.89401","0.01101"
"112.63800","16.89449","0.01091"
"112.64400","16.89503","0.01077"
"112.65000","16.89550","0.01075"
"112.65600","16.89598","0.01074"
"112.66200","16.89652","0.01082"
"112.66800","16.89700","0.01081"
"112.67400","16.89754","0.01061"
"112.68000","16.89802","0.01049"
"112.68600","16.89849","0.01041"
"112.69200","16.89903","0.01047"
"112.69800","16.89951","0.01062"
"112.70400","16.90005","0.01088"
"112.71000","16.90053","0.01111"
"112.71600","16.90101","0.01124"
"112.72200","16.90148","0.01119"
"112.72800","16.90202","0.01126"
"112.73400","16.90250","0.01133"
"112.74000","16.90298","0.01134"
"112.74600","16.90346","0.01131"
"112.75200","16.90400","0.01120"
"112.75800","16.90447","0.01115"
"112.76400","16.90495","0.01111"
"112.77000","16.90543","0.01115"
"112.77600","16.90597","0.01116"
"112.78200","16.90645","0.01114"
"112.78800","16.90693","0.01101"
"112.79400","16.90746","0.01095"
"112.80000","16.90794","0.01094"
"112.80600","16.90848","0.01091"
"112.81200","16.90896","0.01097"
"112.81800","16.90944","0.01101"
"112.82400","16.90997","0.01100"
"112.83000","16.91045","0.01106"
"112.83600","16.91099","0.01111"
"112.84200","16.91153","0.01111"
"112.84800","16.91201","0.01110"
"112.85400","16.91249","0.01102"
"112.86000","16.91302","0.01096"
"112.86600","16.91350","0.01095"
"112.87200","16.91398","0.01089"
"112.87800","16.91446","0.01085"
"112.88400","16.91494","0.01079"
"112.89000","16.91548","0.01077"
"112.89600","16.91595","0.01093"
"112.90200","16.91643","0.01114"
"112.90800","16.91697","0.01128"
"112.91400","16.91745","0.01148"
"112.92000","16.91793","0.01157"
"112.92600","16.91840","0.01166"
"112.93200","16.91894","0.01170"
"112.93800","16.91942","0.01171"
"112.94400","16.91996","0.01168"
"112.95000","16.92044","0.01165"
"112.95600","16.92092","0.01159"
"112.96200","16.92145","0.01147"
"112.96800","16.92199","0.01141"
"112.97400","16.92247","0.01128"
"112.98000","16.92301","0.01113"
"112.98600","16.92349","0.01106"
"112.99200","16.92402","0.01105"
"112.99800","16.92450","0.01108"
"113.00400","16.92504","0.01116"
"113.01000","16.92552","0.01121"
"113.01600","16.92600","0.01120"
"113.02200","16.92648","0.01117"
"113.02800","16.92702","0.01115"
"113.03400","16.92749","0.01114"
"113.04000","16.92797","0.01105"
"113.04600","16.92845","0.01104"
"113.05200","16.92899","0.01099"
"113.05800","16.92947","0.01095"
"113.06400","16.92994","0.01104"
"113.07000","16.93048","0.01109"
"113.07600","16.93096","0.01107"
"113.08200","16.93150","0.01109"
"113.08800","16.93198","0.01114"
"113.09400","16.93246","0.01125"
"113.10000","16.93299","0.01128"
"113.10600","16.93347","0.01118"
"113.11200","16.93401","0.01116"
"113.11800","16.93449","0.01126"
"113.12400","16.93503","0.01135"
"113.13000","16.93556","0.01141"
"113.13600","16.93604","0.01151"
"113.14200","16.93652","0.01145"
"113.14800","16.93706","0.01135"
"113.15400","16.93754","0.01131"
"113.16000","16.93808","0.01128"
"113.16600","16.93855","0.01121"
"113.17200","16.93903","0.01115"
"113.17800","16.93951","0.01116"
"113.18400","16.94005","0.01124"
"113.19000","16.94053","0.01125"
"113.19600","16.94101","0.01135"
"113.20200","16.94154","0.01142"
"113.20800","16.94202","0.01148"
"113.21400","16.94250","0.01148"
"113.22000","16.94304","0.01147"
"113.22600","16.94352","0.01143"
"113.23200","16.94399","0.01145"
"113.23800","16.94453","0.01145"
"113.24400","16.94501","0.01141"
"113.25000","16.94555","0.01134"
"113.25600","16.94603","0.01119"
"113.26200","16.94651","0.01112"
"113.26800","16.94704","0.01111"
"113.27400","16.94752","0.01104"
"113.28000","16.94806","0.01104"
"113.28600","16.94854","0.01103"
"113.29200","16.94902","0.01108"
"113.29800","16.94950","0.01117"
"113.30400","16.95003","0.01117"
"113.31000","16.95051","0.01122"
"113.31600","16.95099","0.01123"
"113.32200","16.95153","0.01120"
"113.32800","16.95201","0.01122"
"113.33400","16.95248","0.01120"
"113.34000","16.95296","0.01113"
"113.34600","16.95344","0.01115"
"113.35200","16.95398","0.01120"
"113.35800","16.95446","0.01115"
"113.36400","16.95494","0.01107"
"113.37000","16.95542","0.01096"
"113.37600","16.95595","0.01094"
"113.38200","16.95643","0.01095"
"113.38800","16.95691","0.01091"
"113.39400","16.95745","0.01088"
"113.40000","16.95793","0.01086"
"113.40600","16.95846","0.01086"
"113.41200","16.95894","0.01099"
"113.41800","16.95948","0.01104"
"113.42400","16.95996","0.01094"
"113.43000","16.96050","0.01099"
"113.43600","16.96098","0.01111"
"113.44200","16.96145","0.01119"
"113.44800","16.96199","0.01130"
"113.45400","16.96247","0.01130"
"113.46000","16.96295","0.01125"
"113.46600","16.96349","0.01126"
"113.47200","16.96396","0.01129"
"113.47800","16.96444","0.01129"
"113.48400","16.96492","0.01122"
"113.49000","16.96546","0.01111"
"113.49600","16.96594","0.01106"
"113.50200","16.96642","0.01102"
"113.50800","16.96695","0.01103"
"113.51400","16.96743","0.01110"
"113.52000","16.96797","0.01110"
"113.52600","16.96845","0.01102"
"113.53200","16.96899","0.01090"
"113.53800","16.96947","0.01080"
"113.54400","16.97000","0.01078"
"113.55000","16.97048","0.01086"
"113.55600","16.97102","0.01093"
"113.56200","16.97150","0.01105"
"113.56800","16.97203","0.01109"
"113.57400","16.97251","0.01109"
"113.58000","16.97299","0.01114"
"113.58600","16.97353","0.01118"
"113.59200","16.97401","0.01123"
"113.59800","16.97455","0.01128"
"113.60400","16.97503","0.01122"
"113.61000","16.97550","0.01116"
"113.61600","16.97604","0.01114"
"113.62200","16.97652","0.01114"
"113.62800","16.97700","0.01113"
"113.63400","16.97754","0.01105"
"113.64000","16.97801","0.01086"
"113.64600","16.97849","0.01081"
"113.65200","16.97897","0.01084"
"113.65800","16.97945","0.01090"
"113.66400","16.97999","0.01099"
"113.67000","16.98046","0.01113"
"113.67600","16.98094","0.01121"
"113.68200","16.98148","0.01126"
"113.68800","16.98196","0.01126"
"113.69400","16.98250","0.01128"
"113.70000","16.98298","0.01129"
"113.70600","16.98352","0.01127"
"113.71200","16.98399","0.01129"
"113.71800","16.98453","0.01137"
"113.72400","16.98501","0.01139"
"113.73000","16.98549","0.01138"
"113.73600","16.98597","0.01137"
"113.74200","16.98644","0.01126"
"113.74800","16.98698","0.01118"
"113.75400","16.98746","0.01105"
"113.76000","16.98794","0.01095"
"113.76600","16.98848","0.01100"
"113.77200","16.98896","0.01101"
"113.77800","16.98949","0.01104"
"113.78400","16.98997","0.01105"
"113.79000","16.99051","0.01100"
"113.79600","16.99099","0.01099"
"113.80200","16.99147","0.01103"
"113.80800","16.99201","0.01108"
"113.81400","16.99248","0.01117"
"113.82000","16.99296","0.01117"
"113.82600","16.99350","0.01118"
"113.83200","16.99398","0.01117"
"113.83800","16.99446","0.01121"
"113.84400","16.99500","0.01118"
"113.85000","16.99553","0.01119"
"113.85600","16.99601","0.01113"
"113.86200","16.99655","0.01117"
"113.86800","16.99703","0.01121"
"113.87400","16.99751","0.01120"
"113.88000","16.99804","0.01125"
"113.88600","16.99852","0.01130"
"113.89200","16.99900","0.01131"
"113.89800","16.99948","0.01127"
"113.90400","16.99996","0.01113"
"113.91000","17.00044","0.01099"
"113.91600","17.00097","0.01095"
"113.92200","17.00145","0.01091"
"113.92800","17.00193","0.01088"
"113.93400","17.00247","0.01093"
"113.94000","17.00295","0.01093"
"113.94600","17.00343","0.01101"
"113.95200","17.00396","0.01106"
"113.95800","17.00444","0.01105"
"113.96400","17.00492","0.01111"
"113.97000","17.00540","0.01119"
"113.97600","17.00594","0.01120"
"113.98200","17.00642","0.01130"
"113.98800","17.00689","0.01132"
"113.99400","17.00743","0.01126"
"114.00000","17.00797","0.01119"
"114.00600","17.00845","0.01114"
"114.01200","17.00893","0.01115"
"114.01800","17.00946","0.01112"
"114.02400","17.00994","0.01102"
"114.03000","17.01042","0.01092"
"114.03600","17.01090","0.01083"
"114.04200","17.01144","0.01081"
"114.04800","17.01192","0.01077"
"114.05400","17.01245","0.01075"
"114.06000","17.01293","0.01083"
"114.06600","17.01341","0.01097"
"114.07200","17.01395","0.01103"
"114.07800","17.01443","0.01114"
"114.08400","17.01497","0.01125"
"114.09000","17.01544","0.01129"
"114.09600","17.01598","0.01132"
"114.10200","17.01646","0.01134"
"114.10800","17.01694","0.01133"
"114.11400","17.01748","0.01132"
"114.12000","17.01796","0.01125"
"114.12600","17.01849","0.01119"
"114.13200","17.01897","0.01118"
"114.13800","17.01951","0.01115"
"114.14400","17.01999","0.01111"
"114.15000","17.02047","0.01102"
"114.15600","17.02100","0.01089"
"114.16200","17.02148","0.01091"
"114.16800","17.02196","0.01111"
"114.17400","17.02250","0.01125"
"114.18000","17.02298","0.01127"
"114.18600","17.02345","0.01126"
"114.19200","17.02399","0.01133"
"114.19800","17.02447","0.01146"
"114.20400","17.02495","0.01150"
"114.21000","17.02549","0.01154"
"114.21600","17.02597","0.01157"
"114.22200","17.02645","0.01147"
"114.22800","17.02698","0.01148"
"114.23400","17.02746","0.01152"
"114.24000","17.02800","0.01144"
"114.24600","17.02848","0.01134"
"114.25200","17.02896","0.01119"
"114.25800","17.02949","0.01102"
"114.26400","17.02997","0.01098"
"114.27000","17.03051","0.01101"
"114.27600","17.03099","0.01103"
"114.28200","17.03147","0.01102"
"114.28800","17.03201","0.01092"
"114.29400","17.03248","0.01084"
"114.30000","17.03296","0.01089"
"114.30600","17.03344","0.01094"
"114.31200","17.03398","0.01102"
"114.31800","17.03446","0.01115"
"114.32400","17.03499","0.01128"
"114.33000","17.03547","0.01135"
"114.33600","17.03595","0.01135"
"114.34200","17.03649","0.01137"
"114.34800","17.03697","0.01139"
"114.35400","17.03745","0.01129"
"114.36000","17.03798","0.01120"
"114.36600","17.03846","0.01122"
"114.37200","17.03900","0.01117"
"114.37800","17.03948","0.01111"
"114.38400","17.03996","0.01116"
"114.39000","17.04044","0.01120"
"114.39600","17.04097","0.01120"
"114.40200","17.04145","0.01118"
"114.40800","17.04193","0.01114"
"114.41400","17.04241","0.01114"
"114.42000","17.04295","0.01105"
"114.42600","17.04342","0.01102"
"114.43200","17.04390","0.01104"
"114.43800","17.04438","0.01113"
"114.44400","17.04486","0.01126"
"114.45000","17.04540","0.01136"
"114.45600","17.04588","0.01135"
"114.46200","17.04635","0.01127"
"114.46800","17.04689","0.01119"
"114.47400","17.04737","0.01116"
"114.48000","17.04791","0.01116"
"114.48600","17.04839","0.01120"
"114.49200","17.04893","0.01131"
"114.49800","17.04940","0.01145"
"114.50400","17.04994","0.01145"
"114.51000","17.05042","0.01135"
"114.51600","17.05096","0.01129"
"114.52200","17.05144","0.01126"
"114.52800","17.05191","0.01132"
"114.53400","17.05239","0.01135"
"114.54000","17.05293","0.01131"
"114.54600","17.05341","0.01138"
"114.55200","17.05395","0.01139"
"114.55800","17.05443","0.01128"
"114.56400","17.05496","0.01116"
"114.57000","17.05544","0.01098"
"114.57600","17.05598","0.01089"
"114.58200","17.05646","0.01095"
"114.58800","17.05694","0.01101"
"114.59400","17.05747","0.01108"
"114.60000","17.05795","0.01116"
"114.60600","17.05849","0.01128"
"114.61200","17.05897","0.01141"
"114.61800","17.05951","0.01147"
"114.62400","17.05999","0.01144"
"114.63000","17.06052","0.01144"
"114.63600","17.06100","0.01143"
"114.64200","17.06154","0.01136"
"114.64800","17.06202","0.01132"
"114.65400","17.06256","0.01121"
"114.66000","17.06304","0.01111"
"114.66600","17.06351","0.01108"
"114.67200","17.06405","0.01104"
"114.67800","17.06453","0.01105"
"114.68400","17.06501","0.01107"
"114.69000","17.06555","0.01113"
"114.69600","17.06603","0.01122"
"114.70200","17.06650","0.01124"
"114.70800","17.06704","0.01123"
"114.71400","17.06752","0.01119"
"114.72000","17.06806","0.01110"
"114.72600","17.06854","0.01104"
"114.73200","17.06901","0.01094"
"114.73800","17.06949","0.01091"
"114.74400","17.07003","0.01099"
"114.75000","17.07051","0.01104"
"114.75600","17.07099","0.01106"
"114.76200","17.07153","0.01105"
"114.76800","17.07200","0.01111"
"114.77400","17.07254","0.01108"
"114.78000","17.07302","0.01104"
"114.78600","17.07356","0.01097"
"114.79200","17.07404","0.01089"
"114.79800","17.07452","0.01090"
"114.80400","17.07505","0.01092"
"114.81000","17.07553","0.01093"
"114.81600","17.07607","0.01095"
"114.82200","17.07655","0.01093"
"114.82800","17.07703","0.01096"
"114.83400","17.07756","0.01109"
"114.84000","17.07804","0.01116"
"114.84600","17.07852","0.01120"
"114.85200","17.07900","0.01123"
"114.85800","17.07954","0.01122"
"114.86400","17.08002","0.01125"
"114.87000","17.08050","0.01128"
"114.87600","17.08097","0.01126"
"114.88200","17.08151","0.01129"
"114.88800","17.08199","0.01124"
"114.89400","17.08253","0.01122"
"114.90000","17.08301","0.01126"
"114.90600","17.08348","0.01129"
"114.91200","17.08402","0.01134"
"114.91800","17.08450","0.01137"
"114.92400","17.08504","0.01134"
"114.93000","17.08552","0.01129"
"114.93600","17.08599","0.01124"
"114.94200","17.08653","0.01117"
"114.94800","17.08701","0.01120"
"114.95400","17.08749","0.01122"
"114.96000","17.08803","0.01121"
"114.96600","17.08851","0.01125"
"114.97200","17.08899","0.01128"
"114.97800","17.08946","0.01128"
"114.98400","17.09000","0.01127"
"114.99000","17.09048","0.01130"
"114.99600","17.09096","0.01139"
"115.00200","17.09144","0.01145"
"115.00800","17.09197","0.01150"
"115.01400","17.09245","0.01158"
"115.02000","17.09293","0.01158"
"115.02600","17.09341","0.01154"
"115.03200","17.09395","0.01157"
"115.03800","17.09443","0.01149"
"115.04400","17.09496","0.01146"
"115.05000","17.09544","0.01146"
"115.05600","17.09592","0.01135"
"115.06200","17.09646","0.01127"
"115.06800","17.09694","0.01125"
"115.07400","17.09748","0.01119"
"115.08000","17.09795","0.01121"
"115.08600","17.09843","0.01123"
"115.09200","17.09897","0.01124"
"115.09800","17.09945","0.01130"
"115.10400","17.09993","0.01130"
"115.11000","17.10046","0.01129"
"115.11600","17.10094","0.01129"
"115.12200","17.10148","0.01126"
"115.12800","17.10196","0.01130"
"115.13400","17.10250","0.01145"
"115.14000","17.10298","0.01159"
"115.14600","17.10351","0.01165"
"115.15200","17.10399","0.01163"
"115.15800","17.10453","0.01154"
"115.16400","17.10501","0.01138"
"115.17000","17.10549","0.01117"
"115.17600","17.10596","0.01104"
"115.18200","17.10650","0.01098"
"115.18800","17.10698","0.01098"
"115.19400","17.10752","0.01103"
"115.20000","17.10800","0.01119"
"115.20600","17.10848","0.01124"
"115.21200","17.10901","0.01126"
"115.21800","17.10949","0.01121"
"115.22400","17.11003","0.01113"
"115.23000","17.11051","0.01113"
"115.23600","17.11099","0.01120"
"115.24200","17.11152","0.01129"
"115.24800","17.11200","0.01141"
"115.25400","17.11248","0.01146"
"115.26000","17.11302","0.01145"
"115.26600","17.11350","0.01147"
"115.27200","17.11398","0.01133"
"115.27800","17.11452","0.01126"
"115.28400","17.11499","0.01135"
"115.29000","17.11553","0.01136"
"115.29600","17.11601","0.01135"
"115.30200","17.11649","0.01133"
"115.30800","17.11703","0.01137"
"115.31400","17.11750","0.01142"
"115.32000","17.11798","0.01131"
"115.32600","17.11846","0.01117"
"115.33200","17.11900","0.01110"
"115.33800","17.11948","0.01109"
"115.34400","17.11996","0.01117"
"115.35000","17.12049","0.01134"
"115.35600","17.12097","0.01150"
"115.36200","17.12151","0.01159"
"115.36800","17.12199","0.01161"
"115.37400","17.12247","0.01157"
"115.38000","17.12300","0.01159"
"115.38600","17.12348","0.01154"
"115.39200","17.12396","0.01140"
"115.39800","17.12450","0.01119"
"115.40400","17.12498","0.01100"
"115.41000","17.12546","0.01091"
"115.41600","17.12599","0.01089"
"115.42200","17.12647","0.01094"
"115.42800","17.12701","0.01099"
"115.43400","17.12749","0.01105"
"115.44000","17.12803","0.01109"
"115.44600","17.12851","0.01125"
"115.45200","17.12904","0.01131"
"115.45800","17.12952","0.01135"
"115.46400","17.13000","0.01145"
"115.47000","17.13048","0.01146"
"115.47600","17.13096","0.01146"
"115.48200","17.13149","0.01152"
"115.48800","17.13197","0.01161"
"115.49400","17.13245","0.01168"
"115.50000","17.13299","0.01166"
"115.50600","17.13347","0.01147"
"115.51200","17.13395","0.01123"
"115.51800","17.13442","0.01113"
"115.52400","17.13496","0.01116"
"115.53000","17.13544","0.01122"
"115.53600","17.13592","0.01121"
"115.54200","17.13646","0.01113"
"115.54800","17.13693","0.01109"
"115.55400","17.13747","0.01106"
"115.56000","17.13795","0.01109"
"115.56600","17.13849","0.01121"
"115.57200","17.13897","0.01125"
"115.57800","17.13945","0.01127"
"115.58400","17.13998","0.01127"
"115.59000","17.14046","0.01128"
"115.59600","17.14094","0.01132"
"115.60200","17.14148","0.01136"
"115.60800","17.14196","0.01132"
"115.61400","17.14244","0.01129"
"115.62000","17.14291","0.01122"
"115.62600","17.14339","0.01120"
"115.63200","17.14393","0.01130"
"115.63800","17.14441","0.01133"
"115.64400","17.14489","0.01131"
"115.65000","17.14543","0.01128"
"115.65600","17.14590","0.01128"
"115.66200","17.14638","0.01139"
"115.66800","17.14692","0.01154"
"115.67400","17.14740","0.01157"
"115.68000","17.14794","0.01154"
"115.68600","17.14841","0.01142"
"115.69200","17.14895","0.01128"
"115.69800","17.14949","0.01123"
"115.70400","17.14997","0.01121"
"115.71000","17.15051","0.01118"
"115.71600","17.15099","0.01124"
"115.72200","17.15152","0.01120"
"115.72800","17.15200","0.01122"
"115.73400","17.15254","0.01125"
"115.74000","17.15302","0.01130"
"115.74600","17.15350","0.01139"
"115.75200","17.15404","0.01145"
"115.75800","17.15451","0.01149"
"115.76400","17.15505","0.01156"
"115.77000","17.15553","0.01163"
"115.77600","17.15601","0.01169"
"115.78200","17.15655","0.01178"
"115.78800","17.15703","0.01172"
"115.79400","17.15750","0.01154"
"115.80000","17.15804","0.01139"
"115.80600","17.15852","0.01127"
"115.81200","17.15900","0.01124"
"115.81800","17.15948","0.01120"
"115.82400","17.16002","0.01112"
"115.83000","17.16049","0.01107"
"115.83600","17.16103","0.01101"
"115.84200","17.16151","0.01098"
"115.84800","17.16199","0.01112"
"115.85400","17.16253","0.01122"
"115.86000","17.16300","0.01113"
"115.86600","17.16354","0.01106"
"115.87200","17.16402","0.01095"
"115.87800","17.16456","0.01084"
"115.88400","17.16504","0.01083"
"115.89000","17.16552","0.01088"
"115.89600","17.16605","0.01093"
