End date,"12/18/2016"
Specimen label,"16AT_Unk"
Maximum Load,"0.14730",N

Time,Extension,Load
(s),(mm),(N)
"523.79000","43.64935","0.00070"
"523.79600","43.64983","0.00077"
"523.80200","43.65031","0.00092"
"523.80800","43.65084","0.00095"
"523.81400","43.65132","0.00099"
"523.82000","43.65186","0.00116"
"523.82600","43.65234","0.00122"
"523.83200","43.65288","0.00117"
"523.83800","43.65335","0.00109"
"523.84400","43.65389","0.00104"
"523.85000","43.65437","0.00110"
"523.85600","43.65491","0.00113"
"523.86200","43.65539","0.00105"
"523.86800","43.65586","0.00103"
"523.87400","43.65635","0.00095"
"523.88000","43.65688","0.00090"
"523.88600","43.65736","0.00087"
"523.89200","43.65784","0.00092"
"523.89800","43.65837","0.00102"
"523.90400","43.65886","0.00111"
"523.91000","43.65939","0.00109"
"523.91600","43.65987","0.00107"
"523.92200","43.66035","0.00106"
"523.92800","43.66089","0.00104"
"523.93400","43.66137","0.00110"
"523.94000","43.66191","0.00114"
"523.94600","43.66238","0.00120"
"523.95200","43.66292","0.00127"
"523.95800","43.66340","0.00126"
"523.96400","43.66394","0.00124"
"523.97000","43.66442","0.00118"
"523.97600","43.66495","0.00107"
"523.98200","43.66543","0.00096"
"523.98800","43.66597","0.00090"
"523.99400","43.66644","0.00086"
"524.00000","43.66692","0.00089"
"524.00600","43.66740","0.00092"
"524.01200","43.66795","0.00088"
"524.01800","43.66842","0.00089"
"524.02400","43.66890","0.00080"
"524.03000","43.66938","0.00069"
"524.03600","43.66986","0.00066"
"524.04200","43.67039","0.00055"
"524.04800","43.67088","0.00047"
"524.05400","43.67135","0.00049"
"524.06000","43.67189","0.00042"
"524.06600","43.67236","0.00042"
"524.07200","43.67285","0.00054"
"524.07800","43.67339","0.00066"
"524.08400","43.67386","0.00074"
"524.09000","43.67440","0.00083"
"524.09600","43.67488","0.00092"
"524.10200","43.67542","0.00095"
"524.10800","43.67590","0.00085"
"524.11400","43.67644","0.00079"
"524.12000","43.67691","0.00086"
"524.12600","43.67745","0.00082"
"524.13200","43.67793","0.00078"
"524.13800","43.67847","0.00076"
"524.14400","43.67895","0.00074"
"524.15000","43.67942","0.00082"
"524.15600","43.67990","0.00090"
"524.16200","43.68038","0.00086"
"524.16800","43.68091","0.00085"
"524.17400","43.68140","0.00069"
"524.18000","43.68187","0.00065"
"524.18600","43.68235","0.00074"
"524.19200","43.68289","0.00078"
"524.19800","43.68337","0.00075"
"524.20400","43.68385","0.00078"
"524.21000","43.68432","0.00079"
"524.21600","43.68486","0.00090"
"524.22200","43.68534","0.00101"
"524.22800","43.68588","0.00103"
"524.23400","43.68636","0.00113"
"524.24000","43.68689","0.00114"
"524.24600","43.68738","0.00111"
"524.25200","43.68791","0.00110"
"524.25800","43.68839","0.00102"
"524.26400","43.68887","0.00088"
"524.27000","43.68941","0.00089"
"524.27600","43.68989","0.00096"
"524.28200","43.69036","0.00094"
"524.28800","43.69091","0.00089"
"524.29400","43.69138","0.00090"
"524.30000","43.69186","0.00096"
"524.30600","43.69234","0.00094"
"524.31200","43.69282","0.00088"
"524.31800","43.69336","0.00093"
"524.32400","43.69383","0.00098"
"524.33000","43.69431","0.00102"
"524.33600","43.69479","0.00120"
"524.34200","43.69527","0.00133"
"524.34800","43.69581","0.00130"
"524.35400","43.69628","0.00129"
"524.36000","43.69676","0.00123"
"524.36600","43.69730","0.00106"
"524.37200","43.69777","0.00090"
"524.37800","43.69832","0.00081"
"524.38400","43.69880","0.00097"
"524.39000","43.69934","0.00101"
"524.39600","43.69987","0.00102"
"524.40200","43.70034","0.00109"
"524.40800","43.70089","0.00110"
"524.41400","43.70137","0.00106"
"524.42000","43.70185","0.00109"
"524.42600","43.70238","0.00105"
"524.43200","43.70286","0.00094"
"524.43800","43.70334","0.00085"
"524.44400","43.70382","0.00081"
"524.45000","43.70436","0.00083"
"524.45600","43.70483","0.00084"
"524.46200","43.70537","0.00075"
"524.46800","43.70585","0.00080"
"524.47400","43.70639","0.00085"
"524.48000","43.70686","0.00087"
"524.48600","43.70740","0.00089"
"524.49200","43.70789","0.00082"
"524.49800","43.70842","0.00077"
"524.50400","43.70890","0.00079"
"524.51000","43.70937","0.00077"
"524.51600","43.70992","0.00079"
"524.52200","43.71040","0.00074"
"524.52800","43.71087","0.00068"
"524.53400","43.71141","0.00070"
"524.54000","43.71189","0.00076"
"524.54600","43.71243","0.00077"
"524.55200","43.71291","0.00072"
"524.55800","43.71344","0.00068"
"524.56400","43.71392","0.00062"
"524.57000","43.71440","0.00059"
"524.57600","43.71494","0.00057"
"524.58200","43.71542","0.00063"
"524.58800","43.71589","0.00067"
"524.59400","43.71637","0.00070"
"524.60000","43.71691","0.00069"
"524.60600","43.71739","0.00077"
"524.61200","43.71787","0.00078"
"524.61800","43.71841","0.00083"
"524.62400","43.71889","0.00082"
"524.63000","43.71936","0.00074"
"524.63600","43.71990","0.00068"
"524.64200","43.72038","0.00061"
"524.64800","43.72086","0.00064"
"524.65400","43.72139","0.00069"
"524.66000","43.72187","0.00069"
"524.66600","43.72235","0.00078"
"524.67200","43.72289","0.00086"
"524.67800","43.72337","0.00087"
"524.68400","43.72390","0.00079"
"524.69000","43.72438","0.00068"
"524.69600","43.72493","0.00059"
"524.70200","43.72540","0.00060"
"524.70800","43.72594","0.00061"
"524.71400","43.72642","0.00068"
"524.72000","43.72689","0.00081"
"524.72600","43.72738","0.00083"
"524.73200","43.72785","0.00090"
"524.73800","43.72839","0.00092"
"524.74400","43.72887","0.00085"
"524.75000","43.72934","0.00077"
"524.75600","43.72988","0.00071"
"524.76200","43.73036","0.00060"
"524.76800","43.73084","0.00063"
"524.77400","43.73138","0.00066"
"524.78000","43.73186","0.00071"
"524.78600","43.73234","0.00086"
"524.79200","43.73288","0.00091"
"524.79800","43.73335","0.00087"
"524.80400","43.73383","0.00081"
"524.81000","43.73437","0.00080"
"524.81600","43.73485","0.00083"
"524.82200","43.73539","0.00076"
"524.82800","43.73586","0.00065"
"524.83400","43.73640","0.00062"
"524.84000","43.73688","0.00057"
"524.84600","43.73736","0.00048"
"524.85200","43.73790","0.00057"
"524.85800","43.73838","0.00064"
"524.86400","43.73885","0.00067"
"524.87000","43.73933","0.00069"
"524.87600","43.73987","0.00064"
"524.88200","43.74035","0.00058"
"524.88800","43.74083","0.00059"
"524.89400","43.74130","0.00058"
"524.90000","43.74184","0.00061"
"524.90600","43.74232","0.00059"
"524.91200","43.74286","0.00057"
"524.91800","43.74334","0.00061"
"524.92400","43.74382","0.00057"
"524.93000","43.74435","0.00050"
"524.93600","43.74483","0.00061"
"524.94200","43.74531","0.00069"
"524.94800","43.74585","0.00078"
"524.95400","43.74633","0.00084"
"524.96000","43.74687","0.00087"
"524.96600","43.74734","0.00088"
"524.97200","43.74788","0.00083"
"524.97800","43.74836","0.00083"
"524.98400","43.74890","0.00092"
"524.99000","43.74938","0.00092"
"524.99600","43.74992","0.00086"
"525.00200","43.75039","0.00089"
"525.00800","43.75087","0.00082"
"525.01400","43.75135","0.00079"
"525.02000","43.75189","0.00084"
"525.02600","43.75237","0.00082"
"525.03200","43.75285","0.00085"
"525.03800","43.75338","0.00098"
"525.04400","43.75386","0.00109"
"525.05000","43.75439","0.00121"
"525.05600","43.75488","0.00117"
"525.06200","43.75536","0.00107"
"525.06800","43.75590","0.00105"
"525.07400","43.75637","0.00100"
"525.08000","43.75685","0.00093"
"525.08600","43.75739","0.00089"
"525.09200","43.75786","0.00082"
"525.09800","43.75834","0.00082"
"525.10400","43.75888","0.00079"
"525.11000","43.75942","0.00069"
"525.11600","43.75990","0.00065"
"525.12200","43.76038","0.00069"
"525.12800","43.76091","0.00072"
"525.13400","43.76146","0.00074"
"525.14000","43.76194","0.00069"
"525.14600","43.76241","0.00062"
"525.15200","43.76294","0.00058"
"525.15800","43.76343","0.00062"
"525.16400","43.76390","0.00068"
"525.17000","43.76445","0.00067"
"525.17600","43.76492","0.00057"
"525.18200","43.76540","0.00055"
"525.18800","43.76594","0.00055"
"525.19400","43.76642","0.00049"
"525.20000","43.76690","0.00046"
"525.20600","43.76737","0.00042"
"525.21200","43.76791","0.00041"
"525.21800","43.76839","0.00045"
"525.22400","43.76887","0.00054"
"525.23000","43.76941","0.00062"
"525.23600","43.76989","0.00077"
"525.24200","43.77042","0.00087"
"525.24800","43.77090","0.00096"
"525.25400","43.77144","0.00105"
"525.26000","43.77192","0.00104"
"525.26600","43.77246","0.00100"
"525.27200","43.77293","0.00101"
"525.27800","43.77341","0.00101"
"525.28400","43.77389","0.00099"
"525.29000","43.77443","0.00088"
"525.29600","43.77490","0.00068"
"525.30200","43.77539","0.00062"
"525.30800","43.77586","0.00056"
"525.31400","43.77634","0.00058"
"525.32000","43.77688","0.00075"
"525.32600","43.77736","0.00081"
"525.33200","43.77784","0.00079"
"525.33800","43.77837","0.00078"
"525.34400","43.77885","0.00063"
"525.35000","43.77933","0.00053"
"525.35600","43.77980","0.00051"
"525.36200","43.78035","0.00054"
"525.36800","43.78083","0.00065"
"525.37400","43.78136","0.00065"
"525.38000","43.78184","0.00062"
"525.38600","43.78231","0.00071"
"525.39200","43.78286","0.00076"
"525.39800","43.78334","0.00075"
"525.40400","43.78388","0.00073"
"525.41000","43.78435","0.00069"
"525.41600","43.78489","0.00072"
"525.42200","43.78537","0.00073"
"525.42800","43.78591","0.00072"
"525.43400","43.78639","0.00081"
"525.44000","43.78686","0.00088"
"525.44600","43.78740","0.00086"
"525.45200","43.78788","0.00093"
"525.45800","43.78836","0.00092"
"525.46400","43.78889","0.00093"
"525.47000","43.78938","0.00103"
"525.47600","43.78986","0.00114"
"525.48200","43.79039","0.00113"
"525.48800","43.79087","0.00105"
"525.49400","43.79135","0.00095"
"525.50000","43.79189","0.00095"
"525.50600","43.79237","0.00103"
"525.51200","43.79284","0.00104"
"525.51800","43.79338","0.00110"
"525.52400","43.79386","0.00106"
"525.53000","43.79440","0.00098"
"525.53600","43.79488","0.00098"
"525.54200","43.79541","0.00084"
"525.54800","43.79589","0.00071"
"525.55400","43.79643","0.00065"
"525.56000","43.79691","0.00065"
"525.56600","43.79745","0.00074"
"525.57200","43.79792","0.00078"
"525.57800","43.79840","0.00079"
"525.58400","43.79894","0.00094"
"525.59000","43.79942","0.00112"
"525.59600","43.79990","0.00120"
"525.60200","43.80038","0.00122"
"525.60800","43.80091","0.00111"
"525.61400","43.80139","0.00096"
"525.62000","43.80187","0.00092"
"525.62600","43.80235","0.00083"
"525.63200","43.80289","0.00073"
"525.63800","43.80336","0.00074"
"525.64400","43.80384","0.00068"
"525.65000","43.80439","0.00078"
"525.65600","43.80486","0.00090"
"525.66200","43.80534","0.00094"
"525.66800","43.80588","0.00100"
"525.67400","43.80635","0.00095"
"525.68000","43.80690","0.00091"
"525.68600","43.80737","0.00102"
"525.69200","43.80791","0.00097"
"525.69800","43.80839","0.00093"
"525.70400","43.80887","0.00092"
"525.71000","43.80941","0.00085"
"525.71600","43.80988","0.00077"
"525.72200","43.81036","0.00078"
"525.72800","43.81090","0.00078"
"525.73400","43.81138","0.00085"
"525.74000","43.81186","0.00095"
"525.74600","43.81239","0.00094"
"525.75200","43.81287","0.00093"
"525.75800","43.81341","0.00088"
"525.76400","43.81389","0.00080"
"525.77000","43.81437","0.00083"
"525.77600","43.81491","0.00078"
"525.78200","43.81538","0.00078"
"525.78800","43.81586","0.00089"
"525.79400","43.81634","0.00094"
"525.80000","43.81682","0.00103"
"525.80600","43.81736","0.00101"
"525.81200","43.81784","0.00087"
"525.81800","43.81831","0.00086"
"525.82400","43.81886","0.00088"
"525.83000","43.81933","0.00093"
"525.83600","43.81981","0.00100"
"525.84200","43.82035","0.00099"
"525.84800","43.82082","0.00098"
"525.85400","43.82130","0.00099"
"525.86000","43.82184","0.00097"
"525.86600","43.82232","0.00100"
"525.87200","43.82280","0.00098"
"525.87800","43.82334","0.00103"
"525.88400","43.82381","0.00110"
"525.89000","43.82429","0.00105"
"525.89600","43.82483","0.00099"
"525.90200","43.82537","0.00103"
"525.90800","43.82585","0.00097"
"525.91400","43.82633","0.00091"
"525.92000","43.82686","0.00097"
"525.92600","43.82734","0.00099"
"525.93200","43.82782","0.00092"
"525.93800","43.82830","0.00082"
"525.94400","43.82884","0.00074"
"525.95000","43.82931","0.00077"
"525.95600","43.82980","0.00079"
"525.96200","43.83033","0.00084"
"525.96800","43.83087","0.00094"
"525.97400","43.83135","0.00091"
"525.98000","43.83189","0.00085"
"525.98600","43.83237","0.00091"
"525.99200","43.83284","0.00094"
"525.99800","43.83338","0.00094"
"526.00400","43.83385","0.00092"
"526.01000","43.83434","0.00082"
"526.01600","43.83488","0.00072"
"526.02200","43.83535","0.00063"
"526.02800","43.83589","0.00052"
"526.03400","43.83637","0.00052"
"526.04000","43.83685","0.00061"
"526.04600","43.83739","0.00066"
"526.05200","43.83793","0.00080"
"526.05800","43.83840","0.00092"
"526.06400","43.83894","0.00097"
"526.07000","43.83942","0.00101"
"526.07600","43.83989","0.00105"
"526.08200","43.84044","0.00103"
"526.08800","43.84092","0.00095"
"526.09400","43.84140","0.00088"
"526.10000","43.84187","0.00087"
"526.10600","43.84240","0.00083"
"526.11200","43.84289","0.00075"
"526.11800","43.84343","0.00087"
"526.12400","43.84391","0.00106"
"526.13000","43.84438","0.00117"
"526.13600","43.84492","0.00126"
"526.14200","43.84540","0.00116"
"526.14800","43.84594","0.00108"
"526.15400","43.84641","0.00106"
"526.16000","43.84689","0.00106"
"526.16600","43.84737","0.00114"
"526.17200","43.84791","0.00114"
"526.17800","43.84838","0.00103"
"526.18400","43.84892","0.00103"
"526.19000","43.84940","0.00109"
"526.19600","43.84995","0.00112"
"526.20200","43.85042","0.00114"
"526.20800","43.85096","0.00105"
"526.21400","43.85144","0.00091"
"526.22000","43.85192","0.00081"
"526.22600","43.85240","0.00072"
"526.23200","43.85293","0.00071"
"526.23800","43.85341","0.00066"
"526.24400","43.85389","0.00061"
"526.25000","43.85442","0.00067"
"526.25600","43.85490","0.00076"
"526.26200","43.85538","0.00080"
"526.26800","43.85592","0.00088"
"526.27400","43.85640","0.00092"
"526.28000","43.85688","0.00084"
"526.28600","43.85742","0.00079"
"526.29200","43.85789","0.00071"
"526.29800","43.85837","0.00068"
"526.30400","43.85891","0.00071"
"526.31000","43.85939","0.00069"
"526.31600","43.85987","0.00068"
"526.32200","43.86040","0.00075"
"526.32800","43.86088","0.00075"
"526.33400","43.86136","0.00089"
"526.34000","43.86184","0.00106"
"526.34600","43.86232","0.00116"
"526.35200","43.86286","0.00129"
"526.35800","43.86334","0.00128"
"526.36400","43.86381","0.00116"
"526.37000","43.86435","0.00103"
"526.37600","43.86483","0.00092"
"526.38200","43.86537","0.00088"
"526.38800","43.86585","0.00085"
"526.39400","43.86638","0.00079"
"526.40000","43.86686","0.00077"
"526.40600","43.86740","0.00079"
"526.41200","43.86788","0.00083"
"526.41800","43.86835","0.00092"
"526.42400","43.86889","0.00094"
"526.43000","43.86938","0.00084"
"526.43600","43.86985","0.00085"
"526.44200","43.87039","0.00098"
"526.44800","43.87086","0.00106"
"526.45400","43.87135","0.00112"
"526.46000","43.87189","0.00110"
"526.46600","43.87236","0.00104"
"526.47200","43.87284","0.00095"
"526.47800","43.87338","0.00074"
"526.48400","43.87386","0.00065"
"526.49000","43.87440","0.00055"
"526.49600","43.87487","0.00052"
"526.50200","43.87535","0.00059"
"526.50800","43.87583","0.00061"
"526.51400","43.87637","0.00067"
"526.52000","43.87685","0.00086"
"526.52600","43.87738","0.00105"
"526.53200","43.87786","0.00119"
"526.53800","43.87834","0.00122"
"526.54400","43.87888","0.00122"
"526.55000","43.87936","0.00128"
"526.55600","43.87990","0.00130"
"526.56200","43.88038","0.00119"
"526.56800","43.88085","0.00104"
"526.57400","43.88139","0.00088"
"526.58000","43.88187","0.00073"
"526.58600","43.88241","0.00072"
"526.59200","43.88288","0.00072"
"526.59800","43.88337","0.00075"
"526.60400","43.88390","0.00075"
"526.61000","43.88438","0.00065"
"526.61600","43.88486","0.00048"
"526.62200","43.88540","0.00040"
"526.62800","43.88588","0.00038"
"526.63400","43.88636","0.00047"
"526.64000","43.88689","0.00065"
"526.64600","43.88737","0.00083"
"526.65200","43.88785","0.00100"
"526.65800","43.88839","0.00106"
"526.66400","43.88887","0.00112"
"526.67000","43.88934","0.00119"
"526.67600","43.88988","0.00114"
"526.68200","43.89036","0.00109"
"526.68800","43.89090","0.00102"
"526.69400","43.89137","0.00092"
"526.70000","43.89191","0.00099"
"526.70600","43.89240","0.00113"
"526.71200","43.89293","0.00113"
"526.71800","43.89341","0.00116"
"526.72400","43.89389","0.00117"
"526.73000","43.89443","0.00108"
"526.73600","43.89491","0.00102"
"526.74200","43.89538","0.00100"
"526.74800","43.89586","0.00101"
"526.75400","43.89640","0.00088"
"526.76000","43.89688","0.00085"
"526.76600","43.89735","0.00090"
"526.77200","43.89789","0.00097"
"526.77800","43.89837","0.00096"
"526.78400","43.89885","0.00105"
"526.79000","43.89939","0.00116"
"526.79600","43.89987","0.00116"
"526.80200","43.90034","0.00115"
"526.80800","43.90089","0.00121"
"526.81400","43.90136","0.00125"
"526.82000","43.90184","0.00125"
"526.82600","43.90238","0.00116"
"526.83200","43.90292","0.00104"
"526.83800","43.90340","0.00100"
"526.84400","43.90393","0.00093"
"526.85000","43.90441","0.00091"
"526.85600","43.90489","0.00094"
"526.86200","43.90543","0.00097"
"526.86800","43.90590","0.00095"
"526.87400","43.90638","0.00092"
"526.88000","43.90693","0.00086"
"526.88600","43.90740","0.00087"
"526.89200","43.90788","0.00077"
"526.89800","43.90836","0.00072"
"526.90400","43.90884","0.00080"
"526.91000","43.90937","0.00078"
"526.91600","43.90985","0.00082"
"526.92200","43.91033","0.00098"
"526.92800","43.91081","0.00111"
"526.93400","43.91135","0.00131"
"526.94000","43.91183","0.00140"
"526.94600","43.91230","0.00134"
"526.95200","43.91284","0.00130"
"526.95800","43.91331","0.00123"
"526.96400","43.91386","0.00114"
"526.97000","43.91434","0.00111"
"526.97600","43.91488","0.00106"
"526.98200","43.91535","0.00101"
"526.98800","43.91589","0.00103"
"526.99400","43.91637","0.00102"
"527.00000","43.91685","0.00103"
"527.00600","43.91739","0.00103"
"527.01200","43.91786","0.00093"
"527.01800","43.91834","0.00094"
"527.02400","43.91882","0.00092"
"527.03000","43.91935","0.00083"
"527.03600","43.91983","0.00077"
"527.04200","43.92031","0.00074"
"527.04800","43.92079","0.00076"
"527.05400","43.92133","0.00085"
"527.06000","43.92181","0.00082"
"527.06600","43.92235","0.00095"
"527.07200","43.92282","0.00110"
"527.07800","43.92337","0.00115"
"527.08400","43.92384","0.00121"
"527.09000","43.92432","0.00123"
"527.09600","43.92486","0.00112"
"527.10200","43.92534","0.00110"
"527.10800","43.92587","0.00108"
"527.11400","43.92635","0.00103"
"527.12000","43.92689","0.00101"
"527.12600","43.92737","0.00090"
"527.13200","43.92791","0.00076"
"527.13800","43.92838","0.00063"
"527.14400","43.92892","0.00055"
"527.15000","43.92941","0.00059"
"527.15600","43.92988","0.00064"
"527.16200","43.93042","0.00059"
"527.16800","43.93090","0.00068"
"527.17400","43.93138","0.00082"
"527.18000","43.93192","0.00089"
"527.18600","43.93239","0.00093"
"527.19200","43.93287","0.00093"
"527.19800","43.93341","0.00098"
"527.20400","43.93388","0.00103"
"527.21000","43.93443","0.00100"
"527.21600","43.93490","0.00098"
"527.22200","43.93538","0.00094"
"527.22800","43.93586","0.00088"
"527.23400","43.93639","0.00085"
"527.24000","43.93688","0.00092"
"527.24600","43.93736","0.00091"
"527.25200","43.93790","0.00090"
"527.25800","43.93843","0.00089"
"527.26400","43.93891","0.00090"
"527.27000","43.93945","0.00098"
"527.27600","43.93993","0.00097"
"527.28200","43.94046","0.00095"
"527.28800","43.94094","0.00095"
"527.29400","43.94148","0.00089"
"527.30000","43.94196","0.00089"
"527.30600","43.94244","0.00092"
"527.31200","43.94291","0.00085"
"527.31800","43.94339","0.00090"
"527.32400","43.94394","0.00091"
"527.33000","43.94441","0.00092"
"527.33600","43.94494","0.00098"
"527.34200","43.94543","0.00098"
"527.34800","43.94590","0.00102"
"527.35400","43.94645","0.00099"
"527.36000","43.94692","0.00084"
"527.36600","43.94740","0.00075"
"527.37200","43.94788","0.00074"
"527.37800","43.94841","0.00067"
"527.38400","43.94889","0.00065"
"527.39000","43.94937","0.00066"
"527.39600","43.94985","0.00060"
"527.40200","43.95039","0.00057"
"527.40800","43.95087","0.00053"
"527.41400","43.95141","0.00050"
"527.42000","43.95189","0.00060"
"527.42600","43.95242","0.00066"
"527.43200","43.95290","0.00075"
"527.43800","43.95338","0.00088"
"527.44400","43.95386","0.00096"
"527.45000","43.95433","0.00107"
"527.45600","43.95487","0.00119"
"527.46200","43.95535","0.00119"
"527.46800","43.95583","0.00114"
"527.47400","43.95631","0.00101"
"527.48000","43.95684","0.00098"
"527.48600","43.95732","0.00106"
"527.49200","43.95786","0.00101"
"527.49800","43.95834","0.00094"
"527.50400","43.95882","0.00091"
"527.51000","43.95936","0.00080"
"527.51600","43.95984","0.00073"
"527.52200","43.96031","0.00070"
"527.52800","43.96085","0.00058"
"527.53400","43.96133","0.00062"
"527.54000","43.96181","0.00071"
"527.54600","43.96235","0.00071"
"527.55200","43.96283","0.00076"
"527.55800","43.96336","0.00074"
"527.56400","43.96384","0.00071"
"527.57000","43.96438","0.00083"
"527.57600","43.96486","0.00089"
"527.58200","43.96540","0.00094"
"527.58800","43.96588","0.00100"
"527.59400","43.96641","0.00101"
"527.60000","43.96689","0.00098"
"527.60600","43.96737","0.00093"
"527.61200","43.96791","0.00082"
"527.61800","43.96839","0.00087"
"527.62400","43.96892","0.00099"
"527.63000","43.96940","0.00099"
"527.63600","43.96988","0.00096"
"527.64200","43.97042","0.00081"
"527.64800","43.97090","0.00071"
"527.65400","43.97143","0.00058"
"527.66000","43.97192","0.00045"
"527.66600","43.97245","0.00039"
"527.67200","43.97293","0.00038"
"527.67800","43.97340","0.00038"
"527.68400","43.97395","0.00050"
"527.69000","43.97443","0.00061"
"527.69600","43.97496","0.00069"
"527.70200","43.97544","0.00082"
"527.70800","43.97598","0.00091"
"527.71400","43.97646","0.00086"
"527.72000","43.97694","0.00082"
"527.72600","43.97747","0.00084"
"527.73200","43.97795","0.00089"
"527.73800","43.97843","0.00098"
"527.74400","43.97891","0.00098"
"527.75000","43.97944","0.00102"
"527.75600","43.97992","0.00109"
"527.76200","43.98040","0.00110"
"527.76800","43.98088","0.00111"
"527.77400","43.98136","0.00111"
"527.78000","43.98190","0.00102"
"527.78600","43.98238","0.00098"
"527.79200","43.98286","0.00098"
"527.79800","43.98339","0.00092"
"527.80400","43.98387","0.00090"
"527.81000","43.98435","0.00081"
"527.81600","43.98489","0.00078"
"527.82200","43.98536","0.00075"
"527.82800","43.98590","0.00067"
"527.83400","43.98639","0.00062"
"527.84000","43.98692","0.00061"
"527.84600","43.98746","0.00060"
"527.85200","43.98793","0.00067"
"527.85800","43.98842","0.00078"
"527.86400","43.98890","0.00080"
"527.87000","43.98943","0.00084"
"527.87600","43.98991","0.00081"
"527.88200","43.99039","0.00086"
"527.88800","43.99087","0.00101"
"527.89400","43.99140","0.00104"
"527.90000","43.99188","0.00105"
"527.90600","43.99236","0.00107"
"527.91200","43.99290","0.00106"
"527.91800","43.99338","0.00111"
"527.92400","43.99386","0.00115"
"527.93000","43.99440","0.00110"
"527.93600","43.99487","0.00106"
"527.94200","43.99535","0.00100"
"527.94800","43.99583","0.00093"
"527.95400","43.99637","0.00091"
"527.96000","43.99685","0.00081"
"527.96600","43.99738","0.00075"
"527.97200","43.99786","0.00077"
"527.97800","43.99834","0.00068"
"527.98400","43.99888","0.00070"
"527.99000","43.99936","0.00077"
"527.99600","43.99989","0.00077"
"528.00200","44.00037","0.00079"
"528.00800","44.00085","0.00079"
"528.01400","44.00138","0.00086"
"528.02000","44.00187","0.00101"
"528.02600","44.00235","0.00096"
"528.03200","44.00283","0.00085"
"528.03800","44.00330","0.00079"
"528.04400","44.00384","0.00063"
"528.05000","44.00432","0.00060"
"528.05600","44.00480","0.00066"
"528.06200","44.00533","0.00067"
"528.06800","44.00581","0.00070"
"528.07400","44.00629","0.00070"
"528.08000","44.00677","0.00074"
"528.08600","44.00731","0.00083"
"528.09200","44.00779","0.00090"
"528.09800","44.00833","0.00095"
"528.10400","44.00880","0.00099"
"528.11000","44.00928","0.00094"
"528.11600","44.00982","0.00089"
"528.12200","44.01036","0.00088"
"528.12800","44.01084","0.00080"
"528.13400","44.01138","0.00081"
"528.14000","44.01191","0.00087"
"528.14600","44.01239","0.00086"
"528.15200","44.01293","0.00087"
"528.15800","44.01341","0.00097"
"528.16400","44.01389","0.00104"
"528.17000","44.01442","0.00115"
"528.17600","44.01490","0.00118"
"528.18200","44.01538","0.00117"
"528.18800","44.01585","0.00113"
"528.19400","44.01640","0.00102"
"528.20000","44.01688","0.00100"
"528.20600","44.01741","0.00102"
"528.21200","44.01789","0.00089"
"528.21800","44.01842","0.00085"
"528.22400","44.01891","0.00081"
"528.23000","44.01939","0.00073"
"528.23600","44.01993","0.00069"
"528.24200","44.02040","0.00072"
"528.24800","44.02089","0.00073"
"528.25400","44.02142","0.00068"
"528.26000","44.02190","0.00058"
"528.26600","44.02243","0.00061"
"528.27200","44.02291","0.00074"
"528.27800","44.02345","0.00080"
"528.28400","44.02393","0.00088"
"528.29000","44.02447","0.00090"
"528.29600","44.02494","0.00081"
"528.30200","44.02542","0.00074"
"528.30800","44.02591","0.00081"
"528.31400","44.02644","0.00095"
"528.32000","44.02692","0.00104"
"528.32600","44.02740","0.00108"
"528.33200","44.02787","0.00113"
"528.33800","44.02835","0.00110"
"528.34400","44.02889","0.00102"
"528.35000","44.02937","0.00092"
"528.35600","44.02991","0.00089"
"528.36200","44.03038","0.00088"
"528.36800","44.03087","0.00094"
"528.37400","44.03140","0.00095"
"528.38000","44.03188","0.00096"
"528.38600","44.03236","0.00095"
"528.39200","44.03290","0.00088"
"528.39800","44.03338","0.00083"
"528.40400","44.03392","0.00090"
"528.41000","44.03439","0.00091"
"528.41600","44.03493","0.00095"
"528.42200","44.03547","0.00110"
"528.42800","44.03595","0.00113"
"528.43400","44.03643","0.00114"
"528.44000","44.03696","0.00116"
"528.44600","44.03744","0.00112"
"528.45200","44.03792","0.00101"
"528.45800","44.03840","0.00086"
"528.46400","44.03893","0.00078"
"528.47000","44.03942","0.00090"
"528.47600","44.03989","0.00099"
"528.48200","44.04037","0.00111"
"528.48800","44.04091","0.00121"
"528.49400","44.04139","0.00114"
"528.50000","44.04187","0.00106"
"528.50600","44.04234","0.00106"
"528.51200","44.04288","0.00104"
"528.51800","44.04336","0.00109"
"528.52400","44.04384","0.00112"
"528.53000","44.04438","0.00107"
"528.53600","44.04486","0.00102"
"528.54200","44.04534","0.00094"
"528.54800","44.04587","0.00092"
"528.55400","44.04635","0.00099"
"528.56000","44.04689","0.00101"
"528.56600","44.04737","0.00105"
"528.57200","44.04785","0.00114"
"528.57800","44.04839","0.00111"
"528.58400","44.04886","0.00109"
"528.59000","44.04934","0.00108"
"528.59600","44.04982","0.00107"
"528.60200","44.05036","0.00102"
"528.60800","44.05083","0.00090"
"528.61400","44.05132","0.00073"
"528.62000","44.05179","0.00074"
"528.62600","44.05227","0.00067"
"528.63200","44.05281","0.00062"
"528.63800","44.05329","0.00061"
"528.64400","44.05383","0.00056"
"528.65000","44.05430","0.00057"
"528.65600","44.05478","0.00051"
"528.66200","44.05532","0.00042"
"528.66800","44.05580","0.00048"
"528.67400","44.05634","0.00056"
"528.68000","44.05681","0.00065"
"528.68600","44.05735","0.00086"
"528.69200","44.05783","0.00099"
"528.69800","44.05837","0.00099"
