End date,"12/18/2016"
Specimen label,"16AT_26_run2"
Maximum Load,"0.19149",N

Time,Extension,Load
(s),(mm),(N)
"94.86600","7.90567","0.00172"
"94.87200","7.90615","0.00169"
"94.87800","7.90669","0.00171"
"94.88400","7.90717","0.00170"
"94.89000","7.90764","0.00170"
"94.89600","7.90818","0.00172"
"94.90200","7.90866","0.00173"
"94.90800","7.90914","0.00171"
"94.91400","7.90962","0.00171"
"94.92000","7.91015","0.00169"
"94.92600","7.91063","0.00175"
"94.93200","7.91111","0.00176"
"94.93800","7.91165","0.00177"
"94.94400","7.91213","0.00183"
"94.95000","7.91261","0.00186"
"94.95600","7.91314","0.00192"
"94.96200","7.91362","0.00194"
"94.96800","7.91416","0.00195"
"94.97400","7.91470","0.00196"
"94.98000","7.91518","0.00193"
"94.98600","7.91572","0.00186"
"94.99200","7.91619","0.00179"
"94.99800","7.91667","0.00171"
"95.00400","7.91721","0.00165"
"95.01000","7.91769","0.00168"
"95.01600","7.91817","0.00169"
"95.02200","7.91871","0.00163"
"95.02800","7.91918","0.00163"
"95.03400","7.91966","0.00161"
"95.04000","7.92014","0.00167"
"95.04600","7.92068","0.00176"
"95.05200","7.92116","0.00178"
"95.05800","7.92169","0.00180"
"95.06400","7.92217","0.00185"
"95.07000","7.92265","0.00188"
"95.07600","7.92319","0.00192"
"95.08200","7.92367","0.00187"
"95.08800","7.92415","0.00179"
"95.09400","7.92462","0.00174"
"95.10000","7.92516","0.00167"
"95.10600","7.92564","0.00163"
"95.11200","7.92618","0.00160"
"95.11800","7.92666","0.00151"
"95.12400","7.92720","0.00149"
"95.13000","7.92767","0.00143"
"95.13600","7.92821","0.00152"
"95.14200","7.92869","0.00172"
"95.14800","7.92917","0.00184"
"95.15400","7.92965","0.00191"
"95.16000","7.93018","0.00194"
"95.16600","7.93066","0.00183"
"95.17200","7.93114","0.00174"
"95.17800","7.93162","0.00182"
"95.18400","7.93210","0.00185"
"95.19000","7.93264","0.00192"
"95.19600","7.93311","0.00195"
"95.20200","7.93359","0.00187"
"95.20800","7.93413","0.00183"
"95.21400","7.93461","0.00187"
"95.22000","7.93509","0.00198"
"95.22600","7.93563","0.00218"
"95.23200","7.93610","0.00230"
"95.23800","7.93658","0.00236"
"95.24400","7.93712","0.00236"
"95.25000","7.93760","0.00226"
"95.25600","7.93808","0.00215"
"95.26200","7.93861","0.00210"
"95.26800","7.93909","0.00202"
"95.27400","7.93963","0.00202"
"95.28000","7.94011","0.00193"
"95.28600","7.94065","0.00190"
"95.29200","7.94113","0.00192"
"95.29800","7.94166","0.00195"
"95.30400","7.94214","0.00211"
"95.31000","7.94262","0.00229"
"95.31600","7.94310","0.00220"
"95.32200","7.94364","0.00202"
"95.32800","7.94412","0.00193"
"95.33400","7.94459","0.00185"
"95.34000","7.94513","0.00183"
"95.34600","7.94561","0.00189"
"95.35200","7.94609","0.00185"
"95.35800","7.94663","0.00172"
"95.36400","7.94710","0.00158"
"95.37000","7.94758","0.00158"
"95.37600","7.94812","0.00164"
"95.38200","7.94860","0.00160"
"95.38800","7.94908","0.00159"
"95.39400","7.94962","0.00163"
"95.40000","7.95009","0.00158"
"95.40600","7.95063","0.00163"
"95.41200","7.95111","0.00178"
"95.41800","7.95165","0.00193"
"95.42400","7.95213","0.00197"
"95.43000","7.95266","0.00188"
"95.43600","7.95314","0.00180"
"95.44200","7.95368","0.00178"
"95.44800","7.95416","0.00174"
"95.45400","7.95464","0.00176"
"95.46000","7.95518","0.00185"
"95.46600","7.95565","0.00190"
"95.47200","7.95613","0.00196"
"95.47800","7.95667","0.00197"
"95.48400","7.95715","0.00188"
"95.49000","7.95769","0.00180"
"95.49600","7.95817","0.00169"
"95.50200","7.95864","0.00157"
"95.50800","7.95912","0.00156"
"95.51400","7.95966","0.00156"
"95.52000","7.96014","0.00161"
"95.52600","7.96062","0.00169"
"95.53200","7.96116","0.00176"
"95.53800","7.96163","0.00182"
"95.54400","7.96217","0.00191"
"95.55000","7.96265","0.00190"
"95.55600","7.96319","0.00191"
"95.56200","7.96367","0.00192"
"95.56800","7.96420","0.00190"
"95.57400","7.96468","0.00188"
"95.58000","7.96516","0.00181"
"95.58600","7.96570","0.00179"
"95.59200","7.96618","0.00185"
"95.59800","7.96666","0.00179"
"95.60400","7.96719","0.00173"
"95.61000","7.96767","0.00183"
"95.61600","7.96815","0.00196"
"95.62200","7.96869","0.00207"
"95.62800","7.96917","0.00208"
"95.63400","7.96965","0.00206"
"95.64000","7.97018","0.00203"
"95.64600","7.97066","0.00201"
"95.65200","7.97114","0.00200"
"95.65800","7.97168","0.00205"
"95.66400","7.97216","0.00206"
"95.67000","7.97264","0.00201"
"95.67600","7.97317","0.00202"
"95.68200","7.97365","0.00192"
"95.68800","7.97413","0.00189"
"95.69400","7.97467","0.00192"
"95.70000","7.97515","0.00180"
"95.70600","7.97568","0.00168"
"95.71200","7.97616","0.00169"
"95.71800","7.97670","0.00175"
"95.72400","7.97718","0.00185"
"95.73000","7.97772","0.00193"
"95.73600","7.97820","0.00192"
"95.74200","7.97867","0.00192"
"95.74800","7.97915","0.00189"
"95.75400","7.97969","0.00189"
"95.76000","7.98017","0.00194"
"95.76600","7.98065","0.00192"
"95.77200","7.98113","0.00191"
"95.77800","7.98166","0.00194"
"95.78400","7.98214","0.00193"
"95.79000","7.98262","0.00192"
"95.79600","7.98316","0.00182"
"95.80200","7.98364","0.00175"
"95.80800","7.98411","0.00183"
"95.81400","7.98459","0.00189"
"95.82000","7.98513","0.00194"
"95.82600","7.98561","0.00199"
"95.83200","7.98609","0.00191"
"95.83800","7.98663","0.00182"
"95.84400","7.98710","0.00176"
"95.85000","7.98764","0.00173"
"95.85600","7.98812","0.00166"
"95.86200","7.98866","0.00165"
"95.86800","7.98914","0.00166"
"95.87400","7.98962","0.00174"
"95.88000","7.99015","0.00166"
"95.88600","7.99063","0.00161"
"95.89200","7.99111","0.00167"
"95.89800","7.99159","0.00171"
"95.90400","7.99213","0.00179"
"95.91000","7.99260","0.00189"
"95.91600","7.99308","0.00186"
"95.92200","7.99362","0.00183"
"95.92800","7.99410","0.00191"
"95.93400","7.99458","0.00197"
"95.94000","7.99512","0.00202"
"95.94600","7.99559","0.00200"
"95.95200","7.99613","0.00191"
"95.95800","7.99661","0.00186"
"95.96400","7.99709","0.00182"
"95.97000","7.99763","0.00185"
"95.97600","7.99811","0.00193"
"95.98200","7.99864","0.00189"
"95.98800","7.99912","0.00181"
"95.99400","7.99966","0.00181"
"96.00000","8.00020","0.00180"
"96.00600","8.00068","0.00180"
"96.01200","8.00121","0.00183"
"96.01800","8.00169","0.00173"
"96.02400","8.00217","0.00161"
"96.03000","8.00265","0.00154"
"96.03600","8.00319","0.00154"
"96.04200","8.00367","0.00167"
"96.04800","8.00414","0.00179"
"96.05400","8.00462","0.00190"
"96.06000","8.00510","0.00210"
"96.06600","8.00564","0.00217"
"96.07200","8.00612","0.00220"
"96.07800","8.00660","0.00228"
"96.08400","8.00713","0.00227"
"96.09000","8.00761","0.00222"
"96.09600","8.00815","0.00219"
"96.10200","8.00863","0.00214"
"96.10800","8.00917","0.00213"
"96.11400","8.00965","0.00200"
"96.12000","8.01012","0.00183"
"96.12600","8.01066","0.00187"
"96.13200","8.01120","0.00192"
"96.13800","8.01168","0.00193"
"96.14400","8.01222","0.00197"
"96.15000","8.01269","0.00191"
"96.15600","8.01317","0.00183"
"96.16200","8.01371","0.00190"
"96.16800","8.01419","0.00201"
"96.17400","8.01467","0.00204"
"96.18000","8.01521","0.00199"
"96.18600","8.01568","0.00182"
"96.19200","8.01616","0.00175"
"96.19800","8.01664","0.00183"
"96.20400","8.01712","0.00199"
"96.21000","8.01766","0.00215"
"96.21600","8.01814","0.00226"
"96.22200","8.01861","0.00228"
"96.22800","8.01909","0.00224"
"96.23400","8.01957","0.00218"
"96.24000","8.02011","0.00217"
"96.24600","8.02059","0.00221"
"96.25200","8.02112","0.00210"
"96.25800","8.02160","0.00202"
"96.26400","8.02208","0.00188"
"96.27000","8.02262","0.00181"
"96.27600","8.02310","0.00185"
"96.28200","8.02364","0.00188"
"96.28800","8.02411","0.00190"
"96.29400","8.02459","0.00190"
"96.30000","8.02513","0.00179"
"96.30600","8.02561","0.00170"
"96.31200","8.02609","0.00167"
"96.31800","8.02657","0.00162"
"96.32400","8.02710","0.00176"
"96.33000","8.02758","0.00181"
"96.33600","8.02806","0.00186"
"96.34200","8.02860","0.00193"
"96.34800","8.02908","0.00191"
"96.35400","8.02956","0.00185"
"96.36000","8.03003","0.00198"
"96.36600","8.03057","0.00213"
"96.37200","8.03105","0.00225"
"96.37800","8.03153","0.00230"
"96.38400","8.03207","0.00225"
"96.39000","8.03254","0.00221"
"96.39600","8.03302","0.00219"
"96.40200","8.03356","0.00221"
"96.40800","8.03404","0.00224"
"96.41400","8.03458","0.00216"
"96.42000","8.03512","0.00205"
"96.42600","8.03559","0.00201"
"96.43200","8.03613","0.00196"
"96.43800","8.03661","0.00199"
"96.44400","8.03709","0.00202"
"96.45000","8.03763","0.00199"
"96.45600","8.03810","0.00191"
"96.46200","8.03864","0.00187"
"96.46800","8.03912","0.00176"
"96.47400","8.03960","0.00170"
"96.48000","8.04008","0.00170"
"96.48600","8.04062","0.00171"
"96.49200","8.04109","0.00181"
"96.49800","8.04163","0.00181"
"96.50400","8.04211","0.00176"
"96.51000","8.04265","0.00178"
"96.51600","8.04313","0.00175"
"96.52200","8.04367","0.00171"
"96.52800","8.04414","0.00178"
"96.53400","8.04462","0.00171"
"96.54000","8.04516","0.00172"
"96.54600","8.04564","0.00182"
"96.55200","8.04618","0.00196"
"96.55800","8.04665","0.00202"
"96.56400","8.04719","0.00196"
"96.57000","8.04767","0.00192"
"96.57600","8.04815","0.00192"
"96.58200","8.04869","0.00183"
"96.58800","8.04917","0.00173"
"96.59400","8.04964","0.00173"
"96.60000","8.05018","0.00182"
"96.60600","8.05066","0.00191"
"96.61200","8.05114","0.00187"
"96.61800","8.05162","0.00181"
"96.62400","8.05216","0.00176"
"96.63000","8.05263","0.00167"
"96.63600","8.05317","0.00161"
"96.64200","8.05365","0.00169"
"96.64800","8.05419","0.00171"
"96.65400","8.05467","0.00166"
"96.66000","8.05520","0.00167"
"96.66600","8.05568","0.00170"
"96.67200","8.05616","0.00176"
"96.67800","8.05670","0.00186"
"96.68400","8.05718","0.00200"
"96.69000","8.05766","0.00221"
"96.69600","8.05813","0.00234"
"96.70200","8.05867","0.00231"
"96.70800","8.05915","0.00227"
"96.71400","8.05963","0.00221"
"96.72000","8.06017","0.00213"
"96.72600","8.06065","0.00211"
"96.73200","8.06112","0.00200"
"96.73800","8.06166","0.00188"
"96.74400","8.06214","0.00182"
"96.75000","8.06262","0.00178"
"96.75600","8.06316","0.00183"
"96.76200","8.06363","0.00190"
"96.76800","8.06417","0.00189"
"96.77400","8.06465","0.00195"
"96.78000","8.06513","0.00190"
"96.78600","8.06567","0.00187"
"96.79200","8.06615","0.00192"
"96.79800","8.06662","0.00195"
"96.80400","8.06710","0.00183"
"96.81000","8.06764","0.00184"
"96.81600","8.06812","0.00190"
"96.82200","8.06860","0.00199"
"96.82800","8.06914","0.00211"
"96.83400","8.06961","0.00208"
"96.84000","8.07009","0.00206"
"96.84600","8.07063","0.00199"
"96.85200","8.07111","0.00198"
"96.85800","8.07159","0.00203"
"96.86400","8.07212","0.00209"
"96.87000","8.07260","0.00207"
"96.87600","8.07308","0.00206"
"96.88200","8.07362","0.00203"
"96.88800","8.07410","0.00201"
"96.89400","8.07464","0.00194"
"96.90000","8.07511","0.00182"
"96.90600","8.07559","0.00177"
"96.91200","8.07613","0.00179"
"96.91800","8.07661","0.00177"
"96.92400","8.07709","0.00172"
"96.93000","8.07763","0.00171"
"96.93600","8.07810","0.00169"
"96.94200","8.07864","0.00171"
"96.94800","8.07912","0.00169"
"96.95400","8.07960","0.00174"
"96.96000","8.08008","0.00182"
"96.96600","8.08062","0.00177"
"96.97200","8.08109","0.00171"
"96.97800","8.08163","0.00170"
"96.98400","8.08211","0.00172"
"96.99000","8.08259","0.00175"
"96.99600","8.08313","0.00176"
"97.00200","8.08360","0.00178"
"97.00800","8.08408","0.00188"
"97.01400","8.08462","0.00183"
"97.02000","8.08510","0.00173"
"97.02600","8.08564","0.00169"
"97.03200","8.08612","0.00163"
"97.03800","8.08659","0.00162"
"97.04400","8.08713","0.00172"
"97.05000","8.08761","0.00179"
"97.05600","8.08815","0.00182"
"97.06200","8.08869","0.00194"
"97.06800","8.08916","0.00204"
"97.07400","8.08970","0.00215"
"97.08000","8.09018","0.00219"
"97.08600","8.09066","0.00213"
"97.09200","8.09114","0.00214"
"97.09800","8.09162","0.00203"
"97.10400","8.09215","0.00187"
"97.11000","8.09263","0.00182"
"97.11600","8.09311","0.00176"
"97.12200","8.09365","0.00172"
"97.12800","8.09413","0.00170"
"97.13400","8.09467","0.00168"
"97.14000","8.09514","0.00170"
"97.14600","8.09562","0.00170"
"97.15200","8.09616","0.00171"
"97.15800","8.09664","0.00175"
"97.16400","8.09712","0.00176"
"97.17000","8.09766","0.00180"
"97.17600","8.09813","0.00193"
"97.18200","8.09861","0.00197"
"97.18800","8.09915","0.00199"
"97.19400","8.09963","0.00203"
"97.20000","8.10017","0.00196"
"97.20600","8.10065","0.00194"
"97.21200","8.10118","0.00200"
"97.21800","8.10166","0.00204"
"97.22400","8.10220","0.00211"
"97.23000","8.10268","0.00216"
"97.23600","8.10316","0.00213"
"97.24200","8.10363","0.00221"
"97.24800","8.10417","0.00227"
"97.25400","8.10465","0.00223"
"97.26000","8.10513","0.00220"
"97.26600","8.10567","0.00215"
"97.27200","8.10614","0.00206"
"97.27800","8.10662","0.00199"
"97.28400","8.10716","0.00193"
"97.29000","8.10764","0.00193"
"97.29600","8.10812","0.00188"
"97.30200","8.10866","0.00185"
"97.30800","8.10913","0.00194"
"97.31400","8.10967","0.00200"
"97.32000","8.11015","0.00204"
"97.32600","8.11063","0.00210"
"97.33200","8.11111","0.00211"
"97.33800","8.11165","0.00216"
"97.34400","8.11212","0.00218"
"97.35000","8.11266","0.00214"
"97.35600","8.11314","0.00216"
"97.36200","8.11368","0.00212"
"97.36800","8.11416","0.00205"
"97.37400","8.11464","0.00209"
"97.38000","8.11517","0.00209"
"97.38600","8.11565","0.00201"
"97.39200","8.11613","0.00195"
"97.39800","8.11661","0.00189"
"97.40400","8.11715","0.00178"
"97.41000","8.11762","0.00170"
"97.41600","8.11810","0.00158"
"97.42200","8.11864","0.00150"
"97.42800","8.11912","0.00152"
"97.43400","8.11960","0.00151"
"97.44000","8.12008","0.00158"
"97.44600","8.12061","0.00156"
"97.45200","8.12109","0.00144"
"97.45800","8.12163","0.00146"
"97.46400","8.12211","0.00152"
"97.47000","8.12259","0.00161"
"97.47600","8.12313","0.00165"
"97.48200","8.12360","0.00166"
"97.48800","8.12414","0.00167"
"97.49400","8.12462","0.00175"
"97.50000","8.12510","0.00174"
"97.50600","8.12564","0.00174"
"97.51200","8.12611","0.00172"
"97.51800","8.12659","0.00171"
"97.52400","8.12713","0.00176"
"97.53000","8.12761","0.00170"
"97.53600","8.12809","0.00168"
"97.54200","8.12863","0.00179"
"97.54800","8.12910","0.00183"
"97.55400","8.12964","0.00178"
"97.56000","8.13012","0.00176"
"97.56600","8.13066","0.00175"
"97.57200","8.13114","0.00174"
"97.57800","8.13168","0.00181"
"97.58400","8.13215","0.00184"
"97.59000","8.13263","0.00188"
"97.59600","8.13317","0.00184"
"97.60200","8.13365","0.00179"
"97.60800","8.13413","0.00184"
"97.61400","8.13466","0.00192"
"97.62000","8.13514","0.00192"
"97.62600","8.13568","0.00189"
"97.63200","8.13616","0.00185"
"97.63800","8.13670","0.00173"
"97.64400","8.13718","0.00166"
"97.65000","8.13765","0.00171"
"97.65600","8.13813","0.00186"
"97.66200","8.13861","0.00190"
"97.66800","8.13915","0.00191"
"97.67400","8.13963","0.00193"
"97.68000","8.14017","0.00186"
"97.68600","8.14064","0.00181"
"97.69200","8.14118","0.00191"
"97.69800","8.14166","0.00196"
"97.70400","8.14220","0.00200"
"97.71000","8.14268","0.00218"
"97.71600","8.14316","0.00232"
"97.72200","8.14369","0.00242"
"97.72800","8.14417","0.00236"
"97.73400","8.14471","0.00223"
"97.74000","8.14519","0.00205"
"97.74600","8.14567","0.00190"
"97.75200","8.14614","0.00177"
"97.75800","8.14668","0.00175"
"97.76400","8.14716","0.00173"
"97.77000","8.14764","0.00167"
"97.77600","8.14818","0.00169"
"97.78200","8.14865","0.00172"
"97.78800","8.14913","0.00168"
"97.79400","8.14961","0.00164"
"97.80000","8.15015","0.00155"
"97.80600","8.15063","0.00149"
"97.81200","8.15111","0.00144"
"97.81800","8.15159","0.00130"
"97.82400","8.15212","0.00128"
"97.83000","8.15260","0.00135"
"97.83600","8.15314","0.00133"
"97.84200","8.15362","0.00138"
"97.84800","8.15416","0.00138"
"97.85400","8.15469","0.00128"
"97.86000","8.15517","0.00126"
"97.86600","8.15565","0.00126"
"97.87200","8.15619","0.00126"
"97.87800","8.15667","0.00131"
"97.88400","8.15715","0.00134"
"97.89000","8.15768","0.00141"
"97.89600","8.15816","0.00155"
"97.90200","8.15864","0.00158"
"97.90800","8.15912","0.00166"
"97.91400","8.15966","0.00166"
"97.92000","8.16013","0.00162"
"97.92600","8.16061","0.00156"
"97.93200","8.16109","0.00152"
"97.93800","8.16163","0.00149"
"97.94400","8.16211","0.00147"
"97.95000","8.16259","0.00137"
"97.95600","8.16312","0.00140"
"97.96200","8.16360","0.00142"
"97.96800","8.16408","0.00146"
"97.97400","8.16462","0.00156"
"97.98000","8.16510","0.00163"
"97.98600","8.16564","0.00164"
"97.99200","8.16611","0.00165"
"97.99800","8.16665","0.00153"
"98.00400","8.16713","0.00134"
"98.01000","8.16767","0.00122"
"98.01600","8.16815","0.00118"
"98.02200","8.16863","0.00124"
"98.02800","8.16916","0.00131"
"98.03400","8.16964","0.00130"
"98.04000","8.17012","0.00138"
"98.04600","8.17060","0.00145"
"98.05200","8.17114","0.00146"
"98.05800","8.17161","0.00158"
"98.06400","8.17209","0.00157"
"98.07000","8.17263","0.00145"
"98.07600","8.17311","0.00146"
"98.08200","8.17365","0.00142"
"98.08800","8.17413","0.00137"
"98.09400","8.17460","0.00145"
"98.10000","8.17514","0.00148"
"98.10600","8.17562","0.00148"
"98.11200","8.17616","0.00147"
"98.11800","8.17664","0.00144"
"98.12400","8.17718","0.00149"
"98.13000","8.17765","0.00157"
"98.13600","8.17819","0.00158"
"98.14200","8.17867","0.00160"
"98.14800","8.17921","0.00157"
"98.15400","8.17969","0.00152"
"98.16000","8.18022","0.00143"
"98.16600","8.18070","0.00135"
"98.17200","8.18118","0.00133"
"98.17800","8.18166","0.00136"
"98.18400","8.18220","0.00138"
"98.19000","8.18268","0.00142"
"98.19600","8.18315","0.00138"
"98.20200","8.18363","0.00137"
"98.20800","8.18417","0.00152"
"98.21400","8.18465","0.00163"
"98.22000","8.18513","0.00168"
"98.22600","8.18567","0.00181"
"98.23200","8.18614","0.00181"
"98.23800","8.18662","0.00173"
"98.24400","8.18716","0.00173"
"98.25000","8.18764","0.00177"
"98.25600","8.18818","0.00189"
"98.26200","8.18865","0.00197"
"98.26800","8.18913","0.00189"
"98.27400","8.18967","0.00190"
"98.28000","8.19015","0.00188"
"98.28600","8.19069","0.00188"
"98.29200","8.19117","0.00191"
"98.29800","8.19170","0.00189"
"98.30400","8.19218","0.00181"
"98.31000","8.19266","0.00180"
"98.31600","8.19320","0.00180"
"98.32200","8.19368","0.00174"
"98.32800","8.19415","0.00174"
"98.33400","8.19463","0.00173"
"98.34000","8.19511","0.00180"
"98.34600","8.19565","0.00179"
"98.35200","8.19613","0.00165"
"98.35800","8.19661","0.00159"
"98.36400","8.19714","0.00156"
"98.37000","8.19762","0.00144"
"98.37600","8.19810","0.00151"
"98.38200","8.19858","0.00155"
"98.38800","8.19912","0.00157"
"98.39400","8.19960","0.00151"
"98.40000","8.20013","0.00140"
"98.40600","8.20061","0.00136"
"98.41200","8.20109","0.00130"
"98.41800","8.20163","0.00120"
"98.42400","8.20211","0.00120"
"98.43000","8.20265","0.00121"
"98.43600","8.20312","0.00120"
"98.44200","8.20366","0.00128"
"98.44800","8.20414","0.00136"
"98.45400","8.20462","0.00143"
"98.46000","8.20516","0.00153"
"98.46600","8.20563","0.00152"
"98.47200","8.20611","0.00149"
"98.47800","8.20659","0.00149"
"98.48400","8.20713","0.00146"
"98.49000","8.20761","0.00158"
"98.49600","8.20815","0.00176"
"98.50200","8.20862","0.00180"
"98.50800","8.20910","0.00183"
"98.51400","8.20958","0.00183"
"98.52000","8.21012","0.00183"
"98.52600","8.21060","0.00178"
"98.53200","8.21108","0.00171"
"98.53800","8.21155","0.00164"
"98.54400","8.21209","0.00156"
"98.55000","8.21257","0.00142"
"98.55600","8.21311","0.00137"
"98.56200","8.21359","0.00137"
"98.56800","8.21413","0.00136"
"98.57400","8.21466","0.00138"
"98.58000","8.21514","0.00133"
"98.58600","8.21562","0.00123"
"98.59200","8.21616","0.00113"
"98.59800","8.21664","0.00114"
"98.60400","8.21712","0.00121"
"98.61000","8.21759","0.00134"
"98.61600","8.21813","0.00143"
"98.62200","8.21861","0.00157"
"98.62800","8.21909","0.00159"
"98.63400","8.21963","0.00146"
"98.64000","8.22010","0.00136"
"98.64600","8.22064","0.00133"
"98.65200","8.22112","0.00128"
"98.65800","8.22160","0.00133"
