End date,"12/18/2016"
Specimen label,"16DG_31_run2"
Maximum Load,"0.05678",N

Time,Extension,Load
(s),(mm),(N)
"193.00800","55.48355","0.03276"
"193.01400","55.48403","0.03278"
"193.02000","55.48451","0.03274"
"193.02600","55.48499","0.03283"
"193.03200","55.48552","0.03290"
"193.03800","55.48600","0.03289"
"193.04400","55.48648","0.03291"
"193.05000","55.48702","0.03291"
"193.05600","55.48750","0.03283"
"193.06200","55.48798","0.03269"
"193.06800","55.48851","0.03260"
"193.07400","55.48899","0.03268"
"193.08000","55.48947","0.03273"
"193.08600","55.48995","0.03267"
"193.09200","55.49049","0.03270"
"193.09800","55.49096","0.03269"
"193.10400","55.49144","0.03270"
"193.11000","55.49198","0.03277"
"193.11600","55.49246","0.03288"
"193.12200","55.49294","0.03298"
"193.12800","55.49347","0.03309"
"193.13400","55.49395","0.03314"
"193.14000","55.49443","0.03313"
"193.14600","55.49497","0.03306"
"193.15200","55.49545","0.03291"
"193.15800","55.49598","0.03287"
"193.16400","55.49647","0.03281"
"193.17000","55.49694","0.03264"
"193.17600","55.49748","0.03259"
"193.18200","55.49796","0.03255"
"193.18800","55.49850","0.03260"
"193.19400","55.49898","0.03263"
"193.20000","55.49945","0.03266"
"193.20600","55.49999","0.03274"
"193.21200","55.50047","0.03284"
"193.21800","55.50095","0.03285"
"193.22400","55.50149","0.03294"
"193.23000","55.50196","0.03300"
"193.23600","55.50245","0.03296"
"193.24200","55.50298","0.03306"
"193.24800","55.50352","0.03321"
"193.25400","55.50400","0.03336"
"193.26000","55.50448","0.03338"
"193.26600","55.50502","0.03328"
"193.27200","55.50549","0.03317"
"193.27800","55.50603","0.03303"
"193.28400","55.50651","0.03278"
"193.29000","55.50699","0.03277"
"193.29600","55.50753","0.03286"
"193.30200","55.50800","0.03289"
"193.30800","55.50854","0.03303"
"193.31400","55.50902","0.03307"
"193.32000","55.50956","0.03315"
"193.32600","55.51004","0.03335"
"193.33200","55.51051","0.03339"
"193.33800","55.51105","0.03333"
"193.34400","55.51154","0.03328"
"193.35000","55.51201","0.03326"
"193.35600","55.51249","0.03332"
"193.36200","55.51297","0.03342"
"193.36800","55.51351","0.03338"
"193.37400","55.51398","0.03324"
"193.38000","55.51452","0.03305"
"193.38600","55.51500","0.03293"
"193.39200","55.51548","0.03287"
"193.39800","55.51602","0.03283"
"193.40400","55.51649","0.03282"
"193.41000","55.51703","0.03285"
"193.41600","55.51751","0.03277"
"193.42200","55.51805","0.03270"
"193.42800","55.51853","0.03273"
"193.43400","55.51901","0.03277"
"193.44000","55.51955","0.03289"
"193.44600","55.52002","0.03301"
"193.45200","55.52050","0.03305"
"193.45800","55.52104","0.03310"
"193.46400","55.52152","0.03311"
"193.47000","55.52200","0.03312"
"193.47600","55.52253","0.03316"
"193.48200","55.52301","0.03319"
"193.48800","55.52349","0.03311"
"193.49400","55.52403","0.03306"
"193.50000","55.52451","0.03304"
"193.50600","55.52499","0.03319"
"193.51200","55.52547","0.03323"
"193.51800","55.52600","0.03318"
"193.52400","55.52648","0.03303"
"193.53000","55.52696","0.03285"
"193.53600","55.52750","0.03271"
"193.54200","55.52804","0.03273"
"193.54800","55.52851","0.03279"
"193.55400","55.52899","0.03285"
"193.56000","55.52953","0.03295"
"193.56600","55.53001","0.03299"
"193.57200","55.53048","0.03296"
"193.57800","55.53102","0.03301"
"193.58400","55.53151","0.03302"
"193.59000","55.53198","0.03306"
"193.59600","55.53246","0.03317"
"193.60200","55.53294","0.03328"
"193.60800","55.53348","0.03347"
"193.61400","55.53395","0.03365"
"193.62000","55.53443","0.03367"
"193.62600","55.53497","0.03371"
"193.63200","55.53545","0.03377"
"193.63800","55.53592","0.03377"
"193.64400","55.53646","0.03365"
"193.65000","55.53695","0.03352"
"193.65600","55.53743","0.03341"
"193.66200","55.53796","0.03328"
"193.66800","55.53844","0.03311"
"193.67400","55.53892","0.03308"
"193.68000","55.53946","0.03311"
"193.68600","55.54000","0.03320"
"193.69200","55.54047","0.03329"
"193.69800","55.54101","0.03328"
"193.70400","55.54149","0.03320"
"193.71000","55.54203","0.03313"
"193.71600","55.54251","0.03305"
"193.72200","55.54304","0.03310"
"193.72800","55.54352","0.03316"
"193.73400","55.54400","0.03310"
"193.74000","55.54454","0.03297"
"193.74600","55.54501","0.03293"
"193.75200","55.54549","0.03295"
"193.75800","55.54604","0.03303"
"193.76400","55.54651","0.03321"
"193.77000","55.54705","0.03330"
"193.77600","55.54752","0.03326"
"193.78200","55.54801","0.03314"
"193.78800","55.54855","0.03302"
"193.79400","55.54902","0.03294"
"193.80000","55.54956","0.03272"
"193.80600","55.55004","0.03265"
"193.81200","55.55052","0.03271"
"193.81800","55.55105","0.03267"
"193.82400","55.55159","0.03273"
"193.83000","55.55207","0.03289"
"193.83600","55.55261","0.03301"
"193.84200","55.55309","0.03325"
"193.84800","55.55362","0.03341"
"193.85400","55.55410","0.03352"
"193.86000","55.55458","0.03363"
"193.86600","55.55512","0.03371"
"193.87200","55.55560","0.03380"
"193.87800","55.55607","0.03387"
"193.88400","55.55656","0.03368"
"193.89000","55.55703","0.03346"
"193.89600","55.55751","0.03334"
"193.90200","55.55799","0.03335"
"193.90800","55.55853","0.03337"
"193.91400","55.55901","0.03342"
"193.92000","55.55948","0.03350"
"193.92600","55.55996","0.03356"
"193.93200","55.56050","0.03357"
"193.93800","55.56098","0.03352"
"193.94400","55.56146","0.03350"
"193.95000","55.56200","0.03332"
"193.95600","55.56248","0.03302"
"193.96200","55.56301","0.03290"
"193.96800","55.56349","0.03282"
"193.97400","55.56403","0.03292"
"193.98000","55.56451","0.03306"
"193.98600","55.56505","0.03311"
"193.99200","55.56552","0.03305"
"193.99800","55.56600","0.03301"
"194.00400","55.56654","0.03305"
"194.01000","55.56702","0.03327"
"194.01600","55.56750","0.03337"
"194.02200","55.56798","0.03340"
"194.02800","55.56852","0.03352"
"194.03400","55.56899","0.03351"
"194.04000","55.56947","0.03350"
"194.04600","55.57001","0.03349"
"194.05200","55.57049","0.03339"
"194.05800","55.57103","0.03329"
"194.06400","55.57150","0.03324"
"194.07000","55.57198","0.03316"
"194.07600","55.57252","0.03322"
"194.08200","55.57299","0.03322"
"194.08800","55.57347","0.03321"
"194.09400","55.57401","0.03326"
"194.10000","55.57449","0.03318"
"194.10600","55.57497","0.03309"
"194.11200","55.57550","0.03306"
"194.11800","55.57598","0.03302"
"194.12400","55.57647","0.03309"
"194.13000","55.57701","0.03315"
"194.13600","55.57748","0.03320"
"194.14200","55.57796","0.03325"
"194.14800","55.57850","0.03336"
"194.15400","55.57898","0.03341"
"194.16000","55.57945","0.03341"
"194.16600","55.57993","0.03338"
"194.17200","55.58047","0.03333"
"194.17800","55.58095","0.03334"
"194.18400","55.58142","0.03330"
"194.19000","55.58197","0.03334"
"194.19600","55.58244","0.03341"
"194.20200","55.58298","0.03343"
"194.20800","55.58346","0.03339"
"194.21400","55.58394","0.03333"
"194.22000","55.58442","0.03320"
"194.22600","55.58495","0.03318"
"194.23200","55.58543","0.03318"
"194.23800","55.58591","0.03329"
"194.24400","55.58645","0.03333"
"194.25000","55.58693","0.03326"
"194.25600","55.58746","0.03326"
"194.26200","55.58794","0.03335"
"194.26800","55.58849","0.03342"
"194.27400","55.58896","0.03356"
"194.28000","55.58950","0.03377"
"194.28600","55.58997","0.03380"
"194.29200","55.59046","0.03376"
"194.29800","55.59100","0.03371"
"194.30400","55.59147","0.03371"
"194.31000","55.59201","0.03374"
"194.31600","55.59249","0.03366"
"194.32200","55.59297","0.03355"
"194.32800","55.59351","0.03348"
"194.33400","55.59398","0.03338"
"194.34000","55.59452","0.03334"
"194.34600","55.59500","0.03339"
"194.35200","55.59554","0.03340"
"194.35800","55.59601","0.03339"
"194.36400","55.59649","0.03339"
"194.37000","55.59703","0.03339"
"194.37600","55.59752","0.03357"
"194.38200","55.59799","0.03377"
"194.38800","55.59852","0.03388"
"194.39400","55.59901","0.03396"
"194.40000","55.59954","0.03382"
"194.40600","55.60003","0.03374"
"194.41200","55.60050","0.03361"
"194.41800","55.60104","0.03342"
"194.42400","55.60152","0.03337"
"194.43000","55.60199","0.03345"
"194.43600","55.60253","0.03353"
"194.44200","55.60301","0.03366"
"194.44800","55.60349","0.03372"
"194.45400","55.60403","0.03379"
"194.46000","55.60450","0.03389"
"194.46600","55.60499","0.03386"
"194.47200","55.60552","0.03392"
"194.47800","55.60600","0.03392"
"194.48400","55.60654","0.03386"
"194.49000","55.60702","0.03382"
"194.49600","55.60756","0.03378"
"194.50200","55.60803","0.03377"
"194.50800","55.60857","0.03380"
"194.51400","55.60905","0.03382"
"194.52000","55.60953","0.03386"
"194.52600","55.61007","0.03393"
"194.53200","55.61054","0.03394"
"194.53800","55.61102","0.03412"
"194.54400","55.61156","0.03442"
"194.55000","55.61204","0.03444"
"194.55600","55.61251","0.03441"
"194.56200","55.61306","0.03442"
"194.56800","55.61354","0.03439"
"194.57400","55.61401","0.03442"
"194.58000","55.61455","0.03438"
"194.58600","55.61503","0.03424"
"194.59200","55.61551","0.03421"
"194.59800","55.61605","0.03414"
"194.60400","55.61652","0.03393"
"194.61000","55.61700","0.03384"
"194.61600","55.61754","0.03374"
"194.62200","55.61802","0.03365"
"194.62800","55.61850","0.03360"
"194.63400","55.61903","0.03352"
"194.64000","55.61951","0.03348"
"194.64600","55.61999","0.03353"
"194.65200","55.62053","0.03356"
"194.65800","55.62101","0.03372"
"194.66400","55.62149","0.03379"
"194.67000","55.62202","0.03380"
"194.67600","55.62250","0.03386"
"194.68200","55.62298","0.03401"
"194.68800","55.62346","0.03397"
"194.69400","55.62400","0.03385"
"194.70000","55.62447","0.03378"
"194.70600","55.62495","0.03364"
"194.71200","55.62543","0.03361"
"194.71800","55.62597","0.03364"
"194.72400","55.62645","0.03378"
"194.73000","55.62693","0.03384"
"194.73600","55.62746","0.03378"
"194.74200","55.62794","0.03388"
"194.74800","55.62842","0.03387"
"194.75400","55.62896","0.03379"
"194.76000","55.62944","0.03369"
"194.76600","55.62998","0.03364"
"194.77200","55.63045","0.03366"
"194.77800","55.63093","0.03366"
"194.78400","55.63147","0.03363"
"194.79000","55.63195","0.03356"
"194.79600","55.63249","0.03359"
"194.80200","55.63297","0.03357"
"194.80800","55.63345","0.03356"
"194.81400","55.63398","0.03348"
"194.82000","55.63446","0.03344"
"194.82600","55.63500","0.03346"
"194.83200","55.63548","0.03345"
"194.83800","55.63602","0.03351"
"194.84400","55.63649","0.03359"
"194.85000","55.63703","0.03373"
"194.85600","55.63751","0.03393"
"194.86200","55.63805","0.03419"
"194.86800","55.63853","0.03426"
"194.87400","55.63900","0.03415"
"194.88000","55.63948","0.03399"
"194.88600","55.64002","0.03385"
"194.89200","55.64050","0.03378"
"194.89800","55.64104","0.03378"
"194.90400","55.64151","0.03379"
"194.91000","55.64205","0.03384"
"194.91600","55.64253","0.03384"
"194.92200","55.64301","0.03377"
"194.92800","55.64355","0.03364"
"194.93400","55.64403","0.03343"
"194.94000","55.64457","0.03338"
"194.94600","55.64504","0.03361"
"194.95200","55.64552","0.03384"
"194.95800","55.64606","0.03402"
"194.96400","55.64654","0.03404"
"194.97000","55.64701","0.03401"
"194.97600","55.64755","0.03397"
"194.98200","55.64803","0.03390"
"194.98800","55.64851","0.03393"
"194.99400","55.64905","0.03397"
"195.00000","55.64952","0.03393"
"195.00600","55.65001","0.03389"
"195.01200","55.65055","0.03388"
"195.01800","55.65102","0.03385"
"195.02400","55.65150","0.03377"
"195.03000","55.65204","0.03378"
"195.03600","55.65252","0.03380"
"195.04200","55.65300","0.03386"
"195.04800","55.65353","0.03390"
"195.05400","55.65401","0.03402"
"195.06000","55.65449","0.03414"
"195.06600","55.65503","0.03402"
"195.07200","55.65551","0.03383"
"195.07800","55.65599","0.03392"
"195.08400","55.65652","0.03403"
"195.09000","55.65700","0.03412"
"195.09600","55.65754","0.03426"
"195.10200","55.65802","0.03435"
"195.10800","55.65850","0.03439"
"195.11400","55.65904","0.03435"
"195.12000","55.65951","0.03419"
"195.12600","55.66005","0.03417"
"195.13200","55.66053","0.03417"
"195.13800","55.66107","0.03412"
"195.14400","55.66154","0.03419"
"195.15000","55.66202","0.03425"
"195.15600","55.66256","0.03421"
"195.16200","55.66304","0.03431"
"195.16800","55.66351","0.03442"
"195.17400","55.66405","0.03448"
"195.18000","55.66454","0.03464"
"195.18600","55.66502","0.03465"
"195.19200","55.66549","0.03468"
"195.19800","55.66597","0.03465"
"195.20400","55.66651","0.03450"
"195.21000","55.66698","0.03448"
"195.21600","55.66747","0.03434"
"195.22200","55.66800","0.03423"
"195.22800","55.66848","0.03432"
"195.23400","55.66896","0.03433"
"195.24000","55.66949","0.03428"
"195.24600","55.66998","0.03422"
"195.25200","55.67046","0.03416"
"195.25800","55.67099","0.03412"
"195.26400","55.67147","0.03413"
"195.27000","55.67200","0.03417"
"195.27600","55.67249","0.03414"
"195.28200","55.67297","0.03406"
"195.28800","55.67344","0.03389"
"195.29400","55.67398","0.03384"
"195.30000","55.67446","0.03372"
"195.30600","55.67494","0.03373"
"195.31200","55.67542","0.03385"
"195.31800","55.67590","0.03391"
"195.32400","55.67643","0.03395"
"195.33000","55.67691","0.03407"
"195.33600","55.67739","0.03416"
"195.34200","55.67793","0.03424"
"195.34800","55.67841","0.03429"
"195.35400","55.67894","0.03418"
"195.36000","55.67942","0.03422"
"195.36600","55.67996","0.03426"
"195.37200","55.68044","0.03427"
"195.37800","55.68098","0.03439"
"195.38400","55.68145","0.03436"
"195.39000","55.68199","0.03433"
"195.39600","55.68247","0.03434"
"195.40200","55.68301","0.03426"
"195.40800","55.68349","0.03429"
"195.41400","55.68402","0.03437"
"195.42000","55.68450","0.03435"
"195.42600","55.68504","0.03435"
"195.43200","55.68552","0.03433"
"195.43800","55.68606","0.03430"
"195.44400","55.68654","0.03427"
"195.45000","55.68702","0.03428"
"195.45600","55.68755","0.03436"
"195.46200","55.68803","0.03449"
"195.46800","55.68857","0.03452"
"195.47400","55.68905","0.03459"
"195.48000","55.68953","0.03464"
"195.48600","55.69006","0.03475"
"195.49200","55.69054","0.03490"
"195.49800","55.69102","0.03497"
"195.50400","55.69150","0.03508"
"195.51000","55.69204","0.03524"
"195.51600","55.69251","0.03520"
"195.52200","55.69300","0.03523"
"195.52800","55.69353","0.03530"
"195.53400","55.69402","0.03513"
"195.54000","55.69455","0.03489"
"195.54600","55.69503","0.03471"
"195.55200","55.69551","0.03448"
"195.55800","55.69604","0.03434"
"195.56400","55.69652","0.03433"
"195.57000","55.69706","0.03437"
"195.57600","55.69754","0.03440"
"195.58200","55.69801","0.03430"
"195.58800","55.69855","0.03418"
"195.59400","55.69903","0.03431"
"195.60000","55.69951","0.03435"
"195.60600","55.70005","0.03435"
"195.61200","55.70053","0.03441"
"195.61800","55.70101","0.03429"
"195.62400","55.70149","0.03432"
"195.63000","55.70202","0.03447"
"195.63600","55.70250","0.03462"
"195.64200","55.70298","0.03474"
"195.64800","55.70352","0.03467"
"195.65400","55.70400","0.03446"
"195.66000","55.70447","0.03437"
"195.66600","55.70496","0.03436"
"195.67200","55.70549","0.03441"
"195.67800","55.70597","0.03457"
"195.68400","55.70650","0.03460"
"195.69000","55.70699","0.03461"
"195.69600","55.70753","0.03466"
"195.70200","55.70800","0.03461"
"195.70800","55.70854","0.03458"
"195.71400","55.70908","0.03453"
"195.72000","55.70956","0.03437"
"195.72600","55.71004","0.03426"
"195.73200","55.71051","0.03406"
"195.73800","55.71105","0.03395"
"195.74400","55.71153","0.03409"
"195.75000","55.71201","0.03433"
"195.75600","55.71248","0.03457"
"195.76200","55.71296","0.03479"
"195.76800","55.71350","0.03491"
"195.77400","55.71398","0.03500"
"195.78000","55.71446","0.03511"
"195.78600","55.71500","0.03507"
"195.79200","55.71548","0.03507"
"195.79800","55.71596","0.03510"
"195.80400","55.71649","0.03508"
"195.81000","55.71697","0.03511"
"195.81600","55.71745","0.03505"
"195.82200","55.71799","0.03509"
"195.82800","55.71846","0.03513"
"195.83400","55.71894","0.03505"
"195.84000","55.71948","0.03494"
"195.84600","55.71996","0.03491"
"195.85200","55.72050","0.03491"
"195.85800","55.72097","0.03491"
"195.86400","55.72152","0.03486"
"195.87000","55.72200","0.03480"
"195.87600","55.72247","0.03487"
"195.88200","55.72301","0.03498"
"195.88800","55.72349","0.03511"
"195.89400","55.72397","0.03522"
"195.90000","55.72444","0.03522"
"195.90600","55.72492","0.03516"
"195.91200","55.72546","0.03522"
"195.91800","55.72594","0.03521"
"195.92400","55.72642","0.03522"
"195.93000","55.72695","0.03530"
"195.93600","55.72743","0.03532"
"195.94200","55.72797","0.03536"
"195.94800","55.72845","0.03533"
"195.95400","55.72893","0.03519"
"195.96000","55.72947","0.03514"
"195.96600","55.72995","0.03508"
"195.97200","55.73048","0.03515"
"195.97800","55.73096","0.03532"
"195.98400","55.73150","0.03531"
"195.99000","55.73198","0.03517"
"195.99600","55.73252","0.03501"
"196.00200","55.73306","0.03489"
"196.00800","55.73359","0.03488"
"196.01400","55.73407","0.03492"
"196.02000","55.73455","0.03503"
"196.02600","55.73509","0.03513"
"196.03200","55.73556","0.03512"
"196.03800","55.73604","0.03530"
"196.04400","55.73652","0.03556"
"196.05000","55.73700","0.03560"
"196.05600","55.73754","0.03555"
"196.06200","55.73802","0.03546"
"196.06800","55.73850","0.03542"
"196.07400","55.73897","0.03533"
"196.08000","55.73951","0.03526"
"196.08600","55.73999","0.03521"
"196.09200","55.74053","0.03512"
"196.09800","55.74100","0.03500"
"196.10400","55.74148","0.03490"
"196.11000","55.74202","0.03492"
"196.11600","55.74250","0.03479"
"196.12200","55.74304","0.03479"
"196.12800","55.74352","0.03496"
"196.13400","55.74405","0.03507"
"196.14000","55.74454","0.03516"
"196.14600","55.74507","0.03535"
"196.15200","55.74554","0.03545"
"196.15800","55.74603","0.03543"
"196.16400","55.74651","0.03544"
"196.17000","55.74705","0.03545"
"196.17600","55.74752","0.03556"
"196.18200","55.74800","0.03553"
"196.18800","55.74848","0.03541"
"196.19400","55.74895","0.03539"
"196.20000","55.74944","0.03531"
"196.20600","55.74997","0.03523"
"196.21200","55.75045","0.03530"
"196.21800","55.75093","0.03548"
"196.22400","55.75146","0.03563"
"196.23000","55.75195","0.03570"
"196.23600","55.75243","0.03569"
"196.24200","55.75296","0.03569"
"196.24800","55.75344","0.03573"
"196.25400","55.75398","0.03587"
"196.26000","55.75446","0.03609"
"196.26600","55.75493","0.03616"
"196.27200","55.75547","0.03615"
"196.27800","55.75595","0.03612"
"196.28400","55.75649","0.03605"
"196.29000","55.75697","0.03599"
"196.29600","55.75750","0.03590"
"196.30200","55.75798","0.03584"
"196.30800","55.75853","0.03586"
"196.31400","55.75901","0.03581"
"196.32000","55.75948","0.03575"
"196.32600","55.75996","0.03569"
"196.33200","55.76050","0.03557"
"196.33800","55.76097","0.03540"
"196.34400","55.76145","0.03544"
"196.35000","55.76193","0.03545"
"196.35600","55.76247","0.03546"
"196.36200","55.76295","0.03536"
"196.36800","55.76342","0.03531"
"196.37400","55.76396","0.03530"
"196.38000","55.76444","0.03539"
"196.38600","55.76492","0.03555"
"196.39200","55.76546","0.03563"
"196.39800","55.76594","0.03567"
"196.40400","55.76642","0.03573"
"196.41000","55.76696","0.03586"
"196.41600","55.76743","0.03582"
"196.42200","55.76797","0.03579"
"196.42800","55.76851","0.03580"
"196.43400","55.76899","0.03578"
"196.44000","55.76952","0.03583"
"196.44600","55.77000","0.03594"
"196.45200","55.77048","0.03586"
"196.45800","55.77096","0.03582"
"196.46400","55.77143","0.03585"
"196.47000","55.77197","0.03591"
"196.47600","55.77246","0.03601"
"196.48200","55.77293","0.03607"
"196.48800","55.77348","0.03612"
"196.49400","55.77395","0.03615"
"196.50000","55.77449","0.03604"
"196.50600","55.77497","0.03591"
"196.51200","55.77550","0.03589"
"196.51800","55.77598","0.03578"
"196.52400","55.77646","0.03567"
"196.53000","55.77700","0.03557"
"196.53600","55.77747","0.03548"
"196.54200","55.77795","0.03545"
"196.54800","55.77849","0.03542"
"196.55400","55.77897","0.03553"
"196.56000","55.77951","0.03566"
"196.56600","55.77999","0.03556"
"196.57200","55.78053","0.03542"
"196.57800","55.78101","0.03541"
"196.58400","55.78154","0.03539"
"196.59000","55.78202","0.03532"
"196.59600","55.78250","0.03527"
"196.60200","55.78298","0.03536"
"196.60800","55.78352","0.03551"
"196.61400","55.78399","0.03549"
"196.62000","55.78447","0.03550"
"196.62600","55.78501","0.03557"
"196.63200","55.78549","0.03552"
"196.63800","55.78596","0.03546"
"196.64400","55.78650","0.03547"
"196.65000","55.78704","0.03535"
"196.65600","55.78752","0.03530"
"196.66200","55.78800","0.03541"
"196.66800","55.78854","0.03557"
"196.67400","55.78902","0.03557"
"196.68000","55.78950","0.03549"
"196.68600","55.79003","0.03536"
"196.69200","55.79051","0.03538"
"196.69800","55.79099","0.03547"
"196.70400","55.79153","0.03548"
"196.71000","55.79200","0.03553"
"196.71600","55.79255","0.03553"
"196.72200","55.79302","0.03549"
"196.72800","55.79350","0.03551"
"196.73400","55.79404","0.03560"
"196.74000","55.79451","0.03559"
"196.74600","55.79499","0.03554"
"196.75200","55.79554","0.03551"
"196.75800","55.79601","0.03547"
"196.76400","55.79649","0.03545"
"196.77000","55.79697","0.03538"
"196.77600","55.79751","0.03536"
"196.78200","55.79799","0.03536"
"196.78800","55.79846","0.03525"
"196.79400","55.79900","0.03522"
"196.80000","55.79948","0.03521"
"196.80600","55.79996","0.03525"
"196.81200","55.80050","0.03543"
"196.81800","55.80098","0.03547"
"196.82400","55.80146","0.03555"
"196.83000","55.80199","0.03564"
"196.83600","55.80247","0.03553"
"196.84200","55.80295","0.03545"
"196.84800","55.80349","0.03537"
"196.85400","55.80396","0.03537"
"196.86000","55.80444","0.03540"
"196.86600","55.80498","0.03539"
"196.87200","55.80546","0.03548"
"196.87800","55.80593","0.03572"
"196.88400","55.80647","0.03583"
"196.89000","55.80695","0.03586"
"196.89600","55.80743","0.03589"
"196.90200","55.80797","0.03579"
"196.90800","55.80845","0.03571"
"196.91400","55.80898","0.03566"
"196.92000","55.80947","0.03556"
"196.92600","55.80994","0.03558"
"196.93200","55.81048","0.03553"
"196.93800","55.81096","0.03542"
"196.94400","55.81150","0.03540"
"196.95000","55.81198","0.03545"
"196.95600","55.81245","0.03558"
"196.96200","55.81299","0.03581"
"196.96800","55.81347","0.03589"
"196.97400","55.81401","0.03597"
"196.98000","55.81449","0.03592"
"196.98600","55.81496","0.03595"
"196.99200","55.81550","0.03595"
"196.99800","55.81598","0.03593"
"197.00400","55.81646","0.03591"
"197.01000","55.81700","0.03592"
"197.01600","55.81748","0.03586"
"197.02200","55.81796","0.03570"
"197.02800","55.81849","0.03562"
"197.03400","55.81897","0.03563"
"197.04000","55.81945","0.03571"
"197.04600","55.81999","0.03585"
"197.05200","55.82047","0.03595"
"197.05800","55.82100","0.03603"
"197.06400","55.82148","0.03601"
"197.07000","55.82196","0.03601"
"197.07600","55.82250","0.03611"
"197.08200","55.82298","0.03612"
"197.08800","55.82351","0.03600"
"197.09400","55.82400","0.03592"
"197.10000","55.82447","0.03586"
"197.10600","55.82500","0.03577"
"197.11200","55.82549","0.03570"
"197.11800","55.82597","0.03570"
"197.12400","55.82651","0.03567"
"197.13000","55.82698","0.03561"
"197.13600","55.82752","0.03563"
"197.14200","55.82800","0.03568"
"197.14800","55.82848","0.03561"
"197.15400","55.82902","0.03547"
"197.16000","55.82949","0.03547"
"197.16600","55.82998","0.03552"
"197.17200","55.83051","0.03555"
"197.17800","55.83099","0.03569"
"197.18400","55.83147","0.03571"
"197.19000","55.83200","0.03570"
"197.19600","55.83249","0.03573"
"197.20200","55.83302","0.03574"
"197.20800","55.83350","0.03575"
"197.21400","55.83404","0.03575"
"197.22000","55.83452","0.03558"
"197.22600","55.83500","0.03554"
"197.23200","55.83553","0.03556"
"197.23800","55.83601","0.03556"
"197.24400","55.83649","0.03559"
"197.25000","55.83703","0.03565"
"197.25600","55.83751","0.03573"
"197.26200","55.83799","0.03581"
"197.26800","55.83852","0.03597"
"197.27400","55.83900","0.03620"
"197.28000","55.83954","0.03628"
"197.28600","55.84002","0.03600"
"197.29200","55.84050","0.03587"
"197.29800","55.84104","0.03583"
"197.30400","55.84151","0.03567"
"197.31000","55.84199","0.03553"
"197.31600","55.84247","0.03537"
"197.32200","55.84295","0.03534"
"197.32800","55.84348","0.03551"
"197.33400","55.84396","0.03567"
"197.34000","55.84444","0.03581"
"197.34600","55.84498","0.03593"
"197.35200","55.84546","0.03587"
"197.35800","55.84594","0.03587"
"197.36400","55.84647","0.03589"
"197.37000","55.84695","0.03592"
"197.37600","55.84743","0.03612"
"197.38200","55.84797","0.03642"
"197.38800","55.84845","0.03650"
"197.39400","55.84892","0.03657"
"197.40000","55.84940","0.03662"
"197.40600","55.84995","0.03655"
"197.41200","55.85043","0.03655"
"197.41800","55.85096","0.03650"
"197.42400","55.85143","0.03648"
"197.43000","55.85197","0.03631"
"197.43600","55.85246","0.03602"
"197.44200","55.85299","0.03592"
"197.44800","55.85347","0.03588"
"197.45400","55.85395","0.03575"
"197.46000","55.85449","0.03575"
"197.46600","55.85496","0.03584"
"197.47200","55.85544","0.03590"
"197.47800","55.85592","0.03596"
"197.48400","55.85646","0.03595"
"197.49000","55.85694","0.03597"
"197.49600","55.85747","0.03613"
"197.50200","55.85795","0.03617"
"197.50800","55.85843","0.03611"
"197.51400","55.85897","0.03620"
"197.52000","55.85945","0.03623"
"197.52600","55.85993","0.03624"
"197.53200","55.86047","0.03631"
"197.53800","55.86094","0.03629"
"197.54400","55.86148","0.03633"
"197.55000","55.86196","0.03633"
"197.55600","55.86250","0.03630"
"197.56200","55.86298","0.03640"
"197.56800","55.86351","0.03641"
"197.57400","55.86399","0.03649"
"197.58000","55.86453","0.03649"
"197.58600","55.86501","0.03638"
"197.59200","55.86555","0.03636"
"197.59800","55.86602","0.03629"
"197.60400","55.86650","0.03623"
"197.61000","55.86704","0.03625"
"197.61600","55.86752","0.03619"
"197.62200","55.86800","0.03609"
"197.62800","55.86848","0.03607"
"197.63400","55.86902","0.03604"
"197.64000","55.86949","0.03588"
"197.64600","55.86997","0.03586"
"197.65200","55.87051","0.03579"
"197.65800","55.87099","0.03586"
"197.66400","55.87146","0.03593"
"197.67000","55.87194","0.03581"
"197.67600","55.87248","0.03568"
"197.68200","55.87296","0.03560"
"197.68800","55.87344","0.03558"
"197.69400","55.87397","0.03575"
"197.70000","55.87452","0.03591"
"197.70600","55.87500","0.03594"
"197.71200","55.87553","0.03603"
"197.71800","55.87601","0.03614"
"197.72400","55.87649","0.03623"
"197.73000","55.87703","0.03626"
"197.73600","55.87751","0.03620"
"197.74200","55.87804","0.03630"
"197.74800","55.87852","0.03634"
"197.75400","55.87900","0.03635"
"197.76000","55.87954","0.03645"
"197.76600","55.88002","0.03644"
"197.77200","55.88049","0.03634"
"197.77800","55.88103","0.03635"
"197.78400","55.88151","0.03643"
"197.79000","55.88199","0.03641"
"197.79600","55.88253","0.03643"
"197.80200","55.88301","0.03652"
"197.80800","55.88349","0.03660"
"197.81400","55.88396","0.03668"
"197.82000","55.88450","0.03667"
"197.82600","55.88498","0.03669"
"197.83200","55.88552","0.03670"
"197.83800","55.88599","0.03657"
"197.84400","55.88647","0.03655"
"197.85000","55.88701","0.03651"
"197.85600","55.88755","0.03649"
"197.86200","55.88803","0.03640"
"197.86800","55.88850","0.03620"
"197.87400","55.88905","0.03606"
"197.88000","55.88953","0.03599"
"197.88600","55.89000","0.03587"
"197.89200","55.89054","0.03587"
"197.89800","55.89101","0.03595"
"197.90400","55.89150","0.03593"
"197.91000","55.89204","0.03608"
"197.91600","55.89251","0.03623"
