End date,"1/22/2017"
Specimen label,"18BG_46 run 2"
Maximum Load,"0.06005",N

Time,Extension,Load
(s),(mm),(N)
"4.82400","29.79922","0.04919"
"4.83000","29.79970","0.04911"
"4.83600","29.80018","0.04904"
"4.84200","29.80072","0.04901"
"4.84800","29.80120","0.04898"
"4.85400","29.80173","0.04897"
"4.86000","29.80221","0.04904"
"4.86600","29.80269","0.04912"
"4.87200","29.80323","0.04928"
"4.87800","29.80371","0.04943"
"4.88400","29.80419","0.04952"
"4.89000","29.80473","0.04952"
"4.89600","29.80520","0.04944"
"4.90200","29.80574","0.04933"
"4.90800","29.80622","0.04930"
"4.91400","29.80670","0.04931"
"4.92000","29.80724","0.04926"
"4.92600","29.80771","0.04926"
"4.93200","29.80819","0.04928"
"4.93800","29.80867","0.04924"
"4.94400","29.80921","0.04927"
"4.95000","29.80969","0.04931"
"4.95600","29.81016","0.04929"
"4.96200","29.81071","0.04924"
"4.96800","29.81118","0.04922"
"4.97400","29.81172","0.04919"
"4.98000","29.81220","0.04916"
"4.98600","29.81268","0.04909"
"4.99200","29.81322","0.04905"
"4.99800","29.81369","0.04912"
"5.00400","29.81423","0.04917"
"5.01000","29.81471","0.04920"
"5.01600","29.81519","0.04916"
"5.02200","29.81567","0.04918"
"5.02800","29.81620","0.04923"
"5.03400","29.81668","0.04929"
"5.04000","29.81716","0.04929"
"5.04600","29.81770","0.04927"
"5.05200","29.81818","0.04921"
"5.05800","29.81866","0.04909"
"5.06400","29.81919","0.04895"
"5.07000","29.81967","0.04880"
"5.07600","29.82021","0.04871"
"5.08200","29.82069","0.04860"
"5.08800","29.82117","0.04859"
"5.09400","29.82170","0.04857"
"5.10000","29.82218","0.04855"
"5.10600","29.82272","0.04859"
"5.11200","29.82320","0.04863"
"5.11800","29.82374","0.04872"
"5.12400","29.82422","0.04877"
"5.13000","29.82469","0.04882"
"5.13600","29.82517","0.04882"
"5.14200","29.82571","0.04884"
"5.14800","29.82619","0.04891"
"5.15400","29.82667","0.04893"
"5.16000","29.82721","0.04893"
"5.16600","29.82768","0.04884"
"5.17200","29.82816","0.04870"
"5.17800","29.82870","0.04871"
"5.18400","29.82918","0.04885"
"5.19000","29.82966","0.04905"
"5.19600","29.83019","0.04919"
"5.20200","29.83067","0.04931"
"5.20800","29.83115","0.04937"
"5.21400","29.83169","0.04928"
"5.22000","29.83217","0.04922"
"5.22600","29.83265","0.04920"
"5.23200","29.83312","0.04912"
"5.23800","29.83360","0.04908"
"5.24400","29.83414","0.04908"
"5.25000","29.83462","0.04909"
"5.25600","29.83516","0.04915"
"5.26200","29.83564","0.04918"
"5.26800","29.83611","0.04910"
"5.27400","29.83665","0.04908"
"5.28000","29.83713","0.04907"
"5.28600","29.83761","0.04901"
"5.29200","29.83815","0.04910"
"5.29800","29.83862","0.04917"
"5.30400","29.83916","0.04920"
"5.31000","29.83964","0.04930"
"5.31600","29.84018","0.04939"
"5.32200","29.84066","0.04945"
"5.32800","29.84120","0.04959"
"5.33400","29.84167","0.04959"
"5.34000","29.84215","0.04955"
"5.34600","29.84269","0.04954"
"5.35200","29.84317","0.04954"
"5.35800","29.84365","0.04951"
"5.36400","29.84412","0.04949"
"5.37000","29.84466","0.04941"
"5.37600","29.84514","0.04930"
"5.38200","29.84568","0.04916"
"5.38800","29.84616","0.04908"
"5.39400","29.84670","0.04909"
"5.40000","29.84718","0.04915"
"5.40600","29.84771","0.04915"
"5.41200","29.84819","0.04917"
"5.41800","29.84867","0.04926"
"5.42400","29.84921","0.04939"
"5.43000","29.84969","0.04950"
"5.43600","29.85016","0.04955"
"5.44200","29.85070","0.04946"
"5.44800","29.85118","0.04939"
"5.45400","29.85166","0.04942"
"5.46000","29.85220","0.04951"
"5.46600","29.85268","0.04955"
"5.47200","29.85321","0.04957"
"5.47800","29.85369","0.04964"
"5.48400","29.85423","0.04971"
"5.49000","29.85471","0.04982"
"5.49600","29.85519","0.04991"
"5.50200","29.85567","0.04997"
"5.50800","29.85620","0.04998"
"5.51400","29.85668","0.04991"
"5.52000","29.85716","0.04976"
"5.52600","29.85764","0.04959"
"5.53200","29.85818","0.04943"
"5.53800","29.85866","0.04933"
"5.54400","29.85919","0.04936"
"5.55000","29.85967","0.04936"
"5.55600","29.86015","0.04926"
"5.56200","29.86069","0.04915"
"5.56800","29.86117","0.04913"
"5.57400","29.86165","0.04919"
"5.58000","29.86218","0.04923"
"5.58600","29.86266","0.04927"
"5.59200","29.86314","0.04929"
"5.59800","29.86368","0.04931"
"5.60400","29.86415","0.04942"
"5.61000","29.86469","0.04955"
"5.61600","29.86517","0.04967"
"5.62200","29.86571","0.04977"
"5.62800","29.86619","0.04985"
"5.63400","29.86673","0.04981"
"5.64000","29.86721","0.04971"
"5.64600","29.86768","0.04963"
"5.65200","29.86816","0.04959"
"5.65800","29.86864","0.04957"
"5.66400","29.86918","0.04948"
"5.67000","29.86966","0.04936"
"5.67600","29.87013","0.04930"
"5.68200","29.87061","0.04923"
"5.68800","29.87115","0.04919"
"5.69400","29.87163","0.04916"
"5.70000","29.87211","0.04924"
"5.70600","29.87265","0.04940"
"5.71200","29.87312","0.04945"
"5.71800","29.87360","0.04948"
"5.72400","29.87414","0.04955"
"5.73000","29.87462","0.04960"
"5.73600","29.87516","0.04966"
"5.74200","29.87564","0.04975"
"5.74800","29.87617","0.04980"
"5.75400","29.87665","0.04985"
"5.76000","29.87719","0.04988"
"5.76600","29.87767","0.04988"
"5.77200","29.87815","0.04985"
"5.77800","29.87863","0.04995"
"5.78400","29.87916","0.04988"
"5.79000","29.87964","0.04979"
"5.79600","29.88012","0.04966"
"5.80200","29.88060","0.04965"
"5.80800","29.88113","0.04975"
"5.81400","29.88161","0.04991"
"5.82000","29.88209","0.05006"
"5.82600","29.88263","0.05018"
"5.83200","29.88311","0.05019"
"5.83800","29.88359","0.05010"
"5.84400","29.88413","0.05005"
"5.85000","29.88461","0.05007"
"5.85600","29.88508","0.05006"
"5.86200","29.88562","0.05010"
"5.86800","29.88610","0.05005"
"5.87400","29.88663","0.04998"
"5.88000","29.88711","0.04999"
"5.88600","29.88765","0.05004"
"5.89200","29.88819","0.05011"
"5.89800","29.88867","0.05011"
"5.90400","29.88921","0.05009"
"5.91000","29.88968","0.05019"
"5.91600","29.89022","0.05028"
"5.92200","29.89070","0.05021"
"5.92800","29.89118","0.05020"
"5.93400","29.89172","0.05017"
"5.94000","29.89219","0.05015"
"5.94600","29.89268","0.05010"
"5.95200","29.89321","0.05007"
"5.95800","29.89369","0.04999"
"5.96400","29.89423","0.04977"
"5.97000","29.89471","0.04953"
"5.97600","29.89519","0.04944"
"5.98200","29.89566","0.04941"
"5.98800","29.89620","0.04947"
"5.99400","29.89668","0.04957"
"6.00000","29.89716","0.04975"
"6.00600","29.89764","0.04991"
"6.01200","29.89817","0.05010"
"6.01800","29.89865","0.05026"
"6.02400","29.89919","0.05033"
"6.03000","29.89967","0.05024"
"6.03600","29.90021","0.05011"
"6.04200","29.90069","0.04998"
"6.04800","29.90123","0.04988"
"6.05400","29.90170","0.04981"
"6.06000","29.90218","0.04984"
"6.06600","29.90272","0.04994"
"6.07200","29.90320","0.05005"
"6.07800","29.90368","0.05012"
"6.08400","29.90421","0.05020"
"6.09000","29.90469","0.05022"
"6.09600","29.90517","0.05009"
"6.10200","29.90565","0.04999"
"6.10800","29.90619","0.05003"
"6.11400","29.90667","0.05009"
"6.12000","29.90714","0.05004"
"6.12600","29.90768","0.05002"
"6.13200","29.90816","0.04993"
"6.13800","29.90864","0.04986"
"6.14400","29.90917","0.04976"
"6.15000","29.90965","0.04972"
"6.15600","29.91013","0.04972"
"6.16200","29.91067","0.04974"
"6.16800","29.91115","0.04979"
"6.17400","29.91169","0.04983"
"6.18000","29.91216","0.04994"
"6.18600","29.91270","0.05010"
"6.19200","29.91318","0.05019"
"6.19800","29.91372","0.05016"
"6.20400","29.91420","0.05019"
"6.21000","29.91468","0.05029"
"6.21600","29.91521","0.05023"
"6.22200","29.91569","0.05018"
"6.22800","29.91617","0.05015"
"6.23400","29.91665","0.05001"
"6.24000","29.91719","0.04985"
"6.24600","29.91767","0.04988"
"6.25200","29.91814","0.04997"
"6.25800","29.91868","0.05008"
"6.26400","29.91916","0.05013"
"6.27000","29.91964","0.05010"
"6.27600","29.92012","0.05009"
"6.28200","29.92066","0.05004"
"6.28800","29.92113","0.05004"
"6.29400","29.92161","0.05010"
"6.30000","29.92209","0.05007"
"6.30600","29.92263","0.05001"
"6.31200","29.92311","0.05001"
"6.31800","29.92358","0.05003"
"6.32400","29.92412","0.05001"
"6.33000","29.92466","0.04996"
"6.33600","29.92514","0.04992"
"6.34200","29.92568","0.04994"
"6.34800","29.92616","0.05006"
"6.35400","29.92669","0.05021"
"6.36000","29.92717","0.05042"
"6.36600","29.92771","0.05058"
"6.37200","29.92819","0.05060"
"6.37800","29.92867","0.05056"
"6.38400","29.92915","0.05057"
"6.39000","29.92962","0.05062"
"6.39600","29.93016","0.05062"
"6.40200","29.93064","0.05066"
"6.40800","29.93112","0.05063"
"6.41400","29.93166","0.05048"
"6.42000","29.93214","0.05047"
"6.42600","29.93262","0.05054"
"6.43200","29.93315","0.05060"
"6.43800","29.93363","0.05054"
"6.44400","29.93417","0.05056"
"6.45000","29.93465","0.05048"
"6.45600","29.93518","0.05040"
"6.46200","29.93566","0.05024"
"6.46800","29.93620","0.05007"
"6.47400","29.93668","0.04993"
"6.48000","29.93722","0.04984"
"6.48600","29.93770","0.04987"
"6.49200","29.93824","0.04996"
"6.49800","29.93871","0.05009"
"6.50400","29.93919","0.05022"
"6.51000","29.93973","0.05032"
"6.51600","29.94021","0.05026"
"6.52200","29.94069","0.05021"
"6.52800","29.94122","0.05025"
"6.53400","29.94170","0.05040"
"6.54000","29.94218","0.05049"
"6.54600","29.94266","0.05061"
"6.55200","29.94314","0.05072"
"6.55800","29.94361","0.05078"
"6.56400","29.94415","0.05079"
"6.57000","29.94463","0.05082"
"6.57600","29.94511","0.05081"
"6.58200","29.94565","0.05070"
"6.58800","29.94613","0.05046"
"6.59400","29.94667","0.05024"
"6.60000","29.94714","0.05006"
"6.60600","29.94768","0.04995"
"6.61200","29.94816","0.04998"
"6.61800","29.94870","0.05015"
"6.62400","29.94917","0.05027"
"6.63000","29.94971","0.05029"
"6.63600","29.95019","0.05023"
"6.64200","29.95067","0.05017"
"6.64800","29.95121","0.05012"
"6.65400","29.95169","0.05012"
"6.66000","29.95217","0.05029"
"6.66600","29.95264","0.05049"
"6.67200","29.95312","0.05068"
"6.67800","29.95366","0.05074"
"6.68400","29.95414","0.05074"
"6.69000","29.95462","0.05071"
"6.69600","29.95510","0.05062"
"6.70200","29.95564","0.05042"
"6.70800","29.95611","0.05029"
"6.71400","29.95665","0.05016"
"6.72000","29.95713","0.05006"
"6.72600","29.95761","0.05014"
"6.73200","29.95814","0.05029"
"6.73800","29.95862","0.05044"
"6.74400","29.95916","0.05055"
"6.75000","29.95964","0.05056"
"6.75600","29.96018","0.05049"
"6.76200","29.96066","0.05045"
"6.76800","29.96119","0.05048"
"6.77400","29.96167","0.05054"
"6.78000","29.96221","0.05061"
"6.78600","29.96269","0.05063"
"6.79200","29.96317","0.05057"
"6.79800","29.96365","0.05049"
"6.80400","29.96412","0.05046"
"6.81000","29.96466","0.05055"
"6.81600","29.96514","0.05056"
"6.82200","29.96562","0.05056"
"6.82800","29.96609","0.05060"
"6.83400","29.96663","0.05050"
"6.84000","29.96711","0.05046"
"6.84600","29.96759","0.05049"
"6.85200","29.96813","0.05050"
"6.85800","29.96861","0.05048"
"6.86400","29.96909","0.05045"
"6.87000","29.96963","0.05050"
"6.87600","29.97010","0.05058"
"6.88200","29.97058","0.05054"
"6.88800","29.97112","0.05056"
"6.89400","29.97165","0.05055"
"6.90000","29.97214","0.05055"
"6.90600","29.97267","0.05055"
"6.91200","29.97315","0.05057"
"6.91800","29.97369","0.05056"
"6.92400","29.97417","0.05057"
"6.93000","29.97471","0.05064"
"6.93600","29.97519","0.05081"
"6.94200","29.97566","0.05106"
"6.94800","29.97614","0.05114"
"6.95400","29.97662","0.05109"
"6.96000","29.97716","0.05097"
"6.96600","29.97763","0.05097"
"6.97200","29.97817","0.05098"
"6.97800","29.97865","0.05085"
"6.98400","29.97913","0.05067"
"6.99000","29.97967","0.05058"
"6.99600","29.98015","0.05054"
"7.00200","29.98069","0.05053"
"7.00800","29.98116","0.05051"
"7.01400","29.98164","0.05050"
"7.02000","29.98218","0.05043"
"7.02600","29.98266","0.05036"
"7.03200","29.98319","0.05028"
"7.03800","29.98367","0.05025"
"7.04400","29.98421","0.05039"
"7.05000","29.98475","0.05054"
"7.05600","29.98523","0.05061"
"7.06200","29.98571","0.05068"
"7.06800","29.98624","0.05071"
"7.07400","29.98672","0.05078"
"7.08000","29.98720","0.05081"
"7.08600","29.98768","0.05084"
"7.09200","29.98816","0.05096"
"7.09800","29.98870","0.05103"
"7.10400","29.98917","0.05101"
"7.11000","29.98965","0.05098"
"7.11600","29.99019","0.05099"
"7.12200","29.99067","0.05094"
"7.12800","29.99121","0.05093"
"7.13400","29.99169","0.05096"
"7.14000","29.99222","0.05096"
"7.14600","29.99270","0.05097"
"7.15200","29.99318","0.05095"
"7.15800","29.99366","0.05087"
"7.16400","29.99420","0.05080"
"7.17000","29.99468","0.05086"
"7.17600","29.99515","0.05100"
"7.18200","29.99569","0.05114"
"7.18800","29.99617","0.05116"
"7.19400","29.99671","0.05122"
"7.20000","29.99719","0.05129"
"7.20600","29.99767","0.05128"
"7.21200","29.99820","0.05119"
"7.21800","29.99868","0.05111"
"7.22400","29.99916","0.05113"
"7.23000","29.99964","0.05117"
"7.23600","30.00018","0.05116"
"7.24200","30.00065","0.05114"
"7.24800","30.00113","0.05109"
"7.25400","30.00161","0.05106"
"7.26000","30.00215","0.05107"
"7.26600","30.00263","0.05111"
"7.27200","30.00311","0.05119"
"7.27800","30.00364","0.05128"
"7.28400","30.00412","0.05138"
"7.29000","30.00460","0.05142"
"7.29600","30.00514","0.05143"
"7.30200","30.00562","0.05136"
"7.30800","30.00615","0.05117"
"7.31400","30.00663","0.05093"
"7.32000","30.00711","0.05079"
"7.32600","30.00765","0.05077"
"7.33200","30.00813","0.05079"
"7.33800","30.00867","0.05079"
"7.34400","30.00914","0.05081"
"7.35000","30.00962","0.05088"
"7.35600","30.01016","0.05088"
"7.36200","30.01064","0.05091"
"7.36800","30.01112","0.05100"
"7.37400","30.01166","0.05111"
"7.38000","30.01213","0.05123"
"7.38600","30.01261","0.05128"
"7.39200","30.01309","0.05122"
"7.39800","30.01363","0.05109"
"7.40400","30.01411","0.05093"
"7.41000","30.01464","0.05091"
"7.41600","30.01512","0.05096"
"7.42200","30.01560","0.05083"
"7.42800","30.01614","0.05080"
"7.43400","30.01662","0.05087"
"7.44000","30.01716","0.05098"
"7.44600","30.01764","0.05097"
"7.45200","30.01811","0.05090"
"7.45800","30.01865","0.05083"
"7.46400","30.01913","0.05075"
"7.47000","30.01967","0.05066"
"7.47600","30.02015","0.05061"
"7.48200","30.02068","0.05061"
"7.48800","30.02116","0.05071"
"7.49400","30.02170","0.05084"
"7.50000","30.02218","0.05092"
"7.50600","30.02266","0.05094"
"7.51200","30.02320","0.05088"
"7.51800","30.02368","0.05079"
"7.52400","30.02415","0.05063"
"7.53000","30.02463","0.05046"
"7.53600","30.02517","0.05032"
"7.54200","30.02565","0.05025"
"7.54800","30.02618","0.05026"
"7.55400","30.02666","0.05022"
"7.56000","30.02714","0.05030"
"7.56600","30.02768","0.05046"
"7.57200","30.02816","0.05057"
"7.57800","30.02864","0.05062"
"7.58400","30.02917","0.05069"
"7.59000","30.02965","0.05079"
"7.59600","30.03013","0.05086"
"7.60200","30.03067","0.05089"
"7.60800","30.03115","0.05097"
"7.61400","30.03169","0.05097"
"7.62000","30.03216","0.05105"
"7.62600","30.03264","0.05111"
"7.63200","30.03318","0.05096"
"7.63800","30.03366","0.05082"
"7.64400","30.03419","0.05083"
"7.65000","30.03468","0.05089"
"7.65600","30.03515","0.05091"
"7.66200","30.03569","0.05098"
"7.66800","30.03617","0.05107"
"7.67400","30.03665","0.05121"
"7.68000","30.03719","0.05138"
"7.68600","30.03767","0.05162"
"7.69200","30.03820","0.05181"
"7.69800","30.03868","0.05185"
"7.70400","30.03922","0.05172"
"7.71000","30.03970","0.05161"
"7.71600","30.04017","0.05149"
"7.72200","30.04071","0.05133"
"7.72800","30.04119","0.05124"
"7.73400","30.04167","0.05117"
"7.74000","30.04215","0.05110"
"7.74600","30.04269","0.05109"
"7.75200","30.04317","0.05114"
"7.75800","30.04370","0.05122"
"7.76400","30.04418","0.05126"
"7.77000","30.04472","0.05130"
"7.77600","30.04520","0.05130"
"7.78200","30.04573","0.05126"
"7.78800","30.04622","0.05119"
"7.79400","30.04669","0.05118"
"7.80000","30.04717","0.05119"
"7.80600","30.04771","0.05118"
"7.81200","30.04819","0.05112"
"7.81800","30.04867","0.05102"
"7.82400","30.04914","0.05099"
"7.83000","30.04962","0.05097"
"7.83600","30.05010","0.05102"
"7.84200","30.05064","0.05102"
"7.84800","30.05112","0.05097"
"7.85400","30.05160","0.05095"
"7.86000","30.05207","0.05099"
"7.86600","30.05261","0.05100"
"7.87200","30.05309","0.05092"
"7.87800","30.05363","0.05095"
"7.88400","30.05411","0.05104"
"7.89000","30.05458","0.05117"
"7.89600","30.05512","0.05106"
"7.90200","30.05560","0.05091"
"7.90800","30.05614","0.05089"
"7.91400","30.05662","0.05092"
"7.92000","30.05715","0.05094"
"7.92600","30.05763","0.05095"
"7.93200","30.05817","0.05096"
"7.93800","30.05865","0.05093"
"7.94400","30.05913","0.05101"
"7.95000","30.05961","0.05112"
"7.95600","30.06015","0.05109"
"7.96200","30.06063","0.05101"
"7.96800","30.06110","0.05100"
"7.97400","30.06158","0.05100"
"7.98000","30.06212","0.05101"
"7.98600","30.06260","0.05103"
"7.99200","30.06313","0.05102"
"7.99800","30.06361","0.05107"
"8.00400","30.06409","0.05127"
"8.01000","30.06463","0.05155"
"8.01600","30.06511","0.05169"
"8.02200","30.06565","0.05162"
"8.02800","30.06613","0.05153"
"8.03400","30.06666","0.05158"
"8.04000","30.06720","0.05159"
"8.04600","30.06768","0.05155"
"8.05200","30.06821","0.05156"
"8.05800","30.06870","0.05158"
"8.06400","30.06923","0.05156"
"8.07000","30.06971","0.05150"
"8.07600","30.07019","0.05140"
"8.08200","30.07073","0.05121"
"8.08800","30.07121","0.05106"
"8.09400","30.07168","0.05094"
"8.10000","30.07216","0.05091"
"8.10600","30.07270","0.05088"
"8.11200","30.07318","0.05088"
"8.11800","30.07372","0.05102"
"8.12400","30.07419","0.05115"
"8.13000","30.07467","0.05117"
"8.13600","30.07515","0.05122"
"8.14200","30.07569","0.05123"
"8.14800","30.07617","0.05128"
"8.15400","30.07664","0.05133"
"8.16000","30.07718","0.05140"
"8.16600","30.07766","0.05136"
"8.17200","30.07814","0.05135"
"8.17800","30.07868","0.05140"
"8.18400","30.07916","0.05149"
"8.19000","30.07970","0.05160"
"8.19600","30.08017","0.05166"
"8.20200","30.08071","0.05160"
"8.20800","30.08119","0.05152"
"8.21400","30.08173","0.05143"
"8.22000","30.08221","0.05134"
"8.22600","30.08269","0.05137"
"8.23200","30.08322","0.05140"
"8.23800","30.08370","0.05128"
"8.24400","30.08418","0.05124"
"8.25000","30.08466","0.05128"
"8.25600","30.08520","0.05139"
"8.26200","30.08568","0.05157"
"8.26800","30.08615","0.05168"
"8.27400","30.08669","0.05179"
"8.28000","30.08717","0.05187"
"8.28600","30.08765","0.05190"
"8.29200","30.08819","0.05185"
"8.29800","30.08867","0.05178"
"8.30400","30.08920","0.05170"
"8.31000","30.08968","0.05166"
"8.31600","30.09016","0.05162"
"8.32200","30.09070","0.05161"
"8.32800","30.09118","0.05162"
"8.33400","30.09171","0.05165"
"8.34000","30.09219","0.05169"
"8.34600","30.09273","0.05180"
"8.35200","30.09321","0.05176"
"8.35800","30.09369","0.05166"
"8.36400","30.09423","0.05162"
"8.37000","30.09470","0.05150"
"8.37600","30.09518","0.05148"
"8.38200","30.09566","0.05157"
"8.38800","30.09614","0.05168"
"8.39400","30.09668","0.05166"
"8.40000","30.09716","0.05165"
"8.40600","30.09769","0.05170"
"8.41200","30.09817","0.05175"
"8.41800","30.09865","0.05181"
"8.42400","30.09913","0.05184"
"8.43000","30.09967","0.05173"
"8.43600","30.10015","0.05156"
"8.44200","30.10062","0.05144"
"8.44800","30.10110","0.05144"
"8.45400","30.10164","0.05149"
"8.46000","30.10212","0.05158"
"8.46600","30.10260","0.05162"
"8.47200","30.10313","0.05165"
"8.47800","30.10361","0.05167"
"8.48400","30.10415","0.05172"
"8.49000","30.10463","0.05177"
"8.49600","30.10517","0.05171"
"8.50200","30.10564","0.05163"
"8.50800","30.10619","0.05151"
"8.51400","30.10666","0.05151"
"8.52000","30.10720","0.05148"
"8.52600","30.10768","0.05153"
"8.53200","30.10822","0.05156"
"8.53800","30.10869","0.05161"
"8.54400","30.10917","0.05164"
"8.55000","30.10971","0.05157"
"8.55600","30.11019","0.05147"
"8.56200","30.11073","0.05152"
"8.56800","30.11120","0.05164"
"8.57400","30.11168","0.05173"
"8.58000","30.11222","0.05178"
"8.58600","30.11270","0.05184"
"8.59200","30.11318","0.05198"
"8.59800","30.11372","0.05209"
"8.60400","30.11419","0.05211"
"8.61000","30.11473","0.05214"
"8.61600","30.11521","0.05213"
"8.62200","30.11575","0.05215"
"8.62800","30.11623","0.05212"
"8.63400","30.11671","0.05209"
"8.64000","30.11724","0.05205"
"8.64600","30.11772","0.05201"
"8.65200","30.11820","0.05196"
"8.65800","30.11874","0.05181"
"8.66400","30.11922","0.05169"
"8.67000","30.11970","0.05160"
"8.67600","30.12024","0.05154"
"8.68200","30.12071","0.05149"
"8.68800","30.12119","0.05158"
