End date,"11/14/2016"
Specimen label,"20BT63.2"
Maximum Load,"0.14899",N

Time,Extension,Load
(s),(mm),(N)
"60.91200","5.07613","0.00376"
"60.91800","5.07661","0.00370"
"60.92400","5.07715","0.00374"
"60.93000","5.07763","0.00383"
"60.93600","5.07816","0.00375"
"60.94200","5.07864","0.00353"
"60.94800","5.07918","0.00360"
"60.95400","5.07966","0.00362"
"60.96000","5.08020","0.00343"
"60.96600","5.08074","0.00320"
"60.97200","5.08121","0.00301"
"60.97800","5.08175","0.00312"
"60.98400","5.08223","0.00340"
"60.99000","5.08271","0.00356"
"60.99600","5.08325","0.00359"
"61.00200","5.08372","0.00361"
"61.00800","5.08420","0.00352"
"61.01400","5.08474","0.00360"
"61.02000","5.08522","0.00358"
"61.02600","5.08570","0.00351"
"61.03200","5.08624","0.00345"
"61.03800","5.08671","0.00344"
"61.04400","5.08719","0.00338"
"61.05000","5.08773","0.00348"
"61.05600","5.08821","0.00347"
"61.06200","5.08869","0.00357"
"61.06800","5.08923","0.00376"
"61.07400","5.08970","0.00396"
"61.08000","5.09024","0.00405"
"61.08600","5.09072","0.00410"
"61.09200","5.09126","0.00415"
"61.09800","5.09174","0.00433"
"61.10400","5.09221","0.00436"
"61.11000","5.09275","0.00428"
"61.11600","5.09323","0.00403"
"61.12200","5.09371","0.00389"
"61.12800","5.09425","0.00391"
"61.13400","5.09473","0.00408"
"61.14000","5.09520","0.00403"
"61.14600","5.09574","0.00404"
"61.15200","5.09622","0.00410"
"61.15800","5.09670","0.00417"
"61.16400","5.09718","0.00429"
"61.17000","5.09772","0.00450"
"61.17600","5.09819","0.00464"
"61.18200","5.09873","0.00460"
"61.18800","5.09921","0.00455"
"61.19400","5.09969","0.00444"
"61.20000","5.10023","0.00446"
"61.20600","5.10070","0.00445"
"61.21200","5.10118","0.00450"
"61.21800","5.10172","0.00442"
"61.22400","5.10220","0.00429"
"61.23000","5.10274","0.00419"
"61.23600","5.10322","0.00402"
"61.24200","5.10369","0.00391"
"61.24800","5.10423","0.00382"
"61.25400","5.10471","0.00372"
"61.26000","5.10525","0.00356"
"61.26600","5.10573","0.00337"
"61.27200","5.10620","0.00323"
"61.27800","5.10674","0.00305"
"61.28400","5.10722","0.00289"
"61.29000","5.10770","0.00283"
"61.29600","5.10824","0.00297"
"61.30200","5.10872","0.00328"
"61.30800","5.10919","0.00345"
"61.31400","5.10967","0.00346"
"61.32000","5.11021","0.00334"
"61.32600","5.11069","0.00338"
"61.33200","5.11117","0.00342"
"61.33800","5.11165","0.00341"
"61.34400","5.11218","0.00350"
"61.35000","5.11266","0.00361"
"61.35600","5.11314","0.00351"
"61.36200","5.11368","0.00335"
"61.36800","5.11416","0.00319"
"61.37400","5.11470","0.00324"
"61.38000","5.11517","0.00350"
"61.38600","5.11565","0.00382"
"61.39200","5.11619","0.00412"
"61.39800","5.11667","0.00414"
"61.40400","5.11715","0.00382"
"61.41000","5.11768","0.00356"
"61.41600","5.11816","0.00344"
"61.42200","5.11864","0.00339"
"61.42800","5.11918","0.00342"
"61.43400","5.11966","0.00346"
"61.44000","5.12014","0.00336"
"61.44600","5.12067","0.00323"
"61.45200","5.12115","0.00320"
"61.45800","5.12163","0.00329"
"61.46400","5.12217","0.00331"
"61.47000","5.12265","0.00331"
"61.47600","5.12313","0.00330"
"61.48200","5.12366","0.00324"
"61.48800","5.12414","0.00316"
"61.49400","5.12468","0.00306"
"61.50000","5.12516","0.00290"
"61.50600","5.12564","0.00283"
"61.51200","5.12618","0.00304"
"61.51800","5.12665","0.00331"
"61.52400","5.12719","0.00351"
"61.53000","5.12767","0.00376"
"61.53600","5.12815","0.00385"
"61.54200","5.12869","0.00395"
"61.54800","5.12916","0.00418"
"61.55400","5.12970","0.00427"
"61.56000","5.13018","0.00407"
"61.56600","5.13072","0.00374"
"61.57200","5.13120","0.00348"
"61.57800","5.13168","0.00316"
"61.58400","5.13221","0.00276"
"61.59000","5.13269","0.00264"
"61.59600","5.13323","0.00276"
"61.60200","5.13371","0.00290"
"61.60800","5.13425","0.00286"
"61.61400","5.13473","0.00291"
"61.62000","5.13520","0.00318"
"61.62600","5.13574","0.00345"
"61.63200","5.13622","0.00369"
"61.63800","5.13676","0.00390"
"61.64400","5.13724","0.00391"
"61.65000","5.13771","0.00385"
"61.65600","5.13819","0.00383"
"61.66200","5.13873","0.00390"
"61.66800","5.13921","0.00389"
"61.67400","5.13969","0.00374"
"61.68000","5.14023","0.00349"
"61.68600","5.14070","0.00339"
"61.69200","5.14124","0.00336"
"61.69800","5.14172","0.00334"
"61.70400","5.14220","0.00342"
"61.71000","5.14274","0.00346"
"61.71600","5.14322","0.00364"
"61.72200","5.14369","0.00369"
"61.72800","5.14423","0.00356"
"61.73400","5.14471","0.00357"
"61.74000","5.14519","0.00372"
"61.74600","5.14573","0.00376"
"61.75200","5.14620","0.00367"
"61.75800","5.14674","0.00346"
"61.76400","5.14722","0.00335"
"61.77000","5.14770","0.00327"
"61.77600","5.14824","0.00334"
"61.78200","5.14872","0.00349"
"61.78800","5.14919","0.00354"
"61.79400","5.14967","0.00355"
"61.80000","5.15021","0.00381"
"61.80600","5.15069","0.00396"
"61.81200","5.15117","0.00406"
"61.81800","5.15170","0.00404"
"61.82400","5.15218","0.00400"
"61.83000","5.15272","0.00408"
"61.83600","5.15320","0.00410"
"61.84200","5.15368","0.00407"
"61.84800","5.15422","0.00379"
"61.85400","5.15469","0.00359"
"61.86000","5.15523","0.00359"
"61.86600","5.15571","0.00379"
"61.87200","5.15619","0.00399"
"61.87800","5.15667","0.00396"
"61.88400","5.15721","0.00386"
"61.89000","5.15768","0.00379"
"61.89600","5.15822","0.00386"
"61.90200","5.15870","0.00400"
"61.90800","5.15924","0.00408"
"61.91400","5.15972","0.00419"
"61.92000","5.16020","0.00419"
"61.92600","5.16067","0.00424"
"61.93200","5.16121","0.00435"
"61.93800","5.16169","0.00439"
"61.94400","5.16217","0.00453"
"61.95000","5.16265","0.00461"
"61.95600","5.16318","0.00454"
"61.96200","5.16366","0.00437"
"61.96800","5.16414","0.00409"
"61.97400","5.16468","0.00390"
"61.98000","5.16516","0.00390"
"61.98600","5.16570","0.00377"
"61.99200","5.16617","0.00362"
"61.99800","5.16671","0.00358"
"62.00400","5.16719","0.00340"
"62.01000","5.16767","0.00334"
"62.01600","5.16821","0.00330"
"62.02200","5.16869","0.00346"
"62.02800","5.16916","0.00375"
"62.03400","5.16970","0.00403"
"62.04000","5.17018","0.00418"
"62.04600","5.17066","0.00425"
"62.05200","5.17120","0.00427"
"62.05800","5.17168","0.00421"
"62.06400","5.17221","0.00431"
"62.07000","5.17269","0.00418"
"62.07600","5.17317","0.00404"
"62.08200","5.17371","0.00396"
"62.08800","5.17419","0.00388"
"62.09400","5.17472","0.00389"
"62.10000","5.17520","0.00400"
"62.10600","5.17574","0.00412"
"62.11200","5.17622","0.00405"
"62.11800","5.17676","0.00388"
"62.12400","5.17724","0.00388"
"62.13000","5.17777","0.00392"
"62.13600","5.17825","0.00380"
"62.14200","5.17873","0.00362"
"62.14800","5.17927","0.00350"
"62.15400","5.17975","0.00338"
"62.16000","5.18028","0.00332"
"62.16600","5.18076","0.00311"
"62.17200","5.18124","0.00278"
"62.17800","5.18172","0.00250"
"62.18400","5.18226","0.00245"
"62.19000","5.18274","0.00258"
"62.19600","5.18321","0.00292"
"62.20200","5.18369","0.00312"
"62.20800","5.18423","0.00321"
"62.21400","5.18471","0.00342"
"62.22000","5.18519","0.00372"
"62.22600","5.18573","0.00381"
"62.23200","5.18620","0.00391"
"62.23800","5.18668","0.00413"
"62.24400","5.18722","0.00433"
"62.25000","5.18770","0.00454"
"62.25600","5.18824","0.00463"
"62.26200","5.18871","0.00458"
"62.26800","5.18919","0.00439"
"62.27400","5.18967","0.00424"
"62.28000","5.19021","0.00406"
"62.28600","5.19069","0.00387"
"62.29200","5.19117","0.00377"
"62.29800","5.19170","0.00377"
"62.30400","5.19218","0.00393"
"62.31000","5.19266","0.00407"
"62.31600","5.19314","0.00408"
"62.32200","5.19368","0.00406"
"62.32800","5.19416","0.00412"
"62.33400","5.19463","0.00413"
"62.34000","5.19511","0.00409"
"62.34600","5.19565","0.00410"
"62.35200","5.19613","0.00406"
"62.35800","5.19661","0.00414"
"62.36400","5.19715","0.00433"
"62.37000","5.19762","0.00439"
"62.37600","5.19816","0.00429"
"62.38200","5.19864","0.00432"
"62.38800","5.19918","0.00416"
"62.39400","5.19966","0.00384"
"62.40000","5.20019","0.00375"
"62.40600","5.20067","0.00381"
"62.41200","5.20115","0.00384"
"62.41800","5.20169","0.00390"
"62.42400","5.20217","0.00391"
"62.43000","5.20265","0.00394"
"62.43600","5.20318","0.00392"
"62.44200","5.20366","0.00382"
"62.44800","5.20414","0.00376"
"62.45400","5.20462","0.00379"
"62.46000","5.20516","0.00382"
"62.46600","5.20564","0.00376"
"62.47200","5.20611","0.00376"
"62.47800","5.20659","0.00379"
"62.48400","5.20713","0.00379"
"62.49000","5.20761","0.00373"
"62.49600","5.20809","0.00375"
"62.50200","5.20862","0.00362"
"62.50800","5.20910","0.00357"
"62.51400","5.20958","0.00367"
"62.52000","5.21012","0.00370"
"62.52600","5.21060","0.00372"
"62.53200","5.21114","0.00384"
"62.53800","5.21161","0.00400"
"62.54400","5.21215","0.00392"
"62.55000","5.21263","0.00380"
"62.55600","5.21317","0.00371"
"62.56200","5.21365","0.00370"
"62.56800","5.21419","0.00375"
"62.57400","5.21466","0.00371"
"62.58000","5.21514","0.00375"
"62.58600","5.21562","0.00374"
"62.59200","5.21610","0.00372"
"62.59800","5.21664","0.00372"
"62.60400","5.21712","0.00361"
"62.61000","5.21765","0.00345"
"62.61600","5.21813","0.00329"
"62.62200","5.21867","0.00318"
"62.62800","5.21915","0.00303"
"62.63400","5.21963","0.00299"
"62.64000","5.22016","0.00308"
"62.64600","5.22064","0.00318"
"62.65200","5.22118","0.00337"
"62.65800","5.22166","0.00348"
"62.66400","5.22220","0.00365"
"62.67000","5.22268","0.00341"
"62.67600","5.22321","0.00324"
"62.68200","5.22369","0.00322"
"62.68800","5.22423","0.00323"
"62.69400","5.22471","0.00324"
"62.70000","5.22525","0.00326"
"62.70600","5.22573","0.00329"
"62.71200","5.22620","0.00330"
"62.71800","5.22674","0.00345"
"62.72400","5.22722","0.00366"
"62.73000","5.22770","0.00379"
"62.73600","5.22818","0.00405"
"62.74200","5.22871","0.00429"
"62.74800","5.22919","0.00440"
"62.75400","5.22967","0.00435"
"62.76000","5.23021","0.00431"
"62.76600","5.23069","0.00416"
"62.77200","5.23123","0.00393"
"62.77800","5.23170","0.00378"
"62.78400","5.23218","0.00365"
"62.79000","5.23272","0.00350"
"62.79600","5.23320","0.00344"
"62.80200","5.23368","0.00364"
"62.80800","5.23421","0.00396"
"62.81400","5.23469","0.00415"
"62.82000","5.23523","0.00425"
"62.82600","5.23571","0.00437"
"62.83200","5.23625","0.00445"
"62.83800","5.23673","0.00450"
"62.84400","5.23720","0.00441"
"62.85000","5.23768","0.00442"
"62.85600","5.23816","0.00444"
"62.86200","5.23870","0.00437"
"62.86800","5.23918","0.00415"
"62.87400","5.23966","0.00384"
"62.88000","5.24019","0.00351"
"62.88600","5.24067","0.00336"
"62.89200","5.24115","0.00340"
"62.89800","5.24169","0.00351"
"62.90400","5.24217","0.00344"
"62.91000","5.24265","0.00347"
"62.91600","5.24318","0.00356"
"62.92200","5.24366","0.00360"
"62.92800","5.24414","0.00360"
"62.93400","5.24468","0.00366"
"62.94000","5.24516","0.00385"
"62.94600","5.24564","0.00409"
"62.95200","5.24617","0.00412"
"62.95800","5.24665","0.00403"
"62.96400","5.24713","0.00402"
"62.97000","5.24767","0.00405"
"62.97600","5.24815","0.00408"
"62.98200","5.24868","0.00417"
"62.98800","5.24916","0.00418"
"62.99400","5.24964","0.00411"
"63.00000","5.25018","0.00421"
"63.00600","5.25066","0.00420"
"63.01200","5.25113","0.00415"
"63.01800","5.25167","0.00405"
"63.02400","5.25215","0.00386"
"63.03000","5.25263","0.00393"
"63.03600","5.25317","0.00399"
"63.04200","5.25365","0.00393"
"63.04800","5.25418","0.00399"
"63.05400","5.25466","0.00394"
"63.06000","5.25514","0.00371"
"63.06600","5.25568","0.00358"
"63.07200","5.25616","0.00356"
"63.07800","5.25664","0.00380"
"63.08400","5.25717","0.00399"
"63.09000","5.25765","0.00392"
"63.09600","5.25819","0.00380"
"63.10200","5.25867","0.00348"
"63.10800","5.25921","0.00331"
"63.11400","5.25969","0.00337"
"63.12000","5.26022","0.00353"
"63.12600","5.26070","0.00356"
"63.13200","5.26124","0.00354"
"63.13800","5.26172","0.00339"
"63.14400","5.26220","0.00328"
"63.15000","5.26267","0.00325"
"63.15600","5.26321","0.00336"
"63.16200","5.26369","0.00355"
"63.16800","5.26423","0.00353"
"63.17400","5.26471","0.00346"
"63.18000","5.26525","0.00355"
"63.18600","5.26572","0.00363"
"63.19200","5.26626","0.00359"
"63.19800","5.26674","0.00351"
"63.20400","5.26722","0.00324"
"63.21000","5.26776","0.00298"
"63.21600","5.26824","0.00285"
"63.22200","5.26871","0.00280"
"63.22800","5.26925","0.00276"
"63.23400","5.26973","0.00295"
"63.24000","5.27021","0.00312"
"63.24600","5.27075","0.00347"
"63.25200","5.27122","0.00387"
"63.25800","5.27170","0.00388"
"63.26400","5.27224","0.00383"
"63.27000","5.27272","0.00381"
"63.27600","5.27326","0.00373"
"63.28200","5.27374","0.00382"
"63.28800","5.27421","0.00397"
"63.29400","5.27475","0.00391"
"63.30000","5.27523","0.00377"
"63.30600","5.27571","0.00369"
"63.31200","5.27625","0.00362"
"63.31800","5.27673","0.00363"
"63.32400","5.27726","0.00357"
"63.33000","5.27774","0.00358"
"63.33600","5.27828","0.00360"
"63.34200","5.27876","0.00354"
"63.34800","5.27924","0.00336"
"63.35400","5.27977","0.00325"
"63.36000","5.28025","0.00297"
"63.36600","5.28073","0.00281"
"63.37200","5.28121","0.00282"
"63.37800","5.28175","0.00306"
"63.38400","5.28223","0.00324"
"63.39000","5.28270","0.00338"
"63.39600","5.28324","0.00350"
"63.40200","5.28372","0.00346"
"63.40800","5.28420","0.00331"
"63.41400","5.28474","0.00329"
"63.42000","5.28522","0.00312"
"63.42600","5.28569","0.00311"
"63.43200","5.28617","0.00304"
"63.43800","5.28671","0.00286"
"63.44400","5.28719","0.00281"
"63.45000","5.28767","0.00280"
"63.45600","5.28815","0.00264"
"63.46200","5.28868","0.00267"
"63.46800","5.28916","0.00279"
"63.47400","5.28964","0.00306"
"63.48000","5.29012","0.00340"
"63.48600","5.29066","0.00353"
"63.49200","5.29113","0.00353"
"63.49800","5.29167","0.00351"
"63.50400","5.29215","0.00341"
"63.51000","5.29263","0.00319"
"63.51600","5.29317","0.00302"
"63.52200","5.29365","0.00288"
"63.52800","5.29412","0.00279"
"63.53400","5.29466","0.00275"
"63.54000","5.29514","0.00274"
"63.54600","5.29562","0.00280"
"63.55200","5.29616","0.00295"
"63.55800","5.29664","0.00308"
"63.56400","5.29711","0.00327"
"63.57000","5.29765","0.00328"
"63.57600","5.29813","0.00342"
"63.58200","5.29861","0.00358"
"63.58800","5.29915","0.00380"
"63.59400","5.29962","0.00385"
"63.60000","5.30010","0.00380"
"63.60600","5.30064","0.00379"
"63.61200","5.30112","0.00376"
"63.61800","5.30166","0.00370"
"63.62400","5.30214","0.00369"
"63.63000","5.30267","0.00379"
"63.63600","5.30315","0.00376"
"63.64200","5.30363","0.00374"
"63.64800","5.30417","0.00364"
"63.65400","5.30465","0.00344"
"63.66000","5.30518","0.00304"
"63.66600","5.30566","0.00272"
"63.67200","5.30620","0.00259"
"63.67800","5.30668","0.00257"
"63.68400","5.30722","0.00253"
"63.69000","5.30770","0.00274"
"63.69600","5.30817","0.00292"
"63.70200","5.30871","0.00294"
"63.70800","5.30919","0.00283"
"63.71400","5.30973","0.00277"
"63.72000","5.31021","0.00274"
"63.72600","5.31069","0.00273"
"63.73200","5.31122","0.00267"
"63.73800","5.31170","0.00267"
"63.74400","5.31218","0.00275"
"63.75000","5.31272","0.00295"
"63.75600","5.31320","0.00310"
"63.76200","5.31368","0.00321"
"63.76800","5.31421","0.00334"
"63.77400","5.31469","0.00335"
"63.78000","5.31517","0.00330"
"63.78600","5.31571","0.00332"
"63.79200","5.31619","0.00319"
"63.79800","5.31666","0.00303"
"63.80400","5.31720","0.00276"
"63.81000","5.31768","0.00260"
"63.81600","5.31822","0.00260"
"63.82200","5.31870","0.00265"
"63.82800","5.31918","0.00279"
"63.83400","5.31971","0.00307"
"63.84000","5.32019","0.00337"
"63.84600","5.32073","0.00356"
"63.85200","5.32121","0.00361"
"63.85800","5.32169","0.00346"
"63.86400","5.32217","0.00323"
"63.87000","5.32270","0.00311"
"63.87600","5.32318","0.00306"
"63.88200","5.32366","0.00301"
"63.88800","5.32420","0.00293"
"63.89400","5.32468","0.00307"
"63.90000","5.32521","0.00321"
"63.90600","5.32569","0.00330"
"63.91200","5.32623","0.00328"
"63.91800","5.32671","0.00320"
"63.92400","5.32719","0.00319"
"63.93000","5.32767","0.00328"
"63.93600","5.32820","0.00328"
"63.94200","5.32868","0.00322"
"63.94800","5.32916","0.00338"
"63.95400","5.32970","0.00348"
"63.96000","5.33018","0.00363"
"63.96600","5.33072","0.00367"
"63.97200","5.33119","0.00359"
"63.97800","5.33173","0.00361"
"63.98400","5.33221","0.00371"
"63.99000","5.33275","0.00381"
"63.99600","5.33323","0.00379"
"64.00200","5.33370","0.00378"
"64.00800","5.33418","0.00384"
"64.01400","5.33472","0.00379"
"64.02000","5.33520","0.00382"
"64.02600","5.33568","0.00377"
"64.03200","5.33616","0.00363"
"64.03800","5.33663","0.00337"
"64.04400","5.33717","0.00324"
"64.05000","5.33765","0.00320"
"64.05600","5.33813","0.00307"
"64.06200","5.33867","0.00293"
"64.06800","5.33915","0.00287"
"64.07400","5.33962","0.00297"
"64.08000","5.34010","0.00317"
"64.08600","5.34064","0.00331"
"64.09200","5.34112","0.00333"
"64.09800","5.34166","0.00323"
"64.10400","5.34214","0.00308"
"64.11000","5.34267","0.00299"
"64.11600","5.34315","0.00301"
"64.12200","5.34369","0.00321"
"64.12800","5.34417","0.00332"
"64.13400","5.34471","0.00331"
"64.14000","5.34518","0.00336"
"64.14600","5.34566","0.00330"
"64.15200","5.34620","0.00335"
"64.15800","5.34668","0.00339"
"64.16400","5.34716","0.00333"
"64.17000","5.34764","0.00326"
"64.17600","5.34817","0.00324"
"64.18200","5.34865","0.00337"
"64.18800","5.34913","0.00334"
"64.19400","5.34967","0.00338"
"64.20000","5.35015","0.00339"
"64.20600","5.35069","0.00329"
"64.21200","5.35116","0.00320"
"64.21800","5.35170","0.00298"
"64.22400","5.35218","0.00268"
"64.23000","5.35266","0.00241"
"64.23600","5.35320","0.00240"
"64.24200","5.35373","0.00265"
"64.24800","5.35421","0.00292"
"64.25400","5.35469","0.00309"
"64.26000","5.35523","0.00301"
"64.26600","5.35571","0.00268"
"64.27200","5.35625","0.00234"
"64.27800","5.35672","0.00211"
"64.28400","5.35726","0.00207"
"64.29000","5.35774","0.00207"
"64.29600","5.35828","0.00214"
"64.30200","5.35876","0.00237"
"64.30800","5.35923","0.00265"
"64.31400","5.35971","0.00295"
"64.32000","5.36019","0.00320"
"64.32600","5.36067","0.00333"
"64.33200","5.36121","0.00344"
"64.33800","5.36169","0.00342"
"64.34400","5.36216","0.00336"
"64.35000","5.36270","0.00338"
"64.35600","5.36318","0.00349"
"64.36200","5.36366","0.00358"
"64.36800","5.36420","0.00349"
"64.37400","5.36468","0.00332"
"64.38000","5.36521","0.00332"
"64.38600","5.36569","0.00341"
"64.39200","5.36617","0.00345"
"64.39800","5.36671","0.00344"
"64.40400","5.36725","0.00340"
"64.41000","5.36772","0.00335"
"64.41600","5.36826","0.00320"
"64.42200","5.36874","0.00327"
"64.42800","5.36922","0.00358"
"64.43400","5.36970","0.00387"
"64.44000","5.37024","0.00396"
"64.44600","5.37071","0.00382"
"64.45200","5.37119","0.00374"
"64.45800","5.37167","0.00358"
"64.46400","5.37221","0.00334"
"64.47000","5.37269","0.00317"
"64.47600","5.37317","0.00314"
"64.48200","5.37370","0.00311"
"64.48800","5.37418","0.00288"
"64.49400","5.37466","0.00271"
"64.50000","5.37514","0.00279"
"64.50600","5.37562","0.00280"
"64.51200","5.37616","0.00273"
"64.51800","5.37663","0.00279"
"64.52400","5.37717","0.00283"
"64.53000","5.37765","0.00284"
"64.53600","5.37813","0.00289"
"64.54200","5.37867","0.00307"
"64.54800","5.37915","0.00335"
"64.55400","5.37968","0.00352"
"64.56000","5.38016","0.00377"
"64.56600","5.38064","0.00401"
"64.57200","5.38118","0.00403"
"64.57800","5.38166","0.00387"
"64.58400","5.38213","0.00355"
"64.59000","5.38261","0.00316"
"64.59600","5.38309","0.00280"
"64.60200","5.38357","0.00268"
"64.60800","5.38411","0.00281"
"64.61400","5.38459","0.00305"
"64.62000","5.38506","0.00331"
"64.62600","5.38560","0.00357"
"64.63200","5.38608","0.00376"
"64.63800","5.38656","0.00365"
"64.64400","5.38710","0.00362"
"64.65000","5.38758","0.00367"
"64.65600","5.38805","0.00368"
"64.66200","5.38859","0.00357"
"64.66800","5.38907","0.00347"
"64.67400","5.38961","0.00343"
"64.68000","5.39015","0.00357"
"64.68600","5.39062","0.00370"
"64.69200","5.39116","0.00369"
"64.69800","5.39164","0.00342"
"64.70400","5.39218","0.00297"
