End date,"11/14/2016"
Specimen label,"20BT63.2.r2"
Maximum Load,"0.05861",N

Time,Extension,Load
(s),(mm),(N)
"53.38200","23.99031","0.01615"
"53.38800","23.99079","0.01656"
"53.39400","23.99133","0.01693"
"53.40000","23.99180","0.01729"
"53.40600","23.99234","0.01770"
"53.41200","23.99282","0.01815"
"53.41800","23.99330","0.01856"
"53.42400","23.99384","0.01896"
"53.43000","23.99432","0.01915"
"53.43600","23.99480","0.01926"
"53.44200","23.99533","0.01948"
"53.44800","23.99581","0.01965"
"53.45400","23.99629","0.01981"
"53.46000","23.99677","0.02004"
"53.46600","23.99730","0.02027"
"53.47200","23.99778","0.02061"
"53.47800","23.99832","0.02075"
"53.48400","23.99880","0.02067"
"53.49000","23.99928","0.02066"
"53.49600","23.99982","0.02068"
"53.50200","24.00029","0.02063"
"53.50800","24.00084","0.02046"
"53.51400","24.00131","0.02018"
"53.52000","24.00185","0.01982"
"53.52600","24.00233","0.01962"
"53.53200","24.00286","0.01961"
"53.53800","24.00335","0.01952"
"53.54400","24.00382","0.01941"
"53.55000","24.00436","0.01922"
"53.55600","24.00484","0.01875"
"53.56200","24.00538","0.01818"
"53.56800","24.00585","0.01772"
"53.57400","24.00633","0.01737"
"53.58000","24.00687","0.01702"
"53.58600","24.00735","0.01655"
"53.59200","24.00789","0.01617"
"53.59800","24.00837","0.01601"
"53.60400","24.00884","0.01593"
"53.61000","24.00938","0.01560"
"53.61600","24.00986","0.01516"
"53.62200","24.01040","0.01467"
"53.62800","24.01088","0.01393"
"53.63400","24.01136","0.01335"
"53.64000","24.01189","0.01288"
"53.64600","24.01237","0.01237"
"53.65200","24.01291","0.01193"
"53.65800","24.01339","0.01164"
"53.66400","24.01387","0.01149"
"53.67000","24.01441","0.01126"
"53.67600","24.01488","0.01112"
"53.68200","24.01536","0.01080"
"53.68800","24.01590","0.01069"
"53.69400","24.01638","0.01086"
"53.70000","24.01686","0.01108"
"53.70600","24.01740","0.01123"
"53.71200","24.01787","0.01131"
"53.71800","24.01835","0.01146"
"53.72400","24.01889","0.01154"
"53.73000","24.01937","0.01153"
"53.73600","24.01991","0.01156"
"53.74200","24.02039","0.01151"
"53.74800","24.02092","0.01153"
"53.75400","24.02140","0.01152"
"53.76000","24.02188","0.01167"
"53.76600","24.02242","0.01214"
"53.77200","24.02290","0.01267"
"53.77800","24.02337","0.01302"
"53.78400","24.02391","0.01324"
"53.79000","24.02439","0.01344"
"53.79600","24.02487","0.01384"
"53.80200","24.02535","0.01416"
"53.80800","24.02589","0.01460"
"53.81400","24.02636","0.01496"
"53.82000","24.02684","0.01525"
"53.82600","24.02738","0.01552"
"53.83200","24.02786","0.01570"
"53.83800","24.02834","0.01595"
"53.84400","24.02882","0.01627"
"53.85000","24.02935","0.01654"
"53.85600","24.02983","0.01667"
"53.86200","24.03031","0.01683"
"53.86800","24.03085","0.01716"
"53.87400","24.03133","0.01753"
"53.88000","24.03180","0.01786"
"53.88600","24.03234","0.01822"
"53.89200","24.03282","0.01867"
"53.89800","24.03336","0.01914"
"53.90400","24.03384","0.01941"
"53.91000","24.03438","0.01948"
"53.91600","24.03486","0.01957"
"53.92200","24.03533","0.01965"
"53.92800","24.03587","0.01984"
"53.93400","24.03635","0.02009"
"53.94000","24.03683","0.02024"
"53.94600","24.03731","0.02021"
"53.95200","24.03778","0.02001"
"53.95800","24.03832","0.01976"
"53.96400","24.03880","0.01948"
"53.97000","24.03928","0.01919"
"53.97600","24.03982","0.01906"
"53.98200","24.04029","0.01890"
"53.98800","24.04077","0.01864"
"53.99400","24.04125","0.01842"
"54.00000","24.04179","0.01803"
"54.00600","24.04227","0.01754"
"54.01200","24.04275","0.01703"
"54.01800","24.04322","0.01655"
"54.02400","24.04376","0.01616"
"54.03000","24.04430","0.01595"
"54.03600","24.04478","0.01595"
"54.04200","24.04532","0.01589"
"54.04800","24.04580","0.01587"
"54.05400","24.04634","0.01570"
"54.06000","24.04687","0.01531"
"54.06600","24.04735","0.01485"
"54.07200","24.04783","0.01432"
"54.07800","24.04837","0.01391"
"54.08400","24.04885","0.01351"
"54.09000","24.04932","0.01316"
"54.09600","24.04980","0.01286"
"54.10200","24.05028","0.01262"
"54.10800","24.05082","0.01247"
"54.11400","24.05130","0.01246"
"54.12000","24.05183","0.01253"
"54.12600","24.05231","0.01253"
"54.13200","24.05279","0.01248"
"54.13800","24.05333","0.01260"
"54.14400","24.05381","0.01265"
"54.15000","24.05435","0.01257"
"54.15600","24.05482","0.01263"
"54.16200","24.05530","0.01275"
"54.16800","24.05584","0.01294"
"54.17400","24.05638","0.01319"
"54.18000","24.05686","0.01344"
"54.18600","24.05739","0.01348"
"54.19200","24.05787","0.01355"
"54.19800","24.05841","0.01350"
"54.20400","24.05889","0.01355"
"54.21000","24.05937","0.01375"
"54.21600","24.05991","0.01403"
"54.22200","24.06038","0.01430"
"54.22800","24.06086","0.01471"
"54.23400","24.06134","0.01506"
"54.24000","24.06182","0.01539"
"54.24600","24.06236","0.01553"
"54.25200","24.06283","0.01560"
"54.25800","24.06331","0.01566"
"54.26400","24.06385","0.01570"
"54.27000","24.06433","0.01596"
"54.27600","24.06487","0.01643"
"54.28200","24.06535","0.01680"
"54.28800","24.06582","0.01732"
"54.29400","24.06636","0.01780"
"54.30000","24.06684","0.01825"
"54.30600","24.06738","0.01866"
"54.31200","24.06786","0.01885"
"54.31800","24.06840","0.01887"
"54.32400","24.06887","0.01885"
"54.33000","24.06941","0.01888"
"54.33600","24.06989","0.01887"
"54.34200","24.07037","0.01892"
"54.34800","24.07091","0.01897"
"54.35400","24.07138","0.01879"
"54.36000","24.07192","0.01866"
"54.36600","24.07240","0.01855"
"54.37200","24.07288","0.01853"
"54.37800","24.07336","0.01852"
"54.38400","24.07390","0.01856"
"54.39000","24.07437","0.01866"
"54.39600","24.07485","0.01888"
"54.40200","24.07539","0.01891"
"54.40800","24.07587","0.01884"
"54.41400","24.07635","0.01851"
"54.42000","24.07683","0.01823"
"54.42600","24.07730","0.01806"
"54.43200","24.07784","0.01789"
"54.43800","24.07832","0.01781"
"54.44400","24.07880","0.01784"
"54.45000","24.07934","0.01777"
"54.45600","24.07981","0.01770"
"54.46200","24.08035","0.01755"
"54.46800","24.08083","0.01726"
"54.47400","24.08137","0.01706"
"54.48000","24.08185","0.01674"
"54.48600","24.08232","0.01655"
"54.49200","24.08281","0.01652"
"54.49800","24.08334","0.01637"
"54.50400","24.08382","0.01607"
"54.51000","24.08430","0.01565"
"54.51600","24.08484","0.01533"
"54.52200","24.08532","0.01498"
"54.52800","24.08579","0.01464"
"54.53400","24.08633","0.01445"
"54.54000","24.08681","0.01423"
"54.54600","24.08729","0.01389"
"54.55200","24.08783","0.01363"
"54.55800","24.08830","0.01340"
"54.56400","24.08879","0.01306"
"54.57000","24.08926","0.01281"
"54.57600","24.08980","0.01275"
"54.58200","24.09028","0.01287"
"54.58800","24.09082","0.01289"
"54.59400","24.09129","0.01275"
"54.60000","24.09184","0.01264"
"54.60600","24.09231","0.01281"
"54.61200","24.09285","0.01289"
"54.61800","24.09333","0.01290"
"54.62400","24.09387","0.01297"
"54.63000","24.09434","0.01312"
"54.63600","24.09482","0.01311"
"54.64200","24.09536","0.01312"
"54.64800","24.09584","0.01308"
"54.65400","24.09638","0.01312"
"54.66000","24.09685","0.01337"
"54.66600","24.09733","0.01365"
"54.67200","24.09787","0.01394"
"54.67800","24.09835","0.01435"
"54.68400","24.09889","0.01468"
"54.69000","24.09937","0.01508"
"54.69600","24.09984","0.01554"
"54.70200","24.10038","0.01609"
"54.70800","24.10086","0.01659"
"54.71400","24.10140","0.01699"
"54.72000","24.10188","0.01728"
"54.72600","24.10236","0.01747"
"54.73200","24.10290","0.01757"
"54.73800","24.10337","0.01772"
"54.74400","24.10391","0.01793"
"54.75000","24.10439","0.01790"
"54.75600","24.10487","0.01774"
"54.76200","24.10541","0.01752"
"54.76800","24.10588","0.01756"
"54.77400","24.10642","0.01776"
"54.78000","24.10690","0.01800"
"54.78600","24.10738","0.01822"
"54.79200","24.10792","0.01827"
"54.79800","24.10839","0.01833"
"54.80400","24.10887","0.01844"
"54.81000","24.10941","0.01843"
"54.81600","24.10989","0.01843"
"54.82200","24.11043","0.01844"
"54.82800","24.11091","0.01834"
"54.83400","24.11139","0.01820"
"54.84000","24.11192","0.01833"
"54.84600","24.11240","0.01861"
"54.85200","24.11294","0.01883"
"54.85800","24.11342","0.01887"
"54.86400","24.11390","0.01882"
"54.87000","24.11437","0.01876"
"54.87600","24.11485","0.01864"
"54.88200","24.11539","0.01833"
"54.88800","24.11587","0.01780"
"54.89400","24.11635","0.01740"
"54.90000","24.11689","0.01694"
"54.90600","24.11736","0.01667"
"54.91200","24.11790","0.01661"
"54.91800","24.11838","0.01639"
"54.92400","24.11886","0.01616"
"54.93000","24.11940","0.01586"
"54.93600","24.11988","0.01565"
"54.94200","24.12035","0.01562"
"54.94800","24.12083","0.01574"
"54.95400","24.12137","0.01586"
"54.96000","24.12185","0.01579"
"54.96600","24.12233","0.01561"
"54.97200","24.12287","0.01543"
"54.97800","24.12334","0.01550"
"54.98400","24.12382","0.01564"
"54.99000","24.12430","0.01548"
"54.99600","24.12484","0.01521"
"55.00200","24.12531","0.01492"
"55.00800","24.12580","0.01487"
"55.01400","24.12627","0.01480"
"55.02000","24.12681","0.01471"
"55.02600","24.12729","0.01462"
"55.03200","24.12777","0.01448"
"55.03800","24.12831","0.01437"
"55.04400","24.12878","0.01414"
"55.05000","24.12932","0.01394"
"55.05600","24.12980","0.01382"
"55.06200","24.13028","0.01375"
"55.06800","24.13082","0.01387"
"55.07400","24.13129","0.01424"
"55.08000","24.13177","0.01474"
"55.08600","24.13231","0.01500"
"55.09200","24.13279","0.01521"
"55.09800","24.13333","0.01514"
"55.10400","24.13381","0.01512"
"55.11000","24.13428","0.01513"
"55.11600","24.13482","0.01532"
"55.12200","24.13530","0.01539"
"55.12800","24.13578","0.01532"
"55.13400","24.13632","0.01521"
"55.14000","24.13680","0.01515"
"55.14600","24.13727","0.01534"
"55.15200","24.13781","0.01560"
"55.15800","24.13829","0.01600"
"55.16400","24.13877","0.01646"
"55.17000","24.13931","0.01680"
"55.17600","24.13984","0.01712"
"55.18200","24.14032","0.01744"
"55.18800","24.14086","0.01770"
"55.19400","24.14134","0.01780"
"55.20000","24.14188","0.01768"
"55.20600","24.14236","0.01762"
"55.21200","24.14289","0.01753"
"55.21800","24.14337","0.01770"
"55.22400","24.14385","0.01774"
"55.23000","24.14439","0.01774"
"55.23600","24.14487","0.01769"
"55.24200","24.14540","0.01766"
"55.24800","24.14588","0.01759"
"55.25400","24.14636","0.01767"
"55.26000","24.14690","0.01785"
"55.26600","24.14738","0.01818"
"55.27200","24.14786","0.01850"
"55.27800","24.14834","0.01876"
"55.28400","24.14881","0.01899"
"55.29000","24.14935","0.01904"
"55.29600","24.14983","0.01894"
"55.30200","24.15031","0.01885"
"55.30800","24.15084","0.01879"
"55.31400","24.15133","0.01859"
"55.32000","24.15180","0.01841"
"55.32600","24.15234","0.01830"
"55.33200","24.15288","0.01810"
"55.33800","24.15336","0.01776"
"55.34400","24.15383","0.01744"
"55.35000","24.15437","0.01724"
"55.35600","24.15485","0.01699"
"55.36200","24.15539","0.01676"
"55.36800","24.15587","0.01652"
"55.37400","24.15635","0.01649"
"55.38000","24.15689","0.01642"
"55.38600","24.15736","0.01642"
"55.39200","24.15784","0.01642"
"55.39800","24.15838","0.01635"
"55.40400","24.15886","0.01595"
"55.41000","24.15934","0.01559"
"55.41600","24.15981","0.01534"
"55.42200","24.16035","0.01507"
"55.42800","24.16083","0.01484"
"55.43400","24.16131","0.01454"
"55.44000","24.16185","0.01428"
"55.44600","24.16233","0.01433"
"55.45200","24.16280","0.01453"
"55.45800","24.16334","0.01468"
"55.46400","24.16382","0.01452"
"55.47000","24.16436","0.01445"
"55.47600","24.16484","0.01445"
"55.48200","24.16537","0.01436"
"55.48800","24.16585","0.01427"
"55.49400","24.16639","0.01429"
"55.50000","24.16687","0.01432"
"55.50600","24.16735","0.01434"
"55.51200","24.16782","0.01446"
"55.51800","24.16836","0.01470"
"55.52400","24.16884","0.01499"
"55.53000","24.16932","0.01521"
"55.53600","24.16980","0.01545"
"55.54200","24.17034","0.01578"
"55.54800","24.17082","0.01596"
"55.55400","24.17130","0.01611"
"55.56000","24.17183","0.01654"
"55.56600","24.17231","0.01704"
"55.57200","24.17279","0.01737"
"55.57800","24.17332","0.01747"
"55.58400","24.17380","0.01728"
"55.59000","24.17428","0.01738"
"55.59600","24.17476","0.01768"
"55.60200","24.17530","0.01791"
"55.60800","24.17578","0.01821"
"55.61400","24.17632","0.01835"
"55.62000","24.17680","0.01837"
"55.62600","24.17733","0.01844"
"55.63200","24.17781","0.01856"
"55.63800","24.17835","0.01880"
"55.64400","24.17883","0.01901"
"55.65000","24.17930","0.01923"
"55.65600","24.17984","0.01936"
"55.66200","24.18032","0.01930"
"55.66800","24.18080","0.01915"
"55.67400","24.18134","0.01905"
"55.68000","24.18182","0.01878"
"55.68600","24.18229","0.01841"
"55.69200","24.18283","0.01808"
"55.69800","24.18331","0.01802"
"55.70400","24.18379","0.01798"
"55.71000","24.18427","0.01788"
"55.71600","24.18481","0.01800"
"55.72200","24.18528","0.01810"
"55.72800","24.18582","0.01813"
"55.73400","24.18630","0.01799"
"55.74000","24.18678","0.01780"
"55.74600","24.18732","0.01760"
"55.75200","24.18780","0.01732"
"55.75800","24.18833","0.01711"
"55.76400","24.18881","0.01695"
"55.77000","24.18935","0.01690"
"55.77600","24.18983","0.01699"
"55.78200","24.19037","0.01686"
"55.78800","24.19091","0.01664"
"55.79400","24.19138","0.01644"
"55.80000","24.19186","0.01621"
"55.80600","24.19240","0.01600"
"55.81200","24.19288","0.01574"
"55.81800","24.19336","0.01559"
"55.82400","24.19383","0.01558"
"55.83000","24.19437","0.01545"
"55.83600","24.19485","0.01544"
"55.84200","24.19533","0.01535"
"55.84800","24.19587","0.01529"
"55.85400","24.19635","0.01520"
"55.86000","24.19682","0.01527"
"55.86600","24.19736","0.01541"
"55.87200","24.19784","0.01535"
"55.87800","24.19838","0.01524"
"55.88400","24.19886","0.01516"
"55.89000","24.19934","0.01508"
"55.89600","24.19987","0.01501"
"55.90200","24.20035","0.01500"
"55.90800","24.20089","0.01498"
"55.91400","24.20137","0.01467"
"55.92000","24.20191","0.01441"
"55.92600","24.20238","0.01433"
"55.93200","24.20286","0.01444"
"55.93800","24.20340","0.01476"
"55.94400","24.20388","0.01510"
"55.95000","24.20436","0.01546"
"55.95600","24.20490","0.01570"
"55.96200","24.20537","0.01585"
"55.96800","24.20585","0.01596"
"55.97400","24.20633","0.01598"
"55.98000","24.20681","0.01600"
"55.98600","24.20735","0.01599"
"55.99200","24.20783","0.01611"
"55.99800","24.20831","0.01641"
"56.00400","24.20884","0.01676"
"56.01000","24.20932","0.01725"
"56.01600","24.20980","0.01781"
"56.02200","24.21033","0.01815"
"56.02800","24.21081","0.01823"
"56.03400","24.21129","0.01810"
"56.04000","24.21183","0.01797"
"56.04600","24.21231","0.01803"
"56.05200","24.21285","0.01806"
"56.05800","24.21333","0.01815"
"56.06400","24.21387","0.01824"
"56.07000","24.21434","0.01843"
"56.07600","24.21488","0.01872"
"56.08200","24.21536","0.01886"
"56.08800","24.21584","0.01899"
"56.09400","24.21631","0.01927"
"56.10000","24.21679","0.01950"
"56.10600","24.21733","0.01954"
"56.11200","24.21781","0.01933"
"56.11800","24.21829","0.01928"
"56.12400","24.21877","0.01934"
"56.13000","24.21931","0.01944"
"56.13600","24.21979","0.01939"
"56.14200","24.22026","0.01951"
"56.14800","24.22080","0.01943"
"56.15400","24.22128","0.01933"
"56.16000","24.22176","0.01929"
"56.16600","24.22229","0.01921"
"56.17200","24.22277","0.01897"
"56.17800","24.22325","0.01872"
"56.18400","24.22379","0.01849"
"56.19000","24.22433","0.01821"
"56.19600","24.22481","0.01809"
"56.20200","24.22534","0.01793"
"56.20800","24.22582","0.01769"
"56.21400","24.22636","0.01779"
"56.22000","24.22684","0.01788"
"56.22600","24.22738","0.01787"
"56.23200","24.22785","0.01770"
"56.23800","24.22833","0.01752"
"56.24400","24.22881","0.01723"
"56.25000","24.22935","0.01702"
"56.25600","24.22983","0.01682"
"56.26200","24.23030","0.01651"
"56.26800","24.23084","0.01616"
"56.27400","24.23132","0.01592"
"56.28000","24.23180","0.01586"
"56.28600","24.23234","0.01577"
"56.29200","24.23282","0.01543"
"56.29800","24.23336","0.01513"
"56.30400","24.23383","0.01499"
"56.31000","24.23431","0.01474"
"56.31600","24.23485","0.01450"
"56.32200","24.23533","0.01442"
"56.32800","24.23586","0.01450"
"56.33400","24.23635","0.01463"
"56.34000","24.23688","0.01472"
"56.34600","24.23736","0.01490"
"56.35200","24.23790","0.01510"
"56.35800","24.23838","0.01538"
"56.36400","24.23892","0.01580"
"56.37000","24.23939","0.01620"
"56.37600","24.23987","0.01647"
"56.38200","24.24041","0.01671"
"56.38800","24.24089","0.01703"
"56.39400","24.24137","0.01720"
"56.40000","24.24184","0.01735"
"56.40600","24.24232","0.01737"
"56.41200","24.24286","0.01725"
"56.41800","24.24334","0.01707"
"56.42400","24.24388","0.01712"
"56.43000","24.24436","0.01756"
"56.43600","24.24483","0.01787"
"56.44200","24.24537","0.01813"
"56.44800","24.24585","0.01812"
"56.45400","24.24639","0.01798"
"56.46000","24.24687","0.01808"
"56.46600","24.24740","0.01825"
"56.47200","24.24788","0.01824"
"56.47800","24.24842","0.01806"
"56.48400","24.24890","0.01808"
"56.49000","24.24938","0.01828"
"56.49600","24.24992","0.01851"
"56.50200","24.25039","0.01860"
"56.50800","24.25093","0.01859"
"56.51400","24.25141","0.01862"
"56.52000","24.25189","0.01875"
"56.52600","24.25237","0.01896"
"56.53200","24.25285","0.01906"
"56.53800","24.25338","0.01889"
"56.54400","24.25386","0.01856"
"56.55000","24.25434","0.01830"
"56.55600","24.25482","0.01861"
"56.56200","24.25536","0.01901"
"56.56800","24.25583","0.01907"
"56.57400","24.25632","0.01900"
"56.58000","24.25679","0.01890"
"56.58600","24.25733","0.01880"
"56.59200","24.25781","0.01871"
"56.59800","24.25835","0.01854"
"56.60400","24.25883","0.01843"
"56.61000","24.25930","0.01853"
"56.61600","24.25984","0.01867"
"56.62200","24.26032","0.01855"
"56.62800","24.26086","0.01835"
"56.63400","24.26134","0.01812"
"56.64000","24.26181","0.01785"
"56.64600","24.26235","0.01765"
"56.65200","24.26283","0.01753"
"56.65800","24.26331","0.01748"
"56.66400","24.26379","0.01753"
"56.67000","24.26433","0.01733"
"56.67600","24.26480","0.01705"
"56.68200","24.26528","0.01672"
"56.68800","24.26582","0.01643"
"56.69400","24.26630","0.01631"
"56.70000","24.26678","0.01643"
"56.70600","24.26731","0.01661"
"56.71200","24.26779","0.01667"
"56.71800","24.26833","0.01661"
"56.72400","24.26881","0.01639"
"56.73000","24.26929","0.01602"
"56.73600","24.26983","0.01568"
"56.74200","24.27030","0.01538"
"56.74800","24.27084","0.01513"
"56.75400","24.27132","0.01493"
"56.76000","24.27186","0.01510"
"56.76600","24.27234","0.01535"
"56.77200","24.27282","0.01564"
"56.77800","24.27336","0.01595"
"56.78400","24.27383","0.01623"
"56.79000","24.27431","0.01654"
"56.79600","24.27485","0.01675"
"56.80200","24.27533","0.01677"
"56.80800","24.27581","0.01673"
"56.81400","24.27634","0.01664"
"56.82000","24.27682","0.01662"
"56.82600","24.27730","0.01664"
"56.83200","24.27784","0.01655"
"56.83800","24.27832","0.01652"
"56.84400","24.27885","0.01657"
"56.85000","24.27933","0.01667"
"56.85600","24.27987","0.01668"
"56.86200","24.28035","0.01678"
"56.86800","24.28089","0.01707"
"56.87400","24.28137","0.01742"
"56.88000","24.28185","0.01778"
"56.88600","24.28238","0.01809"
"56.89200","24.28286","0.01835"
"56.89800","24.28334","0.01856"
"56.90400","24.28388","0.01850"
