End date,"1/7/2017"
Specimen label,"DT18_41"
Maximum Load,"0.02543",N

Time,Extension,Load
(s),(mm),(N)
"58.52600","4.87739","0.00752"
"58.53200","4.87787","0.00736"
"58.53800","4.87835","0.00727"
"58.54400","4.87889","0.00729"
"58.55000","4.87942","0.00725"
"58.55600","4.87990","0.00724"
"58.56200","4.88044","0.00715"
"58.56800","4.88092","0.00716"
"58.57400","4.88140","0.00720"
"58.58000","4.88194","0.00732"
"58.58600","4.88241","0.00741"
"58.59200","4.88289","0.00758"
"58.59800","4.88343","0.00776"
"58.60400","4.88391","0.00796"
"58.61000","4.88439","0.00804"
"58.61600","4.88492","0.00798"
"58.62200","4.88540","0.00783"
"58.62800","4.88594","0.00773"
"58.63400","4.88642","0.00777"
"58.64000","4.88696","0.00781"
"58.64600","4.88744","0.00772"
"58.65200","4.88791","0.00768"
"58.65800","4.88845","0.00775"
"58.66400","4.88893","0.00780"
"58.67000","4.88947","0.00769"
"58.67600","4.88995","0.00763"
"58.68200","4.89043","0.00760"
"58.68800","4.89096","0.00761"
"58.69400","4.89144","0.00765"
"58.70000","4.89192","0.00779"
"58.70600","4.89246","0.00780"
"58.71200","4.89294","0.00785"
"58.71800","4.89341","0.00800"
"58.72400","4.89395","0.00807"
"58.73000","4.89443","0.00803"
"58.73600","4.89491","0.00785"
"58.74200","4.89539","0.00769"
"58.74800","4.89593","0.00770"
"58.75400","4.89640","0.00781"
"58.76000","4.89688","0.00793"
"58.76600","4.89742","0.00795"
"58.77200","4.89790","0.00787"
"58.77800","4.89838","0.00782"
"58.78400","4.89892","0.00781"
"58.79000","4.89939","0.00791"
"58.79600","4.89987","0.00782"
"58.80200","4.90041","0.00779"
"58.80800","4.90089","0.00791"
"58.81400","4.90143","0.00801"
"58.82000","4.90190","0.00812"
"58.82600","4.90238","0.00828"
"58.83200","4.90292","0.00837"
"58.83800","4.90340","0.00827"
"58.84400","4.90394","0.00821"
"58.85000","4.90442","0.00827"
"58.85600","4.90495","0.00825"
"58.86200","4.90543","0.00816"
"58.86800","4.90591","0.00814"
"58.87400","4.90645","0.00830"
"58.88000","4.90693","0.00838"
"58.88600","4.90740","0.00838"
"58.89200","4.90788","0.00834"
"58.89800","4.90842","0.00823"
"58.90400","4.90890","0.00808"
"58.91000","4.90938","0.00794"
"58.91600","4.90992","0.00797"
"58.92200","4.91039","0.00795"
"58.92800","4.91087","0.00787"
"58.93400","4.91135","0.00784"
"58.94000","4.91183","0.00781"
"58.94600","4.91237","0.00769"
"58.95200","4.91285","0.00758"
"58.95800","4.91332","0.00760"
"58.96400","4.91386","0.00761"
"58.97000","4.91434","0.00743"
"58.97600","4.91488","0.00720"
"58.98200","4.91536","0.00714"
"58.98800","4.91584","0.00718"
"58.99400","4.91637","0.00719"
"59.00000","4.91685","0.00726"
"59.00600","4.91733","0.00741"
"59.01200","4.91781","0.00748"
"59.01800","4.91829","0.00749"
"59.02400","4.91882","0.00750"
"59.03000","4.91930","0.00749"
"59.03600","4.91978","0.00753"
"59.04200","4.92032","0.00754"
"59.04800","4.92080","0.00753"
"59.05400","4.92134","0.00759"
"59.06000","4.92187","0.00756"
"59.06600","4.92235","0.00750"
"59.07200","4.92283","0.00749"
"59.07800","4.92337","0.00747"
"59.08400","4.92385","0.00755"
"59.09000","4.92439","0.00762"
"59.09600","4.92486","0.00761"
"59.10200","4.92534","0.00771"
"59.10800","4.92588","0.00785"
"59.11400","4.92636","0.00801"
"59.12000","4.92690","0.00804"
"59.12600","4.92737","0.00805"
"59.13200","4.92791","0.00796"
"59.13800","4.92839","0.00778"
"59.14400","4.92893","0.00769"
"59.15000","4.92941","0.00774"
"59.15600","4.92989","0.00792"
"59.16200","4.93042","0.00811"
"59.16800","4.93090","0.00827"
"59.17400","4.93138","0.00827"
"59.18000","4.93192","0.00823"
"59.18600","4.93240","0.00813"
"59.19200","4.93294","0.00807"
"59.19800","4.93341","0.00808"
"59.20400","4.93395","0.00806"
"59.21000","4.93443","0.00811"
"59.21600","4.93491","0.00830"
"59.22200","4.93545","0.00837"
"59.22800","4.93593","0.00841"
"59.23400","4.93640","0.00838"
"59.24000","4.93694","0.00837"
"59.24600","4.93742","0.00823"
"59.25200","4.93790","0.00819"
"59.25800","4.93844","0.00825"
"59.26400","4.93891","0.00818"
"59.27000","4.93939","0.00812"
"59.27600","4.93987","0.00811"
"59.28200","4.94041","0.00811"
"59.28800","4.94089","0.00794"
"59.29400","4.94143","0.00795"
"59.30000","4.94190","0.00809"
"59.30600","4.94244","0.00823"
"59.31200","4.94292","0.00831"
"59.31800","4.94346","0.00835"
"59.32400","4.94394","0.00835"
"59.33000","4.94442","0.00816"
"59.33600","4.94495","0.00798"
"59.34200","4.94543","0.00790"
"59.34800","4.94597","0.00780"
"59.35400","4.94645","0.00758"
"59.36000","4.94693","0.00738"
"59.36600","4.94746","0.00741"
"59.37200","4.94794","0.00759"
"59.37800","4.94848","0.00774"
"59.38400","4.94896","0.00803"
"59.39000","4.94944","0.00830"
"59.39600","4.94992","0.00836"
"59.40200","4.95039","0.00819"
"59.40800","4.95093","0.00805"
"59.41400","4.95141","0.00805"
"59.42000","4.95189","0.00801"
"59.42600","4.95237","0.00795"
"59.43200","4.95285","0.00787"
"59.43800","4.95338","0.00783"
"59.44400","4.95386","0.00789"
"59.45000","4.95434","0.00804"
"59.45600","4.95488","0.00821"
"59.46200","4.95536","0.00811"
"59.46800","4.95589","0.00800"
"59.47400","4.95637","0.00793"
"59.48000","4.95685","0.00789"
"59.48600","4.95739","0.00777"
"59.49200","4.95787","0.00777"
"59.49800","4.95841","0.00797"
"59.50400","4.95888","0.00808"
"59.51000","4.95936","0.00810"
"59.51600","4.95984","0.00814"
"59.52200","4.96038","0.00824"
"59.52800","4.96086","0.00815"
"59.53400","4.96134","0.00800"
"59.54000","4.96181","0.00793"
"59.54600","4.96229","0.00786"
"59.55200","4.96283","0.00789"
"59.55800","4.96331","0.00800"
"59.56400","4.96379","0.00808"
"59.57000","4.96426","0.00810"
"59.57600","4.96480","0.00819"
"59.58200","4.96528","0.00831"
"59.58800","4.96576","0.00837"
"59.59400","4.96630","0.00843"
"59.60000","4.96678","0.00846"
"59.60600","4.96731","0.00845"
"59.61200","4.96785","0.00837"
"59.61800","4.96833","0.00847"
"59.62400","4.96887","0.00864"
"59.63000","4.96941","0.00883"
"59.63600","4.96989","0.00884"
"59.64200","4.97042","0.00875"
"59.64800","4.97096","0.00869"
"59.65400","4.97144","0.00876"
"59.66000","4.97192","0.00874"
"59.66600","4.97246","0.00851"
"59.67200","4.97293","0.00831"
"59.67800","4.97341","0.00813"
"59.68400","4.97395","0.00805"
"59.69000","4.97443","0.00809"
"59.69600","4.97491","0.00818"
"59.70200","4.97545","0.00826"
"59.70800","4.97592","0.00825"
"59.71400","4.97646","0.00817"
"59.72000","4.97694","0.00811"
"59.72600","4.97742","0.00807"
"59.73200","4.97796","0.00803"
"59.73800","4.97844","0.00793"
"59.74400","4.97891","0.00790"
"59.75000","4.97945","0.00802"
"59.75600","4.97993","0.00818"
"59.76200","4.98047","0.00834"
"59.76800","4.98095","0.00844"
"59.77400","4.98148","0.00846"
"59.78000","4.98196","0.00841"
"59.78600","4.98244","0.00832"
"59.79200","4.98298","0.00829"
"59.79800","4.98346","0.00842"
"59.80400","4.98394","0.00859"
"59.81000","4.98441","0.00865"
"59.81600","4.98489","0.00860"
"59.82200","4.98543","0.00844"
"59.82800","4.98591","0.00822"
"59.83400","4.98639","0.00797"
"59.84000","4.98693","0.00782"
"59.84600","4.98740","0.00781"
"59.85200","4.98794","0.00778"
"59.85800","4.98842","0.00780"
"59.86400","4.98890","0.00787"
"59.87000","4.98944","0.00793"
"59.87600","4.98991","0.00788"
"59.88200","4.99039","0.00776"
"59.88800","4.99093","0.00767"
"59.89400","4.99141","0.00767"
"59.90000","4.99189","0.00776"
"59.90600","4.99243","0.00784"
"59.91200","4.99290","0.00790"
"59.91800","4.99344","0.00794"
"59.92400","4.99392","0.00797"
"59.93000","4.99446","0.00797"
"59.93600","4.99494","0.00788"
"59.94200","4.99542","0.00778"
"59.94800","4.99595","0.00775"
"59.95400","4.99643","0.00774"
"59.96000","4.99691","0.00772"
"59.96600","4.99739","0.00770"
"59.97200","4.99793","0.00766"
"59.97800","4.99840","0.00767"
"59.98400","4.99888","0.00777"
"59.99000","4.99942","0.00798"
"59.99600","4.99990","0.00803"
"60.00200","5.00038","0.00795"
"60.00800","5.00092","0.00787"
"60.01400","5.00139","0.00785"
"60.02000","5.00187","0.00780"
"60.02600","5.00241","0.00771"
"60.03200","5.00289","0.00761"
"60.03800","5.00337","0.00749"
"60.04400","5.00391","0.00739"
"60.05000","5.00438","0.00737"
"60.05600","5.00486","0.00754"
"60.06200","5.00540","0.00771"
"60.06800","5.00588","0.00785"
"60.07400","5.00636","0.00788"
"60.08000","5.00683","0.00782"
"60.08600","5.00731","0.00770"
"60.09200","5.00785","0.00785"
"60.09800","5.00833","0.00796"
"60.10400","5.00881","0.00806"
"60.11000","5.00935","0.00810"
"60.11600","5.00982","0.00804"
"60.12200","5.01030","0.00796"
"60.12800","5.01084","0.00789"
"60.13400","5.01132","0.00786"
"60.14000","5.01186","0.00778"
"60.14600","5.01234","0.00775"
"60.15200","5.01287","0.00777"
"60.15800","5.01335","0.00783"
"60.16400","5.01383","0.00798"
"60.17000","5.01437","0.00808"
"60.17600","5.01485","0.00804"
"60.18200","5.01533","0.00804"
"60.18800","5.01586","0.00812"
"60.19400","5.01640","0.00813"
"60.20000","5.01688","0.00811"
"60.20600","5.01736","0.00812"
"60.21200","5.01790","0.00807"
"60.21800","5.01843","0.00800"
"60.22400","5.01891","0.00801"
"60.23000","5.01939","0.00812"
"60.23600","5.01993","0.00827"
"60.24200","5.02041","0.00829"
"60.24800","5.02089","0.00836"
"60.25400","5.02142","0.00842"
"60.26000","5.02190","0.00849"
"60.26600","5.02244","0.00854"
"60.27200","5.02292","0.00850"
"60.27800","5.02346","0.00845"
"60.28400","5.02394","0.00833"
"60.29000","5.02441","0.00829"
"60.29600","5.02495","0.00827"
"60.30200","5.02543","0.00826"
"60.30800","5.02591","0.00828"
"60.31400","5.02639","0.00827"
"60.32000","5.02692","0.00819"
"60.32600","5.02740","0.00822"
"60.33200","5.02788","0.00824"
"60.33800","5.02842","0.00823"
"60.34400","5.02890","0.00817"
"60.35000","5.02944","0.00819"
"60.35600","5.02997","0.00830"
"60.36200","5.03045","0.00844"
"60.36800","5.03093","0.00850"
"60.37400","5.03141","0.00850"
"60.38000","5.03195","0.00840"
"60.38600","5.03243","0.00828"
"60.39200","5.03290","0.00813"
"60.39800","5.03338","0.00808"
"60.40400","5.03392","0.00808"
"60.41000","5.03440","0.00811"
"60.41600","5.03494","0.00811"
"60.42200","5.03541","0.00815"
"60.42800","5.03589","0.00819"
"60.43400","5.03643","0.00825"
"60.44000","5.03691","0.00827"
"60.44600","5.03739","0.00823"
"60.45200","5.03793","0.00801"
"60.45800","5.03840","0.00796"
"60.46400","5.03888","0.00817"
"60.47000","5.03942","0.00823"
"60.47600","5.03990","0.00825"
"60.48200","5.04038","0.00830"
"60.48800","5.04091","0.00826"
"60.49400","5.04139","0.00807"
"60.50000","5.04193","0.00789"
"60.50600","5.04241","0.00771"
"60.51200","5.04295","0.00758"
"60.51800","5.04343","0.00764"
"60.52400","5.04390","0.00784"
"60.53000","5.04438","0.00802"
"60.53600","5.04492","0.00824"
"60.54200","5.04540","0.00835"
"60.54800","5.04588","0.00841"
"60.55400","5.04642","0.00847"
"60.56000","5.04689","0.00848"
"60.56600","5.04737","0.00849"
"60.57200","5.04791","0.00848"
"60.57800","5.04839","0.00839"
"60.58400","5.04887","0.00835"
"60.59000","5.04935","0.00831"
"60.59600","5.04988","0.00832"
"60.60200","5.05036","0.00827"
"60.60800","5.05084","0.00827"
"60.61400","5.05132","0.00835"
"60.62000","5.05186","0.00837"
"60.62600","5.05233","0.00840"
"60.63200","5.05287","0.00841"
"60.63800","5.05335","0.00834"
"60.64400","5.05389","0.00828"
"60.65000","5.05437","0.00828"
"60.65600","5.05491","0.00833"
"60.66200","5.05538","0.00826"
"60.66800","5.05586","0.00816"
"60.67400","5.05634","0.00803"
"60.68000","5.05688","0.00800"
"60.68600","5.05736","0.00805"
"60.69200","5.05784","0.00808"
"60.69800","5.05837","0.00818"
"60.70400","5.05885","0.00834"
"60.71000","5.05933","0.00846"
"60.71600","5.05987","0.00864"
"60.72200","5.06035","0.00871"
"60.72800","5.06083","0.00860"
"60.73400","5.06136","0.00831"
"60.74000","5.06184","0.00808"
"60.74600","5.06232","0.00798"
"60.75200","5.06286","0.00797"
"60.75800","5.06334","0.00799"
"60.76400","5.06387","0.00806"
"60.77000","5.06435","0.00809"
"60.77600","5.06489","0.00812"
"60.78200","5.06543","0.00806"
"60.78800","5.06591","0.00793"
"60.79400","5.06645","0.00790"
"60.80000","5.06692","0.00795"
"60.80600","5.06746","0.00812"
"60.81200","5.06794","0.00816"
"60.81800","5.06842","0.00816"
"60.82400","5.06896","0.00817"
"60.83000","5.06944","0.00824"
"60.83600","5.06991","0.00821"
"60.84200","5.07039","0.00816"
"60.84800","5.07093","0.00809"
"60.85400","5.07141","0.00807"
"60.86000","5.07189","0.00814"
"60.86600","5.07242","0.00827"
"60.87200","5.07290","0.00848"
"60.87800","5.07338","0.00869"
"60.88400","5.07392","0.00876"
"60.89000","5.07440","0.00883"
"60.89600","5.07494","0.00884"
"60.90200","5.07541","0.00871"
"60.90800","5.07595","0.00856"
"60.91400","5.07643","0.00845"
"60.92000","5.07697","0.00831"
"60.92600","5.07745","0.00823"
"60.93200","5.07793","0.00809"
"60.93800","5.07846","0.00788"
"60.94400","5.07894","0.00778"
"60.95000","5.07942","0.00783"
"60.95600","5.07996","0.00787"
"60.96200","5.08044","0.00793"
"60.96800","5.08091","0.00809"
"60.97400","5.08139","0.00822"
"60.98000","5.08193","0.00828"
"60.98600","5.08241","0.00827"
"60.99200","5.08289","0.00837"
"60.99800","5.08337","0.00846"
"61.00400","5.08390","0.00857"
"61.01000","5.08438","0.00868"
"61.01600","5.08486","0.00877"
"61.02200","5.08534","0.00878"
"61.02800","5.08588","0.00878"
"61.03400","5.08636","0.00891"
"61.04000","5.08689","0.00910"
"61.04600","5.08737","0.00918"
"61.05200","5.08791","0.00916"
"61.05800","5.08839","0.00908"
"61.06400","5.08887","0.00907"
"61.07000","5.08940","0.00891"
"61.07600","5.08988","0.00863"
"61.08200","5.09036","0.00847"
"61.08800","5.09084","0.00829"
"61.09400","5.09138","0.00819"
"61.10000","5.09186","0.00809"
"61.10600","5.09233","0.00793"
"61.11200","5.09281","0.00782"
"61.11800","5.09335","0.00777"
"61.12400","5.09383","0.00772"
"61.13000","5.09431","0.00777"
"61.13600","5.09485","0.00778"
"61.14200","5.09532","0.00784"
"61.14800","5.09580","0.00798"
"61.15400","5.09634","0.00810"
"61.16000","5.09682","0.00824"
"61.16600","5.09730","0.00841"
"61.17200","5.09783","0.00852"
"61.17800","5.09831","0.00851"
"61.18400","5.09885","0.00837"
"61.19000","5.09933","0.00818"
"61.19600","5.09987","0.00797"
"61.20200","5.10035","0.00769"
"61.20800","5.10088","0.00750"
"61.21400","5.10136","0.00755"
"61.22000","5.10190","0.00771"
"61.22600","5.10238","0.00791"
"61.23200","5.10292","0.00804"
"61.23800","5.10340","0.00814"
"61.24400","5.10393","0.00818"
"61.25000","5.10441","0.00822"
"61.25600","5.10489","0.00829"
"61.26200","5.10537","0.00818"
"61.26800","5.10591","0.00800"
"61.27400","5.10638","0.00797"
"61.28000","5.10692","0.00799"
"61.28600","5.10740","0.00788"
"61.29200","5.10788","0.00785"
"61.29800","5.10836","0.00792"
"61.30400","5.10890","0.00803"
"61.31000","5.10937","0.00807"
"61.31600","5.10991","0.00816"
"61.32200","5.11039","0.00834"
"61.32800","5.11093","0.00852"
"61.33400","5.11141","0.00858"
"61.34000","5.11195","0.00864"
"61.34600","5.11242","0.00868"
"61.35200","5.11296","0.00859"
"61.35800","5.11344","0.00842"
"61.36400","5.11398","0.00826"
"61.37000","5.11446","0.00813"
"61.37600","5.11499","0.00787"
"61.38200","5.11547","0.00762"
"61.38800","5.11595","0.00759"
"61.39400","5.11643","0.00769"
"61.40000","5.11691","0.00781"
"61.40600","5.11745","0.00805"
"61.41200","5.11792","0.00819"
"61.41800","5.11840","0.00818"
"61.42400","5.11888","0.00815"
"61.43000","5.11942","0.00812"
"61.43600","5.11990","0.00814"
"61.44200","5.12038","0.00817"
"61.44800","5.12091","0.00814"
"61.45400","5.12139","0.00826"
"61.46000","5.12193","0.00832"
"61.46600","5.12241","0.00832"
"61.47200","5.12295","0.00842"
"61.47800","5.12343","0.00845"
"61.48400","5.12396","0.00842"
"61.49000","5.12444","0.00851"
"61.49600","5.12498","0.00851"
"61.50200","5.12546","0.00855"
"61.50800","5.12594","0.00867"
"61.51400","5.12647","0.00872"
"61.52000","5.12695","0.00871"
"61.52600","5.12743","0.00876"
"61.53200","5.12797","0.00881"
"61.53800","5.12845","0.00873"
"61.54400","5.12893","0.00860"
"61.55000","5.12940","0.00857"
"61.55600","5.12988","0.00869"
"61.56200","5.13036","0.00865"
"61.56800","5.13090","0.00840"
"61.57400","5.13138","0.00824"
"61.58000","5.13186","0.00821"
"61.58600","5.13233","0.00824"
"61.59200","5.13287","0.00826"
"61.59800","5.13335","0.00826"
"61.60400","5.13383","0.00822"
"61.61000","5.13437","0.00822"
"61.61600","5.13484","0.00824"
"61.62200","5.13538","0.00844"
"61.62800","5.13586","0.00870"
"61.63400","5.13640","0.00881"
"61.64000","5.13688","0.00876"
"61.64600","5.13742","0.00859"
"61.65200","5.13789","0.00847"
"61.65800","5.13843","0.00837"
"61.66400","5.13891","0.00838"
"61.67000","5.13939","0.00849"
"61.67600","5.13987","0.00854"
"61.68200","5.14041","0.00857"
"61.68800","5.14088","0.00865"
"61.69400","5.14136","0.00858"
"61.70000","5.14190","0.00848"
"61.70600","5.14238","0.00838"
"61.71200","5.14286","0.00833"
"61.71800","5.14333","0.00834"
"61.72400","5.14381","0.00838"
"61.73000","5.14435","0.00844"
"61.73600","5.14483","0.00850"
"61.74200","5.14531","0.00854"
"61.74800","5.14585","0.00861"
"61.75400","5.14632","0.00874"
"61.76000","5.14686","0.00875"
"61.76600","5.14734","0.00870"
"61.77200","5.14788","0.00873"
"61.77800","5.14836","0.00866"
"61.78400","5.14890","0.00842"
"61.79000","5.14937","0.00841"
"61.79600","5.14991","0.00861"
"61.80200","5.15039","0.00868"
"61.80800","5.15093","0.00869"
"61.81400","5.15141","0.00873"
"61.82000","5.15188","0.00863"
"61.82600","5.15236","0.00849"
"61.83200","5.15284","0.00849"
"61.83800","5.15338","0.00852"
"61.84400","5.15386","0.00852"
"61.85000","5.15440","0.00857"
"61.85600","5.15487","0.00861"
"61.86200","5.15535","0.00856"
"61.86800","5.15589","0.00843"
"61.87400","5.15637","0.00833"
"61.88000","5.15691","0.00826"
"61.88600","5.15739","0.00842"
"61.89200","5.15786","0.00847"
"61.89800","5.15840","0.00847"
"61.90400","5.15888","0.00849"
"61.91000","5.15942","0.00855"
"61.91600","5.15990","0.00869"
"61.92200","5.16043","0.00885"
"61.92800","5.16091","0.00901"
"61.93400","5.16139","0.00902"
"61.94000","5.16193","0.00893"
"61.94600","5.16241","0.00883"
"61.95200","5.16295","0.00881"
"61.95800","5.16342","0.00869"
"61.96400","5.16390","0.00848"
"61.97000","5.16444","0.00845"
"61.97600","5.16492","0.00831"
"61.98200","5.16540","0.00819"
"61.98800","5.16587","0.00829"
"61.99400","5.16641","0.00847"
"62.00000","5.16689","0.00865"
"62.00600","5.16737","0.00875"
"62.01200","5.16791","0.00891"
"62.01800","5.16839","0.00884"
"62.02400","5.16892","0.00859"
"62.03000","5.16940","0.00837"
"62.03600","5.16988","0.00823"
"62.04200","5.17042","0.00813"
"62.04800","5.17090","0.00812"
"62.05400","5.17138","0.00823"
"62.06000","5.17191","0.00835"
"62.06600","5.17239","0.00837"
"62.07200","5.17293","0.00834"
"62.07800","5.17341","0.00828"
"62.08400","5.17395","0.00807"
"62.09000","5.17443","0.00800"
"62.09600","5.17490","0.00803"
"62.10200","5.17544","0.00813"
"62.10800","5.17592","0.00814"
"62.11400","5.17640","0.00819"
"62.12000","5.17688","0.00826"
"62.12600","5.17735","0.00830"
"62.13200","5.17789","0.00842"
"62.13800","5.17837","0.00856"
"62.14400","5.17885","0.00859"
"62.15000","5.17939","0.00865"
"62.15600","5.17987","0.00876"
"62.16200","5.18034","0.00879"
"62.16800","5.18088","0.00874"
"62.17400","5.18136","0.00865"
"62.18000","5.18184","0.00856"
"62.18600","5.18238","0.00850"
"62.19200","5.18286","0.00848"
"62.19800","5.18339","0.00847"
"62.20400","5.18387","0.00849"
"62.21000","5.18435","0.00855"
"62.21600","5.18489","0.00860"
"62.22200","5.18537","0.00866"
"62.22800","5.18585","0.00860"
"62.23400","5.18638","0.00842"
"62.24000","5.18686","0.00834"
"62.24600","5.18734","0.00827"
"62.25200","5.18788","0.00815"
"62.25800","5.18836","0.00812"
"62.26400","5.18883","0.00817"
"62.27000","5.18937","0.00825"
"62.27600","5.18985","0.00827"
"62.28200","5.19033","0.00835"
"62.28800","5.19087","0.00845"
"62.29400","5.19135","0.00857"
"62.30000","5.19188","0.00863"
"62.30600","5.19236","0.00884"
"62.31200","5.19284","0.00886"
"62.31800","5.19338","0.00882"
