End date,"1/7/2017"
Specimen label,"18_CTNT2"
Maximum Load,"0.07079",N

Time,Extension,Load
(s),(mm),(N)
"87.93600","7.32816","0.00330"
"87.94200","7.32864","0.00337"
"87.94800","7.32912","0.00328"
"87.95400","7.32966","0.00328"
"87.96000","7.33014","0.00329"
"87.96600","7.33062","0.00320"
"87.97200","7.33115","0.00314"
"87.97800","7.33163","0.00306"
"87.98400","7.33217","0.00301"
"87.99000","7.33265","0.00295"
"87.99600","7.33319","0.00272"
"88.00200","7.33372","0.00248"
"88.00800","7.33420","0.00238"
"88.01400","7.33468","0.00226"
"88.02000","7.33522","0.00221"
"88.02600","7.33570","0.00218"
"88.03200","7.33618","0.00216"
"88.03800","7.33671","0.00215"
"88.04400","7.33719","0.00218"
"88.05000","7.33767","0.00223"
"88.05600","7.33821","0.00234"
"88.06200","7.33869","0.00249"
"88.06800","7.33917","0.00267"
"88.07400","7.33970","0.00270"
"88.08000","7.34018","0.00260"
"88.08600","7.34066","0.00248"
"88.09200","7.34114","0.00252"
"88.09800","7.34162","0.00266"
"88.10400","7.34215","0.00269"
"88.11000","7.34263","0.00272"
"88.11600","7.34311","0.00274"
"88.12200","7.34365","0.00270"
"88.12800","7.34413","0.00260"
"88.13400","7.34467","0.00258"
"88.14000","7.34514","0.00263"
"88.14600","7.34568","0.00260"
"88.15200","7.34616","0.00256"
"88.15800","7.34664","0.00255"
"88.16400","7.34718","0.00246"
"88.17000","7.34766","0.00249"
"88.17600","7.34813","0.00240"
"88.18200","7.34861","0.00237"
"88.18800","7.34909","0.00241"
"88.19400","7.34963","0.00241"
"88.20000","7.35011","0.00244"
"88.20600","7.35058","0.00263"
"88.21200","7.35106","0.00286"
"88.21800","7.35160","0.00303"
"88.22400","7.35208","0.00312"
"88.23000","7.35256","0.00309"
"88.23600","7.35310","0.00300"
"88.24200","7.35357","0.00298"
"88.24800","7.35405","0.00307"
"88.25400","7.35459","0.00319"
"88.26000","7.35507","0.00324"
"88.26600","7.35561","0.00325"
"88.27200","7.35609","0.00325"
"88.27800","7.35662","0.00326"
"88.28400","7.35716","0.00318"
"88.29000","7.35764","0.00305"
"88.29600","7.35818","0.00290"
"88.30200","7.35866","0.00285"
"88.30800","7.35919","0.00283"
"88.31400","7.35967","0.00296"
"88.32000","7.36021","0.00305"
"88.32600","7.36069","0.00308"
"88.33200","7.36117","0.00293"
"88.33800","7.36171","0.00282"
"88.34400","7.36218","0.00282"
"88.35000","7.36266","0.00284"
"88.35600","7.36320","0.00284"
"88.36200","7.36368","0.00283"
"88.36800","7.36416","0.00287"
"88.37400","7.36470","0.00276"
"88.38000","7.36517","0.00259"
"88.38600","7.36565","0.00247"
"88.39200","7.36619","0.00252"
"88.39800","7.36667","0.00254"
"88.40400","7.36715","0.00253"
"88.41000","7.36769","0.00255"
"88.41600","7.36816","0.00260"
"88.42200","7.36870","0.00262"
"88.42800","7.36924","0.00268"
"88.43400","7.36972","0.00281"
"88.44000","7.37026","0.00299"
"88.44600","7.37073","0.00310"
"88.45200","7.37127","0.00319"
"88.45800","7.37175","0.00323"
"88.46400","7.37223","0.00313"
"88.47000","7.37277","0.00303"
"88.47600","7.37325","0.00299"
"88.48200","7.37372","0.00303"
"88.48800","7.37420","0.00298"
"88.49400","7.37468","0.00300"
"88.50000","7.37516","0.00300"
"88.50600","7.37570","0.00297"
"88.51200","7.37617","0.00296"
"88.51800","7.37665","0.00306"
"88.52400","7.37719","0.00315"
"88.53000","7.37767","0.00310"
"88.53600","7.37815","0.00303"
"88.54200","7.37869","0.00287"
"88.54800","7.37916","0.00279"
"88.55400","7.37970","0.00265"
"88.56000","7.38018","0.00267"
"88.56600","7.38072","0.00277"
"88.57200","7.38120","0.00287"
"88.57800","7.38174","0.00287"
"88.58400","7.38221","0.00292"
"88.59000","7.38275","0.00303"
"88.59600","7.38323","0.00305"
"88.60200","7.38371","0.00310"
"88.60800","7.38425","0.00330"
"88.61400","7.38473","0.00339"
"88.62000","7.38520","0.00332"
"88.62600","7.38568","0.00318"
"88.63200","7.38616","0.00301"
"88.63800","7.38664","0.00288"
"88.64400","7.38718","0.00277"
"88.65000","7.38765","0.00267"
"88.65600","7.38813","0.00274"
"88.66200","7.38867","0.00274"
"88.66800","7.38915","0.00273"
"88.67400","7.38963","0.00276"
"88.68000","7.39017","0.00281"
"88.68600","7.39064","0.00282"
"88.69200","7.39112","0.00297"
"88.69800","7.39166","0.00302"
"88.70400","7.39214","0.00300"
"88.71000","7.39262","0.00308"
"88.71600","7.39316","0.00315"
"88.72200","7.39363","0.00318"
"88.72800","7.39411","0.00317"
"88.73400","7.39465","0.00306"
"88.74000","7.39513","0.00292"
"88.74600","7.39561","0.00277"
"88.75200","7.39608","0.00265"
"88.75800","7.39662","0.00255"
"88.76400","7.39710","0.00254"
"88.77000","7.39758","0.00249"
"88.77600","7.39806","0.00255"
"88.78200","7.39860","0.00265"
"88.78800","7.39907","0.00276"
"88.79400","7.39955","0.00282"
"88.80000","7.40009","0.00286"
"88.80600","7.40057","0.00291"
"88.81200","7.40111","0.00298"
"88.81800","7.40159","0.00305"
"88.82400","7.40206","0.00322"
"88.83000","7.40260","0.00331"
"88.83600","7.40308","0.00341"
"88.84200","7.40362","0.00343"
"88.84800","7.40410","0.00329"
"88.85400","7.40463","0.00312"
"88.86000","7.40517","0.00305"
"88.86600","7.40565","0.00310"
"88.87200","7.40619","0.00313"
"88.87800","7.40667","0.00308"
"88.88400","7.40721","0.00300"
"88.89000","7.40768","0.00296"
"88.89600","7.40816","0.00293"
"88.90200","7.40870","0.00307"
"88.90800","7.40918","0.00322"
"88.91400","7.40966","0.00317"
"88.92000","7.41020","0.00312"
"88.92600","7.41067","0.00306"
"88.93200","7.41121","0.00291"
"88.93800","7.41169","0.00275"
"88.94400","7.41217","0.00262"
"88.95000","7.41271","0.00259"
"88.95600","7.41319","0.00252"
"88.96200","7.41372","0.00244"
"88.96800","7.41420","0.00245"
"88.97400","7.41468","0.00250"
"88.98000","7.41522","0.00258"
"88.98600","7.41570","0.00271"
"88.99200","7.41617","0.00288"
"88.99800","7.41671","0.00294"
"89.00400","7.41719","0.00289"
"89.01000","7.41773","0.00287"
"89.01600","7.41821","0.00298"
"89.02200","7.41868","0.00304"
"89.02800","7.41922","0.00301"
"89.03400","7.41970","0.00301"
"89.04000","7.42018","0.00308"
"89.04600","7.42066","0.00308"
"89.05200","7.42114","0.00299"
"89.05800","7.42167","0.00289"
"89.06400","7.42215","0.00279"
"89.07000","7.42263","0.00267"
"89.07600","7.42317","0.00266"
"89.08200","7.42365","0.00263"
"89.08800","7.42419","0.00258"
"89.09400","7.42466","0.00262"
"89.10000","7.42514","0.00277"
"89.10600","7.42568","0.00288"
"89.11200","7.42616","0.00288"
"89.11800","7.42664","0.00296"
"89.12400","7.42718","0.00318"
"89.13000","7.42765","0.00322"
"89.13600","7.42813","0.00321"
"89.14200","7.42867","0.00321"
"89.14800","7.42915","0.00318"
"89.15400","7.42969","0.00303"
"89.16000","7.43017","0.00298"
"89.16600","7.43064","0.00298"
"89.17200","7.43118","0.00296"
"89.17800","7.43166","0.00301"
"89.18400","7.43214","0.00317"
"89.19000","7.43268","0.00338"
"89.19600","7.43315","0.00352"
"89.20200","7.43363","0.00368"
"89.20800","7.43417","0.00371"
"89.21400","7.43465","0.00365"
"89.22000","7.43513","0.00354"
"89.22600","7.43567","0.00342"
"89.23200","7.43614","0.00334"
"89.23800","7.43662","0.00313"
"89.24400","7.43716","0.00281"
"89.25000","7.43764","0.00269"
"89.25600","7.43812","0.00261"
"89.26200","7.43865","0.00249"
"89.26800","7.43913","0.00250"
"89.27400","7.43961","0.00254"
"89.28000","7.44015","0.00262"
"89.28600","7.44063","0.00277"
"89.29200","7.44111","0.00288"
"89.29800","7.44164","0.00281"
"89.30400","7.44212","0.00266"
"89.31000","7.44260","0.00255"
"89.31600","7.44308","0.00258"
"89.32200","7.44362","0.00273"
"89.32800","7.44410","0.00300"
"89.33400","7.44457","0.00328"
"89.34000","7.44505","0.00352"
"89.34600","7.44559","0.00371"
"89.35200","7.44607","0.00365"
"89.35800","7.44661","0.00355"
"89.36400","7.44709","0.00343"
"89.37000","7.44762","0.00326"
"89.37600","7.44810","0.00318"
"89.38200","7.44864","0.00314"
"89.38800","7.44912","0.00306"
"89.39400","7.44960","0.00309"
"89.40000","7.45013","0.00307"
"89.40600","7.45061","0.00308"
"89.41200","7.45115","0.00309"
"89.41800","7.45163","0.00313"
"89.42400","7.45217","0.00313"
"89.43000","7.45265","0.00309"
"89.43600","7.45318","0.00307"
"89.44200","7.45366","0.00312"
"89.44800","7.45420","0.00318"
"89.45400","7.45468","0.00322"
"89.46000","7.45522","0.00322"
"89.46600","7.45570","0.00303"
"89.47200","7.45617","0.00292"
"89.47800","7.45671","0.00293"
"89.48400","7.45719","0.00297"
"89.49000","7.45773","0.00296"
"89.49600","7.45821","0.00286"
"89.50200","7.45874","0.00281"
"89.50800","7.45922","0.00281"
"89.51400","7.45970","0.00279"
"89.52000","7.46024","0.00280"
"89.52600","7.46072","0.00294"
"89.53200","7.46120","0.00304"
"89.53800","7.46173","0.00303"
"89.54400","7.46221","0.00299"
"89.55000","7.46269","0.00298"
"89.55600","7.46323","0.00293"
"89.56200","7.46371","0.00283"
"89.56800","7.46425","0.00264"
"89.57400","7.46472","0.00262"
"89.58000","7.46520","0.00283"
"89.58600","7.46574","0.00302"
"89.59200","7.46622","0.00319"
"89.59800","7.46676","0.00334"
"89.60400","7.46724","0.00349"
"89.61000","7.46771","0.00357"
"89.61600","7.46819","0.00363"
"89.62200","7.46873","0.00354"
"89.62800","7.46921","0.00329"
"89.63400","7.46969","0.00312"
"89.64000","7.47016","0.00305"
"89.64600","7.47070","0.00304"
"89.65200","7.47118","0.00305"
"89.65800","7.47166","0.00311"
"89.66400","7.47220","0.00311"
"89.67000","7.47268","0.00323"
"89.67600","7.47315","0.00340"
"89.68200","7.47363","0.00357"
"89.68800","7.47417","0.00356"
"89.69400","7.47465","0.00342"
"89.70000","7.47513","0.00321"
"89.70600","7.47567","0.00299"
"89.71200","7.47614","0.00287"
"89.71800","7.47668","0.00282"
"89.72400","7.47716","0.00301"
"89.73000","7.47770","0.00317"
"89.73600","7.47818","0.00320"
"89.74200","7.47871","0.00325"
"89.74800","7.47919","0.00330"
"89.75400","7.47967","0.00334"
"89.76000","7.48015","0.00341"
"89.76600","7.48063","0.00349"
"89.77200","7.48117","0.00364"
"89.77800","7.48164","0.00363"
"89.78400","7.48212","0.00360"
"89.79000","7.48266","0.00357"
"89.79600","7.48314","0.00347"
"89.80200","7.48362","0.00338"
"89.80800","7.48415","0.00336"
"89.81400","7.48463","0.00333"
"89.82000","7.48511","0.00325"
"89.82600","7.48565","0.00327"
"89.83200","7.48613","0.00341"
"89.83800","7.48661","0.00361"
"89.84400","7.48714","0.00371"
"89.85000","7.48762","0.00370"
"89.85600","7.48810","0.00354"
"89.86200","7.48864","0.00332"
"89.86800","7.48912","0.00310"
"89.87400","7.48966","0.00303"
"89.88000","7.49013","0.00289"
"89.88600","7.49067","0.00275"
"89.89200","7.49115","0.00260"
"89.89800","7.49163","0.00254"
"89.90400","7.49217","0.00249"
"89.91000","7.49264","0.00246"
"89.91600","7.49312","0.00247"
"89.92200","7.49360","0.00262"
"89.92800","7.49414","0.00283"
"89.93400","7.49462","0.00299"
"89.94000","7.49510","0.00311"
"89.94600","7.49557","0.00321"
"89.95200","7.49611","0.00316"
"89.95800","7.49659","0.00317"
"89.96400","7.49707","0.00324"
"89.97000","7.49761","0.00339"
"89.97600","7.49809","0.00349"
"89.98200","7.49862","0.00349"
"89.98800","7.49910","0.00342"
"89.99400","7.49964","0.00336"
"90.00000","7.50018","0.00330"
"90.00600","7.50066","0.00329"
"90.01200","7.50119","0.00335"
"90.01800","7.50167","0.00343"
"90.02400","7.50221","0.00354"
"90.03000","7.50269","0.00360"
"90.03600","7.50323","0.00353"
"90.04200","7.50371","0.00341"
"90.04800","7.50424","0.00314"
"90.05400","7.50472","0.00287"
"90.06000","7.50520","0.00269"
"90.06600","7.50568","0.00257"
"90.07200","7.50616","0.00251"
"90.07800","7.50670","0.00250"
"90.08400","7.50717","0.00259"
"90.09000","7.50765","0.00273"
"90.09600","7.50813","0.00278"
"90.10200","7.50867","0.00287"
"90.10800","7.50915","0.00302"
"90.11400","7.50963","0.00324"
"90.12000","7.51016","0.00339"
"90.12600","7.51064","0.00354"
"90.13200","7.51118","0.00362"
"90.13800","7.51166","0.00358"
"90.14400","7.51214","0.00349"
"90.15000","7.51267","0.00335"
"90.15600","7.51315","0.00322"
"90.16200","7.51369","0.00309"
"90.16800","7.51417","0.00297"
"90.17400","7.51465","0.00297"
"90.18000","7.51519","0.00280"
"90.18600","7.51566","0.00269"
"90.19200","7.51614","0.00280"
"90.19800","7.51668","0.00299"
"90.20400","7.51716","0.00306"
"90.21000","7.51764","0.00313"
"90.21600","7.51818","0.00323"
"90.22200","7.51865","0.00321"
"90.22800","7.51913","0.00317"
"90.23400","7.51967","0.00308"
"90.24000","7.52015","0.00315"
"90.24600","7.52063","0.00327"
"90.25200","7.52110","0.00330"
"90.25800","7.52164","0.00326"
"90.26400","7.52212","0.00316"
"90.27000","7.52266","0.00296"
"90.27600","7.52314","0.00272"
"90.28200","7.52362","0.00255"
"90.28800","7.52415","0.00250"
"90.29400","7.52463","0.00250"
"90.30000","7.52511","0.00256"
"90.30600","7.52565","0.00269"
"90.31200","7.52613","0.00278"
"90.31800","7.52661","0.00285"
"90.32400","7.52714","0.00288"
"90.33000","7.52762","0.00296"
"90.33600","7.52810","0.00298"
"90.34200","7.52858","0.00315"
"90.34800","7.52912","0.00338"
"90.35400","7.52959","0.00338"
"90.36000","7.53007","0.00325"
"90.36600","7.53061","0.00322"
"90.37200","7.53109","0.00331"
"90.37800","7.53163","0.00341"
"90.38400","7.53211","0.00349"
"90.39000","7.53258","0.00348"
"90.39600","7.53306","0.00340"
"90.40200","7.53360","0.00328"
"90.40800","7.53408","0.00326"
"90.41400","7.53462","0.00336"
"90.42000","7.53510","0.00333"
"90.42600","7.53563","0.00315"
"90.43200","7.53611","0.00299"
"90.43800","7.53665","0.00291"
"90.44400","7.53713","0.00282"
"90.45000","7.53767","0.00274"
"90.45600","7.53815","0.00282"
"90.46200","7.53868","0.00284"
"90.46800","7.53916","0.00288"
"90.47400","7.53964","0.00287"
"90.48000","7.54018","0.00289"
"90.48600","7.54066","0.00290"
"90.49200","7.54113","0.00298"
"90.49800","7.54167","0.00307"
"90.50400","7.54215","0.00310"
"90.51000","7.54269","0.00307"
"90.51600","7.54317","0.00311"
"90.52200","7.54365","0.00315"
"90.52800","7.54418","0.00320"
"90.53400","7.54466","0.00328"
"90.54000","7.54514","0.00346"
"90.54600","7.54562","0.00348"
"90.55200","7.54616","0.00336"
"90.55800","7.54663","0.00328"
"90.56400","7.54717","0.00316"
"90.57000","7.54765","0.00302"
"90.57600","7.54819","0.00296"
"90.58200","7.54867","0.00300"
"90.58800","7.54921","0.00318"
"90.59400","7.54968","0.00325"
"90.60000","7.55022","0.00331"
"90.60600","7.55070","0.00333"
"90.61200","7.55118","0.00326"
"90.61800","7.55172","0.00315"
"90.62400","7.55220","0.00313"
"90.63000","7.55267","0.00313"
"90.63600","7.55321","0.00307"
"90.64200","7.55369","0.00304"
"90.64800","7.55423","0.00298"
"90.65400","7.55471","0.00288"
"90.66000","7.55524","0.00286"
"90.66600","7.55572","0.00285"
"90.67200","7.55620","0.00297"
"90.67800","7.55674","0.00312"
"90.68400","7.55722","0.00319"
"90.69000","7.55770","0.00320"
"90.69600","7.55817","0.00310"
"90.70200","7.55871","0.00298"
"90.70800","7.55919","0.00300"
"90.71400","7.55973","0.00307"
"90.72000","7.56021","0.00305"
"90.72600","7.56069","0.00304"
"90.73200","7.56122","0.00305"
"90.73800","7.56170","0.00298"
"90.74400","7.56218","0.00298"
"90.75000","7.56272","0.00303"
"90.75600","7.56320","0.00304"
"90.76200","7.56368","0.00310"
"90.76800","7.56421","0.00320"
"90.77400","7.56469","0.00332"
"90.78000","7.56517","0.00347"
"90.78600","7.56571","0.00348"
"90.79200","7.56619","0.00348"
"90.79800","7.56666","0.00347"
"90.80400","7.56720","0.00341"
"90.81000","7.56768","0.00330"
"90.81600","7.56816","0.00312"
"90.82200","7.56870","0.00292"
"90.82800","7.56918","0.00279"
"90.83400","7.56965","0.00273"
"90.84000","7.57013","0.00278"
"90.84600","7.57067","0.00275"
"90.85200","7.57115","0.00272"
"90.85800","7.57163","0.00278"
"90.86400","7.57216","0.00287"
"90.87000","7.57264","0.00297"
"90.87600","7.57318","0.00311"
"90.88200","7.57366","0.00325"
"90.88800","7.57414","0.00346"
"90.89400","7.57468","0.00356"
"90.90000","7.57515","0.00358"
"90.90600","7.57563","0.00362"
"90.91200","7.57617","0.00356"
"90.91800","7.57665","0.00350"
"90.92400","7.57713","0.00330"
"90.93000","7.57767","0.00312"
"90.93600","7.57814","0.00291"
"90.94200","7.57862","0.00292"
"90.94800","7.57916","0.00295"
"90.95400","7.57964","0.00294"
"90.96000","7.58012","0.00296"
"90.96600","7.58060","0.00298"
"90.97200","7.58113","0.00308"
"90.97800","7.58161","0.00308"
"90.98400","7.58209","0.00301"
"90.99000","7.58263","0.00298"
"90.99600","7.58317","0.00297"
"91.00200","7.58365","0.00302"
"91.00800","7.58418","0.00316"
"91.01400","7.58466","0.00331"
"91.02000","7.58520","0.00340"
"91.02600","7.58568","0.00339"
"91.03200","7.58622","0.00341"
"91.03800","7.58669","0.00345"
"91.04400","7.58717","0.00344"
"91.05000","7.58771","0.00333"
"91.05600","7.58819","0.00322"
"91.06200","7.58873","0.00320"
"91.06800","7.58921","0.00318"
"91.07400","7.58968","0.00309"
"91.08000","7.59022","0.00304"
"91.08600","7.59070","0.00304"
"91.09200","7.59124","0.00308"
"91.09800","7.59172","0.00316"
"91.10400","7.59220","0.00309"
"91.11000","7.59273","0.00297"
"91.11600","7.59321","0.00292"
"91.12200","7.59369","0.00317"
"91.12800","7.59423","0.00339"
"91.13400","7.59471","0.00353"
"91.14000","7.59518","0.00361"
"91.14600","7.59572","0.00363"
"91.15200","7.59620","0.00352"
"91.15800","7.59668","0.00341"
"91.16400","7.59722","0.00338"
"91.17000","7.59769","0.00343"
"91.17600","7.59817","0.00353"
"91.18200","7.59871","0.00353"
"91.18800","7.59919","0.00355"
"91.19400","7.59967","0.00351"
"91.20000","7.60021","0.00348"
"91.20600","7.60068","0.00351"
"91.21200","7.60116","0.00351"
"91.21800","7.60170","0.00351"
"91.22400","7.60218","0.00351"
"91.23000","7.60266","0.00344"
"91.23600","7.60320","0.00343"
"91.24200","7.60367","0.00355"
"91.24800","7.60415","0.00370"
"91.25400","7.60469","0.00383"
"91.26000","7.60517","0.00386"
"91.26600","7.60571","0.00385"
"91.27200","7.60619","0.00378"
"91.27800","7.60666","0.00360"
"91.28400","7.60720","0.00351"
"91.29000","7.60768","0.00358"
"91.29600","7.60822","0.00364"
"91.30200","7.60870","0.00363"
"91.30800","7.60924","0.00375"
"91.31400","7.60971","0.00389"
"91.32000","7.61019","0.00388"
"91.32600","7.61073","0.00383"
"91.33200","7.61121","0.00380"
"91.33800","7.61169","0.00373"
"91.34400","7.61216","0.00368"
"91.35000","7.61270","0.00368"
"91.35600","7.61318","0.00363"
"91.36200","7.61366","0.00344"
"91.36800","7.61414","0.00328"
"91.37400","7.61462","0.00325"
"91.38000","7.61515","0.00319"
"91.38600","7.61563","0.00302"
"91.39200","7.61611","0.00298"
"91.39800","7.61665","0.00315"
"91.40400","7.61713","0.00327"
"91.41000","7.61760","0.00332"
"91.41600","7.61814","0.00338"
"91.42200","7.61862","0.00341"
"91.42800","7.61916","0.00326"
"91.43400","7.61964","0.00299"
"91.44000","7.62012","0.00287"
"91.44600","7.62065","0.00276"
"91.45200","7.62113","0.00269"
"91.45800","7.62167","0.00276"
"91.46400","7.62215","0.00289"
"91.47000","7.62263","0.00297"
"91.47600","7.62317","0.00308"
"91.48200","7.62364","0.00315"
"91.48800","7.62412","0.00326"
"91.49400","7.62460","0.00331"
"91.50000","7.62514","0.00337"
"91.50600","7.62562","0.00345"
"91.51200","7.62610","0.00352"
"91.51800","7.62663","0.00353"
"91.52400","7.62711","0.00359"
"91.53000","7.62759","0.00365"
"91.53600","7.62807","0.00367"
"91.54200","7.62861","0.00359"
"91.54800","7.62909","0.00360"
"91.55400","7.62962","0.00363"
"91.56000","7.63010","0.00365"
"91.56600","7.63064","0.00361"
"91.57200","7.63112","0.00356"
"91.57800","7.63166","0.00336"
"91.58400","7.63219","0.00308"
"91.59000","7.63267","0.00289"
"91.59600","7.63321","0.00289"
"91.60200","7.63369","0.00293"
"91.60800","7.63417","0.00296"
"91.61400","7.63471","0.00302"
"91.62000","7.63518","0.00295"
"91.62600","7.63572","0.00290"
"91.63200","7.63620","0.00291"
"91.63800","7.63668","0.00314"
"91.64400","7.63716","0.00345"
"91.65000","7.63769","0.00358"
"91.65600","7.63817","0.00359"
"91.66200","7.63865","0.00354"
"91.66800","7.63919","0.00344"
"91.67400","7.63967","0.00339"
"91.68000","7.64015","0.00329"
"91.68600","7.64062","0.00316"
"91.69200","7.64116","0.00317"
"91.69800","7.64164","0.00319"
"91.70400","7.64212","0.00320"
"91.71000","7.64266","0.00325"
"91.71600","7.64319","0.00332"
"91.72200","7.64367","0.00344"
"91.72800","7.64421","0.00353"
