End date,"1/7/2017"
Specimen label,"18CT_NT1"
Maximum Load,"0.01610",N

Time,Extension,Load
(s),(mm),(N)
"163.34400","13.61216","0.00133"
"163.35000","13.61264","0.00120"
"163.35600","13.61318","0.00114"
"163.36200","13.61366","0.00108"
"163.36800","13.61414","0.00109"
"163.37400","13.61467","0.00118"
"163.38000","13.61515","0.00131"
"163.38600","13.61563","0.00143"
"163.39200","13.61611","0.00156"
"163.39800","13.61665","0.00160"
"163.40400","13.61713","0.00158"
"163.41000","13.61760","0.00160"
"163.41600","13.61814","0.00163"
"163.42200","13.61862","0.00174"
"163.42800","13.61910","0.00177"
"163.43400","13.61964","0.00195"
"163.44000","13.62012","0.00204"
"163.44600","13.62059","0.00202"
"163.45200","13.62113","0.00197"
"163.45800","13.62161","0.00205"
"163.46400","13.62215","0.00206"
"163.47000","13.62269","0.00202"
"163.47600","13.62316","0.00191"
"163.48200","13.62370","0.00180"
"163.48800","13.62418","0.00176"
"163.49400","13.62472","0.00167"
"163.50000","13.62520","0.00163"
"163.50600","13.62574","0.00162"
"163.51200","13.62621","0.00150"
"163.51800","13.62669","0.00134"
"163.52400","13.62723","0.00132"
"163.53000","13.62771","0.00145"
"163.53600","13.62819","0.00153"
"163.54200","13.62873","0.00164"
"163.54800","13.62920","0.00183"
"163.55400","13.62968","0.00196"
"163.56000","13.63022","0.00200"
"163.56600","13.63070","0.00201"
"163.57200","13.63118","0.00197"
"163.57800","13.63166","0.00191"
"163.58400","13.63219","0.00204"
"163.59000","13.63267","0.00214"
"163.59600","13.63315","0.00206"
"163.60200","13.63363","0.00187"
"163.60800","13.63417","0.00171"
"163.61400","13.63465","0.00160"
"163.62000","13.63518","0.00148"
"163.62600","13.63572","0.00142"
"163.63200","13.63620","0.00148"
"163.63800","13.63674","0.00171"
"163.64400","13.63722","0.00183"
"163.65000","13.63775","0.00187"
"163.65600","13.63823","0.00189"
"163.66200","13.63871","0.00196"
"163.66800","13.63925","0.00211"
"163.67400","13.63973","0.00226"
"163.68000","13.64021","0.00233"
"163.68600","13.64074","0.00219"
"163.69200","13.64122","0.00201"
"163.69800","13.64170","0.00194"
"163.70400","13.64224","0.00191"
"163.71000","13.64272","0.00172"
"163.71600","13.64320","0.00159"
"163.72200","13.64367","0.00148"
"163.72800","13.64421","0.00146"
"163.73400","13.64469","0.00147"
"163.74000","13.64517","0.00161"
"163.74600","13.64571","0.00168"
"163.75200","13.64618","0.00159"
"163.75800","13.64666","0.00156"
"163.76400","13.64720","0.00160"
"163.77000","13.64768","0.00160"
"163.77600","13.64822","0.00146"
"163.78200","13.64869","0.00149"
"163.78800","13.64923","0.00150"
"163.79400","13.64971","0.00143"
"163.80000","13.65019","0.00133"
"163.80600","13.65067","0.00128"
"163.81200","13.65121","0.00120"
"163.81800","13.65168","0.00119"
"163.82400","13.65216","0.00125"
"163.83000","13.65264","0.00141"
"163.83600","13.65312","0.00166"
"163.84200","13.65366","0.00195"
"163.84800","13.65413","0.00210"
"163.85400","13.65461","0.00201"
"163.86000","13.65509","0.00182"
"163.86600","13.65563","0.00178"
"163.87200","13.65611","0.00183"
"163.87800","13.65659","0.00191"
"163.88400","13.65712","0.00203"
"163.89000","13.65760","0.00208"
"163.89600","13.65808","0.00199"
"163.90200","13.65862","0.00187"
"163.90800","13.65910","0.00175"
"163.91400","13.65964","0.00165"
"163.92000","13.66011","0.00160"
"163.92600","13.66065","0.00149"
"163.93200","13.66113","0.00139"
"163.93800","13.66167","0.00129"
"163.94400","13.66215","0.00112"
"163.95000","13.66269","0.00102"
"163.95600","13.66316","0.00101"
"163.96200","13.66370","0.00104"
"163.96800","13.66418","0.00104"
"163.97400","13.66466","0.00117"
"163.98000","13.66520","0.00146"
"163.98600","13.66568","0.00166"
"163.99200","13.66621","0.00178"
"163.99800","13.66669","0.00185"
"164.00400","13.66717","0.00187"
"164.01000","13.66771","0.00192"
"164.01600","13.66819","0.00186"
"164.02200","13.66867","0.00170"
"164.02800","13.66920","0.00157"
"164.03400","13.66968","0.00159"
"164.04000","13.67022","0.00168"
"164.04600","13.67070","0.00173"
"164.05200","13.67124","0.00167"
"164.05800","13.67171","0.00173"
"164.06400","13.67225","0.00190"
"164.07000","13.67273","0.00196"
"164.07600","13.67321","0.00187"
"164.08200","13.67375","0.00175"
"164.08800","13.67423","0.00162"
"164.09400","13.67476","0.00147"
"164.10000","13.67524","0.00159"
"164.10600","13.67572","0.00178"
"164.11200","13.67626","0.00190"
"164.11800","13.67674","0.00195"
"164.12400","13.67722","0.00211"
"164.13000","13.67769","0.00216"
"164.13600","13.67823","0.00213"
"164.14200","13.67871","0.00206"
"164.14800","13.67919","0.00197"
"164.15400","13.67967","0.00194"
"164.16000","13.68020","0.00188"
"164.16600","13.68068","0.00179"
"164.17200","13.68116","0.00172"
"164.17800","13.68164","0.00151"
"164.18400","13.68218","0.00129"
"164.19000","13.68266","0.00130"
"164.19600","13.68319","0.00135"
"164.20200","13.68367","0.00141"
"164.20800","13.68421","0.00147"
"164.21400","13.68469","0.00153"
"164.22000","13.68517","0.00150"
"164.22600","13.68571","0.00140"
"164.23200","13.68618","0.00119"
"164.23800","13.68666","0.00117"
"164.24400","13.68720","0.00113"
"164.25000","13.68768","0.00118"
"164.25600","13.68816","0.00126"
"164.26200","13.68863","0.00130"
"164.26800","13.68917","0.00130"
"164.27400","13.68965","0.00131"
"164.28000","13.69013","0.00139"
"164.28600","13.69067","0.00146"
"164.29200","13.69114","0.00157"
"164.29800","13.69162","0.00164"
"164.30400","13.69210","0.00172"
"164.31000","13.69264","0.00181"
"164.31600","13.69312","0.00202"
"164.32200","13.69360","0.00221"
"164.32800","13.69413","0.00235"
"164.33400","13.69461","0.00235"
"164.34000","13.69515","0.00229"
"164.34600","13.69563","0.00221"
"164.35200","13.69617","0.00215"
"164.35800","13.69665","0.00204"
"164.36400","13.69718","0.00190"
"164.37000","13.69766","0.00180"
"164.37600","13.69814","0.00165"
"164.38200","13.69868","0.00156"
"164.38800","13.69916","0.00159"
"164.39400","13.69963","0.00156"
"164.40000","13.70017","0.00162"
"164.40600","13.70065","0.00175"
"164.41200","13.70113","0.00186"
"164.41800","13.70161","0.00194"
"164.42400","13.70215","0.00196"
"164.43000","13.70262","0.00185"
"164.43600","13.70310","0.00159"
"164.44200","13.70358","0.00133"
"164.44800","13.70406","0.00123"
"164.45400","13.70460","0.00129"
"164.46000","13.70508","0.00147"
"164.46600","13.70555","0.00169"
"164.47200","13.70609","0.00183"
"164.47800","13.70657","0.00189"
"164.48400","13.70711","0.00193"
"164.49000","13.70759","0.00204"
"164.49600","13.70813","0.00214"
"164.50200","13.70866","0.00218"
"164.50800","13.70914","0.00216"
"164.51400","13.70968","0.00212"
"164.52000","13.71016","0.00195"
"164.52600","13.71070","0.00183"
"164.53200","13.71117","0.00189"
"164.53800","13.71171","0.00199"
"164.54400","13.71219","0.00217"
"164.55000","13.71267","0.00237"
"164.55600","13.71321","0.00256"
"164.56200","13.71369","0.00247"
"164.56800","13.71416","0.00222"
"164.57400","13.71470","0.00193"
"164.58000","13.71518","0.00178"
"164.58600","13.71572","0.00164"
"164.59200","13.71620","0.00161"
"164.59800","13.71668","0.00154"
"164.60400","13.71721","0.00152"
"164.61000","13.71769","0.00145"
"164.61600","13.71817","0.00137"
"164.62200","13.71871","0.00143"
"164.62800","13.71919","0.00138"
"164.63400","13.71972","0.00136"
"164.64000","13.72020","0.00148"
"164.64600","13.72074","0.00160"
"164.65200","13.72122","0.00172"
"164.65800","13.72176","0.00177"
"164.66400","13.72224","0.00178"
"164.67000","13.72271","0.00179"
"164.67600","13.72319","0.00172"
"164.68200","13.72367","0.00170"
"164.68800","13.72421","0.00171"
"164.69400","13.72469","0.00158"
"164.70000","13.72517","0.00142"
"164.70600","13.72570","0.00153"
"164.71200","13.72618","0.00168"
"164.71800","13.72666","0.00185"
"164.72400","13.72720","0.00206"
"164.73000","13.72768","0.00223"
"164.73600","13.72822","0.00236"
"164.74200","13.72869","0.00244"
"164.74800","13.72917","0.00243"
"164.75400","13.72971","0.00233"
"164.76000","13.73019","0.00215"
"164.76600","13.73073","0.00199"
"164.77200","13.73120","0.00189"
"164.77800","13.73174","0.00178"
"164.78400","13.73222","0.00168"
"164.79000","13.73276","0.00164"
"164.79600","13.73324","0.00165"
"164.80200","13.73378","0.00171"
"164.80800","13.73425","0.00175"
"164.81400","13.73479","0.00181"
"164.82000","13.73527","0.00186"
"164.82600","13.73575","0.00181"
"164.83200","13.73623","0.00175"
"164.83800","13.73670","0.00187"
"164.84400","13.73724","0.00201"
"164.85000","13.73772","0.00211"
"164.85600","13.73820","0.00212"
"164.86200","13.73868","0.00203"
"164.86800","13.73916","0.00183"
"164.87400","13.73969","0.00175"
"164.88000","13.74017","0.00158"
"164.88600","13.74065","0.00152"
"164.89200","13.74119","0.00149"
"164.89800","13.74167","0.00155"
"164.90400","13.74215","0.00173"
"164.91000","13.74268","0.00184"
"164.91600","13.74316","0.00187"
"164.92200","13.74364","0.00179"
"164.92800","13.74418","0.00173"
"164.93400","13.74466","0.00180"
"164.94000","13.74520","0.00187"
"164.94600","13.74567","0.00192"
"164.95200","13.74615","0.00184"
"164.95800","13.74663","0.00166"
"164.96400","13.74711","0.00148"
"164.97000","13.74759","0.00142"
"164.97600","13.74812","0.00147"
"164.98200","13.74860","0.00151"
"164.98800","13.74908","0.00151"
"164.99400","13.74962","0.00151"
"165.00000","13.75010","0.00152"
"165.00600","13.75058","0.00154"
"165.01200","13.75111","0.00151"
"165.01800","13.75159","0.00159"
"165.02400","13.75213","0.00175"
"165.03000","13.75261","0.00186"
"165.03600","13.75309","0.00183"
"165.04200","13.75363","0.00179"
"165.04800","13.75416","0.00173"
"165.05400","13.75464","0.00172"
"165.06000","13.75518","0.00165"
"165.06600","13.75566","0.00164"
"165.07200","13.75620","0.00173"
"165.07800","13.75668","0.00173"
"165.08400","13.75721","0.00185"
"165.09000","13.75769","0.00208"
"165.09600","13.75817","0.00233"
"165.10200","13.75871","0.00247"
"165.10800","13.75919","0.00251"
"165.11400","13.75967","0.00250"
"165.12000","13.76020","0.00245"
"165.12600","13.76068","0.00244"
"165.13200","13.76122","0.00239"
"165.13800","13.76170","0.00231"
"165.14400","13.76224","0.00221"
"165.15000","13.76271","0.00209"
"165.15600","13.76319","0.00207"
"165.16200","13.76373","0.00201"
"165.16800","13.76421","0.00180"
"165.17400","13.76475","0.00167"
"165.18000","13.76523","0.00160"
"165.18600","13.76570","0.00158"
"165.19200","13.76624","0.00172"
"165.19800","13.76672","0.00191"
"165.20400","13.76720","0.00210"
"165.21000","13.76774","0.00216"
"165.21600","13.76822","0.00212"
"165.22200","13.76869","0.00195"
"165.22800","13.76917","0.00179"
"165.23400","13.76971","0.00182"
"165.24000","13.77019","0.00191"
"165.24600","13.77067","0.00199"
"165.25200","13.77120","0.00194"
"165.25800","13.77168","0.00189"
"165.26400","13.77216","0.00179"
"165.27000","13.77270","0.00163"
"165.27600","13.77318","0.00148"
"165.28200","13.77372","0.00139"
"165.28800","13.77425","0.00138"
"165.29400","13.77473","0.00148"
"165.30000","13.77521","0.00160"
"165.30600","13.77575","0.00168"
"165.31200","13.77623","0.00164"
"165.31800","13.77670","0.00161"
"165.32400","13.77724","0.00167"
"165.33000","13.77772","0.00177"
"165.33600","13.77820","0.00188"
"165.34200","13.77874","0.00194"
"165.34800","13.77922","0.00201"
"165.35400","13.77969","0.00207"
"165.36000","13.78023","0.00198"
"165.36600","13.78071","0.00190"
"165.37200","13.78119","0.00175"
"165.37800","13.78173","0.00152"
"165.38400","13.78220","0.00127"
"165.39000","13.78274","0.00115"
"165.39600","13.78322","0.00117"
"165.40200","13.78370","0.00140"
"165.40800","13.78424","0.00164"
"165.41400","13.78472","0.00188"
"165.42000","13.78519","0.00206"
"165.42600","13.78573","0.00204"
"165.43200","13.78621","0.00188"
"165.43800","13.78669","0.00174"
"165.44400","13.78723","0.00167"
"165.45000","13.78771","0.00162"
"165.45600","13.78818","0.00173"
"165.46200","13.78872","0.00188"
"165.46800","13.78920","0.00183"
"165.47400","13.78968","0.00166"
"165.48000","13.79016","0.00150"
"165.48600","13.79070","0.00138"
"165.49200","13.79117","0.00142"
"165.49800","13.79165","0.00153"
"165.50400","13.79213","0.00159"
"165.51000","13.79261","0.00154"
"165.51600","13.79309","0.00147"
"165.52200","13.79362","0.00146"
"165.52800","13.79410","0.00151"
"165.53400","13.79464","0.00164"
"165.54000","13.79512","0.00181"
"165.54600","13.79560","0.00198"
"165.55200","13.79614","0.00206"
"165.55800","13.79667","0.00213"
"165.56400","13.79715","0.00211"
"165.57000","13.79763","0.00222"
"165.57600","13.79817","0.00237"
"165.58200","13.79865","0.00231"
"165.58800","13.79913","0.00217"
"165.59400","13.79966","0.00194"
"165.60000","13.80014","0.00179"
"165.60600","13.80068","0.00167"
"165.61200","13.80116","0.00160"
"165.61800","13.80170","0.00152"
"165.62400","13.80217","0.00140"
"165.63000","13.80265","0.00130"
"165.63600","13.80319","0.00138"
"165.64200","13.80367","0.00143"
"165.64800","13.80421","0.00142"
"165.65400","13.80469","0.00145"
"165.66000","13.80522","0.00139"
"165.66600","13.80570","0.00140"
"165.67200","13.80618","0.00152"
"165.67800","13.80672","0.00159"
"165.68400","13.80720","0.00164"
"165.69000","13.80773","0.00173"
"165.69600","13.80821","0.00169"
"165.70200","13.80875","0.00177"
"165.70800","13.80923","0.00181"
"165.71400","13.80977","0.00189"
"165.72000","13.81025","0.00195"
"165.72600","13.81078","0.00195"
"165.73200","13.81126","0.00199"
"165.73800","13.81174","0.00210"
"165.74400","13.81222","0.00204"
"165.75000","13.81276","0.00194"
"165.75600","13.81324","0.00188"
"165.76200","13.81371","0.00187"
"165.76800","13.81425","0.00180"
"165.77400","13.81473","0.00171"
"165.78000","13.81521","0.00165"
"165.78600","13.81575","0.00172"
"165.79200","13.81623","0.00178"
"165.79800","13.81670","0.00182"
"165.80400","13.81724","0.00183"
"165.81000","13.81772","0.00191"
"165.81600","13.81820","0.00200"
"165.82200","13.81874","0.00203"
"165.82800","13.81921","0.00203"
"165.83400","13.81969","0.00204"
"165.84000","13.82023","0.00205"
"165.84600","13.82071","0.00207"
"165.85200","13.82125","0.00206"
"165.85800","13.82173","0.00195"
"165.86400","13.82220","0.00187"
"165.87000","13.82274","0.00182"
"165.87600","13.82322","0.00170"
"165.88200","13.82370","0.00179"
"165.88800","13.82424","0.00201"
"165.89400","13.82472","0.00210"
"165.90000","13.82519","0.00211"
"165.90600","13.82573","0.00208"
"165.91200","13.82621","0.00198"
"165.91800","13.82669","0.00195"
"165.92400","13.82723","0.00197"
"165.93000","13.82770","0.00207"
"165.93600","13.82824","0.00209"
"165.94200","13.82872","0.00203"
"165.94800","13.82920","0.00202"
"165.95400","13.82974","0.00202"
"165.96000","13.83022","0.00200"
"165.96600","13.83069","0.00199"
"165.97200","13.83123","0.00207"
"165.97800","13.83171","0.00216"
"165.98400","13.83219","0.00230"
"165.99000","13.83267","0.00245"
"165.99600","13.83321","0.00254"
"166.00200","13.83368","0.00235"
"166.00800","13.83422","0.00219"
"166.01400","13.83470","0.00202"
"166.02000","13.83518","0.00185"
"166.02600","13.83566","0.00173"
"166.03200","13.83619","0.00171"
"166.03800","13.83667","0.00171"
"166.04400","13.83715","0.00167"
"166.05000","13.83763","0.00172"
"166.05600","13.83817","0.00179"
"166.06200","13.83865","0.00182"
"166.06800","13.83918","0.00184"
"166.07400","13.83966","0.00190"
"166.08000","13.84020","0.00198"
"166.08600","13.84068","0.00202"
"166.09200","13.84116","0.00202"
"166.09800","13.84170","0.00203"
"166.10400","13.84217","0.00214"
"166.11000","13.84265","0.00215"
"166.11600","13.84319","0.00210"
"166.12200","13.84367","0.00210"
"166.12800","13.84415","0.00197"
"166.13400","13.84463","0.00191"
"166.14000","13.84516","0.00192"
"166.14600","13.84564","0.00182"
"166.15200","13.84612","0.00170"
"166.15800","13.84666","0.00159"
"166.16400","13.84714","0.00154"
"166.17000","13.84762","0.00155"
"166.17600","13.84815","0.00157"
"166.18200","13.84863","0.00167"
"166.18800","13.84917","0.00186"
"166.19400","13.84965","0.00200"
"166.20000","13.85013","0.00211"
"166.20600","13.85067","0.00218"
"166.21200","13.85114","0.00219"
"166.21800","13.85168","0.00217"
"166.22400","13.85222","0.00220"
"166.23000","13.85276","0.00240"
"166.23600","13.85324","0.00264"
"166.24200","13.85377","0.00264"
"166.24800","13.85425","0.00259"
"166.25400","13.85473","0.00250"
"166.26000","13.85527","0.00246"
"166.26600","13.85575","0.00248"
"166.27200","13.85623","0.00245"
"166.27800","13.85670","0.00240"
"166.28400","13.85718","0.00232"
"166.29000","13.85772","0.00225"
"166.29600","13.85820","0.00203"
"166.30200","13.85868","0.00194"
"166.30800","13.85921","0.00196"
"166.31400","13.85969","0.00207"
"166.32000","13.86017","0.00213"
"166.32600","13.86071","0.00220"
"166.33200","13.86119","0.00222"
"166.33800","13.86173","0.00218"
"166.34400","13.86220","0.00206"
"166.35000","13.86268","0.00194"
"166.35600","13.86322","0.00198"
"166.36200","13.86370","0.00205"
"166.36800","13.86424","0.00200"
"166.37400","13.86472","0.00203"
"166.38000","13.86525","0.00195"
"166.38600","13.86573","0.00189"
"166.39200","13.86621","0.00187"
"166.39800","13.86669","0.00196"
"166.40400","13.86723","0.00215"
"166.41000","13.86770","0.00234"
"166.41600","13.86818","0.00255"
"166.42200","13.86866","0.00273"
"166.42800","13.86920","0.00272"
"166.43400","13.86968","0.00251"
"166.44000","13.87016","0.00234"
"166.44600","13.87063","0.00208"
"166.45200","13.87111","0.00185"
"166.45800","13.87165","0.00175"
"166.46400","13.87213","0.00170"
"166.47000","13.87261","0.00164"
"166.47600","13.87314","0.00156"
"166.48200","13.87362","0.00148"
"166.48800","13.87416","0.00147"
"166.49400","13.87464","0.00150"
"166.50000","13.87518","0.00171"
"166.50600","13.87566","0.00203"
"166.51200","13.87619","0.00228"
"166.51800","13.87667","0.00240"
"166.52400","13.87721","0.00240"
"166.53000","13.87769","0.00232"
"166.53600","13.87817","0.00233"
"166.54200","13.87864","0.00235"
"166.54800","13.87918","0.00233"
"166.55400","13.87966","0.00231"
"166.56000","13.88020","0.00217"
"166.56600","13.88068","0.00199"
"166.57200","13.88116","0.00202"
"166.57800","13.88163","0.00218"
"166.58400","13.88217","0.00222"
"166.59000","13.88265","0.00228"
"166.59600","13.88313","0.00237"
"166.60200","13.88367","0.00238"
"166.60800","13.88415","0.00227"
