End date,"1/8/2017"
Specimen label,"11DG_Unk2"
Maximum Load,"0.18525",N

Time,Extension,Load
(s),(mm),(N)
"360.37800","31.75237","0.17615"
"360.38400","31.75291","0.17618"
"360.39000","31.75338","0.17620"
"360.39600","31.75386","0.17623"
"360.40200","31.75440","0.17620"
"360.40800","31.75488","0.17625"
"360.41400","31.75536","0.17634"
"360.42000","31.75589","0.17642"
"360.42600","31.75637","0.17649"
"360.43200","31.75691","0.17653"
"360.43800","31.75739","0.17653"
"360.44400","31.75793","0.17655"
"360.45000","31.75841","0.17662"
"360.45600","31.75895","0.17671"
"360.46200","31.75942","0.17680"
"360.46800","31.75996","0.17687"
"360.47400","31.76044","0.17689"
"360.48000","31.76092","0.17692"
"360.48600","31.76146","0.17696"
"360.49200","31.76193","0.17694"
"360.49800","31.76241","0.17683"
"360.50400","31.76289","0.17684"
"360.51000","31.76343","0.17688"
"360.51600","31.76391","0.17693"
"360.52200","31.76439","0.17699"
"360.52800","31.76486","0.17700"
"360.53400","31.76540","0.17697"
"360.54000","31.76588","0.17696"
"360.54600","31.76636","0.17700"
"360.55200","31.76690","0.17702"
"360.55800","31.76738","0.17699"
"360.56400","31.76791","0.17700"
"360.57000","31.76839","0.17704"
"360.57600","31.76893","0.17709"
"360.58200","31.76941","0.17713"
"360.58800","31.76995","0.17712"
"360.59400","31.77042","0.17707"
"360.60000","31.77096","0.17708"
"360.60600","31.77144","0.17707"
"360.61200","31.77192","0.17705"
"360.61800","31.77246","0.17705"
"360.62400","31.77293","0.17713"
"360.63000","31.77341","0.17722"
"360.63600","31.77389","0.17727"
"360.64200","31.77443","0.17725"
"360.64800","31.77491","0.17723"
"360.65400","31.77538","0.17724"
"360.66000","31.77592","0.17724"
"360.66600","31.77640","0.17715"
"360.67200","31.77688","0.17707"
"360.67800","31.77742","0.17702"
"360.68400","31.77790","0.17704"
"360.69000","31.77838","0.17711"
"360.69600","31.77891","0.17717"
"360.70200","31.77939","0.17723"
"360.70800","31.77993","0.17731"
"360.71400","31.78041","0.17741"
"360.72000","31.78095","0.17750"
"360.72600","31.78142","0.17752"
"360.73200","31.78196","0.17750"
"360.73800","31.78244","0.17749"
"360.74400","31.78298","0.17749"
"360.75000","31.78346","0.17753"
"360.75600","31.78394","0.17758"
"360.76200","31.78448","0.17762"
"360.76800","31.78495","0.17769"
"360.77400","31.78543","0.17776"
"360.78000","31.78597","0.17780"
"360.78600","31.78645","0.17782"
"360.79200","31.78693","0.17781"
"360.79800","31.78740","0.17781"
"360.80400","31.78794","0.17784"
"360.81000","31.78842","0.17792"
"360.81600","31.78890","0.17800"
"360.82200","31.78944","0.17803"
"360.82800","31.78991","0.17803"
"360.83400","31.79039","0.17805"
"360.84000","31.79093","0.17806"
"360.84600","31.79141","0.17804"
"360.85200","31.79195","0.17795"
"360.85800","31.79243","0.17792"
"360.86400","31.79291","0.17800"
"360.87000","31.79344","0.17812"
"360.87600","31.79392","0.17822"
"360.88200","31.79446","0.17825"
"360.88800","31.79494","0.17823"
"360.89400","31.79542","0.17819"
"360.90000","31.79595","0.17815"
"360.90600","31.79643","0.17811"
"360.91200","31.79691","0.17811"
"360.91800","31.79739","0.17807"
"360.92400","31.79787","0.17800"
"360.93000","31.79840","0.17799"
"360.93600","31.79888","0.17799"
"360.94200","31.79936","0.17794"
"360.94800","31.79984","0.17790"
"360.95400","31.80032","0.17789"
"360.96000","31.80086","0.17789"
"360.96600","31.80134","0.17794"
"360.97200","31.80181","0.17802"
"360.97800","31.80235","0.17815"
"360.98400","31.80283","0.17823"
"360.99000","31.80331","0.17828"
"360.99600","31.80385","0.17835"
"361.00200","31.80432","0.17841"
"361.00800","31.80486","0.17846"
"361.01400","31.80534","0.17855"
"361.02000","31.80588","0.17861"
"361.02600","31.80636","0.17857"
"361.03200","31.80689","0.17853"
"361.03800","31.80737","0.17849"
"361.04400","31.80791","0.17848"
"361.05000","31.80839","0.17849"
"361.05600","31.80887","0.17855"
"361.06200","31.80940","0.17866"
"361.06800","31.80989","0.17875"
"361.07400","31.81042","0.17884"
"361.08000","31.81090","0.17890"
"361.08600","31.81138","0.17892"
"361.09200","31.81186","0.17893"
"361.09800","31.81240","0.17892"
"361.10400","31.81287","0.17897"
"361.11000","31.81335","0.17909"
"361.11600","31.81389","0.17916"
"361.12200","31.81437","0.17917"
"361.12800","31.81491","0.17920"
"361.13400","31.81538","0.17918"
"361.14000","31.81592","0.17919"
"361.14600","31.81640","0.17921"
"361.15200","31.81694","0.17919"
"361.15800","31.81742","0.17921"
"361.16400","31.81796","0.17923"
"361.17000","31.81843","0.17924"
"361.17600","31.81891","0.17926"
"361.18200","31.81945","0.17927"
"361.18800","31.81993","0.17929"
"361.19400","31.82041","0.17928"
"361.20000","31.82095","0.17926"
"361.20600","31.82142","0.17929"
"361.21200","31.82190","0.17932"
"361.21800","31.82244","0.17934"
"361.22400","31.82292","0.17935"
"361.23000","31.82340","0.17934"
"361.23600","31.82387","0.17929"
"361.24200","31.82441","0.17926"
"361.24800","31.82489","0.17933"
"361.25400","31.82537","0.17943"
"361.26000","31.82585","0.17950"
"361.26600","31.82639","0.17954"
"361.27200","31.82686","0.17959"
"361.27800","31.82740","0.17966"
"361.28400","31.82788","0.17971"
"361.29000","31.82842","0.17970"
"361.29600","31.82890","0.17961"
"361.30200","31.82944","0.17956"
"361.30800","31.82997","0.17953"
"361.31400","31.83045","0.17957"
"361.32000","31.83093","0.17965"
"361.32600","31.83147","0.17973"
"361.33200","31.83195","0.17975"
"361.33800","31.83249","0.17977"
"361.34400","31.83296","0.17985"
"361.35000","31.83344","0.17992"
"361.35600","31.83398","0.18003"
"361.36200","31.83446","0.18014"
"361.36800","31.83494","0.18015"
"361.37400","31.83547","0.18017"
"361.38000","31.83595","0.18020"
"361.38600","31.83643","0.18021"
"361.39200","31.83691","0.18017"
"361.39800","31.83739","0.18008"
"361.40400","31.83792","0.18006"
"361.41000","31.83840","0.18007"
"361.41600","31.83888","0.18009"
"361.42200","31.83942","0.18011"
"361.42800","31.83990","0.18018"
"361.43400","31.84044","0.18029"
"361.44000","31.84092","0.18036"
"361.44600","31.84145","0.18040"
"361.45200","31.84193","0.18038"
"361.45800","31.84247","0.18041"
"361.46400","31.84295","0.18046"
"361.47000","31.84343","0.18049"
"361.47600","31.84390","0.18053"
"361.48200","31.84444","0.18052"
"361.48800","31.84492","0.18052"
"361.49400","31.84540","0.18057"
"361.50000","31.84588","0.18063"
"361.50600","31.84636","0.18067"
"361.51200","31.84683","0.18080"
"361.51800","31.84737","0.18092"
"361.52400","31.84785","0.18100"
"361.53000","31.84833","0.18100"
"361.53600","31.84887","0.18093"
"361.54200","31.84935","0.18090"
"361.54800","31.84982","0.18091"
"361.55400","31.85036","0.18092"
"361.56000","31.85084","0.18097"
"361.56600","31.85132","0.18103"
"361.57200","31.85186","0.18109"
"361.57800","31.85233","0.18125"
"361.58400","31.85287","0.18137"
"361.59000","31.85335","0.18135"
"361.59600","31.85389","0.18129"
"361.60200","31.85437","0.18129"
"361.60800","31.85491","0.18136"
"361.61400","31.85538","0.18144"
"361.62000","31.85592","0.18151"
"361.62600","31.85640","0.18159"
"361.63200","31.85688","0.18160"
"361.63800","31.85742","0.18161"
"361.64400","31.85790","0.18170"
"361.65000","31.85837","0.18179"
"361.65600","31.85891","0.18187"
"361.66200","31.85939","0.18188"
"361.66800","31.85993","0.18184"
"361.67400","31.86041","0.18183"
"361.68000","31.86088","0.18189"
"361.68600","31.86142","0.18192"
"361.69200","31.86190","0.18196"
"361.69800","31.86244","0.18207"
"361.70400","31.86292","0.18219"
"361.71000","31.86345","0.18233"
"361.71600","31.86394","0.18242"
"361.72200","31.86447","0.18248"
"361.72800","31.86495","0.18252"
"361.73400","31.86549","0.18248"
"361.74000","31.86596","0.18243"
"361.74600","31.86651","0.18242"
"361.75200","31.86698","0.18238"
"361.75800","31.86752","0.18241"
"361.76400","31.86800","0.18245"
"361.77000","31.86848","0.18244"
"361.77600","31.86896","0.18242"
"361.78200","31.86943","0.18242"
"361.78800","31.86997","0.18237"
"361.79400","31.87045","0.18240"
"361.80000","31.87093","0.18253"
"361.80600","31.87141","0.18262"
"361.81200","31.87189","0.18284"
"361.81800","31.87243","0.18293"
"361.82400","31.87290","0.18296"
"361.83000","31.87338","0.18295"
"361.83600","31.87392","0.18288"
"361.84200","31.87440","0.18287"
"361.84800","31.87494","0.18293"
"361.85400","31.87541","0.18308"
"361.86000","31.87589","0.18320"
"361.86600","31.87643","0.18323"
"361.87200","31.87691","0.18324"
"361.87800","31.87745","0.18342"
"361.88400","31.87792","0.18352"
"361.89000","31.87846","0.18348"
"361.89600","31.87894","0.18345"
"361.90200","31.87942","0.18341"
"361.90800","31.87990","0.18336"
"361.91400","31.88043","0.18333"
"361.92000","31.88091","0.18332"
"361.92600","31.88139","0.18337"
"361.93200","31.88193","0.18355"
"361.93800","31.88241","0.18361"
"361.94400","31.88288","0.18364"
"361.95000","31.88343","0.18358"
"361.95600","31.88390","0.18350"
"361.96200","31.88438","0.18349"
"361.96800","31.88492","0.18348"
"361.97400","31.88540","0.18354"
"361.98000","31.88588","0.18362"
"361.98600","31.88641","0.18375"
"361.99200","31.88689","0.18395"
"361.99800","31.88737","0.18408"
"362.00400","31.88791","0.18404"
"362.01000","31.88839","0.18409"
"362.01600","31.88886","0.18415"
"362.02200","31.88940","0.18422"
"362.02800","31.88988","0.18429"
"362.03400","31.89042","0.18439"
"362.04000","31.89090","0.18442"
"362.04600","31.89138","0.18445"
"362.05200","31.89192","0.18443"
"362.05800","31.89239","0.18444"
"362.06400","31.89287","0.18451"
"362.07000","31.89335","0.18456"
"362.07600","31.89389","0.18459"
"362.08200","31.89437","0.18459"
"362.08800","31.89484","0.18470"
"362.09400","31.89538","0.18468"
"362.10000","31.89586","0.18457"
"362.10600","31.89634","0.18457"
"362.11200","31.89682","0.18469"
"362.11800","31.89735","0.18489"
"362.12400","31.89783","0.18495"
"362.13000","31.89831","0.18485"
"362.13600","31.89885","0.18469"
"362.14200","31.89933","0.18462"
"362.14800","31.89981","0.18460"
"362.15400","31.90035","0.18464"
"362.16000","31.90088","0.18472"
"362.16600","31.90136","0.18474"
"362.17200","31.90190","0.18478"
"362.17800","31.90238","0.18490"
"362.18400","31.90292","0.18489"
"362.19000","31.90339","0.18481"
"362.19600","31.90387","0.18485"
"362.20200","31.90441","0.18494"
"362.20800","31.90489","0.18506"
"362.21400","31.90537","0.18525"
"362.22000","31.90591","0.18524"
"362.22600","31.90639","0.18522"
"362.23200","31.90692","0.18517"
"362.23800","31.90740","0.18521"
"362.24400","31.90794","0.18525"
"362.25000","31.90842","0.18519"
"362.25600","31.90895","0.18520"
"362.26200","31.90943","0.18525"
"362.26800","31.90991","0.18511"
"362.27400","31.91045","0.18479"
"362.28000","31.91093","0.18437"
"362.28600","31.91141","0.18386"
"362.29200","31.91195","0.18326"
"362.29800","31.91242","0.18243"
"362.30400","31.91296","0.18145"
"362.31000","31.91344","0.18057"
"362.31600","31.91398","0.17985"
"362.32200","31.91446","0.17924"
"362.32800","31.91493","0.17872"
"362.33400","31.91547","0.17836"
"362.34000","31.91595","0.17826"
"362.34600","31.91643","0.17823"
"362.35200","31.91691","0.17675"
"362.35800","31.91739","0.17063"
"362.36400","31.91792","0.15973"
"362.37000","31.91840","0.14497"
"362.37600","31.91888","0.12414"
"362.38200","31.91942","0.09677"
"362.38800","31.91990","0.06738"
"362.39400","31.92044","0.04253"
"362.40000","31.92091","0.02742"
"362.40600","31.92145","0.02143"
"362.41200","31.92193","0.01890"
"362.41800","31.92241","0.01477"
"362.42400","31.92295","0.00849"
"362.43000","31.92342","0.00394"
"362.43600","31.92390","0.00540"
"362.44200","31.92444","0.01192"
"362.44800","31.92492","0.01798"
"362.45400","31.92546","0.01871"
"362.46000","31.92594","0.01415"
"362.46600","31.92642","0.00802"
"362.47200","31.92695","0.00505"
"362.47800","31.92743","0.00693"
"362.48400","31.92797","0.01097"
"362.49000","31.92845","0.01296"
"362.49600","31.92893","0.01096"
"362.50200","31.92940","0.00688"
"362.50800","31.92988","0.00456"
"362.51400","31.93042","0.00611"
"362.52000","31.93090","0.01059"
"362.52600","31.93138","0.01421"
"362.53200","31.93192","0.01437"
"362.53800","31.93239","0.01118"
"362.54400","31.93287","0.00763"
"362.55000","31.93335","0.00629"
"362.55600","31.93389","0.00749"
"362.56200","31.93437","0.00969"
"362.56800","31.93485","0.01063"
"362.57400","31.93538","0.00935"
"362.58000","31.93586","0.00746"
"362.58600","31.93634","0.00731"
"362.59200","31.93688","0.01001"
"362.59800","31.93736","0.01446"
"362.60400","31.93789","0.01777"
"362.61000","31.93837","0.01839"
"362.61600","31.93885","0.01669"
"362.62200","31.93939","0.01481"
"362.62800","31.93987","0.01402"
"362.63400","31.94034","0.01418"
"362.64000","31.94089","0.01408"
"362.64600","31.94136","0.01207"
"362.65200","31.94184","0.00833"
"362.65800","31.94232","0.00452"
"362.66400","31.94286","0.00270"
"362.67000","31.94334","0.00333"
"362.67600","31.94381","0.00542"
"362.68200","31.94429","0.00787"
"362.68800","31.94483","0.00976"
"362.69400","31.94531","0.01123"
"362.70000","31.94579","0.01302"
"362.70600","31.94632","0.01608"
"362.71200","31.94680","0.02013"
"362.71800","31.94734","0.02313"
"362.72400","31.94788","0.02410"
"362.73000","31.94836","0.02317"
"362.73600","31.94889","0.02139"
"362.74200","31.94938","0.01979"
"362.74800","31.94991","0.01863"
"362.75400","31.95039","0.01759"
"362.76000","31.95093","0.01567"
"362.76600","31.95140","0.01269"
"362.77200","31.95189","0.00951"
"362.77800","31.95242","0.00745"
"362.78400","31.95290","0.00700"
"362.79000","31.95344","0.00774"
"362.79600","31.95392","0.00866"
"362.80200","31.95440","0.00866"
"362.80800","31.95493","0.00759"
"362.81400","31.95541","0.00625"
"362.82000","31.95595","0.00564"
"362.82600","31.95643","0.00568"
"362.83200","31.95691","0.00565"
"362.83800","31.95744","0.00491"
"362.84400","31.95792","0.00331"
"362.85000","31.95840","0.00141"
"362.85600","31.95894","0.00002"
"362.86200","31.95942","-0.00012"
"362.86800","31.95996","0.00073"
"362.87400","31.96044","0.00155"
"362.88000","31.96097","0.00185"
"362.88600","31.96145","0.00185"
"362.89200","31.96199","0.00223"
"362.89800","31.96247","0.00357"
"362.90400","31.96295","0.00550"
"362.91000","31.96348","0.00736"
"362.91600","31.96396","0.00826"
"362.92200","31.96444","0.00796"
"362.92800","31.96498","0.00677"
"362.93400","31.96546","0.00530"
"362.94000","31.96593","0.00421"
"362.94600","31.96647","0.00362"
"362.95200","31.96695","0.00318"
"362.95800","31.96743","0.00241"
"362.96400","31.96797","0.00134"
"362.97000","31.96844","0.00055"
"362.97600","31.96893","0.00050"
"362.98200","31.96940","0.00130"
"362.98800","31.96994","0.00249"
"362.99400","31.97042","0.00370"
"363.00000","31.97090","0.00455"
"363.00600","31.97144","0.00514"
"363.01200","31.97191","0.00607"
"363.01800","31.97239","0.00751"
"363.02400","31.97293","0.00916"
"363.03000","31.97341","0.01078"
"363.03600","31.97395","0.01208"
"363.04200","31.97442","0.01299"
"363.04800","31.97496","0.01386"
"363.05400","31.97544","0.01497"
"363.06000","31.97592","0.01657"
"363.06600","31.97640","0.01857"
"363.07200","31.97693","0.02056"
"363.07800","31.97742","0.02240"
"363.08400","31.97789","0.02415"
"363.09000","31.97843","0.02604"
"363.09600","31.97891","0.02779"
"363.10200","31.97939","0.02911"
"363.10800","31.97987","0.02952"
"363.11400","31.98040","0.02905"
"363.12000","31.98088","0.02820"
"363.12600","31.98136","0.02733"
"363.13200","31.98184","0.02679"
"363.13800","31.98238","0.02658"
"363.14400","31.98285","0.02632"
"363.15000","31.98334","0.02584"
"363.15600","31.98387","0.02530"
"363.16200","31.98435","0.02496"
"363.16800","31.98489","0.02477"
"363.17400","31.98536","0.02460"
"363.18000","31.98585","0.02426"
"363.18600","31.98638","0.02366"
"363.19200","31.98686","0.02305"
"363.19800","31.98734","0.02284"
"363.20400","31.98782","0.02336"
"363.21000","31.98836","0.02428"
"363.21600","31.98883","0.02533"
"363.22200","31.98937","0.02648"
"363.22800","31.98985","0.02755"
"363.23400","31.99039","0.02852"
"363.24000","31.99087","0.02922"
"363.24600","31.99134","0.02903"
"363.25200","31.99188","0.02791"
"363.25800","31.99236","0.02612"
"363.26400","31.99284","0.02402"
"363.27000","31.99338","0.02199"
"363.27600","31.99386","0.02010"
"363.28200","31.99434","0.01842"
"363.28800","31.99487","0.01703"
"363.29400","31.99535","0.01587"
"363.30000","31.99589","0.01489"
"363.30600","31.99637","0.01410"
"363.31200","31.99691","0.01353"
"363.31800","31.99738","0.01302"
"363.32400","31.99792","0.01227"
"363.33000","31.99840","0.01126"
"363.33600","31.99894","0.00996"
"363.34200","31.99942","0.00842"
"363.34800","31.99990","0.00684"
"363.35400","32.00043","0.00535"
"363.36000","32.00091","0.00399"
"363.36600","32.00145","0.00263"
"363.37200","32.00193","0.00143"
"363.37800","32.00247","0.00052"
"363.38400","32.00294","-0.00015"
"363.39000","32.00348","-0.00056"
"363.39600","32.00396","-0.00053"
"363.40200","32.00444","-0.00020"
"363.40800","32.00492","0.00021"
"363.41400","32.00546","0.00062"
"363.42000","32.00594","0.00117"
"363.42600","32.00641","0.00175"
"363.43200","32.00695","0.00206"
"363.43800","32.00743","0.00222"
"363.44400","32.00791","0.00229"
"363.45000","32.00845","0.00218"
"363.45600","32.00892","0.00198"
"363.46200","32.00946","0.00180"
"363.46800","32.00994","0.00157"
"363.47400","32.01042","0.00133"
"363.48000","32.01096","0.00114"
"363.48600","32.01143","0.00106"
"363.49200","32.01191","0.00099"
"363.49800","32.01245","0.00101"
"363.50400","32.01293","0.00130"
"363.51000","32.01347","0.00190"
"363.51600","32.01395","0.00263"
"363.52200","32.01448","0.00334"
"363.52800","32.01496","0.00401"
"363.53400","32.01544","0.00470"
"363.54000","32.01598","0.00542"
"363.54600","32.01646","0.00604"
"363.55200","32.01694","0.00658"
"363.55800","32.01741","0.00707"
"363.56400","32.01795","0.00756"
"363.57000","32.01843","0.00809"
"363.57600","32.01891","0.00872"
"363.58200","32.01939","0.00953"
"363.58800","32.01992","0.01051"
"363.59400","32.02040","0.01155"
"363.60000","32.02088","0.01259"
"363.60600","32.02142","0.01363"
"363.61200","32.02190","0.01462"
"363.61800","32.02243","0.01549"
"363.62400","32.02291","0.01618"
"363.63000","32.02339","0.01672"
"363.63600","32.02387","0.01715"
"363.64200","32.02441","0.01742"
"363.64800","32.02489","0.01749"
"363.65400","32.02537","0.01739"
"363.66000","32.02590","0.01709"
"363.66600","32.02638","0.01665"
"363.67200","32.02692","0.01624"
"363.67800","32.02740","0.01592"
"363.68400","32.02794","0.01571"
"363.69000","32.02842","0.01554"
"363.69600","32.02890","0.01542"
"363.70200","32.02943","0.01530"
"363.70800","32.02991","0.01515"
"363.71400","32.03039","0.01506"
"363.72000","32.03086","0.01500"
"363.72600","32.03141","0.01488"
"363.73200","32.03188","0.01470"
"363.73800","32.03236","0.01460"
"363.74400","32.03290","0.01446"
"363.75000","32.03337","0.01439"
"363.75600","32.03386","0.01436"
"363.76200","32.03439","0.01438"
"363.76800","32.03487","0.01453"
"363.77400","32.03541","0.01482"
"363.78000","32.03589","0.01526"
"363.78600","32.03643","0.01579"
"363.79200","32.03690","0.01639"
"363.79800","32.03738","0.01692"
"363.80400","32.03792","0.01737"
"363.81000","32.03840","0.01769"
"363.81600","32.03894","0.01793"
"363.82200","32.03941","0.01810"
"363.82800","32.03989","0.01819"
"363.83400","32.04043","0.01822"
"363.84000","32.04091","0.01821"
"363.84600","32.04145","0.01817"
"363.85200","32.04193","0.01818"
"363.85800","32.04241","0.01819"
"363.86400","32.04288","0.01824"
"363.87000","32.04337","0.01834"
"363.87600","32.04390","0.01844"
"363.88200","32.04438","0.01855"
"363.88800","32.04486","0.01867"
"363.89400","32.04539","0.01878"
"363.90000","32.04588","0.01883"
"363.90600","32.04641","0.01884"
"363.91200","32.04689","0.01880"
"363.91800","32.04743","0.01878"
"363.92400","32.04790","0.01887"
"363.93000","32.04845","0.01908"
"363.93600","32.04892","0.01948"
"363.94200","32.04940","0.01999"
"363.94800","32.04994","0.02057"
"363.95400","32.05042","0.02132"
"363.96000","32.05090","0.02221"
"363.96600","32.05143","0.02293"
"363.97200","32.05191","0.02334"
"363.97800","32.05239","0.02345"
"363.98400","32.05293","0.02316"
"363.99000","32.05341","0.02263"
"363.99600","32.05394","0.02193"
"364.00200","32.05442","0.02113"
"364.00800","32.05490","0.02027"
"364.01400","32.05544","0.01944"
"364.02000","32.05592","0.01872"
"364.02600","32.05645","0.01812"
"364.03200","32.05693","0.01758"
"364.03800","32.05747","0.01715"
"364.04400","32.05795","0.01679"
"364.05000","32.05843","0.01637"
"364.05600","32.05897","0.01599"
"364.06200","32.05944","0.01563"
"364.06800","32.05992","0.01534"
"364.07400","32.06040","0.01500"
"364.08000","32.06094","0.01464"
"364.08600","32.06142","0.01433"
"364.09200","32.06190","0.01398"
"364.09800","32.06244","0.01366"
"364.10400","32.06292","0.01343"
"364.11000","32.06339","0.01333"
"364.11600","32.06393","0.01339"
"364.12200","32.06441","0.01354"
"364.12800","32.06488","0.01375"
"364.13400","32.06536","0.01395"
"364.14000","32.06584","0.01405"
"364.14600","32.06638","0.01414"
"364.15200","32.06686","0.01433"
"364.15800","32.06740","0.01443"
"364.16400","32.06787","0.01451"
"364.17000","32.06835","0.01466"
"364.17600","32.06889","0.01473"
"364.18200","32.06937","0.01481"
"364.18800","32.06991","0.01485"
"364.19400","32.07039","0.01473"
"364.20000","32.07087","0.01452"
"364.20600","32.07135","0.01422"
"364.21200","32.07188","0.01398"
"364.21800","32.07236","0.01391"
"364.22400","32.07290","0.01373"
"364.23000","32.07338","0.01346"
"364.23600","32.07386","0.01336"
"364.24200","32.07433","0.01327"
"364.24800","32.07487","0.01314"
"364.25400","32.07535","0.01302"
"364.26000","32.07583","0.01302"
"364.26600","32.07631","0.01304"
"364.27200","32.07684","0.01307"
"364.27800","32.07732","0.01305"
"364.28400","32.07786","0.01306"
"364.29000","32.07834","0.01310"
"364.29600","32.07882","0.01309"
"364.30200","32.07936","0.01304"
"364.30800","32.07990","0.01306"
"364.31400","32.08037","0.01312"
"364.32000","32.08091","0.01305"
"364.32600","32.08139","0.01294"
"364.33200","32.08193","0.01272"
"364.33800","32.08241","0.01233"
"364.34400","32.08288","0.01191"
"364.35000","32.08342","0.01145"
"364.35600","32.08390","0.01080"
"364.36200","32.08438","0.01016"
"364.36800","32.08492","0.00967"
"364.37400","32.08540","0.00934"
"364.38000","32.08587","0.00896"
"364.38600","32.08641","0.00853"
"364.39200","32.08689","0.00799"
"364.39800","32.08737","0.00743"
"364.40400","32.08791","0.00696"
"364.41000","32.08838","0.00639"
"364.41600","32.08886","0.00584"
"364.42200","32.08940","0.00536"
"364.42800","32.08988","0.00496"
"364.43400","32.09042","0.00472"
"364.44000","32.09090","0.00464"
"364.44600","32.09143","0.00454"
"364.45200","32.09191","0.00464"
"364.45800","32.09245","0.00473"
"364.46400","32.09293","0.00481"
"364.47000","32.09346","0.00502"
"364.47600","32.09394","0.00543"
"364.48200","32.09448","0.00593"
"364.48800","32.09496","0.00651"
"364.49400","32.09544","0.00703"
"364.50000","32.09592","0.00749"
"364.50600","32.09640","0.00783"
"364.51200","32.09694","0.00827"
"364.51800","32.09741","0.00879"
"364.52400","32.09789","0.00931"
"364.53000","32.09843","0.00970"
"364.53600","32.09891","0.01014"
"364.54200","32.09938","0.01057"
"364.54800","32.09993","0.01097"
"364.55400","32.10040","0.01141"
"364.56000","32.10094","0.01195"
"364.56600","32.10142","0.01256"
"364.57200","32.10196","0.01319"
"364.57800","32.10244","0.01378"
"364.58400","32.10297","0.01436"
"364.59000","32.10345","0.01497"
"364.59600","32.10399","0.01553"
"364.60200","32.10447","0.01605"
"364.60800","32.10501","0.01653"
"364.61400","32.10548","0.01698"
"364.62000","32.10602","0.01748"
"364.62600","32.10650","0.01805"
"364.63200","32.10698","0.01867"
"364.63800","32.10752","0.01932"
"364.64400","32.10799","0.01997"
"364.65000","32.10847","0.02067"
"364.65600","32.10895","0.02145"
"364.66200","32.10943","0.02240"
"364.66800","32.10991","0.02324"
"364.67400","32.11045","0.02403"
"364.68000","32.11093","0.02456"
"364.68600","32.11140","0.02499"
"364.69200","32.11189","0.02539"
"364.69800","32.11242","0.02560"
"364.70400","32.11290","0.02566"
"364.71000","32.11338","0.02565"
"364.71600","32.11391","0.02546"
"364.72200","32.11440","0.02520"
"364.72800","32.11487","0.02497"
"364.73400","32.11541","0.02469"
"364.74000","32.11589","0.02431"
"364.74600","32.11642","0.02383"
"364.75200","32.11691","0.02336"
"364.75800","32.11738","0.02285"
"364.76400","32.11792","0.02230"
"364.77000","32.11840","0.02177"
"364.77600","32.11888","0.02130"
"364.78200","32.11942","0.02085"
"364.78800","32.11989","0.02045"
"364.79400","32.12037","0.02009"
"364.80000","32.12085","0.01978"
"364.80600","32.12139","0.01950"
"364.81200","32.12187","0.01922"
"364.81800","32.12234","0.01892"
"364.82400","32.12288","0.01858"
"364.83000","32.12336","0.01825"
"364.83600","32.12384","0.01792"
"364.84200","32.12432","0.01749"
"364.84800","32.12486","0.01696"
"364.85400","32.12534","0.01643"
"364.86000","32.12587","0.01588"
"364.86600","32.12635","0.01517"
"364.87200","32.12683","0.01445"
"364.87800","32.12737","0.01379"
"364.88400","32.12785","0.01317"
"364.89000","32.12838","0.01263"
"364.89600","32.12892","0.01207"
"364.90200","32.12940","0.01139"
"364.90800","32.12994","0.01055"
"364.91400","32.13042","0.00958"
"364.92000","32.13089","0.00871"
"364.92600","32.13143","0.00770"
"364.93200","32.13191","0.00668"
"364.93800","32.13239","0.00576"
"364.94400","32.13293","0.00512"
"364.95000","32.13340","0.00465"
"364.95600","32.13395","0.00434"
"364.96200","32.13442","0.00422"
"364.96800","32.13490","0.00420"
"364.97400","32.13544","0.00426"
"364.98000","32.13591","0.00436"
"364.98600","32.13639","0.00452"
"364.99200","32.13693","0.00473"
"364.99800","32.13741","0.00486"
"365.00400","32.13789","0.00505"
"365.01000","32.13843","0.00528"
"365.01600","32.13890","0.00544"
"365.02200","32.13944","0.00554"
"365.02800","32.13992","0.00572"
"365.03400","32.14046","0.00588"
"365.04000","32.14094","0.00606"
"365.04600","32.14148","0.00626"
"365.05200","32.14195","0.00651"
"365.05800","32.14249","0.00676"
"365.06400","32.14297","0.00714"
"365.07000","32.14345","0.00759"
"365.07600","32.14393","0.00802"
"365.08200","32.14447","0.00844"
"365.08800","32.14494","0.00873"
"365.09400","32.14542","0.00897"
"365.10000","32.14590","0.00936"
"365.10600","32.14644","0.00980"
"365.11200","32.14692","0.01031"
"365.11800","32.14746","0.01075"
"365.12400","32.14793","0.01112"
"365.13000","32.14841","0.01141"
"365.13600","32.14895","0.01170"
"365.14200","32.14943","0.01199"
"365.14800","32.14991","0.01233"
"365.15400","32.15045","0.01267"
"365.16000","32.15092","0.01305"
"365.16600","32.15146","0.01349"
"365.17200","32.15194","0.01390"
"365.17800","32.15242","0.01427"
"365.18400","32.15296","0.01472"
"365.19000","32.15343","0.01509"
"365.19600","32.15397","0.01535"
"365.20200","32.15445","0.01562"
"365.20800","32.15493","0.01584"
"365.21400","32.15547","0.01598"
"365.22000","32.15594","0.01618"
"365.22600","32.15642","0.01632"
"365.23200","32.15690","0.01628"
"365.23800","32.15738","0.01623"
"365.24400","32.15792","0.01615"
"365.25000","32.15840","0.01605"
"365.25600","32.15888","0.01598"
"365.26200","32.15941","0.01584"
"365.26800","32.15989","0.01574"
"365.27400","32.16037","0.01568"
"365.28000","32.16085","0.01566"
"365.28600","32.16139","0.01566"
