End date,"1/8/2017"
Specimen label,"11DG_unk1"
Maximum Load,"0.74045",N

Time,Extension,Load
(s),(mm),(N)
"443.85600","36.98814","0.14294"
"443.86200","36.98867","0.14294"
"443.86800","36.98915","0.14299"
"443.87400","36.98963","0.14308"
"443.88000","36.99017","0.14323"
"443.88600","36.99065","0.14324"
"443.89200","36.99119","0.14315"
"443.89800","36.99166","0.14310"
"443.90400","36.99220","0.14323"
"443.91000","36.99268","0.14332"
"443.91600","36.99322","0.14330"
"443.92200","36.99370","0.14329"
"443.92800","36.99417","0.14335"
"443.93400","36.99471","0.14345"
"443.94000","36.99519","0.14353"
"443.94600","36.99573","0.14347"
"443.95200","36.99621","0.14334"
"443.95800","36.99675","0.14333"
"443.96400","36.99723","0.14346"
"443.97000","36.99770","0.14360"
"443.97600","36.99824","0.14359"
"443.98200","36.99872","0.14352"
"443.98800","36.99926","0.14339"
"443.99400","36.99974","0.14325"
"444.00000","37.00027","0.14306"
"444.00600","37.00075","0.14294"
"444.01200","37.00123","0.14291"
"444.01800","37.00177","0.14297"
"444.02400","37.00225","0.14311"
"444.03000","37.00279","0.14336"
"444.03600","37.00327","0.14356"
"444.04200","37.00380","0.14372"
"444.04800","37.00428","0.14373"
"444.05400","37.00482","0.14357"
"444.06000","37.00530","0.14356"
"444.06600","37.00578","0.14365"
"444.07200","37.00625","0.14375"
"444.07800","37.00679","0.14382"
"444.08400","37.00727","0.14373"
"444.09000","37.00775","0.14360"
"444.09600","37.00822","0.14347"
"444.10200","37.00877","0.14332"
"444.10800","37.00924","0.14318"
"444.11400","37.00972","0.14306"
"444.12000","37.01020","0.14287"
"444.12600","37.01074","0.14272"
"444.13200","37.01122","0.14261"
"444.13800","37.01170","0.14268"
"444.14400","37.01223","0.14292"
"444.15000","37.01271","0.14309"
"444.15600","37.01325","0.14303"
"444.16200","37.01373","0.14285"
"444.16800","37.01426","0.14285"
"444.17400","37.01474","0.14301"
"444.18000","37.01528","0.14311"
"444.18600","37.01576","0.14321"
"444.19200","37.01624","0.14334"
"444.19800","37.01672","0.14352"
"444.20400","37.01726","0.14359"
"444.21000","37.01773","0.14357"
"444.21600","37.01821","0.14363"
"444.22200","37.01869","0.14367"
"444.22800","37.01923","0.14373"
"444.23400","37.01971","0.14372"
"444.24000","37.02018","0.14385"
"444.24600","37.02072","0.14405"
"444.25200","37.02120","0.14418"
"444.25800","37.02168","0.14424"
"444.26400","37.02222","0.14411"
"444.27000","37.02269","0.14404"
"444.27600","37.02317","0.14405"
"444.28200","37.02371","0.14414"
"444.28800","37.02419","0.14432"
"444.29400","37.02467","0.14434"
"444.30000","37.02521","0.14425"
"444.30600","37.02569","0.14411"
"444.31200","37.02622","0.14411"
"444.31800","37.02670","0.14408"
"444.32400","37.02718","0.14393"
"444.33000","37.02772","0.14381"
"444.33600","37.02820","0.14380"
"444.34200","37.02873","0.14397"
"444.34800","37.02921","0.14408"
"444.35400","37.02969","0.14418"
"444.36000","37.03017","0.14427"
"444.36600","37.03065","0.14438"
"444.37200","37.03119","0.14452"
"444.37800","37.03167","0.14455"
"444.38400","37.03214","0.14454"
"444.39000","37.03262","0.14444"
"444.39600","37.03316","0.14414"
"444.40200","37.03364","0.14392"
"444.40800","37.03411","0.14377"
"444.41400","37.03459","0.14381"
"444.42000","37.03513","0.14395"
"444.42600","37.03561","0.14396"
"444.43200","37.03609","0.14407"
"444.43800","37.03663","0.14414"
"444.44400","37.03711","0.14418"
"444.45000","37.03764","0.14412"
"444.45600","37.03818","0.14401"
"444.46200","37.03872","0.14388"
"444.46800","37.03920","0.14381"
"444.47400","37.03973","0.14386"
"444.48000","37.04021","0.14385"
"444.48600","37.04075","0.14384"
"444.49200","37.04123","0.14386"
"444.49800","37.04171","0.14386"
"444.50400","37.04219","0.14390"
"444.51000","37.04272","0.14392"
"444.51600","37.04320","0.14394"
"444.52200","37.04368","0.14393"
"444.52800","37.04422","0.14375"
"444.53400","37.04470","0.14356"
"444.54000","37.04524","0.14360"
"444.54600","37.04572","0.14361"
"444.55200","37.04620","0.14361"
"444.55800","37.04673","0.14370"
"444.56400","37.04721","0.14373"
"444.57000","37.04769","0.14367"
"444.57600","37.04823","0.14376"
"444.58200","37.04871","0.14397"
"444.58800","37.04924","0.14411"
"444.59400","37.04972","0.14415"
"444.60000","37.05026","0.14418"
"444.60600","37.05074","0.14419"
"444.61200","37.05128","0.14416"
"444.61800","37.05175","0.14411"
"444.62400","37.05229","0.14404"
"444.63000","37.05277","0.14400"
"444.63600","37.05325","0.14394"
"444.64200","37.05373","0.14388"
"444.64800","37.05420","0.14385"
"444.65400","37.05468","0.14393"
"444.66000","37.05522","0.14398"
"444.66600","37.05570","0.14398"
"444.67200","37.05618","0.14394"
"444.67800","37.05671","0.14386"
"444.68400","37.05719","0.14385"
"444.69000","37.05767","0.14388"
"444.69600","37.05821","0.14396"
"444.70200","37.05869","0.14408"
"444.70800","37.05923","0.14419"
"444.71400","37.05970","0.14437"
"444.72000","37.06024","0.14452"
"444.72600","37.06072","0.14453"
"444.73200","37.06126","0.14441"
"444.73800","37.06174","0.14434"
"444.74400","37.06227","0.14426"
"444.75000","37.06275","0.14420"
"444.75600","37.06329","0.14419"
"444.76200","37.06377","0.14416"
"444.76800","37.06425","0.14404"
"444.77400","37.06479","0.14397"
"444.78000","37.06527","0.14406"
"444.78600","37.06574","0.14424"
"444.79200","37.06628","0.14434"
"444.79800","37.06676","0.14429"
"444.80400","37.06724","0.14420"
"444.81000","37.06771","0.14417"
"444.81600","37.06826","0.14417"
"444.82200","37.06873","0.14421"
"444.82800","37.06921","0.14424"
"444.83400","37.06969","0.14433"
"444.84000","37.07017","0.14447"
"444.84600","37.07071","0.14453"
"444.85200","37.07118","0.14451"
"444.85800","37.07166","0.14450"
"444.86400","37.07220","0.14445"
"444.87000","37.07268","0.14435"
"444.87600","37.07316","0.14428"
"444.88200","37.07369","0.14424"
"444.88800","37.07417","0.14418"
"444.89400","37.07471","0.14419"
"444.90000","37.07519","0.14437"
"444.90600","37.07567","0.14448"
"444.91200","37.07621","0.14456"
"444.91800","37.07669","0.14456"
"444.92400","37.07716","0.14461"
"444.93000","37.07770","0.14460"
"444.93600","37.07818","0.14460"
"444.94200","37.07866","0.14470"
"444.94800","37.07914","0.14469"
"444.95400","37.07961","0.14462"
"444.96000","37.08015","0.14458"
"444.96600","37.08063","0.14453"
"444.97200","37.08111","0.14457"
"444.97800","37.08159","0.14469"
"444.98400","37.08212","0.14485"
"444.99000","37.08260","0.14493"
"444.99600","37.08314","0.14498"
"445.00200","37.08362","0.14505"
"445.00800","37.08416","0.14520"
"445.01400","37.08464","0.14539"
"445.02000","37.08517","0.14541"
"445.02600","37.08571","0.14527"
"445.03200","37.08619","0.14503"
"445.03800","37.08673","0.14485"
"445.04400","37.08721","0.14466"
"445.05000","37.08768","0.14455"
"445.05600","37.08823","0.14460"
"445.06200","37.08870","0.14463"
"445.06800","37.08924","0.14460"
"445.07400","37.08972","0.14466"
"445.08000","37.09026","0.14474"
"445.08600","37.09074","0.14479"
"445.09200","37.09127","0.14495"
"445.09800","37.09175","0.14513"
"445.10400","37.09223","0.14520"
"445.11000","37.09277","0.14517"
"445.11600","37.09325","0.14522"
"445.12200","37.09372","0.14534"
"445.12800","37.09426","0.14539"
"445.13400","37.09474","0.14534"
"445.14000","37.09522","0.14520"
"445.14600","37.09576","0.14496"
"445.15200","37.09624","0.14482"
"445.15800","37.09672","0.14488"
"445.16400","37.09725","0.14502"
"445.17000","37.09773","0.14511"
"445.17600","37.09827","0.14499"
"445.18200","37.09875","0.14483"
"445.18800","37.09929","0.14475"
"445.19400","37.09976","0.14481"
"445.20000","37.10024","0.14506"
"445.20600","37.10078","0.14519"
"445.21200","37.10126","0.14530"
"445.21800","37.10174","0.14534"
"445.22400","37.10221","0.14528"
"445.23000","37.10276","0.14529"
"445.23600","37.10323","0.14527"
"445.24200","37.10371","0.14526"
"445.24800","37.10425","0.14526"
"445.25400","37.10472","0.14518"
"445.26000","37.10527","0.14515"
"445.26600","37.10574","0.14517"
"445.27200","37.10622","0.14525"
"445.27800","37.10676","0.14537"
"445.28400","37.10723","0.14553"
"445.29000","37.10772","0.14577"
"445.29600","37.10825","0.14595"
"445.30200","37.10873","0.14604"
"445.30800","37.10927","0.14600"
"445.31400","37.10975","0.14586"
"445.32000","37.11029","0.14570"
"445.32600","37.11076","0.14553"
"445.33200","37.11131","0.14542"
"445.33800","37.11178","0.14528"
"445.34400","37.11226","0.14513"
"445.35000","37.11280","0.14504"
"445.35600","37.11327","0.14500"
"445.36200","37.11375","0.14499"
"445.36800","37.11423","0.14505"
"445.37400","37.11477","0.14507"
"445.38000","37.11525","0.14505"
"445.38600","37.11573","0.14513"
"445.39200","37.11621","0.14525"
"445.39800","37.11668","0.14531"
"445.40400","37.11716","0.14542"
"445.41000","37.11770","0.14537"
"445.41600","37.11818","0.14538"
"445.42200","37.11866","0.14541"
"445.42800","37.11914","0.14542"
"445.43400","37.11967","0.14542"
"445.44000","37.12015","0.14551"
"445.44600","37.12069","0.14565"
"445.45200","37.12117","0.14585"
"445.45800","37.12170","0.14583"
"445.46400","37.12218","0.14569"
"445.47000","37.12272","0.14550"
"445.47600","37.12320","0.14544"
"445.48200","37.12368","0.14556"
"445.48800","37.12422","0.14566"
"445.49400","37.12470","0.14571"
"445.50000","37.12518","0.14556"
"445.50600","37.12566","0.14543"
"445.51200","37.12613","0.14537"
"445.51800","37.12661","0.14546"
"445.52400","37.12715","0.14566"
"445.53000","37.12762","0.14570"
"445.53600","37.12817","0.14561"
"445.54200","37.12864","0.14555"
"445.54800","37.12912","0.14551"
"445.55400","37.12966","0.14549"
"445.56000","37.13013","0.14541"
"445.56600","37.13068","0.14540"
"445.57200","37.13115","0.14550"
"445.57800","37.13169","0.14552"
"445.58400","37.13217","0.14561"
"445.59000","37.13271","0.14582"
"445.59600","37.13319","0.14592"
"445.60200","37.13372","0.14590"
"445.60800","37.13426","0.14598"
"445.61400","37.13474","0.14603"
"445.62000","37.13528","0.14605"
"445.62600","37.13576","0.14599"
"445.63200","37.13630","0.14590"
"445.63800","37.13678","0.14591"
"445.64400","37.13725","0.14593"
"445.65000","37.13779","0.14586"
"445.65600","37.13827","0.14581"
"445.66200","37.13874","0.14584"
"445.66800","37.13923","0.14579"
"445.67400","37.13976","0.14576"
"445.68000","37.14024","0.14582"
"445.68600","37.14072","0.14595"
"445.69200","37.14126","0.14618"
"445.69800","37.14174","0.14644"
"445.70400","37.14221","0.14657"
"445.71000","37.14275","0.14663"
"445.71600","37.14323","0.14661"
"445.72200","37.14371","0.14663"
"445.72800","37.14425","0.14668"
"445.73400","37.14473","0.14664"
"445.74000","37.14526","0.14663"
"445.74600","37.14574","0.14668"
"445.75200","37.14628","0.14658"
"445.75800","37.14676","0.14652"
"445.76400","37.14730","0.14663"
"445.77000","37.14777","0.14671"
"445.77600","37.14825","0.14668"
"445.78200","37.14873","0.14666"
"445.78800","37.14927","0.14660"
"445.79400","37.14975","0.14649"
"445.80000","37.15023","0.14643"
"445.80600","37.15070","0.14647"
"445.81200","37.15125","0.14651"
"445.81800","37.15172","0.14658"
"445.82400","37.15226","0.14665"
"445.83000","37.15274","0.14661"
"445.83600","37.15321","0.14655"
"445.84200","37.15369","0.14662"
"445.84800","37.15423","0.14656"
"445.85400","37.15471","0.14643"
"445.86000","37.15519","0.14653"
"445.86600","37.15573","0.14674"
"445.87200","37.15620","0.14682"
"445.87800","37.15668","0.14684"
"445.88400","37.15722","0.14673"
"445.89000","37.15770","0.14673"
"445.89600","37.15824","0.14693"
"445.90200","37.15872","0.14708"
"445.90800","37.15925","0.14705"
"445.91400","37.15973","0.14693"
"445.92000","37.16021","0.14686"
"445.92600","37.16069","0.14691"
"445.93200","37.16123","0.14690"
"445.93800","37.16171","0.14683"
"445.94400","37.16219","0.14668"
"445.95000","37.16266","0.14649"
"445.95600","37.16320","0.14649"
"445.96200","37.16368","0.14670"
"445.96800","37.16422","0.14681"
"445.97400","37.16470","0.14679"
"445.98000","37.16517","0.14668"
"445.98600","37.16571","0.14655"
"445.99200","37.16619","0.14666"
"445.99800","37.16667","0.14688"
"446.00400","37.16721","0.14698"
"446.01000","37.16768","0.14691"
"446.01600","37.16816","0.14695"
"446.02200","37.16864","0.14719"
"446.02800","37.16918","0.14731"
"446.03400","37.16966","0.14749"
"446.04000","37.17014","0.14748"
"446.04600","37.17067","0.14738"
"446.05200","37.17115","0.14719"
"446.05800","37.17163","0.14707"
"446.06400","37.17217","0.14692"
"446.07000","37.17265","0.14683"
"446.07600","37.17313","0.14678"
"446.08200","37.17366","0.14674"
"446.08800","37.17414","0.14666"
"446.09400","37.17468","0.14646"
"446.10000","37.17516","0.14645"
"446.10600","37.17564","0.14658"
"446.11200","37.17618","0.14656"
"446.11800","37.17665","0.14652"
"446.12400","37.17719","0.14653"
"446.13000","37.17767","0.14659"
"446.13600","37.17821","0.14678"
"446.14200","37.17869","0.14697"
"446.14800","37.17916","0.14721"
"446.15400","37.17970","0.14741"
"446.16000","37.18018","0.14758"
"446.16600","37.18066","0.14769"
"446.17200","37.18120","0.14782"
"446.17800","37.18167","0.14786"
"446.18400","37.18215","0.14782"
"446.19000","37.18269","0.14765"
"446.19600","37.18317","0.14750"
"446.20200","37.18371","0.14736"
"446.20800","37.18419","0.14734"
"446.21400","37.18473","0.14746"
"446.22000","37.18520","0.14746"
"446.22600","37.18574","0.14740"
"446.23200","37.18622","0.14741"
"446.23800","37.18676","0.14729"
"446.24400","37.18724","0.14719"
"446.25000","37.18771","0.14717"
"446.25600","37.18826","0.14732"
"446.26200","37.18873","0.14754"
"446.26800","37.18927","0.14777"
"446.27400","37.18975","0.14794"
"446.28000","37.19022","0.14798"
"446.28600","37.19077","0.14789"
"446.29200","37.19124","0.14773"
"446.29800","37.19172","0.14750"
"446.30400","37.19220","0.14735"
"446.31000","37.19274","0.14731"
"446.31600","37.19322","0.14731"
"446.32200","37.19370","0.14732"
"446.32800","37.19423","0.14740"
"446.33400","37.19471","0.14761"
"446.34000","37.19519","0.14783"
"446.34600","37.19573","0.14781"
"446.35200","37.19621","0.14766"
"446.35800","37.19669","0.14769"
"446.36400","37.19722","0.14786"
"446.37000","37.19770","0.14796"
"446.37600","37.19818","0.14798"
"446.38200","37.19872","0.14792"
"446.38800","37.19920","0.14782"
"446.39400","37.19967","0.14781"
"446.40000","37.20021","0.14774"
"446.40600","37.20069","0.14775"
"446.41200","37.20123","0.14775"
"446.41800","37.20171","0.14766"
"446.42400","37.20218","0.14763"
"446.43000","37.20266","0.14753"
"446.43600","37.20320","0.14739"
"446.44200","37.20368","0.14736"
"446.44800","37.20416","0.14744"
"446.45400","37.20469","0.14747"
"446.46000","37.20517","0.14747"
"446.46600","37.20565","0.14741"
"446.47200","37.20619","0.14751"
"446.47800","37.20667","0.14761"
"446.48400","37.20715","0.14776"
"446.49000","37.20768","0.14796"
"446.49600","37.20816","0.14808"
"446.50200","37.20864","0.14813"
"446.50800","37.20912","0.14811"
"446.51400","37.20966","0.14812"
"446.52000","37.21014","0.14807"
"446.52600","37.21067","0.14803"
"446.53200","37.21115","0.14799"
"446.53800","37.21163","0.14797"
"446.54400","37.21217","0.14808"
"446.55000","37.21265","0.14818"
"446.55600","37.21312","0.14830"
"446.56200","37.21367","0.14843"
"446.56800","37.21414","0.14863"
"446.57400","37.21462","0.14881"
"446.58000","37.21516","0.14893"
"446.58600","37.21563","0.14891"
"446.59200","37.21611","0.14888"
"446.59800","37.21665","0.14878"
"446.60400","37.21713","0.14858"
"446.61000","37.21767","0.14827"
"446.61600","37.21815","0.14814"
"446.62200","37.21869","0.14825"
"446.62800","37.21922","0.14843"
"446.63400","37.21970","0.14853"
"446.64000","37.22018","0.14850"
"446.64600","37.22072","0.14844"
"446.65200","37.22120","0.14833"
"446.65800","37.22167","0.14829"
"446.66400","37.22221","0.14831"
"446.67000","37.22269","0.14825"
"446.67600","37.22317","0.14811"
"446.68200","37.22371","0.14786"
"446.68800","37.22419","0.14773"
"446.69400","37.22472","0.14780"
"446.70000","37.22520","0.14789"
"446.70600","37.22574","0.14804"
"446.71200","37.22622","0.14804"
"446.71800","37.22670","0.14811"
"446.72400","37.22723","0.14825"
"446.73000","37.22771","0.14837"
"446.73600","37.22819","0.14844"
"446.74200","37.22873","0.14844"
"446.74800","37.22921","0.14835"
"446.75400","37.22975","0.14837"
"446.76000","37.23028","0.14841"
"446.76600","37.23076","0.14841"
"446.77200","37.23130","0.14848"
"446.77800","37.23178","0.14845"
"446.78400","37.23226","0.14836"
"446.79000","37.23273","0.14846"
"446.79600","37.23327","0.14848"
"446.80200","37.23375","0.14831"
"446.80800","37.23423","0.14829"
"446.81400","37.23471","0.14838"
"446.82000","37.23525","0.14855"
"446.82600","37.23573","0.14858"
"446.83200","37.23626","0.14851"
"446.83800","37.23674","0.14847"
"446.84400","37.23722","0.14843"
"446.85000","37.23776","0.14834"
"446.85600","37.23824","0.14829"
"446.86200","37.23877","0.14825"
"446.86800","37.23925","0.14815"
"446.87400","37.23973","0.14826"
"446.88000","37.24027","0.14851"
"446.88600","37.24075","0.14873"
"446.89200","37.24129","0.14877"
"446.89800","37.24176","0.14876"
"446.90400","37.24230","0.14900"
"446.91000","37.24278","0.14924"
"446.91600","37.24332","0.14928"
"446.92200","37.24380","0.14916"
"446.92800","37.24427","0.14873"
"446.93400","37.24475","0.14837"
"446.94000","37.24529","0.14815"
"446.94600","37.24577","0.14806"
"446.95200","37.24625","0.14803"
"446.95800","37.24673","0.14787"
"446.96400","37.24720","0.14765"
"446.97000","37.24774","0.14755"
"446.97600","37.24822","0.14757"
"446.98200","37.24870","0.14750"
"446.98800","37.24918","0.14749"
"446.99400","37.24966","0.14754"
"447.00000","37.25019","0.14759"
"447.00600","37.25067","0.14763"
"447.01200","37.25115","0.14753"
"447.01800","37.25169","0.14741"
"447.02400","37.25217","0.14729"
"447.03000","37.25270","0.14736"
"447.03600","37.25318","0.14750"
"447.04200","37.25366","0.14769"
"447.04800","37.25420","0.14793"
"447.05400","37.25468","0.14798"
"447.06000","37.25516","0.14786"
"447.06600","37.25570","0.14776"
"447.07200","37.25617","0.14775"
"447.07800","37.25665","0.14780"
"447.08400","37.25713","0.14786"
"447.09000","37.25767","0.14783"
"447.09600","37.25815","0.14798"
"447.10200","37.25863","0.14825"
"447.10800","37.25910","0.14840"
"447.11400","37.25964","0.14846"
"447.12000","37.26012","0.14840"
"447.12600","37.26066","0.14832"
"447.13200","37.26114","0.14825"
"447.13800","37.26161","0.14812"
"447.14400","37.26215","0.14812"
"447.15000","37.26263","0.14811"
"447.15600","37.26317","0.14806"
"447.16200","37.26365","0.14807"
"447.16800","37.26419","0.14806"
"447.17400","37.26466","0.14807"
"447.18000","37.26520","0.14796"
"447.18600","37.26574","0.14786"
"447.19200","37.26622","0.14767"
"447.19800","37.26670","0.14770"
"447.20400","37.26723","0.14799"
"447.21000","37.26772","0.14820"
"447.21600","37.26819","0.14838"
"447.22200","37.26873","0.14845"
"447.22800","37.26921","0.14855"
"447.23400","37.26974","0.14867"
"447.24000","37.27023","0.14889"
"447.24600","37.27076","0.14909"
"447.25200","37.27124","0.14898"
"447.25800","37.27172","0.14881"
"447.26400","37.27225","0.14860"
"447.27000","37.27274","0.14840"
"447.27600","37.27321","0.14824"
"447.28200","37.27375","0.14806"
"447.28800","37.27423","0.14799"
"447.29400","37.27471","0.14802"
"447.30000","37.27525","0.14816"
"447.30600","37.27572","0.14828"
"447.31200","37.27626","0.14841"
"447.31800","37.27674","0.14859"
"447.32400","37.27728","0.14881"
"447.33000","37.27776","0.14893"
"447.33600","37.27824","0.14894"
"447.34200","37.27877","0.14888"
"447.34800","37.27925","0.14895"
"447.35400","37.27973","0.14895"
"447.36000","37.28021","0.14877"
"447.36600","37.28075","0.14876"
"447.37200","37.28123","0.14877"
"447.37800","37.28176","0.14872"
"447.38400","37.28224","0.14853"
"447.39000","37.28272","0.14841"
"447.39600","37.28326","0.14844"
"447.40200","37.28374","0.14851"
"447.40800","37.28421","0.14867"
"447.41400","37.28476","0.14886"
"447.42000","37.28523","0.14886"
"447.42600","37.28571","0.14883"
"447.43200","37.28625","0.14898"
"447.43800","37.28672","0.14923"
"447.44400","37.28727","0.14937"
"447.45000","37.28774","0.14948"
"447.45600","37.28822","0.14955"
"447.46200","37.28870","0.14955"
"447.46800","37.28923","0.14949"
"447.47400","37.28971","0.14939"
"447.48000","37.29025","0.14920"
"447.48600","37.29073","0.14899"
"447.49200","37.29121","0.14896"
"447.49800","37.29175","0.14896"
"447.50400","37.29223","0.14888"
"447.51000","37.29271","0.14878"
"447.51600","37.29324","0.14865"
"447.52200","37.29372","0.14865"
"447.52800","37.29420","0.14869"
"447.53400","37.29468","0.14876"
"447.54000","37.29522","0.14884"
"447.54600","37.29570","0.14884"
"447.55200","37.29617","0.14873"
"447.55800","37.29665","0.14885"
"447.56400","37.29719","0.14906"
"447.57000","37.29766","0.14922"
"447.57600","37.29821","0.14936"
"447.58200","37.29868","0.14954"
"447.58800","37.29916","0.14966"
"447.59400","37.29970","0.14976"
"447.60000","37.30018","0.14980"
"447.60600","37.30066","0.14971"
"447.61200","37.30119","0.14969"
"447.61800","37.30167","0.14958"
"447.62400","37.30221","0.14940"
"447.63000","37.30269","0.14914"
"447.63600","37.30317","0.14896"
"447.64200","37.30365","0.14894"
"447.64800","37.30418","0.14903"
"447.65400","37.30466","0.14922"
"447.66000","37.30520","0.14927"
"447.66600","37.30568","0.14925"
"447.67200","37.30622","0.14925"
"447.67800","37.30670","0.14927"
"447.68400","37.30717","0.14925"
"447.69000","37.30771","0.14936"
"447.69600","37.30819","0.14949"
"447.70200","37.30867","0.14952"
"447.70800","37.30921","0.14953"
"447.71400","37.30968","0.14954"
"447.72000","37.31017","0.14948"
"447.72600","37.31064","0.14932"
"447.73200","37.31118","0.14921"
"447.73800","37.31166","0.14926"
"447.74400","37.31219","0.14922"
"447.75000","37.31268","0.14912"
"447.75600","37.31321","0.14917"
"447.76200","37.31369","0.14927"
"447.76800","37.31423","0.14953"
"447.77400","37.31471","0.14981"
"447.78000","37.31519","0.15007"
"447.78600","37.31572","0.14996"
"447.79200","37.31620","0.14983"
"447.79800","37.31668","0.14975"
"447.80400","37.31722","0.14965"
"447.81000","37.31770","0.14953"
"447.81600","37.31823","0.14950"
"447.82200","37.31871","0.14958"
"447.82800","37.31919","0.14972"
"447.83400","37.31967","0.14976"
"447.84000","37.32021","0.14969"
"447.84600","37.32069","0.14962"
"447.85200","37.32117","0.14954"
"447.85800","37.32164","0.14947"
"447.86400","37.32218","0.14956"
"447.87000","37.32266","0.14960"
"447.87600","37.32314","0.14956"
"447.88200","37.32368","0.14956"
"447.88800","37.32415","0.14972"
"447.89400","37.32469","0.14985"
"447.90000","37.32517","0.14990"
"447.90600","37.32571","0.14990"
"447.91200","37.32619","0.14996"
"447.91800","37.32666","0.15009"
"447.92400","37.32721","0.15030"
"447.93000","37.32768","0.15038"
"447.93600","37.32822","0.15023"
"447.94200","37.32870","0.15014"
"447.94800","37.32918","0.15025"
"447.95400","37.32972","0.15033"
"447.96000","37.33019","0.15031"
"447.96600","37.33073","0.15035"
"447.97200","37.33121","0.15036"
"447.97800","37.33169","0.15026"
"447.98400","37.33216","0.15011"
"447.99000","37.33270","0.15005"
"447.99600","37.33318","0.15004"
"448.00200","37.33366","0.14994"
"448.00800","37.33414","0.14983"
"448.01400","37.33468","0.14987"
"448.02000","37.33516","0.14995"
"448.02600","37.33563","0.15001"
"448.03200","37.33617","0.15005"
"448.03800","37.33665","0.15007"
"448.04400","37.33719","0.15013"
"448.05000","37.33767","0.15016"
"448.05600","37.33820","0.15021"
"448.06200","37.33868","0.15016"
"448.06800","37.33922","0.15005"
"448.07400","37.33970","0.15006"
"448.08000","37.34018","0.15024"
"448.08600","37.34072","0.15034"
"448.09200","37.34120","0.15027"
"448.09800","37.34167","0.15012"
"448.10400","37.34215","0.14999"
"448.11000","37.34269","0.14984"
"448.11600","37.34317","0.14976"
"448.12200","37.34365","0.14987"
"448.12800","37.34418","0.15009"
"448.13400","37.34466","0.15019"
"448.14000","37.34514","0.15020"
"448.14600","37.34562","0.15013"
"448.15200","37.34616","0.15005"
"448.15800","37.34663","0.15005"
"448.16400","37.34711","0.15009"
"448.17000","37.34759","0.15025"
"448.17600","37.34813","0.15043"
"448.18200","37.34861","0.15056"
"448.18800","37.34914","0.15063"
"448.19400","37.34962","0.15072"
"448.20000","37.35010","0.15074"
"448.20600","37.35064","0.15076"
"448.21200","37.35112","0.15089"
"448.21800","37.35166","0.15097"
"448.22400","37.35214","0.15095"
"448.23000","37.35267","0.15088"
"448.23600","37.35315","0.15085"
"448.24200","37.35363","0.15089"
"448.24800","37.35417","0.15096"
"448.25400","37.35465","0.15100"
"448.26000","37.35513","0.15089"
"448.26600","37.35566","0.15075"
"448.27200","37.35614","0.15073"
"448.27800","37.35668","0.15071"
"448.28400","37.35716","0.15068"
"448.29000","37.35770","0.15064"
"448.29600","37.35818","0.15079"
"448.30200","37.35865","0.15095"
"448.30800","37.35919","0.15094"
"448.31400","37.35967","0.15086"
"448.32000","37.36021","0.15081"
"448.32600","37.36069","0.15077"
"448.33200","37.36123","0.15081"
"448.33800","37.36176","0.15084"
"448.34400","37.36224","0.15083"
"448.35000","37.36272","0.15076"
"448.35600","37.36326","0.15064"
"448.36200","37.36374","0.15050"
"448.36800","37.36427","0.15041"
"448.37400","37.36475","0.15053"
"448.38000","37.36523","0.15068"
"448.38600","37.36571","0.15070"
"448.39200","37.36625","0.15066"
"448.39800","37.36673","0.15074"
"448.40400","37.36720","0.15081"
"448.41000","37.36768","0.15088"
"448.41600","37.36816","0.15089"
"448.42200","37.36869","0.15094"
"448.42800","37.36917","0.15082"
"448.43400","37.36965","0.15069"
"448.44000","37.37019","0.15063"
"448.44600","37.37067","0.15068"
"448.45200","37.37121","0.15066"
"448.45800","37.37169","0.15067"
"448.46400","37.37217","0.15066"
"448.47000","37.37270","0.15068"
"448.47600","37.37324","0.15060"
"448.48200","37.37372","0.15057"
"448.48800","37.37426","0.15064"
"448.49400","37.37473","0.15064"
"448.50000","37.37521","0.15060"
"448.50600","37.37575","0.15061"
"448.51200","37.37623","0.15075"
"448.51800","37.37677","0.15099"
"448.52400","37.37725","0.15116"
"448.53000","37.37773","0.15109"
"448.53600","37.37820","0.15104"
"448.54200","37.37874","0.15108"
"448.54800","37.37922","0.15115"
"448.55400","37.37970","0.15115"
"448.56000","37.38018","0.15109"
"448.56600","37.38071","0.15093"
"448.57200","37.38120","0.15079"
"448.57800","37.38167","0.15072"
"448.58400","37.38221","0.15059"
"448.59000","37.38269","0.15053"
"448.59600","37.38316","0.15064"
"448.60200","37.38371","0.15077"
"448.60800","37.38418","0.15086"
"448.61400","37.38472","0.15092"
"448.62000","37.38520","0.15077"
"448.62600","37.38573","0.15070"
"448.63200","37.38622","0.15078"
"448.63800","37.38669","0.15085"
"448.64400","37.38723","0.15092"
"448.65000","37.38771","0.15091"
"448.65600","37.38819","0.15094"
"448.66200","37.38867","0.15097"
"448.66800","37.38920","0.15089"
"448.67400","37.38968","0.15068"
"448.68000","37.39016","0.15061"
"448.68600","37.39064","0.15066"
"448.69200","37.39118","0.15077"
"448.69800","37.39165","0.15085"
"448.70400","37.39214","0.15091"
"448.71000","37.39261","0.15081"
"448.71600","37.39315","0.15061"
"448.72200","37.39363","0.15058"
"448.72800","37.39411","0.15066"
"448.73400","37.39459","0.15062"
"448.74000","37.39512","0.15061"
"448.74600","37.39560","0.15071"
"448.75200","37.39614","0.15094"
"448.75800","37.39668","0.15102"
"448.76400","37.39716","0.15110"
