End date,"1/8/2017"
Specimen label,"9BT_74_2"
Maximum Load,"0.16759",N

Time,Extension,Load
(s),(mm),(N)
"26.41800","20.08880","0.07906"
"26.42400","20.08934","0.07910"
"26.43000","20.08982","0.07917"
"26.43600","20.09030","0.07926"
"26.44200","20.09078","0.07932"
"26.44800","20.09131","0.07939"
"26.45400","20.09179","0.07944"
"26.46000","20.09233","0.07945"
"26.46600","20.09281","0.07948"
"26.47200","20.09329","0.07961"
"26.47800","20.09377","0.07975"
"26.48400","20.09431","0.07986"
"26.49000","20.09478","0.07989"
"26.49600","20.09526","0.07984"
"26.50200","20.09580","0.07970"
"26.50800","20.09628","0.07956"
"26.51400","20.09682","0.07948"
"26.52000","20.09735","0.07947"
"26.52600","20.09783","0.07945"
"26.53200","20.09837","0.07944"
"26.53800","20.09885","0.07944"
"26.54400","20.09933","0.07940"
"26.55000","20.09986","0.07935"
"26.55600","20.10034","0.07930"
"26.56200","20.10082","0.07921"
"26.56800","20.10130","0.07913"
"26.57400","20.10184","0.07905"
"26.58000","20.10232","0.07898"
"26.58600","20.10279","0.07898"
"26.59200","20.10333","0.07898"
"26.59800","20.10381","0.07892"
"26.60400","20.10435","0.07888"
"26.61000","20.10483","0.07885"
"26.61600","20.10531","0.07881"
"26.62200","20.10584","0.07875"
"26.62800","20.10632","0.07867"
"26.63400","20.10686","0.07862"
"26.64000","20.10734","0.07862"
"26.64600","20.10788","0.07858"
"26.65200","20.10835","0.07858"
"26.65800","20.10889","0.07862"
"26.66400","20.10937","0.07862"
"26.67000","20.10991","0.07866"
"26.67600","20.11039","0.07872"
"26.68200","20.11087","0.07878"
"26.68800","20.11141","0.07887"
"26.69400","20.11188","0.07892"
"26.70000","20.11236","0.07896"
"26.70600","20.11290","0.07905"
"26.71200","20.11338","0.07910"
"26.71800","20.11386","0.07914"
"26.72400","20.11433","0.07916"
"26.73000","20.11481","0.07917"
"26.73600","20.11535","0.07917"
"26.74200","20.11583","0.07919"
"26.74800","20.11631","0.07922"
"26.75400","20.11685","0.07923"
"26.76000","20.11732","0.07925"
"26.76600","20.11786","0.07935"
"26.77200","20.11834","0.07955"
"26.77800","20.11882","0.07969"
"26.78400","20.11936","0.07980"
"26.79000","20.11984","0.07983"
"26.79600","20.12037","0.07982"
"26.80200","20.12085","0.07987"
"26.80800","20.12139","0.07993"
"26.81400","20.12187","0.07997"
"26.82000","20.12234","0.08006"
"26.82600","20.12288","0.08013"
"26.83200","20.12336","0.08018"
"26.83800","20.12384","0.08025"
"26.84400","20.12432","0.08025"
"26.85000","20.12486","0.08032"
"26.85600","20.12534","0.08048"
"26.86200","20.12582","0.08050"
"26.86800","20.12629","0.08046"
"26.87400","20.12683","0.08048"
"26.88000","20.12731","0.08047"
"26.88600","20.12779","0.08045"
"26.89200","20.12827","0.08039"
"26.89800","20.12881","0.08033"
"26.90400","20.12928","0.08029"
"26.91000","20.12976","0.08027"
"26.91600","20.13030","0.08030"
"26.92200","20.13078","0.08033"
"26.92800","20.13132","0.08030"
"26.93400","20.13179","0.08030"
"26.94000","20.13233","0.08038"
"26.94600","20.13281","0.08045"
"26.95200","20.13335","0.08045"
"26.95800","20.13383","0.08047"
"26.96400","20.13430","0.08053"
"26.97000","20.13484","0.08058"
"26.97600","20.13532","0.08058"
"26.98200","20.13586","0.08047"
"26.98800","20.13634","0.08039"
"26.99400","20.13682","0.08035"
"27.00000","20.13735","0.08041"
"27.00600","20.13783","0.08046"
"27.01200","20.13831","0.08044"
"27.01800","20.13885","0.08048"
"27.02400","20.13933","0.08049"
"27.03000","20.13981","0.08051"
"27.03600","20.14028","0.08055"
"27.04200","20.14082","0.08051"
"27.04800","20.14130","0.08046"
"27.05400","20.14184","0.08048"
"27.06000","20.14232","0.08049"
"27.06600","20.14285","0.08057"
"27.07200","20.14333","0.08064"
"27.07800","20.14387","0.08064"
"27.08400","20.14435","0.08062"
"27.09000","20.14489","0.08064"
"27.09600","20.14537","0.08063"
"27.10200","20.14585","0.08057"
"27.10800","20.14638","0.08050"
"27.11400","20.14686","0.08042"
"27.12000","20.14734","0.08050"
"27.12600","20.14788","0.08057"
"27.13200","20.14836","0.08056"
"27.13800","20.14883","0.08050"
"27.14400","20.14937","0.08039"
"27.15000","20.14985","0.08029"
"27.15600","20.15038","0.08032"
"27.16200","20.15087","0.08033"
"27.16800","20.15134","0.08037"
"27.17400","20.15188","0.08038"
"27.18000","20.15236","0.08036"
"27.18600","20.15284","0.08036"
"27.19200","20.15332","0.08031"
"27.19800","20.15386","0.08032"
"27.20400","20.15434","0.08039"
"27.21000","20.15481","0.08041"
"27.21600","20.15535","0.08037"
"27.22200","20.15583","0.08034"
"27.22800","20.15636","0.08029"
"27.23400","20.15685","0.08030"
"27.24000","20.15738","0.08046"
"27.24600","20.15786","0.08062"
"27.25200","20.15834","0.08077"
"27.25800","20.15888","0.08093"
"27.26400","20.15936","0.08105"
"27.27000","20.15989","0.08113"
"27.27600","20.16037","0.08116"
"27.28200","20.16085","0.08123"
"27.28800","20.16139","0.08135"
"27.29400","20.16187","0.08142"
"27.30000","20.16241","0.08156"
"27.30600","20.16288","0.08164"
"27.31200","20.16336","0.08173"
"27.31800","20.16390","0.08187"
"27.32400","20.16438","0.08204"
"27.33000","20.16486","0.08224"
"27.33600","20.16533","0.08241"
"27.34200","20.16587","0.08253"
"27.34800","20.16635","0.08260"
"27.35400","20.16689","0.08267"
"27.36000","20.16737","0.08271"
"27.36600","20.16785","0.08273"
"27.37200","20.16838","0.08269"
"27.37800","20.16886","0.08262"
"27.38400","20.16940","0.08268"
"27.39000","20.16988","0.08271"
"27.39600","20.17042","0.08276"
"27.40200","20.17089","0.08293"
"27.40800","20.17137","0.08314"
"27.41400","20.17191","0.08328"
"27.42000","20.17239","0.08339"
"27.42600","20.17287","0.08342"
"27.43200","20.17341","0.08338"
"27.43800","20.17388","0.08331"
"27.44400","20.17436","0.08312"
"27.45000","20.17490","0.08298"
"27.45600","20.17538","0.08285"
"27.46200","20.17586","0.08262"
"27.46800","20.17640","0.08248"
"27.47400","20.17687","0.08243"
"27.48000","20.17735","0.08238"
"27.48600","20.17783","0.08227"
"27.49200","20.17831","0.08215"
"27.49800","20.17885","0.08210"
"27.50400","20.17932","0.08215"
"27.51000","20.17980","0.08214"
"27.51600","20.18034","0.08202"
"27.52200","20.18082","0.08192"
"27.52800","20.18130","0.08176"
"27.53400","20.18184","0.08170"
"27.54000","20.18232","0.08177"
"27.54600","20.18279","0.08180"
"27.55200","20.18333","0.08173"
"27.55800","20.18381","0.08165"
"27.56400","20.18429","0.08155"
"27.57000","20.18483","0.08145"
"27.57600","20.18530","0.08131"
"27.58200","20.18584","0.08124"
"27.58800","20.18632","0.08141"
"27.59400","20.18686","0.08151"
"27.60000","20.18734","0.08157"
"27.60600","20.18781","0.08157"
"27.61200","20.18835","0.08161"
"27.61800","20.18883","0.08165"
"27.62400","20.18931","0.08175"
"27.63000","20.18985","0.08191"
"27.63600","20.19033","0.08201"
"27.64200","20.19087","0.08206"
"27.64800","20.19134","0.08211"
"27.65400","20.19188","0.08231"
"27.66000","20.19236","0.08254"
"27.66600","20.19290","0.08271"
"27.67200","20.19338","0.08292"
"27.67800","20.19386","0.08311"
"27.68400","20.19439","0.08334"
"27.69000","20.19487","0.08353"
"27.69600","20.19535","0.08365"
"27.70200","20.19589","0.08375"
"27.70800","20.19637","0.08390"
"27.71400","20.19691","0.08400"
"27.72000","20.19738","0.08406"
"27.72600","20.19792","0.08403"
"27.73200","20.19840","0.08400"
"27.73800","20.19888","0.08407"
"27.74400","20.19942","0.08415"
"27.75000","20.19989","0.08427"
"27.75600","20.20037","0.08431"
"27.76200","20.20085","0.08443"
"27.76800","20.20133","0.08455"
"27.77400","20.20187","0.08460"
"27.78000","20.20234","0.08460"
"27.78600","20.20282","0.08456"
"27.79200","20.20336","0.08453"
"27.79800","20.20384","0.08462"
"27.80400","20.20438","0.08480"
"27.81000","20.20486","0.08477"
"27.81600","20.20539","0.08462"
"27.82200","20.20587","0.08464"
"27.82800","20.20641","0.08474"
"27.83400","20.20689","0.08488"
"27.84000","20.20737","0.08495"
"27.84600","20.20790","0.08486"
"27.85200","20.20839","0.08482"
"27.85800","20.20892","0.08477"
"27.86400","20.20940","0.08473"
"27.87000","20.20994","0.08470"
"27.87600","20.21042","0.08465"
"27.88200","20.21089","0.08452"
"27.88800","20.21143","0.08434"
"27.89400","20.21191","0.08413"
"27.90000","20.21239","0.08401"
"27.90600","20.21287","0.08399"
"27.91200","20.21341","0.08411"
"27.91800","20.21388","0.08433"
"27.92400","20.21436","0.08462"
"27.93000","20.21490","0.08478"
"27.93600","20.21538","0.08481"
"27.94200","20.21586","0.08472"
"27.94800","20.21640","0.08461"
"27.95400","20.21687","0.08454"
"27.96000","20.21741","0.08449"
"27.96600","20.21789","0.08447"
"27.97200","20.21837","0.08452"
"27.97800","20.21885","0.08460"
"27.98400","20.21939","0.08473"
"27.99000","20.21986","0.08483"
"27.99600","20.22034","0.08476"
"28.00200","20.22082","0.08472"
"28.00800","20.22130","0.08468"
"28.01400","20.22184","0.08458"
"28.02000","20.22231","0.08449"
"28.02600","20.22279","0.08442"
"28.03200","20.22327","0.08441"
"28.03800","20.22381","0.08452"
"28.04400","20.22429","0.08456"
"28.05000","20.22477","0.08458"
"28.05600","20.22531","0.08468"
"28.06200","20.22578","0.08480"
"28.06800","20.22626","0.08499"
"28.07400","20.22680","0.08506"
"28.08000","20.22728","0.08502"
"28.08600","20.22782","0.08496"
"28.09200","20.22829","0.08493"
"28.09800","20.22883","0.08501"
"28.10400","20.22931","0.08515"
"28.11000","20.22985","0.08529"
"28.11600","20.23033","0.08545"
"28.12200","20.23086","0.08560"
"28.12800","20.23134","0.08565"
"28.13400","20.23188","0.08564"
"28.14000","20.23236","0.08561"
"28.14600","20.23284","0.08559"
"28.15200","20.23338","0.08566"
"28.15800","20.23385","0.08570"
"28.16400","20.23433","0.08581"
"28.17000","20.23487","0.08592"
"28.17600","20.23535","0.08599"
"28.18200","20.23589","0.08597"
"28.18800","20.23637","0.08600"
"28.19400","20.23684","0.08597"
"28.20000","20.23738","0.08598"
"28.20600","20.23786","0.08609"
"28.21200","20.23840","0.08634"
"28.21800","20.23888","0.08670"
"28.22400","20.23941","0.08718"
"28.23000","20.23989","0.08751"
"28.23600","20.24043","0.08766"
"28.24200","20.24091","0.08770"
"28.24800","20.24145","0.08771"
"28.25400","20.24193","0.08780"
"28.26000","20.24246","0.08790"
"28.26600","20.24294","0.08797"
"28.27200","20.24342","0.08815"
"28.27800","20.24396","0.08826"
"28.28400","20.24444","0.08835"
"28.29000","20.24492","0.08833"
"28.29600","20.24539","0.08836"
"28.30200","20.24587","0.08847"
"28.30800","20.24635","0.08853"
"28.31400","20.24683","0.08855"
"28.32000","20.24736","0.08845"
"28.32600","20.24784","0.08827"
"28.33200","20.24832","0.08812"
"28.33800","20.24880","0.08823"
"28.34400","20.24934","0.08829"
"28.35000","20.24982","0.08827"
"28.35600","20.25030","0.08816"
"28.36200","20.25084","0.08800"
"28.36800","20.25131","0.08802"
"28.37400","20.25185","0.08809"
"28.38000","20.25233","0.08806"
"28.38600","20.25287","0.08795"
"28.39200","20.25334","0.08772"
"28.39800","20.25388","0.08749"
"28.40400","20.25436","0.08727"
"28.41000","20.25484","0.08701"
"28.41600","20.25532","0.08680"
"28.42200","20.25586","0.08672"
"28.42800","20.25633","0.08664"
"28.43400","20.25681","0.08660"
"28.44000","20.25729","0.08656"
"28.44600","20.25783","0.08654"
"28.45200","20.25831","0.08662"
"28.45800","20.25885","0.08668"
"28.46400","20.25932","0.08674"
"28.47000","20.25980","0.08674"
"28.47600","20.26034","0.08670"
"28.48200","20.26082","0.08684"
"28.48800","20.26130","0.08700"
"28.49400","20.26184","0.08705"
"28.50000","20.26231","0.08703"
"28.50600","20.26285","0.08707"
"28.51200","20.26333","0.08715"
"28.51800","20.26381","0.08730"
"28.52400","20.26429","0.08749"
"28.53000","20.26482","0.08763"
"28.53600","20.26530","0.08785"
"28.54200","20.26584","0.08810"
"28.54800","20.26632","0.08837"
"28.55400","20.26680","0.08867"
"28.56000","20.26734","0.08886"
"28.56600","20.26781","0.08906"
"28.57200","20.26829","0.08936"
"28.57800","20.26877","0.08958"
"28.58400","20.26931","0.08969"
"28.59000","20.26979","0.08971"
"28.59600","20.27027","0.08967"
"28.60200","20.27080","0.08971"
"28.60800","20.27128","0.08994"
"28.61400","20.27176","0.09013"
"28.62000","20.27230","0.09023"
"28.62600","20.27278","0.09023"
"28.63200","20.27325","0.09022"
"28.63800","20.27379","0.09036"
"28.64400","20.27427","0.09051"
"28.65000","20.27475","0.09055"
"28.65600","20.27529","0.09068"
"28.66200","20.27577","0.09077"
"28.66800","20.27630","0.09095"
"28.67400","20.27678","0.09110"
"28.68000","20.27732","0.09125"
"28.68600","20.27780","0.09123"
"28.69200","20.27834","0.09105"
"28.69800","20.27881","0.09095"
"28.70400","20.27929","0.09089"
"28.71000","20.27983","0.09073"
"28.71600","20.28031","0.09063"
"28.72200","20.28079","0.09062"
"28.72800","20.28133","0.09053"
"28.73400","20.28181","0.09052"
"28.74000","20.28234","0.09055"
"28.74600","20.28282","0.09053"
"28.75200","20.28336","0.09050"
"28.75800","20.28384","0.09043"
"28.76400","20.28437","0.09053"
"28.77000","20.28485","0.09073"
"28.77600","20.28533","0.09074"
"28.78200","20.28587","0.09076"
"28.78800","20.28635","0.09077"
"28.79400","20.28683","0.09052"
"28.80000","20.28736","0.09031"
"28.80600","20.28785","0.09018"
"28.81200","20.28838","0.09011"
"28.81800","20.28886","0.09000"
"28.82400","20.28934","0.08991"
"28.83000","20.28988","0.09000"
"28.83600","20.29035","0.09016"
"28.84200","20.29083","0.09038"
"28.84800","20.29137","0.09051"
"28.85400","20.29185","0.09047"
"28.86000","20.29233","0.09049"
"28.86600","20.29287","0.09058"
"28.87200","20.29334","0.09073"
"28.87800","20.29382","0.09094"
"28.88400","20.29436","0.09109"
"28.89000","20.29484","0.09112"
"28.89600","20.29538","0.09125"
"28.90200","20.29586","0.09135"
"28.90800","20.29639","0.09137"
"28.91400","20.29687","0.09129"
"28.92000","20.29735","0.09134"
"28.92600","20.29789","0.09143"
"28.93200","20.29836","0.09161"
"28.93800","20.29885","0.09171"
"28.94400","20.29939","0.09157"
"28.95000","20.29986","0.09141"
"28.95600","20.30034","0.09153"
"28.96200","20.30088","0.09166"
"28.96800","20.30136","0.09182"
"28.97400","20.30189","0.09199"
"28.98000","20.30237","0.09209"
"28.98600","20.30285","0.09225"
"28.99200","20.30339","0.09234"
"28.99800","20.30387","0.09239"
"29.00400","20.30434","0.09244"
"29.01000","20.30488","0.09266"
"29.01600","20.30536","0.09283"
"29.02200","20.30584","0.09284"
"29.02800","20.30638","0.09266"
"29.03400","20.30686","0.09248"
"29.04000","20.30734","0.09226"
"29.04600","20.30787","0.09207"
"29.05200","20.30835","0.09203"
"29.05800","20.30883","0.09205"
"29.06400","20.30937","0.09214"
"29.07000","20.30985","0.09230"
"29.07600","20.31032","0.09268"
"29.08200","20.31086","0.09306"
"29.08800","20.31134","0.09327"
"29.09400","20.31182","0.09325"
"29.10000","20.31236","0.09327"
"29.10600","20.31284","0.09352"
"29.11200","20.31331","0.09389"
"29.11800","20.31379","0.09412"
"29.12400","20.31427","0.09423"
"29.13000","20.31481","0.09446"
"29.13600","20.31529","0.09464"
"29.14200","20.31577","0.09468"
"29.14800","20.31630","0.09470"
"29.15400","20.31678","0.09468"
"29.16000","20.31726","0.09459"
"29.16600","20.31780","0.09457"
"29.17200","20.31828","0.09456"
"29.17800","20.31882","0.09466"
"29.18400","20.31929","0.09481"
"29.19000","20.31977","0.09488"
"29.19600","20.32031","0.09499"
"29.20200","20.32079","0.09517"
"29.20800","20.32133","0.09517"
"29.21400","20.32181","0.09513"
"29.22000","20.32228","0.09503"
"29.22600","20.32282","0.09492"
"29.23200","20.32330","0.09492"
"29.23800","20.32384","0.09505"
"29.24400","20.32432","0.09502"
"29.25000","20.32485","0.09491"
"29.25600","20.32539","0.09487"
"29.26200","20.32587","0.09484"
"29.26800","20.32635","0.09480"
"29.27400","20.32689","0.09476"
"29.28000","20.32737","0.09469"
"29.28600","20.32784","0.09470"
"29.29200","20.32838","0.09467"
"29.29800","20.32886","0.09464"
"29.30400","20.32940","0.09470"
"29.31000","20.32988","0.09461"
"29.31600","20.33041","0.09440"
"29.32200","20.33089","0.09441"
"29.32800","20.33137","0.09437"
"29.33400","20.33191","0.09422"
"29.34000","20.33239","0.09410"
"29.34600","20.33286","0.09410"
"29.35200","20.33340","0.09404"
"29.35800","20.33388","0.09389"
"29.36400","20.33436","0.09382"
"29.37000","20.33490","0.09393"
"29.37600","20.33537","0.09416"
"29.38200","20.33591","0.09426"
"29.38800","20.33639","0.09439"
"29.39400","20.33693","0.09438"
"29.40000","20.33741","0.09439"
"29.40600","20.33789","0.09440"
"29.41200","20.33843","0.09446"
"29.41800","20.33890","0.09464"
"29.42400","20.33938","0.09493"
"29.43000","20.33986","0.09534"
"29.43600","20.34040","0.09577"
"29.44200","20.34088","0.09600"
"29.44800","20.34135","0.09612"
"29.45400","20.34189","0.09623"
"29.46000","20.34237","0.09630"
"29.46600","20.34291","0.09642"
"29.47200","20.34339","0.09664"
"29.47800","20.34387","0.09679"
"29.48400","20.34434","0.09702"
"29.49000","20.34488","0.09726"
"29.49600","20.34536","0.09750"
"29.50200","20.34590","0.09765"
"29.50800","20.34638","0.09770"
"29.51400","20.34686","0.09769"
"29.52000","20.34739","0.09770"
"29.52600","20.34787","0.09776"
"29.53200","20.34841","0.09793"
"29.53800","20.34889","0.09824"
"29.54400","20.34943","0.09853"
"29.55000","20.34991","0.09874"
"29.55600","20.35044","0.09886"
"29.56200","20.35092","0.09872"
"29.56800","20.35140","0.09868"
"29.57400","20.35188","0.09878"
"29.58000","20.35236","0.09899"
"29.58600","20.35290","0.09919"
"29.59200","20.35337","0.09921"
"29.59800","20.35385","0.09903"
"29.60400","20.35439","0.09873"
"29.61000","20.35487","0.09846"
"29.61600","20.35535","0.09840"
"29.62200","20.35582","0.09839"
"29.62800","20.35636","0.09838"
"29.63400","20.35684","0.09837"
"29.64000","20.35732","0.09839"
"29.64600","20.35786","0.09864"
"29.65200","20.35834","0.09879"
"29.65800","20.35881","0.09878"
"29.66400","20.35935","0.09877"
"29.67000","20.35983","0.09878"
"29.67600","20.36037","0.09869"
"29.68200","20.36085","0.09852"
"29.68800","20.36133","0.09825"
"29.69400","20.36180","0.09808"
"29.70000","20.36228","0.09791"
"29.70600","20.36282","0.09787"
"29.71200","20.36330","0.09796"
"29.71800","20.36378","0.09789"
"29.72400","20.36425","0.09786"
"29.73000","20.36479","0.09794"
"29.73600","20.36527","0.09803"
"29.74200","20.36581","0.09803"
"29.74800","20.36629","0.09805"
"29.75400","20.36677","0.09810"
"29.76000","20.36730","0.09801"
"29.76600","20.36778","0.09805"
"29.77200","20.36832","0.09816"
"29.77800","20.36880","0.09814"
"29.78400","20.36934","0.09823"
"29.79000","20.36981","0.09843"
"29.79600","20.37036","0.09863"
"29.80200","20.37083","0.09877"
"29.80800","20.37137","0.09888"
"29.81400","20.37185","0.09905"
"29.82000","20.37239","0.09921"
"29.82600","20.37287","0.09934"
"29.83200","20.37340","0.09943"
"29.83800","20.37388","0.09938"
"29.84400","20.37436","0.09929"
"29.85000","20.37490","0.09913"
"29.85600","20.37537","0.09908"
"29.86200","20.37592","0.09923"
"29.86800","20.37639","0.09940"
"29.87400","20.37687","0.09966"
"29.88000","20.37741","0.09999"
"29.88600","20.37789","0.10036"
"29.89200","20.37836","0.10067"
"29.89800","20.37890","0.10085"
"29.90400","20.37938","0.10111"
"29.91000","20.37986","0.10141"
"29.91600","20.38034","0.10150"
"29.92200","20.38088","0.10157"
"29.92800","20.38135","0.10159"
"29.93400","20.38183","0.10153"
"29.94000","20.38237","0.10152"
